key	generate	localised_description	localised_title	ui_image	prioritized	event_category	sound_popup_override	sound_click_override	override_icon	is_large_dilemma
wh2_dlc15_dilemma_food_merchant_6	false	"Sticky fingas… tangled 'air,\nBattle carrion everywhere,\nFlyin' gubbinz in me bag,\nSee wot boss gets from da Hag…"\n\nYou are approached by a mysterious Troll Hag Food Merchant who opens her bag of dead-things to offer you its revolting contents. As she licks a profuse amount of drool from her mud-crusted lips, she also mentions that she can "improve" the current dish in your cauldron if you wish, or provide you great rewards if you cook her a dish of her choosing.\n\nWhat action will you take?	Hag Merchant Encountered	food_merchant	false	Event	UI_CAM_EVENT_Dilemma			false
wh2_dlc15_dilemma_food_merchant_7	false	"Sticky fingas… tangled 'air,\nBattle carrion everywhere,\nFlyin' gubbinz in me bag,\nSee wot boss gets from da Hag…"\n\nYou are approached by a mysterious Troll Hag Food Merchant who opens her bag of dead-things to offer you its revolting contents. As she licks a profuse amount of drool from her mud-crusted lips, she also mentions that she can "improve" the current dish in your cauldron if you wish, or provide you great rewards if you cook her a dish of her choosing.\n\nWhat action will you take?	Hag Merchant Encountered	food_merchant	false	Event	UI_CAM_EVENT_Dilemma			false
wh2_dlc15_dilemma_food_merchant_8	false	"Sticky fingas… tangled 'air,\nBattle carrion everywhere,\nFlyin' gubbinz in me bag,\nSee wot boss gets from da Hag…"\n\nYou are approached by a mysterious Troll Hag Food Merchant who opens her bag of dead-things to offer you its revolting contents. As she licks a profuse amount of drool from her mud-crusted lips, she also mentions that she can "improve" the current dish in your cauldron if you wish, or provide you great rewards if you cook her a dish of her choosing.\n\nWhat action will you take?	Hag Merchant Encountered	food_merchant	false	Event	UI_CAM_EVENT_Dilemma			false
wh2_dlc15_dilemma_food_merchant_9	false	"Sticky fingas… tangled 'air,\nBattle carrion everywhere,\nFlyin' gubbinz in me bag,\nSee wot boss gets from da Hag…"\n\nYou are approached by a mysterious Troll Hag Food Merchant who opens her bag of dead-things to offer you its revolting contents. As she licks a profuse amount of drool from her mud-crusted lips, she also mentions that she can "improve" the current dish in your cauldron if you wish, or provide you great rewards if you cook her a dish of her choosing.\n\nWhat action will you take?	Hag Merchant Encountered	food_merchant	false	Event	UI_CAM_EVENT_Dilemma			false
wh2_dlc15_dilemma_food_merchant_all_unlocked	false	"Sticky fingas… tangled 'air,\nBattle carrion everywhere,\nBitz n bobz in me bag,\nSee wot boss gets from da Hag…"\n\nYou are approached by a mysterious Troll Hag Food Merchant who says that she can "improve" the current dish in your cauldron if you wish, or provide you great rewards if you cook her a dish of her choosing.\n\nWhat action will you take?	Hag Merchant Encountered	food_merchant	false	Event	UI_CAM_EVENT_Dilemma			false
wh2_dlc15_hef_grom_invasion_offer	false	When his dander is sufficiently up, and his vitriol is at its most vitriolic, Grom can be tempted to attack early; this is best done only when there's enough confidence in Yvresse's ability to withstand an attack, however.\n\n[[col:red]]Fighting Grom now will initiate the Final Siege of Tor Yvresse and cannot be reversed. Losing the battle will end the campaign.[[/col]]	The Final Battle	grom_waaagh	false	Event				false
wh2_dlc15_hef_imrik_confederation_caledor	false	Your allies in Caledor are ready to move and re-assert your control. But they report a problem. The opposing houses, though pathetically incompetent in matters of war, have proven to be adept politicians, purchasing friends and allies across Ulthuan with luxurious gifts. Cracking down on the miscreants could result in a dangerous backlash against you.\n\nGalling as it may be, you could seek to counter their influence by expending your own. Or you could allow the noble faction to remain in control, for now, and seek to restore order via other means.\n\n	Return of the Prince	politics	false	Event	UI_CAM_EVENT_Dilemma			false
wh2_dlc15_hef_mistwalker_recruitment	false	{{CcoCampaignEventDilemma:CharacterTargetName}} has proven themselves to be one of Yvresse’s finest warriors and can now be inducted into the ranks of the Mistwalkers, if you so wish.	Rise of the Mistwalkers	faction	false	Event	UI_CAM_EVENT_Dilemma			false
wh2_dlc16_dilemma_wef_encounter_athel_loren_bretonnians	false	Bretonnian forces have been spotted venturing into the edges of the forest. They are pilgrims, seeking to present an ancient relic at a chapel lost within the woods.\n\nThis relic does indeed have power, and could aid the healing of the Worldroots. You could let them leave their offerings – and claim them for yourself as soon as they have left – but the forest spirits are enraged at this incursion and demand a response in force!	Forest Encounter: Bretonnians	messenger	false	Event				false
wh2_dlc16_dilemma_wef_encounter_athel_loren_dwarfs	false	Some Dwarf miners have accidentally uncovered a tendril of the Worldroots. Dwarfs, though stubborn, recognise that wrongs must be righted, and have sent an envoy. They offer compensation, and even suggest that they use their runic magics to build a seal that will protect the Worldroot.\n\nThe Tree Spirits are suspicious – they say that Dwarfen blood will be seal enough!	Forest Encounter: Dwarfs	messenger	false	Event				false
wh2_dlc16_dilemma_wef_encounter_athel_loren_greenskins	false	Orcs are a frequent nuisance on Athel Loren's mountainous Eastern border. Your spies have spotted a warband entering the forest.\n\nThis band, however, is a rag-tag affair. They could easily be misled into leaving the forest without a fight. But the Tree Spirits want blood...	Forest Encounter: Greenskins	messenger	false	Event				false
wh2_dlc16_dilemma_wef_encounter_athel_loren_tree_spirits	false	A group of rebellious Tree Spirits has slain some Elves. They are willing to accept banishment to the Wildwood as punishment, but this lenience may encourage further discontent. Alternatively, you can make an example of the Tree Spirits, but they will no doubt fight back!	Forest Encounter: Tree Spirits	messenger	false	Event				false
wh2_dlc16_dilemma_wef_encounter_gaean_vale_druchii_v_moulder	false	The Skaven cannot tunnel onto Ulthuan, but they are devious and adaptable creatures. Clan Moulder has paid a force of Druchii Corsairs to ferry a small brood of mutant beasts onto the shores of Nagarythe. The Moulder beasts now head to gnaw at the roots of Gaean Vale while Corsairs pillage the Elven settlements.\n\nThe local Shadow Warriors of Nagarythe would be strong enough to hunt down the beasts – if they were not distracted by the pirates. Eliminating the Corsairs would be challenging, but would both end the Moulder threat and buy the favour of the Shadow King.	Forest Encounter: A Piratical Incursion	messenger	false	Event				false
wh2_dlc16_dilemma_wef_encounter_gaean_vale_high_elves	false	Though you have rescued Gaean Vale from the Chaos hordes, your continued control of the region has angered some of Ulthuan's denizens. The Elves gather outside the Vale, demanding you return it to the Everqueen.	Forest Encounter: High Elves	messenger	false	Event				false
wh2_dlc16_dilemma_wef_encounter_gryphon_wood_vampires	false	A Strigoi Ghoul King, along with his cannibalistic retinue, have been spotted in the forest. Though monstrous in form, their tale is pitiful – persecuted by their brethren, they are fleeing in search of sanctuary, so it does not seem that they intend to stay long in the forest. By observing them from a distance, you could show your forces that they have nothing to fear from these wretches, or you could punish them for their desecration, as the forest spirits would no doubt insist!	Forest Encounter: Vampires	messenger	false	Event				false
wh2_dlc16_dilemma_wef_encounter_heart_of_the_jungle_bowmen_v_dinosaurs	false	Though Oreon himself has long-disappeared, the mercenary band he led into the jungles of the Southlands endures. But in their time away they have become wild and feral, and are reluctant to follow your lead.\n\nTheir mercenary instincts endure, however. A substantial sum of gold might persuade them to join you. Alternatively, you could call out one of his captains to face you here. A defeat would chasten them sufficiently to join your cause.	Forest Encounter: The Bowmen's Challenge	messenger	false	Event				false
wh2_dlc16_dilemma_wef_encounter_heart_of_the_jungle_tomb_kings	false	The Tomb Kings of Nehekhara are arrogant beyond belief, and declare that we should pay them tribute. A token payment might be enough, but many feel this is demeaning. The forest spirits say that their bones will make for fine fertiliser!	Forest Encounter: Tomb Kings	messenger	false	Event				false
wh2_dlc16_dilemma_wef_encounter_jungles_of_chian	false	Demons rampage through the sacred jungles, summoned by a Tzeentchian cult for undoubtedly malevolent purposes. This cannot be allowed to stand — the damage they could do would be irreparable! Yet, many worry that the military effort it would take to repel them may prove too dangerous for our people.\n\nEither way, a decision must be made for the sake of these hallowed grounds.	Forest Encounter: Tzeentchian Cult	messenger	false	Event				false
wh2_dlc16_dilemma_wef_encounter_laurelorn_empire	false	The Elves of Laurelorn frequently trade with humans of Middenland.\n\nSome of these traders have attempted to defraud the Elves. The courts of men are unwilling to help – maybe violence could solve the problem, however...	Forest Encounter: Empire	messenger	false	Event				false
