unit	military_group
wh3_dlc20_chs_mon_warshrine_mtze	wh3_main_dae
wh3_dlc20_chs_mon_warshrine_mtze	wh3_main_group_belakor
wh3_dlc20_chs_mon_warshrine_mtze	wh3_main_tze
wh3_dlc20_chs_mon_warshrine_mtze	wh_main_group_chaos
wh3_dlc20_chs_mon_warshrine	wh3_main_dae
wh3_dlc20_chs_mon_warshrine	wh3_main_group_belakor
wh3_dlc20_chs_mon_warshrine	wh_main_group_chaos
wh3_dlc20_kho_cav_skullcrushers_mkho_ror	wh3_dlc20_group_chs_valkia
wh3_dlc20_kho_cav_skullcrushers_mkho_ror	wh3_main_group_belakor
wh3_dlc20_kho_cav_skullcrushers_mkho_ror	wh_main_group_chaos
wh3_dlc20_kho_cha_cultist_mkho_warshrine	wh3_dlc20_group_chs_valkia
wh3_dlc20_kho_cha_valkia	wh3_dlc20_group_chs_valkia
wh3_dlc20_nur_cha_cultist_mnur_warshrine	wh3_dlc20_group_chs_festus
wh3_dlc20_nur_cha_festus	wh3_dlc20_group_chs_festus
wh3_dlc20_sla_cha_azazel	wh3_dlc20_group_chs_azazel
wh3_dlc20_tze_cha_cultist_mtze_warshrine	wh3_dlc20_group_chs_vilitch
wh3_dlc20_tze_cha_vilitch	wh3_dlc20_group_chs_vilitch
wh3_dlc23_chd_cav_bull_centaurs_axe	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cav_bull_centaurs_dual_axe_ror	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cav_bull_centaurs_dual_axe	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cav_bull_centaurs_greatweapons	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_bows	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_bows	wh3_dlc24_group_labourer_rebels
wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_ror	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_spears	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_spears	wh3_dlc24_group_labourer_rebels
wh3_dlc23_chd_cha_astragoth_ironhand	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_bull_centaur_taurruk	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_convoy_overseer	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_bale_taurus	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_great_taurus	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_lammasu	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_daemonsmith_sorcerer_death	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_bale_taurus	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_great_taurus	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_lammasu	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_bale_taurus	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_great_taurus	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_lammasu	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_bale_taurus	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_great_taurus	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_lammasu	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_drazhoath_the_ashen_bale_taurus_cinderbreath	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_drazhoath_the_ashen	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_gorduz_backstabber_giant_wolf	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_gorduz_backstabber	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_infernal_castellan	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_overseer_great_taurus	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_overseer_lammasu	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_overseer	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_sorcerer_prophet_death_bale_taurus	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_sorcerer_prophet_death_great_taurus	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_sorcerer_prophet_death_lammasu	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_sorcerer_prophet_death	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_sorcerer_prophet_fire_bale_taurus	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_sorcerer_prophet_fire_great_taurus	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_sorcerer_prophet_fire_lammasu	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_sorcerer_prophet_fire	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_sorcerer_prophet_hashut_bale_taurus	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_sorcerer_prophet_hashut_great_taurus	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_sorcerer_prophet_hashut_lammasu	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_sorcerer_prophet_hashut	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_sorcerer_prophet_metal_bale_taurus	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_sorcerer_prophet_metal_great_taurus	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_sorcerer_prophet_metal_lammasu	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_sorcerer_prophet_metal	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_zhatan_the_black_great_taurus	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_cha_zhatan_the_black	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses_ror	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_inf_chaos_dwarf_warriors_great_weapons	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_inf_chaos_dwarf_warriors_ror	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_inf_chaos_dwarf_warriors	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_inf_goblin_labourers	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_inf_goblin_labourers	wh3_dlc24_group_labourer_rebels
wh3_dlc23_chd_inf_hobgoblin_archers	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_inf_hobgoblin_archers	wh3_dlc24_group_labourer_rebels
wh3_dlc23_chd_inf_hobgoblin_cutthroats	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_inf_hobgoblin_cutthroats	wh3_dlc24_group_labourer_rebels
wh3_dlc23_chd_inf_hobgoblin_sneaky_gits	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_inf_hobgoblin_sneaky_gits	wh3_dlc24_group_labourer_rebels
wh3_dlc23_chd_inf_infernal_guard_fireglaives	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_inf_infernal_guard_great_weapons	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_inf_infernal_guard	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_inf_infernal_ironsworn_ror	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_inf_infernal_ironsworn	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_inf_orc_labourers	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_inf_orc_labourers	wh3_dlc24_group_labourer_rebels
wh3_dlc23_chd_mon_bale_taurus	wh2_main_rogue_abominations
wh3_dlc23_chd_mon_bale_taurus	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_mon_great_taurus	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_mon_kdaai_destroyer	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_mon_kdaai_destroyer	wh3_main_rogue_minor_cults
wh3_dlc23_chd_mon_kdaai_fireborn	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_mon_lammasu	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_veh_deathshrieker_rocket_launcher	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_veh_dreadquake_mortar	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_veh_iron_daemon_1dreadquake	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_veh_iron_daemon_ror_1dreadquake	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_veh_iron_daemon_ror	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_veh_iron_daemon	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_veh_magma_cannon	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_veh_skullcracker_1dreadquake	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_chd_veh_skullcracker	wh3_dlc23_group_chaos_dwarfs
wh3_dlc23_neu_cha_ulrika_warhorse	wh_main_group_empire
wh3_dlc23_neu_cha_ulrika_warhorse	wh_main_group_empire_golden_order
wh3_dlc23_neu_cha_ulrika_warhorse	wh_main_group_kislev
wh3_dlc23_neu_cha_ulrika	wh_main_group_empire
wh3_dlc23_neu_cha_ulrika	wh_main_group_empire_golden_order
wh3_dlc23_neu_cha_ulrika	wh_main_group_kislev
wh3_dlc24_bst_inf_centigors_great_weapons_mtze	wh_dlc03_group_beastmen
wh3_dlc24_bst_inf_tzaangors	wh_dlc03_group_beastmen
wh3_dlc24_bst_mon_incarnate_elemental_of_beasts	wh_dlc03_group_beastmen
wh3_dlc24_cth_cha_astromancer_great_moon_bird	wh3_main_cth
wh3_dlc24_cth_cha_celestial_general_yang_cathayan_horse	wh3_main_cth
wh3_dlc24_cth_cha_celestial_general_yang_celestial_lion	wh3_main_cth
wh3_dlc24_cth_cha_celestial_general_yang_longma	wh3_main_cth
wh3_dlc24_cth_cha_celestial_general_yang	wh3_main_cth
wh3_dlc24_cth_cha_gate_master_warhorse	wh3_main_cth
wh3_dlc24_cth_cha_gate_master	wh3_main_cth
wh3_dlc24_cth_cha_saytang_the_watcher	wh3_main_cth
wh3_dlc24_cth_cha_yuan_bo_dragon	wh3_main_cth
wh3_dlc24_cth_cha_yuan_bo_human	wh3_main_cth
wh3_dlc24_cth_inf_dragon_guard_crossbowmen_ror	wh3_main_cth
wh3_dlc24_cth_inf_onyx_crowmen_ror	wh3_main_cth
wh3_dlc24_cth_inf_onyx_crowmen	wh3_main_cth
wh3_dlc24_cth_mon_celestial_lion	wh3_main_cth
wh3_dlc24_cth_mon_great_moon_bird	wh3_main_cth
wh3_dlc24_cth_mon_jade_lion	wh3_main_cth
wh3_dlc24_cth_mon_jet_lion	wh3_main_cth
wh3_dlc24_cth_veh_zhangu_war_drum_ror	wh3_main_cth
wh3_dlc24_cth_veh_zhangu_war_drum	wh3_main_cth
wh3_dlc24_ksl_cha_hag_witch_beast	wh3_main_ksl
wh3_dlc24_ksl_cha_hag_witch_death	wh3_main_ksl
wh3_dlc24_ksl_cha_hag_witch_hag	wh3_main_ksl
wh3_dlc24_ksl_cha_hag_witch_shadow	wh3_main_ksl
wh3_dlc24_ksl_cha_mother_ostankya	wh3_main_ksl
wh3_dlc24_ksl_inf_akshina_ambushers_ror	wh3_main_ksl
wh3_dlc24_ksl_inf_akshina_ambushers	wh3_main_ksl
wh3_dlc24_ksl_inf_kislevite_warriors	wh3_main_ksl
wh3_dlc24_ksl_inf_streltsi_ror	wh3_main_ksl
wh3_dlc24_ksl_mon_frost_wyrm	wh3_main_ksl
wh3_dlc24_ksl_mon_incarnate_elemental_of_beasts	wh3_main_ksl
wh3_dlc24_ksl_mon_the_things_in_the_woods_ror	wh3_main_ksl
wh3_dlc24_ksl_mon_the_things_in_the_woods	wh2_main_rogue_abominations
wh3_dlc24_ksl_mon_the_things_in_the_woods	wh3_main_ksl
wh3_dlc24_lzd_mon_carnosaur_0	wh3_main_tze
wh3_dlc24_tze_cha_aekold_helbrass	wh3_main_tze
wh3_dlc24_tze_cha_blue_scribes	wh3_main_tze
wh3_dlc24_tze_cha_changeling	wh3_main_tze
wh3_dlc24_tze_inf_centigors_great_weapons	wh3_dlc20_group_chs_vilitch
wh3_dlc24_tze_inf_centigors_great_weapons	wh3_main_dae
wh3_dlc24_tze_inf_centigors_great_weapons	wh3_main_group_belakor
wh3_dlc24_tze_inf_centigors_great_weapons	wh3_main_tze
wh3_dlc24_tze_inf_centigors_great_weapons	wh_main_group_chaos
wh3_dlc24_tze_inf_pink_horrors_ror	wh3_main_dae
wh3_dlc24_tze_inf_pink_horrors_ror	wh3_main_pro_tze
wh3_dlc24_tze_inf_pink_horrors_ror	wh3_main_tze
wh3_dlc24_tze_inf_tzaangors	wh3_dlc20_group_chs_vilitch
wh3_dlc24_tze_inf_tzaangors	wh3_main_dae
wh3_dlc24_tze_inf_tzaangors	wh3_main_group_belakor
wh3_dlc24_tze_inf_tzaangors	wh3_main_tze
wh3_dlc24_tze_inf_tzaangors	wh_main_group_chaos
wh3_dlc24_tze_mon_cockatrice	wh3_dlc20_group_chs_vilitch
wh3_dlc24_tze_mon_cockatrice	wh3_main_dae
wh3_dlc24_tze_mon_cockatrice	wh3_main_group_belakor
wh3_dlc24_tze_mon_cockatrice	wh3_main_tze
wh3_dlc24_tze_mon_cockatrice	wh_main_group_chaos
wh3_dlc24_tze_mon_flamers_changebringers	wh3_dlc20_group_chs_vilitch
wh3_dlc24_tze_mon_flamers_changebringers	wh3_main_dae
wh3_dlc24_tze_mon_flamers_changebringers	wh3_main_group_belakor
wh3_dlc24_tze_mon_flamers_changebringers	wh3_main_tze
wh3_dlc24_tze_mon_flamers_changebringers	wh_main_group_chaos
wh3_dlc24_tze_mon_mutalith_vortex_beast_ror	wh3_main_tze
wh3_dlc24_tze_mon_mutalith_vortex_beast	wh3_dlc20_group_chs_vilitch
wh3_dlc24_tze_mon_mutalith_vortex_beast	wh3_main_dae
wh3_dlc24_tze_mon_mutalith_vortex_beast	wh3_main_group_belakor
wh3_dlc24_tze_mon_mutalith_vortex_beast	wh3_main_tze
wh3_dlc24_tze_mon_mutalith_vortex_beast	wh_main_group_chaos
wh3_dlc24_tze_mon_screamers_ror	wh3_main_tze
wh3_dlc25_bst_inf_pestigors	wh_dlc03_group_beastmen
wh3_dlc25_chs_cha_chaos_lord_mnur_chaos_chariot	wh3_dlc20_group_chs_festus
wh3_dlc25_chs_cha_chaos_lord_mnur_chaos_steed	wh3_dlc20_group_chs_festus
wh3_dlc25_chs_cha_chaos_lord_mnur_rot_beast	wh3_dlc20_group_chs_festus
wh3_dlc25_chs_cha_chaos_lord_mnur	wh3_dlc20_group_chs_festus
wh3_dlc25_chs_cha_chaos_sorcerer_death_mnur_chaos_steed	wh3_dlc20_group_chs_festus
wh3_dlc25_chs_cha_chaos_sorcerer_death_mnur_rot_beast	wh3_dlc20_group_chs_festus
wh3_dlc25_chs_cha_chaos_sorcerer_death_mnur_warshrine	wh3_dlc20_group_chs_festus
wh3_dlc25_chs_cha_chaos_sorcerer_death_mnur	wh3_dlc20_group_chs_festus
wh3_dlc25_chs_cha_chaos_sorcerer_nurgle_mnur_chaos_steed	wh3_dlc20_group_chs_festus
wh3_dlc25_chs_cha_chaos_sorcerer_nurgle_mnur_rot_beast	wh3_dlc20_group_chs_festus
wh3_dlc25_chs_cha_chaos_sorcerer_nurgle_mnur_warshrine	wh3_dlc20_group_chs_festus
wh3_dlc25_chs_cha_chaos_sorcerer_nurgle_mnur	wh3_dlc20_group_chs_festus
wh3_dlc25_chs_cha_exalted_hero_mnur_rot_beast	wh3_dlc20_group_chs_festus
wh3_dlc25_dwf_art_goblin_hewer	wh_main_group_dwarfs
wh3_dlc25_dwf_art_grudge_thrower_grudge_reward	wh_main_group_dwarfs
wh3_dlc25_dwf_cha_daemon_slayer	wh_main_group_dwarfs
wh3_dlc25_dwf_cha_dragon_slayer	wh_main_group_dwarfs
wh3_dlc25_dwf_cha_garagrim_ironfist	wh_main_group_dwarfs
wh3_dlc25_dwf_cha_malakai_makaisson	wh_main_group_dwarfs
wh3_dlc25_dwf_inf_doomseekers_ror	wh_main_group_dwarfs
wh3_dlc25_dwf_inf_doomseekers	wh_main_group_dwarfs
wh3_dlc25_dwf_inf_slayer_pirates	wh_main_group_dwarfs
wh3_dlc25_dwf_inf_thunderers_grudge_rakers	wh_main_group_dwarfs
wh3_dlc25_dwf_inf_thunderers_ror	wh_main_group_dwarfs
wh3_dlc25_dwf_veh_thunderbarge_grungni	wh_main_group_dwarfs
wh3_dlc25_dwf_veh_thunderbarge	wh_main_group_dwarfs
wh3_dlc25_emp_art_helstorm_rocket_battery_morr	wh3_dlc25_group_elspeth
wh3_dlc25_emp_cav_knights_of_the_black_rose	wh3_dlc25_group_elspeth
wh3_dlc25_emp_cav_knights_of_the_black_rose	wh_main_group_empire
wh3_dlc25_emp_cav_knights_of_the_black_rose	wh_main_group_empire_golden_order
wh3_dlc25_emp_cav_knights_of_the_black_rose	wh_main_group_empire_reikland
wh3_dlc25_emp_cav_knights_of_the_black_rose	wh_main_group_teb
wh3_dlc25_emp_cav_outriders_morr	wh3_dlc25_group_elspeth
wh3_dlc25_emp_cha_elspeth_von_draken_carmine_dragon	wh3_dlc25_group_elspeth
wh3_dlc25_emp_cha_elspeth_von_draken_carmine_dragon	wh_main_group_empire
wh3_dlc25_emp_cha_elspeth_von_draken_carmine_dragon	wh_main_group_empire_golden_order
wh3_dlc25_emp_cha_elspeth_von_draken_carmine_dragon	wh_main_group_empire_reikland
wh3_dlc25_emp_cha_elspeth_von_draken_warhorse	wh3_dlc25_group_elspeth
wh3_dlc25_emp_cha_elspeth_von_draken_warhorse	wh_main_group_empire
wh3_dlc25_emp_cha_elspeth_von_draken_warhorse	wh_main_group_empire_golden_order
wh3_dlc25_emp_cha_elspeth_von_draken_warhorse	wh_main_group_empire_reikland
wh3_dlc25_emp_cha_elspeth_von_draken	wh3_dlc25_group_elspeth
wh3_dlc25_emp_cha_elspeth_von_draken	wh_main_group_empire
wh3_dlc25_emp_cha_elspeth_von_draken	wh_main_group_empire_golden_order
wh3_dlc25_emp_cha_elspeth_von_draken	wh_main_group_empire_reikland
wh3_dlc25_emp_cha_engineer_mechanical_steed	wh3_dlc25_group_elspeth
wh3_dlc25_emp_cha_engineer_mechanical_steed	wh_main_group_empire
wh3_dlc25_emp_cha_engineer_mechanical_steed	wh_main_group_empire_golden_order
wh3_dlc25_emp_cha_engineer_mechanical_steed	wh_main_group_empire_reikland
wh3_dlc25_emp_cha_engineer_warhorse	wh3_dlc25_group_elspeth
wh3_dlc25_emp_cha_engineer_warhorse	wh_main_group_empire
wh3_dlc25_emp_cha_engineer_warhorse	wh_main_group_empire_golden_order
wh3_dlc25_emp_cha_engineer_warhorse	wh_main_group_empire_reikland
wh3_dlc25_emp_cha_engineer	wh3_dlc25_group_elspeth
wh3_dlc25_emp_cha_engineer	wh_main_group_empire
wh3_dlc25_emp_cha_engineer	wh_main_group_empire_golden_order
wh3_dlc25_emp_cha_engineer	wh_main_group_empire_reikland
wh3_dlc25_emp_cha_master_engineer_mechanical_steed	wh3_dlc25_group_elspeth
wh3_dlc25_emp_cha_master_engineer_mechanical_steed	wh_main_group_empire
wh3_dlc25_emp_cha_master_engineer_mechanical_steed	wh_main_group_empire_golden_order
wh3_dlc25_emp_cha_master_engineer_mechanical_steed	wh_main_group_empire_reikland
wh3_dlc25_emp_cha_master_engineer_steam_tank	wh3_dlc25_group_elspeth
wh3_dlc25_emp_cha_master_engineer_steam_tank	wh_main_group_empire
wh3_dlc25_emp_cha_master_engineer_steam_tank	wh_main_group_empire_golden_order
wh3_dlc25_emp_cha_master_engineer_steam_tank	wh_main_group_empire_reikland
wh3_dlc25_emp_cha_master_engineer_warhorse	wh3_dlc25_group_elspeth
wh3_dlc25_emp_cha_master_engineer_warhorse	wh_main_group_empire
wh3_dlc25_emp_cha_master_engineer_warhorse	wh_main_group_empire_golden_order
wh3_dlc25_emp_cha_master_engineer_warhorse	wh_main_group_empire_reikland
wh3_dlc25_emp_cha_master_engineer	wh3_dlc25_group_elspeth
wh3_dlc25_emp_cha_master_engineer	wh_main_group_empire
wh3_dlc25_emp_cha_master_engineer	wh_main_group_empire_golden_order
wh3_dlc25_emp_cha_master_engineer	wh_main_group_empire_reikland
wh3_dlc25_emp_cha_theodore_bruckner_demigryph_reaper	wh3_dlc25_group_elspeth
wh3_dlc25_emp_cha_theodore_bruckner_demigryph_reaper	wh_main_group_empire
wh3_dlc25_emp_cha_theodore_bruckner_demigryph_reaper	wh_main_group_empire_golden_order
wh3_dlc25_emp_cha_theodore_bruckner_demigryph_reaper	wh_main_group_empire_reikland
wh3_dlc25_emp_cha_theodore_bruckner	wh3_dlc25_group_elspeth
wh3_dlc25_emp_cha_theodore_bruckner	wh_main_group_empire
wh3_dlc25_emp_cha_theodore_bruckner	wh_main_group_empire_golden_order
wh3_dlc25_emp_cha_theodore_bruckner	wh_main_group_empire_reikland
wh3_dlc25_emp_cha_wizard_metal_pegasus	wh3_dlc25_group_elspeth
wh3_dlc25_emp_cha_wizard_metal_pegasus	wh_main_group_empire
wh3_dlc25_emp_cha_wizard_metal_pegasus	wh_main_group_empire_golden_order
wh3_dlc25_emp_cha_wizard_metal_pegasus	wh_main_group_empire_reikland
wh3_dlc25_emp_cha_wizard_metal_warhorse	wh3_dlc25_group_elspeth
wh3_dlc25_emp_cha_wizard_metal_warhorse	wh_main_group_empire
wh3_dlc25_emp_cha_wizard_metal_warhorse	wh_main_group_empire_golden_order
wh3_dlc25_emp_cha_wizard_metal_warhorse	wh_main_group_empire_reikland
wh3_dlc25_emp_cha_wizard_metal	wh3_dlc25_group_elspeth
wh3_dlc25_emp_cha_wizard_metal	wh_main_group_empire
wh3_dlc25_emp_cha_wizard_metal	wh_main_group_empire_golden_order
wh3_dlc25_emp_cha_wizard_metal	wh_main_group_empire_reikland
wh3_dlc25_emp_inf_hochland_long_rifles_ror	wh3_dlc25_group_elspeth
wh3_dlc25_emp_inf_hochland_long_rifles_ror	wh_main_group_empire
wh3_dlc25_emp_inf_hochland_long_rifles_ror	wh_main_group_empire_golden_order
wh3_dlc25_emp_inf_hochland_long_rifles	wh3_dlc25_group_elspeth
wh3_dlc25_emp_inf_hochland_long_rifles	wh_main_group_empire
wh3_dlc25_emp_inf_hochland_long_rifles	wh_main_group_empire_golden_order
wh3_dlc25_emp_inf_hochland_long_rifles	wh_main_group_empire_reikland
wh3_dlc25_emp_inf_hochland_long_rifles	wh_main_group_teb
wh3_dlc25_emp_inf_nuln_ironsides_morr	wh3_dlc25_group_elspeth
wh3_dlc25_emp_inf_nuln_ironsides	wh3_dlc25_group_elspeth
wh3_dlc25_emp_inf_nuln_ironsides	wh_main_group_empire
wh3_dlc25_emp_inf_nuln_ironsides	wh_main_group_empire_golden_order
wh3_dlc25_emp_inf_nuln_ironsides	wh_main_group_empire_reikland
wh3_dlc25_emp_inf_nuln_ironsides	wh_main_group_teb
wh3_dlc25_emp_inf_spearmen_shields_ror	wh3_dlc25_group_elspeth
wh3_dlc25_emp_inf_spearmen_shields_ror	wh_main_group_empire
wh3_dlc25_emp_inf_spearmen_shields_ror	wh_main_group_empire_golden_order
wh3_dlc25_emp_veh_marienburg_land_ship_morr	wh3_dlc25_group_elspeth
wh3_dlc25_emp_veh_marienburg_land_ship_ror	wh3_dlc25_group_elspeth
wh3_dlc25_emp_veh_marienburg_land_ship_ror	wh_main_group_empire
wh3_dlc25_emp_veh_marienburg_land_ship_ror	wh_main_group_empire_golden_order
wh3_dlc25_emp_veh_marienburg_land_ship	wh3_dlc25_group_elspeth
wh3_dlc25_emp_veh_marienburg_land_ship	wh_main_group_empire
wh3_dlc25_emp_veh_marienburg_land_ship	wh_main_group_empire_golden_order
wh3_dlc25_emp_veh_marienburg_land_ship	wh_main_group_empire_reikland
wh3_dlc25_emp_veh_steam_tank_volley_gun	wh3_dlc25_group_elspeth
wh3_dlc25_emp_veh_steam_tank_volley_gun	wh_main_group_empire
wh3_dlc25_emp_veh_steam_tank_volley_gun	wh_main_group_empire_golden_order
wh3_dlc25_emp_veh_steam_tank_volley_gun	wh_main_group_empire_reikland
wh3_dlc25_nur_cav_plague_drones_1_ror	wh3_dlc20_group_chs_festus
wh3_dlc25_nur_cav_plague_drones_1_ror	wh3_dlc25_nur_tamurkhan
wh3_dlc25_nur_cav_plague_drones_1_ror	wh3_main_dae
wh3_dlc25_nur_cav_plague_drones_1_ror	wh3_main_nur
wh3_dlc25_nur_cav_rot_knights_ror	wh3_dlc20_group_chs_festus
wh3_dlc25_nur_cav_rot_knights_ror	wh3_dlc25_nur_tamurkhan
wh3_dlc25_nur_cav_rot_knights_ror	wh3_main_dae
wh3_dlc25_nur_cav_rot_knights_ror	wh3_main_group_belakor
wh3_dlc25_nur_cav_rot_knights_ror	wh3_main_nur
wh3_dlc25_nur_cav_rot_knights_ror	wh_main_group_chaos
wh3_dlc25_nur_cav_rot_knights	wh3_dlc20_group_chs_festus
wh3_dlc25_nur_cav_rot_knights	wh3_dlc25_nur_tamurkhan
wh3_dlc25_nur_cav_rot_knights	wh3_main_dae
wh3_dlc25_nur_cav_rot_knights	wh3_main_group_belakor
wh3_dlc25_nur_cav_rot_knights	wh3_main_nur
wh3_dlc25_nur_cav_rot_knights	wh_main_group_chaos
wh3_dlc25_nur_cha_bray_shaman_wild_chieftain_razorgor_chariot	wh3_dlc25_nur_tamurkhan
wh3_dlc25_nur_cha_bray_shaman_wild_chieftain_tuskgor_chariot	wh3_dlc25_nur_tamurkhan
wh3_dlc25_nur_cha_bray_shaman_wild_chieftain	wh3_dlc25_nur_tamurkhan
wh3_dlc25_nur_cha_epidemius	wh3_dlc25_nur_tamurkhan
wh3_dlc25_nur_cha_epidemius	wh3_main_dae
wh3_dlc25_nur_cha_epidemius	wh3_main_nur
wh3_dlc25_nur_cha_exalted_hero_chieftain_chaos_chariot	wh3_dlc25_nur_tamurkhan
wh3_dlc25_nur_cha_exalted_hero_chieftain_chaos_dragon	wh3_dlc25_nur_tamurkhan
wh3_dlc25_nur_cha_exalted_hero_chieftain_chaos_steed	wh3_dlc25_nur_tamurkhan
wh3_dlc25_nur_cha_exalted_hero_chieftain	wh3_dlc25_nur_tamurkhan
wh3_dlc25_nur_cha_fimir_balefiend_shadow_chieftain	wh3_dlc25_nur_tamurkhan
