main_unit	ownership_content_pack
wh_pro02_vmp_cha_isabella_von_carstein_4	wh1_isabella_free
wh_pro03_vmp_cha_krell_0	wh1_krell_free
wh_pro03_vmp_cha_krell_campaign_0	wh1_krell_free
wh_pro03_vmp_cha_krell_campaign_1	wh1_krell_free
wh_pro03_vmp_cha_krell_campaign_2	wh1_krell_free
wh_pro03_vmp_cha_krell_campaign_3	wh1_krell_free
wh_pro03_vmp_cha_krell_campaign_4	wh1_krell_free
wh_pro04_brt_cav_knights_errant_ror_0	wh1_regiments_of_renown_free
wh_pro04_brt_cav_knights_of_the_realm_ror_0	wh1_regiments_of_renown_free
wh_pro04_brt_cav_mounted_yeomen_ror_0	wh1_regiments_of_renown_free
wh_pro04_brt_cav_questing_knights_ror_0	wh1_regiments_of_renown_free
wh_pro04_brt_inf_battle_pilgrims_ror_0	wh1_regiments_of_renown_free
wh_pro04_brt_inf_foot_squires_ror_0	wh1_regiments_of_renown_free
wh_pro04_bst_inf_bestigor_herd_ror_0	wh1_regiments_of_renown_free
wh_pro04_bst_inf_centigors_ror_0	wh1_regiments_of_renown_free
wh_pro04_bst_inf_cygor_ror_0	wh1_regiments_of_renown_free
wh_pro04_bst_inf_gor_herd_ror_0	wh1_regiments_of_renown_free
wh_pro04_bst_inf_minotaurs_ror_0	wh1_regiments_of_renown_free
wh_pro04_bst_inf_ungor_spearmen_ror_0	wh1_regiments_of_renown_free
wh_pro04_chs_art_hellcannon_ror_0	wh1_regiments_of_renown_free
wh_pro04_chs_cav_chaos_knights_ror_0	wh1_regiments_of_renown_free
wh_pro04_chs_inf_chaos_warriors_ror_0	wh1_regiments_of_renown_free
wh_pro04_chs_inf_forsaken_ror_0	wh1_regiments_of_renown_free
wh_pro04_chs_mon_chaos_spawn_ror_0	wh1_regiments_of_renown_free
wh_pro04_chs_mon_dragon_ogre_ror_0	wh1_regiments_of_renown_free
wh_pro04_nor_inf_chaos_marauders_ror_0	wh1_regiments_of_renown_free
wh_pro04_nor_inf_marauder_berserkers_ror_0	wh1_regiments_of_renown_free
wh_pro04_nor_mon_fimir_ror_0	wh1_regiments_of_renown_free
wh_pro04_nor_mon_marauder_warwolves_ror_0	wh1_regiments_of_renown_free
wh_pro04_nor_mon_skinwolves_ror_0	wh1_regiments_of_renown_free
wh_pro04_nor_mon_war_mammoth_ror_0	wh1_regiments_of_renown_free
wh_pro04_wef_cav_wild_riders_ror_0	wh1_regiments_of_renown_free
wh_pro04_wef_inf_eternal_guard_ror_0	wh1_regiments_of_renown_free
wh_pro04_wef_inf_wardancers_ror_0	wh1_regiments_of_renown_free
wh_pro04_wef_inf_waywatchers_ror_0	wh1_regiments_of_renown_free
wh_pro04_wef_inf_wildwood_rangers_ror_0	wh1_regiments_of_renown_free
wh_pro04_wef_mon_treekin_ror_0	wh1_regiments_of_renown_free
wh_twa03_def_inf_squig_explosive_0	wh2_rakarth
