chain	set	super_chain	remove
wh2_dlc09_tmb_public_order	wh3_main_secondary_core_generic_minor		false
wh2_dlc09_tmb_ushabti	wh3_main_secondary_core_generic_minor		false
wh2_dlc10_hef_aesanar_camp	wh3_main_secondary_core_generic_minor		false
wh2_dlc10_hef_handmaidens_alarielle	wh3_main_secondary_core_generic_minor		false
wh2_dlc11_vampirecoast_infrastructure_corruption	wh3_main_secondary_core_generic_minor		false
wh2_dlc11_vampirecoast_infrastructure_growth	wh3_main_secondary_core_generic_minor		false
wh2_dlc11_vampirecoast_infrastructure_income	wh3_main_secondary_core_generic_minor		false
wh2_dlc11_vampirecoast_infrastructure_public_order	wh3_main_secondary_core_generic_minor		false
wh2_dlc11_vampirecoast_military_barracks	wh3_main_secondary_core_generic_minor		false
wh2_dlc11_vampirecoast_military_flying	wh3_main_secondary_core_generic_minor		false
wh2_dlc11_vampirecoast_military_ranged	wh3_main_secondary_core_generic_minor		false
wh2_dlc11_vampirecoast_support_artillery	wh3_main_secondary_core_generic_minor		false
wh2_dlc11_vampirecoast_support_monsters	wh3_main_secondary_core_generic_minor		false
wh2_dlc15_hef_field_hq	wh3_main_secondary_core_generic_minor		false
wh2_main_VAMPIRES_raisedead	wh3_main_secondary_core_generic_minor		false
wh2_main_VAMPIRES_wraiths	wh3_main_secondary_core_generic_minor		false
wh2_main_def_barracks	wh3_main_secondary_core_generic_minor		false
wh2_main_def_beasts	wh3_main_secondary_core_generic_minor		false
wh2_main_def_exiles	wh3_main_secondary_core_generic_minor		false
wh2_main_def_farm	wh3_main_secondary_core_generic_minor		false
wh2_main_def_industry	wh3_main_secondary_core_generic_minor		false
wh2_main_def_order	wh3_main_secondary_core_generic_minor		false
wh2_main_def_pleasure_cult	wh3_main_secondary_core_generic_minor		false
wh2_main_def_riders	wh3_main_secondary_core_generic_minor		false
wh2_main_def_roads	wh3_main_secondary_core_generic_minor		false
wh2_main_def_slaves	wh3_main_secondary_core_generic_minor		false
wh2_main_def_worship	wh3_main_secondary_core_generic_minor		false
wh2_main_foreign_slot_discovery_brt	wh3_main_secondary_core_generic_minor		false
wh2_main_foreign_slot_discovery_cst	wh3_main_secondary_core_generic_minor		false
wh2_main_foreign_slot_discovery_def	wh3_main_secondary_core_generic_minor		false
wh2_main_foreign_slot_discovery_dwf	wh3_main_secondary_core_generic_minor		false
wh2_main_foreign_slot_discovery_emp	wh3_main_secondary_core_generic_minor		false
wh2_main_foreign_slot_discovery_grn	wh3_main_secondary_core_generic_minor		false
wh2_main_foreign_slot_discovery_hef	wh3_main_secondary_core_generic_minor		false
wh2_main_foreign_slot_discovery_lzd	wh3_main_secondary_core_generic_minor		false
wh2_main_foreign_slot_discovery_nor	wh3_main_secondary_core_generic_minor		false
wh2_main_foreign_slot_discovery_skv	wh3_main_secondary_core_generic_minor		false
wh2_main_foreign_slot_discovery_tmb	wh3_main_secondary_core_generic_minor		false
wh2_main_foreign_slot_discovery_vmp	wh3_main_secondary_core_generic_minor		false
wh2_main_grn_raiders	wh3_main_secondary_core_generic_minor		false
wh2_main_hef_barracks	wh3_main_secondary_core_generic_minor		false
wh2_main_hef_court	wh3_main_secondary_core_generic_minor		false
wh2_main_hef_embassy	wh3_main_secondary_core_generic_minor		false
wh2_main_hef_farm	wh3_main_secondary_core_generic_minor		false
wh2_main_hef_hunters	wh3_main_secondary_core_generic_minor		false
wh2_main_hef_industry	wh3_main_secondary_core_generic_minor		false
wh2_main_hef_order	wh3_main_secondary_core_generic_minor		false
wh2_main_hef_smith	wh3_main_secondary_core_generic_minor		false
wh2_main_hef_stables	wh3_main_secondary_core_generic_minor		false
wh2_main_hef_worship	wh3_main_secondary_core_generic_minor		false
wh2_main_lzd_beasts	wh3_main_secondary_core_generic_minor		false
wh2_main_lzd_coldones	wh3_main_secondary_core_generic_minor		false
wh2_main_lzd_energy_minor	wh3_main_secondary_core_generic_minor		false
wh2_main_lzd_farm	wh3_main_secondary_core_generic_minor		false
wh2_main_lzd_industry	wh3_main_secondary_core_generic_minor		false
wh2_main_lzd_order	wh3_main_secondary_core_generic_minor		false
wh2_main_lzd_saurus	wh3_main_secondary_core_generic_minor		false
wh2_main_lzd_scrying	wh3_main_secondary_core_generic_minor		false
wh2_main_lzd_skinks	wh3_main_secondary_core_generic_minor		false
wh2_main_lzd_terradons	wh3_main_secondary_core_generic_minor		false
wh2_main_lzd_terradons_tiktakto	wh3_main_secondary_core_generic_minor		false
wh2_main_lzd_worship_oldones	wh3_main_secondary_core_generic_minor		false
wh2_main_lzd_worship_sotek	wh3_main_secondary_core_generic_minor		false
wh2_main_skv_assassins	wh3_main_secondary_core_generic_minor		false
wh2_main_skv_assassins_eshin	wh3_main_secondary_core_generic_minor		false
wh2_main_skv_clanrats	wh3_main_secondary_core_generic_minor		false
wh2_main_skv_engineers	wh3_main_secondary_core_generic_minor		false
wh2_main_skv_farm	wh3_main_secondary_core_generic_minor		false
wh2_main_skv_industry	wh3_main_secondary_core_generic_minor		false
wh2_main_skv_monsters	wh3_main_secondary_core_generic_minor		false
wh2_main_skv_order	wh3_main_secondary_core_generic_minor		false
wh2_main_skv_plagues	wh3_main_secondary_core_generic_minor		false
wh2_main_skv_weaponteams	wh3_main_secondary_core_generic_minor		false
wh3_dlc23_chd_factory_assembly_line	wh3_main_secondary_core_generic_minor		false
wh3_dlc23_chd_factory_drills	wh3_main_secondary_core_generic_minor		false
wh3_dlc23_chd_factory_garrison	wh3_main_secondary_core_generic_minor		false
wh3_dlc23_chd_factory_refinery	wh3_main_secondary_core_generic_minor		false
wh3_dlc23_chd_military_beasts	wh3_main_secondary_core_generic_minor		false
wh3_dlc23_chd_military_chaos_dwarf_infantry	wh3_main_secondary_core_generic_minor		false
wh3_dlc23_chd_military_hobgoblins	wh3_main_secondary_core_generic_minor		false
wh3_dlc23_chd_military_kdaai	wh3_main_secondary_core_generic_minor		false
wh3_dlc23_chd_military_war_machines	wh3_main_secondary_core_generic_minor		false
wh3_dlc23_chd_outpost_mine	wh3_main_secondary_core_generic_minor		false
wh3_dlc23_chd_outpost_overseer_hut	wh3_main_secondary_core_generic_minor		false
wh3_dlc23_chd_outpost_scavangers_hovel	wh3_main_secondary_core_generic_minor		false
wh3_dlc23_chd_outpost_watch_towers	wh3_main_secondary_core_generic_minor		false
wh3_dlc23_foreign_slot_discovery_chd	wh3_main_secondary_core_generic_minor		false
wh3_dlc24_ksl_bears_mother_ostankya	wh3_main_secondary_core_generic_minor		false
wh3_dlc24_ksl_woods	wh3_main_secondary_core_generic_minor		false
wh3_dlc25_DWARFS_workshops_infantry	wh3_main_secondary_core_generic_minor		false
wh3_dlc25_EMPIRE_shooting_range	wh3_main_secondary_core_generic_minor		false
wh3_main_DWARFS_underdeep	wh3_main_secondary_core_generic_minor		false
wh3_main_chs_loot	wh3_main_secondary_core_generic_minor		false
wh3_main_chs_order	wh3_main_secondary_core_generic_minor		false
wh3_main_chs_slaves	wh3_main_secondary_core_generic_minor		false
wh3_main_cth_artillery	wh3_main_secondary_core_generic_minor		false
wh3_main_cth_cavalry	wh3_main_secondary_core_generic_minor		false
wh3_main_cth_celestial	wh3_main_secondary_core_generic_minor		false
wh3_main_cth_growth_yang	wh3_main_secondary_core_generic_minor		false
wh3_main_cth_growth_yin	wh3_main_secondary_core_generic_minor		false
wh3_main_cth_gunners	wh3_main_secondary_core_generic_minor		false
wh3_main_cth_income_yang	wh3_main_secondary_core_generic_minor		false
wh3_main_cth_income_yin	wh3_main_secondary_core_generic_minor		false
wh3_main_cth_jade_barracks	wh3_main_secondary_core_generic_minor		false
wh3_main_cth_magic_tower	wh3_main_secondary_core_generic_minor		false
wh3_main_cth_order_yang	wh3_main_secondary_core_generic_minor		false
wh3_main_cth_order_yin	wh3_main_secondary_core_generic_minor		false
wh3_main_dae_advanced_2_kho	wh3_main_secondary_core_generic_minor		false
wh3_main_dae_advanced_2_nur	wh3_main_secondary_core_generic_minor		false
wh3_main_dae_advanced_2_sla	wh3_main_secondary_core_generic_minor		false
wh3_main_dae_advanced_2_tze	wh3_main_secondary_core_generic_minor		false
wh3_main_dae_advanced_kho	wh3_main_secondary_core_generic_minor		false
wh3_main_dae_advanced_nur	wh3_main_secondary_core_generic_minor		false
wh3_main_dae_advanced_sla	wh3_main_secondary_core_generic_minor		false
wh3_main_dae_advanced_tze	wh3_main_secondary_core_generic_minor		false
wh3_main_dae_barracks_kho	wh3_main_secondary_core_generic_minor		false
wh3_main_dae_barracks_nur	wh3_main_secondary_core_generic_minor		false
wh3_main_dae_barracks_sla	wh3_main_secondary_core_generic_minor		false
wh3_main_dae_barracks_tze	wh3_main_secondary_core_generic_minor		false
wh3_main_dae_control_kho	wh3_main_secondary_core_generic_minor		false
wh3_main_dae_control_nur	wh3_main_secondary_core_generic_minor		false
wh3_main_dae_control_sla	wh3_main_secondary_core_generic_minor		false
wh3_main_dae_control_tze	wh3_main_secondary_core_generic_minor		false
wh3_main_dae_growth_gold_kho	wh3_main_secondary_core_generic_minor		false
wh3_main_dae_growth_gold_nur	wh3_main_secondary_core_generic_minor		false
wh3_main_dae_growth_gold_sla	wh3_main_secondary_core_generic_minor		false
wh3_main_dae_growth_gold_tze	wh3_main_secondary_core_generic_minor		false
wh3_main_dae_growth_recruit_kho	wh3_main_secondary_core_generic_minor		false
wh3_main_dae_growth_recruit_nur	wh3_main_secondary_core_generic_minor		false
wh3_main_dae_growth_recruit_sla	wh3_main_secondary_core_generic_minor		false
wh3_main_dae_growth_recruit_tze	wh3_main_secondary_core_generic_minor		false
wh3_main_dae_temple_kho	wh3_main_secondary_core_generic_minor		false
wh3_main_dae_temple_nur	wh3_main_secondary_core_generic_minor		false
wh3_main_dae_temple_sla	wh3_main_secondary_core_generic_minor		false
wh3_main_dae_temple_tze	wh3_main_secondary_core_generic_minor		false
wh3_main_foreign_slot_discovery_cth	wh3_main_secondary_core_generic_minor		false
wh3_main_foreign_slot_discovery_dae	wh3_main_secondary_core_generic_minor		false
wh3_main_foreign_slot_discovery_kho	wh3_main_secondary_core_generic_minor		false
wh3_main_foreign_slot_discovery_ksl	wh3_main_secondary_core_generic_minor		false
wh3_main_foreign_slot_discovery_nur	wh3_main_secondary_core_generic_minor		false
wh3_main_foreign_slot_discovery_ogr	wh3_main_secondary_core_generic_minor		false
wh3_main_foreign_slot_discovery_sla	wh3_main_secondary_core_generic_minor		false
wh3_main_foreign_slot_discovery_tze	wh3_main_secondary_core_generic_minor		false
wh3_main_kho_bloodletters	wh3_main_secondary_core_generic_minor		false
wh3_main_kho_heavy_cav	wh3_main_secondary_core_generic_minor		false
wh3_main_kho_infra_corruption	wh3_main_secondary_core_generic_minor		false
wh3_main_kho_infra_growth_income	wh3_main_secondary_core_generic_minor		false
wh3_main_kho_infra_growth_replenish	wh3_main_secondary_core_generic_minor		false
wh3_main_kho_infra_order	wh3_main_secondary_core_generic_minor		false
wh3_main_kho_monster	wh3_main_secondary_core_generic_minor		false
wh3_main_kho_vehicle	wh3_main_secondary_core_generic_minor		false
wh3_main_kho_warriors	wh3_main_secondary_core_generic_minor		false
wh3_main_ksl_artillery	wh3_main_secondary_core_generic_minor		false
wh3_main_ksl_barracks	wh3_main_secondary_core_generic_minor		false
wh3_main_ksl_bears	wh3_main_secondary_core_generic_minor		false
wh3_main_ksl_cavalry	wh3_main_secondary_core_generic_minor		false
wh3_main_ksl_corruption_land	wh3_main_secondary_core_generic_minor		false
wh3_main_ksl_gold	wh3_main_secondary_core_generic_minor		false
wh3_main_ksl_growth_recruit_cost	wh3_main_secondary_core_generic_minor		false
wh3_main_ksl_growth_xp	wh3_main_secondary_core_generic_minor		false
wh3_main_ksl_ice_guard	wh3_main_secondary_core_generic_minor		false
wh3_main_ksl_stables	wh3_main_secondary_core_generic_minor		false
wh3_main_ksl_trade_order	wh3_main_secondary_core_generic_minor		false
wh3_main_nur_1	wh3_main_secondary_core_generic_minor		false
wh3_main_nur_2	wh3_main_secondary_core_generic_minor		false
wh3_main_nur_3	wh3_main_secondary_core_generic_minor		false
wh3_main_nur_6	wh3_main_secondary_core_generic_minor		false
wh3_main_nur_7	wh3_main_secondary_core_generic_minor		false
wh3_main_nur_8	wh3_main_secondary_core_generic_minor		false
wh3_main_nur_9	wh3_main_secondary_core_generic_minor		false
wh3_main_ogr_barracks	wh3_main_secondary_core_generic_minor		false
wh3_main_ogr_cav	wh3_main_secondary_core_generic_minor		false
wh3_main_ogr_farm	wh3_main_secondary_core_generic_minor		false
wh3_main_ogr_industry	wh3_main_secondary_core_generic_minor		false
wh3_main_ogr_order	wh3_main_secondary_core_generic_minor		false
wh3_main_ogr_settlement_corruption	wh3_main_secondary_core_generic_minor		false
wh3_main_prologue_kho_bloodletters	wh3_main_secondary_core_generic_minor		false
wh3_main_prologue_kho_monster	wh3_main_secondary_core_generic_minor		false
wh3_main_prologue_kho_warriors	wh3_main_secondary_core_generic_minor		false
wh3_main_sla_barracks	wh3_main_secondary_core_generic_minor		false
wh3_main_sla_cav	wh3_main_secondary_core_generic_minor		false
wh3_main_sla_chariots	wh3_main_secondary_core_generic_minor		false
wh3_main_sla_infra_corruption	wh3_main_secondary_core_generic_minor		false
wh3_main_sla_infra_growth_income	wh3_main_secondary_core_generic_minor		false
wh3_main_sla_infra_growth_xp	wh3_main_secondary_core_generic_minor		false
wh3_main_sla_infra_order	wh3_main_secondary_core_generic_minor		false
wh3_main_sla_keeper	wh3_main_secondary_core_generic_minor		false
wh3_main_sla_marauders	wh3_main_secondary_core_generic_minor		false
wh3_main_sla_seekers	wh3_main_secondary_core_generic_minor		false
wh3_main_tze_caster	wh3_main_secondary_core_generic_minor		false
wh3_main_tze_corruption	wh3_main_secondary_core_generic_minor		false
wh3_main_tze_flamer	wh3_main_secondary_core_generic_minor		false
wh3_main_tze_growth_corruption	wh3_main_secondary_core_generic_minor		false
wh3_main_tze_growth_gold	wh3_main_secondary_core_generic_minor		false
wh3_main_tze_horror_barracks	wh3_main_secondary_core_generic_minor		false
wh3_main_tze_monster_barracks	wh3_main_secondary_core_generic_minor		false
wh3_main_tze_mounted	wh3_main_secondary_core_generic_minor		false
wh3_main_tze_order_los	wh3_main_secondary_core_generic_minor		false
wh3_prologue_building_ksl_ammunition	wh3_main_secondary_core_generic_minor		false
wh3_prologue_building_ksl_armour	wh3_main_secondary_core_generic_minor		false
wh3_prologue_building_ksl_attack	wh3_main_secondary_core_generic_minor		false
wh3_prologue_building_ksl_barracks	wh3_main_secondary_core_generic_minor		false
wh3_prologue_building_ksl_growth	wh3_main_secondary_core_generic_minor		false
wh3_prologue_building_ksl_ice_enclave	wh3_main_secondary_core_generic_minor		false
wh3_prologue_building_ksl_industry	wh3_main_secondary_core_generic_minor		false
wh3_prologue_building_ksl_royal_guards	wh3_main_secondary_core_generic_minor		false
wh3_prologue_building_ksl_sleds	wh3_main_secondary_core_generic_minor		false
wh3_prologue_building_ksl_stables	wh3_main_secondary_core_generic_minor		false
wh3_prologue_building_ksl_timber	wh3_main_secondary_core_generic_minor		false
wh3_prologue_ksl_building_second_growth	wh3_main_secondary_core_generic_minor		false
wh_dlc06_DWARFS_ranger_hub	wh3_main_secondary_core_generic_minor		false
wh_dlc06_DWARFS_ranger_hub_all	wh3_main_secondary_core_generic_minor		false
wh_dlc06_GREENSKIN_military_skarsnik	wh3_main_secondary_core_generic_minor		false
wh_dlc06_GREENSKIN_squigs	wh3_main_secondary_core_generic_minor		false
wh_dlc06_special_savage_orc_camp_wurrzag	wh3_main_secondary_core_generic_minor		false
wh_main_BRETONNIA_barracks	wh3_main_secondary_core_generic_minor		false
wh_main_BRETONNIA_carpenter	wh3_main_secondary_core_generic_minor		false
wh_main_BRETONNIA_farm_basic	wh3_main_secondary_core_generic_minor		false
wh_main_BRETONNIA_farm_extra	wh3_main_secondary_core_generic_minor		false
wh_main_BRETONNIA_hospital	wh3_main_secondary_core_generic_minor		false
wh_main_BRETONNIA_industry_basic	wh3_main_secondary_core_generic_minor		false
wh_main_BRETONNIA_industry_extra	wh3_main_secondary_core_generic_minor		false
wh_main_BRETONNIA_smith	wh3_main_secondary_core_generic_minor		false
wh_main_BRETONNIA_stables	wh3_main_secondary_core_generic_minor		false
wh_main_BRETONNIA_tavern	wh3_main_secondary_core_generic_minor		false
wh_main_BRETONNIA_worship	wh3_main_secondary_core_generic_minor		false
wh_main_DWARFS_barracks	wh3_main_secondary_core_generic_minor		false
wh_main_DWARFS_engineer	wh3_main_secondary_core_generic_minor		false
wh_main_DWARFS_farm	wh3_main_secondary_core_generic_minor		false
wh_main_DWARFS_industry	wh3_main_secondary_core_generic_minor		false
wh_main_DWARFS_slayers	wh3_main_secondary_core_generic_minor		false
wh_main_DWARFS_smiths	wh3_main_secondary_core_generic_minor		false
wh_main_DWARFS_tavern	wh3_main_secondary_core_generic_minor		false
wh_main_DWARFS_trade_depot	wh3_main_secondary_core_generic_minor		false
wh_main_DWARFS_workshops	wh3_main_secondary_core_generic_minor		false
wh_main_EMPIRE_barracks	wh3_main_secondary_core_generic_minor		false
wh_main_EMPIRE_farm_basic	wh3_main_secondary_core_generic_minor		false
wh_main_EMPIRE_forges	wh3_main_secondary_core_generic_minor		false
wh_main_EMPIRE_industry_basic	wh3_main_secondary_core_generic_minor		false
wh_main_EMPIRE_stables	wh3_main_secondary_core_generic_minor		false
wh_main_EMPIRE_tavern	wh3_main_secondary_core_generic_minor		false
wh_main_EMPIRE_worship	wh3_main_secondary_core_generic_minor		false
wh_main_GREENSKIN_boars	wh3_main_secondary_core_generic_minor		false
wh_main_GREENSKIN_boss	wh3_main_secondary_core_generic_minor		false
wh_main_GREENSKIN_boss_skarsnik	wh3_main_secondary_core_generic_minor		false
wh_main_GREENSKIN_farm	wh3_main_secondary_core_generic_minor		false
wh_main_GREENSKIN_forest_beasts	wh3_main_secondary_core_generic_minor		false
wh_main_GREENSKIN_industry	wh3_main_secondary_core_generic_minor		false
wh_main_GREENSKIN_military	wh3_main_secondary_core_generic_minor		false
wh_main_GREENSKIN_monsters	wh3_main_secondary_core_generic_minor		false
wh_main_GREENSKIN_shaman	wh3_main_secondary_core_generic_minor		false
wh_main_GREENSKIN_workshop	wh3_main_secondary_core_generic_minor		false
wh_main_HUMAN_MIDDENHEIM_worship	wh3_main_secondary_core_generic_minor		false
wh_main_HUMAN_TALABEC_worship	wh3_main_secondary_core_generic_minor		false
wh_main_HUMAN_TEB_worship	wh3_main_secondary_core_generic_minor		false
wh_main_NORSCA_beasts	wh3_main_secondary_core_generic_minor		false
wh_main_NORSCA_chaos	wh3_main_secondary_core_generic_minor		false
wh_main_NORSCA_creatures	wh3_main_secondary_core_generic_minor		false
wh_main_NORSCA_loot	wh3_main_secondary_core_generic_minor		false
wh_main_NORSCA_military	wh3_main_secondary_core_generic_minor		false
wh_main_NORSCA_offerings	wh3_main_secondary_core_generic_minor		false
wh_main_NORSCA_slaves	wh3_main_secondary_core_generic_minor		false
wh_main_NORSCA_smith	wh3_main_secondary_core_generic_minor		false
wh_main_NORSCA_stables	wh3_main_secondary_core_generic_minor		false
wh_main_NORSCA_worship	wh3_main_secondary_core_generic_minor		false
wh_main_SAVAGEORC_boars	wh3_main_secondary_core_generic_minor		false
wh_main_SAVAGEORC_boss	wh3_main_secondary_core_generic_minor		false
wh_main_SAVAGEORC_military	wh3_main_secondary_core_generic_minor		false
wh_main_VAMPIRES_armoury	wh3_main_secondary_core_generic_minor		false
wh_main_VAMPIRES_balefire	wh3_main_secondary_core_generic_minor		false
wh_main_VAMPIRES_bindingcircle	wh3_main_secondary_core_generic_minor		false
wh_main_VAMPIRES_cemetary	wh3_main_secondary_core_generic_minor		false
wh_main_VAMPIRES_forest	wh3_main_secondary_core_generic_minor		false
wh_main_VAMPIRES_ossuary	wh3_main_secondary_core_generic_minor		false
wh_main_VAMPIRES_repression	wh3_main_secondary_core_generic_minor		false
wh_main_horde_chaos_dragon_ogres	wh3_main_secondary_core_generic_minor		false
wh_main_horde_chaos_forge	wh3_main_secondary_core_generic_minor		false
wh_main_horde_chaos_giants	wh3_main_secondary_core_generic_minor		false
wh_main_horde_chaos_knights	wh3_main_secondary_core_generic_minor		false
wh_main_horde_chaos_magic	wh3_main_secondary_core_generic_minor		false
wh_main_horde_chaos_marauders	wh3_main_secondary_core_generic_minor		false
wh_main_horde_chaos_trolls	wh3_main_secondary_core_generic_minor		false
wh_main_horde_chaos_warriors	wh3_main_secondary_core_generic_minor		false
wh_main_horde_chaos_weapons	wh3_main_secondary_core_generic_minor		false
wh_main_special_greenskin_vandalisation_1	wh3_main_secondary_core_generic_minor		false
wh_main_special_greenskin_vandalisation_2	wh3_main_secondary_core_generic_minor		false
wh_main_special_greenskin_vandalisation_3	wh3_main_secondary_core_generic_minor		false
wh_main_special_greenskin_vandalisation_4	wh3_main_secondary_core_generic_minor		false
wh_main_special_greenskin_vandalisation_5	wh3_main_secondary_core_generic_minor		false
wh2_dlc13_horde_lizardmen_beasts	wh3_main_secondary_core_special_horde_nakai		false
wh2_dlc13_horde_lizardmen_coldones	wh3_main_secondary_core_special_horde_nakai		false
wh2_dlc13_horde_lizardmen_flying	wh3_main_secondary_core_special_horde_nakai		false
wh2_dlc13_horde_lizardmen_great_beasts	wh3_main_secondary_core_special_horde_nakai		false
wh2_dlc13_horde_lizardmen_saurus	wh3_main_secondary_core_special_horde_nakai		false
wh2_dlc13_horde_lizardmen_skinks	wh3_main_secondary_core_special_horde_nakai		false
wh2_dlc13_horde_lizardmen_slann	wh3_main_secondary_core_special_horde_nakai		false
wh2_dlc13_horde_lizardmen_support_faction	wh3_main_secondary_core_special_horde_nakai		false
wh2_dlc13_horde_lizardmen_support_horde	wh3_main_secondary_core_special_horde_nakai		false
wh2_dlc13_horde_lizardmen_support_rcost	wh3_main_secondary_core_special_horde_nakai		false
wh2_dlc13_horde_lizardmen_support_rrank	wh3_main_secondary_core_special_horde_nakai		false
wh2_dlc13_horde_lizardmen_support_upkeep	wh3_main_secondary_core_special_horde_nakai		false
wh2_dlc13_lzd_nakai_itzl	wh3_main_secondary_core_special_oak_of_ages		false
wh2_dlc13_lzd_nakai_quetzl	wh3_main_secondary_core_special_oak_of_ages		false
wh2_dlc13_lzd_nakai_xholankha	wh3_main_secondary_core_special_oak_of_ages		false
wh2_dlc17_bst_special_secondary_attributes	wh3_main_secondary_core_special_oak_of_ages		false
wh2_dlc17_bst_special_secondary_attrition	wh3_main_secondary_core_special_oak_of_ages		false
wh2_dlc17_bst_special_secondary_climates	wh3_main_secondary_core_special_oak_of_ages		false
wh2_dlc17_bst_special_secondary_resistances	wh3_main_secondary_core_special_oak_of_ages		false
wh3_dlc20_woc_chaos_altar_corruption	wh3_main_secondary_core_special_oak_of_ages		false
wh3_dlc20_woc_chaos_altar_garrison	wh3_main_secondary_core_special_oak_of_ages		false
wh3_dlc20_woc_chaos_altar_recruit	wh3_main_secondary_core_special_oak_of_ages		false
wh3_dlc20_woc_chaos_altar_replenishment	wh3_main_secondary_core_special_oak_of_ages		false
wh3_dlc25_special_oak_of_ages_landmark_dwf	wh3_main_secondary_core_special_oak_of_ages		false
wh3_main_sla_cult_1	wh3_main_sla_cult_magus		false
wh3_main_sla_cult_2	wh3_main_sla_cult_magus		false
wh3_main_sla_cult_3	wh3_main_sla_cult_magus		false
wh3_main_sla_cult_4	wh3_main_sla_cult_magus		false
wh3_main_sla_cult_corruption_1	wh3_main_sla_cult_magus		false
wh3_main_sla_cult_corruption_2	wh3_main_sla_cult_magus		false
wh3_main_sla_cult_magus	wh3_main_sla_cult_magus		false
wh3_main_sla_cult_special	wh3_main_sla_cult_magus		false
wh3_main_sla_cult_teleport	wh3_main_sla_cult_magus		false
wh3_main_cult_magus_trial	wh3_main_sla_cult		false
wh3_main_sla_cult_1	wh3_main_sla_cult		false
wh3_main_sla_cult_2	wh3_main_sla_cult		false
wh3_main_sla_cult_3	wh3_main_sla_cult		false
wh3_main_sla_cult_4	wh3_main_sla_cult		false
wh3_main_sla_cult_corruption_1	wh3_main_sla_cult		false
wh3_main_sla_cult_corruption_2	wh3_main_sla_cult		false
wh3_main_sla_cult_teleport	wh3_main_sla_cult		false
wh3_main_tze_cult_1	wh3_main_tze_cult_magus		false
wh3_main_tze_cult_2	wh3_main_tze_cult_magus		false
wh3_main_tze_cult_3	wh3_main_tze_cult_magus		false
wh3_main_tze_cult_4	wh3_main_tze_cult_magus		false
wh3_main_tze_cult_corruption_1	wh3_main_tze_cult_magus		false
wh3_main_tze_cult_corruption_2	wh3_main_tze_cult_magus		false
wh3_main_tze_cult_magus	wh3_main_tze_cult_magus		false
wh3_main_tze_cult_special	wh3_main_tze_cult_magus		false
wh3_main_tze_cult_teleport	wh3_main_tze_cult_magus		false
wh3_main_cult_magus_trial	wh3_main_tze_cult		false
wh3_main_tze_cult_1	wh3_main_tze_cult		false
wh3_main_tze_cult_2	wh3_main_tze_cult		false
wh3_main_tze_cult_3	wh3_main_tze_cult		false
wh3_main_tze_cult_4	wh3_main_tze_cult		false
wh3_main_tze_cult_corruption_1	wh3_main_tze_cult		false
wh3_main_tze_cult_corruption_2	wh3_main_tze_cult		false
wh3_main_tze_cult_teleport	wh3_main_tze_cult		false
wh3_prologue_building_ksl_ammunition	wh3_prologue_advanced_buildings		false
wh3_prologue_building_ksl_armour	wh3_prologue_advanced_buildings		false
wh3_prologue_building_ksl_attack	wh3_prologue_advanced_buildings		false
wh3_prologue_building_ksl_ice_enclave	wh3_prologue_advanced_buildings		false
