item	set	initially_locked
wh3_dlc29_black_pyramid_transit_95	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_96	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_97	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_98	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_99	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_undead_monsters_1	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_undead_monsters_2	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_undead_monsters_3	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_undead_monsters_4	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_undead_monsters_5	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_undead_monsters_6	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_undead_monsters_7	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_undead_monsters_8	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_undead_monsters_9	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_undead_monstrous_1	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_undead_monstrous_2	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_undead_monstrous_3	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_undead_monstrous_4	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_undead_monstrous_5	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_undead_monstrous_6	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_undead_monstrous_7	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_undead_monstrous_8	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_undead_monstrous_9	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_vampires_1	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_vampires_2	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_vampires_3	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_vampires_4	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_vampires_5	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_vampires_6	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_vampires_7	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_vampires_8	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_vampires_9	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_vlad_1	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_vlad_2	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_vlad_3	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_vmp_II_1	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_vmp_II_2	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_vmp_II_3	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_vmp_II_4	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_vmp_II_5	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_vmp_I_1	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_vmp_I_2	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_vmp_I_3	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_vmp_I_4	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_vmp_I_5	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_walach_1	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_walach_2	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_walach_3	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_winds_of_magic_1	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_winds_of_magic_10	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_winds_of_magic_2	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_winds_of_magic_3	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_winds_of_magic_4	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_winds_of_magic_5	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_winds_of_magic_6	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_winds_of_magic_7	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_winds_of_magic_8	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_winds_of_magic_9	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_wraith_1	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_wraith_2	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_wraith_3	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_wraith_4	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_wraith_5	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_zombies_1	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_zombies_10	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_zombies_2	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_zombies_3	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_zombies_4	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_zombies_5	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_zombies_6	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_zombies_7	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_zombies_8	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_zombies_9	wh3_dlc29_pyramid_initiative_set	false
wh3_main_character_initiative_kairos_spells_common_1_beast	wh3_main_character_initiative_set_kairos_spells_common_1	false
wh3_main_character_initiative_kairos_spells_common_1_death	wh3_main_character_initiative_set_kairos_spells_common_1	false
wh3_main_character_initiative_kairos_spells_common_1_fire	wh3_main_character_initiative_set_kairos_spells_common_1	false
wh3_main_character_initiative_kairos_spells_common_1_heavens	wh3_main_character_initiative_set_kairos_spells_common_1	false
wh3_main_character_initiative_kairos_spells_common_1_life	wh3_main_character_initiative_set_kairos_spells_common_1	false
wh3_main_character_initiative_kairos_spells_common_1_light	wh3_main_character_initiative_set_kairos_spells_common_1	false
wh3_main_character_initiative_kairos_spells_common_1_metal	wh3_main_character_initiative_set_kairos_spells_common_1	false
wh3_main_character_initiative_kairos_spells_common_1_shadows	wh3_main_character_initiative_set_kairos_spells_common_1	false
wh3_main_character_initiative_kairos_spells_common_1_tzeentch	wh3_main_character_initiative_set_kairos_spells_common_1	false
wh3_main_character_initiative_kairos_spells_common_2_beast	wh3_main_character_initiative_set_kairos_spells_common_2	false
wh3_main_character_initiative_kairos_spells_common_2_death	wh3_main_character_initiative_set_kairos_spells_common_2	false
wh3_main_character_initiative_kairos_spells_common_2_fire	wh3_main_character_initiative_set_kairos_spells_common_2	false
wh3_main_character_initiative_kairos_spells_common_2_heavens	wh3_main_character_initiative_set_kairos_spells_common_2	false
wh3_main_character_initiative_kairos_spells_common_2_life	wh3_main_character_initiative_set_kairos_spells_common_2	false
wh3_main_character_initiative_kairos_spells_common_2_light	wh3_main_character_initiative_set_kairos_spells_common_2	false
wh3_main_character_initiative_kairos_spells_common_2_metal	wh3_main_character_initiative_set_kairos_spells_common_2	false
wh3_main_character_initiative_kairos_spells_common_2_shadows	wh3_main_character_initiative_set_kairos_spells_common_2	false
wh3_main_character_initiative_kairos_spells_common_2_tzeentch	wh3_main_character_initiative_set_kairos_spells_common_2	false
wh3_main_character_initiative_kairos_spells_rare_1_beast	wh3_main_character_initiative_set_kairos_spells_rare_1	false
wh3_main_character_initiative_kairos_spells_rare_1_death	wh3_main_character_initiative_set_kairos_spells_rare_1	false
wh3_main_character_initiative_kairos_spells_rare_1_fire	wh3_main_character_initiative_set_kairos_spells_rare_1	false
wh3_main_character_initiative_kairos_spells_rare_1_heavens	wh3_main_character_initiative_set_kairos_spells_rare_1	false
wh3_main_character_initiative_kairos_spells_rare_1_life	wh3_main_character_initiative_set_kairos_spells_rare_1	false
wh3_main_character_initiative_kairos_spells_rare_1_light	wh3_main_character_initiative_set_kairos_spells_rare_1	false
wh3_main_character_initiative_kairos_spells_rare_1_metal	wh3_main_character_initiative_set_kairos_spells_rare_1	false
wh3_main_character_initiative_kairos_spells_rare_1_shadows	wh3_main_character_initiative_set_kairos_spells_rare_1	false
wh3_main_character_initiative_kairos_spells_rare_1_tzeentch	wh3_main_character_initiative_set_kairos_spells_rare_1	false
wh3_main_character_initiative_kairos_spells_rare_2_beast	wh3_main_character_initiative_set_kairos_spells_rare_2	false
wh3_main_character_initiative_kairos_spells_rare_2_death	wh3_main_character_initiative_set_kairos_spells_rare_2	false
wh3_main_character_initiative_kairos_spells_rare_2_fire	wh3_main_character_initiative_set_kairos_spells_rare_2	false
wh3_main_character_initiative_kairos_spells_rare_2_heavens	wh3_main_character_initiative_set_kairos_spells_rare_2	false
wh3_main_character_initiative_kairos_spells_rare_2_life	wh3_main_character_initiative_set_kairos_spells_rare_2	false
wh3_main_character_initiative_kairos_spells_rare_2_light	wh3_main_character_initiative_set_kairos_spells_rare_2	false
wh3_main_character_initiative_kairos_spells_rare_2_metal	wh3_main_character_initiative_set_kairos_spells_rare_2	false
wh3_main_character_initiative_kairos_spells_rare_2_shadows	wh3_main_character_initiative_set_kairos_spells_rare_2	false
wh3_main_character_initiative_kairos_spells_rare_2_tzeentch	wh3_main_character_initiative_set_kairos_spells_rare_2	false
wh3_main_character_initiative_kairos_spells_uncommon_1_beast	wh3_main_character_initiative_set_kairos_spells_uncommon_1	false
wh3_main_character_initiative_kairos_spells_uncommon_1_death	wh3_main_character_initiative_set_kairos_spells_uncommon_1	false
wh3_main_character_initiative_kairos_spells_uncommon_1_fire	wh3_main_character_initiative_set_kairos_spells_uncommon_1	false
wh3_main_character_initiative_kairos_spells_uncommon_1_heavens	wh3_main_character_initiative_set_kairos_spells_uncommon_1	false
wh3_main_character_initiative_kairos_spells_uncommon_1_life	wh3_main_character_initiative_set_kairos_spells_uncommon_1	false
wh3_main_character_initiative_kairos_spells_uncommon_1_light	wh3_main_character_initiative_set_kairos_spells_uncommon_1	false
wh3_main_character_initiative_kairos_spells_uncommon_1_metal	wh3_main_character_initiative_set_kairos_spells_uncommon_1	false
wh3_main_character_initiative_kairos_spells_uncommon_1_shadows	wh3_main_character_initiative_set_kairos_spells_uncommon_1	false
wh3_main_character_initiative_kairos_spells_uncommon_1_tzeentch	wh3_main_character_initiative_set_kairos_spells_uncommon_1	false
wh3_main_character_initiative_kairos_spells_uncommon_2_beast	wh3_main_character_initiative_set_kairos_spells_uncommon_2	false
wh3_main_character_initiative_kairos_spells_uncommon_2_death	wh3_main_character_initiative_set_kairos_spells_uncommon_2	false
wh3_main_character_initiative_kairos_spells_uncommon_2_fire	wh3_main_character_initiative_set_kairos_spells_uncommon_2	false
wh3_main_character_initiative_kairos_spells_uncommon_2_heavens	wh3_main_character_initiative_set_kairos_spells_uncommon_2	false
wh3_main_character_initiative_kairos_spells_uncommon_2_life	wh3_main_character_initiative_set_kairos_spells_uncommon_2	false
wh3_main_character_initiative_kairos_spells_uncommon_2_light	wh3_main_character_initiative_set_kairos_spells_uncommon_2	false
wh3_main_character_initiative_kairos_spells_uncommon_2_metal	wh3_main_character_initiative_set_kairos_spells_uncommon_2	false
wh3_main_character_initiative_kairos_spells_uncommon_2_shadows	wh3_main_character_initiative_set_kairos_spells_uncommon_2	false
wh3_main_character_initiative_kairos_spells_uncommon_2_tzeentch	wh3_main_character_initiative_set_kairos_spells_uncommon_2	false
wh3_dlc26_character_initiative_ogr_big_name_greasus_drakecrush	wh3_main_character_initiative_set_ogre_big_names_greasus	true
wh3_main_character_initiative_ogr_big_name_greasus_gatecrasher	wh3_main_character_initiative_set_ogre_big_names_greasus	true
wh3_main_character_initiative_ogr_big_name_greasus_hoardmaster	wh3_main_character_initiative_set_ogre_big_names_greasus	true
wh3_main_character_initiative_ogr_big_name_greasus_shockingly_obese	wh3_main_character_initiative_set_ogre_big_names_greasus	true
wh3_dlc26_character_initiative_ogr_big_name_kin_guard	wh3_main_character_initiative_set_ogre_big_names_hunter	true
wh3_main_character_initiative_ogr_big_name_beastkiller	wh3_main_character_initiative_set_ogre_big_names_hunter	true
wh3_main_character_initiative_ogr_big_name_bellyslapper	wh3_main_character_initiative_set_ogre_big_names_hunter	true
wh3_main_character_initiative_ogr_big_name_bonechewer	wh3_main_character_initiative_set_ogre_big_names_hunter	true
wh3_main_character_initiative_ogr_big_name_brawlerguts	wh3_main_character_initiative_set_ogre_big_names_hunter	true
wh3_main_character_initiative_ogr_big_name_gutcrusher	wh3_main_character_initiative_set_ogre_big_names_hunter	true
wh3_main_character_initiative_ogr_big_name_longstrider_hunter	wh3_main_character_initiative_set_ogre_big_names_hunter	true
wh3_main_character_initiative_ogr_big_name_mountaineater	wh3_main_character_initiative_set_ogre_big_names_hunter	true
wh3_main_character_initiative_ogr_big_name_mountaintalker	wh3_main_character_initiative_set_ogre_big_names_hunter	true
wh3_main_character_initiative_ogr_big_name_orcsplitter	wh3_main_character_initiative_set_ogre_big_names_hunter	true
wh3_main_character_initiative_ogr_big_name_skrag_ever_famished	wh3_main_character_initiative_set_ogre_big_names_skrag	true
wh3_main_character_initiative_ogr_big_name_skrag_gore_harvester	wh3_main_character_initiative_set_ogre_big_names_skrag	true
wh3_main_character_initiative_ogr_big_name_skrag_maw_that_walks	wh3_main_character_initiative_set_ogre_big_names_skrag	true
wh3_main_character_initiative_ogr_big_name_skrag_world_swallower	wh3_main_character_initiative_set_ogre_big_names_skrag	true
wh3_main_character_initiative_ogr_big_name_arsebelcher	wh3_main_character_initiative_set_ogre_big_names_tyrant	true
wh3_main_character_initiative_ogr_big_name_bellyslapper	wh3_main_character_initiative_set_ogre_big_names_tyrant	true
wh3_main_character_initiative_ogr_big_name_bigbellower	wh3_main_character_initiative_set_ogre_big_names_tyrant	true
wh3_main_character_initiative_ogr_big_name_brawlerguts	wh3_main_character_initiative_set_ogre_big_names_tyrant	true
wh3_main_character_initiative_ogr_big_name_campmaker	wh3_main_character_initiative_set_ogre_big_names_tyrant	true
wh3_main_character_initiative_ogr_big_name_deathcheater	wh3_main_character_initiative_set_ogre_big_names_tyrant	true
wh3_main_character_initiative_ogr_big_name_dwarfsquasher	wh3_main_character_initiative_set_ogre_big_names_tyrant	true
wh3_main_character_initiative_ogr_big_name_goldhoarder	wh3_main_character_initiative_set_ogre_big_names_tyrant	true
wh3_main_character_initiative_ogr_big_name_groundbreaker	wh3_main_character_initiative_set_ogre_big_names_tyrant	true
wh3_main_character_initiative_ogr_big_name_gutcrusher	wh3_main_character_initiative_set_ogre_big_names_tyrant	true
wh3_main_character_initiative_ogr_big_name_kineater	wh3_main_character_initiative_set_ogre_big_names_tyrant	true
wh3_pro11_character_initiative_chs_harald_hammerstorm_01	wh3_pro11_chs_cha_harald_hammerstorm	true
wh3_pro11_character_initiative_chs_harald_hammerstorm_02	wh3_pro11_chs_cha_harald_hammerstorm	true
wh3_pro11_character_initiative_chs_harald_hammerstorm_03	wh3_pro11_chs_cha_harald_hammerstorm	true
