child_key	parent_key	initial_descent_tiers	parent_link_position	child_link_position	parent_link_position_offset	child_link_position_offset	visible_in_ui
wh3_main_tech_ksl_2_14	wh3_main_tech_ksl_2_05	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_15	wh3_main_tech_ksl_2_05	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_05	wh3_main_tech_ksl_2_06	0	3	1	0.0000	0.0000	true
wh3_main_tech_ksl_2_10	wh3_main_tech_ksl_2_06	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_11	wh3_main_tech_ksl_2_06	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_12	wh3_main_tech_ksl_2_06	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_13	wh3_main_tech_ksl_2_06	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_14	wh3_main_tech_ksl_2_06	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_15	wh3_main_tech_ksl_2_06	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_10	wh3_main_tech_ksl_2_07	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_11	wh3_main_tech_ksl_2_07	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_12	wh3_main_tech_ksl_2_07	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_13	wh3_main_tech_ksl_2_07	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_14	wh3_main_tech_ksl_2_07	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_15	wh3_main_tech_ksl_2_07	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_07	wh3_main_tech_ksl_2_08	0	3	1	0.0000	0.0000	true
wh3_main_tech_ksl_2_10	wh3_main_tech_ksl_2_08	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_11	wh3_main_tech_ksl_2_08	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_12	wh3_main_tech_ksl_2_08	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_13	wh3_main_tech_ksl_2_08	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_14	wh3_main_tech_ksl_2_08	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_15	wh3_main_tech_ksl_2_08	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_08	wh3_main_tech_ksl_2_09	0	3	1	0.0000	0.0000	true
wh3_main_tech_ksl_2_10	wh3_main_tech_ksl_2_09	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_11	wh3_main_tech_ksl_2_09	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_12	wh3_main_tech_ksl_2_09	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_13	wh3_main_tech_ksl_2_09	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_14	wh3_main_tech_ksl_2_09	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_15	wh3_main_tech_ksl_2_09	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_2_prologue	wh3_main_tech_ksl_2_1_prologue	0	1	1	0.0000	0.0000	true
wh3_main_tech_ksl_2_3_prologue	wh3_main_tech_ksl_2_1_prologue	0	1	1	0.0000	0.0000	true
wh3_main_tech_ksl_2_4_prologue	wh3_main_tech_ksl_2_1_prologue	0	1	1	0.0000	0.0000	true
wh3_main_tech_ksl_2_5_prologue	wh3_main_tech_ksl_2_1_prologue	0	1	1	0.0000	0.0000	true
wh3_main_tech_ksl_2_6_prologue	wh3_main_tech_ksl_2_1_prologue	0	1	1	0.0000	0.0000	true
wh3_main_tech_ksl_2_7_prologue	wh3_main_tech_ksl_2_1_prologue	0	1	1	0.0000	0.0000	true
wh3_main_tech_ksl_2_3_prologue	wh3_main_tech_ksl_2_2_prologue	0	1	1	0.0000	0.0000	true
wh3_main_tech_ksl_2_5_prologue	wh3_main_tech_ksl_2_4_prologue	0	1	1	0.0000	0.0000	true
wh3_main_tech_ksl_2_7_prologue	wh3_main_tech_ksl_2_6_prologue	0	1	1	0.0000	0.0000	true
wh3_main_tech_ksl_3_10	wh3_main_tech_ksl_3_01	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_11	wh3_main_tech_ksl_3_01	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_12	wh3_main_tech_ksl_3_01	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_13	wh3_main_tech_ksl_3_01	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_14	wh3_main_tech_ksl_3_01	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_15	wh3_main_tech_ksl_3_01	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_01	wh3_main_tech_ksl_3_02	0	3	1	0.0000	0.0000	true
wh3_main_tech_ksl_3_10	wh3_main_tech_ksl_3_02	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_11	wh3_main_tech_ksl_3_02	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_12	wh3_main_tech_ksl_3_02	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_13	wh3_main_tech_ksl_3_02	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_14	wh3_main_tech_ksl_3_02	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_15	wh3_main_tech_ksl_3_02	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_02	wh3_main_tech_ksl_3_03	0	3	1	0.0000	0.0000	true
wh3_main_tech_ksl_3_10	wh3_main_tech_ksl_3_03	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_11	wh3_main_tech_ksl_3_03	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_12	wh3_main_tech_ksl_3_03	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_13	wh3_main_tech_ksl_3_03	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_14	wh3_main_tech_ksl_3_03	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_15	wh3_main_tech_ksl_3_03	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_10	wh3_main_tech_ksl_3_04	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_11	wh3_main_tech_ksl_3_04	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_12	wh3_main_tech_ksl_3_04	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_13	wh3_main_tech_ksl_3_04	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_14	wh3_main_tech_ksl_3_04	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_15	wh3_main_tech_ksl_3_04	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_04	wh3_main_tech_ksl_3_05	0	3	1	0.0000	0.0000	true
wh3_main_tech_ksl_3_10	wh3_main_tech_ksl_3_05	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_11	wh3_main_tech_ksl_3_05	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_12	wh3_main_tech_ksl_3_05	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_13	wh3_main_tech_ksl_3_05	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_14	wh3_main_tech_ksl_3_05	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_15	wh3_main_tech_ksl_3_05	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_05	wh3_main_tech_ksl_3_06	0	3	1	0.0000	0.0000	true
wh3_main_tech_ksl_3_10	wh3_main_tech_ksl_3_06	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_11	wh3_main_tech_ksl_3_06	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_12	wh3_main_tech_ksl_3_06	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_13	wh3_main_tech_ksl_3_06	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_14	wh3_main_tech_ksl_3_06	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_15	wh3_main_tech_ksl_3_06	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_10	wh3_main_tech_ksl_3_07	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_11	wh3_main_tech_ksl_3_07	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_12	wh3_main_tech_ksl_3_07	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_13	wh3_main_tech_ksl_3_07	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_14	wh3_main_tech_ksl_3_07	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_15	wh3_main_tech_ksl_3_07	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_07	wh3_main_tech_ksl_3_08	0	3	1	0.0000	0.0000	true
wh3_main_tech_ksl_3_10	wh3_main_tech_ksl_3_08	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_11	wh3_main_tech_ksl_3_08	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_12	wh3_main_tech_ksl_3_08	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_13	wh3_main_tech_ksl_3_08	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_14	wh3_main_tech_ksl_3_08	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_15	wh3_main_tech_ksl_3_08	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_08	wh3_main_tech_ksl_3_09	0	3	1	0.0000	0.0000	true
wh3_main_tech_ksl_3_10	wh3_main_tech_ksl_3_09	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_11	wh3_main_tech_ksl_3_09	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_12	wh3_main_tech_ksl_3_09	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_13	wh3_main_tech_ksl_3_09	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_14	wh3_main_tech_ksl_3_09	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_15	wh3_main_tech_ksl_3_09	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_3_11_prologue	wh3_main_tech_ksl_3_10_prologue	0	1	1	0.0000	0.0000	true
wh3_main_tech_ksl_3_10_prologue	wh3_main_tech_ksl_3_1_prologue	0	1	1	0.0000	0.0000	true
wh3_main_tech_ksl_3_11_prologue	wh3_main_tech_ksl_3_1_prologue	0	1	1	0.0000	0.0000	true
wh3_main_tech_ksl_3_2_prologue	wh3_main_tech_ksl_3_1_prologue	0	1	1	0.0000	0.0000	true
wh3_main_tech_ksl_3_3_prologue	wh3_main_tech_ksl_3_1_prologue	0	1	1	0.0000	0.0000	true
wh3_main_tech_ksl_3_4_prologue	wh3_main_tech_ksl_3_1_prologue	0	1	1	0.0000	0.0000	true
wh3_main_tech_ksl_3_5_prologue	wh3_main_tech_ksl_3_1_prologue	0	1	1	0.0000	0.0000	true
wh3_main_tech_ksl_3_6_prologue	wh3_main_tech_ksl_3_1_prologue	0	1	1	0.0000	0.0000	true
wh3_main_tech_ksl_3_7_prologue	wh3_main_tech_ksl_3_1_prologue	0	1	1	0.0000	0.0000	true
wh3_main_tech_ksl_3_8_prologue	wh3_main_tech_ksl_3_1_prologue	0	1	1	0.0000	0.0000	true
wh3_main_tech_ksl_3_9_prologue	wh3_main_tech_ksl_3_1_prologue	0	1	1	0.0000	0.0000	true
wh3_main_tech_ksl_3_3_prologue	wh3_main_tech_ksl_3_2_prologue	0	1	1	0.0000	0.0000	true
wh3_main_tech_ksl_3_4_prologue	wh3_main_tech_ksl_3_2_prologue	0	1	1	0.0000	0.0000	true
wh3_main_tech_ksl_3_4_prologue	wh3_main_tech_ksl_3_3_prologue	0	1	1	0.0000	0.0000	true
wh3_main_tech_ksl_3_6_prologue	wh3_main_tech_ksl_3_5_prologue	0	1	1	0.0000	0.0000	true
wh3_main_tech_ksl_3_8_prologue	wh3_main_tech_ksl_3_7_prologue	0	1	1	0.0000	0.0000	true
wh3_main_tech_ksl_3_9_prologue	wh3_main_tech_ksl_3_7_prologue	0	1	1	0.0000	0.0000	true
wh3_main_tech_ksl_3_9_prologue	wh3_main_tech_ksl_3_8_prologue	0	1	1	0.0000	0.0000	true
wh3_main_tech_ksl_4_10	wh3_main_tech_ksl_4_01	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_11	wh3_main_tech_ksl_4_01	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_12	wh3_main_tech_ksl_4_01	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_13	wh3_main_tech_ksl_4_01	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_14	wh3_main_tech_ksl_4_01	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_15	wh3_main_tech_ksl_4_01	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_01	wh3_main_tech_ksl_4_02	0	3	1	0.0000	0.0000	true
wh3_main_tech_ksl_4_10	wh3_main_tech_ksl_4_02	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_11	wh3_main_tech_ksl_4_02	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_12	wh3_main_tech_ksl_4_02	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_13	wh3_main_tech_ksl_4_02	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_14	wh3_main_tech_ksl_4_02	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_15	wh3_main_tech_ksl_4_02	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_02	wh3_main_tech_ksl_4_03	0	3	1	0.0000	0.0000	true
wh3_main_tech_ksl_4_10	wh3_main_tech_ksl_4_03	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_11	wh3_main_tech_ksl_4_03	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_12	wh3_main_tech_ksl_4_03	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_13	wh3_main_tech_ksl_4_03	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_14	wh3_main_tech_ksl_4_03	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_15	wh3_main_tech_ksl_4_03	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_10	wh3_main_tech_ksl_4_04	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_11	wh3_main_tech_ksl_4_04	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_12	wh3_main_tech_ksl_4_04	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_13	wh3_main_tech_ksl_4_04	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_14	wh3_main_tech_ksl_4_04	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_15	wh3_main_tech_ksl_4_04	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_04	wh3_main_tech_ksl_4_05	0	3	1	0.0000	0.0000	true
wh3_main_tech_ksl_4_10	wh3_main_tech_ksl_4_05	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_11	wh3_main_tech_ksl_4_05	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_12	wh3_main_tech_ksl_4_05	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_13	wh3_main_tech_ksl_4_05	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_14	wh3_main_tech_ksl_4_05	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_15	wh3_main_tech_ksl_4_05	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_05	wh3_main_tech_ksl_4_06	0	3	1	0.0000	0.0000	true
wh3_main_tech_ksl_4_10	wh3_main_tech_ksl_4_06	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_11	wh3_main_tech_ksl_4_06	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_12	wh3_main_tech_ksl_4_06	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_13	wh3_main_tech_ksl_4_06	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_14	wh3_main_tech_ksl_4_06	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_15	wh3_main_tech_ksl_4_06	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_10	wh3_main_tech_ksl_4_07	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_11	wh3_main_tech_ksl_4_07	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_12	wh3_main_tech_ksl_4_07	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_13	wh3_main_tech_ksl_4_07	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_14	wh3_main_tech_ksl_4_07	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_15	wh3_main_tech_ksl_4_07	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_07	wh3_main_tech_ksl_4_08	0	3	1	0.0000	0.0000	true
wh3_main_tech_ksl_4_10	wh3_main_tech_ksl_4_08	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_11	wh3_main_tech_ksl_4_08	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_12	wh3_main_tech_ksl_4_08	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_13	wh3_main_tech_ksl_4_08	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_14	wh3_main_tech_ksl_4_08	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_15	wh3_main_tech_ksl_4_08	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_08	wh3_main_tech_ksl_4_09	0	3	1	0.0000	0.0000	true
wh3_main_tech_ksl_4_10	wh3_main_tech_ksl_4_09	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_11	wh3_main_tech_ksl_4_09	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_12	wh3_main_tech_ksl_4_09	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_13	wh3_main_tech_ksl_4_09	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_14	wh3_main_tech_ksl_4_09	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_4_15	wh3_main_tech_ksl_4_09	0	3	1	0.0000	0.0000	false
wh3_main_tech_nur_15	wh3_main_tech_nur_10	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_16	wh3_main_tech_nur_10	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_17	wh3_main_tech_nur_10	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_18	wh3_main_tech_nur_10	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_19	wh3_main_tech_nur_10	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_21	wh3_main_tech_nur_10	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_35	wh3_main_tech_nur_10	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_15	wh3_main_tech_nur_11	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_16	wh3_main_tech_nur_11	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_17	wh3_main_tech_nur_11	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_18	wh3_main_tech_nur_11	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_19	wh3_main_tech_nur_11	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_21	wh3_main_tech_nur_11	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_35	wh3_main_tech_nur_11	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_15	wh3_main_tech_nur_12	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_16	wh3_main_tech_nur_12	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_17	wh3_main_tech_nur_12	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_18	wh3_main_tech_nur_12	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_19	wh3_main_tech_nur_12	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_21	wh3_main_tech_nur_12	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_35	wh3_main_tech_nur_12	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_27	wh3_main_tech_nur_13	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_28	wh3_main_tech_nur_13	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_44	wh3_main_tech_nur_13	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_45	wh3_main_tech_nur_13	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_46	wh3_main_tech_nur_13	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_47	wh3_main_tech_nur_13	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_48	wh3_main_tech_nur_13	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_15	wh3_main_tech_nur_14	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_16	wh3_main_tech_nur_14	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_17	wh3_main_tech_nur_14	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_18	wh3_main_tech_nur_14	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_19	wh3_main_tech_nur_14	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_21	wh3_main_tech_nur_14	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_35	wh3_main_tech_nur_14	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_22	wh3_main_tech_nur_15	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_23	wh3_main_tech_nur_15	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_24	wh3_main_tech_nur_15	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_25	wh3_main_tech_nur_15	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_26	wh3_main_tech_nur_15	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_43	wh3_main_tech_nur_15	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_49	wh3_main_tech_nur_15	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_22	wh3_main_tech_nur_16	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_23	wh3_main_tech_nur_16	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_24	wh3_main_tech_nur_16	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_25	wh3_main_tech_nur_16	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_26	wh3_main_tech_nur_16	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_43	wh3_main_tech_nur_16	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_49	wh3_main_tech_nur_16	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_22	wh3_main_tech_nur_17	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_23	wh3_main_tech_nur_17	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_24	wh3_main_tech_nur_17	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_25	wh3_main_tech_nur_17	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_26	wh3_main_tech_nur_17	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_43	wh3_main_tech_nur_17	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_49	wh3_main_tech_nur_17	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_22	wh3_main_tech_nur_18	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_23	wh3_main_tech_nur_18	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_24	wh3_main_tech_nur_18	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_25	wh3_main_tech_nur_18	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_26	wh3_main_tech_nur_18	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_43	wh3_main_tech_nur_18	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_49	wh3_main_tech_nur_18	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_22	wh3_main_tech_nur_19	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_23	wh3_main_tech_nur_19	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_24	wh3_main_tech_nur_19	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_25	wh3_main_tech_nur_19	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_26	wh3_main_tech_nur_19	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_43	wh3_main_tech_nur_19	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_49	wh3_main_tech_nur_19	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_10	wh3_main_tech_nur_1	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_11	wh3_main_tech_nur_1	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_12	wh3_main_tech_nur_1	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_14	wh3_main_tech_nur_1	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_36	wh3_main_tech_nur_1	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_8	wh3_main_tech_nur_1	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_9	wh3_main_tech_nur_1	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_13	wh3_main_tech_nur_20	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_37	wh3_main_tech_nur_20	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_38	wh3_main_tech_nur_20	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_39	wh3_main_tech_nur_20	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_40	wh3_main_tech_nur_20	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_41	wh3_main_tech_nur_20	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_42	wh3_main_tech_nur_20	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_22	wh3_main_tech_nur_21	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_23	wh3_main_tech_nur_21	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_24	wh3_main_tech_nur_21	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_25	wh3_main_tech_nur_21	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_26	wh3_main_tech_nur_21	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_43	wh3_main_tech_nur_21	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_49	wh3_main_tech_nur_21	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_20	wh3_main_tech_nur_22	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_29	wh3_main_tech_nur_22	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_30	wh3_main_tech_nur_22	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_31	wh3_main_tech_nur_22	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_32	wh3_main_tech_nur_22	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_33	wh3_main_tech_nur_22	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_34	wh3_main_tech_nur_22	0	0	0	0.0000	0.0000	false
wh3_main_tech_nur_20	wh3_main_tech_nur_23	0	0	0	0.0000	0.0000	false
