key	display_path	logic_file_override	collision_file_override	logic_file	collision_file
def_tower_03	buildings/def/props			rigidmodels\buildings\def_tower_03\def_tower_03_tech.cs2.parsed	rigidmodels\buildings\def_tower_03\def_tower_03_tech.cs2.collision
def_tower_04	buildings/def/props			rigidmodels\buildings\def_tower_04\def_tower_04_tech.cs2.parsed	rigidmodels\buildings\def_tower_04\def_tower_04_tech.cs2.collision
def_tower_05	buildings/def/props			rigidmodels\buildings\def_tower_05\def_tower_05_tech.cs2.parsed	rigidmodels\buildings\def_tower_05\def_tower_05_tech.cs2.collision
def_tower_06	buildings/def/props			rigidmodels\buildings\def_tower_06\def_tower_06_tech.cs2.parsed	rigidmodels\buildings\def_tower_06\def_tower_06_tech.cs2.collision
def_tower_base_01	buildings/def/walls			rigidmodels\buildings\def_tower_base_01\def_tower_base_01_tech.cs2.parsed	rigidmodels\buildings\def_tower_base_01\def_tower_base_01_tech.cs2.collision
def_tower_base_02	buildings/def/walls			rigidmodels\buildings\def_tower_base_02\def_tower_base_02_tech.cs2.parsed	rigidmodels\buildings\def_tower_base_02\def_tower_base_02_tech.cs2.collision
def_tower_big_01	buildings/def/props			rigidmodels\buildings\def_tower_big_01\def_tower_big_01_tech.cs2.parsed	rigidmodels\buildings\def_tower_big_01\def_tower_big_01_tech.cs2.collision
def_tower_big_02	buildings/def/props			rigidmodels\buildings\def_tower_big_02\def_tower_big_02_tech.cs2.parsed	rigidmodels\buildings\def_tower_big_02\def_tower_big_02_tech.cs2.collision
def_tower_big_03	buildings/def/props			rigidmodels\buildings\def_tower_big_03\def_tower_big_03_tech.cs2.parsed	rigidmodels\buildings\def_tower_big_03\def_tower_big_03_tech.cs2.collision
def_tower_big_04	buildings/def/props			rigidmodels\buildings\def_tower_big_04\def_tower_big_04_tech.cs2.parsed	rigidmodels\buildings\def_tower_big_04\def_tower_big_04_tech.cs2.collision
def_tower_big_05	buildings/def/props			rigidmodels\buildings\def_tower_big_05\def_tower_big_05_tech.cs2.parsed	rigidmodels\buildings\def_tower_big_05\def_tower_big_05_tech.cs2.collision
def_wall_angled_joiner	buildings/def/walls			rigidmodels\buildings\def_wall_angled_joiner\def_wall_angled_joiner_tech.cs2.parsed	rigidmodels\buildings\def_wall_angled_joiner\def_wall_angled_joiner_tech.cs2.collision
def_wall_angled_to_grid_joiner	buildings/def/walls			rigidmodels\buildings\def_wall_angled_to_grid_joiner\def_wall_angled_to_grid_joiner_tech.cs2.parsed	rigidmodels\buildings\def_wall_angled_to_grid_joiner\def_wall_angled_to_grid_joiner_tech.cs2.collision
def_wall_corner_90_exter	buildings/def/walls	rigidmodels\buildings\glb_wall_corner_90_exter\glb_wall_corner_90_exter_tech.cs2.parsed	rigidmodels\buildings\def_wall_corner_90_exter\def_wall_corner_90_exter_tech.cs2.collision	rigidmodels\buildings\def_wall_corner_90_exter\def_wall_corner_90_exter_tech.cs2.parsed	rigidmodels\buildings\def_wall_corner_90_exter\def_wall_corner_90_exter_tech.cs2.collision
def_wall_corner_90_inter	buildings/def/walls	rigidmodels\buildings\glb_wall_corner_90_inter\glb_wall_corner_90_inter_tech.cs2.parsed	rigidmodels\buildings\def_wall_corner_90_inter\def_wall_corner_90_inter_tech.cs2.collision	rigidmodels\buildings\def_wall_corner_90_inter\def_wall_corner_90_inter_tech.cs2.parsed	rigidmodels\buildings\def_wall_corner_90_inter\def_wall_corner_90_inter_tech.cs2.collision
def_wall_gatehouse_60	buildings/def/walls	rigidmodels\buildings\glb_wall_gatehouse_60\glb_wall_gatehouse_60_tech.cs2.parsed	rigidmodels\buildings\def_wall_gatehouse_60\def_wall_gatehouse_60_tech.cs2.collision	rigidmodels\buildings\def_wall_gatehouse_60\def_wall_gatehouse_60_tech.cs2.parsed	rigidmodels\buildings\def_wall_gatehouse_60\def_wall_gatehouse_60_tech.cs2.collision
def_wall_grid_to_angled_joiner	buildings/def/walls			rigidmodels\buildings\def_wall_grid_to_angled_joiner\def_wall_grid_to_angled_joiner_tech.cs2.parsed	rigidmodels\buildings\def_wall_grid_to_angled_joiner\def_wall_grid_to_angled_joiner_tech.cs2.collision
def_wall_outfield_01	buildings/def/props			rigidmodels\buildings\def_wall_outfield_01\def_wall_outfield_01_tech.cs2.parsed	rigidmodels\buildings\def_wall_outfield_01\def_wall_outfield_01_tech.cs2.collision
def_wall_outfield_02	buildings/def/props			rigidmodels\buildings\def_wall_outfield_02\def_wall_outfield_02_tech.cs2.parsed	rigidmodels\buildings\def_wall_outfield_02\def_wall_outfield_02_tech.cs2.collision
def_wall_outfield_big_01	buildings/def/props			rigidmodels\buildings\def_wall_outfield_big_01\def_wall_outfield_big_01_tech.cs2.parsed	rigidmodels\buildings\def_wall_outfield_big_01\def_wall_outfield_big_01_tech.cs2.collision
def_wall_outfield_big_01_02	buildings/def/props			rigidmodels\buildings\def_wall_outfield_big_01_02\def_wall_outfield_big_01_02_tech.cs2.parsed	rigidmodels\buildings\def_wall_outfield_big_01_02\def_wall_outfield_big_01_02_tech.cs2.collision
def_wall_outfield_big_02	buildings/def/props			rigidmodels\buildings\def_wall_outfield_big_02\def_wall_outfield_big_02_tech.cs2.parsed	rigidmodels\buildings\def_wall_outfield_big_02\def_wall_outfield_big_02_tech.cs2.collision
def_wall_outfield_big_02_01	buildings/def/props			rigidmodels\buildings\def_wall_outfield_big_02_01\def_wall_outfield_big_02_01_tech.cs2.parsed	rigidmodels\buildings\def_wall_outfield_big_02_01\def_wall_outfield_big_02_01_tech.cs2.collision
def_wall_outfield_big_03	buildings/def/props			rigidmodels\buildings\def_wall_outfield_big_03\def_wall_outfield_big_03_tech.cs2.parsed	rigidmodels\buildings\def_wall_outfield_big_03\def_wall_outfield_big_03_tech.cs2.collision
def_wall_outfield_big_04	buildings/def/props			rigidmodels\buildings\def_wall_outfield_big_04\def_wall_outfield_big_04_tech.cs2.parsed	rigidmodels\buildings\def_wall_outfield_big_04\def_wall_outfield_big_04_tech.cs2.collision
def_wall_outfield_kit_01	buildings/def/props			rigidmodels\buildings\def_wall_outfield_kit_01\def_wall_outfield_kit_01_tech.cs2.parsed	rigidmodels\buildings\def_wall_outfield_kit_01\def_wall_outfield_kit_01_tech.cs2.collision
def_wall_outfield_kit_02	buildings/def/props			rigidmodels\buildings\def_wall_outfield_kit_02\def_wall_outfield_kit_02_tech.cs2.parsed	rigidmodels\buildings\def_wall_outfield_kit_02\def_wall_outfield_kit_02_tech.cs2.collision
def_wall_outfield_kit_03	buildings/def/props			rigidmodels\buildings\def_wall_outfield_kit_03\def_wall_outfield_kit_03_tech.cs2.parsed	rigidmodels\buildings\def_wall_outfield_kit_03\def_wall_outfield_kit_03_tech.cs2.collision
def_wall_outfield_path_01	buildings/def/props			rigidmodels\buildings\def_wall_outfield_path_01\def_wall_outfield_path_01_tech.cs2.parsed	rigidmodels\buildings\def_wall_outfield_path_01\def_wall_outfield_path_01_tech.cs2.collision
def_wall_outfield_pillar_01	buildings/def/props			rigidmodels\buildings\def_wall_outfield_pillar_01\def_wall_outfield_pillar_01_tech.cs2.parsed	rigidmodels\buildings\def_wall_outfield_pillar_01\def_wall_outfield_pillar_01_tech.cs2.collision
def_wall_stepdown_15m	buildings/def/walls			rigidmodels\buildings\def_wall_stepdown_15m\def_wall_stepdown_15m_tech.cs2.parsed	rigidmodels\buildings\def_wall_stepdown_15m\def_wall_stepdown_15m_tech.cs2.collision
def_wall_stepup_15m	buildings/def/walls			rigidmodels\buildings\def_wall_stepup_15m\def_wall_stepup_15m_tech.cs2.parsed	rigidmodels\buildings\def_wall_stepup_15m\def_wall_stepup_15m_tech.cs2.collision
def_wall_straight_20	buildings/def/walls	rigidmodels\buildings\glb_wall_straight_20\glb_wall_straight_20_tech.cs2.parsed	rigidmodels\buildings\def_wall_straight_20\def_wall_straight_20_tech.cs2.collision	rigidmodels\buildings\def_wall_straight_20\def_wall_straight_20_tech.cs2.parsed	rigidmodels\buildings\def_wall_straight_20\def_wall_straight_20_tech.cs2.collision
def_wall_straight_20_blocked	buildings/def/walls			rigidmodels\buildings\def_wall_straight_20_blocked\def_wall_straight_20_blocked_tech.cs2.parsed	rigidmodels\buildings\def_wall_straight_20_blocked\def_wall_straight_20_blocked_tech.cs2.collision
def_wall_tower	buildings/def/walls	rigidmodels\buildings\glb_wall_tower\glb_wall_tower_tech.cs2.parsed	rigidmodels\buildings\def_wall_tower\def_wall_tower_tech.cs2.collision	rigidmodels\buildings\def_wall_tower\def_wall_tower_tech.cs2.parsed	rigidmodels\buildings\def_wall_tower\def_wall_tower_tech.cs2.collision
dragon_cave_body	terrain_props/battle props			rigidmodels\buildings\dragon_cave_body\dragon_cave_body_tech.cs2.parsed	rigidmodels\buildings\dragon_cave_body\dragon_cave_body_tech.cs2.collision
dragon_cave_bone_a	terrain_props/battle props			rigidmodels\buildings\dragon_cave_bone_a\dragon_cave_bone_a_tech.cs2.parsed	rigidmodels\buildings\dragon_cave_bone_a\dragon_cave_bone_a_tech.cs2.collision
dragon_cave_head	terrain_props/battle props			rigidmodels\buildings\dragon_cave_head\dragon_cave_head_tech.cs2.parsed	rigidmodels\buildings\dragon_cave_head\dragon_cave_head_tech.cs2.collision
dragon_cave_tooth_a	terrain_props/battle props			rigidmodels\buildings\dragon_cave_tooth_a\dragon_cave_tooth_a_tech.cs2.parsed	rigidmodels\buildings\dragon_cave_tooth_a\dragon_cave_tooth_a_tech.cs2.collision
dragon_cave_tooth_b	terrain_props/battle props			rigidmodels\buildings\dragon_cave_tooth_b\dragon_cave_tooth_b_tech.cs2.parsed	rigidmodels\buildings\dragon_cave_tooth_b\dragon_cave_tooth_b_tech.cs2.collision
dragon_cave_tooth_c	terrain_props/battle props			rigidmodels\buildings\dragon_cave_tooth_c\dragon_cave_tooth_c_tech.cs2.parsed	rigidmodels\buildings\dragon_cave_tooth_c\dragon_cave_tooth_c_tech.cs2.collision
dragon_cave_tooth_d	terrain_props/battle props			rigidmodels\buildings\dragon_cave_tooth_d\dragon_cave_tooth_d_tech.cs2.parsed	rigidmodels\buildings\dragon_cave_tooth_d\dragon_cave_tooth_d_tech.cs2.collision
dragon_cave_tooth_e	terrain_props/battle props			rigidmodels\buildings\dragon_cave_tooth_e\dragon_cave_tooth_e_tech.cs2.parsed	rigidmodels\buildings\dragon_cave_tooth_e\dragon_cave_tooth_e_tech.cs2.collision
dwf_arche_railyard_01	buildings/dwf/railyard			rigidmodels\buildings\dwf_arche_railyard_01\dwf_arche_railyard_01_tech.cs2.parsed	rigidmodels\buildings\dwf_arche_railyard_01\dwf_arche_railyard_01_tech.cs2.collision
dwf_arche_railyard_02	buildings/dwf/railyard			rigidmodels\buildings\dwf_arche_railyard_02\dwf_arche_railyard_02_tech.cs2.parsed	rigidmodels\buildings\dwf_arche_railyard_02\dwf_arche_railyard_02_tech.cs2.collision
dwf_archers_waterway_01	buildings/dwf/arches			rigidmodels\buildings\dwf_archers_waterway_01\dwf_archers_waterway_01_tech.cs2.parsed	rigidmodels\buildings\dwf_archers_waterway_01\dwf_archers_waterway_01_tech.cs2.collision
dwf_archers_waterway_01_cnr	buildings/dwf/arches			rigidmodels\buildings\dwf_archers_waterway_01_cnr\dwf_archers_waterway_01_cnr_tech.cs2.parsed	rigidmodels\buildings\dwf_archers_waterway_01_cnr\dwf_archers_waterway_01_cnr_tech.cs2.collision
dwf_archers_waterway_01_left	buildings/dwf/arches			rigidmodels\buildings\dwf_archers_waterway_01_left\dwf_archers_waterway_01_left_tech.cs2.parsed	rigidmodels\buildings\dwf_archers_waterway_01_left\dwf_archers_waterway_01_left_tech.cs2.collision
dwf_archers_waterway_01_right	buildings/dwf/arches			rigidmodels\buildings\dwf_archers_waterway_01_right\dwf_archers_waterway_01_right_tech.cs2.parsed	rigidmodels\buildings\dwf_archers_waterway_01_right\dwf_archers_waterway_01_right_tech.cs2.collision
dwf_arches_100m_01	buildings/dwf/arches			rigidmodels\buildings\dwf_arches_100m_01\dwf_arches_100m_01_tech.cs2.parsed	rigidmodels\buildings\dwf_arches_100m_01\dwf_arches_100m_01_tech.cs2.collision
dwf_arches_100m_02	buildings/dwf/arches			rigidmodels\buildings\dwf_arches_100m_02\dwf_arches_100m_02_tech.cs2.parsed	rigidmodels\buildings\dwf_arches_100m_02\dwf_arches_100m_02_tech.cs2.collision
dwf_arches_50m_01	buildings/dwf/arches			rigidmodels\buildings\dwf_arches_50m_01\dwf_arches_50m_01_tech.cs2.parsed	rigidmodels\buildings\dwf_arches_50m_01\dwf_arches_50m_01_tech.cs2.collision
dwf_arches_50m_02	buildings/dwf/arches			rigidmodels\buildings\dwf_arches_50m_02\dwf_arches_50m_02_tech.cs2.parsed	rigidmodels\buildings\dwf_arches_50m_02\dwf_arches_50m_02_tech.cs2.collision
dwf_arches_50m_03	buildings/dwf/arches			rigidmodels\buildings\dwf_arches_50m_03\dwf_arches_50m_03_tech.cs2.parsed	rigidmodels\buildings\dwf_arches_50m_03\dwf_arches_50m_03_tech.cs2.collision
dwf_arches_50m_04	buildings/dwf/arches			rigidmodels\buildings\dwf_arches_50m_04\dwf_arches_50m_04_tech.cs2.parsed	rigidmodels\buildings\dwf_arches_50m_04\dwf_arches_50m_04_tech.cs2.collision
dwf_arches_50m_05	buildings/dwf/arches			rigidmodels\buildings\dwf_arches_50m_05\dwf_arches_50m_05_tech.cs2.parsed	rigidmodels\buildings\dwf_arches_50m_05\dwf_arches_50m_05_tech.cs2.collision
dwf_banner_small_01	buildings/dwf/props			rigidmodels\buildings\dwf_banner_small_01\dwf_banner_small_01_tech.cs2.parsed	rigidmodels\buildings\dwf_banner_small_01\dwf_banner_small_01_tech.cs2.collision
dwf_banner_small_02	buildings/dwf/props			rigidmodels\buildings\dwf_banner_small_02\dwf_banner_small_02_tech.cs2.parsed	rigidmodels\buildings\dwf_banner_small_02\dwf_banner_small_02_tech.cs2.collision
dwf_banner_tall	buildings/dwf/props			rigidmodels\buildings\dwf_banner_tall\dwf_banner_tall_tech.cs2.parsed	rigidmodels\buildings\dwf_banner_tall\dwf_banner_tall_tech.cs2.collision
dwf_banner_wide_01	buildings/dwf/props			rigidmodels\buildings\dwf_banner_wide_01\dwf_banner_wide_01_tech.cs2.parsed	rigidmodels\buildings\dwf_banner_wide_01\dwf_banner_wide_01_tech.cs2.collision
dwf_banner_wide_02	buildings/dwf/props			rigidmodels\buildings\dwf_banner_wide_02\dwf_banner_wide_02_tech.cs2.parsed	rigidmodels\buildings\dwf_banner_wide_02\dwf_banner_wide_02_tech.cs2.collision
dwf_banner_wide_03	buildings/dwf/props			rigidmodels\buildings\dwf_banner_wide_03\dwf_banner_wide_03_tech.cs2.parsed	rigidmodels\buildings\dwf_banner_wide_03\dwf_banner_wide_03_tech.cs2.collision
dwf_barracks_barrells_01	buildings/dwf/barracks			rigidmodels\buildings\dwf_barracks_barrells_01\dwf_barracks_barrells_01_tech.cs2.parsed	rigidmodels\buildings\dwf_barracks_barrells_01\dwf_barracks_barrells_01_tech.cs2.collision
dwf_barracks_barrells_02	buildings/dwf/barracks			rigidmodels\buildings\dwf_barracks_barrells_02\dwf_barracks_barrells_02_tech.cs2.parsed	rigidmodels\buildings\dwf_barracks_barrells_02\dwf_barracks_barrells_02_tech.cs2.collision
dwf_barracks_face_01	buildings/dwf/barracks			rigidmodels\buildings\dwf_barracks_face_01\dwf_barracks_face_01_tech.cs2.parsed	rigidmodels\buildings\dwf_barracks_face_01\dwf_barracks_face_01_tech.cs2.collision
dwf_barracks_furnace_01	buildings/dwf/barracks			rigidmodels\buildings\dwf_barracks_furnace_01\dwf_barracks_furnace_01_tech.cs2.parsed	rigidmodels\buildings\dwf_barracks_furnace_01\dwf_barracks_furnace_01_tech.cs2.collision
dwf_barracks_gateway_01	buildings/dwf/barracks			rigidmodels\buildings\dwf_barracks_gateway_01\dwf_barracks_gateway_01_tech.cs2.parsed	rigidmodels\buildings\dwf_barracks_gateway_01\dwf_barracks_gateway_01_tech.cs2.collision
dwf_barracks_housing_01	buildings/dwf/barracks			rigidmodels\buildings\dwf_barracks_housing_01\dwf_barracks_housing_01_tech.cs2.parsed	rigidmodels\buildings\dwf_barracks_housing_01\dwf_barracks_housing_01_tech.cs2.collision
dwf_barracks_lower_wall_01	buildings/dwf/barracks			rigidmodels\buildings\dwf_barracks_lower_wall_01\dwf_barracks_lower_wall_01_tech.cs2.parsed	rigidmodels\buildings\dwf_barracks_lower_wall_01\dwf_barracks_lower_wall_01_tech.cs2.collision
dwf_barracks_pillar_01	buildings/dwf/barracks			rigidmodels\buildings\dwf_barracks_pillar_01\dwf_barracks_pillar_01_tech.cs2.parsed	rigidmodels\buildings\dwf_barracks_pillar_01\dwf_barracks_pillar_01_tech.cs2.collision
dwf_barracks_pillar_02	buildings/dwf/barracks			rigidmodels\buildings\dwf_barracks_pillar_02\dwf_barracks_pillar_02_tech.cs2.parsed	rigidmodels\buildings\dwf_barracks_pillar_02\dwf_barracks_pillar_02_tech.cs2.collision
dwf_barracks_pillar_03	buildings/dwf/barracks			rigidmodels\buildings\dwf_barracks_pillar_03\dwf_barracks_pillar_03_tech.cs2.parsed	rigidmodels\buildings\dwf_barracks_pillar_03\dwf_barracks_pillar_03_tech.cs2.collision
dwf_barracks_platform_stone_01	buildings/dwf/barracks			rigidmodels\buildings\dwf_barracks_platform_stone_01\dwf_barracks_platform_stone_01_tech.cs2.parsed	rigidmodels\buildings\dwf_barracks_platform_stone_01\dwf_barracks_platform_stone_01_tech.cs2.collision
dwf_barracks_platform_wooden_01	buildings/dwf/barracks			rigidmodels\buildings\dwf_barracks_platform_wooden_01\dwf_barracks_platform_wooden_01_tech.cs2.parsed	rigidmodels\buildings\dwf_barracks_platform_wooden_01\dwf_barracks_platform_wooden_01_tech.cs2.collision
dwf_barracks_platform_wooden_02	buildings/dwf/barracks			rigidmodels\buildings\dwf_barracks_platform_wooden_02\dwf_barracks_platform_wooden_02_tech.cs2.parsed	rigidmodels\buildings\dwf_barracks_platform_wooden_02\dwf_barracks_platform_wooden_02_tech.cs2.collision
dwf_barracks_platform_wooden_03	buildings/dwf/barracks			rigidmodels\buildings\dwf_barracks_platform_wooden_03\dwf_barracks_platform_wooden_03_tech.cs2.parsed	rigidmodels\buildings\dwf_barracks_platform_wooden_03\dwf_barracks_platform_wooden_03_tech.cs2.collision
dwf_barracks_platform_wooden_04	buildings/dwf/barracks			rigidmodels\buildings\dwf_barracks_platform_wooden_04\dwf_barracks_platform_wooden_04_tech.cs2.parsed	rigidmodels\buildings\dwf_barracks_platform_wooden_04\dwf_barracks_platform_wooden_04_tech.cs2.collision
dwf_barracks_refuse_01	buildings/dwf/barracks			rigidmodels\buildings\dwf_barracks_refuse_01\dwf_barracks_refuse_01_tech.cs2.parsed	rigidmodels\buildings\dwf_barracks_refuse_01\dwf_barracks_refuse_01_tech.cs2.collision
dwf_barracks_stone_shed_01	buildings/dwf/barracks			rigidmodels\buildings\dwf_barracks_stone_shed_01\dwf_barracks_stone_shed_01_tech.cs2.parsed	rigidmodels\buildings\dwf_barracks_stone_shed_01\dwf_barracks_stone_shed_01_tech.cs2.collision
dwf_barracks_stone_shed_02	buildings/dwf/barracks			rigidmodels\buildings\dwf_barracks_stone_shed_02\dwf_barracks_stone_shed_02_tech.cs2.parsed	rigidmodels\buildings\dwf_barracks_stone_shed_02\dwf_barracks_stone_shed_02_tech.cs2.collision
dwf_barracks_table_01	buildings/dwf/barracks			rigidmodels\buildings\dwf_barracks_table_01\dwf_barracks_table_01_tech.cs2.parsed	rigidmodels\buildings\dwf_barracks_table_01\dwf_barracks_table_01_tech.cs2.collision
dwf_barracks_walls_01	buildings/dwf/barracks			rigidmodels\buildings\dwf_barracks_walls_01\dwf_barracks_walls_01_tech.cs2.parsed	rigidmodels\buildings\dwf_barracks_walls_01\dwf_barracks_walls_01_tech.cs2.collision
dwf_barracks_workshop_01	buildings/dwf/barracks			rigidmodels\buildings\dwf_barracks_workshop_01\dwf_barracks_workshop_01_tech.cs2.parsed	rigidmodels\buildings\dwf_barracks_workshop_01\dwf_barracks_workshop_01_tech.cs2.collision
dwf_barrel_01	buildings/dwf/props			rigidmodels\buildings\dwf_barrel_01\dwf_barrel_01_tech.cs2.parsed	rigidmodels\buildings\dwf_barrel_01\dwf_barrel_01_tech.cs2.collision
