key	group	initial_unit_count	pool	faction_requirement	subculture_requirement	tech_requirement
762904910	wh3_dlc29_nag_vmp_cav_hexwraiths_faction_pool	999999	wh3_dlc29_nag_raise_dead_vmp_faction_pool		wh3_dlc29_sc_nag_undead_legions	
765674010	wh3_dlc26_kho_inf_khorngors_faction_pool	0	wh3_dlc20_chs_province_pool	wh_main_chs_chaos		
765752253	wh3_dlc25_nur_chieftain_inf_infernal_guard_fireglaives	0	wh3_dlc25_nur_tamurkhan_chieftains_pool	wh3_dlc25_nur_tamurkhan		
771871542	wh3_main_sla_mon_keeper_of_secrets_0_warriors_faction_pool	0	wh3_main_belakor_faction_pool			
776760672	wh3_main_pro_ksl_veh_heavy_war_sled_ror_0	1	wh3_main_pro_ksl_ror		wh3_main_pro_sc_ksl_kislev	
77931932	wh3_dlc25_emp_inf_nuln_ironsides_morr	0	wh3_dlc25_emp_amethyst_unit_pool	wh_main_emp_wissenland		
780878713	wh3_twa08_sla_mon_keeper_of_secrets_0_ror	1	wh3_main_sla_units_of_renown_pool			
784009851	wh2_dlc11_cst_mon_rotting_prometheans_gunnery_mob_ror	1	wh2_dlc11_cst_units_of_renown_pool		wh2_dlc11_sc_cst_vampire_coast	
784980992	wh2_dlc13_emp_inf_spearmen_ror_0	0	wh2_dlc13_emp_elector_counts_merc_pool		wh_main_sc_emp_empire	
785297371	wh2_dlc13_emp_inf_huntsmen_0_imperial_supply	0	wh2_dlc13_emp_imperial_supply_pool	wh2_dlc13_emp_the_huntmarshals_expedition		
791320338	wh2_dlc11_cst_inf_depth_guard_ror_0	1	wh2_dlc11_cst_units_of_renown_pool		wh2_dlc11_sc_cst_vampire_coast	
795840773	wh_main_chs_mon_chaos_warhounds_0_province_pool	0	wh3_dlc20_chs_province_pool	wh3_main_chs_shadow_legion		
795890255	wh3_dlc27_tze_mon_cockatrice	0	wh3_dlc27_nor_monstrous_arcanum		wh_dlc08_sc_nor_norsca	
795970053	wh3_twa07_sla_cav_heartseekers_of_slaanesh_ror_0	1	wh3_main_sla_units_of_renown_pool			
802880189	wh3_dlc25_dwf_inf_slayer_pirates_ror	1	wh_dlc06_dwf_units_of_renown_pool		wh_main_sc_dwf_dwarfs	
80704994	wh_main_chs_cav_marauder_horsemen_0_province_pool	0	wh3_dlc20_chs_province_pool		wh_main_sc_chs_chaos	
810754241	wh3_dlc20_chs_cav_chaos_knights_mnur	0	wh3_main_nur_units		wh3_main_sc_nur_nurgle	
811216715	wh3_dlc20_chs_mon_warshrine_mtze_faction_pool	0	wh3_dlc20_chs_faction_pool		wh_main_sc_chs_chaos	
811793449	wh3_main_sla_veh_seeker_chariot_0_warriors_faction_pool	0	wh3_dlc20_chs_faction_pool		wh_main_sc_chs_chaos	
81274479	wh3_dlc27_bst_mon_preyton_ror	1	wh_dlc03_bst_units_of_renown_pool			
813919560	wh2_dlc09_tmb_mon_carrion_ror	0	wh2_dlc09_tmb_units_of_renown_pool		wh2_dlc09_sc_tmb_tomb_kings	
814952194	wh3_dlc27_sla_inf_slaangors_faction_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_sigvald		
816152896	wh2_dlc15_hef_mon_black_dragon_imrik_boss	0	wh2_dlc15_hef_imrik_dragon_units_of_renown_pool		wh2_main_sc_hef_high_elves	
819173980	wh2_dlc10_hef_mon_keepers_of_the_flame_ror_0	1	wh2_main_hef_units_of_renown_pool		wh2_main_sc_hef_high_elves	
819923820	wh2_dlc14_skv_inf_eshin_triads_ror_summoned_0	1	wh2_dlc14_skv_units_of_renown_doppelgang_pool			
820151814	wh2_dlc10_def_inf_blades_of_the_blood_queen_ror_0	1	wh2_main_def_units_of_renown_pool		wh2_main_sc_def_dark_elves	
822248160	wh3_main_nur_cav_plague_drones_1	0	wh3_main_nur_units		wh3_main_sc_nur_nurgle	
82702678	wh2_dlc15_hef_mon_arcane_phoenix_ror_0	1	wh2_main_hef_units_of_renown_pool		wh2_main_sc_hef_high_elves	
828241004	wh2_dlc10_def_inf_the_bolt_fiends_ror_0	1	wh2_main_def_units_of_renown_pool		wh2_main_sc_def_dark_elves	
829573562	wh2_dlc13_emp_art_helblaster_volley_gun_imperial_supply	0	wh2_dlc13_emp_imperial_supply_pool	wh2_dlc13_emp_the_huntmarshals_expedition		
831565182	wh3_dlc24_ksl_inf_the_things_in_the_woods_ror	1	wh3_main_ksl_units_of_renown_pool		wh3_main_sc_ksl_kislev	
832187681	wh_pro04_chs_cav_chaos_knights_ror_0	1	wh3_dlc20_renown_pool			
832817587	wh3_twa06_ksl_inf_tzar_guard_ror_0	1	wh3_main_ksl_units_of_renown_pool		wh3_main_sc_ksl_kislev	
833648214	wh_pro04_chs_art_hellcannon_ror_0	1	wh3_dlc20_renown_pool			
836316772	wh3_main_sla_inf_marauders_0_province_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_sigvald		
837197352	wh3_dlc29_nag_cst_inf_zombie_gunnery_mob_3_faction_pool	999999	wh3_dlc29_nag_raise_dead_cst_faction_pool		wh3_dlc29_sc_nag_undead_legions	
8386592	wh3_twa08_sla_mon_keeper_of_secrets_0_ror	1	wh3_dlc20_renown_pool	wh3_dlc20_chs_sigvald		
842070810	wh3_dlc26_grn_art_bolt_throwa_ror	1	wh_dlc06_grn_units_of_renown_pool		wh_main_sc_grn_greenskins	
84259391	wh3_dlc27_nor_cav_chaos_chariot_ror	1	wh3_dlc20_renown_pool	wh3_dlc20_chs_vilitch		
844182362	wh3_dlc29_nag_cst_mon_rotting_leviathan_0_faction_pool	999999	wh3_dlc29_nag_raise_dead_cst_faction_pool		wh3_dlc29_sc_nag_undead_legions	
846716559	wh_dlc01_chs_mon_dragon_ogre_shaggoth_warriors_faction_pool	0	wh3_dlc20_chs_faction_pool		wh_main_sc_chs_chaos	
847169603	wh2_main_lzd_mon_carnosaur_blessed_0	1	wh2_main_lzd_spawnings_pool		wh2_main_sc_lzd_lizardmen	
849909956	wh_dlc06_chs_inf_aspiring_champions_0_province_pool	0	wh3_dlc20_chs_province_pool		wh_main_sc_chs_chaos	
858210394	wh3_dlc20_chs_inf_forsaken_msla_province_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_azazel		
860424446	wh3_dlc20_chs_inf_forsaken_mkho_province_pool	0	wh3_dlc20_chs_province_pool	wh3_main_chs_shadow_legion		
861080977	wh_pro04_wef_mon_treekin_ror_0	1	wh_dlc05_wef_units_of_renown_pool		wh_dlc05_sc_wef_wood_elves	
861475715	wh3_main_nur_inf_forsaken_0	0	wh3_main_nur_units		wh3_main_sc_nur_nurgle	
862112020	wh3_main_nur_cav_pox_riders_of_nurgle_0	0	wh3_main_nur_units		wh3_main_sc_nur_nurgle	
864127278	wh3_dlc25_dwf_grudges_irondrakes_0	0	wh3_dlc25_dwf_book_of_grudges_mercenary_pool		wh_main_sc_dwf_dwarfs	
867838855	wh3_dlc25_nur_inf_plague_ogres_monster_mark_province_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc29_chs_host_of_the_triplets		
869491550	wh3_main_tze_mon_spawn_of_tzeentch_0_province_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_sigvald		
871421345	wh3_dlc25_nur_chieftains_nor_mon_skinwolves_0	0	wh3_dlc25_nur_tamurkhan_chieftains_pool	wh3_dlc25_nur_tamurkhan		
872335311	wh3_main_nur_inf_nurglings_0_warriors_faction_pool	1	wh3_dlc20_coc_faction_pool	wh3_dlc20_chs_festus		
874970178	wh3_dlc24_tze_inf_centigors_great_weapons_faction_pool	0	wh3_dlc20_chs_province_pool	wh_main_chs_chaos		
877900107	wh3_dlc25_nur_cav_rot_knights_ror	1	wh_dlc01_chs_units_of_renown_pool		wh_main_sc_chs_chaos	
878672730	wh2_dlc13_emp_inf_swordsmen_ror_0_non_replenish	0	wh2_dlc13_emp_elector_counts_merc_pool_non_replenish		wh_main_sc_emp_empire	
87914358	wh3_dlc27_woc_mon_chimera_ror	1	wh3_dlc20_renown_pool			
883139659	wh2_dlc11_cst_inf_zombie_gunnery_mob_ror_0	1	wh3_dlc29_nag_units_of_renown_ror		wh3_dlc29_sc_nag_undead_legions	
883427671	wh3_main_nur_inf_forsaken_0_province_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_festus		
884870418	wh2_dlc09_tmb_tomb_guard_ror	1	wh3_dlc29_nag_units_of_renown_ror		wh3_dlc29_sc_nag_undead_legions	
885487980	wh2_dlc12_skv_inf_ratling_gun_ror_0	1	wh2_dlc12_skv_units_of_renown_pool		wh2_main_sc_skv_skaven	
88631554	wh3_dlc20_chs_inf_forsaken_msla_province_pool	0	wh3_dlc20_chs_province_pool	wh3_main_chs_shadow_legion		
886621604	wh3_dlc25_dwf_inf_thunderers_ror	1	wh_dlc06_dwf_units_of_renown_pool		wh_main_sc_dwf_dwarfs	
887611372	wh2_dlc15_grn_cav_squig_hoppers_waaagh_0	0	wh2_dlc15_grn_waaagh_pool		wh_main_sc_grn_greenskins	
888311315	wh3_dlc24_tze_mon_mutalith_vortex_beast_ror	1	wh3_dlc20_renown_pool	wh3_dlc20_chs_vilitch		
900853188	wh3_dlc25_nur_chieftain_mon_ghorgon	0	wh3_dlc25_nur_tamurkhan_chieftains_pool	wh3_dlc25_nur_tamurkhan		
901253260	wh2_dlc15_hef_mon_moon_dragon_imrik_boss	0	wh2_dlc15_hef_imrik_dragon_units_of_renown_pool		wh2_main_sc_hef_high_elves	
905359656	wh3_dlc29_nag_vmp_inf_cairn_wraiths_faction_pool	999999	wh3_dlc29_nag_raise_dead_vmp_faction_pool		wh3_dlc29_sc_nag_undead_legions	
907939343	wh2_dlc13_emp_cav_outriders_1_imperial_supply	0	wh2_dlc13_emp_imperial_supply_pool	wh2_dlc13_emp_the_huntmarshals_expedition		
908568747	wh2_dlc11_cst_mon_mournguls_ror_0	1	wh_dlc04_vmp_units_of_renown_pool		wh_main_sc_vmp_vampire_counts	
909211728	wh3_dlc26_grn_inf_rugluds_armoured_orcs	1	wh3_main_ogr_units_of_renown_pool	wh3_dlc26_ogr_golgfag		
909520463	wh3_dlc25_nur_inf_pestigors	0	wh3_main_nur_units		wh3_main_sc_nur_nurgle	
909585877	wh3_main_nur_inf_plaguebearers_0_warriors_faction_pool	1	wh3_main_belakor_faction_pool			
91025457	wh3_dlc20_chs_inf_chaos_marauders_mkho_province_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_kholek		
913439331	wh3_dlc25_dwf_grudges_quarrellers_1	0	wh3_dlc25_dwf_book_of_grudges_mercenary_pool		wh_main_sc_dwf_dwarfs	
915386493	wh3_dlc26_ogr_inf_eshin_maneater_ror	1	wh3_main_ogr_units_of_renown_pool		wh3_main_sc_ogr_ogre_kingdoms	
917141938	wh2_twa03_mon_bloodwrack_medusa_0	0	wh2_twa03_def_rakarth_merc_pool			
918368507	wh2_dlc15_hef_inf_archers_ror_0	1	wh2_main_hef_units_of_renown_pool		wh2_main_sc_hef_high_elves	
918495063	wh3_dlc27_woc_mon_chimera_ror	1	wh_dlc01_chs_units_of_renown_pool			
918705393	wh3_main_nur_mon_soul_grinder_0_warriors_faction_pool	0	wh3_main_belakor_faction_pool			
921267148	wh3_dlc29_nag_cst_inf_depth_guard_1_faction_pool	999999	wh3_dlc29_nag_raise_dead_cst_faction_pool		wh3_dlc29_sc_nag_undead_legions	
922133503	wh3_dlc29_nag_tmb_mon_heirotitan_0_faction_pool	999999	wh3_dlc29_nag_raise_dead_tmb_faction_pool		wh3_dlc29_sc_nag_undead_legions	
924589321	wh3_main_kho_mon_spawn_of_khorne_0_province_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_valkia		
925121222	wh3_dlc27_nor_feral_manticore	0	wh3_dlc27_nor_monstrous_arcanum		wh_dlc08_sc_nor_norsca	
927242525	wh3_dlc29_nur_inf_nurglings_0_glottkin_garden_pool	0	wh3_dlc29_woc_glottkin_garden_faction_pool	wh3_dlc29_chs_host_of_the_triplets		
930257577	wh2_dlc09_tmb_mon_necrosphinx_0	999999	wh3_dlc29_vmp_additional_units	wh3_dlc29_vmp_neferata		
93092858	wh3_dlc27_bst_mon_jabberslythe	0	wh3_dlc27_nor_monstrous_arcanum		wh_dlc08_sc_nor_norsca	
93184918	wh3_main_nur_mon_spawn_of_nurgle_0_province_pool	0	wh3_dlc20_chs_province_pool	wh3_main_chs_shadow_legion		
933100141	wh3_dlc20_chs_inf_chosen_mnur	0	wh3_main_nur_units		wh3_main_sc_nur_nurgle	
934720759	wh3_dlc25_dwf_grudges_gyrocopter_1	0	wh3_dlc25_dwf_book_of_grudges_mercenary_pool		wh_main_sc_dwf_dwarfs	
935296702	wh3_main_tze_mon_lord_of_change_0_warriors_faction_pool	0	wh3_main_belakor_faction_pool			
938089534	wh_main_chs_mon_chaos_spawn_province_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_sigvald		
93865817	wh3_dlc20_chs_cav_chaos_knights_mnur_province_pool_rotborne_ritual	0	wh3_dlc20_chs_province_pool	wh3_dlc29_chs_host_of_the_triplets		
938989875	wh2_dlc12_lzd_cav_ripperdactyl_riders_ror_0	1	wh2_dlc12_lzd_units_of_renown_pool		wh2_main_sc_lzd_lizardmen	
940352747	wh3_dlc24_tze_inf_pink_horrors_ror	1	wh3_main_tze_units_of_renown_pool			
941279990	wh3_dlc25_nur_chieftain_mon_war_mammoth_0	0	wh3_dlc25_nur_tamurkhan_chieftains_pool	wh3_dlc25_nur_tamurkhan		
941941784	wh3_dlc27_sla_mon_champions_of_slaanesh_warriors_faction_pool	0	wh3_dlc20_chs_faction_pool		wh_main_sc_chs_chaos	
942328847	wh3_dlc27_chs_mon_chimera_province_pool	0	wh3_dlc20_chs_province_pool		wh_main_sc_chs_chaos	
943070420	wh2_dlc15_grn_mon_wyvern_waaagh_0	0	wh2_dlc15_grn_waaagh_pool		wh_main_sc_grn_greenskins	
946833165	wh3_dlc27_sla_mon_champions_of_slaanesh_ror	1	wh3_main_sla_units_of_renown_pool			
947044525	wh3_dlc20_chs_inf_chaos_warriors_mnur_greatweapons_province_pool_rotborne_ritual	0	wh3_dlc20_chs_province_pool	wh3_dlc29_chs_host_of_the_triplets		
95205911	wh3_dlc20_chs_inf_chaos_marauders_mnur_province_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_kholek		
952535730	wh2_dlc10_def_inf_the_hellebronai_ror_0	1	wh2_main_def_units_of_renown_pool		wh2_main_sc_def_dark_elves	
952803503	wh_main_chs_mon_trolls_province_pool	0	wh3_dlc20_chs_province_pool		wh_main_sc_chs_chaos	
953128937	wh3_main_sla_inf_daemonette_1_belakor_faction_pool	0	wh3_main_belakor_faction_pool			
955740539	wh2_dlc11_cst_inf_deck_gunners_ror_0	1	wh3_dlc29_nag_units_of_renown_ror		wh3_dlc29_sc_nag_undead_legions	
955989419	wh_pro04_bst_inf_gor_herd_ror_0	1	wh_dlc03_bst_units_of_renown_pool		wh_dlc03_sc_bst_beastmen	
956116442	wh3_dlc27_sla_mon_champions_of_slaanesh_ror	1	wh3_dlc20_renown_pool	wh3_dlc20_chs_azazel		
957493545	wh_dlc15_grn_mon_arachnarok_spider_waaagh_0	0	wh2_dlc15_grn_waaagh_pool		wh_main_sc_grn_greenskins	
959012954	wh3_twa10_nur_inf_nurglings_ror	1	wh3_dlc20_renown_pool	wh3_dlc20_chs_festus		
959456448	wh2_dlc13_emp_cav_pistoliers_1_imperial_supply	0	wh2_dlc13_emp_imperial_supply_pool	wh2_dlc13_emp_the_huntmarshals_expedition		
96326743	wh_dlc08_nor_mon_frost_wyrm_ror_0	1	wh3_main_tze_units_of_renown_pool	wh3_dlc24_tze_the_deceivers		
965039017	wh3_dlc24_tze_inf_tzaangors_faction_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_vilitch		
966229342	wh3_main_dae_inf_chaos_furies_0_faction_pool	0	wh3_main_belakor_faction_pool			
967205155	wh2_dlc13_emp_cav_outriders_ror_0	0	wh2_dlc13_emp_elector_counts_merc_pool		wh_main_sc_emp_empire	
973456947	wh3_main_nur_cav_plague_drones_0_warriors_faction_pool	0	wh3_dlc20_coc_faction_pool	wh3_dlc20_chs_festus		
976265842	wh3_main_nur_inf_forsaken_0_province_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_kholek		
977274374	wh3_dlc29_nag_tmb_mon_ushabti_1_faction_pool	999999	wh3_dlc29_nag_raise_dead_tmb_faction_pool		wh3_dlc29_sc_nag_undead_legions	
97953053	wh3_main_tze_mon_lord_of_change_0_warriors_faction_pool	0	wh3_dlc20_coc_faction_pool	wh3_dlc20_chs_vilitch		
984314134	wh3_dlc29_nag_tmb_mon_khemric_titan_faction_pool	999999	wh3_dlc29_nag_raise_dead_tmb_faction_pool		wh3_dlc29_sc_nag_undead_legions	
985607868	wh3_dlc25_nur_inf_pestigors_warriors_faction_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc29_chs_host_of_the_triplets		
987457944	wh3_dlc20_chs_inf_chaos_marauders_mnur_province_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc29_chs_host_of_the_triplets		
990022357	wh3_dlc29_nag_tmb_cav_skeleton_horsemen_archers_0_faction_pool	999999	wh3_dlc29_nag_raise_dead_tmb_faction_pool		wh3_dlc29_sc_nag_undead_legions	
990119792	wh3_dlc27_sla_cav_seeker_chariots_ror	1	wh3_dlc20_renown_pool	wh3_dlc20_chs_sigvald		
990178553	wh3_dlc25_nur_chieftain_mon_fimir_0	0	wh3_dlc25_nur_tamurkhan_chieftains_pool	wh3_dlc25_nur_tamurkhan		
991949388	wh2_dlc16_wef_mon_zoats_ror_0	1	wh_dlc05_wef_units_of_renown_pool		wh_dlc05_sc_wef_wood_elves	
992659149	wh3_twa07_ogr_cav_crushers_ror_0	1	wh3_main_ogr_units_of_renown_pool		wh3_main_sc_ogr_ogre_kingdoms	
992850071	wh3_twa08_sla_mon_keeper_of_secrets_0_ror	1	wh3_dlc20_renown_pool	wh3_dlc20_chs_azazel		
999012879	wh3_twa06_kho_inf_bloodletters_ror_0	1	wh3_dlc20_renown_pool	wh3_dlc20_chs_valkia		
