agent	faction	subtype	mod_disabled
wizard	wh2_main_chs_chaos_incursion_hef	wh_main_chs_chaos_sorcerer_fire	false
wizard	wh2_main_chs_chaos_incursion_hef	wh_main_chs_chaos_sorcerer_metal	false
champion	wh2_main_chs_chaos_incursion_lzd	wh_main_chs_exalted_hero	false
colonel	wh2_main_chs_chaos_incursion_lzd	wh_main_chs_lord	false
general	wh2_main_chs_chaos_incursion_lzd	wh_dlc01_chs_sorcerer_lord_death	false
general	wh2_main_chs_chaos_incursion_lzd	wh_dlc01_chs_sorcerer_lord_fire	false
general	wh2_main_chs_chaos_incursion_lzd	wh_dlc01_chs_sorcerer_lord_metal	false
general	wh2_main_chs_chaos_incursion_lzd	wh_main_chs_lord	false
minister	wh2_main_chs_chaos_incursion_lzd	wh_main_chs_lord	false
runesmith	wh2_main_chs_chaos_incursion_lzd	wh2_dlc17_lzd_skink_oracle_troglodon	false
wizard	wh2_main_chs_chaos_incursion_lzd	wh_main_chs_chaos_sorcerer_death	false
wizard	wh2_main_chs_chaos_incursion_lzd	wh_main_chs_chaos_sorcerer_fire	false
wizard	wh2_main_chs_chaos_incursion_lzd	wh_main_chs_chaos_sorcerer_metal	false
champion	wh2_main_chs_chaos_incursion_skv	wh_main_chs_exalted_hero	false
colonel	wh2_main_chs_chaos_incursion_skv	wh_main_chs_lord	false
general	wh2_main_chs_chaos_incursion_skv	wh_dlc01_chs_sorcerer_lord_death	false
general	wh2_main_chs_chaos_incursion_skv	wh_dlc01_chs_sorcerer_lord_fire	false
general	wh2_main_chs_chaos_incursion_skv	wh_dlc01_chs_sorcerer_lord_metal	false
general	wh2_main_chs_chaos_incursion_skv	wh_main_chs_lord	false
minister	wh2_main_chs_chaos_incursion_skv	wh_main_chs_lord	false
wizard	wh2_main_chs_chaos_incursion_skv	wh_main_chs_chaos_sorcerer_death	false
wizard	wh2_main_chs_chaos_incursion_skv	wh_main_chs_chaos_sorcerer_fire	false
wizard	wh2_main_chs_chaos_incursion_skv	wh_main_chs_chaos_sorcerer_metal	false
champion	wh2_main_def_bleak_holds	wh2_dlc14_def_master	false
colonel	wh2_main_def_bleak_holds	wh2_main_def_dreadlord	false
dignitary	wh2_main_def_bleak_holds	wh2_main_def_death_hag	false
general	wh2_main_def_bleak_holds	wh2_dlc10_def_supreme_sorceress_beasts	false
general	wh2_main_def_bleak_holds	wh2_dlc10_def_supreme_sorceress_dark	false
general	wh2_main_def_bleak_holds	wh2_dlc10_def_supreme_sorceress_death	false
general	wh2_main_def_bleak_holds	wh2_dlc10_def_supreme_sorceress_fire	false
general	wh2_main_def_bleak_holds	wh2_dlc10_def_supreme_sorceress_shadow	false
general	wh2_main_def_bleak_holds	wh2_dlc14_def_high_beastmaster	false
general	wh2_main_def_bleak_holds	wh2_main_def_black_ark	false
general	wh2_main_def_bleak_holds	wh2_main_def_dreadlord	false
general	wh2_main_def_bleak_holds	wh2_main_def_dreadlord_fem	false
minister	wh2_main_def_bleak_holds	wh2_main_def_dreadlord	false
spy	wh2_main_def_bleak_holds	wh2_main_def_khainite_assassin	false
wizard	wh2_main_def_bleak_holds	wh2_dlc10_def_sorceress_beasts	false
wizard	wh2_main_def_bleak_holds	wh2_dlc10_def_sorceress_death	false
wizard	wh2_main_def_bleak_holds	wh2_main_def_sorceress_dark	false
wizard	wh2_main_def_bleak_holds	wh2_main_def_sorceress_fire	false
wizard	wh2_main_def_bleak_holds	wh2_main_def_sorceress_shadow	false
champion	wh2_main_def_blood_hall_coven	wh2_dlc14_def_master	false
colonel	wh2_main_def_blood_hall_coven	wh2_main_def_dreadlord	false
dignitary	wh2_main_def_blood_hall_coven	wh2_main_def_death_hag	false
general	wh2_main_def_blood_hall_coven	wh2_dlc10_def_supreme_sorceress_beasts	false
general	wh2_main_def_blood_hall_coven	wh2_dlc10_def_supreme_sorceress_dark	false
general	wh2_main_def_blood_hall_coven	wh2_dlc10_def_supreme_sorceress_death	false
general	wh2_main_def_blood_hall_coven	wh2_dlc10_def_supreme_sorceress_fire	false
general	wh2_main_def_blood_hall_coven	wh2_dlc10_def_supreme_sorceress_shadow	false
general	wh2_main_def_blood_hall_coven	wh2_dlc14_def_high_beastmaster	false
general	wh2_main_def_blood_hall_coven	wh2_main_def_black_ark	false
general	wh2_main_def_blood_hall_coven	wh2_main_def_dreadlord	false
general	wh2_main_def_blood_hall_coven	wh2_main_def_dreadlord_fem	false
minister	wh2_main_def_blood_hall_coven	wh2_main_def_dreadlord	false
spy	wh2_main_def_blood_hall_coven	wh2_main_def_khainite_assassin	false
wizard	wh2_main_def_blood_hall_coven	wh2_dlc10_def_sorceress_beasts	false
wizard	wh2_main_def_blood_hall_coven	wh2_dlc10_def_sorceress_death	false
wizard	wh2_main_def_blood_hall_coven	wh2_main_def_sorceress_dark	false
wizard	wh2_main_def_blood_hall_coven	wh2_main_def_sorceress_fire	false
wizard	wh2_main_def_blood_hall_coven	wh2_main_def_sorceress_shadow	false
champion	wh2_main_def_clar_karond	wh2_dlc14_def_master	false
colonel	wh2_main_def_clar_karond	wh2_main_def_dreadlord	false
dignitary	wh2_main_def_clar_karond	wh2_main_def_death_hag	false
general	wh2_main_def_clar_karond	wh2_dlc10_def_supreme_sorceress_beasts	false
general	wh2_main_def_clar_karond	wh2_dlc10_def_supreme_sorceress_dark	false
general	wh2_main_def_clar_karond	wh2_dlc10_def_supreme_sorceress_death	false
general	wh2_main_def_clar_karond	wh2_dlc10_def_supreme_sorceress_fire	false
general	wh2_main_def_clar_karond	wh2_dlc10_def_supreme_sorceress_shadow	false
general	wh2_main_def_clar_karond	wh2_dlc14_def_high_beastmaster	false
general	wh2_main_def_clar_karond	wh2_main_def_black_ark	false
general	wh2_main_def_clar_karond	wh2_main_def_dreadlord	false
general	wh2_main_def_clar_karond	wh2_main_def_dreadlord_fem	false
minister	wh2_main_def_clar_karond	wh2_main_def_dreadlord	false
spy	wh2_main_def_clar_karond	wh2_main_def_khainite_assassin	false
wizard	wh2_main_def_clar_karond	wh2_dlc10_def_sorceress_beasts	false
wizard	wh2_main_def_clar_karond	wh2_dlc10_def_sorceress_death	false
wizard	wh2_main_def_clar_karond	wh2_main_def_sorceress_dark	false
wizard	wh2_main_def_clar_karond	wh2_main_def_sorceress_fire	false
wizard	wh2_main_def_clar_karond	wh2_main_def_sorceress_shadow	false
champion	wh2_main_def_cult_of_excess	wh2_dlc14_def_master	false
colonel	wh2_main_def_cult_of_excess	wh2_main_def_dreadlord	false
dignitary	wh2_main_def_cult_of_excess	wh2_main_def_death_hag	false
general	wh2_main_def_cult_of_excess	wh2_dlc10_def_supreme_sorceress_beasts	false
general	wh2_main_def_cult_of_excess	wh2_dlc10_def_supreme_sorceress_dark	false
general	wh2_main_def_cult_of_excess	wh2_dlc10_def_supreme_sorceress_death	false
general	wh2_main_def_cult_of_excess	wh2_dlc10_def_supreme_sorceress_fire	false
general	wh2_main_def_cult_of_excess	wh2_dlc10_def_supreme_sorceress_shadow	false
general	wh2_main_def_cult_of_excess	wh2_dlc14_def_high_beastmaster	false
general	wh2_main_def_cult_of_excess	wh2_main_def_black_ark	false
general	wh2_main_def_cult_of_excess	wh2_main_def_dreadlord	false
general	wh2_main_def_cult_of_excess	wh2_main_def_dreadlord_fem	false
minister	wh2_main_def_cult_of_excess	wh2_main_def_dreadlord	false
spy	wh2_main_def_cult_of_excess	wh2_main_def_khainite_assassin	false
wizard	wh2_main_def_cult_of_excess	wh2_dlc10_def_sorceress_beasts	false
wizard	wh2_main_def_cult_of_excess	wh2_dlc10_def_sorceress_death	false
wizard	wh2_main_def_cult_of_excess	wh2_main_def_sorceress_dark	false
wizard	wh2_main_def_cult_of_excess	wh2_main_def_sorceress_fire	false
wizard	wh2_main_def_cult_of_excess	wh2_main_def_sorceress_shadow	false
champion	wh2_main_def_cult_of_pleasure_separatists	wh2_dlc14_def_master	false
colonel	wh2_main_def_cult_of_pleasure_separatists	wh2_main_def_dreadlord	false
dignitary	wh2_main_def_cult_of_pleasure_separatists	wh2_main_def_death_hag	false
general	wh2_main_def_cult_of_pleasure_separatists	wh2_dlc10_def_supreme_sorceress_beasts	false
general	wh2_main_def_cult_of_pleasure_separatists	wh2_dlc10_def_supreme_sorceress_dark	false
general	wh2_main_def_cult_of_pleasure_separatists	wh2_dlc10_def_supreme_sorceress_death	false
general	wh2_main_def_cult_of_pleasure_separatists	wh2_dlc10_def_supreme_sorceress_fire	false
general	wh2_main_def_cult_of_pleasure_separatists	wh2_dlc10_def_supreme_sorceress_shadow	false
general	wh2_main_def_cult_of_pleasure_separatists	wh2_dlc14_def_high_beastmaster	false
general	wh2_main_def_cult_of_pleasure_separatists	wh2_main_def_black_ark	false
general	wh2_main_def_cult_of_pleasure_separatists	wh2_main_def_dreadlord	false
general	wh2_main_def_cult_of_pleasure_separatists	wh2_main_def_dreadlord_fem	false
minister	wh2_main_def_cult_of_pleasure_separatists	wh2_main_def_dreadlord	false
spy	wh2_main_def_cult_of_pleasure_separatists	wh2_main_def_khainite_assassin	false
wizard	wh2_main_def_cult_of_pleasure_separatists	wh2_dlc10_def_sorceress_beasts	false
wizard	wh2_main_def_cult_of_pleasure_separatists	wh2_dlc10_def_sorceress_death	false
wizard	wh2_main_def_cult_of_pleasure_separatists	wh2_main_def_sorceress_dark	false
wizard	wh2_main_def_cult_of_pleasure_separatists	wh2_main_def_sorceress_fire	false
wizard	wh2_main_def_cult_of_pleasure_separatists	wh2_main_def_sorceress_shadow	false
champion	wh2_main_def_cult_of_pleasure	wh2_dlc14_def_master	false
colonel	wh2_main_def_cult_of_pleasure	wh2_main_def_dreadlord	false
dignitary	wh2_main_def_cult_of_pleasure	wh2_main_def_death_hag	false
general	wh2_main_def_cult_of_pleasure	wh2_dlc10_def_supreme_sorceress_beasts	false
general	wh2_main_def_cult_of_pleasure	wh2_dlc10_def_supreme_sorceress_dark	false
general	wh2_main_def_cult_of_pleasure	wh2_dlc10_def_supreme_sorceress_death	false
general	wh2_main_def_cult_of_pleasure	wh2_dlc10_def_supreme_sorceress_fire	false
general	wh2_main_def_cult_of_pleasure	wh2_dlc10_def_supreme_sorceress_shadow	false
general	wh2_main_def_cult_of_pleasure	wh2_dlc14_def_high_beastmaster	false
general	wh2_main_def_cult_of_pleasure	wh2_main_def_black_ark	false
general	wh2_main_def_cult_of_pleasure	wh2_main_def_dreadlord	false
general	wh2_main_def_cult_of_pleasure	wh2_main_def_dreadlord_fem	false
general	wh2_main_def_cult_of_pleasure	wh2_main_def_morathi	false
minister	wh2_main_def_cult_of_pleasure	wh2_main_def_dreadlord	false
spy	wh2_main_def_cult_of_pleasure	wh2_main_def_khainite_assassin	false
wizard	wh2_main_def_cult_of_pleasure	wh2_dlc10_def_sorceress_beasts	false
wizard	wh2_main_def_cult_of_pleasure	wh2_dlc10_def_sorceress_death	false
wizard	wh2_main_def_cult_of_pleasure	wh2_main_def_sorceress_dark	false
wizard	wh2_main_def_cult_of_pleasure	wh2_main_def_sorceress_fire	false
wizard	wh2_main_def_cult_of_pleasure	wh2_main_def_sorceress_shadow	false
champion	wh2_main_def_dark_elves_qb1	wh2_dlc14_def_master	false
colonel	wh2_main_def_dark_elves_qb1	wh2_main_def_dreadlord	false
dignitary	wh2_main_def_dark_elves_qb1	wh2_main_def_death_hag	false
general	wh2_main_def_dark_elves_qb1	wh2_dlc10_def_supreme_sorceress_beasts	false
general	wh2_main_def_dark_elves_qb1	wh2_dlc10_def_supreme_sorceress_dark	false
general	wh2_main_def_dark_elves_qb1	wh2_dlc10_def_supreme_sorceress_death	false
general	wh2_main_def_dark_elves_qb1	wh2_dlc10_def_supreme_sorceress_fire	false
general	wh2_main_def_dark_elves_qb1	wh2_dlc10_def_supreme_sorceress_shadow	false
general	wh2_main_def_dark_elves_qb1	wh2_dlc14_def_high_beastmaster	false
general	wh2_main_def_dark_elves_qb1	wh2_main_def_black_ark	false
general	wh2_main_def_dark_elves_qb1	wh2_main_def_dreadlord	false
general	wh2_main_def_dark_elves_qb1	wh2_main_def_dreadlord_fem	false
general	wh2_main_def_dark_elves_qb1	wh2_main_def_malekith	false
general	wh2_main_def_dark_elves_qb1	wh2_main_def_morathi	false
minister	wh2_main_def_dark_elves_qb1	wh2_main_def_dreadlord	false
spy	wh2_main_def_dark_elves_qb1	wh2_main_def_khainite_assassin	false
wizard	wh2_main_def_dark_elves_qb1	wh2_dlc10_def_sorceress_beasts	false
wizard	wh2_main_def_dark_elves_qb1	wh2_dlc10_def_sorceress_death	false
wizard	wh2_main_def_dark_elves_qb1	wh2_main_def_sorceress_dark	false
wizard	wh2_main_def_dark_elves_qb1	wh2_main_def_sorceress_fire	false
wizard	wh2_main_def_dark_elves_qb1	wh2_main_def_sorceress_shadow	false
champion	wh2_main_def_dark_elves_qb2	wh2_dlc14_def_master	false
colonel	wh2_main_def_dark_elves_qb2	wh2_main_def_dreadlord	false
dignitary	wh2_main_def_dark_elves_qb2	wh2_main_def_death_hag	false
general	wh2_main_def_dark_elves_qb2	wh2_dlc10_def_supreme_sorceress_beasts	false
general	wh2_main_def_dark_elves_qb2	wh2_dlc10_def_supreme_sorceress_dark	false
general	wh2_main_def_dark_elves_qb2	wh2_dlc10_def_supreme_sorceress_death	false
general	wh2_main_def_dark_elves_qb2	wh2_dlc10_def_supreme_sorceress_fire	false
general	wh2_main_def_dark_elves_qb2	wh2_dlc10_def_supreme_sorceress_shadow	false
general	wh2_main_def_dark_elves_qb2	wh2_dlc14_def_high_beastmaster	false
general	wh2_main_def_dark_elves_qb2	wh2_main_def_black_ark	false
general	wh2_main_def_dark_elves_qb2	wh2_main_def_dreadlord	false
general	wh2_main_def_dark_elves_qb2	wh2_main_def_dreadlord_fem	false
general	wh2_main_def_dark_elves_qb2	wh2_main_def_malekith	false
general	wh2_main_def_dark_elves_qb2	wh2_main_def_morathi	false
minister	wh2_main_def_dark_elves_qb2	wh2_main_def_dreadlord	false
spy	wh2_main_def_dark_elves_qb2	wh2_main_def_khainite_assassin	false
wizard	wh2_main_def_dark_elves_qb2	wh2_dlc10_def_sorceress_beasts	false
wizard	wh2_main_def_dark_elves_qb2	wh2_dlc10_def_sorceress_death	false
wizard	wh2_main_def_dark_elves_qb2	wh2_main_def_sorceress_dark	false
wizard	wh2_main_def_dark_elves_qb2	wh2_main_def_sorceress_fire	false
wizard	wh2_main_def_dark_elves_qb2	wh2_main_def_sorceress_shadow	false
champion	wh2_main_def_dark_elves_qb3	wh2_dlc14_def_master	false
colonel	wh2_main_def_dark_elves_qb3	wh2_main_def_dreadlord	false
dignitary	wh2_main_def_dark_elves_qb3	wh2_main_def_death_hag	false
general	wh2_main_def_dark_elves_qb3	wh2_dlc10_def_supreme_sorceress_beasts	false
general	wh2_main_def_dark_elves_qb3	wh2_dlc10_def_supreme_sorceress_dark	false
general	wh2_main_def_dark_elves_qb3	wh2_dlc10_def_supreme_sorceress_death	false
general	wh2_main_def_dark_elves_qb3	wh2_dlc10_def_supreme_sorceress_fire	false
general	wh2_main_def_dark_elves_qb3	wh2_dlc10_def_supreme_sorceress_shadow	false
general	wh2_main_def_dark_elves_qb3	wh2_dlc14_def_high_beastmaster	false
general	wh2_main_def_dark_elves_qb3	wh2_main_def_black_ark	false
general	wh2_main_def_dark_elves_qb3	wh2_main_def_dreadlord	false
general	wh2_main_def_dark_elves_qb3	wh2_main_def_dreadlord_fem	false
general	wh2_main_def_dark_elves_qb3	wh2_main_def_malekith	false
general	wh2_main_def_dark_elves_qb3	wh2_main_def_morathi	false
minister	wh2_main_def_dark_elves_qb3	wh2_main_def_dreadlord	false
spy	wh2_main_def_dark_elves_qb3	wh2_main_def_khainite_assassin	false
wizard	wh2_main_def_dark_elves_qb3	wh2_dlc10_def_sorceress_beasts	false
wizard	wh2_main_def_dark_elves_qb3	wh2_dlc10_def_sorceress_death	false
wizard	wh2_main_def_dark_elves_qb3	wh2_main_def_sorceress_dark	false
wizard	wh2_main_def_dark_elves_qb3	wh2_main_def_sorceress_fire	false
wizard	wh2_main_def_dark_elves_qb3	wh2_main_def_sorceress_shadow	false
champion	wh2_main_def_dark_elves_qb4	wh2_dlc14_def_master	false
colonel	wh2_main_def_dark_elves_qb4	wh2_main_def_dreadlord	false
dignitary	wh2_main_def_dark_elves_qb4	wh2_main_def_death_hag	false
general	wh2_main_def_dark_elves_qb4	wh2_dlc10_def_supreme_sorceress_beasts	false
general	wh2_main_def_dark_elves_qb4	wh2_dlc10_def_supreme_sorceress_dark	false
general	wh2_main_def_dark_elves_qb4	wh2_dlc10_def_supreme_sorceress_death	false
general	wh2_main_def_dark_elves_qb4	wh2_dlc10_def_supreme_sorceress_fire	false
general	wh2_main_def_dark_elves_qb4	wh2_dlc10_def_supreme_sorceress_shadow	false
general	wh2_main_def_dark_elves_qb4	wh2_dlc14_def_high_beastmaster	false
general	wh2_main_def_dark_elves_qb4	wh2_dlc15_hef_black_dragon_boss_imrik	false
general	wh2_main_def_dark_elves_qb4	wh2_main_def_black_ark	false
general	wh2_main_def_dark_elves_qb4	wh2_main_def_dreadlord	false
general	wh2_main_def_dark_elves_qb4	wh2_main_def_dreadlord_fem	false
general	wh2_main_def_dark_elves_qb4	wh2_main_def_malekith	false
general	wh2_main_def_dark_elves_qb4	wh2_main_def_morathi	false
minister	wh2_main_def_dark_elves_qb4	wh2_main_def_dreadlord	false
spy	wh2_main_def_dark_elves_qb4	wh2_main_def_khainite_assassin	false
wizard	wh2_main_def_dark_elves_qb4	wh2_dlc10_def_sorceress_beasts	false
wizard	wh2_main_def_dark_elves_qb4	wh2_dlc10_def_sorceress_death	false
wizard	wh2_main_def_dark_elves_qb4	wh2_main_def_sorceress_dark	false
wizard	wh2_main_def_dark_elves_qb4	wh2_main_def_sorceress_fire	false
wizard	wh2_main_def_dark_elves_qb4	wh2_main_def_sorceress_shadow	false
champion	wh2_main_def_dark_elves_rebels	wh2_dlc14_def_master	false
colonel	wh2_main_def_dark_elves_rebels	wh2_main_def_dreadlord	false
dignitary	wh2_main_def_dark_elves_rebels	wh2_main_def_death_hag	false
general	wh2_main_def_dark_elves_rebels	wh2_dlc10_def_supreme_sorceress_beasts	false
general	wh2_main_def_dark_elves_rebels	wh2_dlc10_def_supreme_sorceress_dark	false
general	wh2_main_def_dark_elves_rebels	wh2_dlc10_def_supreme_sorceress_death	false
general	wh2_main_def_dark_elves_rebels	wh2_dlc10_def_supreme_sorceress_fire	false
general	wh2_main_def_dark_elves_rebels	wh2_dlc10_def_supreme_sorceress_shadow	false
general	wh2_main_def_dark_elves_rebels	wh2_dlc14_def_high_beastmaster	false
general	wh2_main_def_dark_elves_rebels	wh2_main_def_black_ark	false
general	wh2_main_def_dark_elves_rebels	wh2_main_def_dreadlord	false
general	wh2_main_def_dark_elves_rebels	wh2_main_def_dreadlord_fem	false
minister	wh2_main_def_dark_elves_rebels	wh2_main_def_dreadlord	false
spy	wh2_main_def_dark_elves_rebels	wh2_main_def_khainite_assassin	false
wizard	wh2_main_def_dark_elves_rebels	wh2_dlc10_def_sorceress_beasts	false
wizard	wh2_main_def_dark_elves_rebels	wh2_dlc10_def_sorceress_death	false
wizard	wh2_main_def_dark_elves_rebels	wh2_main_def_sorceress_dark	false
wizard	wh2_main_def_dark_elves_rebels	wh2_main_def_sorceress_fire	false
wizard	wh2_main_def_dark_elves_rebels	wh2_main_def_sorceress_shadow	false
champion	wh2_main_def_dark_elves	wh2_dlc14_def_master	false
colonel	wh2_main_def_dark_elves	wh2_main_def_dreadlord	false
dignitary	wh2_main_def_dark_elves	wh2_main_def_death_hag	false
general	wh2_main_def_dark_elves	wh2_dlc10_def_supreme_sorceress_beasts	false
general	wh2_main_def_dark_elves	wh2_dlc10_def_supreme_sorceress_dark	false
general	wh2_main_def_dark_elves	wh2_dlc10_def_supreme_sorceress_death	false
general	wh2_main_def_dark_elves	wh2_dlc10_def_supreme_sorceress_fire	false
general	wh2_main_def_dark_elves	wh2_dlc10_def_supreme_sorceress_shadow	false
general	wh2_main_def_dark_elves	wh2_dlc14_def_high_beastmaster	false
general	wh2_main_def_dark_elves	wh2_main_def_black_ark	false
general	wh2_main_def_dark_elves	wh2_main_def_dreadlord	false
general	wh2_main_def_dark_elves	wh2_main_def_dreadlord_fem	false
general	wh2_main_def_dark_elves	wh2_main_def_malekith	false
general	wh2_main_def_dark_elves	wh2_main_def_morathi	false
minister	wh2_main_def_dark_elves	wh2_main_def_dreadlord	false
spy	wh2_main_def_dark_elves	wh2_main_def_khainite_assassin	false
wizard	wh2_main_def_dark_elves	wh2_dlc10_def_sorceress_beasts	false
wizard	wh2_main_def_dark_elves	wh2_dlc10_def_sorceress_death	false
wizard	wh2_main_def_dark_elves	wh2_main_def_sorceress_dark	false
wizard	wh2_main_def_dark_elves	wh2_main_def_sorceress_fire	false
wizard	wh2_main_def_dark_elves	wh2_main_def_sorceress_shadow	false
champion	wh2_main_def_deadwood_sentinels	wh2_dlc14_def_master	false
colonel	wh2_main_def_deadwood_sentinels	wh2_main_def_dreadlord	false
dignitary	wh2_main_def_deadwood_sentinels	wh2_main_def_death_hag	false
general	wh2_main_def_deadwood_sentinels	wh2_dlc10_def_supreme_sorceress_beasts	false
general	wh2_main_def_deadwood_sentinels	wh2_dlc10_def_supreme_sorceress_dark	false
general	wh2_main_def_deadwood_sentinels	wh2_dlc10_def_supreme_sorceress_death	false
general	wh2_main_def_deadwood_sentinels	wh2_dlc10_def_supreme_sorceress_fire	false
general	wh2_main_def_deadwood_sentinels	wh2_dlc10_def_supreme_sorceress_shadow	false
general	wh2_main_def_deadwood_sentinels	wh2_dlc14_def_high_beastmaster	false
general	wh2_main_def_deadwood_sentinels	wh2_main_def_black_ark	false
general	wh2_main_def_deadwood_sentinels	wh2_main_def_dreadlord	false
general	wh2_main_def_deadwood_sentinels	wh2_main_def_dreadlord_fem	false
minister	wh2_main_def_deadwood_sentinels	wh2_main_def_dreadlord	false
spy	wh2_main_def_deadwood_sentinels	wh2_main_def_khainite_assassin	false
wizard	wh2_main_def_deadwood_sentinels	wh2_dlc10_def_sorceress_beasts	false
wizard	wh2_main_def_deadwood_sentinels	wh2_dlc10_def_sorceress_death	false
wizard	wh2_main_def_deadwood_sentinels	wh2_main_def_sorceress_dark	false
wizard	wh2_main_def_deadwood_sentinels	wh2_main_def_sorceress_fire	false
wizard	wh2_main_def_deadwood_sentinels	wh2_main_def_sorceress_shadow	false
champion	wh2_main_def_drackla_coven	wh2_dlc14_def_master	false
colonel	wh2_main_def_drackla_coven	wh2_main_def_dreadlord	false
dignitary	wh2_main_def_drackla_coven	wh2_main_def_death_hag	false
general	wh2_main_def_drackla_coven	wh2_dlc10_def_supreme_sorceress_beasts	false
general	wh2_main_def_drackla_coven	wh2_dlc10_def_supreme_sorceress_dark	false
general	wh2_main_def_drackla_coven	wh2_dlc10_def_supreme_sorceress_death	false
general	wh2_main_def_drackla_coven	wh2_dlc10_def_supreme_sorceress_fire	false
general	wh2_main_def_drackla_coven	wh2_dlc10_def_supreme_sorceress_shadow	false
general	wh2_main_def_drackla_coven	wh2_dlc14_def_high_beastmaster	false
general	wh2_main_def_drackla_coven	wh2_main_def_black_ark	false
general	wh2_main_def_drackla_coven	wh2_main_def_dreadlord	false
general	wh2_main_def_drackla_coven	wh2_main_def_dreadlord_fem	false
minister	wh2_main_def_drackla_coven	wh2_main_def_dreadlord	false
spy	wh2_main_def_drackla_coven	wh2_main_def_khainite_assassin	false
wizard	wh2_main_def_drackla_coven	wh2_dlc10_def_sorceress_beasts	false
wizard	wh2_main_def_drackla_coven	wh2_dlc10_def_sorceress_death	false
wizard	wh2_main_def_drackla_coven	wh2_main_def_sorceress_dark	false
wizard	wh2_main_def_drackla_coven	wh2_main_def_sorceress_fire	false
wizard	wh2_main_def_drackla_coven	wh2_main_def_sorceress_shadow	false
champion	wh2_main_def_ghrond	wh2_dlc14_def_master	false
colonel	wh2_main_def_ghrond	wh2_main_def_dreadlord	false
dignitary	wh2_main_def_ghrond	wh2_main_def_death_hag	false
general	wh2_main_def_ghrond	wh2_dlc10_def_supreme_sorceress_beasts	false
general	wh2_main_def_ghrond	wh2_dlc10_def_supreme_sorceress_dark	false
general	wh2_main_def_ghrond	wh2_dlc10_def_supreme_sorceress_death	false
general	wh2_main_def_ghrond	wh2_dlc10_def_supreme_sorceress_fire	false
general	wh2_main_def_ghrond	wh2_dlc10_def_supreme_sorceress_shadow	false
general	wh2_main_def_ghrond	wh2_dlc14_def_high_beastmaster	false
general	wh2_main_def_ghrond	wh2_main_def_black_ark	false
