key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo	default_guard_mode
wh2_main_lzd_cha_slann_mage_priest_campaign_0	10	wh2_main_body_45	2100	war_machine	14	com	wh2_main_unit_long_text_lzd_cha_slann_mage_priest_campaign_0	hu9_slann_wm_platform01_mace	wh2_main_lzd_slann_mage	24	32	85	6536		0	wh2_main_lzd_cha_slann_lord		1	none	wh2_main_unit_short_text_lzd_cha_slann_mage_priest_campaign_0	wh_main_chariot	trained		wh2_main_lzd_slann_palanquin	true	40.0000	1500.0000	wh2_main_lzd_cha_slann_mage_priest_campaign_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large_bst	0	0	0	0	1	0	40	0	mage_highvalue	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
wh2_main_lzd_cha_slann_mage_priest_heavens_0	10	wh2_main_body_45	2100	war_machine	14	com	wh2_main_unit_long_text_lzd_cha_slann_mage_priest_heavens_0	hu9_slann_wm_platform01_mace	wh2_main_lzd_slann_mage	24	32	85	6536		0	wh2_main_lzd_cha_slann_lord		1	none	wh2_main_unit_short_text_lzd_cha_slann_mage_priest_heavens_0	wh_main_chariot	trained		wh2_main_lzd_slann_palanquin	true	40.0000	1500.0000	wh2_main_lzd_cha_slann_mage_priest_heavens_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large_bst	0	0	0	0	1	0	40	0	mage_highvalue	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
wh2_main_lzd_cha_slann_mage_priest_high_0	10	wh2_main_body_45	2100	war_machine	14	com	wh2_main_unit_long_text_lzd_cha_slann_mage_priest_high_0	hu9_slann_wm_platform01_mace	wh2_main_lzd_slann_mage	24	32	85	6536		0	wh2_main_lzd_cha_slann_lord		1	none	wh2_main_unit_short_text_lzd_cha_slann_mage_priest_high_0	wh_main_chariot	trained		wh2_main_lzd_slann_palanquin	true	40.0000	1500.0000	wh2_main_lzd_cha_slann_mage_priest_high_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large_bst	0	0	0	0	1	0	40	0	mage_highvalue	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
wh2_main_lzd_cha_slann_mage_priest_life_0_qb	10	wh2_main_body_45	2100	war_machine	14	com	wh2_main_unit_long_text_lzd_cha_slann_mage_priest_campaign_0	hu9_slann_wm_platform01_mace	wh2_main_lzd_slann_mage	24	32	85	6536		0	wh2_main_lzd_cha_slann_lord		1	none	wh2_main_unit_short_text_lzd_cha_slann_mage_priest_campaign_0	wh_main_chariot	trained		wh2_main_lzd_slann_palanquin	true	40.0000	1500.0000	wh2_main_lzd_cha_slann_mage_priest_life_0_qb	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large_bst	0	0	0	0	1	0	40	0	mage_highvalue	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
wh2_main_lzd_cha_slann_mage_priest_light_0	10	wh2_main_body_45	2100	war_machine	14	com	wh2_main_unit_long_text_lzd_cha_slann_mage_priest_light_0	hu9_slann_wm_platform01_mace	wh2_main_lzd_slann_mage	24	32	85	6536		0	wh2_main_lzd_cha_slann_lord		1	none	wh2_main_unit_short_text_lzd_cha_slann_mage_priest_light_0	wh_main_chariot	trained		wh2_main_lzd_slann_palanquin	true	40.0000	1500.0000	wh2_main_lzd_cha_slann_mage_priest_light_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large_bst	0	0	0	0	1	0	40	0	mage_highvalue	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false	false
wh2_main_lzd_inf_chameleon_skinks_0	10	wh2_main_body_30	2100	inf_ranged	10	inf_mis	wh2_main_unit_long_text_lzd_inf_chameleon_skinks_0	hu7_skink_club_and_blowpipe	wh2_main_lzd_inf_skink_360_blood_dismembers	20	22	58	46		0	wh2_main_lzd_skink_club_poison	wh2_main_lzd_blowpipe_chamelon_skinks	5	none	wh2_main_unit_short_text_lzd_inf_chameleon_skinks_0	wh2_main_inf_chaotic_formation_loose	trained			true	40.0000	1500.0000	wh2_main_lzd_inf_chameleon_skinks_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	0.7000	aquatic_small	0	26	0	0	0	0	40	0	ranged_stalkers_harasser	true	true	false	false	medium	medium	domination_infantry			skirmish	1.0000	1.0000	false	false
wh2_main_lzd_inf_chameleon_skinks_blessed_0	10	wh2_main_body_30	2100	inf_ranged	20	inf_mis	wh2_main_unit_long_text_lzd_inf_chameleon_skinks_blessed_0	hu7_skink_club_and_blowpipe	wh2_main_lzd_inf_skink_360_blood_dismembers	20	22	58	57		0	wh2_main_lzd_skink_club_poison	wh2_main_lzd_blowpipe_chamelon_skinks_blessed	5	none	wh2_main_unit_short_text_lzd_inf_chameleon_skinks_blessed_0	wh2_main_inf_chaotic_formation_loose	trained			true	40.0000	1500.0000	wh2_main_lzd_inf_chameleon_skinks_blessed_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	0.7000	aquatic_small	0	30	0	0	0	0	40	0	ranged_stalkers_harasser	true	true	false	false	medium	medium	domination_infantry			skirmish	1.0000	1.0000	false	false
wh2_main_lzd_inf_saurus_spearmen_0	0	wh2_main_body_60	2100	inf_melee	10	inf_mel	wh2_main_unit_long_text_lzd_inf_saurus_spearmen_0	hu7b_saurus_spear	wh2_main_lzd_inf_saurus_blood_dismembers	24	32	75	94		0	wh2_main_lzd_saurus_spear		5	none	wh2_main_unit_short_text_lzd_inf_saurus_spearmen_0	wh2_main_lzd_saurus	trained			true	40.0000	1500.0000	wh2_main_lzd_inf_saurus_spearmen_0	160	160	0	vo_sel_lzd_spearmen	vo_sel_generic	vo_sel_generic	1.0000	small	0	0	0	0	0	0	0	0	melee_anti_large	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
wh2_main_lzd_inf_saurus_spearmen_1	0	wh2_main_body_60	2100	inf_melee	10	inf_mel	wh2_main_unit_long_text_lzd_inf_saurus_spearmen_1	hu7b_saurus_spear_and_shield	wh2_main_lzd_inf_saurus_blood_dismembers	24	38	75	94		0	wh2_main_lzd_saurus_spear		5	wh_missile_block_35_wood	wh2_main_unit_short_text_lzd_inf_saurus_spearmen_1	wh2_main_lzd_saurus	trained			true	40.0000	1500.0000	wh2_main_lzd_inf_saurus_spearmen_1	160	160	0	vo_sel_lzd_spearmen	vo_sel_generic	vo_sel_generic	1.0000	small	0	0	0	0	0	0	0	0	melee_anti_large	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
wh2_main_lzd_inf_saurus_spearmen_blessed_1	0	wh2_main_body_70	2100	inf_melee	10	inf_mel	wh2_main_unit_long_text_lzd_inf_saurus_spearmen_blessed_1	hu7b_saurus_spear_and_shield	wh2_main_lzd_inf_saurus_blood_dismembers	24	46	75	107		0	wh2_main_lzd_saurus_spear		5	wh_missile_block_35_wood	wh2_main_unit_short_text_lzd_inf_saurus_spearmen_blessed_1	wh2_main_lzd_saurus	trained			true	40.0000	1500.0000	wh2_main_lzd_inf_saurus_spearmen_blessed_1	160	160	0	vo_sel_lzd_spearmen	vo_sel_generic	vo_sel_generic	1.0000	small_forest_strider	0	0	0	0	0	0	0	0	melee_anti_large	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
wh2_main_lzd_inf_saurus_warriors_0	0	wh2_main_body_60	2100	inf_melee	16	inf_mel	wh2_main_unit_long_text_lzd_inf_saurus_warriors_0	hu7b_saurus_club	wh2_main_lzd_inf_saurus_blood_dismembers	32	28	75	94		0	wh2_main_lzd_saurus_club		5	none	wh2_main_unit_short_text_lzd_inf_saurus_warriors_0	wh2_main_lzd_saurus	trained			true	40.0000	1500.0000	wh2_main_lzd_inf_saurus_warriors_0	160	160	0	vo_sel_lzd_warriors	vo_sel_generic	vo_sel_generic	1.0000	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
wh2_main_lzd_inf_saurus_warriors_1	0	wh2_main_body_60	2100	inf_melee	16	inf_mel	wh2_main_unit_long_text_lzd_inf_saurus_warriors_1	hu7b_saurus_club_and_shield	wh2_main_lzd_inf_saurus_blood_dismembers	32	34	75	94		0	wh2_main_lzd_saurus_club		5	wh_missile_block_35_wood	wh2_main_unit_short_text_lzd_inf_saurus_warriors_1	wh2_main_lzd_saurus	trained			true	40.0000	1500.0000	wh2_main_lzd_inf_saurus_warriors_1	160	160	0	vo_sel_lzd_warriors	vo_sel_generic	vo_sel_generic	1.0000	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
wh2_main_lzd_inf_saurus_warriors_blessed_1	0	wh2_main_body_60	2100	inf_melee	24	inf_mel	wh2_main_unit_long_text_lzd_inf_saurus_warriors_blessed_1	hu7b_saurus_club_and_shield	wh2_main_lzd_inf_saurus_blood_dismembers	40	34	75	107		0	wh2_main_lzd_saurus_club_blessed		5	wh_missile_block_35_wood	wh2_main_unit_short_text_lzd_inf_saurus_warriors_blessed_1	wh2_main_lzd_saurus	trained			true	40.0000	1500.0000	wh2_main_lzd_inf_saurus_warriors_blessed_1	160	160	0	vo_sel_lzd_warriors	vo_sel_generic	vo_sel_generic	1.0000	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
wh2_main_lzd_inf_skink_cohort_0	10	wh2_main_body_30	2100	inf_melee	10	inf_mel	wh2_main_unit_long_text_lzd_inf_skink_cohort_0	hu7_skink_club_javelin_shield	wh2_main_lzd_inf_skink_blood_dismembers	20	24	55	42		0	wh2_main_lzd_skink_club		8	wh_missile_block_35_wood	wh2_main_unit_short_text_lzd_inf_skink_cohort_0	wh2_main_lzd_infantry_skink_cohort	trained			true	40.0000	1500.0000	wh2_main_lzd_inf_skink_cohort_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0000	aquatic_small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
wh2_main_lzd_inf_skink_cohort_1	10	wh2_main_body_30	2100	inf_ranged	10	inf_mis	wh2_main_unit_long_text_lzd_inf_skink_cohort_1	hu7_skink_club_javelin_shield	wh2_main_lzd_inf_skink_blood_dismembers	20	24	55	42		0	wh2_main_lzd_skink_club	wh2_main_lzd_javelin	8	wh_missile_block_35_wood	wh2_main_unit_short_text_lzd_inf_skink_cohort_1	wh2_main_lzd_infantry_skink_cohort	trained			true	40.0000	1500.0000	wh2_main_lzd_inf_skink_cohort_1	60	80	0	vo_sel_lzd_skink_javelins	vo_sel_generic	vo_sel_generic	1.0000	aquatic_small	0	3	0	0	0	0	0	0	hybrid	true	true	false	false	medium	medium	domination_infantry			archer	1.0000	1.0000	false	false
wh2_main_lzd_inf_skink_cohort_1_blessed	10	wh2_main_body_30	2100	inf_ranged	10	inf_mis	wh2_main_unit_long_text_lzd_inf_skink_cohort_1	hu7_skink_club_javelin_shield	wh2_main_lzd_inf_skink_blood_dismembers	20	24	55	48		0	wh2_main_lzd_skink_club	wh2_main_lzd_javelin_blessed	8	wh_missile_block_35_wood	wh2_main_unit_short_text_lzd_inf_skink_cohort_1	wh2_main_lzd_infantry_skink_cohort	trained			true	40.0000	1500.0000	wh2_main_lzd_inf_skink_cohort_1_blessed	60	80	0	vo_sel_lzd_skink_javelins	vo_sel_generic	vo_sel_generic	1.0000	aquatic_small	0	6	0	0	0	0	0	0	hybrid	true	true	false	false	medium	medium	domination_infantry			archer	1.0000	1.0000	false	false
wh2_main_lzd_inf_skink_skirmishers_0	10	wh2_main_body_30	2100	inf_ranged	8	inf_mis	wh2_main_unit_long_text_lzd_inf_skink_skirmishers_0	hu7_skink_club_and_blowpipe	wh2_main_lzd_inf_skink_360_blood_dismembers	16	14	50	42		0	wh2_main_lzd_skink_club	wh2_main_lzd_blowpipe	5	none	wh2_main_unit_short_text_lzd_inf_skink_skirmishers_0	wh2_main_inf_chaotic_formation_loose	trained			true	40.0000	1500.0000	wh2_main_lzd_inf_skink_skirmishers_0	60	80	0	vo_sel_lzd_skink_skirmishers	vo_sel_generic	vo_sel_generic	1.0000	aquatic_small	0	26	0	0	0	0	0	0	ranged_harasser	true	true	false	false	medium	medium	domination_infantry			skirmish	1.0000	1.0000	false	false
wh2_main_lzd_inf_skink_skirmishers_blessed_0	10	wh2_main_body_30	2100	inf_ranged	8	inf_mis	wh2_main_unit_long_text_lzd_inf_skink_skirmishers_blessed_0	hu7_skink_club_and_blowpipe	wh2_main_lzd_inf_skink_360_blood_dismembers	16	14	55	50		0	wh2_main_lzd_skink_club	wh2_main_lzd_blowpipe	5	none	wh2_main_unit_short_text_lzd_inf_skink_skirmishers_blessed_0	wh2_main_inf_chaotic_formation_loose	trained			true	40.0000	1500.0000	wh2_main_lzd_inf_skink_skirmishers_blessed_0	60	80	0	vo_sel_lzd_skink_skirmishers	vo_sel_generic	vo_sel_generic	1.0000	aquatic_small	0	26	0	70	0	0	0	0	ranged_harasser	true	true	false	false	medium	medium	domination_infantry			skirmish	1.0000	1.0000	false	false
wh2_main_lzd_inf_temple_guards	10	wh2_main_body_85	2100	inf_melee	14	inf_mel	wh2_main_unit_long_text_lzd_inf_temple_guards	hu7b_saurus_halberd_and_shield	wh2_main_lzd_inf_saurus_temple_guard_blood_dismembers	31	38	85	99		0	wh2_main_lzd_temple_guard_halberd		5	wh_missile_block_55_wood	wh2_main_unit_short_text_lzd_inf_temple_guards	wh2_main_lzd_saurus	trained			true	40.0000	1500.0000	wh2_main_lzd_inf_temple_guards	160	160	0	vo_sel_lzd_templeguard	vo_sel_generic	vo_sel_generic	1.0000	small	0	0	0	0	0	0	0	0	melee_anti_large	false	true	false	false	medium	medium	domination_infantry_elite			melee	1.0000	1.0000	false	false
wh2_main_lzd_inf_temple_guards_blessed	10	wh2_main_body_95	2100	inf_melee	28	inf_mel	wh2_main_unit_long_text_lzd_inf_temple_guards_blessed	hu7b_saurus_halberd_and_shield	wh2_main_lzd_inf_saurus_temple_guard_blood_dismembers	31	46	85	112		0	wh2_main_lzd_temple_guard_halberd		5	wh_missile_block_55_wood	wh2_main_unit_short_text_lzd_inf_temple_guards_blessed	wh2_main_lzd_saurus	trained			true	40.0000	1500.0000	wh2_main_lzd_inf_temple_guards_blessed	160	160	0	vo_sel_lzd_templeguard	vo_sel_generic	vo_sel_generic	1.0000	small	0	0	0	0	0	0	0	0	melee_anti_large	false	true	false	false	medium	medium	domination_infantry_elite			melee	1.0000	1.0000	false	false
wh2_main_lzd_mon_ancient_stegadon	10	wh2_main_body_130	2100	war_beast	70	inf_mel	wh2_main_unit_long_text_lzd_mon_ancient_stegadon	hu7_skink_hq1_stegadon_wb_javelin	wh_main_infantry_rider	26	32	75	9846	wh2_main_lzd_mnt_stegadon_ancient	1	wh2_main_lzd_ancient_stegadon	wh2_main_lzd_mon_stegadon_blowpipe	1	none	wh2_main_unit_short_text_lzd_mon_ancient_stegadon	wh_main_monster	trained			true	40.0000	1500.0000	wh2_main_lzd_mon_ancient_stegadon	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	60	80	0	0	0	0	15	0	melee_gatecrusher_highvalue	false	false	false	false	medium	medium	domination_monsters			artillery	1.0000	1.0000	false	false
wh2_main_lzd_mon_ancient_stegadon_blessed	10	wh2_main_body_130	2100	war_beast	70	inf_mel	wh2_main_unit_long_text_lzd_mon_ancient_stegadon	hu7_skink_hq1_stegadon_wb_javelin	wh_main_infantry_rider	35	32	75	11323	wh2_main_lzd_mnt_stegadon_ancient	1	wh2_main_lzd_ancient_stegadon_blessed	wh2_main_lzd_mon_stegadon_giant_blowpipe_blessed	1	none	wh2_main_unit_short_text_lzd_mon_ancient_stegadon	wh_main_monster	trained			true	40.0000	1500.0000	wh2_main_lzd_mon_ancient_stegadon_blessed	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	60	80	0	0	0	0	15	0	melee_gatecrusher_highvalue	false	false	false	false	medium	medium	domination_monsters			artillery	1.0000	1.0000	false	false
wh2_main_lzd_mon_bastiladon_0	0	wh2_main_body_140	2100	inf_melee	34	inf_mel	wh2_main_unit_long_text_lzd_mon_bastiladon_0	hq1_bastiladon	wh2_main_lzd_mon_bastiladon	22	28	60	7690		0	wh2_main_lzd_bastiladon		1	none	wh2_main_unit_short_text_lzd_mon_bastiladon_0	wh_main_monster	trained			true	40.0000	1500.0000	wh2_main_lzd_mon_bastiladon_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	0	0	0	0	0	15	0	melee_gatecrusher	false	false	false	false	medium	medium	domination_monsters			melee	1.0000	1.0000	false	false
wh2_main_lzd_mon_bastiladon_1	0	wh2_main_body_140	2100	war_beast	34	inf_mel	wh2_main_unit_long_text_lzd_mon_bastiladon_1	hu7_skink_hq1_stegadon_wb_javelin	wh2_main_lzd_mon_bastiladon_platform_healing	22	28	65	7690	wh2_main_lzd_mnt_bastiladon_1	1	wh2_main_lzd_bastiladon		1	none	wh2_main_unit_short_text_lzd_mon_bastiladon_1	wh_main_monster	trained			true	40.0000	1500.0000	wh2_main_lzd_mon_bastiladon_1	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	70	0	0	0	0	15	0	melee_passiveshooter_gatecrusher	false	false	false	false	medium	medium	domination_monsters			melee	1.0000	1.0000	false	false
wh2_main_lzd_mon_bastiladon_2	10	wh2_main_body_140	2100	war_beast	34	inf_mis	wh2_main_unit_long_text_lzd_mon_bastiladon_2	hu7_skink_hq1_stegadon_wb_javelin	wh2_main_lzd_mon_bastiladon_platform	22	28	65	7690	wh2_main_lzd_mnt_bastiladon_2	1	wh2_main_lzd_bastiladon	wh2_main_lzd_bastiladon_solar_engine	1	none	wh2_main_unit_short_text_lzd_mon_bastiladon_2	wh_main_monster	trained			true	40.0000	1500.0000	wh2_main_lzd_mon_bastiladon_2	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	70	20	0	0	0	0	15	0	ranged_no_skirmish_gatecrusher	false	false	false	false	medium	medium	domination_monsters			artillery	1.0000	1.0000	false	false
wh2_main_lzd_mon_bastiladon_blessed_2	10	wh2_main_body_155	2100	war_beast	34	inf_mis	wh2_main_unit_long_text_lzd_mon_bastiladon_blessed_2	hu7_skink_hq1_stegadon_wb_javelin	wh2_main_lzd_mon_bastiladon_platform	22	28	65	8675	wh2_main_lzd_mnt_bastiladon_2	1	wh2_main_lzd_bastiladon	wh2_main_lzd_bastiladon_solar_engine_blessed	1	none	wh2_main_unit_short_text_lzd_mon_bastiladon_blessed_2	wh_main_monster	trained			true	40.0000	1500.0000	wh2_main_lzd_mon_bastiladon_blessed_2	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	70	20	0	0	0	0	15	0	ranged_no_skirmish_gatecrusher	false	false	false	false	medium	medium	domination_monsters			artillery	1.0000	1.0000	false	false
wh2_main_lzd_mon_carnosaur_0	0	wh2_main_body_95	2100	inf_melee	50	inf_mel	wh2_main_unit_long_text_lzd_mon_carnosaur_0	rp3b_carnosaur	wh2_main_lzd_mon_carnosaur	45	40	60	7936		0	wh2_main_lzd_feral_carnosaur		1	none	wh2_main_unit_short_text_lzd_mon_carnosaur_0	wh_main_monster	trained			true	40.0000	1500.0000	wh2_main_lzd_mon_carnosaur_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	0	0	0	0	0	15	0	melee_gatecrusher	false	false	false	false	medium	medium	domination_monsters			melee	1.0000	1.0000	false	false
wh2_main_lzd_mon_carnosaur_blessed_0	0	wh2_main_body_95	2100	inf_melee	60	inf_mel	wh2_main_unit_long_text_lzd_mon_carnosaur_blessed_0	rp3b_carnosaur	wh2_main_lzd_mon_carnosaur_blessed	57	40	60	8460		0	wh2_main_lzd_feral_carnosaur		1	none	wh2_main_unit_short_text_lzd_mon_carnosaur_blessed_0	wh_main_monster	trained			true	40.0000	1500.0000	wh2_main_lzd_mon_carnosaur_blessed_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	0	0	50	0	0	15	0	melee_gatecrusher	false	false	false	false	medium	medium	domination_monsters			melee	1.0000	1.0000	false	false
wh2_main_lzd_mon_kroxigors	10	wh2_main_body_100	2100	inf_melee	22	inf_mel	wh2_main_unit_long_text_lzd_mon_kroxigors	hu7c_kroxigor_2handed_axe	wh2_main_lzd_mon_kroxigor	30	32	70	502		0	wh2_main_lzd_kroxigor		3	none	wh2_main_unit_short_text_lzd_mon_kroxigors	wh_main_monstrous_trolls	trained			true	40.0000	1500.0000	wh2_main_lzd_mon_kroxigors	160	160	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	aquatic_large	0	0	0	0	0	0	15	0	melee_gatecrusher	false	true	false	false	medium	medium	domination_monsters			melee	1.0000	1.0000	false	false
wh2_main_lzd_mon_kroxigors_blessed	10	wh2_main_body_100	2100	inf_melee	50	inf_mel	wh2_main_unit_long_text_lzd_mon_kroxigors_blessed	hu7c_kroxigor_2handed_axe	wh2_main_lzd_mon_kroxigor	30	32	70	566		0	wh2_main_lzd_kroxigor		3	none	wh2_main_unit_short_text_lzd_mon_kroxigors_blessed	wh_main_monstrous_trolls	trained			true	40.0000	1500.0000	wh2_main_lzd_mon_kroxigors_blessed	160	160	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	aquatic_large	0	0	0	0	0	0	15	0	melee_gatecrusher	false	true	false	false	medium	medium	domination_monsters			melee	1.0000	1.0000	false	false
wh2_main_lzd_mon_stegadon_0	0	wh2_main_body_110	2100	inf_melee	70	inf_mel	wh2_main_unit_long_text_lzd_mon_stegadon_0	hq1_feral_stegadon	wh2_main_lzd_mon_stegadon	30	32	60	9032		0	wh2_main_lzd_stegadon		1	none	wh2_main_unit_short_text_lzd_mon_stegadon_0	wh_main_monster	trained			true	40.0000	1500.0000	wh2_main_lzd_mon_stegadon_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	0	0	0	0	0	15	0	melee_gatecrusher	false	false	false	false	medium	medium	domination_monsters			melee	1.0000	1.0000	false	false
wh2_main_lzd_mon_stegadon_1	10	wh2_main_body_110	2100	war_beast	70	inf_mis	wh2_main_unit_long_text_lzd_mon_stegadon_1	hu7_skink_hq1_stegadon_wb_javelin	wh_main_infantry_rider	30	32	65	9196	wh2_main_lzd_mnt_stegadon	1	wh2_main_lzd_stegadon	wh2_main_lzd_mon_stegadon_crossbow	1	none	wh2_main_unit_short_text_lzd_mon_stegadon_1	wh_main_monster	trained			true	40.0000	1500.0000	wh2_main_lzd_mon_stegadon_1	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	60	22	0	0	0	0	15	0	melee_gatecrusher	false	false	false	false	medium	medium	domination_monsters			artillery	1.0000	1.0000	false	false
wh2_main_lzd_mon_stegadon_blessed_1	10	wh2_main_body_110	2100	war_beast	70	inf_mis	wh2_main_unit_long_text_lzd_mon_stegadon_blessed_1	hu7_skink_hq1_stegadon_wb_javelin	wh_main_infantry_rider	30	32	65	10538	wh2_main_lzd_mnt_stegadon	1	wh2_main_lzd_stegadon	wh2_main_lzd_mon_stegadon_crossbow_blessed	1	none	wh2_main_unit_short_text_lzd_mon_stegadon_blessed_1	wh_main_monster	trained			true	40.0000	1500.0000	wh2_main_lzd_mon_stegadon_blessed_1	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	60	44	0	0	0	0	15	0	melee_gatecrusher	false	false	false	false	medium	medium	domination_monsters			artillery	1.0000	1.0000	false	false
wh2_main_skv_art_plagueclaw_catapult	10	wh2_main_leather_30	2100	artillery	2	art_fld	wh2_main_unit_long_text_skv_art_plagueclaw_catapult	hu17_skaven_sword	wh2_dlc16_skv_infantry_crew	15	17	54	43		0	wh2_main_skv_sword		4	none	wh2_main_unit_short_text_skv_art_plagueclaw_catapult	wh_main_artillery	trained		wh2_main_skv_art_plagueclaw_catapult	true	40.0000	1500.0000	wh2_main_skv_art_plagueclaw_catapult	60	80	0	vo_sel_skv_Plagueclaw_Catapult	vo_sel_generic	vo_sel_culture	1.0000	small	0	22	0	0	4	0	0	0	ranged_indirect_arty	false	false	false	false	medium	medium	domination_artillery		wh2_main_skv_art_plagueclaw_catapult	artillery	1.0000	1.0000	false	false
wh2_main_skv_art_warp_lightning_cannon	10	wh2_main_leather_30	2100	artillery	2	art_fld	wh2_main_unit_long_text_skv_art_warp_lightning_cannon	hu17_skaven_sword	wh2_dlc16_skv_infantry_crew	16	16	50	40		0	wh2_main_skv_sword_skavenslaves		4	none	wh2_main_unit_short_text_skv_art_warp_lightning_cannon	wh_main_artillery	trained		wh2_main_skv_art_warplightning_cannon	true	40.0000	1500.0000	wh2_main_skv_art_warp_lightning_cannon	60	80	0	vo_sel_skv_Warpfire_Lightning_Cannon	vo_sel_generic	vo_sel_culture	1.0000	small	0	22	0	0	4	0	0	0	ranged_direct_arty	false	false	false	false	medium	medium	domination_artillery		wh2_main_skv_art_warp_lightning_cannon	artillery	1.0000	1.0000	false	false
wh2_main_skv_cha_assassin	10	wh2_main_body_20	2100	inf_melee	40	com	wh2_main_unit_long_text_skv_cha_assassin	hu17_skaven_eshin_dual_sword	wh2_main_skv_infantry_fast_hero_assassin	60	35	60	3564		0	wh2_main_skv_cha_assassin		1	none	wh2_main_unit_short_text_skv_cha_assassin	wh_main_infantry	trained			true	40.0000	1500.0000	wh2_main_skv_cha_assassin	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	small	0	0	0	0	0	30	0	0	melee_flanker_shock_highvalue	false	true	false	false	high	high	domination_characters			melee	1.0000	1.0000	false	false
