currency_type	item_type	cost_value
supplies_currency	wh_main_dwf_cha_rune_smith_0	550.0000
supplies_currency	wh_main_dwf_cha_thane	500.0000
supplies_currency	wh_main_dwf_cha_ungrim_ironfist	1250.0000
supplies_currency	wh_main_dwf_inf_dwarf_warrior_0	450.0000
supplies_currency	wh_main_dwf_inf_dwarf_warrior_1	500.0000
supplies_currency	wh_main_dwf_inf_hammerers	1200.0000
supplies_currency	wh_main_dwf_inf_ironbreakers	1250.0000
supplies_currency	wh_main_dwf_inf_irondrakes_0	700.0000
supplies_currency	wh_main_dwf_inf_irondrakes_2	900.0000
supplies_currency	wh_main_dwf_inf_longbeards_1	750.0000
supplies_currency	wh_main_dwf_inf_longbeards	700.0000
supplies_currency	wh_main_dwf_inf_miners_0	325.0000
supplies_currency	wh_main_dwf_inf_miners_1	425.0000
supplies_currency	wh_main_dwf_inf_quarrellers_0	550.0000
supplies_currency	wh_main_dwf_inf_quarrellers_1	600.0000
supplies_currency	wh_main_dwf_inf_slayers	900.0000
supplies_currency	wh_main_dwf_inf_thunderers_0	700.0000
supplies_currency	wh_main_dwf_veh_gyrobomber	1150.0000
supplies_currency	wh_main_dwf_veh_gyrocopter_0	700.0000
supplies_currency	wh_main_dwf_veh_gyrocopter_1	800.0000
supplies_currency	wh_main_emp_art_great_cannon	800.0000
supplies_currency	wh_main_emp_art_helblaster_volley_gun	1050.0000
supplies_currency	wh_main_emp_art_helstorm_rocket_battery	1050.0000
supplies_currency	wh_main_emp_art_mortar	650.0000
supplies_currency	wh_main_emp_cav_demigryph_knights_0	1400.0000
supplies_currency	wh_main_emp_cav_demigryph_knights_1	1500.0000
supplies_currency	wh_main_emp_cav_empire_knights	850.0000
supplies_currency	wh_main_emp_cav_outriders_0	700.0000
supplies_currency	wh_main_emp_cav_outriders_1	800.0000
supplies_currency	wh_main_emp_cav_pistoliers_1	500.0000
supplies_currency	wh_main_emp_cav_reiksguard	1150.0000
supplies_currency	wh_main_emp_cha_balthasar_gelt_0	350.0000
supplies_currency	wh_main_emp_cha_balthasar_gelt_1	750.0000
supplies_currency	wh_main_emp_cha_balthasar_gelt_2	550.0000
supplies_currency	wh_main_emp_cha_balthasar_gelt_3	600.0000
supplies_currency	wh_main_emp_cha_captain_0	350.0000
supplies_currency	wh_main_emp_cha_captain_1	550.0000
supplies_currency	wh_main_emp_cha_captain_2	600.0000
supplies_currency	wh_main_emp_cha_captain_3	825.0000
supplies_currency	wh_main_emp_cha_general_0	600.0000
supplies_currency	wh_main_emp_cha_general_1	850.0000
supplies_currency	wh_main_emp_cha_general_2	1150.0000
supplies_currency	wh_main_emp_cha_general_3	1400.0000
supplies_currency	wh_main_emp_cha_general_4	800.0000
supplies_currency	wh_main_emp_cha_karl_franz_0	1100.0000
supplies_currency	wh_main_emp_cha_karl_franz_1	1900.0000
supplies_currency	wh_main_emp_cha_karl_franz_2	1650.0000
supplies_currency	wh_main_emp_cha_karl_franz_3	1300.0000
supplies_currency	wh_main_emp_cha_karl_franz_4	1350.0000
supplies_currency	wh_main_emp_cha_warrior_priest_0	350.0000
supplies_currency	wh_main_emp_cha_warrior_priest_1	550.0000
supplies_currency	wh_main_emp_cha_warrior_priest_2	600.0000
supplies_currency	wh_main_emp_cha_witch_hunter	600.0000
supplies_currency	wh_main_emp_cha_wizard_fire_0	250.0000
supplies_currency	wh_main_emp_cha_wizard_fire_1	450.0000
supplies_currency	wh_main_emp_cha_wizard_fire_2	650.0000
supplies_currency	wh_main_emp_cha_wizard_fire_3	450.0000
supplies_currency	wh_main_emp_cha_wizard_heavens_0	250.0000
supplies_currency	wh_main_emp_cha_wizard_heavens_1	450.0000
supplies_currency	wh_main_emp_cha_wizard_heavens_2	650.0000
supplies_currency	wh_main_emp_cha_wizard_heavens_4	500.0000
supplies_currency	wh_main_emp_cha_wizard_light_0	250.0000
supplies_currency	wh_main_emp_cha_wizard_light_1	450.0000
supplies_currency	wh_main_emp_cha_wizard_light_2	650.0000
supplies_currency	wh_main_emp_cha_wizard_light_4	500.0000
supplies_currency	wh_main_emp_inf_crossbowmen	475.0000
supplies_currency	wh_main_emp_inf_greatswords	900.0000
supplies_currency	wh_main_emp_inf_halberdiers	550.0000
supplies_currency	wh_main_emp_inf_handgunners	600.0000
supplies_currency	wh_main_emp_inf_spearmen_0	325.0000
supplies_currency	wh_main_emp_inf_spearmen_1	375.0000
supplies_currency	wh_main_emp_inf_swordsmen	400.0000
supplies_currency	wh_main_emp_veh_luminark_of_hysh_0	1700.0000
supplies_currency	wh_main_emp_veh_steam_tank	2200.0000
supplies_currency	wh_main_grn_art_doom_diver_catapult	1000.0000
supplies_currency	wh_main_grn_art_goblin_rock_lobber	600.0000
supplies_currency	wh_main_grn_cav_forest_goblin_spider_riders_0	425.0000
supplies_currency	wh_main_grn_cav_forest_goblin_spider_riders_1	475.0000
supplies_currency	wh_main_grn_cav_goblin_wolf_chariot	500.0000
supplies_currency	wh_main_grn_cav_goblin_wolf_riders_0	300.0000
supplies_currency	wh_main_grn_cav_goblin_wolf_riders_1	400.0000
supplies_currency	wh_main_grn_cav_orc_boar_boy_big_uns	950.0000
supplies_currency	wh_main_grn_cav_orc_boar_boyz	650.0000
supplies_currency	wh_main_grn_cav_orc_boar_chariot	750.0000
supplies_currency	wh_main_grn_cav_savage_orc_boar_boy_big_uns	1100.0000
supplies_currency	wh_main_grn_cav_savage_orc_boar_boyz	750.0000
supplies_currency	wh_main_grn_cha_azhag_the_slaughterer_0	950.0000
supplies_currency	wh_main_grn_cha_azhag_the_slaughterer_1	1750.0000
supplies_currency	wh_main_grn_cha_goblin_big_boss_0	250.0000
supplies_currency	wh_main_grn_cha_goblin_big_boss_1	400.0000
supplies_currency	wh_main_grn_cha_goblin_big_boss_2	500.0000
supplies_currency	wh_main_grn_cha_goblin_big_boss_4	600.0000
supplies_currency	wh_main_grn_cha_goblin_great_shaman_0	450.0000
supplies_currency	wh_main_grn_cha_goblin_great_shaman_1	650.0000
supplies_currency	wh_main_grn_cha_goblin_great_shaman_2	850.0000
supplies_currency	wh_main_grn_cha_grimgor_ironhide	1400.0000
supplies_currency	wh_main_grn_cha_night_goblin_shaman	250.0000
supplies_currency	wh_main_grn_cha_orc_shaman_0	300.0000
supplies_currency	wh_main_grn_cha_orc_shaman_1	600.0000
supplies_currency	wh_main_grn_cha_orc_warboss_0	1000.0000
supplies_currency	wh_main_grn_cha_orc_warboss_1	1650.0000
supplies_currency	wh_main_grn_cha_orc_warboss_2	1300.0000
supplies_currency	wh_main_grn_cha_orc_warboss_3	1500.0000
supplies_currency	wh_main_grn_inf_black_orcs	1150.0000
supplies_currency	wh_main_grn_inf_goblin_archers	375.0000
supplies_currency	wh_main_grn_inf_goblin_spearmen	300.0000
supplies_currency	wh_main_grn_inf_night_goblin_archers	475.0000
supplies_currency	wh_main_grn_inf_night_goblin_fanatics_1	575.0000
supplies_currency	wh_main_grn_inf_night_goblin_fanatics	500.0000
supplies_currency	wh_main_grn_inf_night_goblins	400.0000
supplies_currency	wh_main_grn_inf_orc_arrer_boyz	500.0000
supplies_currency	wh_main_grn_inf_orc_big_uns	800.0000
supplies_currency	wh_main_grn_inf_orc_boyz	450.0000
supplies_currency	wh_main_grn_inf_savage_orc_arrer_boyz	550.0000
supplies_currency	wh_main_grn_inf_savage_orc_big_uns	900.0000
supplies_currency	wh_main_grn_inf_savage_orcs	550.0000
supplies_currency	wh_main_grn_mon_arachnarok_spider_0	1900.0000
supplies_currency	wh_main_grn_mon_giant_qb_tall_roff	1100.0000
supplies_currency	wh_main_grn_mon_giant	1500.0000
supplies_currency	wh_main_grn_mon_trolls	800.0000
supplies_currency	wh_main_ksl_cha_captain_0	800.0000
supplies_currency	wh_main_ksl_cha_captain_1	900.0000
supplies_currency	wh_main_ksl_cha_captain_2	1000.0000
supplies_currency	wh_main_ksl_cha_general_0	800.0000
supplies_currency	wh_main_ksl_cha_general_1	900.0000
supplies_currency	wh_main_ksl_cha_general_2	1000.0000
supplies_currency	wh_main_ksl_cha_wizard_0	250.0000
supplies_currency	wh_main_ksl_cha_wizard_1	450.0000
supplies_currency	wh_main_nor_cav_chaos_chariot	750.0000
supplies_currency	wh_main_nor_cav_marauder_horsemen_0	525.0000
supplies_currency	wh_main_nor_cav_marauder_horsemen_1	625.0000
supplies_currency	wh_main_nor_cha_chaos_sorcerer_0	450.0000
supplies_currency	wh_main_nor_cha_chaos_sorcerer_1	550.0000
supplies_currency	wh_main_nor_cha_chaos_sorcerer_2	650.0000
supplies_currency	wh_main_nor_cha_marauder_chieftan_0	700.0000
supplies_currency	wh_main_nor_cha_marauder_chieftan_1	900.0000
supplies_currency	wh_main_nor_cha_marauder_chieftan_2	1100.0000
supplies_currency	wh_main_nor_cha_marauder_chieftan_3	2200.0000
supplies_currency	wh_main_nor_inf_chaos_marauders_0	400.0000
supplies_currency	wh_main_nor_inf_chaos_marauders_1	500.0000
supplies_currency	wh_main_nor_mon_chaos_trolls	800.0000
supplies_currency	wh_main_nor_mon_chaos_warhounds_0	400.0000
supplies_currency	wh_main_nor_mon_chaos_warhounds_1	450.0000
supplies_currency	wh_main_teb_cha_captain_0	800.0000
supplies_currency	wh_main_teb_cha_captain_1	900.0000
supplies_currency	wh_main_teb_cha_captain_2	1000.0000
supplies_currency	wh_main_teb_cha_general_0	800.0000
supplies_currency	wh_main_teb_cha_general_1	900.0000
supplies_currency	wh_main_teb_cha_general_2	1000.0000
supplies_currency	wh_main_teb_cha_wizard_0	250.0000
supplies_currency	wh_main_teb_cha_wizard_1	450.0000
supplies_currency	wh_main_vmp_cav_black_knights_0	750.0000
supplies_currency	wh_main_vmp_cav_black_knights_3	1050.0000
supplies_currency	wh_main_vmp_cav_hexwraiths	1400.0000
supplies_currency	wh_main_vmp_cha_banshee	750.0000
supplies_currency	wh_main_vmp_cha_heinrich_kemmler	400.0000
supplies_currency	wh_main_vmp_cha_mannfred_von_carstein_0	950.0000
supplies_currency	wh_main_vmp_cha_mannfred_von_carstein_2	1400.0000
supplies_currency	wh_main_vmp_cha_mannfred_von_carstein_3	2150.0000
supplies_currency	wh_main_vmp_cha_mannfred_von_carstein_4	1200.0000
supplies_currency	wh_main_vmp_cha_master_necromancer_0	350.0000
supplies_currency	wh_main_vmp_cha_master_necromancer_4	750.0000
supplies_currency	wh_main_vmp_cha_master_necromancer_5	600.0000
supplies_currency	wh_main_vmp_cha_necromancer_0	200.0000
supplies_currency	wh_main_vmp_cha_necromancer_5	400.0000
supplies_currency	wh_main_vmp_cha_vampire_0	650.0000
supplies_currency	wh_main_vmp_cha_vampire_1	900.0000
supplies_currency	wh_main_vmp_cha_vampire_2	1100.0000
supplies_currency	wh_main_vmp_cha_vampire_lord_0	900.0000
supplies_currency	wh_main_vmp_cha_vampire_lord_2	1350.0000
supplies_currency	wh_main_vmp_cha_vampire_lord_3	2050.0000
supplies_currency	wh_main_vmp_cha_vampire_lord_5	1150.0000
supplies_currency	wh_main_vmp_cha_wight_king_0_summoned	0.0000
supplies_currency	wh_main_vmp_cha_wight_king_0	500.0000
supplies_currency	wh_main_vmp_cha_wight_king_1	700.0000
supplies_currency	wh_main_vmp_cha_wight_king_2	750.0000
supplies_currency	wh_main_vmp_inf_cairn_wraiths	850.0000
supplies_currency	wh_main_vmp_inf_crypt_ghouls_summoned	0.0000
supplies_currency	wh_main_vmp_inf_crypt_ghouls	500.0000
supplies_currency	wh_main_vmp_inf_grave_guard_0_summoned	0.0000
supplies_currency	wh_main_vmp_inf_grave_guard_0	850.0000
supplies_currency	wh_main_vmp_inf_grave_guard_1	950.0000
supplies_currency	wh_main_vmp_inf_skeleton_warriors_0_summoned	0.0000
supplies_currency	wh_main_vmp_inf_skeleton_warriors_0	300.0000
supplies_currency	wh_main_vmp_inf_skeleton_warriors_1	350.0000
supplies_currency	wh_main_vmp_inf_zombie_summoned	0.0000
supplies_currency	wh_main_vmp_inf_zombie	100.0000
supplies_currency	wh_main_vmp_mon_crypt_horrors_summoned	0.0000
supplies_currency	wh_main_vmp_mon_crypt_horrors	800.0000
supplies_currency	wh_main_vmp_mon_dire_wolves	500.0000
supplies_currency	wh_main_vmp_mon_fell_bats	350.0000
supplies_currency	wh_main_vmp_mon_terrorgheist_qb	2050.0000
supplies_currency	wh_main_vmp_mon_terrorgheist	2050.0000
supplies_currency	wh_main_vmp_mon_vargheists	1000.0000
supplies_currency	wh_main_vmp_mon_varghulf	1400.0000
supplies_currency	wh_main_vmp_veh_black_coach	1100.0000
supplies_currency	wh_pro01_dwf_cha_grombrindal_0	1600.0000
supplies_currency	wh_pro02_vmp_cha_isabella_von_carstein_0	950.0000
supplies_currency	wh_pro02_vmp_cha_isabella_von_carstein_2	1400.0000
supplies_currency	wh_pro02_vmp_cha_isabella_von_carstein_4	1200.0000
supplies_currency	wh_pro03_vmp_cha_krell_0	267.0000
supplies_currency	wh_pro03_vmp_cha_krell_campaign_0	267.0000
supplies_currency	wh_pro03_vmp_cha_krell_campaign_1	267.0000
supplies_currency	wh_pro03_vmp_cha_krell_campaign_2	267.0000
supplies_currency	wh_pro03_vmp_cha_krell_campaign_3	267.0000
supplies_currency	wh_pro03_vmp_cha_krell_campaign_4	800.0000
supplies_currency	wh_pro04_brt_cav_knights_errant_ror_0	900.0000
supplies_currency	wh_pro04_brt_cav_knights_of_the_realm_ror_0	1200.0000
supplies_currency	wh_pro04_brt_cav_mounted_yeomen_ror_0	750.0000
supplies_currency	wh_pro04_brt_cav_questing_knights_ror_0	1600.0000
supplies_currency	wh_pro04_brt_inf_battle_pilgrims_ror_0	800.0000
supplies_currency	wh_pro04_brt_inf_foot_squires_ror_0	850.0000
supplies_currency	wh_pro04_bst_inf_bestigor_herd_ror_0	1300.0000
supplies_currency	wh_pro04_bst_inf_centigors_ror_0	1200.0000
supplies_currency	wh_pro04_bst_inf_cygor_ror_0	1900.0000
supplies_currency	wh_pro04_bst_inf_gor_herd_ror_0	750.0000
supplies_currency	wh_pro04_bst_inf_minotaurs_ror_0	1700.0000
supplies_currency	wh_pro04_bst_inf_ungor_spearmen_ror_0	575.0000
supplies_currency	wh_pro04_chs_art_hellcannon_ror_0	1550.0000
supplies_currency	wh_pro04_chs_cav_chaos_knights_ror_0	1800.0000
supplies_currency	wh_pro04_chs_inf_chaos_warriors_ror_0	950.0000
supplies_currency	wh_pro04_chs_inf_forsaken_ror_0	1000.0000
supplies_currency	wh_pro04_chs_mon_chaos_spawn_ror_0	1250.0000
supplies_currency	wh_pro04_chs_mon_dragon_ogre_ror_0	2000.0000
supplies_currency	wh_pro04_nor_inf_chaos_marauders_ror_0	600.0000
supplies_currency	wh_pro04_nor_inf_marauder_berserkers_ror_0	1050.0000
supplies_currency	wh_pro04_nor_mon_fimir_ror_0	1600.0000
supplies_currency	wh_pro04_nor_mon_marauder_warwolves_ror_0	700.0000
supplies_currency	wh_pro04_nor_mon_skinwolves_ror_0	1500.0000
supplies_currency	wh_pro04_nor_mon_war_mammoth_ror_0	2500.0000
supplies_currency	wh_pro04_wef_cav_wild_riders_ror_0	1500.0000
supplies_currency	wh_pro04_wef_inf_eternal_guard_ror_0	850.0000
supplies_currency	wh_pro04_wef_inf_wardancers_ror_0	1350.0000
supplies_currency	wh_pro04_wef_inf_waywatchers_ror_0	1500.0000
supplies_currency	wh_pro04_wef_inf_wildwood_rangers_ror_0	1200.0000
supplies_currency	wh_pro04_wef_mon_treekin_ror_0	1100.0000
supplies_currency	wh_twa03_def_inf_squig_explosive_0	425.0000
