key	category	model	audio_material	hit_points	gun_type	onscreen_name	ignition_threshold	radar_icon	visible_in_public_ted	fortwall_penetration_chance	collision_3d	destruct_thresholds	joiner	auxiliary	burn_rate	height_map_mesh	ground_type	can_burn	audio_count_as_urban	ability_radius	shares_reload_between_emitters	togleable_icon_path	audio_construction_type_switch	audio_faction_switch	tower_group	destructible
def_pit_topnospikes_straight_5m_01	generic	def_pit_topnospikes_straight_5m_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_pit_topnospikes_straight_5m_02	generic	def_pit_topnospikes_straight_5m_02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_pit_wall_15m_01	generic	def_pit_wall_15m_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_pit_wall_long_15m_01	generic	def_pit_wall_long_15m_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_pit_wall_long_5m_01	generic	def_pit_wall_long_5m_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_plaza_01	generic	def_plaza_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_rock_ice_large_01	generic	def_rock_ice_large_01	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_rock_ice_large_02	generic	def_rock_ice_large_02	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_rock_ice_med_01	generic	def_rock_ice_med_01	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_rock_ice_med_02	generic	def_rock_ice_med_02	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_rock_ice_sml_01	generic	def_rock_ice_sml_01	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_rock_ice_sml_02	generic	def_rock_ice_sml_02	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_rock_ice_sml_03	generic	def_rock_ice_sml_03	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_rockpillar_01	generic	def_rockpillar_01	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_rockpillar_02	generic	def_rockpillar_02	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_rockpillar_chunk_01	generic	def_rockpillar_chunk_01	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_rockpillar_chunk_02	generic	def_rockpillar_chunk_02	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_stairs_small_01	generic	def_stairs_small_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_statue_khaine_01	generic	def_statue_khaine_01	rock	15		key_building	100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_tent_a	incidental	def_tent_a	rock	15			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_tent_b	incidental	def_tent_b	rock	15			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_tent_c	incidental	def_tent_c	rock	15			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_tent_d	incidental	def_tent_d	rock	15			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_tent_e	incidental	def_tent_e	rock	15			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_tent_throne	incidental	def_tent_throne	rock	15			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_tent_throne_no_back	incidental	def_tent_throne_no_back	rock	15			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_tower_01	generic	def_tower_01	rock	2000			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
def_tower_02	generic	def_tower_02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
def_tower_03	generic	def_tower_03	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_tower_04	generic	def_tower_04	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_tower_05	generic	def_tower_05	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
def_tower_06	generic	def_tower_06	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
def_tower_base_01	fort_wall	def_tower_base_01	rock	1000		fort_wall	100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_tower_base_02	fort_wall	def_tower_base_02	rock	1000		fort_wall	100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_tower_big_01	generic	def_tower_big_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
def_tower_big_02	generic	def_tower_big_02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
def_tower_big_03	generic	def_tower_big_03	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
def_tower_big_04	generic	def_tower_big_04	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
def_tower_big_05	generic	def_tower_big_05	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	always_indestructible
def_tower_placement_01	fort_tower	glb_tower_wood_01	rock	6000	wh3_survival_tower_def_bolt	tower_piercing	100	tower_piercing	false	0	true		false	false	1.0000	false	rock	false	false	80.0000	true	tower_piercing_01	tower	def	light_armoured_units	default
def_tower_placement_02	fort_tower	glb_tower_wood_01	rock	6000	wh3_survival_tower_def_bolt_improved	tower_piercing	100	tower_piercing	false	0	true		false	false	1.0000	false	rock	false	false	80.0000	true	tower_piercing_02	tower	def	light_armoured_units	default
def_tower_placement_03	fort_tower	glb_tower_wood_01	rock	6000	wh3_survival_tower_def_magic_missile	tower_magic	100	tower_magic	false	0	true		false	false	1.0000	false	rock	false	false	80.0000	true	tower_magic_03	tower	def	heavy_armoured_units	default
def_tower_placement_04	fort_tower	glb_tower_wood_01	rock	6000	wh3_survival_tower_def_magic_missile_improved	tower_magic	100	tower_magic	false	0	true		false	false	1.0000	false	rock	false	false	80.0000	true	tower_magic_04	tower	def	heavy_armoured_units	default
def_wall_angled_joiner	unbreachable_fort_wall	def_wall_angled_joiner	rock	10000		fort_wall	100	wall.tga	false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_wall_angled_to_grid_joiner	fort_wall	def_wall_angled_to_grid_joiner	rock	10000		fort_wall	100	wall.tga	false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_wall_corner_90_exter	unbreachable_fort_wall	def_wall_corner_90_exter	rock	10000		fort_wall	100	wall.tga	false	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
def_wall_corner_90_inter	unbreachable_fort_wall	def_wall_corner_90_inter	rock	10000		fort_wall	100	wall.tga	false	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
def_wall_gatehouse_60	gate	def_wall_gatehouse_60	rock	12000		gate	100	gate.tga	false	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
def_wall_gatehouse_60_02	gate	def_wall_gatehouse_60	rock	14000		gate	100	gate.tga	false	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
def_wall_gatehouse_60_03	gate	def_wall_gatehouse_60	rock	16000		gate	100	gate.tga	false	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
def_wall_grid_to_angled_joiner	fort_wall	def_wall_grid_to_angled_joiner	rock	10000		fort_wall	100	wall.tga	false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_wall_outfield_01	generic	def_wall_outfield_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_wall_outfield_02	generic	def_wall_outfield_02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_wall_outfield_big_01	generic	def_wall_outfield_big_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_wall_outfield_big_01_02	generic	def_wall_outfield_big_01_02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_wall_outfield_big_02	generic	def_wall_outfield_big_02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_wall_outfield_big_02_01	generic	def_wall_outfield_big_02_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_wall_outfield_big_03	generic	def_wall_outfield_big_03	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_wall_outfield_big_04	generic	def_wall_outfield_big_04	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_wall_outfield_kit_01	generic	def_wall_outfield_kit_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_wall_outfield_kit_02	generic	def_wall_outfield_kit_02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_wall_outfield_kit_03	generic	def_wall_outfield_kit_03	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_wall_outfield_path_01	generic	def_wall_outfield_path_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_wall_outfield_pillar_01	generic	def_wall_outfield_pillar_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_wall_stepdown_15m	generic	def_wall_stepdown_15m	rock	7500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_wall_stepup_15m	generic	def_wall_stepup_15m	rock	7500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
def_wall_straight_20	fort_wall	def_wall_straight_20	rock	12000		fort_wall	100	wall.tga	false	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
def_wall_straight_20_02	fort_wall	def_wall_straight_20	rock	14000		fort_wall	100	wall.tga	false	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
def_wall_straight_20_03	fort_wall	def_wall_straight_20	rock	16000		fort_wall	100	wall.tga	false	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
def_wall_straight_20_blocked	fort_wall	def_wall_straight_20_blocked	rock	12000		fort_wall	100	wall.tga	false	0	true		false	false	1.0000	false	rock	false	true	0.0000	false				default_value	default
def_wall_tower	fort_tower	def_wall_tower	rock	12000	wh3_settlement_tower_def_bolt	tower_piercing	100	tower.tga	false	0	true		false	false	1.0000	false	wooden_floor	false	false	60.0000	false				default_value	default
def_wall_tower_01	fort_tower	def_wall_tower	rock	14000	wh3_settlement_tower_def_bolt_improved	tower_piercing	100	tower.tga	false	0	true		false	false	1.0000	false	wooden_floor	false	false	60.0000	false				default_value	default
def_wall_tower_02	fort_tower	def_wall_tower	rock	14000	wh3_settlement_tower_def_magic_missile	tower_magic	100	tower.tga	false	0	true		false	false	1.0000	false	wooden_floor	false	false	60.0000	false				default_value	default
def_wall_tower_03	fort_tower	def_wall_tower	rock	16000	wh3_settlement_tower_def_magic_missile_improved	tower_magic	100	tower.tga	false	0	true		false	false	1.0000	false	wooden_floor	false	false	60.0000	false				default_value	default
dragon_cave_body	generic	dragon_cave_body	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
dragon_cave_bone_a	generic	dragon_cave_bone_a	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
dragon_cave_head	incidental	dragon_cave_head	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
dragon_cave_tooth_a	generic	dragon_cave_tooth_a	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
dragon_cave_tooth_b	generic	dragon_cave_tooth_b	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
dragon_cave_tooth_c	generic	dragon_cave_tooth_c	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
dragon_cave_tooth_d	generic	dragon_cave_tooth_d	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
dragon_cave_tooth_e	generic	dragon_cave_tooth_e	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
