key	localised_description	localised_title	bundle_target	priority	ui_icon	is_global_effect	show_in_3d_space	owner_only
wh2_main_bundle_pre_battle_purchase_menace_below_5		The Menace Below	force	1		true	false	true
wh2_main_bundle_quest_battle_feral_cold_ones			force	0		true	false	true
wh2_main_bundle_quest_battle_feral_cold_ones_scripted			force	0		true	false	true
wh2_main_bundle_scripted_prevent_ambush			force	0		true	false	true
wh2_main_bundle_stance_army_astromancy	Increases this army's vision and defence, allowing for Vanguard Deployment in battle.	Stance: Astromancy	force	1	astromancy.png	true	false	true
wh2_main_bundle_stance_army_channelling_hef	Increases the favourability of the Winds of Magic when fighting battles and enhances the effectiveness of spellcasters.	Stance: Lileath's Blessing	force	1	lileaths_blessing.png	true	false	true
wh2_main_bundle_stance_army_stalking	Conceals the army whilst moving, allowing it to ambush enemies along the way.	Stance: Stalking	force	1	stalking.png	true	false	true
wh2_main_bundle_stance_black_ark_patrol	Allows the Black Ark to construct buildings and recruit units directly to the vessel.	Stance: Dread Expansion	force	1	icon_effects_patrol.png	true	false	true
wh2_main_bundle_stance_navy_double_time_hef	Increases this fleet's campaign map navigation range and line of sight.	Stance: Flank Speed	force	1	icon_effects_double_time.png	true	false	true
wh2_main_climate_suitable	The climate in this region is suitable for your faction. There are no penalties for occupying this settlement.	Suitable Climate	region	0		true	false	true
wh2_main_climate_uninhabitable	The climate in this region is uninhabitable for your faction. All construction and recruitment times are increased and income, replenishment, growth and control are reduced severely.	Uninhabitable Climate	region	1	climate_uninhabitable.png	true	false	true
wh2_main_climate_unsuitable	The climate in this region is harsh and unpleasant for your faction. Construction times of settlements are increased and income, replenishment and control are lowered.	Unpleasant Climate	region	1	climate_unpleasant.png	true	false	true
wh2_main_dilemma_loyalty_def_sorceror_delinquent_payload	There is power to be had and, by the gods, you shall have it!	The Sorcerer Delinquent	faction	1	magic_campaign.png	true	false	true
wh2_main_dilemma_loyalty_positive_def_audience_4	As a test of loyalty, force this Lord to turn in any deviant that has as much as whispered a word in criticism of your rule... starting with some family members!	Root out some rebels!	faction	1	public_order.png	true	false	true
wh2_main_dilemma_loyalty_positive_def_black_council_1	You will never reclaim what is rightfully yours with so few troops! Tell the Lords to draft anyone capable of bearing arms immediately, on pain of death!	Bolster the military	faction	1	military_spending.png	true	false	true
wh2_main_dilemma_loyalty_positive_def_black_council_2	Seize the best architects and craftsmen, and confiscate private stocks of building materials! Your cities must grow!	Demand improvements!	faction	1	construction.png	true	false	true
wh2_main_dilemma_loyalty_positive_def_black_council_3	Production must increase, and for that we need slaves! Each Lord is expected to deliver their due.	Set slave quotas	faction	1	treasury.png	true	false	true
wh2_main_dilemma_loyalty_positive_def_black_council_4	Perhaps offer a carrot instead of using the stick? Offer a rare bit of praise to one of your Lords, so that he may lead by example.	Reward the loyal Lord	faction	1	public_order.png	true	false	true
wh2_main_dilemma_loyalty_positive_def_curse_of_kurnous_2	Kurnous is not worshipped here! Have the forest burned along with the estate… and its Lord!	Heretic!	faction	1	charge.png	true	false	true
wh2_main_dilemma_loyalty_positive_def_curse_of_kurnous_3	Release some slaves! He who returns the most heads shall have a reward!	Organise a hunt	faction	1	public_order.png	true	false	true
wh2_main_dilemma_loyalty_positive_def_insurgents_2	They shall suffer annihilation and you will reap the benefits!	Send their souls to the Dark Prince!	faction	1	magic_campaign.png	true	false	true
wh2_main_dilemma_loyalty_positive_def_insurgents_3	Let the streets run red with their blood. Khaine will be pleased this day!	Sacrifice to Khaine!	faction	1	corruption.png	true	false	true
wh2_main_dilemma_loyalty_positive_def_relic_2	Send a messenger granting a pardon but ensure he also mentions that the annual tribute will be double from now on.	Let them keep it	faction	1	growth.png	true	false	true
wh2_main_dilemma_loyalty_positive_def_statue_1	Melt it down to produce something useful. Hukon is not worshipped here.	Topple the statue!	faction	1	public_order.png	true	false	true
wh2_main_dilemma_loyalty_positive_def_statue_3	What a great opportunity to provide suitable praise to Hukon? Have the Lord tied to the statue and publicly flogged!	Hukon be praised!	faction	1	charge.png	true	false	true
wh2_main_dilemma_loyalty_positive_def_traitors_1	Your wrath will be as merciless as it is bloody! Summon the troops and the populace to the central square. They shall have a spectacle they will not soon forget!	Torture them to death!	faction	1	public_order.png	true	false	true
wh2_main_dilemma_loyalty_positive_def_tribute_3	This Lord has got it right! Why aren't the others making similar contributions to the treasury?	Raise everyone else's taxes	faction	1	treasury.png	true	false	true
wh2_main_dilemma_loyalty_positive_def_wrongly_accused_2	They are all guilty of wasting your time, so all of them shall face your wrath! Unless each pays their weight paid in gold… before the sun sets!	Punish everyone!	faction	1	loyalty.png	true	false	true
wh2_main_dilemma_loyalty_positive_def_wrongly_accused_4	Politics are boring and this farce of a trial isn't even remotely amusing. This case is dismissed, let's have a feast instead!	Call for a feast	faction	1	public_order.png	true	false	true
wh2_main_dilemma_loyalty_positive_skv_dust_it_off_3	Get some Skavenslaves to purge-clean this mess now! Further experiments are forbidden-banned from now on!	Forbid further experiments	faction	1	corruption.png	true	false	true
wh2_main_dilemma_loyalty_positive_skv_keg_of_doom_3	We can use this powder to quickly expand our tunnels, yes-yes!	Expand tunnels	faction	1	growth.png	true	false	true
wh2_main_dilemma_loyalty_positive_skv_loyal_mine_mine_2	If the lesser-thralls wish to fight over such petty trinkets then let them. However, in reparation, it is only expected that tribute to you is increased.	Let them fight over it	faction	1	treasury.png	true	false	true
wh2_main_dilemma_loyalty_positive_skv_loyal_musk_1	He must be hiding something! Take his eye, so it makes remaining one look at you in awe, yes-yes!	Ensure loyalty... Take eye!	faction	1	loyalty.png	true	false	true
wh2_main_dilemma_loyalty_positive_skv_loyal_musk_3	Test his loyalty-devotion, yes-yes! Have him slay his least-treacherous minion in front of you.	Slay underling	faction	1	public_order.png	true	false	true
wh2_main_dilemma_loyalty_positive_skv_noise_problem_2	Smash-kill-burn it! Skavendom is safe from this threat-menace now!	Destroy the Daemon!	faction	1	public_order.png	true	false	true
wh2_main_dilemma_loyalty_positive_skv_noise_problem_3	Our Warlock Engineers should pick it apart and find out how it works!	Investigate the box	faction	1	technology.png	true	false	true
wh2_main_dilemma_loyalty_positive_skv_shiny_scale_stuff_3	You can have the metal, yes-yes, but my Warlock Engineers will decipher the secrets!	Copy the symbols	faction	1	technology.png	true	false	true
wh2_main_dilemma_loyalty_positive_skv_test_of_loyalty_1	Place the Lord-subject in a device that shall pull his tail until he chitters, then we'll see just how loyal he is!	Tail-stretcher	faction	1	icon_effects_ambush.png	true	false	true
wh2_main_dilemma_loyalty_positive_skv_test_of_loyalty_2	Have Eshin follow this one, make it known that the watcher is always there and able to strike at any moment; this should ensure confession, yes-yes!	Eshin-stalker	faction	1	agent.png	true	false	true
wh2_main_dilemma_loyalty_positive_skv_whisper_rumours_1	Have your own networks spread rumours of this one's meek paunch and short tail. Highlight that he stinks-smells like an Elf-thing's water!	Spread counter-rumours	faction	1	public_order.png	true	false	true
wh2_main_dilemma_loyalty_positive_skv_whisper_rumours_2	Summon the rumour-monger and have him explain his actions, then make him grovel and bow in front of your retinue. That'll teach him!	Summon him directly	faction	1	loyalty.png	true	false	true
wh2_main_dilemma_loyalty_skv_call_of_the_horned_rat_1_a_first_all_morale_down	This contribution should please those damned Grey Seers, though your troops are none too pleased to be losing such valuable resources…	Hand them over	force	1	magic_campaign.png	true	false	true
wh2_main_dilemma_loyalty_skv_call_of_the_horned_rat_1_b_all_morale_up	Let the rancid rank and file chatter and gossip, it means nothing. You certainly won't be aiding these irritating Grey Seers!	Refuse to comply	force	1	replenishment.png	true	false	true
wh2_main_dilemma_loyalty_skv_call_of_the_horned_rat_1_first	Let the rancid rank and file chatter and gossip, it means nothing. You certainly won't be aiding these irritating Grey Seers!	Refuse to comply	force	1	morale.png	true	false	true
wh2_main_dilemma_loyalty_skv_call_of_the_horned_rat_2_a_first	By the time you were done with him the poor, idiotic runt was no more than a smear of blood and fur. Next!	Face the challenger down	force	1	weapon_damage.png	true	false	true
wh2_main_dilemma_loyalty_skv_call_of_the_horned_rat_2_a_second	He has no allies, and power corrupts the worthless anyway; let the loyal among your army deal with this traitor.	Let the swarm deal with him	force	1	weapon_damage.png	true	false	true
wh2_main_dilemma_loyalty_skv_call_of_the_horned_rat_2_b_second	If they want to riot, then you shall riot with them. Into the fray!	Fight any would-be contenders	force	1	morale.png	true	false	true
wh2_main_dilemma_loyalty_skv_pestilential_proposition_1_first	Clan Pestilens have an agenda we should all try to fulfil - filth-spreading and deviant destruction. Yes, yes, a hundred times yes!	Infect your men	force	1	disaster.png	true	false	true
wh2_main_dilemma_loyalty_skv_price_of_treachery_1	Power is power - hunger, on the other hand, is fleeting.	Accept his offer	force	1	weapon_damage.png	true	false	true
wh2_main_dilemma_loyalty_skv_shades_of_grey_1_second	Denying a Grey Seer his desires is its own reward, no matter the repercussions.	Refuse a donation	force	1	weapon_damage.png	true	false	true
wh2_main_dilemma_loyalty_skv_shades_of_grey_2_a_first	The Skaven under your command are chattels, nothing more. Experiment away!	Agree	force	1	weapon_damage.png	true	false	true
wh2_main_dilemma_loyalty_skv_shades_of_grey_2_a_second	These Skaven are your rats. There are many like them, but these ones are yours. No experiments!	Decline	force	1	weapon_damage.png	true	false	true
wh2_main_dilemma_loyalty_skv_skavenslave_revolt_2_b_second	If they wish to fight for freedom so much, they can go to Skavenblight and do it themselves! Begone!	Send them to Skavenblight	force	1	morale.png	true	false	true
wh2_main_dilemma_loyalty_skv_the_skavenblight_question_2_b_second	No. Let them rot.	Deny the funds	force	1	morale.png	true	false	true
wh2_main_dilemma_treasure_hunt_flooded_armoury_3_b	One of your retainers assures you that he has the perfect magical item for this job. The Mage enters the vault alone and soon after there is a huge explosion, burying him and the magical item deep beneath the ground.	Flooded Armoury	force	1	item_ability.png	true	false	true
wh2_main_dilemma_treasure_hunt_scavengers_3_b	Your gut feeling was correct! You join up with the scavengers to search the ruins. However, after a few hours they disappear, along with some of your belongings!	Scavengers	force	1	item_ability.png	true	false	true
wh2_main_edict_def_demand_hostages		Demand Highborn Hostages	province	1	edict_def_demand_highborn_hostages.png	true	false	true
wh2_main_edict_def_enforce_tribute		Enforce Tribute Payments	province	1	edict_def_enforce_tribute_payments.png	true	false	true
wh2_main_edict_def_increase_production		Increase Slave Production	province	1	edict_def_increase_slave_production_quota.png	true	false	true
wh2_main_edict_def_read_portents		Read Dark Portents	province	1	edict_def_read_dark_portents.png	true	false	true
wh2_main_edict_def_sacrifices_for_khaine		Sacrifices for Khaine	province	1	edict_def_sacrifices_for_khaine.png	true	false	true
wh2_main_edict_hef_banish_corruption		Banish Corruption	province	1	edict_hef_banish_corruption.png	true	false	true
wh2_main_edict_hef_rally_citizen_militia		Rally Citizen Militia	province	1	edict_hef_rally_citizen_militia.png	true	false	true
wh2_main_edict_hef_reaver_patrols		Reaver Patrols	province	1	edict_hef_reaver_patrol.png	true	false	true
wh2_main_edict_hef_rebuild_lost_splendour		Rebuild Lost Splendour	province	1	edict_hef_rebuild_lost_splendour.png	true	false	true
