armory_item	effect	effect_scope	value
wh3_main_dae_cha_daemon_prince_head_corpulent_1	wh3_main_effect_single_entity_wounded_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_1	wh_main_effect_attribute_enable_causes_fear_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_1	wh_main_effect_attribute_enable_causes_terror_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_1	wh_main_effect_attribute_enable_encourage_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_1	wh_main_effect_character_stat_leadership	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_1	wh_main_effect_character_stat_unit_health	character_to_character_own	7.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_2	wh2_main_effect_ability_overcast_the_purple_sun_of_xereus	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_2	wh3_main_effect_daemonic_instability_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_2	wh3_main_effect_single_entity_wounded_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_2	wh_dlc08_effect_ability_enable_copious_vomit	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_2	wh_main_effect_ability_enable_life-leeching	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_2	wh_main_effect_ability_enable_the_purple_sun_of_xereus	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_2	wh_main_effect_attribute_enable_causes_fear_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_2	wh_main_effect_attribute_enable_causes_terror_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_2	wh_main_effect_attribute_enable_encourage_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_2	wh_main_effect_character_stat_physical_resistance	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_2	wh_main_effect_character_stat_unit_health	character_to_character_own	7.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_3	wh3_main_effect_ability_enable_blight_boil	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_3	wh3_main_effect_ability_enable_children_of_nurgle	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_3	wh3_main_effect_ability_enable_pestilent_breath	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_3	wh3_main_effect_ability_overcast_blight_boil	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_3	wh3_main_effect_daemonic_instability_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_3	wh3_main_effect_single_entity_wounded_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_3	wh_main_effect_attribute_enable_causes_fear_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_3	wh_main_effect_attribute_enable_causes_terror_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_3	wh_main_effect_attribute_enable_encourage_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_3	wh_main_effect_character_stat_missile_resistance	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_3	wh_main_effect_character_stat_unit_health	character_to_character_own	7.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_4	wh2_main_effect_ability_overcast_the_purple_sun_of_xereus	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_4	wh3_main_effect_daemonic_instability_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_4	wh3_main_effect_single_entity_wounded_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_4	wh_dlc08_effect_ability_enable_copious_vomit	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_4	wh_main_effect_ability_enable_life-leeching	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_4	wh_main_effect_ability_enable_the_purple_sun_of_xereus	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_4	wh_main_effect_attribute_enable_causes_fear_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_4	wh_main_effect_attribute_enable_causes_terror_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_4	wh_main_effect_attribute_enable_encourage_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_4	wh_main_effect_character_stat_leadership	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_4	wh_main_effect_character_stat_unit_health	character_to_character_own	7.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_5	wh2_main_effect_ability_overcast_the_purple_sun_of_xereus	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_5	wh3_main_effect_ability_enable_pestilent_regeneration	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_5	wh3_main_effect_daemonic_instability_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_5	wh3_main_effect_single_entity_wounded_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_5	wh_main_effect_ability_enable_life-leeching	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_5	wh_main_effect_ability_enable_the_purple_sun_of_xereus	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_5	wh_main_effect_attribute_enable_causes_fear_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_5	wh_main_effect_attribute_enable_causes_terror_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_5	wh_main_effect_attribute_enable_encourage_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_5	wh_main_effect_character_stat_magic_resistance	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_5	wh_main_effect_character_stat_unit_health	character_to_character_own	7.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_6	wh3_main_effect_ability_enable_blight_boil	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_6	wh3_main_effect_ability_enable_children_of_nurgle	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_6	wh3_main_effect_ability_enable_pestilent_breath	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_6	wh3_main_effect_ability_overcast_blight_boil	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_6	wh3_main_effect_daemonic_instability_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_6	wh3_main_effect_single_entity_wounded_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_6	wh_main_effect_attribute_enable_causes_fear_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_6	wh_main_effect_attribute_enable_causes_terror_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_6	wh_main_effect_attribute_enable_encourage_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_6	wh_main_effect_character_stat_melee_defence	character_to_character_own	8.0000
wh3_main_dae_cha_daemon_prince_head_corpulent_6	wh_main_effect_character_stat_unit_health	character_to_character_own	7.0000
wh3_main_dae_cha_daemon_prince_legs_base_1	wh3_main_effect_ability_enable_daemonic_onslaught	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_legs_base_2	wh3_main_effect_ability_enable_daemonic_onslaught	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_legs_base_2	wh_main_effect_character_stat_melee_attack	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_legs_base_2	wh_main_effect_character_stat_melee_defence	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_legs_base_3	wh3_main_effect_ability_enable_daemonic_onslaught	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_legs_base_3	wh_main_effect_character_stat_charge_bonus_pct	character_to_character_own	20.0000
wh3_main_dae_cha_daemon_prince_legs_base_3	wh_main_effect_character_stat_fire_resistance	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_legs_base_4	wh_main_effect_character_stat_charge_bonus_pct	character_to_character_own	20.0000
wh3_main_dae_cha_daemon_prince_legs_base_4	wh_main_effect_character_stat_melee_defence	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_legs_base_4	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_legs_base_5	wh_main_effect_character_stat_armour	character_to_character_own	20.0000
wh3_main_dae_cha_daemon_prince_legs_base_5	wh_main_effect_character_stat_melee_defence	character_to_character_own	8.0000
wh3_main_dae_cha_daemon_prince_legs_base_5	wh_main_effect_character_stat_physical_resistance	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_legs_base_6	wh_main_effect_character_stat_armour	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_legs_base_6	wh_main_effect_character_stat_charge_bonus_pct	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_legs_base_6	wh_main_effect_character_stat_melee_defence	character_to_character_own	12.0000
wh3_main_dae_cha_daemon_prince_legs_beast_1	wh2_dlc10_effect_attribute_enable_perfect_vigour	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_legs_beast_1	wh_main_effect_character_stat_charge_bonus_pct	character_to_character_own	60.0000
wh3_main_dae_cha_daemon_prince_legs_beast_1	wh_main_effect_character_stat_speed	character_to_character_own	12.0000
wh3_main_dae_cha_daemon_prince_legs_beast_2	wh2_dlc10_effect_attribute_enable_perfect_vigour	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_legs_beast_2	wh_main_effect_character_stat_charge_bonus_pct	character_to_character_own	60.0000
wh3_main_dae_cha_daemon_prince_legs_beast_2	wh_main_effect_character_stat_magic_resistance	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_legs_beast_3	wh3_main_effect_ability_enable_daemonic_onslaught	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_legs_beast_3	wh_main_effect_character_stat_charge_bonus_pct	character_to_character_own	60.0000
wh3_main_dae_cha_daemon_prince_legs_beast_3	wh_main_effect_character_stat_leadership	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_legs_beast_4	wh2_dlc10_effect_attribute_enable_perfect_vigour	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_legs_beast_4	wh_main_effect_character_stat_charge_bonus_pct	character_to_character_own	60.0000
wh3_main_dae_cha_daemon_prince_legs_beast_4	wh_main_effect_character_stat_melee_defence	character_to_character_own	8.0000
wh3_main_dae_cha_daemon_prince_legs_beast_5	wh3_main_effect_ability_enable_daemonic_onslaught	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_legs_beast_5	wh_main_effect_character_stat_armour	character_to_character_own	20.0000
wh3_main_dae_cha_daemon_prince_legs_beast_5	wh_main_effect_character_stat_charge_bonus_pct	character_to_character_own	40.0000
wh3_main_dae_cha_daemon_prince_legs_beast_6	wh3_main_effect_ability_enable_daemonic_onslaught	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_legs_beast_6	wh_main_effect_character_stat_armour	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_legs_beast_6	wh_main_effect_character_stat_charge_bonus_pct	character_to_character_own	40.0000
wh3_main_dae_cha_daemon_prince_legs_beast_7	wh_main_effect_character_stat_charge_bonus_pct	character_to_character_own	60.0000
wh3_main_dae_cha_daemon_prince_legs_beast_7	wh_main_effect_character_stat_speed	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_legs_beast_7	wh_main_effect_character_stat_weapon_strength_base_mult	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_legs_beast_8	wh_main_effect_character_stat_armour	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_legs_beast_8	wh_main_effect_character_stat_charge_bonus_pct	character_to_character_own	40.0000
wh3_main_dae_cha_daemon_prince_legs_beast_8	wh_main_effect_character_stat_physical_resistance	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_legs_bird_1	wh3_main_effect_battle_barrier_health_add	character_to_character_own	100.0000
wh3_main_dae_cha_daemon_prince_legs_bird_1	wh_main_effect_character_stat_charge_bonus_pct	character_to_character_own	20.0000
wh3_main_dae_cha_daemon_prince_legs_bird_1	wh_main_effect_character_stat_speed	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_legs_bird_2	wh3_main_effect_battle_barrier_health_add	character_to_character_own	100.0000
wh3_main_dae_cha_daemon_prince_legs_bird_2	wh_main_effect_character_stat_speed	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_legs_bird_2	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_legs_bird_3	wh3_main_effect_battle_barrier_health_add	character_to_character_own	150.0000
wh3_main_dae_cha_daemon_prince_legs_bird_3	wh3_main_effect_winds_of_magic_pool_cap	character_to_force_own_alt_text	10.0000
wh3_main_dae_cha_daemon_prince_legs_bird_3	wh_main_effect_character_stat_speed	character_to_character_own	12.0000
wh3_main_dae_cha_daemon_prince_legs_bird_4	wh3_main_effect_battle_barrier_health_add	character_to_character_own	100.0000
wh3_main_dae_cha_daemon_prince_legs_bird_4	wh_main_effect_character_stat_armour	character_to_character_own	20.0000
wh3_main_dae_cha_daemon_prince_legs_bird_4	wh_main_effect_character_stat_ward_save	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_legs_bird_5	wh3_main_effect_battle_barrier_health_add	character_to_character_own	100.0000
wh3_main_dae_cha_daemon_prince_legs_bird_5	wh3_main_effect_winds_of_magic_pool_cap	character_to_force_own_alt_text	7.0000
wh3_main_dae_cha_daemon_prince_legs_bird_5	wh_main_effect_character_stat_armour	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_legs_bird_6	wh3_main_effect_battle_barrier_health_add	character_to_character_own	200.0000
wh3_main_dae_cha_daemon_prince_legs_bird_6	wh3_main_effect_winds_of_magic_pool_cap	character_to_force_own_alt_text	15.0000
wh3_main_dae_cha_daemon_prince_legs_bird_6	wh_main_effect_character_stat_magic_resistance	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_legs_bird_7	wh3_main_effect_ability_enable_daemonic_onslaught	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_legs_bird_7	wh3_main_effect_battle_barrier_health_add	character_to_character_own	100.0000
wh3_main_dae_cha_daemon_prince_legs_bird_7	wh_main_effect_character_stat_armour	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_legs_bird_8	wh3_main_effect_ability_enable_daemonic_onslaught	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_legs_bird_8	wh3_main_effect_battle_barrier_health_add	character_to_character_own	100.0000
wh3_main_dae_cha_daemon_prince_legs_bird_8	wh_main_effect_character_stat_weapon_strength_ap_damage_mult	character_to_character_own	7.0000
wh3_main_dae_cha_daemon_prince_legs_corpulent_1	wh3_main_effect_character_stat_unit_mass_percentage_mod	character_to_character_own	25.0000
wh3_main_dae_cha_daemon_prince_legs_corpulent_1	wh_main_effect_character_stat_physical_resistance	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_legs_corpulent_1	wh_main_effect_character_stat_unit_health	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_legs_corpulent_2	wh3_main_effect_character_stat_unit_mass_percentage_mod	character_to_character_own	25.0000
wh3_main_dae_cha_daemon_prince_legs_corpulent_2	wh_main_effect_character_stat_unit_health	character_to_character_own	5.0000
