key	combat_random_vocalisation	drowning_random_vocalisation	fatigued_idle_random_vocalisation	fatigued_moving_random_vocalisation	idle_random_vocalisation	running_random_vocalisation	musician_event	switch	material	walking_random_vocalisation	group_movement	limitation	idle_looping_sound	moving_looping_sound	rotating_looping_sound	actor_type	group_flying_idle	group_flying_moving	only_uses_material	group_movement_armour_override	group_idle	attenuation_scale	group_melee_armour_override	triggers_cinematic	sphere_of_influence_default	sphere_of_influence_combat	should_use_unique_entity_switches	max_unique_entity_switches	use_focus_rtpc	max_camera_distance_for_focus	min_camera_distance_for_focus	focus_rtpc	unique_entity_switch	consider_moving	group_idle_shoot	group_idle_combat_ready	record_id	focus_pool	min_units_focus_velocity	required_switch	landing_event	landing_limitation_scale	vox_vmd_slot_name	ignore_armour_priority
wh3_cth_alchemist_LH			wh3_cth_alchemist_fatigue	wh3_cth_alchemist_fatigue	wh3_cth_alchemist_idle	wh3_cth_alchemist_running	Battle_Musician_Event		wood	wh3_cth_alchemist_walking		Lord_Hero				wh3_cth_alchemist			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1608369801		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_cth_artillery_fire_rain_rocket_battery							Battle_Musician_Event		wood			war_machine							true			1.0000		false			false	0.0000	false	100.0000	10.0000	Battle_Focus_Warmachine		true			945357354		0.0000			0.5000		true
wh3_cth_astromancer_LH			wh3_cth_astromancer_fatigue	wh3_cth_astromancer_fatigue	wh3_cth_astromancer_idle	wh3_cth_astromancer_running	Battle_Musician_Event		wood	wh3_cth_astromancer_walking		Lord_Hero				wh3_cth_astromancer			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1014140810		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_cth_dragon_miao_ying_LORD						wh3_cth_dragon_zhao_ming_locomotion	Battle_Musician_Event		wood	wh3_cth_dragon_zhao_ming_locomotion		Lord_Hero							false			1.2000		true	hero_default	huge_creature_combat	false	0.0000	false	0.0000	0.0000			false			399680435		0.0000			0.5000		true
wh3_cth_dragon_zhao_ming_LORD						wh3_cth_dragon_zhao_ming_locomotion	Battle_Musician_Event		wood	wh3_cth_dragon_zhao_ming_locomotion		Lord_Hero							false			1.2000		true	hero_default	huge_creature_combat	false	0.0000	false	0.0000	0.0000			false			952012504		0.0000			0.5000		true
wh3_cth_human_female			wh_human_female_cathay_fatigue	wh_human_female_cathay_walking	wh_human_female_cathay_idle	wh_human_female_cathay_running	Battle_Musician_Event		wood	wh_human_female_cathay_walking	wh_grp_movement_humanoid	medium				wh3_cth_human_female			false			1.0000		false			false	0.0000	false	0.0000	0.0000			false			253105653		0.0000			0.5000		true
wh3_cth_human_male			wh_human_male_cathay_fatigue	wh_human_male_cathay_fatigue	wh_human_male_cathay_idle	wh_human_male_cathay_running	Battle_Musician_Event		wood	wh_human_male_cathay_walking	wh_grp_movement_humanoid	medium				wh3_cth_human_male			false			1.0000		false			false	0.0000	false	0.0000	0.0000			false			632591038		0.0000			0.5000		true
wh3_cth_jade_longma_LH					wh3_jade_longma_idle	wh3_jade_longma_running	Battle_Musician_Event	wh3_jade_longma	wood	wh3_jade_longma_walking		Lord_Hero							false	wh_grp_foley_movement_beast_medium_segmented		1.2000		true	hero_default	hero_combat	false	0.0000	false	50.0000	10.0000	Battle_Focus_Entity		false			2011654268		0.0000		Battle_Individual_Footstep_Landing_Light	0.5000		true
wh3_cth_lord_magistrate_LH			wh3_cth_lord_magistrate_fatigue	wh3_cth_lord_magistrate_fatigue	wh3_cth_lord_magistrate_idle	wh3_cth_lord_magistrate_running	Battle_Musician_Event		wood	wh3_cth_lord_magistrate_walking		Lord_Hero				wh3_cth_lord_magistrate			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1916033315		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_cth_miao_ying_LORD			wh3_cth_miao_ying_fatigue	wh3_cth_miao_ying_fatigue	wh3_cth_miao_ying_idle	wh3_cth_miao_ying_running	Battle_Musician_Event		wood	wh3_cth_miao_ying_walking		Lord_Hero							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			2057504712		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_cth_oxen							Battle_Musician_Event		wood			medium							false			1.0000		false			false	0.0000	false	0.0000	0.0000			false			429686582		0.0000			0.5000		true
wh3_cth_shugengan_lord_LH			wh3_cth_shugengan_lord_fatigue	wh3_cth_shugengan_lord_fatigue	wh3_cth_shugengan_lord_idle	wh3_cth_shugengan_lord_running	Battle_Musician_Event		wood	wh3_cth_shugengan_lord_walking		Lord_Hero				wh3_cth_shugengan_lord			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1517824297		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_cth_war_machine_kong_ming_sky_junk							Battle_Musician_Event		metal			war_machine	wh_gyrobomber_movement	wh_gyrobomber_movement	wh_gyrobomber_movement				true			1.0000		false			false	0.0000	true	100.0000	10.0000	Battle_Focus_Warmachine		true			1631492348	wm_gyrocopter_medium_pool	0.0000			0.5000		true
wh3_cth_war_machine_skylantern							Battle_Musician_Event		wood			war_machine							true			1.0000		false			false	0.0000	true	100.0000	10.0000	Battle_Focus_Warmachine		true			1046999187		0.0000			0.5000		true
wh3_cth_war_machine_wu_xing_compass							Battle_Musician_Event		wood			war_machine							true			1.0000		false			false	0.0000	true	100.0000	10.0000	Battle_Focus_Warmachine		true			1424767694		0.0000			0.5000		true
wh3_cth_zhao_ming_LORD			wh3_cth_zhao_ming_fatigue	wh3_cth_zhao_ming_fatigue	wh3_cth_zhao_ming_idle	wh3_cth_zhao_ming_running	Battle_Musician_Event		wood	wh3_cth_zhao_ming_walking		Lord_Hero							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			328161904		0.0000			0.5000		true
wh3_dae_belakor_LORD			wh3_dae_belakor_fatigue	wh3_dae_belakor_fatigue	wh3_dae_belakor_idle	wh3_dae_belakor_running	Battle_Musician_Event		wood	wh3_dae_belakor_walking		veryloud							false			1.0000		true	hero_default	hero_combat	false	0.0000	false	100.0000	10.0000	Battle_Focus_Entity		true			1065889082	bloodthirster_pool	0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_dae_daemon_prince_LORD			wh3_dae_daemonprince_fatigue	wh3_dae_daemonprince_fatigue	wh3_dae_daemonprince_idle	wh3_dae_daemonprince_running	Battle_Musician_Event		wood	wh3_dae_daemonprince_walking		veryloud							false			1.0000		true	hero_default	hero_combat	false	0.0000	false	100.0000	10.0000	Battle_Focus_Entity		true			1125069251	bloodthirster_pool	0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000	head	false
wh3_dae_generic_daemon_prince_LORD			wh3_dae_generic_daemonprince_fatigue	wh3_dae_generic_daemonprince_fatigue	wh3_dae_generic_daemonprince_idle	wh3_dae_generic_daemonprince_running	Battle_Musician_Event		wood	wh3_dae_generic_daemonprince_walking		veryloud							false			1.0000		true	hero_default	hero_combat	false	0.0000	false	100.0000	10.0000	Battle_Focus_Entity		true			1613416144	bloodthirster_pool	0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000	head	false
wh3_dae_sla_daemonettes			wh3_sla_daemonette_fatigue	wh3_sla_daemonette_fatigue	wh3_sla_daemonette_idle	wh3_sla_daemonette_running	Battle_Musician_Event		wood	wh3_sla_daemonette_walking	wh_grp_movement_humanoid	medium				wh3_sla_daemonettes			false			1.0000		false			false	0.0000	false	0.0000	0.0000			false			1519009879		0.0000			0.5000		true
wh3_dae_sla_warrior			wh3_sla_hellstrider_fatigue	wh3_sla_hellstrider_fatigue	wh3_sla_hellstrider_idle	wh3_sla_hellstrider_running	Battle_Musician_Event		wood	wh3_sla_hellstrider_idle	wh_grp_movement_humanoid	medium				wh3_sla_hellstrider			false			1.0000		false			false	0.0000	false	0.0000	0.0000			false			486125767		0.0000			0.5000		true
wh3_dae_tze_warrior			wh3_tze_enlightened_knights_fatigue	wh3_tze_enlightened_knights_fatigue	wh3_tze_enlightened_knights_idle	wh3_tze_enlightened_knights_running	Battle_Musician_Event		wood	wh3_tze_enlightened_knights_walking	wh_grp_movement_humanoid	medium				wh3_tze_enlightened_knights			false			1.0000		false			false	0.0000	false	0.0000	0.0000			false			357894658		0.0000			0.5000		true
wh3_dae_tze_warrior_lance			wh3_tze_enlightened_knights_fatigue	wh3_tze_enlightened_knights_fatigue	wh3_tze_enlightened_knights_idle	wh3_tze_enlightened_knights_running	Battle_Musician_Event		wood	wh3_tze_enlightened_knights_walking	wh3_grp_foley_movement_disc_of_tzeentch	medium				wh3_tze_enlightened_knights	wh3_grp_foley_movement_disc_of_tzeentch_idle	wh3_grp_foley_movement_disc_of_tzeentch	false		wh3_grp_foley_movement_disc_of_tzeentch_idle	1.0000		false			false	0.0000	false	0.0000	0.0000			false			1448017420		0.0000			0.5000		true
wh3_dlc20_chaos_chosen			wh_chaos_default_fatigue	wh_chaos_default_fatigue	wh_chaos_default_idle	wh_chaos_default_running	Battle_Musician_Event	wh_chaos_default	wood	wh_chaos_default_walking	wh_grp_movement_humanoid	medium				wh_chaos_default			false			1.0000		false			false	0.0000	false	0.0000	0.0000			false			664884845		0.0000			0.5000		true
wh3_dlc20_chaos_default			wh_chaos_default_fatigue	wh_chaos_default_fatigue	wh_chaos_default_idle	wh_chaos_default_running	Battle_Musician_Event	wh_chaos_default	wood	wh_chaos_default_walking	wh_grp_movement_humanoid	medium				wh_chaos_default			false			1.0000		false			false	0.0000	false	0.0000	0.0000			false			2082353978		0.0000			0.5000		true
wh3_dlc20_chaos_marauder			wh_chaos_marauder_fatigue	wh_chaos_marauder_fatigue	wh_chaos_marauder_idle	wh_chaos_marauder_running	Battle_Musician_Event	wh_chaos_marauder	wood	wh_chaos_marauder_walking	wh_grp_movement_humanoid	medium				wh_chaos_marauder			false	wh_grp_foley_movement_leather		1.0000		false			false	0.0000	false	0.0000	0.0000			false			429218373		0.0000			0.5000		true
wh3_dlc20_chaos_sorcerer_death_LH					wh_chaos_default_idle	wh_chaos_default_running	Battle_Musician_Event	wh_chaos_default	wood	wh_chaos_default_walking		Lord_Hero				wh_chaos_default			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1669503295		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_dlc20_chaos_sorcerer_death_LORD					wh_chaos_default_idle	wh_chaos_default_running	Battle_Musician_Event	wh_chaos_default	wood	wh_chaos_default_walking		Lord_Hero				wh_chaos_default			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			2072665528		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_dlc20_chaos_sorcerer_default_LORD					wh_chaos_default_idle	wh_chaos_default_running	Battle_Musician_Event	wh_chaos_default	wood	wh_chaos_default_walking		Lord_Hero				wh_chaos_default			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1180347318		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_dlc20_chaos_sorcerer_fire_LH					wh_chaos_default_idle	wh_chaos_default_running	Battle_Musician_Event	wh_chaos_default	wood	wh_chaos_default_walking		Lord_Hero				wh_chaos_default			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1235297317		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_dlc20_chaos_sorcerer_fire_LORD					wh_chaos_default_idle	wh_chaos_default_running	Battle_Musician_Event	wh_chaos_default	wood	wh_chaos_default_walking		Lord_Hero				wh_chaos_default			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			939250455		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_dlc20_chaos_sorcerer_metal_LH					wh_chaos_default_idle	wh_chaos_default_running	Battle_Musician_Event	wh_chaos_default	wood	wh_chaos_default_walking		Lord_Hero				wh_chaos_default			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1343722668		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_dlc20_chaos_sorcerer_metal_LORD					wh_chaos_default_idle	wh_chaos_default_running	Battle_Musician_Event	wh_chaos_default	wood	wh_chaos_default_walking		Lord_Hero				wh_chaos_default			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			104519894		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_dlc20_chaos_sorcerer_shadows_LH					wh_chaos_default_idle	wh_chaos_default_running	Battle_Musician_Event	wh_chaos_default	wood	wh_chaos_default_walking		Lord_Hero				wh_chaos_default			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			555097374		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_dlc20_chaos_sorcerer_shadows_LORD					wh_chaos_default_idle	wh_chaos_default_running	Battle_Musician_Event	wh_chaos_default	wood	wh_chaos_default_walking		Lord_Hero				wh_chaos_default			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			742499955		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_dlc20_chs_warshrine						wh3_dlc20_chs_warshrine_locomotion	Battle_Musician_Event		metal	wh3_dlc20_chs_warshrine_locomotion		large	wh3_war_machine_skull_cannon_movement_engine	wh3_war_machine_skull_cannon_movement_engine	wh3_war_machine_skull_cannon_movement_engine				false			1.0000		true			true	4.0000	true	50.0000	15.0000	Battle_Entity_Focus_Slew_Warmachine	BATTLE_DOOMFLAYER_ENTITY	true			1018663261		0.0000			0.5000		true
wh3_dlc20_dae_kho_chaos_exalted_hero			wh3_dlc20_kho_chaos_exalted_hero_fatigue	wh3_dlc20_kho_chaos_exalted_hero_fatigue	wh3_dlc20_kho_chaos_exalted_hero_idle	wh3_dlc20_kho_chaos_exalted_hero_walking	Battle_Musician_Event		wood	wh3_dlc20_kho_chaos_exalted_hero_idle	wh_grp_movement_humanoid	Lord_Hero				wh3_dlc20_kho_chaos_exalted_hero			false			1.2000		true			false	0.0000	false	0.0000	0.0000			false			1104869344		0.0000			0.5000		true
wh3_dlc20_dae_kho_chaos_lord			wh3_dlc20_kho_chaos_lord_fatigue	wh3_dlc20_kho_chaos_lord_fatigue	wh3_dlc20_kho_chaos_lord_idle	wh3_dlc20_kho_chaos_lord_running	Battle_Musician_Event		wood	wh3_dlc20_kho_chaos_lord_walking	wh_grp_movement_humanoid	Lord_Hero				wh3_dlc20_kho_chaos_lord			false			1.2000		true			false	0.0000	false	0.0000	0.0000			false			967600486		0.0000			0.5000		true
wh3_dlc20_dae_nur_chaos_exalted_hero			wh3_dlc20_nur_chaos_exalted_hero_fatigue	wh3_dlc20_nur_chaos_exalted_hero_fatigue	wh3_dlc20_nur_chaos_exalted_hero_idle	wh3_dlc20_nur_chaos_exalted_hero_running	Battle_Musician_Event		wood	wh3_dlc20_nur_chaos_exalted_hero_idle	wh_grp_movement_humanoid	Lord_Hero				wh3_dlc20_nur_chaos_exalted_hero			false			1.2000		true			false	0.0000	false	0.0000	0.0000			false			230735234		0.0000			0.5000		true
wh3_dlc20_dae_nur_chaos_sorcerer_LORD			wh3_dlc20_nur_chaos_sorcerer_lord_fatigue	wh3_dlc20_nur_chaos_sorcerer_lord_fatigue	wh3_dlc20_nur_chaos_sorcerer_lord_idle	wh3_dlc20_nur_chaos_sorcerer_lord_running	Battle_Musician_Event		wood	wh3_dlc20_nur_chaos_sorcerer_lord_walking	wh_grp_movement_humanoid	Lord_Hero				wh3_dlc20_nur_chaos_sorcerer_lord			false			1.2000		true			false	0.0000	false	0.0000	0.0000			false			1829721489		0.0000			0.5000		true
wh3_dlc20_dae_nur_chaos_sorcerer_death_LORD			wh3_dlc20_nur_chaos_sorcerer_lord_fatigue	wh3_dlc20_nur_chaos_sorcerer_lord_fatigue	wh3_dlc20_nur_chaos_sorcerer_lord_idle	wh3_dlc20_nur_chaos_sorcerer_lord_running	Battle_Musician_Event		wood	wh3_dlc20_nur_chaos_sorcerer_lord_walking	wh_grp_movement_humanoid	Lord_Hero				wh3_dlc20_nur_chaos_sorcerer_lord			false			1.2000		true			false	0.0000	false	0.0000	0.0000			false			898977022		0.0000			0.5000		true
wh3_dlc20_dae_sla_chaos_lord			wh3_dlc20_sla_chaos_lord_fatigue	wh3_dlc20_sla_chaos_lord_idle	wh3_dlc20_sla_chaos_lord_idle	wh3_dlc20_sla_chaos_lord_running	Battle_Musician_Event		wood	wh3_dlc20_sla_chaos_lord_walking	wh_grp_movement_humanoid	Lord_Hero				wh3_dlc20_sla_chaos_lord			false			1.2000		true			false	0.0000	false	0.0000	0.0000			false			1700534404		0.0000			0.5000		true
wh3_dlc20_dae_sla_chaos_sorcerer_LH			wh3_dlc20_sla_sorcerer_fatigue	wh3_dlc20_sla_sorcerer_fatigue	wh3_dlc20_sla_sorcerer_idle	wh3_dlc20_sla_sorcerer_walking	Battle_Musician_Event		wood	wh3_dlc20_sla_sorcerer_idle	wh_grp_movement_humanoid	Lord_Hero				wh3_dlc20_sla_chaos_sorcerer_LH			false			1.2000		true			false	0.0000	false	0.0000	0.0000			false			1066014162		0.0000			0.5000		true
wh3_dlc20_dae_sla_chaos_sorcerer_shadows_LH			wh3_dlc20_sla_sorcerer_fatigue	wh3_dlc20_sla_sorcerer_fatigue	wh3_dlc20_sla_sorcerer_idle	wh3_dlc20_sla_sorcerer_walking	Battle_Musician_Event		wood	wh3_dlc20_sla_sorcerer_idle	wh_grp_movement_humanoid	Lord_Hero				wh3_dlc20_sla_chaos_sorcerer_LH			false			1.2000		true			false	0.0000	false	0.0000	0.0000			false			481683993		0.0000			0.5000		true
wh3_dlc20_dae_tze_chaos_sorcerer_LH			wh3_dlc20_tze_chaos_sorcerer_fatigue	wh3_dlc20_tze_chaos_sorcerer_fatigue	wh3_dlc20_tze_chaos_sorcerer_idle	wh3_dlc20_tze_chaos_sorcerer_running	Battle_Musician_Event		wood	wh3_dlc20_tze_chaos_sorcerer_lord_walking	wh_grp_movement_humanoid	Lord_Hero				wh3_dlc20_tze_chaos_sorcerer			false			1.2000		true			false	0.0000	false	0.0000	0.0000			false			284833714		0.0000		Battle_Individual_Footstep_Landing_Metal	0.5000		true
wh3_dlc20_dae_tze_chaos_sorcerer_LORD			wh3_dlc20_tze_chaos_sorcerer_lord_fatigue	wh3_dlc20_tze_chaos_sorcerer_lord_fatigue	wh3_dlc20_tze_chaos_sorcerer_lord_idle	wh3_dlc20_tze_chaos_sorcerer_lord_running	Battle_Musician_Event		wood	wh3_dlc20_tze_chaos_sorcerer_lord_idle	wh_grp_movement_humanoid	Lord_Hero				wh3_dlc20_tze_chaos_sorcerer_lord			false			1.2000		true			false	0.0000	false	0.0000	0.0000			false			1100572059		0.0000		Battle_Individual_Footstep_Landing_Metal	0.5000		true
wh3_dlc20_dae_tze_chaos_sorcerer_metal_LH			wh3_dlc20_tze_chaos_sorcerer_fatigue	wh3_dlc20_tze_chaos_sorcerer_fatigue	wh3_dlc20_tze_chaos_sorcerer_idle	wh3_dlc20_tze_chaos_sorcerer_running	Battle_Musician_Event		wood	wh3_dlc20_tze_chaos_sorcerer_walking	wh_grp_movement_humanoid	Lord_Hero				wh3_dlc20_tze_chaos_sorcerer			false			1.2000		true			false	0.0000	false	0.0000	0.0000			false			986910639		0.0000			0.5000		true
wh3_dlc20_dae_tze_chaos_sorcerer_metal_LORD			wh3_dlc20_tze_chaos_sorcerer_lord_fatigue	wh3_dlc20_tze_chaos_sorcerer_lord_fatigue	wh3_dlc20_tze_chaos_sorcerer_lord_idle	wh3_dlc20_tze_chaos_sorcerer_lord_walking	Battle_Musician_Event		wood	wh3_dlc20_tze_chaos_sorcerer_lord_idle	wh_grp_movement_humanoid	Lord_Hero				wh3_dlc20_tze_chaos_sorcerer_lord			false			1.2000		true			false	0.0000	false	0.0000	0.0000			false			1406089441		0.0000			0.5000		true
wh3_dlc20_kho_valkia_LORD			wh3_dlc20_kho_valkia_fatigue	wh3_dlc20_kho_valkia_fatigue	wh3_dlc20_kho_valkia_idle	wh3_dlc20_kho_valkia_walking	Battle_Musician_Event		wood	wh3_dlc20_kho_valkia_idle		Lord_Hero							false			1.1000		true	hero_default	hero_combat	false	0.0000	false	100.0000	10.0000	Battle_Focus_Entity		true			1806815934		0.0000		Battle_Individual_Footstep_Landing_Light	0.5000		true
wh3_dlc20_kho_warshrine						wh3_dlc20_chs_warshrine_locomotion	Battle_Musician_Event		metal	wh3_dlc20_chs_warshrine_locomotion		large	wh3_war_machine_skull_cannon_movement_engine	wh3_war_machine_skull_cannon_movement_engine	wh3_war_machine_skull_cannon_movement_engine				false			1.0000		true			true	4.0000	true	50.0000	15.0000	Battle_Entity_Focus_Slew_Warmachine	BATTLE_DOOMFLAYER_ENTITY	true			1988598888		0.0000			0.5000		true
wh3_dlc20_nur_festus_LORD							Battle_Musician_Event		wood			Lord_Hero							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			11933776		0.0000			0.5000		true
wh3_dlc20_nur_giant					wh_gaint_idle	wh_giant_running	Battle_Musician_Event		wood	wh_giant_walking		veryloud							false			1.0000		true		large_creature_combat	false	0.0000	true	100.0000	10.0000	Battle_Focus_Entity		true			610368553	giants_pool	0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh3_dlc20_nur_warshrine						wh3_dlc20_chs_warshrine_locomotion	Battle_Musician_Event		metal	wh3_dlc20_chs_warshrine_locomotion		large	wh3_war_machine_skull_cannon_movement_engine	wh3_war_machine_skull_cannon_movement_engine	wh3_war_machine_skull_cannon_movement_engine				false			1.0000		true			true	4.0000	true	50.0000	15.0000	Battle_Entity_Focus_Slew_Warmachine	BATTLE_DOOMFLAYER_ENTITY	true			481073675		0.0000			0.5000		true
