key	model_id	building_bmd	port_bmd	construction_bmd	damaged_bmd	destroyed_bmd	port_construction_bmd	port_walled_bmd	wall_bmd	on_sea_bmd	devastated_bmd	devastated_occupied_bmd
752578713	wh3_main_kho_settlement_major_5	prefabs/campaign/chs_major_kho_05.bmd	prefabs/campaign/chs_port_major_kho_05.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/chs_port_major_kho_05.bmd	prefabs/campaign/chs_major_kho_05.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
754	wh2_main_building_skv_settlement_skavenblight_1	prefabs\campaign\skv_skavenblight_01.bmd	prefabs\campaign\skv_skavenblight_01.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\skv_skavenblight_01.bmd	prefabs\campaign\skv_skavenblight_01.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
757	wh2_main_building_skv_settlement_skavenblight_2	prefabs\campaign\skv_skavenblight_02.bmd	prefabs\campaign\skv_skavenblight_02.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\skv_skavenblight_02.bmd	prefabs\campaign\skv_skavenblight_02.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
767	wh2_main_building_skv_settlement_skavenblight_3	prefabs\campaign\skv_skavenblight_03.bmd	prefabs\campaign\skv_skavenblight_03.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\skv_skavenblight_03.bmd	prefabs\campaign\skv_skavenblight_03.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
77	wh_main_building_brt_settlement_major_4	prefabs/campaign/bretonnia_major_level_4.bmd	prefabs/campaign/bretonnia_port_major_level_4.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/bretonnia_port_major_level_4.bmd	prefabs/campaign/bretonnia_major_level_4.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
771951382	wh2_dlc09_special_settlement_pyramid_of_nagash_skv_2	prefabs/campaign/tmb_blackpyramid_02.bmd	prefabs/campaign/tmb_major_port_02.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_02.bmd	prefabs/campaign/tmb_blackpyramid_02.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
773964863	wh3_main_cth_settlement_major_3	prefabs/campaign/cth_major_03.bmd	prefabs/campaign/cth_port_major_03.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/cth_port_major_03.bmd	prefabs/campaign/cth_major_03.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
776590816	wh2_main_horde_rogue_settlement_1	prefabs\campaign\rogue_minor_encampment.bmd										
777	wh2_main_building_skv_settlement_skavenblight_4	prefabs\campaign\skv_skavenblight_04.bmd	prefabs\campaign\skv_skavenblight_04.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\skv_skavenblight_04.bmd	prefabs\campaign\skv_skavenblight_04.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
783	wh2_main_building_skv_settlement_skavenblight_5	prefabs\campaign\skv_skavenblight_05.bmd	prefabs\campaign\skv_skavenblight_05.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\skv_skavenblight_05.bmd	prefabs\campaign\skv_skavenblight_05.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
785	wh2_main_lzd_ruin	prefabs\campaign\lzd_settlement_ruin.bmd	prefabs\campaign\lzd_settlement_port_ruin.bmd					prefabs\campaign\lzd_settlement_port_ruin.bmd	prefabs\campaign\lzd_settlement_ruin.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
788527312	wh2_dlc09_tmb_settlement_khemri_3	prefabs/campaign/tmb_settra_03.bmd	prefabs/campaign/tmb_major_port_03.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_03.bmd	prefabs/campaign/tmb_settra_03.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
794	wh2_main_special_fortress_gate_eagle	prefabs\campaign\hef_fortress_gate_eagle.bmd	prefabs\campaign\hef_fortress_gate_eagle.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\hef_fortress_gate_eagle.bmd	prefabs\campaign\hef_fortress_gate_eagle.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
802	wh2_main_special_fortress_gate_ruin	prefabs\campaign\hef_fortress_gate_ruin.bmd	prefabs\campaign\hef_fortress_gate_ruin.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\hef_fortress_gate_ruin.bmd	prefabs\campaign\hef_fortress_gate_ruin.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
806	wh2_main_special_fortress_gate_griffon	prefabs\campaign\hef_fortress_gate_griffon.bmd	prefabs\campaign\hef_fortress_gate_griffon.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\hef_fortress_gate_griffon.bmd	prefabs\campaign\hef_fortress_gate_griffon.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
808	wh2_main_special_fortress_gate_phoenix	prefabs\campaign\hef_fortress_gate_phoenix.bmd	prefabs\campaign\hef_fortress_gate_phoenix.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\hef_fortress_gate_phoenix.bmd	prefabs\campaign\hef_fortress_gate_phoenix.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
80933893	wh2_dlc09_special_settlement_pyramid_of_nagash_brt_4	prefabs/campaign/tmb_blackpyramid_04.bmd	prefabs/campaign/tmb_major_port_04.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_04.bmd	prefabs/campaign/tmb_blackpyramid_04.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
81	wh_main_building_brt_settlement_major_5	prefabs/campaign/bretonnia_major_level_5.bmd	prefabs/campaign/bretonnia_port_major_level_5.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/bretonnia_port_major_level_5.bmd	prefabs/campaign/bretonnia_major_level_5.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
810706497	wh2_dlc09_special_settlement_pyramid_of_nagash_hef_3	prefabs/campaign/tmb_blackpyramid_03.bmd	prefabs/campaign/tmb_major_port_03.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_03.bmd	prefabs/campaign/tmb_blackpyramid_03.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
811161307	wh3_prologue_building_ksl_minor_ruin	prefabs/campaign/ksl_prologue_minor_00.bmd		prefabs\campaign\construction_minor_large.bmd			prefabs\campaign\construction_minor.bmd					
812326861	wh3_main_ksl_kislev_city_3	prefabs/campaign/ksl_ice_palace_03.bmd	prefabs/campaign/ksl_port_major_03.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/ksl_port_major_03.bmd	prefabs/campaign/ksl_ice_palace_03.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
816	wh2_main_special_fortress_gate_unicorn	prefabs\campaign\hef_fortress_gate_unicorn.bmd	prefabs\campaign\hef_fortress_gate_unicorn.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\hef_fortress_gate_unicorn.bmd	prefabs\campaign\hef_fortress_gate_unicorn.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
821445621	wh3_prologue_building_ksl_major_2	prefabs/campaign/ksl_prologue_major_02.bmd		prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd							
821767834	wh2_dlc11_vampirecoast_settlement_minor_1	prefabs/campaign/vampire_coast_port_minor_1.bmd	prefabs/campaign/vampire_coast_port_minor_1.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/vampire_coast_port_minor_4.bmd	prefabs/campaign/vampire_coast_port_minor_4.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
847196752	wh3_prologue_building_ksl_major_5	prefabs/campaign/ksl_prologue_major_05.bmd		prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd							
856360572	wh2_dlc09_special_settlement_pyramid_of_nagash_vmp_4	prefabs/campaign/tmb_blackpyramid_04.bmd	prefabs/campaign/tmb_major_port_04.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_04.bmd	prefabs/campaign/tmb_blackpyramid_04.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
862594930	wh2_dlc13_building_lzd_horde_settlement_minor_3	prefabs\campaign\lzd_horde_minor_3.bmd										
863465313	wh2_dlc09_special_settlement_pyramid_of_nagash_norsca_3	prefabs/campaign/tmb_blackpyramid_03.bmd	prefabs/campaign/tmb_major_port_03.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_03.bmd	prefabs/campaign/tmb_blackpyramid_03.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
869671554	wh3_main_building_ogr_settlement_minor_2	prefabs/campaign/ogr_minor_02.bmd	prefabs/campaign/ogr_port_minor_02.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/ogr_port_minor_02.bmd	prefabs/campaign/ogr_minor_02.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
89	wh_main_building_brt_settlement_minor_1	prefabs/campaign/bretonnia_minor_level_1.bmd	prefabs/campaign/bretonnia_port_minor_level_1.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/bretonnia_port_minor_level_4.bmd	prefabs/campaign/bretonnia_minor_level_4.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
904959127	wh2_dlc09_tmb_settlement_major_5	prefabs/campaign/tmb_major_05.bmd	prefabs/campaign/tmb_major_port_05.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_05.bmd	prefabs/campaign/tmb_major_05.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
905901420	wh2_dlc09_special_settlement_pyramid_of_nagash_dwf_2	prefabs/campaign/tmb_blackpyramid_02.bmd	prefabs/campaign/tmb_major_port_02.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_02.bmd	prefabs/campaign/tmb_blackpyramid_02.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
915553079	wh3_main_tze_settlement_minor_3	prefabs/campaign/chs_minor_tze_03.bmd	prefabs/campaign/chs_port_minor_tze_03.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/chs_port_minor_tze_04.bmd	prefabs/campaign/chs_minor_tze_04.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
928482212	wh3_main_cth_settlement_major_4	prefabs/campaign/cth_major_04.bmd	prefabs/campaign/cth_port_major_04.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/cth_port_major_04.bmd	prefabs/campaign/cth_major_04.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
93	wh_main_building_brt_settlement_minor_2	prefabs/campaign/bretonnia_minor_level_2.bmd	prefabs/campaign/bretonnia_port_minor_level_2.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/bretonnia_port_minor_level_4.bmd	prefabs/campaign/bretonnia_minor_level_4.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
932530588	wh3_main_sla_settlement_major_5	prefabs/campaign/chs_major_sla_05.bmd	prefabs/campaign/chs_port_major_sla_05.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/chs_port_major_sla_05.bmd	prefabs/campaign/chs_major_sla_05.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
937881340	wh3_main_building_ogr_settlement_minor_3	prefabs/campaign/ogr_minor_03.bmd	prefabs/campaign/ogr_port_minor_03.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/ogr_port_minor_03.bmd	prefabs/campaign/ogr_minor_03.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
945879683	wh3_main_dae_settlement_minor_2	prefabs/campaign/chs_minor_02.bmd	prefabs/campaign/chs_port_minor_02.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/chs_port_minor_04.bmd	prefabs/campaign/chs_minor_04.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
948035549	wh3_dlc25_dwarf_spirit_of_grungni_airship_hull_1	prefabs\campaign\dwarf_encampment.bmd										
949749958	wh3_main_sla_settlement_major_4	prefabs/campaign/chs_major_sla_04.bmd	prefabs/campaign/chs_port_major_sla_04.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/chs_port_major_sla_04.bmd	prefabs/campaign/chs_major_sla_04.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
953291710	wh3_main_ksl_kislev_city_4	prefabs/campaign/ksl_ice_palace_04.bmd	prefabs/campaign/ksl_port_major_04.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/ksl_port_major_04.bmd	prefabs/campaign/ksl_ice_palace_04.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
98	wh_main_building_brt_settlement_minor_3	prefabs/campaign/bretonnia_minor_level_3.bmd	prefabs/campaign/bretonnia_port_minor_level_3.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/bretonnia_port_minor_level_4.bmd	prefabs/campaign/bretonnia_minor_level_4.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
