key	index	subculture	category	name_group	skin	ui_skin	is_rebel	flags_path	primary_colour_r	primary_colour_g	primary_colour_b	alt_primary_colour_r	alt_primary_colour_g	alt_primary_colour_b	secondary_colour_r	secondary_colour_g	secondary_colour_b	alt_secondary_colour_r	alt_secondary_colour_g	alt_secondary_colour_b	uniform_colour_r	uniform_colour_g	uniform_colour_b	alt_uniform_colour_r	alt_uniform_colour_g	alt_uniform_colour_b	rebel_colour_r	rebel_colour_g	rebel_colour_b	military_group	movie_death_event	unit_regiment_name_group	ship_name_group	pre_battle_speech_parameter	card_colour_r	card_colour_g	card_colour_b	audio_voiceover_culture	mp_force_gen_template	faction_swapping_id	win_movie	waaagh_faction	waaagh_general_unit	is_quest_faction	cdir_military_generator_config	feature_forest	default_audio_actor_vo_group	text_replacement_key	neutral_reinforcement_factions	can_accept_gifts_when_dead	uniform_colour_primary	uniform_colour_secondary	uniform_colour_tertiary	banner_colour_primary	banner_colour_secondary	banner_colour_tertiary	primary_colour	override_target_unit_vo_culture	music_feedback_group	ui_main_theme_skin
wh2_main_def_dark_elves	2041770566	wh2_main_sc_def_dark_elves		names_def_dark_elves	wh2_main_def_dark_elves	wh2_main_def_dark_elves	false	ui\flags\wh2_main_def_naggarond	146.0000	62.0000	143.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_main_def	0	names_def_dark_elves	names_def_dark_elves	FACTION_ODA	0.0000	0.0000	0.0000	wh2_main_vo_culture_Dark_Elves	wh_mp_force_gen_dark_elves	def				false	WH_Dark_Elves	MIXED_NAVAL_HORDE	wh2_main_vo_actor_Dark_Elves_Dreadlord		all	false	513E50	861D1D	010101	923E8F	E1F1FF	B39E61	923E8F	false	Feedback_Alignment_Evil_Faction	wh3_main_theme_sigvald_burgundy
wh2_main_def_dark_elves_qb1	2041771586	wh2_main_sc_def_dark_elves		names_def_dark_elves	wh2_main_def_dark_elves	wh2_main_def_dark_elves	false	ui\flags\wh2_main_def_dark_elves_rebels	218.0000	204.0000	218.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_main_def	0	names_def_dark_elves	names_def_dark_elves	FACTION_ODA	0.0000	0.0000	0.0000	wh2_main_vo_culture_Dark_Elves	wh_mp_force_gen_dark_elves	def				true	WH_Dark_Elves	LOCKED_STANDARD	wh2_main_vo_actor_Dark_Elves_Dreadlord		all	false	DACCDA	262626	010101	DACCDA	262626	B39E61	DACCDA	false	Feedback_Alignment_Evil_Faction	wh3_main_theme_sigvald_burgundy
wh2_main_def_dark_elves_qb2	102578172	wh2_main_sc_def_dark_elves		names_def_dark_elves	wh2_main_def_dark_elves	wh2_main_def_dark_elves	false	ui\flags\wh2_main_def_dark_elves_rebels	218.0000	204.0000	218.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_main_def	0	names_def_dark_elves	names_def_dark_elves	FACTION_ODA	0.0000	0.0000	0.0000	wh2_main_vo_culture_Dark_Elves	wh_mp_force_gen_dark_elves	def				true	WH_Dark_Elves	LOCKED_STANDARD	wh2_main_vo_actor_Dark_Elves_Dreadlord		all	false	DACCDA	262626	010101	DACCDA	262626	B39E61	DACCDA	false	Feedback_Alignment_Evil_Faction	wh3_main_theme_sigvald_burgundy
wh2_main_def_dark_elves_qb3	730132813	wh2_main_sc_def_dark_elves		names_def_dark_elves	wh2_main_def_dark_elves	wh2_main_def_dark_elves	false	ui\flags\wh2_main_def_dark_elves_rebels	218.0000	204.0000	218.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_main_def	0	names_def_dark_elves	names_def_dark_elves	FACTION_ODA	0.0000	0.0000	0.0000	wh2_main_vo_culture_Dark_Elves	wh_mp_force_gen_dark_elves	def				true	WH_Dark_Elves	LOCKED_STANDARD	wh2_main_vo_actor_Dark_Elves_Dreadlord		all	false	DACCDA	262626	010101	DACCDA	262626	B39E61	DACCDA	false	Feedback_Alignment_Evil_Faction	wh3_main_theme_sigvald_burgundy
wh2_main_def_dark_elves_qb4	820114426	wh2_main_sc_def_dark_elves		names_def_dark_elves	wh2_main_def_dark_elves	wh2_main_def_dark_elves	false	ui\flags\wh2_main_def_dark_elves_rebels	218.0000	204.0000	218.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_main_def	0	names_def_dark_elves	names_def_dark_elves	FACTION_ODA	0.0000	0.0000	0.0000	wh2_main_vo_culture_Dark_Elves	wh_mp_force_gen_dark_elves	def				true	WH_Dark_Elves	LOCKED_STANDARD	wh2_main_vo_actor_Dark_Elves_Dreadlord		all	false	DACCDA	262626	010101	DACCDA	262626	B39E61	DACCDA	false	Feedback_Alignment_Evil_Faction	wh3_main_theme_sigvald_burgundy
wh2_main_def_dark_elves_rebels	2041771211	wh2_main_sc_def_dark_elves		names_def_dark_elves	wh2_main_def_dark_elves	wh2_main_def_dark_elves	true	ui\flags\wh2_main_def_dark_elves_rebels	218.0000	204.0000	218.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_main_def	0	names_def_dark_elves	names_def_dark_elves	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh2_main_vo_culture_Dark_Elves	wh_mp_force_gen_dark_elves	def				false	WH_Dark_Elves	MIXED_NAVAL_HORDE	wh2_main_vo_actor_Dark_Elves_Dreadlord		all	false	646464	593664	010101	DACCDA	262626	B39E61	DACCDA	false	Feedback_Alignment_Evil_Faction	wh3_main_theme_sigvald_burgundy
wh2_main_def_deadwood_sentinels	2041771550	wh2_main_sc_def_dark_elves		names_def_dark_elves	wh2_main_def_dark_elves	wh2_main_def_dark_elves	false	ui\flags\wh2_main_def_deadwood_sentinels	199.0000	213.0000	204.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_main_def	0	names_def_dark_elves	names_def_dark_elves	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh2_main_vo_culture_Dark_Elves	wh_mp_force_gen_dark_elves	def				false	WH_Dark_Elves	MIXED_NAVAL_HORDE	wh2_main_vo_actor_Dark_Elves_Dreadlord		all	false	646464	3C7689	010101	C7D5CC	008080	BFBFBF	C7D5CC	false	Feedback_Alignment_Evil_Faction	wh3_main_theme_sigvald_burgundy
wh2_main_def_drackla_coven	2041771230	wh2_main_sc_def_dark_elves		names_def_dark_elves	wh2_main_def_dark_elves	wh2_main_def_dark_elves	false	ui\flags\wh2_main_def_drackla_coven	67.0000	117.0000	164.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_main_def	0	names_def_dark_elves	names_def_dark_elves	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh2_main_vo_culture_Dark_Elves	wh_mp_force_gen_dark_elves	def				false	WH_Dark_Elves	MIXED_NAVAL_HORDE	wh2_main_vo_actor_Dark_Elves_Dreadlord		all	false	4F5BA2	323232	010101	4375A4	262626	BFBFBF	4375A4	false	Feedback_Alignment_Evil_Faction	wh3_main_theme_sigvald_burgundy
wh2_main_def_ghrond	2041770888	wh2_main_sc_def_dark_elves		names_def_dark_elves	wh2_main_def_dark_elves	wh2_main_def_dark_elves	false	ui\flags\wh2_main_def_ghrond	89.0000	94.0000	188.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_main_def	0	names_def_dark_elves	names_def_dark_elves	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh2_main_vo_culture_Dark_Elves	wh_mp_force_gen_dark_elves	def				false	WH_Dark_Elves	MIXED_NAVAL_HORDE	wh2_main_vo_actor_Dark_Elves_Dreadlord		all	false	2F3E62	323232	010101	595EBC	EDC61F	B39E61	595EBC	false	Feedback_Alignment_Evil_Faction	wh3_main_theme_sigvald_burgundy
wh2_main_def_hag_graef	2041770909	wh2_main_sc_def_dark_elves	playable	names_def_dark_elves	wh2_main_def_dark_elves	wh2_main_def_dark_elves	false	ui\flags\wh2_main_def_hag_graef	196.0000	1.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_main_def	0	names_def_dark_elves	names_def_dark_elves	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh2_main_vo_culture_Dark_Elves	wh_mp_force_gen_dark_elves	def				false	WH_Dark_Elves	MIXED_NAVAL_HORDE	wh2_main_vo_actor_Dark_Elves_Dreadlord		all	false	3E285B	9780AF	010101	C95FC3	C00000	BFBFBF	C40102	false	Feedback_Alignment_Evil_Faction	wh3_main_theme_sigvald_burgundy
wh2_main_def_hag_graef_separatists	1983476790	wh2_main_sc_def_dark_elves	playable	names_def_dark_elves	wh2_main_def_dark_elves	wh2_main_def_dark_elves	false	ui\flags\wh2_main_def_hag_graef_separatists	104.0000	104.0000	104.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_main_def	0	names_def_dark_elves	names_def_dark_elves	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh2_main_vo_culture_Dark_Elves	wh_mp_force_gen_dark_elves	def				false	WH_Dark_Elves	MIXED_NAVAL_HORDE	wh2_main_vo_actor_Dark_Elves_Dreadlord		all	false	672B64	3FCDFF	010101	C95FC3	C00000	BFBFBF	686868	false	Feedback_Alignment_Evil_Faction	wh3_main_theme_sigvald_burgundy
wh2_main_def_har_ganeth	2041770878	wh2_main_sc_def_dark_elves		names_def_dark_elves	wh2_main_def_dark_elves	wh2_main_def_dark_elves	false	ui\flags\wh2_main_def_har_ganeth	53.0000	52.0000	52.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_main_def	0	names_def_dark_elves	names_def_dark_elves	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh2_main_vo_culture_Dark_Elves	wh_mp_force_gen_dark_elves	def				false	WH_Dark_Elves	MIXED_NAVAL_HORDE	wh2_main_vo_actor_Dark_Elves_Dreadlord		all	false	323232	C9C48D	010101	353434	B39E61	BFBFBF	353434	false	Feedback_Alignment_Evil_Faction	wh3_main_theme_sigvald_burgundy
wh2_main_def_har_ganeth_separatists	1731986962	wh2_main_sc_def_dark_elves		names_def_dark_elves	wh2_main_def_dark_elves	wh2_main_def_dark_elves	false	ui\flags\wh2_main_def_har_ganeth_separatists	53.0000	52.0000	52.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_main_def	0	names_def_dark_elves	names_def_dark_elves	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh2_main_vo_culture_Dark_Elves	wh_mp_force_gen_dark_elves	def				false	WH_Dark_Elves	MIXED_NAVAL_HORDE	wh2_main_vo_actor_Dark_Elves_Dreadlord		all	false	323232	C9C48D	010101	000000	000000	000000	353434	false	Feedback_Alignment_Evil_Faction	wh3_main_theme_sigvald_burgundy
wh2_main_def_karond_kar	2041770917	wh2_main_sc_def_dark_elves		names_def_dark_elves	wh2_main_def_dark_elves	wh2_main_def_dark_elves	false	ui\flags\wh2_main_def_karond_kar	95.0000	196.0000	128.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_main_def	0	names_def_dark_elves	names_def_dark_elves	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh2_main_vo_culture_Dark_Elves	wh_mp_force_gen_dark_elves	def				false	WH_Dark_Elves	MIXED_NAVAL_HORDE	wh2_main_vo_actor_Dark_Elves_Dreadlord		all	false	15625A	8ABBB6	010101	5FC480	008080	B39E61	5FC480	false	Feedback_Alignment_Evil_Faction	wh3_main_theme_sigvald_burgundy
wh2_main_def_naggarond	2041771332	wh2_main_sc_def_dark_elves		names_def_dark_elves	wh2_main_def_dark_elves	wh2_main_def_dark_elves	false	ui\flags\wh2_main_def_naggarond	146.0000	62.0000	143.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_main_def	0	names_def_dark_elves	names_def_dark_elves	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh2_main_vo_culture_Dark_Elves	wh_mp_force_gen_dark_elves	def				false	WH_Dark_Elves	MIXED_NAVAL_HORDE	wh2_main_vo_actor_Dark_Elves_Dreadlord		all	false	513457	861D1D	010101	923E8F	E1F1FF	B39E61	923E8F	false	Feedback_Alignment_Evil_Faction	wh3_main_theme_sigvald_burgundy
wh2_main_def_naggarond_separatists	1391421961	wh2_main_sc_def_dark_elves		names_def_dark_elves	wh2_main_def_dark_elves	wh2_main_def_dark_elves	false	ui\flags\wh2_main_def_naggarond_separatists	104.0000	104.0000	104.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_main_def	0	names_def_dark_elves	names_def_dark_elves	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh2_main_vo_culture_Dark_Elves	wh_mp_force_gen_dark_elves	def				false	WH_Dark_Elves	MIXED_NAVAL_HORDE	wh2_main_vo_actor_Dark_Elves_Dreadlord		all	false	672B64	3FCDFF	010101	686868	242424	000000	686868	false	Feedback_Alignment_Evil_Faction	wh3_main_theme_sigvald_burgundy
wh2_main_def_scourge_of_khaine	2041771503	wh2_main_sc_def_dark_elves		names_def_dark_elves	wh2_main_def_dark_elves	wh2_main_def_dark_elves	false	ui\flags\wh2_main_def_scourge_of_khaine	255.0000	121.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_main_def	0	names_def_dark_elves	names_def_dark_elves	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh2_main_vo_culture_Dark_Elves	wh_mp_force_gen_dark_elves	def				false	WH_Dark_Elves	MIXED_NAVAL_HORDE	wh2_main_vo_actor_Dark_Elves_Dreadlord		all	false	8B3D12	323232	010101	FF7900	262626	B39E61	FF7900	false	Feedback_Alignment_Evil_Faction	wh3_main_theme_sigvald_burgundy
wh2_main_def_ssildra_tor	2041770949	wh2_main_sc_def_dark_elves		names_def_dark_elves	wh2_main_def_dark_elves	wh2_main_def_dark_elves	false	ui\flags\wh2_main_def_ssildra_tor	231.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_main_def	0	names_def_dark_elves	names_def_dark_elves	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh2_main_vo_culture_Dark_Elves	wh_mp_force_gen_dark_elves	def				false	WH_Dark_Elves	MIXED_NAVAL_HORDE	wh2_main_vo_actor_Dark_Elves_Dreadlord		all	false	871F1F	562828	010101	E70000	740000	BFBFBF	E70000	false	Feedback_Alignment_Evil_Faction	wh3_main_theme_sigvald_burgundy
wh2_main_def_the_forgebound	2041771560	wh2_main_sc_def_dark_elves		names_def_dark_elves	wh2_main_def_dark_elves	wh2_main_def_dark_elves	false	ui\flags\wh2_main_def_the_forgebound	152.0000	89.0000	203.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_main_def	0	names_def_dark_elves	names_def_dark_elves	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh2_main_vo_culture_Dark_Elves	wh_mp_force_gen_dark_elves	def				false	WH_Dark_Elves	MIXED_NAVAL_HORDE	wh2_main_vo_actor_Dark_Elves_Dreadlord		all	false	1A5B80	513B67	010101	9859CB	B39E61	B39E61	9859CB	false	Feedback_Alignment_Evil_Faction	wh3_main_theme_sigvald_burgundy
wh2_main_dwf_greybeards_prospectors	2041771510	wh_main_sc_dwf_dwarfs		names_dwf_dwarfs	wh_main_dwf_dwarfs	wh_main_dwf_dwarfs	false	ui\flags\wh2_main_dwf_greybeards_prospectors	244.0000	186.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_dwarfs	0	names_dwf_dwarfs	names_dwf_dwarfs	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh_main_vo_culture_Dwarf	wh_mp_force_gen_dwarfs	dwf				false	WH_Dwarfs	LOCKED_STANDARD	wh_main_vo_actor_Dwarf_Lord		all	false	9BAEB1	646464	FFFFFF	D9D9D9	262626	F4BA02	F4BA02	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh2_main_dwf_karak_zorn	2041771084	wh_main_sc_dwf_dwarfs		names_dwf_dwarfs	wh_main_dwf_dwarfs	wh_main_dwf_dwarfs	false	ui\flags\wh2_main_dwf_karak_zorn	170.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_dwarfs	0	names_dwf_dwarfs	names_dwf_dwarfs	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh_main_vo_culture_Dwarf	wh_mp_force_gen_dwarfs	dwf				false	WH_Dwarfs	LOCKED_STANDARD	wh_main_vo_actor_Dwarf_Lord		all	false	BB6328	EDE5DF	FFFFFF	AA0000	EDE5DF	37B0AC	AA0000	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh2_main_dwf_spine_of_sotek_dwarfs	2041771314	wh_main_sc_dwf_dwarfs		names_dwf_dwarfs	wh_main_dwf_dwarfs	wh_main_dwf_dwarfs	false	ui\flags\wh2_main_dwf_spine_of_sotek_dwarfs	60.0000	100.0000	156.0000	0.0000	0.0000	0.0000	228.0000	180.0000	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_dwarfs	0	names_dwf_dwarfs	names_dwf_dwarfs	FACTION_CHOSOKABE	6.0000	6.0000	6.0000	wh_main_vo_culture_Dwarf	wh_mp_force_gen_dwarfs	dwf				false	WH_Dwarfs	LOCKED_STANDARD	wh_main_vo_actor_Dwarf_Lord		all	false	4C609D	C4BD97	FFFFFF	3C649C	C4BD97	3B683B	3C649C	false	Feedback_Alignment_Evil_Faction	wh3_main_theme_caledor_sky
wh2_main_emp_new_world_colonies	2041770956	wh_main_sc_teb_teb		names_emp_empire	wh_main_emp_empire	wh_main_emp_empire	false	ui\flags\wh2_main_emp_new_world_colonies	214.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_empire	0	names_emp_empire	names_emp_empire	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh_main_vo_culture_Empire	default	emp				false	WH_Empire	LOCKED_STANDARD	wh2_dlc13_vo_actor_Empire_Huntsmarshal		all	false	AF2C2C	A48F44	FFFFFB	D60000	FDD144	FFFFFB	D60000	false	Feedback_Alignment_Good_Faction	wh3_main_theme_khorne_red
wh2_main_emp_pirates_of_sartosa	2041771319	wh_main_sc_teb_teb		names_emp_empire	wh_main_emp_empire	wh_main_emp_empire	false	ui\flags\wh2_main_emp_pirates_of_sartosa	16.0000	39.0000	54.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_empire	0	names_emp_empire	names_emp_empire	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh_main_vo_culture_Empire	default	emp				false	WH_Empire	LOCKED_STANDARD	wh_main_vo_actor_Empire_General		all	false	143757	CED5CB	102736	102736	FFFFFB	102736	102736	false	Feedback_Alignment_Good_Faction	wh3_main_theme_khorne_red
wh2_main_emp_sudenburg	2041771268	wh_main_sc_teb_teb		names_emp_empire	wh_main_emp_empire	wh_main_emp_empire	false	ui\flags\wh2_main_emp_sudenburg	188.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_empire	0	names_emp_empire	names_emp_empire	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh_main_vo_culture_Empire	default	emp				false	WH_Empire	LOCKED_STANDARD	wh2_dlc13_vo_actor_Empire_Huntsmarshal		all	false	AF2C2C	CEC5A3	153347	BC0000	FFFDE7	153347	BC0000	false	Feedback_Alignment_Good_Faction	wh3_main_theme_khorne_red
wh2_main_grn_arachnos	2041771085	wh_main_sc_grn_greenskins		names_grn_greenskins	wh_main_grn_greenskins_vertical	wh_main_grn_greenskins	false	ui\flags\wh2_main_grn_arachnos	75.0000	120.0000	82.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_greenskins	0	names_grn_greenskins	names_grn_greenskins	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh_main_vo_culture_Orc	wh_mp_force_gen_greenskins	grn				false	WH_Greenskins	LOCKED_STANDARD	wh_main_vo_actor_Orc_Warboss		all	false	BBB91A	675F4B	808080	4B7852	F0EA00	000000	4B7852	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_warpstone_glow
wh2_main_grn_arachnos_waaagh	2041771197	wh_main_sc_grn_greenskins		names_grn_greenskins	wh_main_grn_greenskins	wh_main_grn_greenskins	false	ui\flags\wh2_main_grn_arachnos	75.0000	120.0000	82.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_greenskins	0	names_grn_greenskins	names_grn_greenskins	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh_main_vo_culture_Orc	wh_mp_force_gen_greenskins	grn			wh_main_grn_inf_black_orcs	false	WH_Greenskins	LOCKED_STANDARD	wh_main_vo_actor_Orc_Warboss		all	false	BBB91A	675F4B	808080	4B7852	F0EA00	000000	4B7852	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_warpstone_glow
wh2_main_grn_blue_vipers	2041771625	wh_main_sc_grn_savage_orcs		names_grn_greenskins	wh_main_grn_greenskins_vertical	wh_main_grn_greenskins	false	ui\flags\wh2_main_grn_blue_vipers	1.0000	177.0000	255.0000	0.0000	0.0000	0.0000	228.0000	180.0000	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_savage_orcs	0	names_grn_greenskins	names_grn_greenskins	FACTION_ODA	0.0000	0.0000	0.0000	wh_main_vo_culture_Orc	default	grn				false	WH_Greenskins	LOCKED_STANDARD	wh_main_vo_actor_Orc_Shaman		all	false	486C9D	938F71	808080	C2BC7E	01B1FF	000000	01B1FF	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_warpstone_glow
wh2_main_grn_blue_vipers_waaagh	2041771628	wh_main_sc_grn_savage_orcs		names_grn_greenskins	wh_main_grn_greenskins	wh_main_grn_greenskins	false	ui\flags\wh2_main_grn_blue_vipers	1.0000	177.0000	255.0000	0.0000	0.0000	0.0000	228.0000	180.0000	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_savage_orcs	0	names_grn_greenskins	names_grn_greenskins	FACTION_ODA	0.0000	0.0000	0.0000	wh_main_vo_culture_Orc	default	grn			wh_main_grn_inf_black_orcs	false	WH_Greenskins	LOCKED_STANDARD	wh_main_vo_actor_Orc_Shaman		all	false	486C9D	938F71	808080	C2BC7E	01B1FF	000000	01B1FF	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_warpstone_glow
wh2_main_hef_avelorn	2041771038	wh2_main_sc_hef_high_elves		names_hef_high_elves	wh2_main_hef_high_elves	wh2_main_hef_high_elves	false	ui\flags\wh2_main_hef_avelorn	24.0000	218.0000	58.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_main_hef	0	names_hef_high_elves	names_hef_high_elves	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh2_main_vo_culture_High_Elves	wh_mp_force_gen_high_elves	hef				false	WH_High_Elves	LOCKED_STANDARD	wh2_main_vo_actor_High_Elves_Mage		all	false	7FAD1C	C14830	000101	74E096	FF0000	74E096	18DA3A	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh2_main_hef_caledor	2041771013	wh2_main_sc_hef_high_elves		names_hef_high_elves	wh2_main_hef_high_elves	wh2_main_hef_high_elves	false	ui\flags\wh2_main_hef_caledor	119.0000	120.0000	142.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_main_hef	0	names_hef_high_elves	names_hef_high_elves	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh2_main_vo_culture_High_Elves	wh_mp_force_gen_high_elves	hef				false	WH_High_Elves	LOCKED_STANDARD	wh2_main_vo_actor_High_Elves_Mage		all	false	8C1B12	36581B	010101	DB2723	92D050	DB2723	77788E	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
