ability	land_unit
wh2_dlc13_character_ability_shatter	wh2_dlc13_emp_cha_hunter_rodrik_l_anguille_0
wh2_dlc13_final_battle_character_abilities_rodrik_ward_save_reduction	wh2_dlc13_emp_cha_hunter_rodrik_l_anguille_0
wh3_main_unit_passive_single_entity	wh2_dlc13_emp_cha_hunter_rodrik_l_anguille_0
wh_main_character_abilities_deadly_onslaught	wh2_dlc13_emp_cha_hunter_rodrik_l_anguille_0
wh_main_character_abilities_foe_seeker	wh2_dlc13_emp_cha_hunter_rodrik_l_anguille_0
wh2_dlc13_lord_abilities_fire_arrow	wh2_dlc13_emp_cha_huntsmarshal_0
wh2_dlc13_lord_abilities_hail_of_fire	wh2_dlc13_emp_cha_huntsmarshal_0
wh2_dlc13_lord_abilities_oil_flask	wh2_dlc13_emp_cha_huntsmarshal_0
wh3_main_unit_passive_single_entity	wh2_dlc13_emp_cha_huntsmarshal_0
wh2_dlc13_lord_abilities_hunters_snare	wh2_dlc13_emp_cha_markus_wulfhart_0
wh2_dlc13_lord_abilities_kill_shot	wh2_dlc13_emp_cha_markus_wulfhart_0
wh2_dlc13_lord_passive_fleet_footed	wh2_dlc13_emp_cha_markus_wulfhart_0
wh3_main_unit_passive_single_entity	wh2_dlc13_emp_cha_markus_wulfhart_0
wh2_dlc13_unit_abilities_bathed_in_blood	wh2_dlc13_emp_inf_greatswords_ror_0
wh_dlc03_unit_passive_drunken	wh2_dlc13_emp_inf_halberdiers_ror_0
wh_main_unit_passive_frenzy	wh2_dlc13_emp_inf_swordsmen_ror_0
wh2_dlc13_unit_abilities_emergency_vent	wh2_dlc13_emp_veh_steam_tank_driver_ror_0
wh2_dlc13_unit_passive_kaboom	wh2_dlc13_emp_veh_steam_tank_driver_ror_0
wh3_main_unit_passive_single_entity	wh2_dlc13_emp_veh_steam_tank_driver_ror_0
wh_main_unit_abilities_gyrocopter_bomb	wh2_dlc13_huntmarshall_veh_obsinite_gyrocopter_0
wh2_dlc13_lord_abilities_rock_of_itza	wh2_dlc13_lzd_cha_gor_rok_0
wh2_dlc13_lord_passive_to_the_death	wh2_dlc13_lzd_cha_gor_rok_0
wh2_main_character_abilities_cold_blooded	wh2_dlc13_lzd_cha_gor_rok_0
wh2_main_unit_passive_primal_instincts	wh2_dlc13_lzd_cha_gor_rok_0
wh3_dlc24_unit_passive_predatory_fighter	wh2_dlc13_lzd_cha_gor_rok_0
wh3_main_unit_passive_single_entity	wh2_dlc13_lzd_cha_gor_rok_0
wh_main_character_abilities_stand_your_ground	wh2_dlc13_lzd_cha_gor_rok_0
wh2_dlc13_lord_abilities_miasma_of_despair	wh2_dlc13_lzd_cha_kroxigor_ancient_0
wh2_dlc13_lord_abilities_monstrous_strength	wh2_dlc13_lzd_cha_kroxigor_ancient_0
wh2_main_character_abilities_cold_blooded	wh2_dlc13_lzd_cha_kroxigor_ancient_0
wh2_main_unit_passive_primal_instincts	wh2_dlc13_lzd_cha_kroxigor_ancient_0
wh3_dlc24_unit_passive_predatory_fighter	wh2_dlc13_lzd_cha_kroxigor_ancient_0
wh3_main_unit_passive_single_entity	wh2_dlc13_lzd_cha_kroxigor_ancient_0
wh2_dlc13_lord_abilities_miasma_of_despair	wh2_dlc13_lzd_cha_nakai_0
wh2_dlc13_lord_abilities_primal_roar	wh2_dlc13_lzd_cha_nakai_0
wh2_main_character_abilities_cold_blooded	wh2_dlc13_lzd_cha_nakai_0
wh2_main_unit_passive_primal_instincts	wh2_dlc13_lzd_cha_nakai_0
wh3_dlc24_unit_passive_predatory_fighter	wh2_dlc13_lzd_cha_nakai_0
wh3_main_unit_passive_single_entity	wh2_dlc13_lzd_cha_nakai_0
wh2_main_character_abilities_cold_blooded	wh2_dlc13_lzd_cha_slann_mage_priest_beasts_0
wh2_main_character_abilities_shield_of_the_old_ones	wh2_dlc13_lzd_cha_slann_mage_priest_beasts_0
wh2_main_character_passive_grand_arcane_conduit	wh2_dlc13_lzd_cha_slann_mage_priest_beasts_0
wh3_main_unit_passive_single_entity	wh2_dlc13_lzd_cha_slann_mage_priest_beasts_0
wh_dlc04_spell_bound_banishment	wh2_dlc13_lzd_cha_slann_mage_priest_beasts_0
wh2_main_character_abilities_cold_blooded	wh2_dlc13_lzd_cha_slann_mage_priest_death_0
wh2_main_character_abilities_shield_of_the_old_ones	wh2_dlc13_lzd_cha_slann_mage_priest_death_0
wh2_main_character_passive_grand_arcane_conduit	wh2_dlc13_lzd_cha_slann_mage_priest_death_0
wh3_main_unit_passive_single_entity	wh2_dlc13_lzd_cha_slann_mage_priest_death_0
wh_dlc04_spell_bound_banishment	wh2_dlc13_lzd_cha_slann_mage_priest_death_0
wh2_main_character_abilities_cold_blooded	wh2_dlc13_lzd_cha_slann_mage_priest_fire_0
wh2_main_character_abilities_shield_of_the_old_ones	wh2_dlc13_lzd_cha_slann_mage_priest_fire_0
wh2_main_character_passive_grand_arcane_conduit	wh2_dlc13_lzd_cha_slann_mage_priest_fire_0
wh3_main_unit_passive_single_entity	wh2_dlc13_lzd_cha_slann_mage_priest_fire_0
wh_dlc04_spell_bound_banishment	wh2_dlc13_lzd_cha_slann_mage_priest_fire_0
wh2_main_character_abilities_cold_blooded	wh2_dlc13_lzd_cha_slann_mage_priest_life_0
wh2_main_character_abilities_shield_of_the_old_ones	wh2_dlc13_lzd_cha_slann_mage_priest_life_0
wh2_main_character_passive_grand_arcane_conduit	wh2_dlc13_lzd_cha_slann_mage_priest_life_0
wh3_main_unit_passive_single_entity	wh2_dlc13_lzd_cha_slann_mage_priest_life_0
wh_dlc04_spell_bound_banishment	wh2_dlc13_lzd_cha_slann_mage_priest_life_0
wh2_main_character_abilities_cold_blooded	wh2_dlc13_lzd_cha_slann_mage_priest_metal_0
wh2_main_character_abilities_shield_of_the_old_ones	wh2_dlc13_lzd_cha_slann_mage_priest_metal_0
wh2_main_character_passive_grand_arcane_conduit	wh2_dlc13_lzd_cha_slann_mage_priest_metal_0
wh3_main_unit_passive_single_entity	wh2_dlc13_lzd_cha_slann_mage_priest_metal_0
wh_dlc04_spell_bound_banishment	wh2_dlc13_lzd_cha_slann_mage_priest_metal_0
wh2_main_character_abilities_cold_blooded	wh2_dlc13_lzd_cha_slann_mage_priest_shadows_0
wh2_main_character_abilities_shield_of_the_old_ones	wh2_dlc13_lzd_cha_slann_mage_priest_shadows_0
wh2_main_character_passive_grand_arcane_conduit	wh2_dlc13_lzd_cha_slann_mage_priest_shadows_0
wh3_main_unit_passive_single_entity	wh2_dlc13_lzd_cha_slann_mage_priest_shadows_0
wh_dlc04_spell_bound_banishment	wh2_dlc13_lzd_cha_slann_mage_priest_shadows_0
wh2_main_unit_passive_primal_instincts	wh2_dlc13_lzd_mon_dread_saurian_0
wh3_dlc24_unit_passive_feral_rage_i	wh2_dlc13_lzd_mon_dread_saurian_0
wh3_dlc24_unit_passive_feral_rage_ii	wh2_dlc13_lzd_mon_dread_saurian_0
wh3_dlc24_unit_passive_predatory_fighter	wh2_dlc13_lzd_mon_dread_saurian_0
wh3_main_unit_passive_single_entity	wh2_dlc13_lzd_mon_dread_saurian_0
wh2_main_unit_passive_primal_instincts	wh2_dlc13_lzd_mon_dread_saurian_1
wh3_dlc24_unit_passive_predatory_fighter	wh2_dlc13_lzd_mon_dread_saurian_1
wh3_main_unit_passive_single_entity	wh2_dlc13_lzd_mon_dread_saurian_1
wh2_dlc13_unit_passive_dread_aversion	wh2_dlc13_lzd_mon_dread_saurian_ror_0
wh2_main_unit_passive_primal_instincts	wh2_dlc13_lzd_mon_dread_saurian_ror_0
wh3_dlc24_unit_passive_predatory_fighter	wh2_dlc13_lzd_mon_dread_saurian_ror_0
wh3_main_unit_passive_single_entity	wh2_dlc13_lzd_mon_dread_saurian_ror_0
wh2_main_unit_passive_primal_instincts	wh2_dlc13_lzd_mon_razordon_pack_0
wh2_main_unit_passive_primal_instincts	wh2_dlc13_lzd_mon_razordon_pack_ror_0
wh2_main_unit_passive_primal_instincts	wh2_dlc13_lzd_mon_razordon_pack_summoned_0
wh_main_unit_passive_unbinding_feral_cold_ones	wh2_dlc13_lzd_mon_razordon_pack_summoned_0
wh2_main_unit_passive_primal_instincts	wh2_dlc13_lzd_mon_sacred_kroxigors_0
wh3_dlc24_unit_passive_predatory_fighter	wh2_dlc13_lzd_mon_sacred_kroxigors_0
wh3_dlc24_unit_passive_spawn_kin_kroxigors	wh2_dlc13_lzd_mon_sacred_kroxigors_0
wh2_main_unit_passive_primal_instincts	wh2_dlc13_lzd_mon_sacred_kroxigors_ror_0
wh3_dlc24_unit_passive_predatory_fighter	wh2_dlc13_lzd_mon_sacred_kroxigors_ror_0
wh3_dlc24_unit_passive_spawn_kin_kroxigors	wh2_dlc13_lzd_mon_sacred_kroxigors_ror_0
wh2_dlc09_unit_passive_guardian	wh2_dlc14_brt_cha_henri_le_massif_0
wh3_main_unit_passive_single_entity	wh2_dlc14_brt_cha_henri_le_massif_0
wh_main_character_abilities_deadly_onslaught	wh2_dlc14_brt_cha_henri_le_massif_0
wh_main_character_abilities_foe_seeker	wh2_dlc14_brt_cha_henri_le_massif_0
wh_main_lord_passive_the_blessing_of_the_lady_unit_upgrade	wh2_dlc14_brt_cha_henri_le_massif_0
wh2_dlc09_unit_passive_guardian	wh2_dlc14_brt_cha_henri_le_massif_3
wh3_main_unit_passive_single_entity	wh2_dlc14_brt_cha_henri_le_massif_3
wh_main_character_abilities_deadly_onslaught	wh2_dlc14_brt_cha_henri_le_massif_3
wh_main_character_abilities_foe_seeker	wh2_dlc14_brt_cha_henri_le_massif_3
wh_main_lord_passive_the_blessing_of_the_lady_unit_upgrade	wh2_dlc14_brt_cha_henri_le_massif_3
wh2_dlc09_unit_passive_guardian	wh2_dlc14_brt_cha_henri_le_massif_4
wh3_main_unit_passive_single_entity	wh2_dlc14_brt_cha_henri_le_massif_4
wh_main_character_abilities_deadly_onslaught	wh2_dlc14_brt_cha_henri_le_massif_4
wh_main_character_abilities_foe_seeker	wh2_dlc14_brt_cha_henri_le_massif_4
wh_main_lord_passive_the_blessing_of_the_lady_unit_upgrade	wh2_dlc14_brt_cha_henri_le_massif_4
wh2_dlc14_lord_abilities_halo_of_maidenly_wrath	wh2_dlc14_brt_cha_repanse_de_lyonesse_0
wh2_dlc14_lord_passive_fleur_de_lys_banner	wh2_dlc14_brt_cha_repanse_de_lyonesse_0
wh3_main_unit_passive_single_entity	wh2_dlc14_brt_cha_repanse_de_lyonesse_0
wh_main_lord_passive_the_blessing_of_the_lady_unit_upgrade	wh2_dlc14_brt_cha_repanse_de_lyonesse_0
wh2_dlc14_lord_abilities_halo_of_maidenly_wrath	wh2_dlc14_brt_cha_repanse_de_lyonesse_1
wh2_dlc14_lord_passive_fleur_de_lys_banner	wh2_dlc14_brt_cha_repanse_de_lyonesse_1
wh3_main_unit_passive_single_entity	wh2_dlc14_brt_cha_repanse_de_lyonesse_1
wh_main_lord_passive_the_blessing_of_the_lady_unit_upgrade	wh2_dlc14_brt_cha_repanse_de_lyonesse_1
wh2_main_faction_abilities_murderous_prowess	wh2_dlc14_def_cav_scourgerunner_chariot_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc14_def_cav_scourgerunner_chariot_0
wh2_dlc14_unit_passive_barbed_net	wh2_dlc14_def_cav_scourgerunner_chariot_ror_0
wh2_main_faction_abilities_murderous_prowess	wh2_dlc14_def_cav_scourgerunner_chariot_ror_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc14_def_cav_scourgerunner_chariot_ror_0
wh2_dlc14_lord_abilities_beastslaver	wh2_dlc14_def_cha_high_beastmaster_0
wh2_dlc14_lord_abilities_whiplash	wh2_dlc14_def_cha_high_beastmaster_0
wh2_main_faction_abilities_murderous_prowess	wh2_dlc14_def_cha_high_beastmaster_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc14_def_cha_high_beastmaster_0
wh3_main_unit_passive_single_entity	wh2_dlc14_def_cha_high_beastmaster_0
wh_main_character_abilities_stand_your_ground	wh2_dlc14_def_cha_high_beastmaster_0
wh2_dlc14_lord_abilities_beastslaver	wh2_dlc14_def_cha_high_beastmaster_1
wh2_dlc14_lord_abilities_whiplash	wh2_dlc14_def_cha_high_beastmaster_1
wh2_main_faction_abilities_murderous_prowess	wh2_dlc14_def_cha_high_beastmaster_1
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc14_def_cha_high_beastmaster_1
wh3_main_unit_passive_single_entity	wh2_dlc14_def_cha_high_beastmaster_1
wh_main_character_abilities_stand_your_ground	wh2_dlc14_def_cha_high_beastmaster_1
wh2_dlc14_lord_abilities_beastslaver	wh2_dlc14_def_cha_high_beastmaster_2
wh2_dlc14_lord_abilities_whiplash	wh2_dlc14_def_cha_high_beastmaster_2
wh2_main_faction_abilities_murderous_prowess	wh2_dlc14_def_cha_high_beastmaster_2
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc14_def_cha_high_beastmaster_2
wh3_main_unit_passive_single_entity	wh2_dlc14_def_cha_high_beastmaster_2
wh_main_character_abilities_stand_your_ground	wh2_dlc14_def_cha_high_beastmaster_2
wh2_dlc14_lord_abilities_the_blood_price	wh2_dlc14_def_cha_malus_darkblade_0_mp
wh2_dlc14_lord_abilities_the_daemons_curse	wh2_dlc14_def_cha_malus_darkblade_0_mp
wh2_dlc14_lord_abilities_tzarkan_mp	wh2_dlc14_def_cha_malus_darkblade_0_mp
wh2_main_faction_abilities_murderous_prowess	wh2_dlc14_def_cha_malus_darkblade_0_mp
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc14_def_cha_malus_darkblade_0_mp
wh3_main_unit_passive_single_entity	wh2_dlc14_def_cha_malus_darkblade_0_mp
wh_main_character_abilities_deadly_onslaught	wh2_dlc14_def_cha_malus_darkblade_0_mp
wh2_dlc14_lord_abilities_the_blood_price	wh2_dlc14_def_cha_malus_darkblade_0
wh2_dlc14_lord_abilities_the_daemons_curse	wh2_dlc14_def_cha_malus_darkblade_0
wh2_dlc14_lord_abilities_tzarkan	wh2_dlc14_def_cha_malus_darkblade_0
wh2_main_faction_abilities_murderous_prowess	wh2_dlc14_def_cha_malus_darkblade_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc14_def_cha_malus_darkblade_0
wh3_main_unit_passive_single_entity	wh2_dlc14_def_cha_malus_darkblade_0
wh_main_character_abilities_deadly_onslaught	wh2_dlc14_def_cha_malus_darkblade_0
wh2_dlc14_lord_abilities_the_blood_price	wh2_dlc14_def_cha_malus_darkblade_1_mp
wh2_dlc14_lord_abilities_the_daemons_curse	wh2_dlc14_def_cha_malus_darkblade_1_mp
wh2_dlc14_lord_abilities_tzarkan_spite_mp	wh2_dlc14_def_cha_malus_darkblade_1_mp
wh2_main_faction_abilities_murderous_prowess	wh2_dlc14_def_cha_malus_darkblade_1_mp
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc14_def_cha_malus_darkblade_1_mp
wh3_main_unit_passive_single_entity	wh2_dlc14_def_cha_malus_darkblade_1_mp
wh_main_character_abilities_deadly_onslaught	wh2_dlc14_def_cha_malus_darkblade_1_mp
wh2_dlc14_lord_abilities_the_blood_price	wh2_dlc14_def_cha_malus_darkblade_1
wh2_dlc14_lord_abilities_the_daemons_curse	wh2_dlc14_def_cha_malus_darkblade_1
wh2_dlc14_lord_abilities_tzarkan_spite	wh2_dlc14_def_cha_malus_darkblade_1
wh2_main_faction_abilities_murderous_prowess	wh2_dlc14_def_cha_malus_darkblade_1
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc14_def_cha_malus_darkblade_1
wh3_main_unit_passive_single_entity	wh2_dlc14_def_cha_malus_darkblade_1
wh_main_character_abilities_deadly_onslaught	wh2_dlc14_def_cha_malus_darkblade_1
wh2_dlc14_lord_abilities_bloodstorm	wh2_dlc14_def_cha_malus_darkblade_tzarkan_0_final_battle
wh2_dlc14_lord_abilities_reaper_of_souls	wh2_dlc14_def_cha_malus_darkblade_tzarkan_0_final_battle
wh2_main_faction_abilities_murderous_prowess	wh2_dlc14_def_cha_malus_darkblade_tzarkan_0_final_battle
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc14_def_cha_malus_darkblade_tzarkan_0_final_battle
wh3_main_unit_passive_single_entity	wh2_dlc14_def_cha_malus_darkblade_tzarkan_0_final_battle
wh_main_unit_passive_frenzy	wh2_dlc14_def_cha_malus_darkblade_tzarkan_0_final_battle
wh2_dlc14_lord_abilities_bloodstorm	wh2_dlc14_def_cha_malus_darkblade_tzarkan_0
wh2_dlc14_lord_abilities_reaper_of_souls	wh2_dlc14_def_cha_malus_darkblade_tzarkan_0
wh2_dlc14_lord_passive_tzarkan	wh2_dlc14_def_cha_malus_darkblade_tzarkan_0
wh2_main_faction_abilities_murderous_prowess	wh2_dlc14_def_cha_malus_darkblade_tzarkan_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc14_def_cha_malus_darkblade_tzarkan_0
wh3_main_unit_passive_single_entity	wh2_dlc14_def_cha_malus_darkblade_tzarkan_0
wh_main_unit_passive_frenzy	wh2_dlc14_def_cha_malus_darkblade_tzarkan_0
wh2_dlc14_lord_abilities_bloodstorm	wh2_dlc14_def_cha_malus_darkblade_tzarkan_1
wh2_dlc14_lord_abilities_reaper_of_souls	wh2_dlc14_def_cha_malus_darkblade_tzarkan_1
wh2_dlc14_lord_passive_tzarkan	wh2_dlc14_def_cha_malus_darkblade_tzarkan_1
wh2_main_faction_abilities_murderous_prowess	wh2_dlc14_def_cha_malus_darkblade_tzarkan_1
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc14_def_cha_malus_darkblade_tzarkan_1
wh3_main_unit_passive_single_entity	wh2_dlc14_def_cha_malus_darkblade_tzarkan_1
wh_main_unit_passive_frenzy	wh2_dlc14_def_cha_malus_darkblade_tzarkan_1
wh2_dlc09_unit_passive_guardian	wh2_dlc14_def_cha_master_0
wh2_main_faction_abilities_murderous_prowess	wh2_dlc14_def_cha_master_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc14_def_cha_master_0
wh3_dlc24_character_abilities_colossal_strike	wh2_dlc14_def_cha_master_0
wh3_main_unit_passive_single_entity	wh2_dlc14_def_cha_master_0
wh_main_character_abilities_foe_seeker	wh2_dlc14_def_cha_master_0
wh2_dlc09_unit_passive_guardian	wh2_dlc14_def_cha_master_1
wh2_main_faction_abilities_murderous_prowess	wh2_dlc14_def_cha_master_1
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc14_def_cha_master_1
wh3_dlc24_character_abilities_colossal_strike	wh2_dlc14_def_cha_master_1
wh3_main_unit_passive_single_entity	wh2_dlc14_def_cha_master_1
wh_main_character_abilities_foe_seeker	wh2_dlc14_def_cha_master_1
wh2_dlc09_unit_passive_guardian	wh2_dlc14_def_cha_master_2
wh2_main_faction_abilities_murderous_prowess	wh2_dlc14_def_cha_master_2
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc14_def_cha_master_2
wh3_dlc24_character_abilities_colossal_strike	wh2_dlc14_def_cha_master_2
wh3_main_unit_passive_single_entity	wh2_dlc14_def_cha_master_2
wh_main_character_abilities_foe_seeker	wh2_dlc14_def_cha_master_2
wh2_dlc09_unit_passive_guardian	wh2_dlc14_def_cha_master_3
wh2_main_faction_abilities_murderous_prowess	wh2_dlc14_def_cha_master_3
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc14_def_cha_master_3
wh3_dlc24_character_abilities_colossal_strike	wh2_dlc14_def_cha_master_3
wh3_main_unit_passive_single_entity	wh2_dlc14_def_cha_master_3
wh_main_character_abilities_foe_seeker	wh2_dlc14_def_cha_master_3
wh2_dlc09_unit_passive_guardian	wh2_dlc14_def_cha_master_4
wh2_main_faction_abilities_murderous_prowess	wh2_dlc14_def_cha_master_4
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc14_def_cha_master_4
wh3_dlc24_character_abilities_colossal_strike	wh2_dlc14_def_cha_master_4
wh3_main_unit_passive_single_entity	wh2_dlc14_def_cha_master_4
wh_main_character_abilities_foe_seeker	wh2_dlc14_def_cha_master_4
wh2_dlc14_unit_passive_crowfeast	wh2_dlc14_def_inf_harpies_ror_0
wh2_main_faction_abilities_murderous_prowess	wh2_dlc14_def_mon_bloodwrack_medusa_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc14_def_mon_bloodwrack_medusa_0
wh3_main_unit_passive_single_entity	wh2_dlc14_def_mon_bloodwrack_medusa_0
wh2_dlc14_unit_abilities_wail_of_malice	wh2_dlc14_def_mon_bloodwrack_medusa_ror_0
wh2_main_faction_abilities_murderous_prowess	wh2_dlc14_def_mon_bloodwrack_medusa_ror_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc14_def_mon_bloodwrack_medusa_ror_0
wh3_main_unit_passive_single_entity	wh2_dlc14_def_mon_bloodwrack_medusa_ror_0
wh2_dlc14_unit_passive_aura_of_agony	wh2_dlc14_def_veh_bloodwrack_shrine_0
wh2_dlc14_unit_passive_aura_of_ardour	wh2_dlc14_def_veh_bloodwrack_shrine_0
wh2_main_faction_abilities_murderous_prowess	wh2_dlc14_def_veh_bloodwrack_shrine_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc14_def_veh_bloodwrack_shrine_0
wh3_main_unit_passive_single_entity	wh2_dlc14_def_veh_bloodwrack_shrine_0
wh2_dlc14_lord_abilities_deathmasters_sigil	wh2_dlc14_skv_cha_deathmaster_snikch_0
wh2_main_character_abilities_concealment_bombs	wh2_dlc14_skv_cha_deathmaster_snikch_0
wh2_main_unit_passive_scurry_away	wh2_dlc14_skv_cha_deathmaster_snikch_0
wh3_main_unit_passive_single_entity	wh2_dlc14_skv_cha_deathmaster_snikch_0
wh_main_hero_abilities_slippery	wh2_dlc14_skv_cha_deathmaster_snikch_0
wh2_main_unit_passive_scurry_away	wh2_dlc14_skv_cha_deathmaster_snikch_tzarkan_0
wh3_main_unit_passive_single_entity	wh2_dlc14_skv_cha_deathmaster_snikch_tzarkan_0
wh2_main_character_abilities_concealment_bombs	wh2_dlc14_skv_cha_eshin_sorcerer_0
wh2_main_unit_passive_scurry_away	wh2_dlc14_skv_cha_eshin_sorcerer_0
wh3_main_unit_passive_single_entity	wh2_dlc14_skv_cha_eshin_sorcerer_0
wh2_dlc14_lord_abilities_looming_dread	wh2_dlc14_skv_cha_master_assassin_0
wh2_main_character_abilities_concealment_bombs	wh2_dlc14_skv_cha_master_assassin_0
wh2_main_unit_passive_scurry_away	wh2_dlc14_skv_cha_master_assassin_0
wh3_main_unit_passive_single_entity	wh2_dlc14_skv_cha_master_assassin_0
wh_main_hero_abilities_slippery	wh2_dlc14_skv_cha_master_assassin_0
wh2_dlc14_unit_passive_duck_and_weave	wh2_dlc14_skv_inf_death_runners_ror_0
wh2_main_unit_abilities_concealment_bombs	wh2_dlc14_skv_inf_death_runners_ror_0
wh2_main_unit_passive_scurry_away	wh2_dlc14_skv_inf_death_runners_ror_0
wh2_main_unit_passive_strength_in_numbers	wh2_dlc14_skv_inf_death_runners_ror_0
wh2_main_unit_abilities_concealment_bombs	wh2_dlc14_skv_inf_eshin_triads_0
wh2_main_unit_passive_scurry_away	wh2_dlc14_skv_inf_eshin_triads_0
wh2_main_unit_passive_strength_in_numbers	wh2_dlc14_skv_inf_eshin_triads_0
wh2_dlc14_unit_abilities_doppelgang	wh2_dlc14_skv_inf_eshin_triads_ror_0
wh2_main_unit_abilities_concealment_bombs	wh2_dlc14_skv_inf_eshin_triads_ror_0
wh2_main_unit_passive_scurry_away	wh2_dlc14_skv_inf_eshin_triads_ror_0
wh2_main_unit_passive_strength_in_numbers	wh2_dlc14_skv_inf_eshin_triads_ror_0
wh2_dlc14_unit_passive_unbinding_eshin_triads_ror	wh2_dlc14_skv_inf_eshin_triads_ror_summoned_0
wh2_main_unit_passive_scurry_away	wh2_dlc14_skv_inf_eshin_triads_ror_summoned_0
wh2_main_unit_passive_strength_in_numbers	wh2_dlc14_skv_inf_eshin_triads_ror_summoned_0
wh2_main_unit_passive_scurry_away	wh2_dlc14_skv_inf_poison_wind_mortar_0
wh2_main_unit_passive_strength_in_numbers	wh2_dlc14_skv_inf_poison_wind_mortar_0
wh2_main_unit_passive_scurry_away	wh2_dlc14_skv_inf_poison_wind_mortar_ror_0
wh2_main_unit_passive_strength_in_numbers	wh2_dlc14_skv_inf_poison_wind_mortar_ror_0
wh2_dlc14_unit_passive_unbinding_stormvermin_1	wh2_dlc14_skv_inf_stormvermin_1_summoned
wh2_main_unit_passive_scurry_away	wh2_dlc14_skv_inf_stormvermin_1_summoned
wh2_main_unit_passive_strength_in_numbers	wh2_dlc14_skv_inf_stormvermin_1_summoned
wh2_dlc14_unit_abilities_seismic_snare	wh2_dlc14_skv_inf_warp_grinder_0
wh2_dlc14_unit_abilities_warp_quake	wh2_dlc14_skv_inf_warp_grinder_0
wh2_main_unit_passive_scurry_away	wh2_dlc14_skv_inf_warp_grinder_0
wh2_main_unit_passive_strength_in_numbers	wh2_dlc14_skv_inf_warp_grinder_0
wh2_dlc15_lord_abilities_da_great_un_iz_ere	wh2_dlc15_grn_cha_grom_the_paunch_0
wh2_dlc15_lord_passive_language_of_da_boyz	wh2_dlc15_grn_cha_grom_the_paunch_0
wh3_main_unit_passive_single_entity	wh2_dlc15_grn_cha_grom_the_paunch_0
wh_main_unit_passive_regeneration	wh2_dlc15_grn_cha_grom_the_paunch_0
wh2_dlc15_lord_abilities_da_boss_loons	wh2_dlc15_grn_cha_night_goblin_warboss_0_big
wh2_dlc15_lord_abilities_fermented_fungi	wh2_dlc15_grn_cha_night_goblin_warboss_0_big
wh3_main_unit_passive_single_entity	wh2_dlc15_grn_cha_night_goblin_warboss_0_big
wh_main_character_abilities_get_back_ere	wh2_dlc15_grn_cha_night_goblin_warboss_0_big
wh2_dlc15_hero_abilities_mither	wh2_dlc15_grn_cha_river_troll_hag_0
wh2_dlc15_hero_abilities_swamp_breath	wh2_dlc15_grn_cha_river_troll_hag_0
wh2_dlc15_unit_passive_overwhelming_odour	wh2_dlc15_grn_cha_river_troll_hag_0
wh3_main_unit_passive_single_entity	wh2_dlc15_grn_cha_river_troll_hag_0
wh_main_unit_passive_regeneration	wh2_dlc15_grn_cha_river_troll_hag_0
wh2_dlc15_unit_abilities_arachneruption	wh2_dlc15_grn_mon_arachnarok_spider_waaagh_0
wh2_dlc15_unit_passive_thermal_thorax	wh2_dlc15_grn_mon_arachnarok_spider_waaagh_0
wh3_main_unit_passive_single_entity	wh2_dlc15_grn_mon_arachnarok_spider_waaagh_0
wh2_main_unit_abilities_fiery_breath	wh2_dlc15_grn_mon_feral_hydra_waaagh_0
