phase	stat	value	how
wh3_main_unit_passive_battle_harmony_yang	stat_morale	4.0000	add
wh3_main_unit_passive_battle_harmony_yin	scalar_speed	1.0400	mult
wh3_main_unit_passive_battle_harmony_yin	stat_morale	4.0000	add
wh3_main_unit_passive_battle_harmony_yin	stat_reloading	12.0000	add
wh3_main_unit_passive_chaotic_ebb	stat_resistance_physical	-20.0000	add
wh3_main_unit_passive_chaotic_surge	stat_resistance_physical	20.0000	add
wh3_main_unit_passive_cloud_of_flies	stat_melee_defence	9.0000	add
wh3_main_unit_passive_defensive_stance_buffer	scalar_bracing	1.1000	mult
wh3_main_unit_passive_defensive_stance	scalar_bracing	1.2500	mult
wh3_main_unit_passive_defensive_stance	stat_armour	10.0000	add
wh3_main_unit_passive_enduring_devotion	stat_melee_defence	5.0000	add
wh3_main_unit_passive_enduring_devotion	stat_morale	4.0000	add
wh3_main_unit_passive_eye_of_the_dragon	stat_morale	4.0000	add
wh3_main_unit_passive_eye_of_the_dragon	stat_spotting_forest	2.0000	mult
wh3_main_unit_passive_eye_of_the_dragon	stat_spotting_scrub	2.0000	mult
wh3_main_unit_passive_hellblade	stat_melee_damage_ap	1.2000	mult
wh3_main_unit_passive_hellblade	stat_melee_damage_base	1.2000	mult
wh3_main_unit_passive_single_entity	scalar_speed	0.9000	mult
wh3_main_unit_passive_single_entity	stat_melee_damage_ap	0.8000	mult
wh3_main_unit_passive_single_entity	stat_melee_damage_base	0.8000	mult
wh3_main_unit_passive_slime_trail	scalar_speed	0.9000	mult
wh3_main_unit_passive_slime_trail	stat_melee_attack	-5.0000	add
wh3_main_unit_passive_soul_hunters	stat_charge_bonus	10.0000	add
wh3_main_unit_passive_soul_hunters	stat_morale	16.0000	add
wh3_main_unit_passive_soul_hunters	stat_resistance_all	10.0000	add
wh3_main_unit_passive_soulscent	stat_melee_attack	20.0000	add
wh3_main_unit_passive_soulscent	stat_melee_damage_ap	1.5000	mult
wh3_main_weapon_abilities_sceptre_of_titans	stat_bonus_vs_large	24.0000	add
wh3_main_weapon_abilities_sceptre_of_titans	stat_melee_damage_ap	1.7500	mult
wh3_main_weapon_abilities_shard_blade	scalar_speed	0.5500	mult
wh3_main_weapon_abilities_the_eternal_blade	stat_melee_attack	40.0000	add
wh3_main_weapon_abilities_the_eternal_blade	stat_melee_damage_ap	1.5000	mult
wh3_main_weapon_abilities_the_eternal_blade	stat_melee_damage_base	1.5000	mult
wh3_main_weapon_abilities_the_tenderiser	stat_melee_damage_ap	1.5000	mult
wh3_main_weapon_abilities_the_tenderiser	stat_melee_damage_base	1.5000	mult
wh3_main_weapon_abilities_torment_blade	stat_melee_attack	-24.0000	add
wh3_main_weapon_abilities_torment_blade	stat_melee_damage_ap	0.7500	mult
wh3_main_weapon_abilities_torment_blade	stat_melee_damage_base	0.7500	mult
wh3_main_weapon_abilities_witstealer_sword	stat_melee_damage_ap	2.0000	mult
wh3_main_weapon_abilities_witstealer_sword	stat_melee_damage_base	2.0000	mult
wh3_main_weapon_passive_blade_of_shadows	stat_melee_attack	20.0000	add
wh3_main_weapon_passive_blade_of_shadows	stat_melee_damage_ap	1.5000	mult
wh3_main_weapon_passive_blade_of_shadows	stat_melee_damage_base	1.5000	mult
wh3_main_weapon_passive_brazier_mace_of_ursun	stat_melee_damage_ap	1.2500	mult
wh3_main_weapon_passive_brazier_mace_of_ursun	stat_melee_damage_base	1.2500	mult
wh3_main_weapon_passive_chainsword	stat_melee_damage_ap	4.0000	mult
wh3_main_weapon_passive_chainsword	stat_melee_damage_base	4.0000	mult
wh3_main_weapon_passive_dawn_glaive	scalar_speed	0.9000	mult
wh3_main_weapon_passive_dawn_glaive	stat_melee_attack	-5.0000	add
wh3_main_weapon_passive_dawn_glaive	stat_melee_defence	-5.0000	add
wh3_main_weapon_passive_wand_of_whimsey	stat_melee_attack	12.0000	add
wh3_main_weapon_passive_wand_of_whimsey	stat_melee_damage_base	1.1200	mult
wh3_pro10_army_abilities_shard_of_tzeentch	scalar_spell_mastery	1.1500	mult
wh3_pro11_hero_passive_bane_of_the_dead	stat_morale	-4.0000	add
wh3_pro11_item_passive_bane_shield_enemy	stat_melee_damage_ap	0.9000	mult
wh3_pro11_item_passive_bane_shield_enemy	stat_melee_damage_base	0.9000	mult
wh3_pro11_item_passive_bane_shield_self	stat_melee_defence	10.0000	add
wh3_supplies_armour_upgrade_01	stat_armour	10.0000	add
wh3_supplies_armour_upgrade_02	stat_armour	20.0000	add
wh3_supplies_armour_upgrade_02	stat_resistance_all	5.0000	add
wh3_supplies_armour_upgrade_03	stat_armour	30.0000	add
wh3_supplies_armour_upgrade_03	stat_resistance_all	10.0000	add
wh3_supplies_missiles_upgrade_01	scalar_missile_damage_ap	1.1500	mult
wh3_supplies_missiles_upgrade_01	scalar_missile_damage_base	1.1500	mult
wh3_supplies_missiles_upgrade_02	scalar_missile_damage_ap	1.2000	mult
wh3_supplies_missiles_upgrade_02	scalar_missile_damage_base	1.2000	mult
wh3_supplies_missiles_upgrade_02	scalar_missile_range	1.1000	mult
wh3_supplies_missiles_upgrade_03	scalar_missile_damage_ap	1.2500	mult
wh3_supplies_missiles_upgrade_03	scalar_missile_damage_base	1.2500	mult
wh3_supplies_missiles_upgrade_03	scalar_missile_range	1.2000	mult
wh3_supplies_shields_upgrade_01	stat_missile_block_chance	18.0000	add
wh3_supplies_shields_upgrade_02	stat_missile_block_chance	30.0000	add
wh3_supplies_shields_upgrade_02	stat_resistance_missile	10.0000	add
wh3_supplies_shields_upgrade_03	stat_missile_block_chance	42.0000	add
wh3_supplies_shields_upgrade_03	stat_resistance_missile	20.0000	add
wh3_supplies_weapons_upgrade_01	stat_melee_damage_ap	1.2000	mult
wh3_supplies_weapons_upgrade_01	stat_melee_damage_base	1.2000	mult
wh3_supplies_weapons_upgrade_02	stat_melee_attack	1.1500	mult
wh3_supplies_weapons_upgrade_02	stat_melee_damage_ap	1.3000	mult
wh3_supplies_weapons_upgrade_02	stat_melee_damage_base	1.3000	mult
wh3_supplies_weapons_upgrade_03	stat_melee_attack	1.3000	mult
wh3_supplies_weapons_upgrade_03	stat_melee_damage_ap	1.4000	mult
wh3_supplies_weapons_upgrade_03	stat_melee_damage_base	1.4000	mult
wh3_survival_forge_1_face_of_the_forge	stat_armour	0.7500	mult
wh3_survival_forge_1_face_of_the_forge	stat_morale	-10.0000	add
wh3_survival_forge_3_depths_of_the_forge	stat_resistance_all	-15.0000	add
wh3_survival_khorne_1_ruin	stat_armour	0.8000	mult
wh3_survival_khorne_1_ruin	stat_melee_defence	0.9000	mult
wh3_survival_khorne_2_blood	stat_melee_attack	0.9000	mult
wh3_survival_khorne_3_torment	stat_melee_attack	0.9000	mult
wh3_survival_khorne_3_torment	stat_morale	-10.0000	add
wh3_survival_nurgle_1_garden	stat_melee_attack	0.9000	mult
wh3_survival_nurgle_1_garden	stat_melee_defence	0.9000	mult
wh3_survival_nurgle_1_garden	stat_resistance_magic	-15.0000	add
wh3_survival_nurgle_2_swamp	scalar_speed	0.9000	mult
wh3_survival_nurgle_2_swamp	stat_charge_bonus	0.9000	mult
wh3_survival_nurgle_3_thorns	stat_armour	0.8000	mult
wh3_survival_slaanesh_1_vainglory	stat_accuracy	0.8000	mult
wh3_survival_slaanesh_1_vainglory	stat_charge_bonus	0.9000	mult
wh3_survival_slaanesh_1_vainglory	stat_melee_attack	0.9000	mult
wh3_survival_slaanesh_2_joy	scalar_missile_damage_base	0.9000	mult
wh3_survival_slaanesh_2_joy	stat_melee_damage_base	0.9000	mult
wh3_survival_slaanesh_2_joy	stat_melee_defence	0.9000	mult
wh3_survival_slaanesh_3_indolency	stat_melee_attack	0.9000	mult
wh3_survival_slaanesh_3_indolency	stat_melee_defence	0.9000	mult
wh3_survival_tzeentch_1_fires	stat_resistance_flame	-15.0000	add
wh3_survival_tzeentch_1_fires	stat_resistance_magic	-15.0000	add
wh3_survival_tzeentch_2_crystals	scalar_speed	0.9000	mult
wh3_survival_tzeentch_2_crystals	stat_melee_defence	0.9000	mult
wh3_survival_tzeentch_3_time	scalar_miscast_chance	1.5000	mult
wh3_twa06_unit_passive_adaptive_tactics	stat_melee_attack	24.0000	add
wh3_twa06_unit_passive_adaptive_tactics	stat_melee_defence	24.0000	add
wh3_twa06_unit_passive_gloom_of_flies	stat_melee_defence	9.0000	add
wh3_twa06_unit_passive_hungering_blades	stat_melee_attack	5.0000	add
wh3_twa06_unit_passive_hungering_blades	stat_melee_damage_ap	1.2000	mult
wh3_twa06_unit_passive_hungering_blades	stat_melee_damage_base	1.2000	mult
wh3_twa07_unit_passive_mantle_of_immolation	stat_melee_defence	-5.0000	add
wh3_twa07_unit_passive_mantle_of_immolation	stat_weakness_flame	-20.0000	add
wh3_twa07_unit_passive_obsessive_adoration	stat_melee_attack	14.0000	add
wh3_twa07_unit_passive_obsessive_adoration	stat_melee_damage_ap	1.2000	mult
wh3_twa07_unit_passive_obsessive_adoration	stat_melee_damage_base	1.2000	mult
wh3_twa07_unit_passive_wasting_sickness	stat_mass	0.7500	mult
wh3_twa07_unit_passive_wasting_sickness	stat_melee_damage_ap	0.9000	mult
wh3_twa07_unit_passive_wasting_sickness	stat_melee_damage_base	0.9000	mult
wh3_twa08_unit_abilities_glacial_defence	scalar_speed	0.7500	mult
wh3_twa08_unit_abilities_glacial_defence	stat_armour	60.0000	add
wh3_twa08_unit_abilities_glacial_defence	stat_resistance_missile	20.0000	add
wh3_twa08_unit_passive_goreshell	stat_resistance_all	10.0000	add
wh3_twa10_unit_passive_blisterback	stat_damage_reflection	10.0000	add
wh3_twa10_unit_passive_blisterback	stat_morale	8.0000	add
wh_dlc01_banner_passive_blasted_standard	stat_missile_block_chance	12.0000	add
wh_dlc01_item_passive_helm_of_many_eyes	stat_melee_defence	54.0000	add
wh_dlc01_item_passive_the_crown_of_domination	stat_morale	4.0000	add
wh_dlc01_weapon_abilities_starcrusher	scalar_splash_attack_power	1.5000	mult
wh_dlc01_weapon_abilities_starcrusher	stat_melee_damage_ap	1.5000	mult
wh_dlc01_weapon_abilities_the_slayer_of_kings	scalar_splash_attack_power	1.5000	mult
wh_dlc01_weapon_abilities_the_slayer_of_kings	stat_melee_damage_ap	1.7500	mult
wh_dlc01_weapon_abilities_the_slayer_of_kings	stat_melee_damage_base	1.7500	mult
wh_dlc02_unit_passive_the_flag_of_blood_keep	stat_resistance_missile	20.0000	add
wh_dlc03_banner_passive_manbane_standard	stat_morale	-4.0000	add
wh_dlc03_banner_passive_totem_of_rust	stat_armour	-7.0000	add
wh_dlc03_character_abilities_apocalyptic_vision	stat_melee_attack	24.0000	add
wh_dlc03_character_abilities_apocalyptic_vision	stat_morale	16.0000	add
wh_dlc03_character_abilities_call_of_violence	stat_morale	16.0000	add
wh_dlc03_hero_passive_something_wicked_this_way_comes	stat_morale	-4.0000	add
wh_dlc03_hero_passive_strength_of_the_land_iii	stat_armour	23.0000	add
wh_dlc03_hero_passive_strength_of_the_land_iii	stat_resistance_missile	5.0000	add
wh_dlc03_hero_passive_strength_of_the_land_ii	stat_armour	15.0000	add
wh_dlc03_hero_passive_strength_of_the_land_i	stat_armour	7.0000	add
wh_dlc03_hero_passive_strength_of_the_land_iv	stat_armour	23.0000	add
wh_dlc03_hero_passive_strength_of_the_land_iv	stat_resistance_missile	10.0000	add
wh_dlc03_hero_passive_the_unrelenting_warherd_iii	stat_melee_attack	15.0000	add
wh_dlc03_hero_passive_the_unrelenting_warherd_ii	stat_melee_attack	12.0000	add
wh_dlc03_hero_passive_the_unrelenting_warherd_i	stat_melee_attack	8.0000	add
wh_dlc03_hero_passive_the_unrelenting_warherd_iv	stat_charge_bonus	1.4000	mult
wh_dlc03_hero_passive_the_unrelenting_warherd_iv	stat_melee_attack	15.0000	add
wh_dlc03_item_abilities_chalice_of_dark_rain	stat_accuracy	-30.0000	add
wh_dlc03_item_abilities_hagtree_fetish	scalar_miscast_chance	0.2500	mult
wh_dlc03_item_abilities_horn_of_the_first_beast	stat_charge_bonus	1.2000	mult
wh_dlc03_item_abilities_horn_of_the_first_beast	stat_melee_attack	24.0000	add
wh_dlc03_item_abilities_horn_of_the_first_beast	stat_morale	8.0000	add
wh_dlc03_item_passive_banner_of_the_fallen_king	stat_melee_damage_ap	1.1200	mult
wh_dlc03_item_passive_banner_of_the_fallen_king	stat_melee_damage_base	1.1200	mult
wh_dlc03_item_passive_blackened_plate	stat_resistance_flame	20.0000	add
wh_dlc03_item_passive_icon_of_vilification	stat_morale	12.0000	add
wh_dlc03_item_passive_the_dark_mail	stat_armour	30.0000	add
wh_dlc03_item_passive_the_dark_mail	stat_resistance_all	20.0000	add
wh_dlc03_item_passive_the_dark_mail	stat_resistance_magic	25.0000	add
wh_dlc03_item_passive_trollhide	stat_weakness_flame	-20.0000	add
wh_dlc03_lord_passive_crush_the_weak	stat_melee_attack	-5.0000	add
wh_dlc03_lord_passive_crush_the_weak	stat_melee_defence	-5.0000	add
wh_dlc03_lord_passive_crush_the_weak	stat_morale	-4.0000	add
wh_dlc03_lore_passive_bestial_surge	stat_charge_bonus	1.1500	mult
wh_dlc03_quest_passive_poisoning	scalar_speed	0.5500	mult
wh_dlc03_spell_beasts_panns_impenetrable_pelt_upgraded	scalar_speed	1.2500	mult
wh_dlc03_spell_beasts_panns_impenetrable_pelt_upgraded	stat_melee_defence	24.0000	add
wh_dlc03_spell_beasts_panns_impenetrable_pelt_upgraded	stat_resistance_physical	20.0000	add
wh_dlc03_spell_beasts_panns_impenetrable_pelt	scalar_speed	1.2500	mult
wh_dlc03_spell_beasts_panns_impenetrable_pelt	stat_melee_defence	24.0000	add
wh_dlc03_spell_beasts_panns_impenetrable_pelt	stat_resistance_physical	20.0000	add
wh_dlc03_spell_beasts_the_curse_of_anraheir	scalar_speed	0.7500	mult
wh_dlc03_spell_beasts_the_curse_of_anraheir	stat_accuracy	-30.0000	add
wh_dlc03_spell_beasts_the_curse_of_anraheir	stat_melee_attack	-24.0000	add
wh_dlc03_spell_beasts_the_curse_of_anraheir	stat_melee_defence	-24.0000	add
wh_dlc03_spell_beasts_wyssans_wildform	stat_armour	30.0000	add
wh_dlc03_spell_beasts_wyssans_wildform	stat_melee_damage_ap	1.2500	mult
wh_dlc03_spell_beasts_wyssans_wildform	stat_melee_damage_base	1.2500	mult
wh_dlc03_spell_wild_devolve_upgraded	scalar_charge_speed	0.7500	mult
wh_dlc03_spell_wild_devolve_upgraded	scalar_speed	0.7500	mult
wh_dlc03_spell_wild_devolve_upgraded	stat_melee_attack	-24.0000	add
wh_dlc03_spell_wild_devolve_upgraded	stat_morale	-8.0000	add
wh_dlc03_spell_wild_devolve	scalar_charge_speed	0.7500	mult
wh_dlc03_spell_wild_devolve	scalar_speed	0.7500	mult
wh_dlc03_spell_wild_devolve	stat_melee_attack	-24.0000	add
wh_dlc03_spell_wild_devolve	stat_morale	-8.0000	add
wh_dlc03_spell_wild_mantle_of_ghorok	stat_armour	-30.0000	add
wh_dlc03_spell_wild_mantle_of_ghorok	stat_melee_attack	40.0000	add
wh_dlc03_spell_wild_mantle_of_ghorok	stat_melee_damage_ap	1.5000	mult
wh_dlc03_spell_wild_mantle_of_ghorok	stat_melee_damage_base	1.5000	mult
wh_dlc03_spell_wild_traitor_kin_upgraded	scalar_speed	0.7500	mult
wh_dlc03_spell_wild_traitor_kin	scalar_speed	0.7500	mult
wh_dlc03_unit_abilities_slaughterers_call	stat_charge_bonus	1.1000	mult
wh_dlc03_unit_abilities_slaughterers_call	stat_melee_attack	8.0000	add
wh_dlc03_unit_abilities_slaughterers_call	stat_morale	8.0000	add
wh_dlc03_unit_passive_bloodgreed	stat_charge_bonus	1.1500	mult
wh_dlc03_unit_passive_bloodgreed	stat_melee_attack	16.0000	add
wh_dlc03_unit_passive_bloodgreed	stat_melee_damage_ap	1.2000	mult
wh_dlc03_unit_passive_drunken	stat_morale	4.0000	add
wh_dlc03_unit_passive_primal_fury	scalar_speed	1.1000	mult
wh_dlc03_unit_passive_primal_fury	stat_charge_bonus	1.1000	mult
wh_dlc03_unit_passive_primal_fury	stat_melee_attack	5.0000	add
wh_dlc03_unit_passive_soul_eater	scalar_miscast_chance	1.5000	mult
wh_dlc03_weapon_abilities_scourge	scalar_splash_attack_power	1.5000	mult
wh_dlc03_weapon_abilities_scourge	stat_bonus_vs_infantry	32.0000	add
wh_dlc03_weapon_abilities_scourge	stat_melee_damage_ap	1.2500	mult
wh_dlc03_weapon_abilities_scourge	stat_melee_damage_base	1.2500	mult
wh_dlc03_weapon_passive_mangelder	stat_morale	-8.0000	add
wh_dlc03_weapon_passive_the_brass_cleaver	stat_melee_attack	8.0000	add
wh_dlc04_hero_passive_divine_power	scalar_miscast_chance	1.5000	mult
wh_dlc04_item_abilities_the_carstein_ring	stat_resistance_all	60.0000	add
wh_dlc04_lord_abilities_beguile	stat_melee_attack	-40.0000	add
wh_dlc04_lord_passive_aura_of_dark_majesty	stat_morale	-4.0000	add
wh_dlc04_spell_bound_hammer_of_sigmar_upgraded	stat_melee_attack	24.0000	add
wh_dlc04_spell_bound_shield_of_faith_upgraded	stat_resistance_all	20.0000	add
wh_dlc04_unit_contact_helmans_blight	scalar_missile_damage_ap	0.8000	mult
wh_dlc04_unit_contact_helmans_blight	scalar_missile_damage_base	0.8000	mult
wh_dlc04_unit_contact_helmans_blight	scalar_speed	0.7000	mult
wh_dlc04_unit_contact_helmans_blight	stat_melee_damage_ap	0.8000	mult
wh_dlc04_unit_contact_helmans_blight	stat_melee_damage_base	0.8000	mult
wh_dlc04_unit_passive_balefire	stat_resistance_flame	20.0000	add
wh_dlc04_unit_passive_chilling_aura	scalar_speed	0.7000	mult
wh_dlc04_unit_passive_strength_of_the_penitent	stat_melee_defence	14.0000	add
wh_dlc04_unit_passive_strength_of_the_penitent	stat_resistance_physical	15.0000	add
wh_dlc04_unit_passive_unholy_lodestone	stat_morale	4.0000	add
wh_dlc04_unit_passive_vigour_mortis	stat_melee_attack	5.0000	add
wh_dlc04_unit_passive_vigour_mortis	stat_melee_defence	5.0000	add
wh_dlc05_banner_passive_banner_of_the_eternal_queen	stat_morale	4.0000	add
wh_dlc05_banner_passive_banner_of_the_eternal_queen	stat_resistance_all	5.0000	add
wh_dlc05_banner_passive_banner_of_the_hunter_king	stat_charge_bonus	1.1000	mult
wh_dlc05_banner_passive_banner_of_the_hunter_king	stat_melee_attack	5.0000	add
wh_dlc05_character_abilities_pray_of_anath_raema	stat_resistance_missile	-20.0000	add
wh_dlc05_hero_passive_hawkish_finesse	stat_reloading	40.0000	add
wh_dlc05_hero_passive_hawkish_precision	scalar_missile_damage_ap	1.1500	mult
wh_dlc05_item_abilities_horn_of_the_wild_hunt	stat_charge_bonus	1.6000	mult
wh_dlc05_item_passive_cloak_of_isha	stat_resistance_all	20.0000	add
wh_dlc05_lord_passive_call_of_the_woods	stat_melee_attack	5.0000	add
wh_dlc05_lord_passive_howl_of_the_forest	stat_melee_attack	8.0000	add
wh_dlc05_lord_passive_sight_beyond_sight	scalar_missile_damage_base	1.1500	mult
wh_dlc05_lord_passive_the_eye_of_kurnous	scalar_missile_damage_base	1.1000	mult
wh_dlc05_lore_passive_smoke_and_mirrors	scalar_speed	1.1000	mult
wh_dlc05_quest_passive_aura_of_transmutation	stat_resistance_all	90.0000	add
wh_dlc05_spell_life_awakening_of_the_wood	scalar_speed	0.5500	mult
wh_dlc05_spell_life_flesh_to_stone_upgraded	stat_resistance_physical	60.0000	add
wh_dlc05_spell_life_flesh_to_stone	stat_resistance_physical	60.0000	add
wh_dlc05_spell_life_shield_of_thorns_upgraded	stat_damage_reflection	28.0000	add
wh_dlc05_spell_life_shield_of_thorns	stat_damage_reflection	14.0000	add
wh_dlc05_spell_life_the_dwellers_below_upgraded	scalar_speed	0.5500	mult
wh_dlc05_spell_life_the_dwellers_below	scalar_speed	0.7500	mult
wh_dlc05_spell_shadow_melkoths_mystifying_miasma_upgraded	scalar_speed	0.7500	mult
wh_dlc05_spell_shadow_melkoths_mystifying_miasma	scalar_speed	0.7500	mult
wh_dlc05_spell_shadow_okkams_mindrazor_upgraded	stat_melee_damage_ap	1.5000	mult
wh_dlc05_spell_shadow_okkams_mindrazor_upgraded	stat_melee_damage_base	1.5000	mult
wh_dlc05_spell_shadow_okkams_mindrazor	stat_melee_damage_ap	1.5000	mult
wh_dlc05_spell_shadow_okkams_mindrazor	stat_melee_damage_base	1.5000	mult
wh_dlc05_spell_shadow_the_enfeebling_foe_upgraded	stat_melee_attack	-24.0000	add
wh_dlc05_spell_shadow_the_enfeebling_foe_upgraded	stat_melee_defence	-24.0000	add
wh_dlc05_spell_shadow_the_enfeebling_foe	stat_melee_attack	-24.0000	add
wh_dlc05_spell_shadow_the_enfeebling_foe	stat_melee_defence	-24.0000	add
wh_dlc05_spell_shadow_the_withering_upgraded	stat_armour	-30.0000	add
wh_dlc05_spell_shadow_the_withering_upgraded	stat_morale	-8.0000	add
wh_dlc05_spell_shadow_the_withering	stat_armour	-30.0000	add
wh_dlc05_spell_shadow_the_withering	stat_morale	-8.0000	add
wh_dlc05_unit_abilities_storm_of_blades	stat_melee_attack	24.0000	add
wh_dlc05_unit_abilities_storm_of_blades	stat_melee_defence	-24.0000	add
wh_dlc05_unit_abilities_the_shadows_coil	stat_melee_attack	-24.0000	add
wh_dlc05_unit_abilities_the_shadows_coil	stat_melee_defence	24.0000	add
wh_dlc05_unit_abilities_woven_mist	stat_melee_defence	-24.0000	add
wh_dlc05_unit_abilities_woven_mist	stat_resistance_missile	40.0000	add
wh_dlc05_unit_passive_guardians_of_the_wildwood	stat_bonus_vs_large	12.0000	add
wh_dlc05_weapon_abilities_daiths_sword	stat_armour	-30.0000	add
wh_dlc05_weapon_abilities_el_syf	scalar_speed	0.5500	mult
wh_dlc05_weapon_abilities_el_syf	stat_melee_defence	-40.0000	add
wh_dlc05_weapon_abilities_el_syf	stat_resistance_physical	-20.0000	add
wh_dlc06_lord_abilities_mighty_oath_stone	stat_melee_defence	24.0000	add
wh_dlc06_lord_abilities_revenge_incarnate	stat_melee_attack	40.0000	add
wh_dlc06_lord_abilities_revenge_incarnate	stat_melee_damage_base	1.6000	mult
wh_dlc06_lord_abilities_spite_of_da_bad_moon	stat_bonus_vs_large	16.0000	add
wh_dlc06_lord_abilities_spite_of_da_bad_moon	stat_melee_damage_ap	1.2500	mult
wh_dlc06_lord_abilities_spite_of_da_bad_moon	stat_melee_damage_base	1.2500	mult
wh_dlc06_lord_abilities_tricksy_traps	scalar_speed	1.2500	mult
wh_dlc06_lord_passive_warpaint_of_wurrzag	stat_resistance_physical	5.0000	add
wh_dlc06_lord_passive_wurrzags_revenge	scalar_miscast_chance	2.0000	mult
wh_dlc06_quest_abilities_grand_faiths_bastion	stat_resistance_all	90.0000	add
wh_dlc06_quest_passive_inquisitor_of_sigmar	scalar_speed	1.4500	mult
wh_dlc06_quest_passive_inquisitor_of_sigmar	stat_reloading	40.0000	add
wh_dlc06_rune_abilities_master_rune_of_negation	stat_resistance_all	40.0000	add
wh_dlc06_rune_abilities_master_rune_of_oath_and_steel	stat_armour	60.0000	add
wh_dlc06_rune_abilities_master_rune_of_wrath_and_ruin	scalar_charge_speed	0.4000	mult
wh_dlc06_rune_abilities_master_rune_of_wrath_and_ruin	scalar_speed	0.4000	mult
wh_dlc06_rune_passive_master_rune_of_slowness	scalar_charge_speed	0.9000	mult
wh_dlc06_rune_passive_master_rune_of_slowness	scalar_speed	0.9000	mult
wh_dlc06_rune_passive_master_rune_of_slowness	stat_charge_bonus	0.9000	mult
wh_dlc06_unit_abilities_marked_by_ulthar	stat_armour	-30.0000	add
wh_dlc06_unit_abilities_marked_by_ulthar	stat_missile_block_chance	-24.0000	add
wh_dlc06_unit_abilities_marked_by_ulthar	stat_resistance_missile	-20.0000	add
wh_dlc06_unit_abilities_smoke_bomb	scalar_charge_speed	0.4000	mult
wh_dlc06_unit_abilities_smoke_bomb	scalar_speed	0.4000	mult
wh_dlc06_unit_contact_blinded	stat_accuracy	-30.0000	add
wh_dlc06_unit_contact_blinded	stat_melee_attack	-24.0000	add
wh_dlc06_unit_contact_blinded	stat_melee_defence	-24.0000	add
wh_dlc06_unit_contact_discouraged	stat_morale	-16.0000	add
wh_dlc06_unit_contact_flammable	scalar_speed	0.7000	mult
wh_dlc06_unit_contact_flammable	stat_weakness_flame	-20.0000	add
wh_dlc06_unit_contact_sundered_armour	stat_armour	-30.0000	add
wh_dlc06_unit_passive_opportunist_murderer	stat_melee_attack	12.0000	add
wh_dlc06_unit_passive_opportunist_murderer	stat_melee_damage_ap	1.4000	mult
wh_dlc06_unit_passive_power_of_the_dragonback	stat_resistance_flame	20.0000	add
wh_dlc06_unit_passive_squigs_go_wild	stat_morale	12.0000	add
wh_dlc06_weapon_passive_bonewoof_staff	stat_charge_bonus	1.2000	mult
wh_dlc06_weapon_passive_bonewoof_staff	stat_melee_attack	12.0000	add
wh_dlc06_weapon_passive_hammer_of_angrund	stat_charge_bonus	1.1500	mult
wh_dlc06_weapon_passive_hammer_of_angrund	stat_melee_attack	8.0000	add
wh_dlc06_weapon_passive_hammer_of_angrund	stat_melee_damage_ap	1.1800	mult
wh_dlc06_weapon_passive_hammer_of_angrund	stat_melee_damage_base	1.1800	mult
wh_dlc07_hero_abilities_dolorous_blade	stat_melee_attack	24.0000	add
wh_dlc07_hero_abilities_dolorous_blade	stat_melee_damage_ap	1.5000	mult
wh_dlc07_hero_passive_precise_control	scalar_missile_range	1.1000	mult
wh_dlc07_lord_abilities_favour_of_the_fay	stat_melee_attack	40.0000	add
wh_dlc07_lord_abilities_lions_shield	stat_resistance_magic	40.0000	add
wh_dlc07_lord_abilities_lions_shield	stat_resistance_missile	40.0000	add
wh_dlc07_lord_passive_mist_of_the_lady	stat_melee_attack	-5.0000	add
wh_dlc07_lord_passive_spirit_of_the_tempest	scalar_speed	1.1000	mult
wh_dlc07_lord_passive_spirit_of_the_tempest	stat_charge_bonus	1.1000	mult
wh_dlc07_unit_formation_lance	scalar_charge_speed	1.1000	mult
wh_dlc07_unit_formation_lance	scalar_entity_acceleration_modifier	1.3000	mult
wh_dlc07_unit_formation_lance	stat_charge_bonus	1.3000	mult
wh_dlc07_unit_formation_lance	stat_mass	1.3000	mult
wh_dlc07_unit_formation_lance	stat_melee_defence	-8.0000	add
wh_dlc07_unit_passive_icon_of_devotion	stat_melee_attack	5.0000	add
wh_dlc07_unit_passive_icon_of_devotion	stat_morale	8.0000	add
wh_dlc07_unit_passive_the_peasants_duty	stat_morale	8.0000	add
wh_dlc08_character_abilities_hunter_of_champions	scalar_speed	0.5500	mult
wh_dlc08_character_abilities_hunter_of_champions	stat_armour	-30.0000	add
wh_dlc08_character_abilities_hunter_of_champions	stat_melee_defence	-40.0000	add
wh_dlc08_hero_passive_frenzied_assault	stat_charge_bonus	1.4000	mult
wh_dlc08_hero_passive_frenzied_assault	stat_melee_attack	12.0000	add
wh_dlc08_hero_passive_ruinious_flesh	stat_armour	23.0000	add
wh_dlc08_hero_passive_ruinious_flesh	stat_resistance_missile	10.0000	add
wh_dlc08_hero_passive_twisted_flesh_iii	stat_armour	23.0000	add
wh_dlc08_hero_passive_twisted_flesh_ii	stat_armour	15.0000	add
wh_dlc08_hero_passive_twisted_flesh_i	stat_armour	7.0000	add
wh_dlc08_hero_passive_vicious_assault_iii	stat_melee_attack	12.0000	add
wh_dlc08_hero_passive_vicious_assault_ii	stat_melee_attack	8.0000	add
wh_dlc08_hero_passive_vicious_assault_i	stat_melee_attack	5.0000	add
wh_dlc08_lord_passive_daring_deathblow	stat_melee_attack	10.0000	add
wh_dlc08_lord_passive_daring_deathblow	stat_melee_damage_ap	1.5000	mult
