uniform_name	filename	battle_filename	campaign_porthole_filename	campaign_politician_filename	campaign_override_skeleton
wh3_main_uniform_nur_cultist_02	wh3_main_nur_cha_cultist_campaign_02	wh3_main_nur_cha_cultist_campaign_02	wh3_main_nur_cha_cultist_campaign_02		
wh3_main_uniform_nur_cultist_03	wh3_main_nur_cha_cultist_campaign_03	wh3_main_nur_cha_cultist_campaign_03	wh3_main_nur_cha_cultist_campaign_03		
wh3_main_uniform_nur_cultist_04	wh3_main_nur_cha_cultist_campaign_04	wh3_main_nur_cha_cultist_campaign_04	wh3_main_nur_cha_cultist_campaign_04		
wh3_main_uniform_nur_cultist_05	wh3_main_nur_cha_cultist_campaign_05	wh3_main_nur_cha_cultist_campaign_05	wh3_main_nur_cha_cultist_campaign_05		
wh3_main_uniform_nur_exalted_great_unclean_one_01	wh3_main_nur_cha_exalted_great_unclean_one_campaign_01	wh3_main_nur_cha_exalted_great_unclean_one_campaign_01	wh3_main_nur_cha_exalted_great_unclean_one_campaign_01		
wh3_main_uniform_nur_exalted_great_unclean_one_02	wh3_main_nur_cha_exalted_great_unclean_one_campaign_02	wh3_main_nur_cha_exalted_great_unclean_one_campaign_02	wh3_main_nur_cha_exalted_great_unclean_one_campaign_02		
wh3_main_uniform_nur_exalted_great_unclean_one_03	wh3_main_nur_cha_exalted_great_unclean_one_campaign_03	wh3_main_nur_cha_exalted_great_unclean_one_campaign_03	wh3_main_nur_cha_exalted_great_unclean_one_campaign_03		
wh3_main_uniform_nur_exalted_great_unclean_one_04	wh3_main_nur_cha_exalted_great_unclean_one_campaign_04	wh3_main_nur_cha_exalted_great_unclean_one_campaign_04	wh3_main_nur_cha_exalted_great_unclean_one_campaign_04		
wh3_main_uniform_nur_exalted_great_unclean_one_05	wh3_main_nur_cha_exalted_great_unclean_one_campaign_05	wh3_main_nur_cha_exalted_great_unclean_one_campaign_05	wh3_main_nur_cha_exalted_great_unclean_one_campaign_05		
wh3_main_uniform_nur_herald_of_nurgle_01	wh3_main_nur_cha_herald_of_nurgle_campaign_01	wh3_main_nur_cha_herald_of_nurgle_campaign_01	wh3_main_nur_cha_herald_of_nurgle_campaign_01		
wh3_main_uniform_nur_herald_of_nurgle_02	wh3_main_nur_cha_herald_of_nurgle_campaign_02	wh3_main_nur_cha_herald_of_nurgle_campaign_02	wh3_main_nur_cha_herald_of_nurgle_campaign_02		
wh3_main_uniform_nur_herald_of_nurgle_03	wh3_main_nur_cha_herald_of_nurgle_campaign_03	wh3_main_nur_cha_herald_of_nurgle_campaign_03	wh3_main_nur_cha_herald_of_nurgle_campaign_03		
wh3_main_uniform_nur_herald_of_nurgle_04	wh3_main_nur_cha_herald_of_nurgle_campaign_04	wh3_main_nur_cha_herald_of_nurgle_campaign_04	wh3_main_nur_cha_herald_of_nurgle_campaign_04		
wh3_main_uniform_nur_herald_of_nurgle_05	wh3_main_nur_cha_herald_of_nurgle_campaign_05	wh3_main_nur_cha_herald_of_nurgle_campaign_05	wh3_main_nur_cha_herald_of_nurgle_campaign_05		
wh3_main_uniform_nur_kugath	wh3_main_nur_cha_ku_gath_plaguefather_0	wh3_main_nur_cha_ku_gath_plaguefather_0	wh3_main_nur_cha_ku_gath_plaguefather_0		
wh3_main_uniform_nur_plagueridden_01	wh3_main_nur_cha_plagueridden_campaign_01	wh3_main_nur_cha_plagueridden_campaign_01	wh3_main_nur_cha_plagueridden_campaign_01		
wh3_main_uniform_nur_plagueridden_02	wh3_main_nur_cha_plagueridden_campaign_02	wh3_main_nur_cha_plagueridden_campaign_02	wh3_main_nur_cha_plagueridden_campaign_02		
wh3_main_uniform_nur_plagueridden_03	wh3_main_nur_cha_plagueridden_campaign_03	wh3_main_nur_cha_plagueridden_campaign_03	wh3_main_nur_cha_plagueridden_campaign_03		
wh3_main_uniform_nur_plagueridden_04	wh3_main_nur_cha_plagueridden_campaign_04	wh3_main_nur_cha_plagueridden_campaign_04	wh3_main_nur_cha_plagueridden_campaign_04		
wh3_main_uniform_nur_plagueridden_05	wh3_main_nur_cha_plagueridden_campaign_05	wh3_main_nur_cha_plagueridden_campaign_05	wh3_main_nur_cha_plagueridden_campaign_05		
wh3_main_uniform_ogr_butcher_01	wh3_main_ogr_butcher_campaign_01	wh3_main_ogr_butcher_campaign_01	wh3_main_ogr_butcher_campaign_01		
wh3_main_uniform_ogr_butcher_02	wh3_main_ogr_butcher_campaign_02	wh3_main_ogr_butcher_campaign_02	wh3_main_ogr_butcher_campaign_02		
wh3_main_uniform_ogr_butcher_03	wh3_main_ogr_butcher_campaign_03	wh3_main_ogr_butcher_campaign_03	wh3_main_ogr_butcher_campaign_03		
wh3_main_uniform_ogr_firebelly_01	wh3_main_ogr_firebelly_campaign_01	wh3_main_ogr_firebelly_campaign_01	wh3_main_ogr_firebelly_campaign_01		
wh3_main_uniform_ogr_firebelly_02	wh3_main_ogr_firebelly_campaign_02	wh3_main_ogr_firebelly_campaign_02	wh3_main_ogr_firebelly_campaign_02		
wh3_main_uniform_ogr_firebelly_03	wh3_main_ogr_firebelly_campaign_03	wh3_main_ogr_firebelly_campaign_03	wh3_main_ogr_firebelly_campaign_03		
wh3_main_uniform_ogr_firebelly_04	wh3_main_ogr_firebelly_campaign_04	wh3_main_ogr_firebelly_campaign_04	wh3_main_ogr_firebelly_campaign_04		
wh3_main_uniform_ogr_firebelly_05	wh3_main_ogr_firebelly_campaign_05	wh3_main_ogr_firebelly_campaign_05	wh3_main_ogr_firebelly_campaign_05		
wh3_main_uniform_ogr_greasus_goldtooth	wh3_main_ogr_cha_greasus_goldtooth_0	wh3_main_ogr_cha_greasus_goldtooth_0	wh3_main_ogr_cha_greasus_goldtooth_0		
wh3_main_uniform_ogr_hunter_01	wh3_main_ogr_hunter_campaign_01	wh3_main_ogr_hunter_campaign_01	wh3_main_ogr_hunter_campaign_01		
wh3_main_uniform_ogr_hunter_02	wh3_main_ogr_hunter_campaign_02	wh3_main_ogr_hunter_campaign_02	wh3_main_ogr_hunter_campaign_02		
wh3_main_uniform_ogr_hunter_03	wh3_main_ogr_hunter_campaign_03	wh3_main_ogr_hunter_campaign_03	wh3_main_ogr_hunter_campaign_03		
wh3_main_uniform_ogr_hunter_04	wh3_main_ogr_hunter_campaign_04	wh3_main_ogr_hunter_campaign_04	wh3_main_ogr_hunter_campaign_04		
wh3_main_uniform_ogr_hunter_05	wh3_main_ogr_hunter_campaign_05	wh3_main_ogr_hunter_campaign_05	wh3_main_ogr_hunter_campaign_05		
wh3_main_uniform_ogr_skrag_the_slaughterer	wh3_main_ogr_cha_skrag_the_slaughterer	wh3_main_ogr_cha_skrag_the_slaughterer	wh3_main_ogr_cha_skrag_the_slaughterer		
wh3_main_uniform_ogr_slaughtermaster_01	wh3_main_ogr_slaughtermaster_campaign_01	wh3_main_ogr_slaughtermaster_campaign_01	wh3_main_ogr_slaughtermaster_campaign_01		
wh3_main_uniform_ogr_slaughtermaster_02	wh3_main_ogr_slaughtermaster_campaign_02	wh3_main_ogr_slaughtermaster_campaign_02	wh3_main_ogr_slaughtermaster_campaign_02		
wh3_main_uniform_ogr_slaughtermaster_03	wh3_main_ogr_slaughtermaster_campaign_03	wh3_main_ogr_slaughtermaster_campaign_03	wh3_main_ogr_slaughtermaster_campaign_03		
wh3_main_uniform_ogr_slaughtermaster_04	wh3_main_ogr_slaughtermaster_campaign_04	wh3_main_ogr_slaughtermaster_campaign_04	wh3_main_ogr_slaughtermaster_campaign_04		
wh3_main_uniform_ogr_slaughtermaster_05	wh3_main_ogr_slaughtermaster_campaign_05	wh3_main_ogr_slaughtermaster_campaign_05	wh3_main_ogr_slaughtermaster_campaign_05		
wh3_main_uniform_ogr_tyrant_01	wh3_main_ogr_tyrant_campaign_01	wh3_main_ogr_tyrant_campaign_01	wh3_main_ogr_tyrant_campaign_01		
wh3_main_uniform_ogr_tyrant_02	wh3_main_ogr_tyrant_campaign_02	wh3_main_ogr_tyrant_campaign_02	wh3_main_ogr_tyrant_campaign_02		
wh3_main_uniform_ogr_tyrant_03	wh3_main_ogr_tyrant_campaign_03	wh3_main_ogr_tyrant_campaign_03	wh3_main_ogr_tyrant_campaign_03		
wh3_main_uniform_ogr_tyrant_04	wh3_main_ogr_tyrant_campaign_04	wh3_main_ogr_tyrant_campaign_04	wh3_main_ogr_tyrant_campaign_04		
wh3_main_uniform_ogr_tyrant_05	wh3_main_ogr_tyrant_campaign_05	wh3_main_ogr_tyrant_campaign_05	wh3_main_ogr_tyrant_campaign_05		
wh3_main_uniform_sla_alluress_01	wh3_main_sla_cha_alluress_campaign_01	wh3_main_sla_cha_alluress_campaign_01	wh3_main_sla_cha_alluress_campaign_01		
wh3_main_uniform_sla_alluress_02	wh3_main_sla_cha_alluress_campaign_02	wh3_main_sla_cha_alluress_campaign_02	wh3_main_sla_cha_alluress_campaign_02		
wh3_main_uniform_sla_alluress_03	wh3_main_sla_cha_alluress_campaign_03	wh3_main_sla_cha_alluress_campaign_03	wh3_main_sla_cha_alluress_campaign_03		
wh3_main_uniform_sla_alluress_04	wh3_main_sla_cha_alluress_campaign_04	wh3_main_sla_cha_alluress_campaign_04	wh3_main_sla_cha_alluress_campaign_04		
wh3_main_uniform_sla_alluress_05	wh3_main_sla_cha_alluress_campaign_05	wh3_main_sla_cha_alluress_campaign_05	wh3_main_sla_cha_alluress_campaign_05		
wh3_main_uniform_sla_cultist_01	wh3_main_sla_cha_cultist_campaign_01	wh3_main_sla_cha_cultist_campaign_01	wh3_main_sla_cha_cultist_campaign_01		
wh3_main_uniform_sla_cultist_02	wh3_main_sla_cha_cultist_campaign_02	wh3_main_sla_cha_cultist_campaign_02	wh3_main_sla_cha_cultist_campaign_02		
wh3_main_uniform_sla_cultist_03	wh3_main_sla_cha_cultist_campaign_03	wh3_main_sla_cha_cultist_campaign_03	wh3_main_sla_cha_cultist_campaign_03		
wh3_main_uniform_sla_cultist_04	wh3_main_sla_cha_cultist_campaign_04	wh3_main_sla_cha_cultist_campaign_04	wh3_main_sla_cha_cultist_campaign_04		
wh3_main_uniform_sla_cultist_05	wh3_main_sla_cha_cultist_campaign_05	wh3_main_sla_cha_cultist_campaign_05	wh3_main_sla_cha_cultist_campaign_05		
wh3_main_uniform_sla_exalted_keeper_of_secrets_01	wh3_main_sla_cha_exalted_keeper_of_secrets_campaign_01	wh3_main_sla_cha_exalted_keeper_of_secrets_campaign_01	wh3_main_sla_cha_exalted_keeper_of_secrets_campaign_01		
wh3_main_uniform_sla_exalted_keeper_of_secrets_02	wh3_main_sla_cha_exalted_keeper_of_secrets_campaign_02	wh3_main_sla_cha_exalted_keeper_of_secrets_campaign_02	wh3_main_sla_cha_exalted_keeper_of_secrets_campaign_02		
wh3_main_uniform_sla_exalted_keeper_of_secrets_03	wh3_main_sla_cha_exalted_keeper_of_secrets_campaign_03	wh3_main_sla_cha_exalted_keeper_of_secrets_campaign_03	wh3_main_sla_cha_exalted_keeper_of_secrets_campaign_03		
wh3_main_uniform_sla_exalted_keeper_of_secrets_04	wh3_main_sla_cha_exalted_keeper_of_secrets_campaign_04	wh3_main_sla_cha_exalted_keeper_of_secrets_campaign_04	wh3_main_sla_cha_exalted_keeper_of_secrets_campaign_04		
wh3_main_uniform_sla_exalted_keeper_of_secrets_05	wh3_main_sla_cha_exalted_keeper_of_secrets_campaign_05	wh3_main_sla_cha_exalted_keeper_of_secrets_campaign_05	wh3_main_sla_cha_exalted_keeper_of_secrets_campaign_05		
wh3_main_uniform_sla_herald_of_slaanesh_01	wh3_main_sla_cha_herald_of_slaanesh_campaign_01	wh3_main_sla_cha_herald_of_slaanesh_campaign_01	wh3_main_sla_cha_herald_of_slaanesh_campaign_01		
wh3_main_uniform_sla_herald_of_slaanesh_02	wh3_main_sla_cha_herald_of_slaanesh_campaign_02	wh3_main_sla_cha_herald_of_slaanesh_campaign_02	wh3_main_sla_cha_herald_of_slaanesh_campaign_02		
wh3_main_uniform_sla_herald_of_slaanesh_03	wh3_main_sla_cha_herald_of_slaanesh_campaign_03	wh3_main_sla_cha_herald_of_slaanesh_campaign_03	wh3_main_sla_cha_herald_of_slaanesh_campaign_03		
wh3_main_uniform_sla_herald_of_slaanesh_04	wh3_main_sla_cha_herald_of_slaanesh_campaign_04	wh3_main_sla_cha_herald_of_slaanesh_campaign_04	wh3_main_sla_cha_herald_of_slaanesh_campaign_04		
wh3_main_uniform_sla_herald_of_slaanesh_05	wh3_main_sla_cha_herald_of_slaanesh_campaign_05	wh3_main_sla_cha_herald_of_slaanesh_campaign_05	wh3_main_sla_cha_herald_of_slaanesh_campaign_05		
wh3_main_uniform_sla_nkari	wh3_main_sla_cha_nkari	wh3_main_sla_cha_nkari	wh3_main_sla_cha_nkari		
wh3_main_uniform_tze_cultist_01	wh3_main_tze_cha_cultist_campaign_01	wh3_main_tze_cha_cultist_campaign_01	wh3_main_tze_cha_cultist_campaign_01		
wh3_main_uniform_tze_cultist_02	wh3_main_tze_cha_cultist_campaign_02	wh3_main_tze_cha_cultist_campaign_02	wh3_main_tze_cha_cultist_campaign_02		
wh3_main_uniform_tze_cultist_03	wh3_main_tze_cha_cultist_campaign_03	wh3_main_tze_cha_cultist_campaign_03	wh3_main_tze_cha_cultist_campaign_03		
wh3_main_uniform_tze_cultist_04	wh3_main_tze_cha_cultist_campaign_04	wh3_main_tze_cha_cultist_campaign_04	wh3_main_tze_cha_cultist_campaign_04		
wh3_main_uniform_tze_cultist_05	wh3_main_tze_cha_cultist_campaign_05	wh3_main_tze_cha_cultist_campaign_05	wh3_main_tze_cha_cultist_campaign_05		
wh3_main_uniform_tze_exalted_lord_of_change_01	wh3_main_tze_cha_exalted_lord_of_change_campaign_01	wh3_main_tze_cha_exalted_lord_of_change_campaign_01	wh3_main_tze_cha_exalted_lord_of_change_campaign_01		
wh3_main_uniform_tze_exalted_lord_of_change_02	wh3_main_tze_cha_exalted_lord_of_change_campaign_02	wh3_main_tze_cha_exalted_lord_of_change_campaign_02	wh3_main_tze_cha_exalted_lord_of_change_campaign_02		
wh3_main_uniform_tze_exalted_lord_of_change_03	wh3_main_tze_cha_exalted_lord_of_change_campaign_03	wh3_main_tze_cha_exalted_lord_of_change_campaign_03	wh3_main_tze_cha_exalted_lord_of_change_campaign_03		
wh3_main_uniform_tze_exalted_lord_of_change_04	wh3_main_tze_cha_exalted_lord_of_change_campaign_04	wh3_main_tze_cha_exalted_lord_of_change_campaign_04	wh3_main_tze_cha_exalted_lord_of_change_campaign_04		
wh3_main_uniform_tze_exalted_lord_of_change_05	wh3_main_tze_cha_exalted_lord_of_change_campaign_05	wh3_main_tze_cha_exalted_lord_of_change_campaign_05	wh3_main_tze_cha_exalted_lord_of_change_campaign_05		
wh3_main_uniform_tze_herald_of_tzeentch_01	wh3_main_tze_cha_herald_of_tzeentch_campaign_01	wh3_main_tze_cha_herald_of_tzeentch_campaign_01	wh3_main_tze_cha_herald_of_tzeentch_campaign_01		
wh3_main_uniform_tze_herald_of_tzeentch_01_disc	wh3_main_tze_cha_herald_of_tzeentch_campaign_01	wh3_main_tze_cha_herald_of_tzeentch_campaign_01_disc	wh3_main_tze_cha_herald_of_tzeentch_campaign_01_disc		
wh3_main_uniform_tze_herald_of_tzeentch_02	wh3_main_tze_cha_herald_of_tzeentch_campaign_02	wh3_main_tze_cha_herald_of_tzeentch_campaign_02	wh3_main_tze_cha_herald_of_tzeentch_campaign_02		
wh3_main_uniform_tze_herald_of_tzeentch_02_disc	wh3_main_tze_cha_herald_of_tzeentch_campaign_02	wh3_main_tze_cha_herald_of_tzeentch_campaign_02_disc	wh3_main_tze_cha_herald_of_tzeentch_campaign_02_disc		
wh3_main_uniform_tze_herald_of_tzeentch_03	wh3_main_tze_cha_herald_of_tzeentch_campaign_03	wh3_main_tze_cha_herald_of_tzeentch_campaign_03	wh3_main_tze_cha_herald_of_tzeentch_campaign_03		
wh3_main_uniform_tze_herald_of_tzeentch_03_disc	wh3_main_tze_cha_herald_of_tzeentch_campaign_03	wh3_main_tze_cha_herald_of_tzeentch_campaign_03_disc	wh3_main_tze_cha_herald_of_tzeentch_campaign_03_disc		
wh3_main_uniform_tze_herald_of_tzeentch_04	wh3_main_tze_cha_herald_of_tzeentch_campaign_04	wh3_main_tze_cha_herald_of_tzeentch_campaign_04	wh3_main_tze_cha_herald_of_tzeentch_campaign_04		
wh3_main_uniform_tze_herald_of_tzeentch_04_disc	wh3_main_tze_cha_herald_of_tzeentch_campaign_04	wh3_main_tze_cha_herald_of_tzeentch_campaign_04_disc	wh3_main_tze_cha_herald_of_tzeentch_campaign_04_disc		
wh3_main_uniform_tze_herald_of_tzeentch_05	wh3_main_tze_cha_herald_of_tzeentch_campaign_05	wh3_main_tze_cha_herald_of_tzeentch_campaign_05	wh3_main_tze_cha_herald_of_tzeentch_campaign_05		
wh3_main_uniform_tze_herald_of_tzeentch_05_disc	wh3_main_tze_cha_herald_of_tzeentch_campaign_05	wh3_main_tze_cha_herald_of_tzeentch_campaign_05_disc	wh3_main_tze_cha_herald_of_tzeentch_campaign_05_disc		
wh3_main_uniform_tze_iridescent_horror_01	wh3_main_tze_cha_iridescent_horror_campaign_01	wh3_main_tze_cha_iridescent_horror_campaign_01	wh3_main_tze_cha_iridescent_horror_campaign_01		
wh3_main_uniform_tze_iridescent_horror_01_disc	wh3_main_tze_cha_iridescent_horror_campaign_01	wh3_main_tze_cha_iridescent_horror_campaign_01_disc	wh3_main_tze_cha_iridescent_horror_campaign_01_disc		
wh3_main_uniform_tze_iridescent_horror_02	wh3_main_tze_cha_iridescent_horror_campaign_02	wh3_main_tze_cha_iridescent_horror_campaign_02	wh3_main_tze_cha_iridescent_horror_campaign_02		
wh3_main_uniform_tze_iridescent_horror_02_disc	wh3_main_tze_cha_iridescent_horror_campaign_02	wh3_main_tze_cha_iridescent_horror_campaign_02_disc	wh3_main_tze_cha_iridescent_horror_campaign_02_disc		
wh3_main_uniform_tze_iridescent_horror_03	wh3_main_tze_cha_iridescent_horror_campaign_03	wh3_main_tze_cha_iridescent_horror_campaign_03	wh3_main_tze_cha_iridescent_horror_campaign_03		
wh3_main_uniform_tze_iridescent_horror_03_disc	wh3_main_tze_cha_iridescent_horror_campaign_03	wh3_main_tze_cha_iridescent_horror_campaign_03_disc	wh3_main_tze_cha_iridescent_horror_campaign_03_disc		
wh3_main_uniform_tze_iridescent_horror_04	wh3_main_tze_cha_iridescent_horror_campaign_04	wh3_main_tze_cha_iridescent_horror_campaign_04	wh3_main_tze_cha_iridescent_horror_campaign_04		
wh3_main_uniform_tze_iridescent_horror_04_disc	wh3_main_tze_cha_iridescent_horror_campaign_04	wh3_main_tze_cha_iridescent_horror_campaign_04_disc	wh3_main_tze_cha_iridescent_horror_campaign_04_disc		
wh3_main_uniform_tze_kairos	wh3_main_tze_cha_kairos_fateweaver_0	wh3_main_tze_cha_kairos_fateweaver_0	wh3_main_tze_cha_kairos_fateweaver_0		
wh3_pro11_uniform_chs_harald_hammerstorm	wh3_pro11_chs_cha_harald_hammerstorm	wh3_pro11_chs_cha_harald_hammerstorm	wh3_pro11_chs_cha_harald_hammerstorm		
wh3_pro12_uniform_kho_karanak	wh3_pro12_kho_cha_karanak	wh3_pro12_kho_cha_karanak	wh3_pro12_kho_cha_karanak		
wh3_prologue_general_test	wh3_prologue_general_test	wh3_prologue_general_test	wh3_prologue_general_test		
wh3_uniform_cth_ship_agent	campaign_cth_ship_agent	campaign_cth_ship_agent	campaign_cth_ship_agent		
wh3_uniform_cth_ship_lord	campaign_cth_ship_lord	campaign_cth_ship_lord	campaign_cth_ship_lord		
wh3_uniform_kho_ship_agent	campaign_kho_ship_agent	campaign_kho_ship_agent	campaign_kho_ship_agent		
wh3_uniform_kho_ship_lord	campaign_kho_ship_lord	campaign_kho_ship_lord	campaign_kho_ship_lord		
wh3_uniform_ksl_ship_agent	campaign_ksl_ship_agent	campaign_ksl_ship_agent	campaign_ksl_ship_agent		
wh3_uniform_ksl_ship_lord	campaign_ksl_ship_lord	campaign_ksl_ship_lord	campaign_ksl_ship_lord		
wh3_uniform_nur_ship_agent	campaign_nur_ship_agent	campaign_nur_ship_agent	campaign_nur_ship_agent		
wh3_uniform_nur_ship_transport	campaign_nur_ship_transport	campaign_nur_ship_transport	campaign_nur_ship_transport		
wh3_uniform_ogr_ship_agent	campaign_ogr_ship_agent	campaign_ogr_ship_agent	campaign_ogr_ship_agent		
wh3_uniform_ogr_ship_lord	campaign_ogr_ship_lord	campaign_ogr_ship_lord	campaign_ogr_ship_lord		
wh3_uniform_sla_ship_agent	campaign_sla_ship_agent	campaign_sla_ship_agent	campaign_sla_ship_agent		
wh3_uniform_sla_ship_lord	campaign_sla_ship_lord	campaign_sla_ship_lord	campaign_sla_ship_lord		
wh3_uniform_tze_ship_agent	campaign_tze_ship_agent	campaign_tze_ship_agent	campaign_tze_ship_agent		
wh3_uniform_tze_ship_lord	campaign_tze_ship_lord	campaign_tze_ship_lord	campaign_tze_ship_lord		
wh_dlc03_campaign_bst_ship_agent	campaign_bst_ship_agent		campaign_bst_ship_agent		
wh_dlc03_campaign_bst_ship_heavy	campaign_bst_ship_heavy		campaign_bst_ship_heavy		
wh_dlc03_campaign_bst_ship_light	campaign_bst_ship_light		campaign_bst_ship_light		
wh_dlc03_campaign_bst_ship_transport	campaign_bst_ship_transport		campaign_bst_ship_transport		
wh_dlc03_uniform_bst_beastlord_01	wh_dlc03_bst_ch_beastlords_campaign_01	wh_dlc03_bst_ch_beastlords_campaign_01	wh_dlc03_bst_ch_beastlords_campaign_01		
wh_dlc03_uniform_bst_beastlord_02	wh_dlc03_bst_ch_beastlords_campaign_02	wh_dlc03_bst_ch_beastlords_campaign_02	wh_dlc03_bst_ch_beastlords_campaign_02		
wh_dlc03_uniform_bst_beastlord_03	wh_dlc03_bst_ch_beastlords_campaign_03	wh_dlc03_bst_ch_beastlords_campaign_03	wh_dlc03_bst_ch_beastlords_campaign_03		
wh_dlc03_uniform_bst_beastlord_04	wh_dlc03_bst_ch_beastlords_campaign_04	wh_dlc03_bst_ch_beastlords_campaign_04	wh_dlc03_bst_ch_beastlords_campaign_04		
wh_dlc03_uniform_bst_bray_shaman_01	wh_dlc03_bst_ch_bray_shaman_campaign_01	wh_dlc03_bst_ch_bray_shaman_campaign_01	wh_dlc03_bst_ch_bray_shaman_campaign_01		
wh_dlc03_uniform_bst_bray_shaman_02	wh_dlc03_bst_ch_bray_shaman_campaign_02	wh_dlc03_bst_ch_bray_shaman_campaign_02	wh_dlc03_bst_ch_bray_shaman_campaign_02		
wh_dlc03_uniform_bst_bray_shaman_03	wh_dlc03_bst_ch_bray_shaman_campaign_03	wh_dlc03_bst_ch_bray_shaman_campaign_03	wh_dlc03_bst_ch_bray_shaman_campaign_03		
wh_dlc03_uniform_bst_bray_shaman_04	wh_dlc03_bst_ch_bray_shaman_campaign_04	wh_dlc03_bst_ch_bray_shaman_campaign_04	wh_dlc03_bst_ch_bray_shaman_campaign_04		
wh_dlc03_uniform_bst_gorebull_01	wh_dlc03_bst_ch_gorebull_campaign_01	wh_dlc03_bst_ch_gorebull_campaign_01	wh_dlc03_bst_ch_gorebull_campaign_01		
wh_dlc03_uniform_bst_gorebull_02	wh_dlc03_bst_ch_gorebull_campaign_02	wh_dlc03_bst_ch_gorebull_campaign_02	wh_dlc03_bst_ch_gorebull_campaign_02		
wh_dlc03_uniform_bst_gorebull_03	wh_dlc03_bst_ch_gorebull_campaign_03	wh_dlc03_bst_ch_gorebull_campaign_03	wh_dlc03_bst_ch_gorebull_campaign_03		
wh_dlc03_uniform_bst_khazrak	wh_dlc03_bst_ch_khazrak	wh_dlc03_bst_ch_khazrak	wh_dlc03_bst_ch_khazrak		
wh_dlc03_uniform_bst_malagor	wh_dlc03_bst_malagor	wh_dlc03_bst_malagor	wh_dlc03_bst_malagor		
wh_dlc03_uniform_emp_amber_wizard_01	wh_dlc03_emp_ch_wizard_beasts_campaign_01	wh_dlc03_emp_ch_wizard_beasts_campaign_01	wh_dlc03_emp_ch_wizard_beasts_campaign_01		
wh_dlc03_uniform_emp_amber_wizard_02	wh_dlc03_emp_ch_wizard_beasts_campaign_02	wh_dlc03_emp_ch_wizard_beasts_campaign_02	wh_dlc03_emp_ch_wizard_beasts_campaign_02		
wh_dlc03_uniform_emp_boris_todbringer	wh_dlc03_emp_ch_boris_todbringer	wh_dlc03_emp_ch_boris_todbringer	wh_dlc03_emp_ch_boris_todbringer		
wh_dlc03_uniform_emp_boris_todbringer_visor	wh_dlc03_emp_ch_boris_todbringer_visor	wh_dlc03_emp_ch_boris_todbringer_visor	wh_dlc03_emp_ch_boris_todbringer_visor		
wh_dlc04_uniform_emp_arch_lector_01	wh_dlc04_emp_arch_lector_campaign_01	wh_dlc04_emp_arch_lector_campaign_01	wh_dlc04_emp_arch_lector_campaign_01		
wh_dlc04_uniform_emp_arch_lector_02	wh_dlc04_emp_arch_lector_campaign_02	wh_dlc04_emp_arch_lector_campaign_02	wh_dlc04_emp_arch_lector_campaign_02		
wh_dlc04_uniform_emp_arch_lector_03	wh_dlc04_emp_arch_lector_campaign_03	wh_dlc04_emp_arch_lector_campaign_03	wh_dlc04_emp_arch_lector_campaign_03		
wh_dlc04_uniform_emp_arch_lector_04	wh_dlc04_emp_arch_lector_campaign_04	wh_dlc04_emp_arch_lector_campaign_04	wh_dlc04_emp_arch_lector_campaign_04		
wh_dlc04_uniform_emp_volkmar_the_grim	wh_dlc04_emp_ch_volkmar	wh_dlc04_emp_ch_volkmar	wh_dlc04_emp_ch_volkmar		
wh_dlc04_uniform_vmp_helman_ghorst	wh_dlc04_vmp_ch_master_necromancer_helman	wh_dlc04_vmp_ch_master_necromancer_helman	wh_dlc04_vmp_ch_master_necromancer_helman		
wh_dlc04_uniform_vmp_strigoi_ghoul_king_01	wh_dlc04_vmp_strigoi_campaign_01	wh_dlc04_vmp_strigoi_campaign_01	wh_dlc04_vmp_strigoi_campaign_01		
wh_dlc04_uniform_vmp_strigoi_ghoul_king_02	wh_dlc04_vmp_strigoi_campaign_02	wh_dlc04_vmp_strigoi_campaign_02	wh_dlc04_vmp_strigoi_campaign_02		
wh_dlc04_uniform_vmp_strigoi_ghoul_king_03	wh_dlc04_vmp_strigoi_campaign_03	wh_dlc04_vmp_strigoi_campaign_03	wh_dlc04_vmp_strigoi_campaign_03		
wh_dlc04_uniform_vmp_vlad_von_carstein	wh_dlc04_vmp_ch_vlad	wh_dlc04_vmp_ch_vlad	wh_dlc04_vmp_ch_vlad		
wh_dlc05_campaign_wef_ship_agent	campaign_wef_ship_agent		campaign_wef_ship_agent		
wh_dlc05_campaign_wef_ship_transport	campaign_wef_ship_transport		campaign_wef_ship_transport		
wh_dlc05_uniform_bst_morghur	wh_dlc05_bst_ch_morghur	wh_dlc05_bst_ch_morghur	wh_dlc05_bst_ch_morghur		
wh_dlc05_uniform_emp_grey_wizard_01	wh_dlc05_emp_ch_wizard_shadows_campaign_01	wh_dlc05_emp_ch_wizard_shadows_campaign_01	wh_dlc05_emp_ch_wizard_shadows_campaign_01		
wh_dlc05_uniform_emp_grey_wizard_02	wh_dlc05_emp_ch_wizard_shadows_campaign_02	wh_dlc05_emp_ch_wizard_shadows_campaign_02	wh_dlc05_emp_ch_wizard_shadows_campaign_02		
wh_dlc05_uniform_emp_jade_wizard_01	wh_dlc05_emp_ch_wizard_life_campaign_01	wh_dlc05_emp_ch_wizard_life_campaign_01	wh_dlc05_emp_ch_wizard_life_campaign_01		
wh_dlc05_uniform_emp_jade_wizard_02	wh_dlc05_emp_ch_wizard_life_campaign_02	wh_dlc05_emp_ch_wizard_life_campaign_02	wh_dlc05_emp_ch_wizard_life_campaign_02		
