entity_type	situation	ability	group_sound
wh_dlc_nor_skin_wolves	injured		wh_grp_vocalisation_skin_wolves_pain
wh_dlc_nor_skin_wolves	response		wh_grp_vocalisation_skin_wolves_unit_response
wh_dlc_nor_skin_wolves	selection		wh_grp_vocalisation_skin_wolves_unit_response
wh_dlc_nor_skin_wolves	taunting		wh_grp_vocalisation_skin_wolves_taunt
wh_dlc_nor_skin_wolves	teleporting		wh3_main_teleport_out
wh_dlc_squig_LH	charge		wh_grp_vocalisation_squig_charge
wh_dlc_squig_LH	encouragement		wh_grp_vocalisation_squig_melee
wh_dlc_squig_LH	fighting		wh_grp_vocalisation_squig_melee
wh_dlc_squig_LH	injured		wh_grp_vocalisation_squig_pain
wh_dlc_squig_LH	response		wh_grp_vocalisation_squig_unit_response
wh_dlc_squig_LH	selection		wh_grp_vocalisation_squig_unit_response
wh_dlc_squig	charge		wh_grp_vocalisation_squig_charge
wh_dlc_squig	encouragement		wh_grp_vocalisation_squig_melee
wh_dlc_squig	fighting		wh_grp_vocalisation_squig_melee
wh_dlc_squig	injured		wh_grp_vocalisation_squig_pain
wh_dlc_squig	moving		wh_grp_vocalisation_squig_running
wh_dlc_squig	response		wh_grp_vocalisation_squig_unit_response
wh_dlc_squig	selection		wh_grp_vocalisation_squig_unit_selection
wh_dlc_ungor	charge		wh2_grp_vocalisation_dlc17_ungors_charge
wh_dlc_ungor	cheering		wh2_grp_vocalisation_dlc17_ungors_taunting
wh_dlc_ungor	collision		wh2_grp_vocalisation_dlc17_ungors_collision
wh_dlc_ungor	encouragement		wh2_grp_vocalisation_dlc17_ungors_encouragement
wh_dlc_ungor	fighting		wh2_grp_vocalisation_dlc17_ungors_melee
wh_dlc_ungor	idle		wh2_grp_vocalisation_dlc17_ungors_idle
wh_dlc_ungor	idle_shoot		wh2_grp_vocalisation_dlc17_ungors_idle
wh_dlc_ungor	injured		wh2_grp_vocalisation_dlc17_ungors_pain
wh_dlc_ungor	moving		wh2_grp_vocalisation_dlc17_ungors_moving
wh_dlc_ungor	moving_taunt		wh2_grp_vocalisation_dlc17_ungors_moving_taunt
wh_dlc_ungor	response		wh2_grp_vocalisation_dlc17_ungors_unit_response
wh_dlc_ungor	selection		wh2_grp_vocalisation_dlc17_ungors_unit_selection
wh_dlc_ungor	taunt		wh2_grp_vocalisation_dlc17_ungors_taunt
wh_dlc_ungor	taunting		wh2_grp_vocalisation_dlc17_ungors_taunting
wh_dlc_ungor	teleporting		wh3_main_teleport_out
wh_dlc_wef_dryad	charge		wh2_grp_new_vocalisation_dryad_charge
wh_dlc_wef_dryad	collision		wh2_grp_new_vocalisation_dryad_collision
wh_dlc_wef_dryad	encouragement		wh2_grp_new_vocalisation_dryad_idle
wh_dlc_wef_dryad	fighting		wh2_grp_new_vocalisation_dryad_melee
wh_dlc_wef_dryad	idle		wh2_grp_new_vocalisation_dryad_idle
wh_dlc_wef_dryad	injured		wh2_grp_new_vocalisation_dryad_pain
wh_dlc_wef_dryad	response		wh2_grp_new_vocalisation_dryad_unit_selection
wh_dlc_wef_dryad	selection		wh2_grp_new_vocalisation_dryad_unit_selection
wh_dlc_wef_dryad	taunting		wh2_grp_new_vocalisation_dryad_melee
wh_dlc_wef_dryad	teleporting		wh3_main_teleport_out
wh_dlc_wef_elf_female	charge		wh_grp_vocalisation_woodelf_female_charge
wh_dlc_wef_elf_female	cheering		wh_grp_vocalisation_woodelf_female_taunting
wh_dlc_wef_elf_female	collision		wh_grp_vocalisation_human_female_collision
wh_dlc_wef_elf_female	encouragement		wh_grp_vocalisation_human_female_encouragement
wh_dlc_wef_elf_female	fighting		wh_grp_vocalisation_human_female_melee
wh_dlc_wef_elf_female	injured		wh_grp_vocalisation_human_female_pain
wh_dlc_wef_elf_female	moving_taunt		wh_grp_vocalisation_woodelf_female_taunt
wh_dlc_wef_elf_female	response		wh_grp_vocalisation_woodelf_female_unit_response
wh_dlc_wef_elf_female	selection		wh_grp_vocalisation_woodelf_female_unit_selection
wh_dlc_wef_elf_female	taunt		wh_grp_vocalisation_woodelf_female_taunt
wh_dlc_wef_elf_female	taunting		wh_grp_vocalisation_woodelf_female_taunting
wh_dlc_wef_elf_female	teleporting		wh3_main_teleport_out
wh_dlc_wef_elf_male	charge		wh_grp_vocalisation_woodelf_male_charge
wh_dlc_wef_elf_male	cheering		wh_grp_vocalisation_woodelf_male_taunting
wh_dlc_wef_elf_male	collision		wh_grp_vocalisation_woodelf_male_collision
wh_dlc_wef_elf_male	encouragement		wh2_grp_vocalisation_generic_male_encouragement
wh_dlc_wef_elf_male	fighting		wh_grp_vocalisation_woodelf_male_melee
wh_dlc_wef_elf_male	injured		wh_grp_vocalisation_woodelf_male_pain
wh_dlc_wef_elf_male	moving_taunt		wh_grp_vocalisation_woodelf_male_taunt
wh_dlc_wef_elf_male	response		wh_grp_vocalisation_woodelf_male_unit_response
wh_dlc_wef_elf_male	selection		wh_grp_vocalisation_woodelf_male_unit_selection
wh_dlc_wef_elf_male	taunt		wh_grp_vocalisation_woodelf_male_taunt
wh_dlc_wef_elf_male	taunting		wh_grp_vocalisation_woodelf_male_taunting
wh_dlc_wef_elf_male	teleporting		wh3_main_teleport_out
wh_dlc_wef_harpies	charge		wh_grp_vocalisation_harpies_charge
wh_dlc_wef_harpies	encouragement		wh_grp_vocalisation_harpies_melee
wh_dlc_wef_harpies	fighting		wh_grp_vocalisation_harpies_melee
wh_dlc_wef_harpies	idle		wh_grp_vocalisation_harpies_idle
wh_dlc_wef_harpies	injured		wh_grp_vocalisation_harpies_pain
wh_dlc_wef_harpies	moving		wh_grp_vocalisation_harpies_running
wh_dlc_wef_harpies	response		wh_grp_vocalisation_harpies_unit_response
wh_dlc_wef_harpies	selection		wh_grp_vocalisation_harpies_unit_response
wh_dlc_wef_harpies	taunting		wh_grp_vocalisation_dryads_melee
wh_dlc_wef_harpies	teleporting		wh3_main_teleport_out
wh_dlc_wef_medium_bird_hawk	charge		wh_grp_vocalisation_medium_bird_charge
wh_dlc_wef_medium_bird_hawk	encouragement		wh_grp_vocalisation_medium_bird_melee
wh_dlc_wef_medium_bird_hawk	fighting		wh_grp_vocalisation_medium_bird_melee
wh_dlc_wef_medium_bird_hawk	idle		wh_grp_vocalisation_medium_bird_idle
wh_dlc_wef_medium_bird_hawk	injured		wh_grp_vocalisation_medium_bird_pain
wh_dlc_wef_medium_bird_hawk	moving		wh_grp_vocalisation_medium_bird_running
wh_dlc_wef_medium_bird_hawk	response		wh_grp_vocalisation_medium_bird_unit_response
wh_dwarf_default_no_idles	charge		wh_grp_vocalisation_dwarf_charge
wh_dwarf_default_no_idles	cheering		wh_grp_vocalisation_dwarf_taunting
wh_dwarf_default_no_idles	collision		wh_grp_vocalisation_dwarf_collision
wh_dwarf_default_no_idles	encouragement		wh_grp_vocalisation_dwarf_encouragement
wh_dwarf_default_no_idles	fighting		wh_grp_vocalisation_dwarf_melee
wh_dwarf_default_no_idles	injured		wh_grp_vocalisation_dwarf_pain
wh_dwarf_default_no_idles	moving_taunt		wh_grp_vocalisation_dwarf_taunt
wh_dwarf_default_no_idles	response		wh_grp_vocalisation_dwarf_unit_response
wh_dwarf_default_no_idles	selection		wh_grp_vocalisation_dwarf_unit_selection
wh_dwarf_default_no_idles	taunt		wh_grp_vocalisation_dwarf_taunt
wh_dwarf_default_no_idles	taunting		wh_grp_vocalisation_dwarf_taunting
wh_dwarf_default	charge		wh_grp_vocalisation_dwarf_charge
wh_dwarf_default	cheering		wh_grp_vocalisation_dwarf_taunting
wh_dwarf_default	collision		wh_grp_vocalisation_dwarf_collision
wh_dwarf_default	encouragement		wh_grp_vocalisation_dwarf_encouragement
wh_dwarf_default	fighting		wh_grp_vocalisation_dwarf_melee
wh_dwarf_default	idle		wh_grp_vocalisation_dwarf_idle
wh_dwarf_default	idle_shoot		wh_grp_vocalisation_dwarf_idle
wh_dwarf_default	injured		wh_grp_vocalisation_dwarf_pain
wh_dwarf_default	moving_taunt		wh_grp_vocalisation_dwarf_taunt
wh_dwarf_default	response		wh_grp_vocalisation_dwarf_unit_response
wh_dwarf_default	selection		wh_grp_vocalisation_dwarf_unit_selection
wh_dwarf_default	taunt		wh_grp_vocalisation_dwarf_taunt
wh_dwarf_default	taunting		wh_grp_vocalisation_dwarf_taunting
wh_dwarf_default	teleporting		wh3_main_teleport_out
wh_dwarf_runemsith	charge		wh_grp_vocalisation_dwarf_charge
wh_dwarf_runemsith	encouragement		wh_grp_vocalisation_dwarf_melee
wh_dwarf_runemsith	fighting		wh_grp_vocalisation_chaos_default_melee
wh_dwarf_runemsith	injured		wh_grp_vocalisation_dwarf_pain
wh_dwarf_runemsith	response		wh_grp_vocalisation_dwarf_unit_response
wh_dwarf_runemsith	selection		wh_grp_vocalisation_dwarf_unit_selection
wh_dwarf_runemsith	taunting		wh_grp_vocalisation_dwarf_taunting
wh_dwarf_runemsith	teleporting		wh3_main_teleport_out
wh_fell_bat	charge		wh_grp_vocalisation_fell_bat_charge
wh_fell_bat	encouragement		wh_grp_vocalisation_fell_bat_melee
wh_fell_bat	fighting		wh_grp_vocalisation_fell_bat_melee
wh_fell_bat	injured		wh_grp_vocalisation_fell_bat_pain
wh_fell_bat	response		wh_grp_vocalisation_fell_bat_unit_response
wh_fell_bat	selection		wh_grp_vocalisation_fell_bat_unit_response
wh_fell_bat	taunting		wh_grp_vocalisation_fell_bat_taunting
wh_fell_bat	teleporting		wh3_main_teleport_out
wh_goblin	charge		wh_grp_vocalisation_goblin_charge
wh_goblin	cheering		wh_grp_vocalisation_goblin_taunting
wh_goblin	collision		wh_grp_vocalisation_goblin_collision
wh_goblin	encouragement		wh_grp_vocalisation_goblin_encouragement
wh_goblin	fighting		wh_grp_vocalisation_goblin_melee
wh_goblin	idle		wh2_dlc13_grp_vocalisation_goblin_idle
wh_goblin	idle_shoot		wh2_dlc13_grp_vocalisation_goblin_idle
wh_goblin	injured		wh_grp_vocalisation_goblin_pain
wh_goblin	moving_taunt		wh_grp_vocalisation_goblin_taunt
wh_goblin	response		wh_grp_vocalisation_goblin_unit_response
wh_goblin	selection		wh_grp_vocalisation_goblin_unit_selection
wh_goblin	special_ability_targeted	wh_group_waaagh	wh_grp_vocalisation_goblin_charge
wh_goblin	taunt		wh_grp_vocalisation_goblin_taunt
wh_goblin	taunting		wh_grp_vocalisation_goblin_taunting
wh_goblin	teleporting		wh3_main_teleport_out
wh_griffin_LH	charge		wh_grp_vocalisation_griffin_and_demigryph_charge
wh_griffin_LH	encouragement		wh_grp_vocalisation_griffin_and_demigryph_melee
wh_griffin_LH	fighting		wh_grp_vocalisation_griffin_and_demigryph_melee
wh_griffin_LH	injured		wh_grp_vocalisation_griffin_and_demigryph_pain
wh_griffin_LH	response		wh_grp_vocalisation_griffin_and_demigryph_unit_response
wh_griffin_LH	selection		wh_grp_vocalisation_griffin_and_demigryph_unit_response
wh_griffin	charge		wh2_dlc13_grp_vocalisation_griffin_demigryph_charge
wh_griffin	encouragement		wh_grp_vocalisation_griffin_and_demigryph_melee
wh_griffin	fighting		wh_grp_vocalisation_griffin_and_demigryph_melee
wh_griffin	injured		wh_grp_vocalisation_griffin_and_demigryph_pain
wh_griffin	response		wh_grp_vocalisation_griffin_and_demigryph_unit_response
wh_griffin	selection		wh_grp_vocalisation_griffin_and_demigryph_unit_response
wh_griffin	taunting		wh_grp_vocalisation_griffin_and_demigryph_taunting
wh_griffin	teleporting		wh3_main_teleport_out
wh_hell_cannon_ice_forged_legion	charge		wh_grp_vocalisation_chaos_marauder_charge
wh_hell_cannon_ice_forged_legion	cheering		wh_grp_vocalisation_chaos_marauder_taunting
wh_hell_cannon_ice_forged_legion	encouragement		wh_grp_vocalisation_chaos_marauder_melee
wh_hell_cannon_ice_forged_legion	fighting		wh_grp_vocalisation_chaos_marauder_melee
wh_hell_cannon_ice_forged_legion	response		wh_grp_vocalisation_chaos_marauder_unit_response
wh_hell_cannon_ice_forged_legion	selection		wh_grp_vocalisation_chaos_marauder_unit_selection
wh_hell_cannon_ice_forged_legion	taunting		wh_grp_vocalisation_chaos_marauder_taunting
wh_hell_cannon_ice_forged_legion	teleporting		wh3_main_teleport_out
wh_hell_cannon_soul_damnation	charge		wh_grp_vocalisation_chaos_marauder_charge
wh_hell_cannon_soul_damnation	cheering		wh_grp_vocalisation_chaos_marauder_taunting
wh_hell_cannon_soul_damnation	encouragement		wh_grp_vocalisation_chaos_marauder_melee
wh_hell_cannon_soul_damnation	fighting		wh_grp_vocalisation_chaos_marauder_melee
wh_hell_cannon_soul_damnation	moving_taunt		wh_grp_vocalisation_chaos_marauder_moving_taunt
wh_hell_cannon_soul_damnation	response		wh_grp_vocalisation_chaos_marauder_unit_response
wh_hell_cannon_soul_damnation	selection		wh_grp_vocalisation_chaos_marauder_unit_selection
wh_hell_cannon_soul_damnation	taunt		wh_grp_vocalisation_chaos_marauder_taunt
wh_hell_cannon_soul_damnation	taunting		wh_grp_vocalisation_chaos_marauder_taunting
wh_hell_cannon_soul_damnation	teleporting		wh3_main_teleport_out
wh_hell_cannon	charge		wh_grp_vocalisation_chaos_marauder_charge
wh_hell_cannon	cheering		wh_grp_vocalisation_chaos_marauder_taunting
wh_hell_cannon	encouragement		wh_grp_vocalisation_chaos_marauder_melee
wh_hell_cannon	fighting		wh_grp_vocalisation_chaos_marauder_melee
wh_hell_cannon	moving_taunt		wh_grp_vocalisation_chaos_marauder_moving_taunt
wh_hell_cannon	response		wh_grp_vocalisation_chaos_marauder_unit_response
wh_hell_cannon	selection		wh_grp_vocalisation_chaos_marauder_unit_selection
wh_hell_cannon	taunt		wh_grp_vocalisation_chaos_marauder_taunt
wh_hell_cannon	taunting		wh_grp_vocalisation_chaos_marauder_taunting
wh_hell_cannon	teleporting		wh3_main_teleport_out
wh_hippogryph_LH	charge		wh_grp_vocalisation_griffin_and_demigryph_charge
wh_hippogryph_LH	encouragement		wh_grp_vocalisation_griffin_and_demigryph_melee
wh_hippogryph_LH	fighting		wh_grp_vocalisation_griffin_and_demigryph_melee
wh_hippogryph_LH	injured		wh_grp_vocalisation_griffin_and_demigryph_pain
wh_hippogryph_LH	response		wh_grp_vocalisation_griffin_and_demigryph_unit_response
wh_hippogryph_LH	selection		wh_grp_vocalisation_griffin_and_demigryph_unit_response
wh_hippogryph	charge		wh2_dlc13_grp_vocalisation_griffin_demigryph_charge
wh_hippogryph	encouragement		wh_grp_vocalisation_griffin_and_demigryph_melee
wh_hippogryph	fighting		wh_grp_vocalisation_griffin_and_demigryph_melee
wh_hippogryph	injured		wh_grp_vocalisation_griffin_and_demigryph_pain
wh_hippogryph	response		wh_grp_vocalisation_griffin_and_demigryph_unit_response
wh_hippogryph	selection		wh_grp_vocalisation_griffin_and_demigryph_unit_response
wh_hippogryph	taunting		wh_grp_vocalisation_griffin_and_demigryph_taunting
wh_hippogryph	teleporting		wh3_main_teleport_out
wh_horse_normal	charge		wh2_grp_vocalisation_horse_charge
wh_horse_normal	collision		wh2_grp_vocalisation_horse_collision
wh_horse_normal	encouragement		wh2_grp_vocalisation_horse_melee
wh_horse_normal	injured		wh2_grp_vocalisation_horse_pain
wh_horse_pegasus	charge		wh2_grp_vocalisation_horse_charge
wh_horse_pegasus	collision		wh2_grp_vocalisation_horse_collision
wh_horse_pegasus	encouragement		wh2_grp_vocalisation_horse_melee
wh_horse_pegasus	injured		wh2_grp_vocalisation_horse_pain
wh_horse_segmented	charge		wh2_grp_vocalisation_horse_charge
wh_horse_segmented	collision		wh2_grp_vocalisation_horse_collision
wh_horse_segmented	encouragement		wh2_grp_vocalisation_horse_melee
wh_horse_segmented	injured		wh2_grp_vocalisation_horse_pain
wh_human_female	charge		wh_grp_vocalisation_human_female_charge
wh_human_female	cheering		wh_grp_vocalisation_human_female_taunting
wh_human_female	collision		wh_grp_vocalisation_human_female_collision
wh_human_female	encouragement		wh_grp_vocalisation_human_female_melee
wh_human_female	fighting		wh_grp_vocalisation_human_female_melee
wh_human_female	injured		wh_grp_vocalisation_human_female_pain
wh_human_female	moving_taunt		wh_grp_vocalisation_human_female_moving_taunt
wh_human_female	response		wh_grp_vocalisation_human_female_unit_response
wh_human_female	selection		wh_grp_vocalisation_human_female_unit_response
wh_human_male_bret_french	charge		wh_grp_vocalisation_human_male_bret_french_charge
wh_human_male_bret_french	cheering		wh_grp_vocalisation_human_male_bret_french_taunting
wh_human_male_bret_french	collision		wh_grp_vocalisation_human_male_collision
wh_human_male_bret_french	encouragement		wh2_grp_vocalisation_generic_male_encouragement
wh_human_male_bret_french	fighting		wh_grp_vocalisation_human_male_melee
wh_human_male_bret_french	injured		wh_grp_vocalisation_human_male_pain
wh_human_male_bret_french	moving_taunt		wh_grp_vocalisation_human_male_bret_french_taunt
wh_human_male_bret_french	response		wh_grp_vocalisation_human_male_bret_french_unit_response
wh_human_male_bret_french	selection		wh_grp_vocalisation_human_male_bret_french_unit_selection
wh_human_male_bret_french	taunt		wh_grp_vocalisation_human_male_bret_french_taunt
wh_human_male_bret_french	taunting		wh_grp_vocalisation_human_male_bret_french_taunting
wh_human_male_bret_french	teleporting		wh3_main_teleport_out
wh_human_male_bret_west_country	charge		wh_grp_vocalisation_human_male_bret_west_country_charge
wh_human_male_bret_west_country	cheering		wh_grp_vocalisation_human_male_bret_west_country_taunting
wh_human_male_bret_west_country	collision		wh_grp_vocalisation_human_male_collision
wh_human_male_bret_west_country	encouragement		wh2_grp_vocalisation_generic_male_encouragement
wh_human_male_bret_west_country	fighting		wh_grp_vocalisation_human_male_melee
wh_human_male_bret_west_country	injured		wh_grp_vocalisation_human_male_pain
wh_human_male_bret_west_country	moving_taunt		wh_grp_vocalisation_human_male_bret_west_country_taunt
wh_human_male_bret_west_country	response		wh_grp_vocalisation_human_male_bret_west_country_unit_response
wh_human_male_bret_west_country	selection		wh_grp_vocalisation_human_male_bret_west_country_unit_selection
wh_human_male_bret_west_country	taunt		wh_grp_vocalisation_human_male_bret_west_country_taunt
wh_human_male_bret_west_country	taunting		wh_grp_vocalisation_human_male_bret_west_country_taunting
wh_human_male_bret_west_country	teleporting		wh3_main_teleport_out
wh_human_male_flagellant	charge		wh_grp_vocalisation_human_male_charge
wh_human_male_flagellant	cheering		wh_grp_vocalisation_human_male_taunting
wh_human_male_flagellant	encouragement		wh_grp_vocalisation_human_male_melee
wh_human_male_flagellant	fighting		wh_grp_vocalisation_human_male_melee
wh_human_male_flagellant	injured		wh_grp_vocalisation_human_male_pain
wh_human_male_flagellant	response		wh_grp_vocalisation_human_male_unit_response
wh_human_male_flagellant	selection		wh_grp_vocalisation_human_male_unit_response
wh_human_male_flagellant	taunting		wh_grp_vocalisation_human_male_taunting
wh_human_male_flagellant	teleporting		wh3_main_teleport_out
wh_human_male	charge		wh_grp_vocalisation_human_male_charge
wh_human_male	cheering		wh_grp_vocalisation_human_male_taunting
wh_human_male	collision		wh_grp_vocalisation_human_male_collision
wh_human_male	encouragement		wh2_grp_vocalisation_generic_male_encouragement
wh_human_male	fighting		wh_grp_vocalisation_human_male_melee
wh_human_male	injured		wh_grp_vocalisation_human_male_pain
wh_human_male	moving_taunt		wh_grp_vocalisation_human_male_taunt
wh_human_male	response		wh_grp_vocalisation_human_male_unit_response
wh_human_male	selection		wh_grp_vocalisation_human_male_unit_selection
wh_human_male	taunt		wh_grp_vocalisation_human_male_taunt
wh_human_male	taunting		wh_grp_vocalisation_human_male_taunting
wh_human_male	teleporting		wh3_main_teleport_out
wh_orc_LORD	charge		wh_grp_vocalisation_orc_charge
wh_orc_LORD	cheering		wh_grp_vocalisation_orc_taunting
wh_orc_LORD	encouragement		wh_grp_vocalisation_orc_melee
wh_orc_LORD	fighting		wh_grp_vocalisation_orc_melee
wh_orc_LORD	injured		wh_grp_vocalisation_orc_pain
wh_orc_LORD	response		wh_grp_vocalisation_orc_unit_response
wh_orc_LORD	selection		wh_grp_vocalisation_orc_unit_selection
wh_orc_dlc15_blackorc_warboss	charge		wh_grp_vocalisation_orc_charge
wh_orc_dlc15_blackorc_warboss	cheering		wh_grp_vocalisation_orc_taunting
wh_orc_dlc15_blackorc_warboss	encouragement		wh_grp_vocalisation_orc_melee
wh_orc_dlc15_blackorc_warboss	fighting		wh_grp_vocalisation_orc_melee
wh_orc_dlc15_blackorc_warboss	injured		wh_grp_vocalisation_orc_pain
wh_orc_dlc15_blackorc_warboss	response		wh_grp_vocalisation_orc_unit_response
wh_orc_dlc15_blackorc_warboss	selection		wh_grp_vocalisation_orc_unit_selection
wh_orc_no_idle	charge		wh_grp_vocalisation_orc_charge
wh_orc_no_idle	cheering		wh_grp_vocalisation_orc_taunting
wh_orc_no_idle	collision		wh_grp_vocalisation_orc_collision
wh_orc_no_idle	encouragement		wh_grp_vocalisation_orc_encouragement
wh_orc_no_idle	fighting		wh_grp_vocalisation_orc_melee
wh_orc_no_idle	injured		wh_grp_vocalisation_orc_pain
wh_orc_no_idle	moving_taunt		wh_grp_vocalisation_orc_taunt
wh_orc_no_idle	response		wh_grp_vocalisation_orc_unit_response
wh_orc_no_idle	selection		wh_grp_vocalisation_orc_unit_selection
wh_orc_no_idle	special_ability_targeted	wh_group_waaagh	wh_grp_vocalisation_orc_charge
wh_orc_no_idle	taunt		wh_grp_vocalisation_orc_taunt
wh_orc_no_idle	taunting		wh_grp_vocalisation_orc_taunting
wh_orc	charge		wh_grp_vocalisation_orc_charge
wh_orc	cheering		wh_grp_vocalisation_orc_taunting
wh_orc	collision		wh_grp_vocalisation_orc_collision
wh_orc	encouragement		wh_grp_vocalisation_orc_encouragement
wh_orc	fighting		wh_grp_vocalisation_orc_melee
wh_orc	idle		wh_grp_vocalisation_orc_idle
wh_orc	idle_shoot		wh_grp_vocalisation_orc_idle
wh_orc	injured		wh_grp_vocalisation_orc_pain
wh_orc	moving_taunt		wh_grp_vocalisation_orc_taunt
wh_orc	response		wh_grp_vocalisation_orc_unit_response
wh_orc	selection		wh_grp_vocalisation_orc_unit_selection
wh_orc	special_ability_targeted	wh_group_waaagh	wh_grp_vocalisation_orc_charge
wh_orc	taunt		wh_grp_vocalisation_orc_taunt
wh_orc	taunting		wh_grp_vocalisation_orc_taunting
wh_orc	teleporting		wh3_main_teleport_out
wh_skeleton_LH	charge		wh_grp_vocalisation_skeleton_charge
wh_skeleton_LH	fighting		wh_grp_vocalisation_skeleton_melee
wh_skeleton_LH	injured		wh_grp_vocalisation_skeleton_pain
wh_skeleton_LH	response		wh_grp_vocalisation_skeleton_unit_response
wh_skeleton_LH	selection		wh_grp_vocalisation_skeleton_unit_selection
wh_skeleton	charge		wh_grp_vocalisation_skeleton_charge
wh_skeleton	encouragement		wh_grp_vocalisation_skeleton_melee
wh_skeleton	fighting		wh_grp_vocalisation_skeleton_melee
wh_skeleton	injured		wh_grp_vocalisation_skeleton_pain
wh_skeleton	response		wh_grp_vocalisation_skeleton_unit_response
wh_skeleton	resurrecting		wh_grp_vocalisation_skeleton_resurrecting
wh_skeleton	selection		wh_grp_vocalisation_skeleton_unit_selection
wh_skeleton	taunt		wh_grp_vocalisation_skeleton_taunt
wh_skeleton	taunting		wh_grp_vocalisation_skeleton_taunting
wh_skeleton	teleporting		wh3_main_teleport_out
wh_spawn	resurrecting		wh_grp_vocalisation_spawn_resurrecting
wh_spider_small	encouragement		wh_grp_vocalisation_spider_melee
wh_spider_small	fighting		wh_grp_vocalisation_spider_melee
wh_spider_small	moving		wh_grp_vocalisation_spider_movement
wh_spider_small	resurrecting		wh_grp_vocalisation_spider_resurrecting
wh_troll	moving		wh_grp_vocalisation_troll_movement
wh_vampire_blood_knights	charge		wh_grp_vocalisation_blood_knight_charge
wh_vampire_blood_knights	cheering		wh_grp_vocalisation_blood_knight_taunting
wh_vampire_blood_knights	collision		wh_grp_vocalisation_blood_knight_collision
wh_vampire_blood_knights	encouragement		wh_grp_vocalisation_chaos_default_encouragement
wh_vampire_blood_knights	fighting		wh_grp_vocalisation_blood_knight_melee
wh_vampire_blood_knights	injured		wh_grp_vocalisation_blood_knight_pain
wh_vampire_blood_knights	response		wh_grp_vocalisation_blood_knight_unit_response
wh_vampire_blood_knights	selection		wh_grp_vocalisation_blood_knight_unit_selection
wh_vampire_blood_knights	taunting		wh_grp_vocalisation_blood_knight_taunting
wh_vampire_blood_knights	teleporting		wh3_main_teleport_out
wh_wraith	charge		wh_grp_vocalisation_wraith_charge
wh_wraith	fighting		wh_grp_vocalisation_wraith_melee
wh_wraith	injured		wh_grp_vocalisation_wraith_pain
wh_wraith	response		wh_grp_vocalisation_wraith_unit_response
wh_wraith	selection		wh_grp_vocalisation_wraith_unit_selection
wh_wraith	taunting		wh_grp_vocalisation_wraith_taunting
wh_wraith	teleporting		wh3_main_teleport_out
wh_zombie_balefire	charge		wh_grp_vocalisation_zombie_charge
wh_zombie_balefire	encouragement		wh_grp_vocalisation_zombie_melee
wh_zombie_balefire	fighting		wh_grp_vocalisation_zombie_melee
wh_zombie_balefire	injured		wh_grp_vocalisation_zombie_pain
wh_zombie_balefire	response		wh_grp_vocalisation_zombie_unit_response
wh_zombie_balefire	resurrecting		wh_grp_vocalisation_zombie_resurrecting
wh_zombie_balefire	selection		wh_grp_vocalisation_zombie_unit_selection
wh_zombie_balefire	taunt		wh_grp_vocalisation_zombie_taunt
wh_zombie_balefire	teleporting		wh3_main_teleport_out
wh_zombie	charge		wh_grp_vocalisation_zombie_charge
wh_zombie	encouragement		wh_grp_vocalisation_zombie_melee
wh_zombie	fighting		wh_grp_vocalisation_zombie_melee
wh_zombie	injured		wh_grp_vocalisation_zombie_pain
wh_zombie	response		wh_grp_vocalisation_zombie_unit_response
wh_zombie	resurrecting		wh_grp_vocalisation_zombie_resurrecting
wh_zombie	selection		wh_grp_vocalisation_zombie_unit_selection
wh_zombie	taunt		wh_grp_vocalisation_zombie_taunt
wh_zombie	teleporting		wh3_main_teleport_out
z	burning		wh_grp_vocalisation_minotaur_pain
z	charge		wh_grp_vocalisation_minotaur_charge
z	cheering		wh_grp_vocalisation_minotaur_taunting
z	encouragement		wh_grp_vocalisation_minotaur_melee
z	fighting		wh_grp_vocalisation_minotaur_melee
z	idle		wh_grp_vocalisation_minotaur_idle
z	injured		wh_grp_vocalisation_minotaur_pain
z	response		wh_grp_vocalisation_minotaur_unit_response
z	selection		wh_grp_vocalisation_minotaur_unit_selection
z	taunting		wh_grp_vocalisation_minotaur_taunting
z	teleporting		wh3_main_teleport_out
