variant_name	tech_folder	variant_filename	low_poly_filename	mount_scale	scale	scale_variation	super_low_poly_filename
wh2_main_lzd_skink_priest_campaign_03		lzd_skink_priest_campaign_03		1.0000	1.1000	0.0500	
wh2_main_lzd_skink_priest_no_scale		lzd_skink_priest		1.0000	1.0000	0.0500	
wh2_main_lzd_skink_skirmisher		lzd_skink_skirmisher	hu7\lzd\lzd_skink\imposter\lzd_skink_imposter	1.0000	1.0000	0.0000	hu7/lzd/lzd_skink/imposter/skink_super_imposter
wh2_main_lzd_skink_skirmisher_blessed		lzd_skink_skirmisher_blessed	hu7\lzd\lzd_skink\imposter\lzd_skink_imposter	1.0000	1.0000	0.0000	hu7/lzd/lzd_skink/imposter/skink_super_imposter
wh2_main_lzd_slann		lzd_slann		1.0000	1.1500	0.0500	
wh2_main_lzd_slann_campaign_01		lzd_slann_campaign_01		1.0000	1.1500	0.0500	
wh2_main_lzd_slann_campaign_02		lzd_slann_campaign_02		1.0000	1.1500	0.0500	
wh2_main_lzd_slann_campaign_03		lzd_slann_campaign_03		1.0000	1.1500	0.0500	
wh2_main_lzd_slann_campaign_04		lzd_slann_campaign_04		1.0000	1.1500	0.0500	
wh2_main_lzd_slann_campaign_05		lzd_slann_campaign_05		1.0000	1.1500	0.0500	
wh2_main_lzd_stegadon_0	VariantMeshes\wh_variantmodels\hq1\lzd\lzd_stegadon\tech	lzd_stegadon_feral		1.0000	1.4000	0.0000	
wh2_main_lzd_stegadon_1	VariantMeshes\wh_variantmodels\hq1\lzd\lzd_stegadon\tech	lzd_stegadon		1.5000	1.0000	0.0000	
wh2_main_lzd_stegadon_ancient	VariantMeshes\wh_variantmodels\hq1\lzd\lzd_stegadon\tech	lzd_stegadon_ancient		1.6000	1.0000	0.0000	
wh2_main_lzd_stegadon_zlaaq	VariantMeshes\wh_variantmodels\hq1\lzd\lzd_stegadon\tech	lzd_stegadon_zlaaq		1.6000	1.0000	0.0000	
wh2_main_lzd_stegadon_zlaaq_campaign	VariantMeshes\wh_variantmodels\hq1\lzd\lzd_stegadon\tech	lzd_stegadon_zlaaq		1.6000	1.6000	0.0000	
wh2_main_lzd_temple_guard		lzd_saurus_temple_guard	hu7b\lzd\lzd_saurus_warriors\imposter\lzd_saurus_temple_guard_imposter	1.0000	1.1000	0.0500	hu7/lzd/lzd_skink/imposter/skink_super_imposter
wh2_main_lzd_temple_guard_blessed		lzd_saurus_temple_guard_blessed	hu7b\lzd\lzd_saurus_warriors\imposter\lzd_saurus_temple_guard_imposter	1.0000	1.1000	0.0500	hu7/lzd/lzd_skink/imposter/skink_super_imposter
wh2_main_lzd_terradon	VariantMeshes\wh_variantmodels\bi3\lzd\lzd_terradon\tech	lzd_terradon	bi3\lzd\lzd_terradon\imposter\lzd_terradon_imposter	1.0000	1.0000	0.0000	
wh2_main_lzd_terradon_riders		lzd_skink_terradon_riders	hu7\lzd\lzd_skink\imposter\lzd_skink_terradon_riders_imposter	1.0000	1.0000	0.0000	hu7/lzd/lzd_skink/imposter/skink_super_imposter
wh2_main_lzd_terradon_riders_fireleech_bola		lzd_skink_terradon_riders_fireleech_bola	hu7\lzd\lzd_skink\imposter\lzd_skink_terradon_riders_imposter	1.0000	1.0000	0.0000	hu7/lzd/lzd_skink/imposter/skink_super_imposter
wh2_main_lzd_terradon_riders_fireleech_bola_blessed		lzd_skink_terradon_riders_fireleech_bola_blessed	hu7\lzd\lzd_skink\imposter\lzd_skink_terradon_riders_imposter	1.0000	1.0000	0.0000	hu7/lzd/lzd_skink/imposter/skink_super_imposter
wh2_main_skv_assassin		skv_assassin	hu17\skv\skv_plague_monks\imposter\skv_plague_monk_imposter	1.0000	1.1500	0.0500	hu17/skv/skv_clan_rats/imposter/hu17_imposter
wh2_main_skv_assassin_campaign_01		skv_assassin_campaign_01	hu17\skv\skv_plague_monks\imposter\skv_plague_monk_imposter	1.0000	1.1500	0.0500	hu17/skv/skv_clan_rats/imposter/hu17_imposter
wh2_main_skv_assassin_campaign_02		skv_assassin_campaign_02	hu17\skv\skv_plague_monks\imposter\skv_plague_monk_imposter	1.0000	1.1500	0.0500	hu17/skv/skv_clan_rats/imposter/hu17_imposter
wh2_main_skv_assassin_campaign_03		skv_assassin_campaign_03	hu17\skv\skv_plague_monks\imposter\skv_plague_monk_imposter	1.0000	1.1500	0.0500	hu17/skv/skv_clan_rats/imposter/hu17_imposter
wh2_main_skv_clanrat		skv_clanrat	hu17\skv\skv_clan_rats\imposter\skv_clanrat_imposter	1.0000	1.0000	0.0500	hu17/skv/skv_clan_rats/imposter/hu17_imposter
wh2_main_skv_clanrat_shield		skv_clanrat_shield	hu17\skv\skv_clan_rats\imposter\skv_clanrat_imposter	1.0000	1.0000	0.0000	hu17/skv/skv_clan_rats/imposter/hu17_imposter
wh2_main_skv_clanrat_spear		skv_clanrat_spear	hu17\skv\skv_clan_rats\imposter\skv_clanrat_imposter	1.0000	1.0000	0.0000	hu17/skv/skv_clan_rats/imposter/hu17_imposter
wh2_main_skv_clanrat_spear_shield		skv_clanrat_spear_shield	hu17\skv\skv_clan_rats\imposter\skv_clanrat_imposter	1.0000	1.0000	0.0000	hu17/skv/skv_clan_rats/imposter/hu17_imposter
wh2_main_skv_death_globe_bombardiers		skv_death_globe_bombardiers	hu17\skv\skv_poisoned_wind_globadiers\imposter\skv_death_wind_globadiers_imposter	1.0000	1.0000	0.0500	hu17/skv/skv_clan_rats/imposter/hu17_imposter
wh2_main_skv_death_runners		skv_death_runnners	hu17\skv\skv_death_runners\imposter\skv_death_runnners_imposter	1.0000	1.0000	0.0500	hu17/skv/skv_clan_rats/imposter/hu17_imposter
wh2_main_skv_doomwheel	warmachines/engines/skv_doomwheel/tech/	skv_doomwheel		1.0000	1.0000	0.0000	
wh2_main_skv_doomwheel_rat		skv_rat		1.0000	1.0000	0.0000	
wh2_main_skv_grey_seer		skv_grey_seer	hu17\skv\skv_plague_monks\imposter\skv_plague_monk_imposter	1.0000	1.1500	0.0500	hu17/skv/skv_clan_rats/imposter/hu17_imposter
wh2_main_skv_grey_seer_campaign_01		skv_grey_seer_campaign_01	hu17\skv\skv_plague_monks\imposter\skv_plague_monk_imposter	1.0000	1.1500	0.0500	hu17/skv/skv_clan_rats/imposter/hu17_imposter
wh2_main_skv_grey_seer_campaign_02		skv_grey_seer_campaign_02	hu17\skv\skv_plague_monks\imposter\skv_plague_monk_imposter	1.0000	1.1500	0.0500	hu17/skv/skv_clan_rats/imposter/hu17_imposter
wh2_main_skv_grey_seer_campaign_03		skv_grey_seer_campaign_03	hu17\skv\skv_plague_monks\imposter\skv_plague_monk_imposter	1.0000	1.1500	0.0500	hu17/skv/skv_clan_rats/imposter/hu17_imposter
wh2_main_skv_grey_seer_campaign_04		skv_grey_seer_campaign_04	hu17\skv\skv_plague_monks\imposter\skv_plague_monk_imposter	1.0000	1.1500	0.0500	hu17/skv/skv_clan_rats/imposter/hu17_imposter
wh2_main_skv_gutter_runners		skv_gutter_runners	hu17\skv\skv_gutter_runners\imposter\skv_gutter_runners_imposter	1.0000	1.0000	0.0500	hu17/skv/skv_clan_rats/imposter/hu17_imposter
wh2_main_skv_gutter_runners_sling		skv_gutter_runners_sling	hu17\skv\skv_gutter_runners\imposter\skv_gutter_runners_imposter	1.0000	1.0000	0.0500	hu17/skv/skv_clan_rats/imposter/hu17_imposter
wh2_main_skv_hell_pit_abomination		skv_hell_pit_abomination	hu17\skv\skv_plague_monks\imposter\skv_plague_monk_imposter	1.0000	1.0000	0.0000	hu17/skv/skv_clan_rats/imposter/hu17_imposter
wh2_main_skv_lord_skrolk		skv_lord_skrolk		1.0000	1.3000	0.0000	
wh2_main_skv_night_runners		skv_night_runners	hu17\skv\skv_night_runners\imposter\skv_night_runners_imposter	1.0000	1.0000	0.0500	hu17/skv/skv_clan_rats/imposter/hu17_imposter
wh2_main_skv_night_runners_sling		skv_night_runners_sling	hu17\skv\skv_night_runners\imposter\skv_night_runners_imposter	1.0000	1.0000	0.0500	hu17/skv/skv_clan_rats/imposter/hu17_imposter
wh2_main_skv_plague_furnace_campaign	warmachines\engines\skv_plague_furnace\tech	campaign_skv_plague_furnace		1.0000	1.0000	0.0000	
wh2_main_skv_plague_monk		skv_plague_monk	hu17\skv\skv_plague_monks\imposter\skv_plague_monk_imposter	1.0000	1.0000	0.0500	hu17/skv/skv_clan_rats/imposter/hu17_imposter
wh2_main_skv_plague_monk_censer		skv_plague_monk_censer	hu17\skv\skv_plague_monks\imposter\skv_plague_monk_imposter	1.0000	1.0000	0.0500	hu17/skv/skv_clan_rats/imposter/hu17_imposter
wh2_main_skv_plague_priest		skv_plague_priest	hu17\skv\skv_plague_monks\imposter\skv_plague_monk_imposter	1.0000	1.1500	0.0500	hu17/skv/skv_clan_rats/imposter/hu17_imposter
wh2_main_skv_plague_priest_campaign_01		skv_plague_priest_campaign_01	hu17\skv\skv_plague_monks\imposter\skv_plague_monk_imposter	1.0000	1.1500	0.0500	hu17/skv/skv_clan_rats/imposter/hu17_imposter
wh2_main_skv_plague_priest_campaign_02		skv_plague_priest_campaign_02	hu17\skv\skv_plague_monks\imposter\skv_plague_monk_imposter	1.0000	1.1500	0.0500	hu17/skv/skv_clan_rats/imposter/hu17_imposter
wh2_main_skv_plague_priest_campaign_03		skv_plague_priest_campaign_03	hu17\skv\skv_plague_monks\imposter\skv_plague_monk_imposter	1.0000	1.1500	0.0500	hu17/skv/skv_clan_rats/imposter/hu17_imposter
wh2_main_skv_poison_wind_globadiers		skv_wind_globadiers	hu17\skv\skv_poisoned_wind_globadiers\imposter\skv_poisoned_wind_globadiers_imposter	1.0000	1.0000	0.0500	hu17/skv/skv_clan_rats/imposter/hu17_imposter
wh2_main_skv_queek		skv_queek	hu17\skv\skv_plague_monks\imposter\skv_plague_monk_imposter	1.0000	1.3000	0.0000	hu17/skv/skv_clan_rats/imposter/hu17_imposter
wh2_main_skv_rat_ogre		skv_rat_ogre	hu18/skv/skv_rat_ogre/skv_rat_ogre_imposter	1.0000	1.0000	0.0000	
wh2_main_skv_rat_ogre_bonebreaker	VariantMeshes\_VariantModels\humanoid18\skv\skv_bone_breaker\tech	skv_rat_ogre_bonebreaker		1.0000	1.6000	0.0000	
wh2_main_skv_screaming_bell_campaign	warmachines\engines\skv_screaming_bell\tech	campaign_skv_screaming_bell		1.0000	1.0000	0.0000	
wh2_main_skv_siege_ladder_01		skv_siege_ladder		1.0000	1.0000	0.0000	
wh2_main_skv_skavenslaves		skv_skavenslaves	hu17\skv\skv_skaven_slaves\imposter\skv_skavenslaves_imposter	1.0000	1.0000	0.0500	hu17/skv/skv_clan_rats/imposter/hu17_imposter
wh2_main_skv_skavenslaves_sling		skv_skavenslaves_sling	hu17\skv\skv_skaven_slaves\imposter\skv_skavenslaves_imposter	1.0000	1.0000	0.0500	hu17/skv/skv_clan_rats/imposter/hu17_imposter
wh2_main_skv_skavenslaves_spear		skv_skavenslaves_spear	hu17\skv\skv_skaven_slaves\imposter\skv_skavenslaves_spear_imposter	1.0000	1.0000	0.0500	hu17/skv/skv_clan_rats/imposter/hu17_imposter
wh2_main_skv_skyre_artillery_crew		skv_skyre_artillery_crew		1.0000	1.0000	0.0500	
wh2_main_skv_skyre_artillery_crew_ror_tech_lab		skv_skyre_artillery_crew_ror_tech_lab		1.0000	1.0000	0.0000	
wh2_main_skv_stormvermin_halberd		skv_stormvermin_halberd	hu17\skv\skv_stormvermin\imposter\skv_stormvermin_imposter	1.0000	1.1500	0.0500	hu17/skv/skv_clan_rats/imposter/hu17_imposter
wh2_main_skv_stormvermin_shield		skv_stormvermin_shield	hu17\skv\skv_stormvermin\imposter\skv_stormvermin_imposter	1.0000	1.1500	0.0500	hu17/skv/skv_clan_rats/imposter/hu17_imposter
wh2_main_skv_warlock_engineer		skv_warlock_engineer		1.0000	1.1500	0.0500	
wh2_main_skv_warlock_engineer_campaign_01		skv_warlock_engineer_campaign_01		1.0000	1.1500	0.0500	
wh2_main_skv_warlock_engineer_campaign_02		skv_warlock_engineer_campaign_02		1.0000	1.1500	0.0500	
wh2_main_skv_warlock_engineer_campaign_03		skv_warlock_engineer_campaign_03		1.0000	1.1500	0.0500	
wh2_main_skv_warlord		skv_warlord		1.0000	1.1000	0.0500	
wh2_main_skv_warlord_campaign_01		skv_warlord_campaign_01		1.0000	1.1000	0.0500	
wh2_main_skv_warlord_campaign_02		skv_warlord_campaign_02		1.0000	1.1000	0.0500	
wh2_main_skv_warlord_campaign_03		skv_warlord_campaign_03		1.0000	1.1000	0.0500	
wh2_main_skv_warpfire_thrower		skv_warpfire_gunner		1.0000	1.0000	0.0500	
wh2_main_skv_warplightning_crew		skv_warplightning_crew		1.0000	1.0000	0.0500	
wh2_pro06_tmb_bone_giant		tmb_bone_giant		1.0000	0.9000	0.0000	
wh2_pro07_ch_emp_wizard_amethyst		emp_wizard_amethyst		1.0000	1.1500	0.0500	
wh2_pro07_ch_emp_wizard_amethyst_campaign_01		emp_wizard_amethyst_campaign_01		1.0000	1.1500	0.0500	
wh2_pro07_ch_emp_wizard_amethyst_campaign_02		emp_wizard_amethyst_campaign_02		1.0000	1.1500	0.0500	
wh2_pro07_ch_emp_wizard_amethyst_campaign_03		emp_wizard_amethyst_campaign_03		1.0000	1.1500	0.0500	
wh2_pro08_neu_felix		neu_felix		1.0000	1.1500	0.0000	
wh2_pro08_neu_gotrek		neu_gotrek		1.0000	1.1500	0.0000	
wh2_pro09_grn_black_orc_big_boss		grn_black_orc_big_boss	hu2\grn\grn_orc_black\low_poly\grn_orc_black_lowlod	1.0000	1.2500	0.0500	hu2/grn/grn_orc_boyz/imposter/orc_super_imposter
wh2_pro09_grn_black_orc_big_boss_campaign_01		grn_black_orc_big_boss_campaign_01	hu2\grn\grn_orc_black\low_poly\grn_orc_black_lowlod	1.0000	1.2500	0.0500	hu2/grn/grn_orc_boyz/imposter/orc_super_imposter
wh2_pro09_grn_black_orc_big_boss_campaign_02		grn_black_orc_big_boss_campaign_02	hu2\grn\grn_orc_black\low_poly\grn_orc_black_lowlod	1.0000	1.2500	0.0500	hu2/grn/grn_orc_boyz/imposter/orc_super_imposter
wh2_pro09_grn_black_orc_big_boss_campaign_03		grn_black_orc_big_boss_campaign_03	hu2\grn\grn_orc_black\low_poly\grn_orc_black_lowlod	1.0000	1.2500	0.0500	hu2/grn/grn_orc_boyz/imposter/orc_super_imposter
wh2_pro09_grn_black_orc_big_boss_campaign_04		grn_black_orc_big_boss_campaign_04	hu2\grn\grn_orc_black\low_poly\grn_orc_black_lowlod	1.0000	1.2500	0.0500	hu2/grn/grn_orc_boyz/imposter/orc_super_imposter
wh2_pro09_grn_black_orc_big_boss_campaign_05		grn_black_orc_big_boss_campaign_05	hu2\grn\grn_orc_black\low_poly\grn_orc_black_lowlod	1.0000	1.2500	0.0500	hu2/grn/grn_orc_boyz/imposter/orc_super_imposter
wh2_twa01_grn_arachnarok_spidershrine	VariantMeshes/wh_variantmodels/sp1/grn/grn_arachnorok/tech/	grn_arachnarok_spidershrine		1.0000	4.0000	0.0000	
wh2_twa01_grn_arachnarok_spidershrine_campaign	VariantMeshes/wh_variantmodels/sp1/grn/grn_arachnorok/tech/	grn_arachnarok_spidershrine		1.0000	2.0000	0.0000	
wh2_twa02_wef_glade_captain_0		wef_glade_captain_sword_bow		1.0000	1.1500	0.0500	
wh2_twa02_wef_glade_captain_campaign_01		wef_glade_captain_campaign_01		1.0000	1.1500	0.0500	
wh2_twa02_wef_glade_captain_campaign_02		wef_glade_captain_campaign_02		1.0000	1.1500	0.0500	
wh2_twa02_wef_glade_captain_campaign_03		wef_glade_captain_campaign_03		1.0000	1.1500	0.0500	
wh2_twa02_wef_glade_captain_campaign_04		wef_glade_captain_campaign_04		1.0000	1.1500	0.0500	
wh2_twa02_wef_glade_captain_campaign_05		wef_glade_captain_campaign_05		1.0000	1.1500	0.0500	
wh2_twa03_def_mnt_black_dragon_bracchus	VariantMeshes\wh_variantmodels\dr1\def\def_black_dragon\tech	def_black_dragon_saddle_bracchus		1.0000	1.0000	0.0000	
wh2_twa03_def_rakarth		def_rakarth		1.0000	1.2000	0.0000	
wh2_twa04_bst_ch_great_bray_shaman		bst_great_bray_shaman		1.0000	1.3000	0.0500	
wh2_twa04_bst_ch_great_bray_shaman_campaign_01		bst_great_bray_shaman_campaign_01		1.0000	1.3000	0.0500	
wh2_twa04_bst_ch_great_bray_shaman_campaign_02		bst_great_bray_shaman_campaign_02		1.0000	1.3000	0.0500	
wh2_twa04_bst_ch_great_bray_shaman_campaign_03		bst_great_bray_shaman_campaign_03		1.0000	1.3000	0.0500	
wh2_twa04_bst_ch_great_bray_shaman_campaign_04		bst_great_bray_shaman_campaign_04		1.0000	1.3000	0.0500	
wh2_twa04_bst_ch_great_bray_shaman_campaign_05		bst_great_bray_shaman_campaign_05		1.0000	1.3000	0.0500	
wh3_dlc20_campaign_chs_chariot	art\campaign\chariots\cam_cch1\chs_marauder_chariot\tech	campaign_chs_chariot		1.0000	1.0000	0.0000	
wh3_dlc20_campaign_chs_chariot_khorne	art\campaign\chariots\cam_cch1\chs_marauder_chariot\tech	campaign_chs_chariot_khorne		1.0000	1.0000	0.0000	
wh3_dlc20_campaign_chs_chariot_nurgle	art\campaign\chariots\cam_cch1\chs_marauder_chariot\tech	campaign_chs_chariot_nurgle		1.0000	1.0000	0.0000	
wh3_dlc20_campaign_chs_chariot_slaanesh	art\campaign\chariots\cam_cch1\chs_marauder_chariot\tech	campaign_chs_chariot_slaanesh		1.0000	1.0000	0.0000	
wh3_dlc20_campaign_chs_chariot_tzeentch	art\campaign\chariots\cam_cch1\chs_marauder_chariot\tech	campaign_chs_chariot_tzeentch		1.0000	1.0000	0.0000	
wh3_dlc20_campaign_dae_gorebeast_chariot	art\campaign\chariots\cam_gbch1\dae\dae_gorebeast_chariot_01\tech	campaign_dae_gorebeast_chariot		1.0000	1.0000	0.0000	
wh3_dlc20_chs_cav_chaos_chariot_msla_ror_charioteer		dae_sla_chaos_chariot_ror_charioteer		1.0000	1.0000	0.0000	
wh3_dlc20_chs_cav_chaos_chariot_msla_ror_rider		dae_sla_chaos_chariot_ror_rider		1.0000	1.0000	0.0000	
wh3_dlc20_chs_cav_chaos_knights_mkho_axes		dae_kho_chaos_knight_axe	hu1c\chs\chs_chosen\low_poly\chs_chosen_lowlod	1.0000	1.0000	0.0500	hu1\imposter\humanoid_imposter
wh3_dlc20_chs_cav_chaos_knights_mkho_lances		dae_kho_chaos_knight_lance	hu1c\chs\chs_warriors_of_chaos\low_poly\chs_warriors_knights_lance_lowlod	1.0000	1.0000	0.0500	hu1\imposter\humanoid_imposter
wh3_dlc20_chs_cav_chaos_knights_mnur_axes		dae_nur_chaos_knight_axe	hu1c\chs\chs_chosen\low_poly\chs_chosen_lowlod	1.0000	1.0000	0.0500	hu1\imposter\humanoid_imposter
wh3_dlc20_chs_cav_chaos_knights_mnur_lances		dae_nur_chaos_knight_lance	hu1c\chs\chs_warriors_of_chaos\low_poly\chs_warriors_knights_lance_lowlod	1.0000	1.0000	0.0500	hu1\imposter\humanoid_imposter
wh3_dlc20_chs_cav_chaos_knights_msla_lances		dae_sla_chaos_knight_lance	hu1c\chs\chs_warriors_of_chaos\low_poly\chs_warriors_knights_lance_lowlod	1.0000	1.0000	0.0500	hu1\imposter\humanoid_imposter
wh3_dlc20_chs_cav_chaos_knights_msla_swords		dae_sla_chaos_knight_sword	hu1c\chs\chs_chosen\low_poly\chs_chosen_lowlod	1.0000	1.0000	0.0500	hu1\imposter\humanoid_imposter
wh3_dlc20_chs_cha_chaos_sorcerer_lord_mnur		dae_nur_chaos_sorcerer_lord		1.0000	1.1500	0.0000	
wh3_dlc20_chs_cha_chaos_sorcerer_lord_mnur_campaign_01		dae_nur_chaos_sorcerer_lord_campaign_01		1.0000	1.1500	0.0000	
wh3_dlc20_chs_cha_chaos_sorcerer_lord_mnur_campaign_02		dae_nur_chaos_sorcerer_lord_campaign_02		1.0000	1.1500	0.0000	
wh3_dlc20_chs_cha_chaos_sorcerer_lord_mnur_campaign_03		dae_nur_chaos_sorcerer_lord_campaign_03		1.0000	1.1500	0.0000	
wh3_dlc20_chs_cha_chaos_sorcerer_lord_mnur_campaign_04		dae_nur_chaos_sorcerer_lord_campaign_04		1.0000	1.1500	0.0000	
wh3_dlc20_chs_cha_chaos_sorcerer_lord_mnur_campaign_05		dae_nur_chaos_sorcerer_lord_campaign_05		1.0000	1.1500	0.0000	
wh3_dlc20_chs_cha_chaos_sorcerer_lord_mtze		dae_tze_chaos_sorcerer_lord		1.0000	1.1500	0.0000	
wh3_dlc20_chs_cha_chaos_sorcerer_lord_mtze_campaign_01		dae_tze_chaos_sorcerer_lord_campaign_01		1.0000	1.1500	0.0000	
wh3_dlc20_chs_cha_chaos_sorcerer_lord_mtze_campaign_01_disc		dae_tze_chaos_sorcerer_lord_disc_campaign_01		1.0000	1.1500	0.0000	
wh3_dlc20_chs_cha_chaos_sorcerer_lord_mtze_campaign_02		dae_tze_chaos_sorcerer_lord_campaign_02		1.0000	1.1500	0.0000	
wh3_dlc20_chs_cha_chaos_sorcerer_lord_mtze_campaign_02_disc		dae_tze_chaos_sorcerer_lord_disc_campaign_02		1.0000	1.1500	0.0000	
wh3_dlc20_chs_cha_chaos_sorcerer_lord_mtze_campaign_03		dae_tze_chaos_sorcerer_lord_campaign_03		1.0000	1.1500	0.0000	
wh3_dlc20_chs_cha_chaos_sorcerer_lord_mtze_campaign_03_disc		dae_tze_chaos_sorcerer_lord_disc_campaign_03		1.0000	1.1500	0.0000	
wh3_dlc20_chs_cha_chaos_sorcerer_lord_mtze_campaign_04		dae_tze_chaos_sorcerer_lord_campaign_04		1.0000	1.1500	0.0000	
wh3_dlc20_chs_cha_chaos_sorcerer_lord_mtze_campaign_04_disc		dae_tze_chaos_sorcerer_lord_disc_campaign_04		1.0000	1.1500	0.0000	
wh3_dlc20_chs_cha_chaos_sorcerer_lord_mtze_campaign_05		dae_tze_chaos_sorcerer_lord_campaign_05		1.0000	1.1500	0.0000	
wh3_dlc20_chs_cha_chaos_sorcerer_lord_mtze_campaign_05_disc		dae_tze_chaos_sorcerer_lord_disc_campaign_05		1.0000	1.1500	0.0000	
wh3_dlc20_chs_cha_chaos_sorcerer_lord_mtze_disc		dae_tze_chaos_sorcerer_lord_disc		1.0000	1.1500	0.0000	
wh3_dlc20_chs_cha_chaos_sorcerer_msla		dae_sla_chaos_sorcerer		1.0000	1.1500	0.0000	
wh3_dlc20_chs_cha_chaos_sorcerer_msla_campaign_01		dae_sla_chaos_sorcerer_campaign_01		1.0000	1.1500	0.0000	
wh3_dlc20_chs_cha_chaos_sorcerer_msla_campaign_02		dae_sla_chaos_sorcerer_campaign_02		1.0000	1.1500	0.0000	
wh3_dlc20_chs_cha_chaos_sorcerer_msla_campaign_03		dae_sla_chaos_sorcerer_campaign_03		1.0000	1.1500	0.0000	
wh3_dlc20_chs_cha_chaos_sorcerer_msla_campaign_04		dae_sla_chaos_sorcerer_campaign_04		1.0000	1.1500	0.0000	
wh3_dlc20_chs_cha_chaos_sorcerer_msla_campaign_05		dae_sla_chaos_sorcerer_campaign_05		1.0000	1.1500	0.0000	
wh3_dlc20_chs_cha_chaos_sorcerer_mtze		dae_tze_chaos_sorcerer		1.0000	1.1500	0.0000	
wh3_dlc20_chs_cha_chaos_sorcerer_mtze_campaign_01		dae_tze_chaos_sorcerer_campaign_01		1.0000	1.1500	0.0000	
wh3_dlc20_chs_cha_chaos_sorcerer_mtze_campaign_01_disc		dae_tze_chaos_sorcerer_disc_campaign_01		1.0000	1.1500	0.0000	
wh3_dlc20_chs_cha_chaos_sorcerer_mtze_campaign_02		dae_tze_chaos_sorcerer_campaign_02		1.0000	1.1500	0.0000	
wh3_dlc20_chs_cha_chaos_sorcerer_mtze_campaign_02_disc		dae_tze_chaos_sorcerer_disc_campaign_02		1.0000	1.1500	0.0000	
wh3_dlc20_chs_cha_chaos_sorcerer_mtze_campaign_03		dae_tze_chaos_sorcerer_campaign_03		1.0000	1.1500	0.0000	
wh3_dlc20_chs_cha_chaos_sorcerer_mtze_campaign_03_disc		dae_tze_chaos_sorcerer_disc_campaign_03		1.0000	1.1500	0.0000	
wh3_dlc20_chs_cha_chaos_sorcerer_mtze_campaign_04		dae_tze_chaos_sorcerer_campaign_04		1.0000	1.1500	0.0000	
wh3_dlc20_chs_cha_chaos_sorcerer_mtze_campaign_04_disc		dae_tze_chaos_sorcerer_disc_campaign_04		1.0000	1.1500	0.0000	
wh3_dlc20_chs_cha_chaos_sorcerer_mtze_campaign_05		dae_tze_chaos_sorcerer_campaign_05		1.0000	1.1500	0.0000	
wh3_dlc20_chs_cha_chaos_sorcerer_mtze_campaign_05_disc		dae_tze_chaos_sorcerer_disc_campaign_05		1.0000	1.1500	0.0000	
wh3_dlc20_chs_cha_chaos_sorcerer_mtze_disc		dae_tze_chaos_sorcerer_disc		1.0000	1.1500	0.0000	
wh3_dlc20_chs_cha_cultist_warshrine_mnur		dae_cultist_of_nurgle		0.9200	1.2500	0.0000	
wh3_dlc20_chs_cha_cultist_warshrine_msla		dae_cultist_of_slaanesh		0.9200	1.2500	0.0000	
wh3_dlc20_chs_cha_cultist_warshrine_mtze		dae_cultist_of_tzeentch		0.9200	1.2500	0.0000	
wh3_dlc20_chs_cha_daemon_prince_1		dae_chs_daemon_prince_1		1.0000	1.9000	0.0000	
wh3_dlc20_chs_cha_daemon_prince_2		dae_chs_daemon_prince_2		1.0000	1.9000	0.0000	
wh3_dlc20_chs_cha_daemon_prince_3		dae_chs_daemon_prince_3		1.0000	1.9000	0.0000	
wh3_dlc20_chs_cha_daemon_prince_mkho_1		dae_kho_daemon_prince_1		1.0000	1.9000	0.0000	
wh3_dlc20_chs_cha_daemon_prince_mkho_2		dae_kho_daemon_prince_2		1.0000	1.9000	0.0000	
wh3_dlc20_chs_cha_daemon_prince_mkho_3		dae_kho_daemon_prince_3		1.0000	1.9000	0.0000	
wh3_dlc20_chs_cha_daemon_prince_mnur_1		dae_nur_daemon_prince_1		1.0000	1.9000	0.0000	
wh3_dlc20_chs_cha_daemon_prince_mnur_2		dae_nur_daemon_prince_2		1.0000	1.9000	0.0000	
wh3_dlc20_chs_cha_daemon_prince_mnur_3		dae_nur_daemon_prince_3		1.0000	1.9000	0.0000	
wh3_dlc20_chs_cha_daemon_prince_msla_1		dae_sla_daemon_prince_1		1.0000	1.9000	0.0000	
wh3_dlc20_chs_cha_daemon_prince_msla_2		dae_sla_daemon_prince_2		1.0000	1.9000	0.0000	
