key	cast_time	completion_payload	cooldown_time	category	slave_cost	global_cooldown_time	start_payload	icon	failure_cooldown_time	required_resources	expended_resources	target	target_expended_resources	target_required_resources	target_cooldown	target_category_cooldown	effects_while_performing	custom_cost_id	on_trigger_vo_event	flags	self_payload	percentage_cost_increase_per_use	sort_order
wh2_dlc16_ritual_wef_forge_eagle_quiver_level_4	0	wh2_dlc16_ritual_wef_forge_eagle_enchanted_item_4	5	DAITH_EAGLE_REFORGED_ITEM_RITUAL	0	0		UI\skins\default\icon_forge_of_daith.png	0		wh2_dlc16_wef_forge_2				0	0			Play_wef_arahan_cam_daith_receive_new_ancillary	default		0.0000	0
wh2_dlc16_ritual_wef_forge_eagle_vambraces_level_1	0	wh2_dlc16_ritual_wef_forge_eagle_armour_1	0	DAITH_CRAFTING_ITEM	0	0		UI\skins\default\icon_bonus_objective_1.png	0		wh2_dlc16_wef_forge_1				0	0			Play_wef_naestra_cam_daith_receive_upgrade_ancillary	default		0.0000	0
wh2_dlc16_ritual_wef_forge_eagle_vambraces_level_2	0	wh2_dlc16_ritual_wef_forge_eagle_armour_2	0	DAITH_CRAFTING_ITEM	0	0		UI\skins\default\icon_bonus_objective_2.png	0		wh2_dlc16_wef_forge_2				0	0			Play_wef_naestra_cam_daith_receive_upgrade_ancillary	default		0.0000	0
wh2_dlc16_ritual_wef_forge_eagle_vambraces_level_3	0	wh2_dlc16_ritual_wef_forge_eagle_armour_3	0	DAITH_CRAFTING_ITEM	0	0		UI\skins\default\icon_bonus_objective_3.png	0		wh2_dlc16_wef_forge_3				0	0			Play_wef_naestra_cam_daith_receive_upgrade_ancillary	default		0.0000	0
wh2_dlc16_ritual_wef_forge_eagle_vambraces_level_4	0	wh2_dlc16_ritual_wef_forge_eagle_armour_4	5	DAITH_EAGLE_REFORGED_ITEM_RITUAL	0	0		UI\skins\default\icon_forge_of_daith.png	0		wh2_dlc16_wef_forge_2				0	0			Play_wef_arahan_cam_daith_receive_new_ancillary	default		0.0000	0
wh2_dlc16_ritual_wef_forge_twilight_buff	0	wh2_dlc16_ritual_wef_forge_twilight_buff	5	DAITH_BUFF_RITUAL	0	5			0		wh2_dlc16_wef_forge_1				0	0				default		0.0000	0
wh2_dlc16_ritual_wef_forge_twilight_helm_level_1	0	wh2_dlc16_ritual_wef_forge_twilight_armour_1	0	DAITH_CRAFTING_ITEM	0	0		UI\skins\default\icon_bonus_objective_1.png	0		wh2_dlc16_wef_forge_1				0	0			Play_wef_naestra_cam_daith_receive_upgrade_ancillary	default		0.0000	0
wh2_dlc16_ritual_wef_forge_twilight_helm_level_2	0	wh2_dlc16_ritual_wef_forge_twilight_armour_2	0	DAITH_CRAFTING_ITEM	0	0		UI\skins\default\icon_bonus_objective_2.png	0		wh2_dlc16_wef_forge_2				0	0			Play_wef_naestra_cam_daith_receive_upgrade_ancillary	default		0.0000	0
wh2_dlc16_ritual_wef_forge_twilight_helm_level_3	0	wh2_dlc16_ritual_wef_forge_twilight_armour_3	0	DAITH_CRAFTING_ITEM	0	0		UI\skins\default\icon_bonus_objective_3.png	0		wh2_dlc16_wef_forge_3				0	0			Play_wef_naestra_cam_daith_receive_upgrade_ancillary	default		0.0000	0
wh2_dlc16_ritual_wef_forge_twilight_helm_level_4	0	wh2_dlc16_ritual_wef_forge_twilight_armour_4	5	DAITH_TWILIGHT_REFORGED_ITEM_RITUAL	0	0		UI\skins\default\icon_forge_of_daith.png	0		wh2_dlc16_wef_forge_2				0	0			Play_wef_arahan_cam_daith_receive_new_ancillary	default		0.0000	0
wh2_dlc16_ritual_wef_forge_twilight_horn_level_1	0	wh2_dlc16_ritual_wef_forge_twilight_talisman_1	0	DAITH_CRAFTING_ITEM	0	0		UI\skins\default\icon_bonus_objective_1.png	0		wh2_dlc16_wef_forge_1				0	0			Play_wef_naestra_cam_daith_receive_upgrade_ancillary	default		0.0000	0
wh2_dlc16_ritual_wef_forge_twilight_horn_level_2	0	wh2_dlc16_ritual_wef_forge_twilight_talisman_2	0	DAITH_CRAFTING_ITEM	0	0		UI\skins\default\icon_bonus_objective_2.png	0		wh2_dlc16_wef_forge_2				0	0			Play_wef_naestra_cam_daith_receive_upgrade_ancillary	default		0.0000	0
wh2_dlc16_ritual_wef_forge_twilight_horn_level_3	0	wh2_dlc16_ritual_wef_forge_twilight_talisman_3	0	DAITH_CRAFTING_ITEM	0	0		UI\skins\default\icon_bonus_objective_3.png	0		wh2_dlc16_wef_forge_3				0	0			Play_wef_naestra_cam_daith_receive_upgrade_ancillary	default		0.0000	0
wh2_dlc16_ritual_wef_forge_twilight_horn_level_4	0	wh2_dlc16_ritual_wef_forge_twilight_talisman_4	5	DAITH_TWILIGHT_REFORGED_ITEM_RITUAL	0	0		UI\skins\default\icon_forge_of_daith.png	0		wh2_dlc16_wef_forge_2				0	0			Play_wef_arahan_cam_daith_receive_new_ancillary	default		0.0000	0
wh2_dlc16_ritual_wef_forge_twilight_spear_level_1	0	wh2_dlc16_ritual_wef_forge_twilight_weapon_1	0	DAITH_CRAFTING_ITEM	0	0		UI\skins\default\icon_bonus_objective_1.png	0		wh2_dlc16_wef_forge_1				0	0			Play_wef_naestra_cam_daith_receive_upgrade_ancillary	default		0.0000	0
wh2_dlc16_ritual_wef_forge_twilight_spear_level_2	0	wh2_dlc16_ritual_wef_forge_twilight_weapon_2	0	DAITH_CRAFTING_ITEM	0	0		UI\skins\default\icon_bonus_objective_2.png	0		wh2_dlc16_wef_forge_2				0	0			Play_wef_naestra_cam_daith_receive_upgrade_ancillary	default		0.0000	0
wh2_dlc16_ritual_wef_forge_twilight_spear_level_3	0	wh2_dlc16_ritual_wef_forge_twilight_weapon_3	0	DAITH_CRAFTING_ITEM	0	0		UI\skins\default\icon_bonus_objective_3.png	0		wh2_dlc16_wef_forge_3				0	0			Play_wef_naestra_cam_daith_receive_upgrade_ancillary	default		0.0000	0
wh2_dlc16_ritual_wef_forge_twilight_spear_level_4	0	wh2_dlc16_ritual_wef_forge_twilight_weapon_4	5	DAITH_TWILIGHT_REFORGED_ITEM_RITUAL	0	0		UI\skins\default\icon_forge_of_daith.png	0		wh2_dlc16_wef_forge_2				0	0			Play_wef_arahan_cam_daith_receive_new_ancillary	default		0.0000	0
wh2_dlc16_ritual_wef_forge_twilight_standard_level_1	0	wh2_dlc16_ritual_wef_forge_twilight_enchanted_item_1	0	DAITH_CRAFTING_ITEM	0	0		UI\skins\default\icon_bonus_objective_1.png	0		wh2_dlc16_wef_forge_1				0	0			Play_wef_naestra_cam_daith_receive_upgrade_ancillary	default		0.0000	0
wh2_dlc16_ritual_wef_forge_twilight_standard_level_2	0	wh2_dlc16_ritual_wef_forge_twilight_enchanted_item_2	0	DAITH_CRAFTING_ITEM	0	0		UI\skins\default\icon_bonus_objective_2.png	0		wh2_dlc16_wef_forge_2				0	0			Play_wef_naestra_cam_daith_receive_upgrade_ancillary	default		0.0000	0
wh2_dlc16_ritual_wef_forge_twilight_standard_level_3	0	wh2_dlc16_ritual_wef_forge_twilight_enchanted_item_3	0	DAITH_CRAFTING_ITEM	0	0		UI\skins\default\icon_bonus_objective_3.png	0		wh2_dlc16_wef_forge_3				0	0			Play_wef_naestra_cam_daith_receive_upgrade_ancillary	default		0.0000	0
wh2_dlc16_ritual_wef_forge_twilight_standard_level_4	0	wh2_dlc16_ritual_wef_forge_twilight_enchanted_item_4	5	DAITH_TWILIGHT_REFORGED_ITEM_RITUAL	0	0		UI\skins\default\icon_forge_of_daith.png	0		wh2_dlc16_wef_forge_2				0	0			Play_wef_arahan_cam_daith_receive_new_ancillary	default		0.0000	0
wh2_dlc16_throt_flesh_lab_conversion	0	wh2_dlc16_throt_flesh_lab_conversion_payload	10	FLASH_LAB_BOOSTER	0	10		UI\skins\warhammer2\throt_flesh_lab_upgrades_juice_injection.png	0		wh2_dlc16_throt_flesh_lab_conversion_cost				0	0				default		0.0000	0
wh2_dlc16_throt_flesh_lab_monster	0	wh2_dlc16_throt_flesh_lab_monster	1	FLASH_LAB_MONSTER	0	0		UI\campaign UI\ikit_upgrade_icons\misc_2.png	0						0	0				default		0.0000	0
wh2_dlc16_throt_flesh_lab_monster_2	0	wh2_dlc16_throt_flesh_lab_monster_2	1	FLASH_LAB_MONSTER	0	0		UI\campaign UI\ikit_upgrade_icons\misc_2.png	0						0	0				default		0.0000	0
wh2_dlc16_throt_flesh_lab_replenish	0	wh2_dlc16_throt_flesh_lab_replenish_payload	10	FLASH_LAB_BOOSTER	0	10		UI\skins\warhammer2\throt_flesh_lab_upgrades_harvest_organs.png	0		wh2_dlc16_throt_flesh_lab_replenish_cost				0	0				default		0.0000	0
wh2_dlc16_throt_flesh_lab_thrott	0	wh2_dlc16_throt_flesh_lab_thrott_payload	10	FLASH_LAB_BOOSTER	0	10		UI\skins\warhammer2\throt_flesh_lab_upgrades_unclean_energy_bar.png	0		wh2_dlc16_throt_flesh_lab_thrott_cost				0	0				default		0.0000	0
wh2_dlc16_throt_flesh_lab_upgrade_0	0	wh2_dlc16_throt_flesh_lab_upgrade_0	9001	FLASH_LAB_RITUAL	0	0		UI\skins\warhammer2\throt_flesh_lab_upgrades_sample_collection.png	0		wh2_dlc16_throt_flesh_lab_lab_upgrade_0				0	0				default		0.0000	0
wh2_dlc16_throt_flesh_lab_upgrade_1	0	wh2_dlc16_throt_flesh_lab_upgrade_1	9001	FLASH_LAB_RITUAL	0	0		UI\skins\warhammer2\throt_flesh_lab_upgrades_genetic_filtering.png	0		wh2_dlc16_throt_flesh_lab_lab_upgrade_1				0	0				default		0.0000	0
wh2_dlc16_throt_flesh_lab_upgrade_2	0	wh2_dlc16_throt_flesh_lab_upgrade_2	9001	FLASH_LAB_RITUAL	0	0		UI\skins\warhammer2\throt_flesh_lab_upgrades_clone_warfare.png	0		wh2_dlc16_throt_flesh_lab_lab_upgrade_2				0	0				default		0.0000	0
wh2_dlc16_throt_flesh_lab_upgrade_3	0	wh2_dlc16_throt_flesh_lab_upgrade_3	9001	FLASH_LAB_RITUAL_TIER2	0	0		UI\skins\warhammer2\throt_flesh_lab_upgrades_bio_recycle_chamber.png	0		wh2_dlc16_throt_flesh_lab_lab_upgrade_3				0	0				default		0.0000	0
wh2_dlc16_throt_flesh_lab_upgrade_4	0	wh2_dlc16_throt_flesh_lab_upgrade_4	9001	FLASH_LAB_RITUAL_TIER2	0	0		UI\skins\warhammer2\throt_flesh_lab_upgrades_abnormal_growth.png	0		wh2_dlc16_throt_flesh_lab_lab_upgrade_4				0	0				default		0.0000	0
wh2_dlc16_throt_flesh_lab_upgrade_5	0	wh2_dlc16_throt_flesh_lab_upgrade_5	9001	FLASH_LAB_RITUAL_TIER2	0	0		UI\skins\warhammer2\throt_flesh_lab_upgrades_organ_farm.png	0		wh2_dlc16_throt_flesh_lab_lab_upgrade_5				0	0				default		0.0000	0
wh2_dlc16_throt_flesh_lab_upgrade_6	0	wh2_dlc16_throt_flesh_lab_upgrade_6	9001	FLASH_LAB_RITUAL_TIER3	0	0		UI\skins\warhammer2\throt_flesh_lab_upgrades_efficient_mutation.png	0		wh2_dlc16_throt_flesh_lab_lab_upgrade_6				0	0				default		0.0000	0
wh2_dlc16_throt_flesh_lab_upgrade_7	0	wh2_dlc16_throt_flesh_lab_upgrade_7	9001	FLASH_LAB_RITUAL_TIER3	0	0		UI\skins\warhammer2\throt_flesh_lab_upgrades_growth_catalysis.png	0		wh2_dlc16_throt_flesh_lab_lab_upgrade_7				0	0				default		0.0000	0
wh2_dlc16_throt_flesh_lab_upgrade_8	0	wh2_dlc16_throt_flesh_lab_upgrade_8	9001	FLASH_LAB_RITUAL_TIER3	0	0		UI\skins\warhammer2\throt_flesh_lab_upgrades_additional_growth_tube.png	0		wh2_dlc16_throt_flesh_lab_lab_upgrade_8				0	0				default		0.0000	0
wh2_dlc16_worldroots_teleport_athel_loren	0	wh2_dlc16_worldroots_teleport_athel_loren	0	WORLDROOTS_TELEPORTATION	0	10			0			wh2_dlc16_worldroots_teleport_athel_loren			0	0				default		0.0000	0
wh2_dlc16_worldroots_teleport_emerald_pools_main	0	wh2_dlc16_worldroots_teleport_emerald_pools_main	0	WORLDROOTS_TELEPORTATION	0	10			0			wh2_dlc16_worldroots_teleport_emerald_pools_main			0	0				default		0.0000	0
wh2_dlc16_worldroots_teleport_forest_of_gloom	0	wh2_dlc16_worldroots_teleport_forest_of_gloom	0	WORLDROOTS_TELEPORTATION	0	10			0			wh2_dlc16_worldroots_teleport_forest_of_gloom			0	0				default		0.0000	0
wh2_dlc16_worldroots_teleport_gaean_vale_main	0	wh2_dlc16_worldroots_teleport_gaean_vale_main	0	WORLDROOTS_TELEPORTATION	0	10			0			wh2_dlc16_worldroots_teleport_gaean_vale_main			0	0				default		0.0000	0
wh2_dlc16_worldroots_teleport_gryphon_wood	0	wh2_dlc16_worldroots_teleport_gryphon_wood	0	WORLDROOTS_TELEPORTATION	0	10			0			wh2_dlc16_worldroots_teleport_gryphon_wood			0	0				default		0.0000	0
wh2_dlc16_worldroots_teleport_heart_of_the_jungle_main	0	wh2_dlc16_worldroots_teleport_heart_of_the_jungle_main	0	WORLDROOTS_TELEPORTATION	0	10			0			wh2_dlc16_worldroots_teleport_heart_of_the_jungle_main			0	0				default		0.0000	0
wh2_dlc16_worldroots_teleport_jungles_of_chian	0	wh2_dlc16_worldroots_teleport_jungles_of_chian	0	WORLDROOTS_TELEPORTATION	0	10			0			wh2_dlc16_worldroots_teleport_jungles_of_chian			0	0				default		0.0000	0
wh2_dlc16_worldroots_teleport_laurelorn	0	wh2_dlc16_worldroots_teleport_laurelorn	0	WORLDROOTS_TELEPORTATION	0	10			0			wh2_dlc16_worldroots_teleport_laurelorn			0	0				default		0.0000	0
wh2_dlc16_worldroots_teleport_the_haunted_forest	0	wh2_dlc16_worldroots_teleport_the_haunted_forest	0	WORLDROOTS_TELEPORTATION	0	10			0			wh2_dlc16_worldroots_teleport_the_haunted_forest			0	0				default		0.0000	0
wh2_dlc16_worldroots_teleport_witchwood_main	0	wh2_dlc16_worldroots_teleport_witchwood_main	0	WORLDROOTS_TELEPORTATION	0	10			0			wh2_dlc16_worldroots_teleport_witchwood_main			0	0				default		0.0000	0
wh2_dlc17_bst_ritual_army_cap_upgrade	0	wh2_dlc17_bst_ritual_army_cap_upgrade	0	BEASTMEN_RITUAL_UPGRADES	0	0		UI\campaign UI\ikit_upgrade_icons\0_placeholder_ritual.png	0		wh2_dlc17_bst_ritual_army_cap_upgrade				0	0				default		0.0000	0
wh2_dlc17_bst_ritual_herdstone_upgrade_1	0	wh2_dlc17_bst_ritual_herdstone_upgrade_1	0	BEASTMEN_RITUAL_UPGRADES	0	0		UI\campaign UI\ikit_upgrade_icons\0_placeholder_ritual.png	0		wh2_dlc17_bst_ritual_herdstone_upgrade_1				0	0				default		0.0000	0
wh2_dlc17_bst_ritual_herdstone_upgrade_2	0	wh2_dlc17_bst_ritual_herdstone_upgrade_2	0	BEASTMEN_RITUAL_UPGRADES	0	0		UI\campaign UI\ikit_upgrade_icons\0_placeholder_ritual.png	0		wh2_dlc17_bst_ritual_herdstone_upgrade_2				0	0				default		0.0000	0
wh2_dlc17_bst_ritual_herdstone_upgrade_3	0	wh2_dlc17_bst_ritual_herdstone_upgrade_3	0	BEASTMEN_RITUAL_UPGRADES	0	0		UI\campaign UI\ikit_upgrade_icons\0_placeholder_ritual.png	0		wh2_dlc17_bst_ritual_herdstone_upgrade_3				0	0				default		0.0000	0
wh2_dlc17_bst_ritual_herdstone_upgrade_4	0	wh2_dlc17_bst_ritual_herdstone_upgrade_4	0	BEASTMEN_RITUAL_UPGRADES	0	0		UI\campaign UI\ikit_upgrade_icons\0_placeholder_ritual.png	0		wh2_dlc17_bst_ritual_herdstone_upgrade_4				0	0				default		0.0000	0
wh2_dlc17_bst_ritual_hero_capacity_bray_shaman	0	wh2_dlc17_bst_ritual_hero_capacity_bray_shaman	0	BEASTMEN_RITUAL_LORDS	0	0		UI\campaign UI\ikit_upgrade_icons\0_placeholder_ritual.png	0		wh2_dlc17_bst_ritual_hero_capacity_bray_shaman				0	0				default		0.0000	0
wh2_dlc17_bst_ritual_hero_capacity_gorebull	0	wh2_dlc17_bst_ritual_hero_capacity_gorebull	0	BEASTMEN_RITUAL_LORDS	0	0		UI\campaign UI\ikit_upgrade_icons\0_placeholder_ritual.png	0		wh2_dlc17_bst_ritual_hero_capacity_gorebull				0	0				default		0.0000	0
wh2_dlc17_bst_ritual_hero_capacity_wargor	0	wh2_dlc17_bst_ritual_hero_capacity_wargor	0	BEASTMEN_RITUAL_LORDS	0	0		UI\campaign UI\ikit_upgrade_icons\0_placeholder_ritual.png	0		wh2_dlc17_bst_ritual_hero_capacity_wargor				0	0				default		0.0000	0
wh2_dlc17_bst_ritual_item_common_1	0	wh2_dlc17_bst_ritual_item_common_1	0	BEASTMEN_RITUAL_ITEMS	0	0		UI\campaign UI\ikit_upgrade_icons\0_placeholder_ritual.png	0		wh2_dlc17_bst_ritual_item_common				0	0				default		0.0000	0
wh2_dlc17_bst_ritual_item_common_2	0	wh2_dlc17_bst_ritual_item_common_2	0	BEASTMEN_RITUAL_ITEMS	0	0		UI\campaign UI\ikit_upgrade_icons\0_placeholder_ritual.png	0		wh2_dlc17_bst_ritual_item_common				0	0				default		0.0000	0
wh2_dlc17_bst_ritual_item_common_3	0	wh2_dlc17_bst_ritual_item_common_3	0	BEASTMEN_RITUAL_ITEMS	0	0		UI\campaign UI\ikit_upgrade_icons\0_placeholder_ritual.png	0		wh2_dlc17_bst_ritual_item_common				0	0				default		0.0000	0
wh2_dlc17_bst_ritual_item_rare_1	0	wh2_dlc17_bst_ritual_item_rare_1	0	BEASTMEN_RITUAL_ITEMS	0	0		UI\campaign UI\ikit_upgrade_icons\0_placeholder_ritual.png	0		wh2_dlc17_bst_ritual_item_rare				0	0				default		0.0000	0
wh2_dlc17_bst_ritual_item_rare_2	0	wh2_dlc17_bst_ritual_item_rare_2	0	BEASTMEN_RITUAL_ITEMS	0	0		UI\campaign UI\ikit_upgrade_icons\0_placeholder_ritual.png	0		wh2_dlc17_bst_ritual_item_rare				0	0				default		0.0000	0
wh2_dlc17_bst_ritual_item_uncommon_1	0	wh2_dlc17_bst_ritual_item_uncommon_1	0	BEASTMEN_RITUAL_ITEMS	0	0		UI\campaign UI\ikit_upgrade_icons\0_placeholder_ritual.png	0		wh2_dlc17_bst_ritual_item_uncommon				0	0				default		0.0000	0
wh2_dlc17_bst_ritual_item_uncommon_2	0	wh2_dlc17_bst_ritual_item_uncommon_2	0	BEASTMEN_RITUAL_ITEMS	0	0		UI\campaign UI\ikit_upgrade_icons\0_placeholder_ritual.png	0		wh2_dlc17_bst_ritual_item_uncommon				0	0				default		0.0000	0
wh2_dlc17_bst_ritual_item_uncommon_3	0	wh2_dlc17_bst_ritual_item_uncommon_3	0	BEASTMEN_RITUAL_ITEMS	0	0		UI\campaign UI\ikit_upgrade_icons\0_placeholder_ritual.png	0		wh2_dlc17_bst_ritual_item_uncommon				0	0				default		0.0000	0
wh2_dlc17_bst_ritual_item_unique_1	0	wh2_dlc17_bst_ritual_item_unique_1	0	BEASTMEN_RITUAL_ITEMS	0	0		UI\campaign UI\ikit_upgrade_icons\0_placeholder_ritual.png	0		wh2_dlc17_bst_ritual_item_unique				0	0				default		0.0000	0
wh2_dlc17_bst_ritual_item_unique_2	0	wh2_dlc17_bst_ritual_item_unique_2	0	BEASTMEN_RITUAL_ITEMS	0	0		UI\campaign UI\ikit_upgrade_icons\0_placeholder_ritual.png	0		wh2_dlc17_bst_ritual_item_unique				0	0				default		0.0000	0
wh2_dlc17_bst_ritual_legendary_lord_khazrak	0	wh2_dlc17_bst_ritual_legendary_lord_khazrak	-1	BEASTMEN_RITUAL_LORDS	0	0		UI\campaign UI\ikit_upgrade_icons\0_placeholder_ritual.png	0		wh2_dlc17_bst_ritual_legendary_lord_khazrak				0	0				default		0.0000	0
wh2_dlc17_bst_ritual_legendary_lord_malagor	0	wh2_dlc17_bst_ritual_legendary_lord_malagor	-1	BEASTMEN_RITUAL_LORDS	0	0		UI\campaign UI\ikit_upgrade_icons\0_placeholder_ritual.png	0		wh2_dlc17_bst_ritual_legendary_lord_malagor				0	0				default		0.0000	0
wh2_dlc17_bst_ritual_legendary_lord_morgur	0	wh2_dlc17_bst_ritual_legendary_lord_morgur	-1	BEASTMEN_RITUAL_LORDS	0	0		UI\campaign UI\ikit_upgrade_icons\0_placeholder_ritual.png	0		wh2_dlc17_bst_ritual_legendary_lord_morgur				0	0				default		0.0000	0
wh2_dlc17_bst_ritual_legendary_lord_taurox	0	wh2_dlc17_bst_ritual_legendary_lord_taurox	-1	BEASTMEN_RITUAL_LORDS	0	0		UI\campaign UI\ikit_upgrade_icons\0_placeholder_ritual.png	0		wh2_dlc17_bst_ritual_legendary_lord_taurox				0	0				default		0.0000	0
wh2_dlc17_bst_ritual_unit_cap_bestigor_herd	0	wh2_dlc17_bst_ritual_unit_cap_bestigor_herd	0	BEASTMEN_RITUAL_UNITS	0	0		UI\campaign UI\ikit_upgrade_icons\0_placeholder_ritual.png	0		wh2_dlc17_bst_ritual_unit_cap_bestigor_herd				0	0				default		0.0000	0
wh2_dlc17_bst_ritual_unit_cap_centigors_all	0	wh2_dlc17_bst_ritual_unit_cap_centigors_all	0	BEASTMEN_RITUAL_UNITS	0	0		UI\campaign UI\ikit_upgrade_icons\0_placeholder_ritual.png	0		wh2_dlc17_bst_ritual_unit_cap_centigors_all				0	0				default		0.0000	0
wh2_dlc17_bst_ritual_unit_cap_chaos_spawn_giants	0	wh2_dlc17_bst_ritual_unit_cap_chaos_spawn_giants	0	BEASTMEN_RITUAL_UNITS	0	0		UI\campaign UI\ikit_upgrade_icons\0_placeholder_ritual.png	0		wh2_dlc17_bst_ritual_unit_cap_chaos_spawn_giants				0	0				default		0.0000	0
wh2_dlc17_bst_ritual_unit_cap_chaos_warhounds_poison_razorgor_herd	0	wh2_dlc17_bst_ritual_unit_cap_chaos_warhounds_poison_razorgor_herd	0	BEASTMEN_RITUAL_UNITS	0	0		UI\campaign UI\ikit_upgrade_icons\0_placeholder_ritual.png	0		wh2_dlc17_bst_ritual_unit_cap_chaos_warhounds_poison_razorgor_herd				0	0				default		0.0000	0
wh2_dlc17_bst_ritual_unit_cap_cygor	0	wh2_dlc17_bst_ritual_unit_cap_cygor	0	BEASTMEN_RITUAL_UNITS	0	0		UI\campaign UI\ikit_upgrade_icons\0_placeholder_ritual.png	0		wh2_dlc17_bst_ritual_unit_cap_cygor				0	0				default		0.0000	0
wh2_dlc17_bst_ritual_unit_cap_ghorgon	0	wh2_dlc17_bst_ritual_unit_cap_ghorgon	0	BEASTMEN_RITUAL_UNITS	0	0		UI\campaign UI\ikit_upgrade_icons\0_placeholder_ritual.png	0		wh2_dlc17_bst_ritual_unit_cap_ghorgon				0	0				default		0.0000	0
wh2_dlc17_bst_ritual_unit_cap_gor_herd_all	0	wh2_dlc17_bst_ritual_unit_cap_gor_herd_all	0	BEASTMEN_RITUAL_UNITS	0	0		UI\campaign UI\ikit_upgrade_icons\0_placeholder_ritual.png	0		wh2_dlc17_bst_ritual_unit_cap_gor_herd_all				0	0				default		0.0000	0
wh2_dlc17_bst_ritual_unit_cap_harpies_feral_manticore	0	wh2_dlc17_bst_ritual_unit_cap_harpies_feral_manticore	0	BEASTMEN_RITUAL_UNITS	0	0		UI\campaign UI\ikit_upgrade_icons\0_placeholder_ritual.png	0		wh2_dlc17_bst_ritual_unit_cap_harpies_feral_manticore				0	0				default		0.0000	0
wh2_dlc17_bst_ritual_unit_cap_jabberslythe	0	wh2_dlc17_bst_ritual_unit_cap_jabberslythe	0	BEASTMEN_RITUAL_UNITS	0	0		UI\campaign UI\ikit_upgrade_icons\0_placeholder_ritual.png	0		wh2_dlc17_bst_ritual_unit_cap_jabberslythe				0	0				default		0.0000	0
wh2_dlc17_bst_ritual_unit_cap_minotaurs	0	wh2_dlc17_bst_ritual_unit_cap_minotaurs	0	BEASTMEN_RITUAL_UNITS	0	0		UI\campaign UI\ikit_upgrade_icons\0_placeholder_ritual.png	0		wh2_dlc17_bst_ritual_unit_cap_minotaurs				0	0				default		0.0000	0
wh2_dlc17_bst_ritual_unit_cap_minotaurs_great_weapons	0	wh2_dlc17_bst_ritual_unit_cap_minotaurs_great_weapons	0	BEASTMEN_RITUAL_UNITS	0	0		UI\campaign UI\ikit_upgrade_icons\0_placeholder_ritual.png	0		wh2_dlc17_bst_ritual_unit_cap_minotaurs_great_weapons				0	0				default		0.0000	0
wh2_dlc17_bst_ritual_unit_cap_minotaurs_shield	0	wh2_dlc17_bst_ritual_unit_cap_minotaurs_shield	0	BEASTMEN_RITUAL_UNITS	0	0		UI\campaign UI\ikit_upgrade_icons\0_placeholder_ritual.png	0		wh2_dlc17_bst_ritual_unit_cap_minotaurs_shield				0	0				default		0.0000	0
wh2_dlc17_bst_ritual_unit_cap_tuskgor_chariots_razorgor_chariot	0	wh2_dlc17_bst_ritual_unit_cap_tuskgor_chariots_razorgor_chariots	0	BEASTMEN_RITUAL_UNITS	0	0		UI\campaign UI\ikit_upgrade_icons\0_placeholder_ritual.png	0		wh2_dlc17_bst_ritual_unit_cap_tuskgor_chariots_razorgor_chariot				0	0				default		0.0000	0
wh2_dlc17_bst_ritual_unit_cap_ungor_herd_spearmen_herd	0	wh2_dlc17_bst_ritual_unit_cap_ungor_herd_spearmen_herd	0	BEASTMEN_RITUAL_UNITS	0	0		UI\campaign UI\ikit_upgrade_icons\0_placeholder_ritual.png	0		wh2_dlc17_bst_ritual_unit_cap_ungor_herd_spearmen_herd				0	0				default		0.0000	0
wh2_dlc17_bst_ritual_upgrade_horde_lvl_1	0	wh2_dlc17_bst_ritual_upgrade_horde_lvl_1	0	BEASTMEN_RITUAL_UPGRADES	0	0		UI\campaign UI\ikit_upgrade_icons\0_placeholder_ritual.png	0		wh2_dlc17_bst_ritual_upgrade_horde_lvl_1				0	0				default		0.0000	0
wh2_dlc17_bst_ritual_upgrade_horde_lvl_2	0	wh2_dlc17_bst_ritual_upgrade_horde_lvl_2	0	BEASTMEN_RITUAL_UPGRADES	0	0		UI\campaign UI\ikit_upgrade_icons\0_placeholder_ritual.png	0		wh2_dlc17_bst_ritual_upgrade_horde_lvl_2				0	0				default		0.0000	0
wh2_dlc17_bst_ritual_upgrade_horde_lvl_3	0	wh2_dlc17_bst_ritual_upgrade_horde_lvl_3	0	BEASTMEN_RITUAL_UPGRADES	0	0		UI\campaign UI\ikit_upgrade_icons\0_placeholder_ritual.png	0		wh2_dlc17_bst_ritual_upgrade_horde_lvl_3				0	0				default		0.0000	0
wh2_dlc17_bst_ritual_upgrade_lord_level_10	0	wh2_dlc17_bst_ritual_upgrade_lord_level_10	0	BEASTMEN_RITUAL_UPGRADES	0	0		UI\campaign UI\ikit_upgrade_icons\0_placeholder_ritual.png	0		wh2_dlc17_bst_ritual_upgrade_lord_level_10				0	0				default		0.0000	0
wh2_dlc17_bst_ritual_upgrade_lord_level_15	0	wh2_dlc17_bst_ritual_upgrade_lord_level_15	0	BEASTMEN_RITUAL_UPGRADES	0	0		UI\campaign UI\ikit_upgrade_icons\0_placeholder_ritual.png	0		wh2_dlc17_bst_ritual_upgrade_lord_level_15				0	0				default		0.0000	0
wh2_dlc17_bst_ritual_upgrade_lord_level_5	0	wh2_dlc17_bst_ritual_upgrade_lord_level_5	0	BEASTMEN_RITUAL_UPGRADES	0	0		UI\campaign UI\ikit_upgrade_icons\0_placeholder_ritual.png	0		wh2_dlc17_bst_ritual_upgrade_lord_level_5				0	0				default		0.0000	0
