battle_personality	land_unit	attach	riders_attachment_point	engine_articulation_index	jettison_rider
wh3_dlc25_nur_razorgor_bray_shaman_chieftain_chariot_rider2	wh3_dlc25_nur_cha_bray_shaman_wild_chieftain_tuskgor_chariot	autonomous_rider	ap_crewposition_1	-1	true
wh_dlc03_bst_razorgor_chariot_rider1	wh3_dlc25_nur_cha_bray_shaman_wild_chieftain_tuskgor_chariot	autonomous_rider	ap_crewposition_0	-1	true
wh3_dlc25_nur_cha_exalted_hero_chieftain_rider2	wh3_dlc25_nur_cha_exalted_hero_chieftain_chaos_chariot	autonomous_rider	ap_crewposition_1	-1	true
wh_main_chs_charioteer	wh3_dlc25_nur_cha_exalted_hero_chieftain_chaos_chariot	autonomous_rider	ap_crewposition_0	-1	true
wh3_dlc25_nur_cha_exalted_hero_chieftain_chaos_dragon	wh3_dlc25_nur_cha_exalted_hero_chieftain_chaos_dragon	officer		-1	true
wh3_dlc25_nur_cha_exalted_hero_chieftain_chaos_steed	wh3_dlc25_nur_cha_exalted_hero_chieftain_chaos_steed	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc25_nur_cha_kayzk_the_befouled	wh3_dlc25_nur_cha_kayzk_the_befouled	autonomous_rider	ap_rider_00	-1	true
wh3_dlc25_nur_cha_tamurkhan	wh3_dlc25_nur_cha_tamurkhan_bubebolos	autonomous_rider	ap_riderposition_1	-1	true
wh3_dlc26_grn_cha_savage_orc_great_shaman_officer	wh3_dlc26_grn_cha_savage_orc_great_shaman_wyvern	officer		-1	true
wh3_dlc26_grn_mon_arachnarok_spider_flinger_rider_0	wh3_dlc26_grn_mon_arachnarok_spider_flinger	autonomous_rider	ap_flinger_rider_01	-1	true
wh3_dlc26_grn_mon_arachnarok_spider_flinger_rider_1	wh3_dlc26_grn_mon_arachnarok_spider_flinger	autonomous_rider	ap_flinger_rider_04	-1	true
wh3_dlc26_grn_mon_arachnarok_spider_flinger_rider_2	wh3_dlc26_grn_mon_arachnarok_spider_flinger	autonomous_rider	ap_flinger_rider_02	-1	true
wh3_dlc26_grn_mon_arachnarok_spider_flinger_rider_3	wh3_dlc26_grn_mon_arachnarok_spider_flinger	autonomous_rider	ap_flinger_rider_03	-1	true
wh3_dlc26_kho_cha_arbaal_fleshound	wh3_dlc26_kho_cha_arbaal_flesh_hound	autonomous_rider	ap_rider_00	-1	true
wh3_dlc26_kho_cha_bloodspeaker_chaos_steed	wh3_dlc26_kho_cha_bloodspeaker_chaos_steed	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc26_kho_cha_bloodspeaker_warshrine	wh3_dlc26_kho_cha_bloodspeaker_warshrine	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc26_kho_cha_skulltaker_blood_throne	wh3_dlc26_kho_cha_skulltaker_bloodthrone	autonomous_rider	ap_crewposition_0	-1	true
wh3_dlc26_ogr_mon_thundertusk_rider_crossbow	wh3_dlc26_ogr_mon_thundertusk	autonomous_rider	ap_thundertusk_rider_01	-1	true
wh3_dlc26_ogr_mon_thundertusk_rider_harpoon	wh3_dlc26_ogr_mon_thundertusk	autonomous_rider	ap_thundertusk_rider_02	-1	true
wh3_main_cth_cav_jade_lancer_rider	wh3_main_cth_cav_jade_lancers_0	autonomous_rider	ap_riderposition_0	-1	true
wh3_main_cth_cav_jade_longma_rider	wh3_main_cth_cav_jade_longma_riders_0	autonomous_rider	ap_riderposition_0	-1	true
wh3_main_cth_cav_peasant_horsemen_rider	wh3_main_cth_cav_peasant_horsemen_0	autonomous_rider	ap_riderposition_0	-1	true
wh3_main_cth_cha_alchemist_1	wh3_main_cth_cha_alchemist_1	autonomous_rider	ap_riderposition_0	-1	true
wh3_main_cth_cha_astromancer_1	wh3_main_cth_cha_astromancer_1	autonomous_rider	ap_riderposition_0	-1	true
wh3_main_cth_cha_astromancer_2	wh3_main_cth_cha_astromancer_2	officer	ap_crewposition_0	-1	true
wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_1	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_1	autonomous_rider	ap_riderposition_0	-1	true
wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_2	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_2	autonomous_rider	ap_riderposition_0	-1	true
wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_1	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_1	autonomous_rider	ap_riderposition_0	-1	true
wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_2	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_2	autonomous_rider	ap_riderposition_0	-1	true
wh3_main_cth_cha_lord_magistrate_1	wh3_main_cth_cha_lord_magistrate_1	autonomous_rider	ap_riderposition_0	-1	true
wh3_main_cth_sky_lantern_gunner_1	wh3_main_cth_cha_lord_magistrate_2	autonomous_rider	ap_crewposition_1	-1	true
wh3_main_cth_sky_lantern_gunner_2	wh3_main_cth_cha_lord_magistrate_2	autonomous_rider	ap_crewposition_2	-1	true
wh3_main_cth_sky_lantern_gunner_3	wh3_main_cth_cha_lord_magistrate_2	autonomous_rider	ap_crewposition_3	-1	true
wh3_main_cth_sky_lantern_gunner_4	wh3_main_cth_cha_lord_magistrate_2	autonomous_rider	ap_crewposition_4	-1	true
wh3_main_cth_sky_lantern_lord_magistrate_rider_0	wh3_main_cth_cha_lord_magistrate_2	autonomous_rider	ap_crewposition_0	-1	true
wh3_main_cth_sky_junk_gunner_1	wh3_main_cth_veh_sky_junk_0	autonomous_rider	ap_crewposition_1	-1	true
wh3_main_cth_sky_junk_gunner_2	wh3_main_cth_veh_sky_junk_0	autonomous_rider	ap_crewposition_2	-1	true
wh3_main_cth_sky_junk_gunner_3	wh3_main_cth_veh_sky_junk_0	autonomous_rider	ap_crewposition_3	-1	true
wh3_main_cth_sky_junk_gunner_4	wh3_main_cth_veh_sky_junk_0	autonomous_rider	ap_crewposition_4	-1	true
wh3_main_cth_sky_junk_pilot	wh3_main_cth_veh_sky_junk_0	autonomous_rider	ap_crewposition_0	-1	true
wh3_main_cth_sky_lantern_gunner_1	wh3_main_cth_veh_sky_lantern_0	autonomous_rider	ap_crewposition_1	-1	true
wh3_main_cth_sky_lantern_gunner_2	wh3_main_cth_veh_sky_lantern_0	autonomous_rider	ap_crewposition_2	-1	true
wh3_main_cth_sky_lantern_gunner_3	wh3_main_cth_veh_sky_lantern_0	autonomous_rider	ap_crewposition_3	-1	true
wh3_main_cth_sky_lantern_gunner_4	wh3_main_cth_veh_sky_lantern_0	autonomous_rider	ap_crewposition_4	-1	true
wh3_main_cth_sky_lantern_pilot	wh3_main_cth_veh_sky_lantern_0	autonomous_rider	ap_crewposition_0	-1	true
wh3_main_cth_war_compass_scribe_rider_0	wh3_main_cth_veh_war_compass_0	autonomous_rider	ap_crewposition_0	-1	true
wh3_dlc20_chs_cav_chariot_charioteer_mkho	wh3_main_kho_cav_gorebeast_chariot	autonomous_rider	ap_crewposition_0	-1	true
wh3_main_kho_gorebeast_chariot_rider_2	wh3_main_kho_cav_gorebeast_chariot	autonomous_rider	ap_crewposition_1	-1	true
wh3_main_kho_cha_blood_throne_bloodreaper_rider_0	wh3_main_kho_cha_bloodreaper_2	officer	ap_crewposition_0	-1	true
wh3_dlc20_chs_cha_cultist_mkho_chaos_steed	wh3_main_kho_cha_cultist_1	autonomous_rider	ap_riderposition_0	-1	true
wh3_main_kho_cha_blood_throne_herald_rider_0	wh3_main_kho_cha_herald_of_khorne_2	officer	ap_crewposition_0	-1	true
wh3_main_kho_veh_blood_shrine_rider_0	wh3_main_kho_veh_blood_shrine_0	officer	ap_crewposition_0	-1	true
wh3_main_ksl_cav_gryphon_legion_0	wh3_main_ksl_cav_gryphon_legion_0	autonomous_rider	ap_riderposition_0	-1	true
wh3_main_ksl_cav_horse_archers_0	wh3_main_ksl_cav_horse_archers_0	autonomous_rider	ap_riderposition_0	-1	true
wh3_main_ksl_cav_kossovite_dervishes_0	wh3_main_ksl_cav_kossovite_dervishes_0	autonomous_rider	ap_riderposition_0	-1	true
wh3_main_ksl_cav_war_bear_riders_1	wh3_main_ksl_cav_war_bear_riders_1	autonomous_rider	ap_riderposition_0	-1	true
wh3_main_ksl_cav_winged_lancers_0	wh3_main_ksl_cav_winged_lancers_0	autonomous_rider	ap_riderposition_0	-1	true
wh3_main_ksl_cha_boris_1	wh3_main_ksl_cha_boris_1	officer	ap_riderposition_0	-1	true
wh3_main_ksl_cha_boris_2	wh3_main_ksl_cha_boris_2	officer	ap_riderposition_0	-1	true
wh3_main_ksl_cha_boyar_1	wh3_main_ksl_cha_boyar_1	autonomous_rider	ap_riderposition_0	-1	true
wh3_main_ksl_cha_boyar_2	wh3_main_ksl_cha_boyar_2	autonomous_rider	ap_riderposition_0	-1	true
wh3_main_ksl_cha_frost_maiden_ice_1	wh3_main_ksl_cha_frost_maiden_ice_1	officer	ap_riderposition_0	-1	true
wh3_main_ksl_cha_frost_maiden_ice_2	wh3_main_ksl_cha_frost_maiden_ice_2	officer	ap_riderposition_0	-1	true
wh3_main_ksl_cha_frost_maiden_tempest_1	wh3_main_ksl_cha_frost_maiden_tempest_1	officer	ap_riderposition_0	-1	true
wh3_main_ksl_cha_frost_maiden_tempest_2	wh3_main_ksl_cha_frost_maiden_tempest_2	officer	ap_riderposition_0	-1	true
wh3_main_ksl_cha_ice_witch_ice_1	wh3_main_ksl_cha_ice_witch_ice_1	officer	ap_riderposition_0	-1	true
wh3_main_ksl_cha_ice_witch_ice_2	wh3_main_ksl_cha_ice_witch_ice_2	officer	ap_riderposition_0	-1	true
wh3_main_ksl_cha_ice_witch_tempest_1	wh3_main_ksl_cha_ice_witch_tempest_1	officer	ap_riderposition_0	-1	true
wh3_main_ksl_cha_ice_witch_tempest_2	wh3_main_ksl_cha_ice_witch_tempest_2	officer	ap_riderposition_0	-1	true
wh3_main_ksl_cha_katarin_1	wh3_main_ksl_cha_katarin_1	autonomous_rider	ap_riderposition_0	-1	true
wh3_main_ksl_cha_katarin_2	wh3_main_ksl_cha_katarin_2	officer	ap_riderposition_0	-1	true
wh3_main_ksl_cha_kostaltyn_1	wh3_main_ksl_cha_kostaltyn_1	officer	ap_riderposition_0	-1	true
wh3_main_ksl_cha_kostaltyn_2	wh3_main_ksl_cha_kostaltyn_2	officer	ap_riderposition_0	-1	true
wh3_main_ksl_cha_patriarch_1	wh3_main_ksl_cha_patriarch_1	autonomous_rider	ap_riderposition_0	-1	true
wh3_main_ksl_cha_patriarch_2	wh3_main_ksl_cha_patriarch_2	autonomous_rider	ap_riderposition_0	-1	true
wh3_main_ksl_veh_war_sled_rider_1	wh3_main_ksl_veh_heavy_war_sled_0	autonomous_rider	ap_crewposition_0	-1	true
wh3_main_ksl_veh_war_sled_rider_2	wh3_main_ksl_veh_heavy_war_sled_0	autonomous_rider	ap_crewposition_1	-1	true
wh3_main_ksl_veh_war_sled_rider_3	wh3_main_ksl_veh_heavy_war_sled_0	autonomous_rider	ap_crewposition_2	-1	true
wh3_main_ksl_veh_war_sled_rider_4	wh3_main_ksl_veh_heavy_war_sled_0	autonomous_rider	ap_crewposition_3	-1	true
wh3_main_ksl_veh_war_sled_rider_5	wh3_main_ksl_veh_heavy_war_sled_0	autonomous_rider	ap_crewposition_4	-1	true
wh3_main_ksl_veh_war_sled_rider_1	wh3_main_ksl_veh_light_war_sled_0	autonomous_rider	ap_crewposition_0	-1	true
wh3_main_ksl_veh_war_sled_rider_2	wh3_main_ksl_veh_light_war_sled_0	autonomous_rider	ap_crewposition_1	-1	true
wh3_main_ksl_veh_war_sled_rider_3	wh3_main_ksl_veh_light_war_sled_0	autonomous_rider	ap_crewposition_2	-1	true
wh3_main_ksl_veh_war_sled_rider_4	wh3_main_ksl_veh_light_war_sled_0	autonomous_rider	ap_crewposition_3	-1	true
wh3_main_ksl_veh_war_sled_rider_5	wh3_main_ksl_veh_light_war_sled_0	autonomous_rider	ap_crewposition_4	-1	true
wh3_main_ksl_veh_little_grom_rider_0	wh3_main_ksl_veh_little_grom_0	autonomous_rider	ap_crewposition_0	-1	true
wh3_main_ksl_veh_little_grom_rider_1	wh3_main_ksl_veh_little_grom_0	autonomous_rider	ap_crewposition_1	-1	true
wh3_main_nur_cha_kugath_plaguefather_0	wh3_main_nur_cha_ku_gath_plaguefather_0	officer	ap_crewposition_0	-1	true
wh3_main_ogr_mon_stonehorn_rider_hunter	wh3_main_ogr_cha_hunter_1	autonomous_rider	ap_rider_00	-1	true
wh3_main_ogr_mon_stonehorn_rider_spear	wh3_main_ogr_mon_stonehorn_0	autonomous_rider	ap_rider_00	-1	true
wh3_main_ogr_mon_stonehorn_rider_crossbow	wh3_main_ogr_mon_stonehorn_1	autonomous_rider	ap_rider_00	-1	true
wh3_main_ogr_scraplauncher_rider_0	wh3_main_ogr_veh_gnoblar_scraplauncher_0	autonomous_rider	ap_crewposition1	-1	true
wh3_main_ogr_ironblaster_rider_0	wh3_main_ogr_veh_ironblaster_0	autonomous_rider	ap_crewposition1	-1	true
wh3_main_kho_cha_blood_throne_bloodreaper_rider_0	wh3_main_pro_kho_cha_bloodreaper_2	officer	ap_crewposition_0	-1	true
wh3_main_kho_cha_blood_throne_herald_rider_0	wh3_main_pro_kho_cha_herald_of_khorne_2	officer	ap_crewposition_0	-1	true
wh3_main_ksl_cav_kossovite_dervishes_0	wh3_main_pro_ksl_cav_kossovite_dervishes_0	autonomous_rider	ap_riderposition_0	-1	true
wh3_main_ksl_cav_war_bear_riders_1	wh3_main_pro_ksl_cav_war_bear_riders_1	autonomous_rider	ap_riderposition_0	-1	true
wh3_main_ksl_cav_winged_lancers_0	wh3_main_pro_ksl_cav_winged_lancers_0	autonomous_rider	ap_riderposition_0	-1	true
wh3_main_ksl_cha_frost_maiden_ice_1	wh3_main_pro_ksl_cha_frost_maiden_ice_1	officer	ap_riderposition_0	-1	true
wh3_main_ksl_cha_frost_maiden_ice_2	wh3_main_pro_ksl_cha_frost_maiden_ice_2	officer	ap_riderposition_0	-1	true
wh3_main_ksl_mammoth_kurnz	wh3_main_pro_ksl_cha_slavin_0	autonomous_rider	ap_warshrinecrew_0	-1	true
wh3_main_pro_ksl_cha_yuri_4	wh3_main_pro_ksl_cha_yuri_4	autonomous_rider	ap_riderposition_0	-1	true
wh3_main_pro_ksl_cha_yuri_5	wh3_main_pro_ksl_cha_yuri_5	autonomous_rider	ap_riderposition_0	-1	true
wh3_main_ksl_veh_little_grom_rider_0	wh3_main_pro_ksl_veh_little_grom_0	autonomous_rider	ap_crewposition_0	-1	true
wh3_main_ksl_veh_little_grom_rider_1	wh3_main_pro_ksl_veh_little_grom_0	autonomous_rider	ap_crewposition_1	-1	true
wh3_dlc20_chs_cav_chaos_knights_mtze	wh3_main_pro_tze_cav_chaos_knights_0	autonomous_rider	ap_riderposition_0	-1	true
wh3_main_tze_veh_burning_chariot_blue_horror_1	wh3_main_pro_tze_cha_herald_of_tzeentch_tzeentch_2	autonomous_rider	ap_riderposition_1	-1	true
wh3_main_tze_veh_burning_chariot_blue_horror_2	wh3_main_pro_tze_cha_herald_of_tzeentch_tzeentch_2	autonomous_rider	ap_riderposition_2	-1	true
wh3_main_tze_veh_burning_chariot_herald	wh3_main_pro_tze_cha_herald_of_tzeentch_tzeentch_2	autonomous_rider	ap_riderposition_3	-1	true
wh3_main_sla_cav_heartseekers_of_slaanesh_0	wh3_main_sla_cav_heartseekers_of_slaanesh_0	autonomous_rider	ap_riderposition_0	-1	true
wh3_main_sla_cav_hellstriders_0	wh3_main_sla_cav_hellstriders_0	autonomous_rider	ap_riderposition_0	-1	true
wh3_main_sla_cav_hellstriders_1	wh3_main_sla_cav_hellstriders_1	autonomous_rider	ap_riderposition_0	-1	true
wh3_main_sla_cav_seekers_of_slaanesh_0	wh3_main_sla_cav_seekers_of_slaanesh_0	autonomous_rider	ap_riderposition_0	-1	true
wh3_main_sla_cha_alluress_1	wh3_main_sla_cha_alluress_shadow_1	autonomous_rider	ap_riderposition_0	-1	true
wh3_main_sla_veh_seeker_chariot_crew_1	wh3_main_sla_cha_alluress_shadow_2	autonomous_rider	ap_crewposition_0	-1	true
wh3_main_sla_veh_seeker_chariot_crew_alluress	wh3_main_sla_cha_alluress_shadow_2	autonomous_rider	ap_crewposition_1	-1	true
wh3_main_sla_veh_exalted_seeker_chariot_alluress	wh3_main_sla_cha_alluress_shadow_3	autonomous_rider	ap_crewposition_1	-1	true
wh3_main_sla_veh_exalted_seeker_chariot_crew_1	wh3_main_sla_cha_alluress_shadow_3	autonomous_rider	ap_crewposition_0	-1	true
wh3_main_sla_cha_alluress_1	wh3_main_sla_cha_alluress_slaanesh_1	autonomous_rider	ap_riderposition_0	-1	true
wh3_main_sla_veh_seeker_chariot_crew_1	wh3_main_sla_cha_alluress_slaanesh_2	autonomous_rider	ap_crewposition_0	-1	true
wh3_main_sla_veh_seeker_chariot_crew_alluress	wh3_main_sla_cha_alluress_slaanesh_2	autonomous_rider	ap_crewposition_1	-1	true
wh3_main_sla_veh_exalted_seeker_chariot_alluress	wh3_main_sla_cha_alluress_slaanesh_3	autonomous_rider	ap_crewposition_1	-1	true
wh3_main_sla_veh_exalted_seeker_chariot_crew_1	wh3_main_sla_cha_alluress_slaanesh_3	autonomous_rider	ap_crewposition_0	-1	true
wh3_main_sla_cha_herald_of_slaanesh_1	wh3_main_sla_cha_herald_of_slaanesh_shadow_1	autonomous_rider	ap_riderposition_0	-1	true
wh3_main_sla_veh_seeker_chariot_crew_1	wh3_main_sla_cha_herald_of_slaanesh_shadow_2	autonomous_rider	ap_crewposition_0	-1	true
wh3_main_sla_veh_seeker_chariot_crew_herald_of_slaanesh	wh3_main_sla_cha_herald_of_slaanesh_shadow_2	autonomous_rider	ap_crewposition_1	-1	true
wh3_main_sla_veh_exalted_seeker_chariot_crew_1	wh3_main_sla_cha_herald_of_slaanesh_shadow_3	autonomous_rider	ap_crewposition_0	-1	true
wh3_main_sla_veh_exalted_seeker_chariot_herald_of_slaanesh	wh3_main_sla_cha_herald_of_slaanesh_shadow_3	autonomous_rider	ap_crewposition_1	-1	true
wh3_main_sla_cha_herald_of_slaanesh_1	wh3_main_sla_cha_herald_of_slaanesh_slaanesh_1	autonomous_rider	ap_riderposition_0	-1	true
wh3_main_sla_veh_seeker_chariot_crew_1	wh3_main_sla_cha_herald_of_slaanesh_slaanesh_2	autonomous_rider	ap_crewposition_0	-1	true
wh3_main_sla_veh_seeker_chariot_crew_herald_of_slaanesh	wh3_main_sla_cha_herald_of_slaanesh_slaanesh_2	autonomous_rider	ap_crewposition_1	-1	true
wh3_main_sla_veh_exalted_seeker_chariot_crew_1	wh3_main_sla_cha_herald_of_slaanesh_slaanesh_3	autonomous_rider	ap_crewposition_0	-1	true
wh3_main_sla_veh_exalted_seeker_chariot_herald_of_slaanesh	wh3_main_sla_cha_herald_of_slaanesh_slaanesh_3	autonomous_rider	ap_crewposition_1	-1	true
wh3_main_sla_veh_exalted_seeker_chariot_crew_1	wh3_main_sla_veh_exalted_seeker_chariot_0	autonomous_rider	ap_crewposition_0	-1	true
wh3_main_sla_veh_exalted_seeker_chariot_crew_2	wh3_main_sla_veh_exalted_seeker_chariot_0	autonomous_rider	ap_crewposition_1	-1	true
wh3_main_sla_veh_hellflayer_crew_1	wh3_main_sla_veh_hellflayer_0	autonomous_rider	ap_crewposition_1	-1	true
wh3_main_sla_veh_seeker_chariot_crew_1	wh3_main_sla_veh_seeker_chariot_0	autonomous_rider	ap_crewposition_0	-1	true
wh3_main_sla_veh_seeker_chariot_crew_2	wh3_main_sla_veh_seeker_chariot_0	autonomous_rider	ap_crewposition_1	-1	true
wh3_dlc20_chs_cav_chaos_knights_mtze	wh3_main_tze_cav_chaos_knights_0	autonomous_rider	ap_riderposition_0	-1	true
wh3_main_tze_veh_burning_chariot_blue_horror_1	wh3_main_tze_cha_herald_of_tzeentch_metal_2	autonomous_rider	ap_riderposition_1	-1	true
wh3_main_tze_veh_burning_chariot_blue_horror_2	wh3_main_tze_cha_herald_of_tzeentch_metal_2	autonomous_rider	ap_riderposition_2	-1	true
wh3_main_tze_veh_burning_chariot_herald	wh3_main_tze_cha_herald_of_tzeentch_metal_2	autonomous_rider	ap_riderposition_3	-1	true
wh3_main_tze_veh_burning_chariot_blue_horror_1	wh3_main_tze_cha_herald_of_tzeentch_tzeentch_2	autonomous_rider	ap_riderposition_1	-1	true
wh3_main_tze_veh_burning_chariot_blue_horror_2	wh3_main_tze_cha_herald_of_tzeentch_tzeentch_2	autonomous_rider	ap_riderposition_2	-1	true
wh3_main_tze_veh_burning_chariot_herald	wh3_main_tze_cha_herald_of_tzeentch_tzeentch_2	autonomous_rider	ap_riderposition_3	-1	true
wh3_main_tze_veh_burning_chariot_blue_horror_1	wh3_main_tze_cha_iridescent_horror_metal_2	autonomous_rider	ap_riderposition_1	-1	true
wh3_main_tze_veh_burning_chariot_blue_horror_2	wh3_main_tze_cha_iridescent_horror_metal_2	autonomous_rider	ap_riderposition_2	-1	true
wh3_main_tze_veh_burning_chariot_iridescent	wh3_main_tze_cha_iridescent_horror_metal_2	autonomous_rider	ap_riderposition_3	-1	true
wh3_main_tze_veh_burning_chariot_blue_horror_1	wh3_main_tze_cha_iridescent_horror_tzeentch_2	autonomous_rider	ap_riderposition_1	-1	true
wh3_main_tze_veh_burning_chariot_blue_horror_2	wh3_main_tze_cha_iridescent_horror_tzeentch_2	autonomous_rider	ap_riderposition_2	-1	true
wh3_main_tze_veh_burning_chariot_iridescent	wh3_main_tze_cha_iridescent_horror_tzeentch_2	autonomous_rider	ap_riderposition_3	-1	true
wh3_main_tze_veh_burning_chariot_exalted_flamer	wh3_main_tze_veh_burning_chariot_0	autonomous_rider	ap_riderposition_0	-1	true
wh3_main_kho_cha_blood_throne_bloodreaper_rider_0	wh3_survival_kho_cha_bloodreaper	officer	ap_crewposition_0	-1	true
wh3_main_sla_veh_exalted_seeker_chariot_alluress	wh3_survival_sla_cha_alluress_shadow	autonomous_rider	ap_crewposition_1	-1	true
wh3_main_sla_veh_exalted_seeker_chariot_crew_1	wh3_survival_sla_cha_alluress_shadow	autonomous_rider	ap_crewposition_0	-1	true
wh3_main_tze_veh_burning_chariot_blue_horror_1	wh3_survival_tze_cha_iridescent_horror_metal	autonomous_rider	ap_riderposition_1	-1	true
wh3_main_tze_veh_burning_chariot_blue_horror_2	wh3_survival_tze_cha_iridescent_horror_metal	autonomous_rider	ap_riderposition_2	-1	true
wh3_main_tze_veh_burning_chariot_iridescent	wh3_survival_tze_cha_iridescent_horror_metal	autonomous_rider	ap_riderposition_3	-1	true
wh3_twa07_cth_cav_jade_longma_riders_ror_0	wh3_twa07_cth_cav_jade_longma_riders_ror_0	autonomous_rider	ap_riderposition_0	-1	true
wh3_twa07_ksl_cav_war_bear_riders_ror_0	wh3_twa07_ksl_cav_war_bear_riders_ror_0	autonomous_rider	ap_riderposition_0	-1	true
wh3_twa07_sla_cav_heartseekers_of_slaanesh_ror_0	wh3_twa07_sla_cav_heartseekers_of_slaanesh_ror_0	autonomous_rider	ap_riderposition_0	-1	true
wh3_twa08_ogr_mon_stonehorn_0_ror_rider_spear	wh3_twa08_ogr_mon_stonehorn_0_ror	autonomous_rider	ap_rider_00	-1	true
wh_main_chs_chariot_rider2	wh_dlc01_chs_cav_gorebeast_chariot	autonomous_rider	ap_crewposition_1	-1	true
wh_main_chs_charioteer	wh_dlc01_chs_cav_gorebeast_chariot	autonomous_rider	ap_crewposition_0	-1	true
wh_dlc01_chs_cha_chaos_lord_manticore	wh_dlc01_chs_cha_chaos_lord_10	autonomous_rider		-1	true
wh_dlc01_chs_cha_chaos_lord_dragon	wh_dlc01_chs_cha_chaos_lord_2	autonomous_rider	ap_riderposition_0	-1	true
wh_main_chs_chariot_rider2	wh_dlc01_chs_cha_chaos_lord_9	autonomous_rider	ap_crewposition_1	-1	true
wh_main_chs_charioteer	wh_dlc01_chs_cha_chaos_lord_9	autonomous_rider	ap_crewposition_0	-1	true
wh_dlc01_chs_cha_chaos_sorcerer_lord_death_dragon	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_10	autonomous_rider	ap_riderposition_0	-1	true
wh_dlc01_chs_cha_chaos_sorcerer_lord_death_chaos_steed	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_12	autonomous_rider	ap_riderposition_0	-1	true
wh_dlc01_chs_cha_chaos_sorcerer_lord_death_chaos_steed	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_13	autonomous_rider	ap_riderposition_0	-1	true
wh_dlc01_chs_cha_chaos_sorcerer_lord_death_manticore	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_9	autonomous_rider		-1	true
wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_dragon	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_10	autonomous_rider	ap_riderposition_0	-1	true
wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_chaos_steed	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_12	autonomous_rider	ap_riderposition_0	-1	true
wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_chaos_steed	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_13	autonomous_rider	ap_riderposition_0	-1	true
wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_manticore	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_9	autonomous_rider		-1	true
wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_dragon	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_10	autonomous_rider	ap_riderposition_0	-1	true
wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_chaos_steed	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_12	autonomous_rider	ap_riderposition_0	-1	true
wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_chaos_steed	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_13	autonomous_rider	ap_riderposition_0	-1	true
wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_manticore	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_9	autonomous_rider		-1	true
wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_chaos_steed	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_1	autonomous_rider	ap_riderposition_0	-1	true
wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_chaos_steed	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_2	autonomous_rider	ap_riderposition_0	-1	true
wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_manticore	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_3	autonomous_rider		-1	true
wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_dragon	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_4	autonomous_rider	ap_riderposition_0	-1	true
wh_dlc01_chs_cha_chaos_sorcerer_shadows_chaos_steed	wh_dlc01_chs_cha_chaos_sorcerer_shadows_1	autonomous_rider	ap_riderposition_0	-1	true
wh_dlc01_chs_cha_chaos_sorcerer_shadows_chaos_steed	wh_dlc01_chs_cha_chaos_sorcerer_shadows_2	autonomous_rider	ap_riderposition_0	-1	true
wh_dlc01_chs_cha_chaos_sorcerer_shadows_manticore	wh_dlc01_chs_cha_chaos_sorcerer_shadows_3	autonomous_rider		-1	true
wh_dlc01_chs_cha_exalted_hero_manticore	wh_dlc01_chs_cha_exalted_hero_10	autonomous_rider		-1	true
wh_main_chs_chariot_rider2	wh_dlc01_chs_cha_exalted_hero_8	autonomous_rider	ap_crewposition_1	-1	true
wh_main_chs_charioteer	wh_dlc01_chs_cha_exalted_hero_8	autonomous_rider	ap_crewposition_0	-1	true
