building_chain	building_level	building_set	exclude
	wh3_main_ogr_camp_defence_upkeep_5	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_growth_1	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_growth_2	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_growth_3	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_growth_4	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_growth_5	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_gunpowder_1	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_gunpowder_2	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_gunpowder_3	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_heavy_cav_1	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_heavy_cav_2	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_heavy_cav_3	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_hunting_1	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_hunting_2	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_hunting_3	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_hunting_4	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_hunting_5	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_monster_1	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_monster_2	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_monster_3	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_recruitment_1	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_recruitment_2	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_recruitment_3	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_recruitment_4	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_town_centre_1	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_town_centre_2	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_town_centre_3	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_town_centre_4	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_town_centre_5	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_upkeep_1	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_upkeep_2	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_upkeep_3	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_upkeep_4	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_upkeep_5	wh3_main_set_ogre_camp_all	false
wh3_main_ogr_camp_gunpowder		wh3_main_set_ogre_camp_recruitment_advanced	false
wh3_main_ogr_camp_heavy_cav		wh3_main_set_ogre_camp_recruitment_advanced	false
wh3_main_ogr_camp_monster		wh3_main_set_ogre_camp_recruitment_advanced	false
wh3_dlc26_ogr_camp_gnoblars		wh3_main_set_ogre_camp_recruitment	false
wh3_main_ogr_camp_barracks		wh3_main_set_ogre_camp_recruitment	false
wh3_main_ogr_camp_cav		wh3_main_set_ogre_camp_recruitment	false
wh3_main_ogr_camp_growth		wh3_main_set_ogre_camp_support	false
wh3_main_ogr_camp_hunting		wh3_main_set_ogre_camp_support	false
wh3_main_ogr_camp_recruitment		wh3_main_set_ogre_camp_support	false
wh3_main_ogr_camp_upkeep		wh3_main_set_ogre_camp_support	false
wh3_main_ogr_camp_town_centre		wh3_main_set_ogre_camp	false
wh3_main_foreign_slot_discovery_ogr		wh3_main_set_ogre_defence	false
wh3_main_ogr_camp_defence_replenishment		wh3_main_set_ogre_defence	false
wh3_main_ogr_camp_defence_upkeep		wh3_main_set_ogre_defence	false
wh3_main_ogr_defence_minor		wh3_main_set_ogre_defence	false
wh3_main_ogr_supplies		wh3_main_set_ogre_defence	false
wh3_main_ogr_farm		wh3_main_set_ogre_infrastructure	false
wh3_main_ogr_industry		wh3_main_set_ogre_infrastructure	false
wh3_main_ogr_order		wh3_main_set_ogre_infrastructure	false
wh3_main_ogr_settlement_corruption		wh3_main_set_ogre_infrastructure	false
wh3_dlc26_ogr_gnoblars		wh3_main_set_ogre_military_recruitment	false
wh3_main_ogr_barracks		wh3_main_set_ogre_military_recruitment	false
wh3_main_ogr_cav		wh3_main_set_ogre_military_recruitment	false
wh3_dlc27_sla_cult_special_masque		wh3_main_set_sla_cult_magus	false
wh3_main_cult_magus_trial		wh3_main_set_sla_cult_magus	false
wh3_main_sla_cult_magus		wh3_main_set_sla_cult_magus	false
wh3_main_sla_cult_special		wh3_main_set_sla_cult_magus	false
wh3_dlc27_sla_cult_garrison		wh3_main_set_sla_cult_rituals	false
wh3_dlc27_sla_dechala_cult_4		wh3_main_set_sla_cult_rituals	false
wh3_dlc27_sla_dechala_cult_teleport		wh3_main_set_sla_cult_rituals	false
wh3_main_sla_cult_4		wh3_main_set_sla_cult_rituals	false
wh3_main_sla_cult_teleport		wh3_main_set_sla_cult_rituals	false
wh3_main_sla_cult_1		wh3_main_set_sla_cult	false
wh3_main_sla_cult_2		wh3_main_set_sla_cult	false
wh3_main_sla_cult_3		wh3_main_set_sla_cult	false
wh3_main_sla_cult_corruption_1		wh3_main_set_sla_cult	false
wh3_main_sla_cult_corruption_2		wh3_main_set_sla_cult	false
wh3_dlc27_sla_dec_all_patrols		wh3_main_set_slaanesh_defence	false
wh3_dlc27_sla_dec_palace_walls		wh3_main_set_slaanesh_defence	false
wh3_dlc27_sla_dec_thrall_camp_garrison		wh3_main_set_slaanesh_defence	false
wh3_dlc27_sla_dec_war_pit_walls		wh3_main_set_slaanesh_defence	false
wh3_dlc27_sla_special_tormentors_protection		wh3_main_set_slaanesh_defence	false
wh3_dlc27_sla_special_tormentors_walls_major		wh3_main_set_slaanesh_defence	false
wh3_dlc27_sla_special_tormentors_walls_minor		wh3_main_set_slaanesh_defence	false
wh3_main_foreign_slot_discovery_sla		wh3_main_set_slaanesh_defence	false
wh3_main_sla_walls_major		wh3_main_set_slaanesh_defence	false
wh3_main_sla_walls_minor		wh3_main_set_slaanesh_defence	false
wh3_dlc27_sla_dec_palace_characters		wh3_main_set_slaanesh_infrastructure	false
wh3_dlc27_sla_dec_palace_dechala		wh3_main_set_slaanesh_infrastructure	false
wh3_dlc27_sla_dec_palace_research		wh3_main_set_slaanesh_infrastructure	false
wh3_dlc27_sla_dec_palace_rituals		wh3_main_set_slaanesh_infrastructure	false
wh3_dlc27_sla_dec_palace_tribute		wh3_main_set_slaanesh_infrastructure	false
wh3_dlc27_sla_dec_thrall_camp_income		wh3_main_set_slaanesh_infrastructure	false
wh3_dlc27_sla_dec_thrall_camp_palace_support		wh3_main_set_slaanesh_infrastructure	false
wh3_dlc27_sla_dec_thrall_camp_thrall_export		wh3_main_set_slaanesh_infrastructure	false
wh3_dlc27_sla_dec_war_pit_corruption		wh3_main_set_slaanesh_infrastructure	false
wh3_dlc27_sla_dec_war_pit_local_army		wh3_main_set_slaanesh_infrastructure	false
wh3_dlc27_sla_infra_corruption_tormentors		wh3_main_set_slaanesh_infrastructure	false
wh3_dlc27_sla_infra_devotee_tormentors		wh3_main_set_slaanesh_infrastructure	false
wh3_dlc27_sla_infra_growth_income_tormentors		wh3_main_set_slaanesh_infrastructure	false
wh3_dlc27_sla_infra_growth_xp_tormentors		wh3_main_set_slaanesh_infrastructure	false
wh3_dlc27_sla_infra_income_order_tormentors		wh3_main_set_slaanesh_infrastructure	false
wh3_main_sla_infra_corruption		wh3_main_set_slaanesh_infrastructure	false
wh3_main_sla_infra_devotee		wh3_main_set_slaanesh_infrastructure	false
wh3_main_sla_infra_growth_income		wh3_main_set_slaanesh_infrastructure	false
wh3_main_sla_infra_growth_xp		wh3_main_set_slaanesh_infrastructure	false
wh3_main_sla_infra_order		wh3_main_set_slaanesh_infrastructure	false
wh3_dlc27_sla_barracks_tormentors		wh3_main_set_slaanesh_military_recruitment	false
wh3_dlc27_sla_cav_tormentors		wh3_main_set_slaanesh_military_recruitment	false
wh3_dlc27_sla_dec_palace_daemon_rupture		wh3_main_set_slaanesh_military_recruitment	false
wh3_dlc27_sla_dec_palace_warrior_halls		wh3_main_set_slaanesh_military_recruitment	false
wh3_dlc27_sla_dec_war_pit_mortal_barracks		wh3_main_set_slaanesh_military_recruitment	false
wh3_dlc27_sla_dec_war_pit_stables		wh3_main_set_slaanesh_military_recruitment	false
wh3_dlc27_sla_dec_war_pit_twisted_barracks		wh3_main_set_slaanesh_military_recruitment	false
wh3_dlc27_sla_followers		wh3_main_set_slaanesh_military_recruitment	false
wh3_dlc27_sla_followers_tormentors		wh3_main_set_slaanesh_military_recruitment	false
wh3_dlc27_sla_marauders_tormentors		wh3_main_set_slaanesh_military_recruitment	false
wh3_main_sla_barracks		wh3_main_set_slaanesh_military_recruitment	false
wh3_main_sla_cav		wh3_main_set_slaanesh_military_recruitment	false
wh3_main_sla_marauders		wh3_main_set_slaanesh_military_recruitment	false
wh3_dlc27_sla_chariots_tormentors		wh3_main_set_slaanesh_military_support	false
wh3_dlc27_sla_dec_palace_daemonic_mounts		wh3_main_set_slaanesh_military_support	false
wh3_dlc27_sla_dec_palace_exemplars		wh3_main_set_slaanesh_military_support	false
wh3_dlc27_sla_dec_palace_greater_servants		wh3_main_set_slaanesh_military_support	false
wh3_dlc27_sla_dec_palace_mortal_riders		wh3_main_set_slaanesh_military_support	false
wh3_dlc27_sla_keeper_tormentors		wh3_main_set_slaanesh_military_support	false
wh3_dlc27_sla_riders		wh3_main_set_slaanesh_military_support	false
wh3_dlc27_sla_riders_tormentors		wh3_main_set_slaanesh_military_support	false
wh3_dlc27_sla_seekers_tormentors		wh3_main_set_slaanesh_military_support	false
wh3_main_sla_chariots		wh3_main_set_slaanesh_military_support	false
wh3_main_sla_keeper		wh3_main_set_slaanesh_military_support	false
wh3_main_sla_seekers		wh3_main_set_slaanesh_military_support	false
wh3_dlc23_chd_allied_outpost		wh3_main_set_test_allied_building	false
wh3_main_brt_allied_outpost		wh3_main_set_test_allied_building	false
wh3_main_bst_allied_outpost		wh3_main_set_test_allied_building	false
wh3_main_chs_allied_outpost		wh3_main_set_test_allied_building	false
wh3_main_cst_allied_outpost		wh3_main_set_test_allied_building	false
wh3_main_cth_allied_outpost		wh3_main_set_test_allied_building	false
wh3_main_dae_allied_outpost		wh3_main_set_test_allied_building	false
wh3_main_def_allied_outpost		wh3_main_set_test_allied_building	false
wh3_main_dwf_allied_outpost		wh3_main_set_test_allied_building	false
wh3_main_emp_allied_outpost		wh3_main_set_test_allied_building	false
wh3_main_grn_allied_outpost		wh3_main_set_test_allied_building	false
wh3_main_hef_allied_outpost		wh3_main_set_test_allied_building	false
wh3_main_kho_allied_outpost		wh3_main_set_test_allied_building	false
wh3_main_ksl_allied_outpost		wh3_main_set_test_allied_building	false
wh3_main_lzd_allied_outpost		wh3_main_set_test_allied_building	false
wh3_main_nor_allied_outpost		wh3_main_set_test_allied_building	false
wh3_main_nur_allied_outpost		wh3_main_set_test_allied_building	false
wh3_main_ogr_allied_outpost		wh3_main_set_test_allied_building	false
wh3_main_skv_allied_outpost		wh3_main_set_test_allied_building	false
wh3_main_sla_allied_outpost		wh3_main_set_test_allied_building	false
wh3_main_tmb_allied_outpost		wh3_main_set_test_allied_building	false
wh3_main_tze_allied_outpost		wh3_main_set_test_allied_building	false
wh3_main_vmp_allied_outpost		wh3_main_set_test_allied_building	false
wh3_main_wef_allied_outpost		wh3_main_set_test_allied_building	false
wh3_prologue_ksl_allied_outpost		wh3_main_set_test_allied_building	false
wh3_main_cult_magus_trial		wh3_main_set_tze_cult_magus	false
wh3_main_tze_cult_magus		wh3_main_set_tze_cult_magus	false
wh3_main_tze_cult_special		wh3_main_set_tze_cult_magus	false
wh3_main_tze_cult_4		wh3_main_set_tze_cult_rituals	false
wh3_main_tze_cult_teleport		wh3_main_set_tze_cult_rituals	false
wh3_main_tze_cult_1		wh3_main_set_tze_cult	false
wh3_main_tze_cult_2		wh3_main_set_tze_cult	false
wh3_main_tze_cult_3		wh3_main_set_tze_cult	false
wh3_main_tze_cult_corruption_1		wh3_main_set_tze_cult	false
wh3_main_tze_cult_corruption_2		wh3_main_set_tze_cult	false
	wh3_main_tze_library_1	wh3_main_set_tze_library	false
	wh3_main_tze_library_2	wh3_main_set_tze_library	false
	wh3_main_tze_library_3	wh3_main_set_tze_library	false
wh3_main_foreign_slot_discovery_tze		wh3_main_set_tzeentch_defence	false
wh3_main_tze_walls_major		wh3_main_set_tzeentch_defence	false
wh3_main_tze_walls_minor		wh3_main_set_tzeentch_defence	false
wh3_main_tze_corruption		wh3_main_set_tzeentch_infrastructure	false
wh3_main_tze_growth_corruption		wh3_main_set_tzeentch_infrastructure	false
wh3_main_tze_growth_gold		wh3_main_set_tzeentch_infrastructure	false
wh3_main_tze_library		wh3_main_set_tzeentch_infrastructure	false
wh3_main_tze_order_los		wh3_main_set_tzeentch_infrastructure	false
wh3_main_tze_horror_barracks		wh3_main_set_tzeentch_military_recruitment	false
wh3_main_tze_monster_barracks		wh3_main_set_tzeentch_military_recruitment	false
wh3_main_tze_caster		wh3_main_set_tzeentch_military_support	false
wh3_main_tze_flamer		wh3_main_set_tzeentch_military_support	false
wh3_main_tze_mounted		wh3_main_set_tzeentch_military_support	false
wh2_dlc17_bst_special_secondary_attributes		wh_dlc03_set_beastmen_economy	false
wh2_dlc17_bst_special_secondary_attrition		wh_dlc03_set_beastmen_economy	false
wh2_dlc17_bst_special_secondary_climates		wh_dlc03_set_beastmen_economy	false
wh2_dlc17_bst_special_secondary_resistances		wh_dlc03_set_beastmen_economy	false
wh2_dlc17_horde_beastmen_army_buffs_terror		wh_dlc03_set_beastmen_economy	false
wh_dlc03_horde_beastmen_ruination		wh_dlc03_set_beastmen_economy	false
wh_dlc03_horde_beastmen_weapons		wh_dlc03_set_beastmen_economy	false
wh_dlc03_horde_beastmen_arcane		wh_dlc03_set_beastmen_military_recruitment	false
wh_dlc03_horde_beastmen_centigors		wh_dlc03_set_beastmen_military_recruitment	false
wh_dlc03_horde_beastmen_creatures		wh_dlc03_set_beastmen_military_recruitment	false
wh_dlc03_horde_beastmen_gors		wh_dlc03_set_beastmen_military_recruitment	false
wh_dlc03_horde_beastmen_razorgors		wh_dlc03_set_beastmen_military_recruitment	false
wh2_dlc17_horde_beastmen_army_buffs_arcane		wh_dlc03_set_beastmen_military_support	false
wh_dlc03_horde_beastmen_giants		wh_dlc03_set_beastmen_military_support	false
wh_dlc03_horde_beastmen_minotaurs		wh_dlc03_set_beastmen_military_support	false
wh_dlc03_horde_beastmen_herd		wh_dlc03_set_beastmen_settlement_horde	false
	wh_dlc03_horde_beastmen_gors_1	wh_dlc03_set_newhorde_beastmen	false
	wh_dlc03_horde_beastmen_herd_1	wh_dlc03_set_newhorde_beastmen	false
wh2_main_foreign_slot_discovery_wef		wh_dlc05_set_woodelves_defence	false
wh_dlc05_wef_agent_protection		wh_dlc05_set_woodelves_defence	false
wh_dlc05_wef_garrison		wh_dlc05_set_woodelves_defence	false
wh_dlc05_wef_growth		wh_dlc05_set_woodelves_economy	false
wh_dlc05_wef_income		wh_dlc05_set_woodelves_economy	false
wh_dlc05_wef_outpost_foraging		wh_dlc05_set_woodelves_economy	false
wh_dlc05_wef_outpost_recruitment		wh_dlc05_set_woodelves_economy	false
wh_dlc05_wef_outpost_replenishment		wh_dlc05_set_woodelves_economy	false
wh_dlc05_wef_outpost_slaughter		wh_dlc05_set_woodelves_economy	false
wh_dlc05_wef_public_order		wh_dlc05_set_woodelves_economy	false
wh_dlc05_wef_cavalry		wh_dlc05_set_woodelves_military_recruitment	false
wh_dlc05_wef_flying		wh_dlc05_set_woodelves_military_recruitment	false
wh_dlc05_wef_melee		wh_dlc05_set_woodelves_military_recruitment	false
wh_dlc05_wef_ranged		wh_dlc05_set_woodelves_military_recruitment	false
wh_dlc05_wef_tree_spirits		wh_dlc05_set_woodelves_military_recruitment	false
wh_dlc16_wef_tree_spirits_drycha		wh_dlc05_set_woodelves_military_recruitment	false
wh_dlc05_wef_armoury		wh_dlc05_set_woodelves_military_support	false
wh_dlc05_wef_spellsingers		wh_dlc05_set_woodelves_military_support	false
wh_dlc05_wef_office_starlight_forge		wh_dlc05_set_woodelves_offices	false
wh_dlc05_wef_office_the_wild_heath		wh_dlc05_set_woodelves_offices	false
wh_dlc05_wef_office_wardancer_feast_halls		wh_dlc05_set_woodelves_offices	false
wh_dlc05_wef_office_wildwood_waystones		wh_dlc05_set_woodelves_offices	false
wh_dlc05_wef_tree_delliandra		wh_dlc05_set_woodelves_offices	false
wh_dlc05_wef_tree_druthandor		wh_dlc05_set_woodelves_offices	false
wh_dlc05_wef_tree_talrennic		wh_dlc05_set_woodelves_offices	false
wh_dlc05_wef_tree_threllock		wh_dlc05_set_woodelves_offices	false
wh_main_horde_chaos_knights		wh_main_set_chaos_military_recuitment	false
wh_main_horde_chaos_magic		wh_main_set_chaos_military_recuitment	false
wh_main_horde_chaos_marauders		wh_main_set_chaos_military_recuitment	false
wh_main_horde_chaos_trolls		wh_main_set_chaos_military_recuitment	false
wh_main_horde_chaos_warriors		wh_main_set_chaos_military_recuitment	false
wh_main_horde_chaos_dragon_ogres		wh_main_set_chaos_military_support	false
wh_main_horde_chaos_forge		wh_main_set_chaos_military_support	false
wh_main_horde_chaos_giants		wh_main_set_chaos_military_support	false
wh_main_horde_chaos_weapons		wh_main_set_chaos_military_support	false
wh2_main_dwf_defence_norsca		wh_main_set_dwarf_defence	false
wh2_main_foreign_slot_discovery_dwf		wh_main_set_dwarf_defence	false
wh_main_DWARFS_garrison		wh_main_set_dwarf_defence	false
wh_main_DWARFS_walls		wh_main_set_dwarf_defence	false
wh_main_DWARFS_farm		wh_main_set_dwarf_economy	false
wh_main_DWARFS_industry		wh_main_set_dwarf_economy	false
wh_main_DWARFS_tavern		wh_main_set_dwarf_economy	false
wh_main_DWARFS_trade_depot		wh_main_set_dwarf_economy	false
wh3_dlc25_DWARFS_workshops_infantry		wh_main_set_dwarf_military_recruitment	false
wh_main_DWARFS_barracks		wh_main_set_dwarf_military_recruitment	false
wh_main_DWARFS_slayers		wh_main_set_dwarf_military_recruitment	false
wh_dlc06_DWARFS_ranger_hub		wh_main_set_dwarf_military_support	false
wh_dlc06_DWARFS_ranger_hub_all		wh_main_set_dwarf_military_support	false
wh_main_DWARFS_engineer		wh_main_set_dwarf_military_support	false
wh_main_DWARFS_smiths		wh_main_set_dwarf_military_support	false
wh_main_DWARFS_workshops		wh_main_set_dwarf_military_support	false
wh2_main_brt_defence_norsca		wh_main_set_empire_defence	false
wh2_main_emp_defence_norsca		wh_main_set_empire_defence	false
wh2_main_foreign_slot_discovery_brt		wh_main_set_empire_defence	false
wh2_main_foreign_slot_discovery_emp		wh_main_set_empire_defence	false
wh_main_BRETONNIA_garrison		wh_main_set_empire_defence	false
wh_main_BRETONNIA_walls		wh_main_set_empire_defence	false
wh_main_EMPIRE_garrison		wh_main_set_empire_defence	false
wh_main_EMPIRE_walls		wh_main_set_empire_defence	false
wh_main_TEB_walls		wh_main_set_empire_defence	false
wh2_main_EMPIRE_roads		wh_main_set_empire_economy	false
wh_main_BRETONNIA_farm_basic		wh_main_set_empire_economy	false
wh_main_BRETONNIA_farm_extra		wh_main_set_empire_economy	false
wh_main_BRETONNIA_hospital		wh_main_set_empire_economy	false
wh_main_BRETONNIA_industry_basic		wh_main_set_empire_economy	false
wh_main_BRETONNIA_industry_extra		wh_main_set_empire_economy	false
wh_main_BRETONNIA_tavern		wh_main_set_empire_economy	false
wh_main_EMPIRE_farm_basic		wh_main_set_empire_economy	false
wh_main_EMPIRE_industry_basic		wh_main_set_empire_economy	false
wh_main_EMPIRE_tavern		wh_main_set_empire_economy	false
wh3_dlc25_EMPIRE_shooting_range		wh_main_set_empire_military_recruitment	false
wh_main_BRETONNIA_barracks		wh_main_set_empire_military_recruitment	false
wh_main_BRETONNIA_stables		wh_main_set_empire_military_recruitment	false
wh_main_EMPIRE_barracks		wh_main_set_empire_military_recruitment	false
wh_main_BRETONNIA_carpenter		wh_main_set_empire_military_support	false
wh_main_BRETONNIA_smith		wh_main_set_empire_military_support	false
wh_main_BRETONNIA_worship		wh_main_set_empire_military_support	false
wh_main_EMPIRE_forges		wh_main_set_empire_military_support	false
wh_main_EMPIRE_stables		wh_main_set_empire_military_support	false
wh_main_EMPIRE_wizards		wh_main_set_empire_military_support	false
wh_main_EMPIRE_worship		wh_main_set_empire_military_support	false
wh_main_HUMAN_MIDDENHEIM_worship		wh_main_set_empire_military_support	false
wh_main_HUMAN_TALABEC_worship		wh_main_set_empire_military_support	false
wh_main_HUMAN_TEB_worship		wh_main_set_empire_military_support	false
	wh3_dlc25_emp_wizards_3	wh_main_set_empire_wizards	false
	wh_main_emp_wizards_1	wh_main_set_empire_wizards	false
	wh_main_emp_wizards_2	wh_main_set_empire_wizards	false
	wh_main_special_college_of_magic	wh_main_set_empire_wizards	false
	wh_main_special_conclave_of_magic	wh_main_set_empire_wizards	false
wh2_main_foreign_slot_discovery_grn		wh_main_set_greenskin_defence	false
wh2_main_grn_defence_norsca		wh_main_set_greenskin_defence	false
wh2_main_savageorc_defence_norsca		wh_main_set_greenskin_defence	false
wh_dlc06_GREENSKIN_garrison_skarsnik		wh_main_set_greenskin_defence	false
wh_dlc06_GREENSKIN_garrison_wurrzag		wh_main_set_greenskin_defence	false
wh_dlc06_GREENSKIN_walls_skarsnik		wh_main_set_greenskin_defence	false
wh_dlc06_GREENSKIN_walls_wurrzag		wh_main_set_greenskin_defence	false
wh_main_GREENSKIN_garrison		wh_main_set_greenskin_defence	false
wh_main_GREENSKIN_walls		wh_main_set_greenskin_defence	false
wh_main_SAVAGEORC_garrison		wh_main_set_greenskin_defence	false
wh2_main_grn_raiders		wh_main_set_greenskin_economy	false
wh_main_GREENSKIN_boss		wh_main_set_greenskin_economy	false
wh_main_GREENSKIN_boss_skarsnik		wh_main_set_greenskin_economy	false
wh_main_GREENSKIN_farm		wh_main_set_greenskin_economy	false
wh_main_GREENSKIN_industry		wh_main_set_greenskin_economy	false
wh_main_GREENSKIN_shaman		wh_main_set_greenskin_economy	false
wh_main_SAVAGEORC_boss		wh_main_set_greenskin_economy	false
wh_main_horde_SAVAGEORC_farm		wh_main_set_greenskin_economy	false
wh_main_horde_SAVAGEORC_industry		wh_main_set_greenskin_economy	false
wh3_dlc26_grn_goblins		wh_main_set_greenskin_military_recruitment	false
wh_dlc06_GREENSKIN_boars_skarsnik		wh_main_set_greenskin_military_recruitment	false
wh_dlc06_GREENSKIN_military_skarsnik		wh_main_set_greenskin_military_recruitment	false
wh_dlc06_GREENSKIN_squigs		wh_main_set_greenskin_military_recruitment	false
wh_dlc06_special_savage_orc_camp_wurrzag		wh_main_set_greenskin_military_recruitment	false
wh_main_GREENSKIN_boars		wh_main_set_greenskin_military_recruitment	false
wh_main_GREENSKIN_military		wh_main_set_greenskin_military_recruitment	false
wh_main_SAVAGEORC_boars		wh_main_set_greenskin_military_recruitment	false
wh_main_SAVAGEORC_military		wh_main_set_greenskin_military_recruitment	false
wh_main_horde_SAVAGEORC_boars		wh_main_set_greenskin_military_recruitment	false
wh_main_horde_SAVAGEORC_military		wh_main_set_greenskin_military_recruitment	false
wh_main_GREENSKIN_forest_beasts		wh_main_set_greenskin_military_support	false
wh_main_GREENSKIN_monsters		wh_main_set_greenskin_military_support	false
wh_main_GREENSKIN_workshop		wh_main_set_greenskin_military_support	false
wh_main_horde_SAVAGEORC_monsters		wh_main_set_greenskin_military_support	false
	wh_main_horde_chaos_marauders_1	wh_main_set_newhorde_chaos	false
	wh_main_horde_chaos_settlement_1	wh_main_set_newhorde_chaos	false
	wh_main_horde_savage_military_1	wh_main_set_newhorde_savage_orcs	false
	wh_main_horde_savage_settlement_1	wh_main_set_newhorde_savage_orcs	false
wh2_main_foreign_slot_discovery_nor		wh_main_set_norsca_defence	false
wh2_main_special_fortress_gate_eagle_untainted		wh_main_set_norsca_defence	false
wh2_main_special_fortress_gate_griffon_untainted		wh_main_set_norsca_defence	false
wh2_main_special_fortress_gate_phoenix_untainted		wh_main_set_norsca_defence	false
wh2_main_special_fortress_gate_unicorn_untainted		wh_main_set_norsca_defence	false
wh3_dlc27_nor_chaos_altar_garrison		wh_main_set_norsca_defence	false
wh3_dlc27_nor_chaos_altar_special_gate_towers		wh_main_set_norsca_defence	false
wh3_main_special_settlement_bastion_other		wh_main_set_norsca_defence	false
wh3_main_special_settlement_fort_other		wh_main_set_norsca_defence	false
wh_main_NORSCA_garrison		wh_main_set_norsca_defence	false
wh_main_NORSCA_outpost_garrison		wh_main_set_norsca_defence	false
wh_main_NORSCA_walls		wh_main_set_norsca_defence	false
wh_main_NORSCA_loot		wh_main_set_norsca_economy	false
wh_main_NORSCA_outpost_growth		wh_main_set_norsca_economy	false
wh_main_NORSCA_outpost_income		wh_main_set_norsca_economy	false
wh_main_NORSCA_slaves		wh_main_set_norsca_economy	false
wh_main_NORSCA_smith		wh_main_set_norsca_economy	false
wh_main_NORSCA_worship		wh_main_set_norsca_economy	false
wh_main_NORSCA_beasts		wh_main_set_norsca_military_recruitment	false
wh_main_NORSCA_military		wh_main_set_norsca_military_recruitment	false
wh_main_NORSCA_stables		wh_main_set_norsca_military_recruitment	false
wh_dlc27_NORSCA_offerings_throgg		wh_main_set_norsca_military_support	false
wh_main_NORSCA_chaos		wh_main_set_norsca_military_support	false
wh_main_NORSCA_creatures		wh_main_set_norsca_military_support	false
wh_main_NORSCA_offerings		wh_main_set_norsca_military_support	false
wh_main_NORSCA_outpost_experience		wh_main_set_norsca_military_support	false
wh_main_NORSCA_outpost_military		wh_main_set_norsca_military_support	false
wh_main_NORSCA_outpost_stables		wh_main_set_norsca_military_support	false
wh2_dlc09_tmb_port		wh_main_set_port	false
wh2_dlc11_vampirecoast_port		wh_main_set_port	false
wh2_dlc14_special_copher_port		wh_main_set_port	false
wh2_dlc14_special_copher_port_bretonnia		wh_main_set_port	false
wh2_dlc14_special_dragon_isle_port		wh_main_set_port	false
wh2_dlc14_special_dragon_isle_port_grn		wh_main_set_port	false
wh2_dlc14_special_dragon_isle_port_tmb		wh_main_set_port	false
wh2_dlc17_special_marienburg_port_beastmen		wh_main_set_port	false
wh2_main_hef_port		wh_main_set_port	false
wh2_main_lzd_port		wh_main_set_port	false
wh2_main_rogue_port		wh_main_set_port	false
wh2_main_skv_port		wh_main_set_port	false
wh2_main_special_lothern_port		wh_main_set_port	false
wh2_main_special_lothern_port_norsca		wh_main_set_port	false
wh2_main_special_lothern_port_other		wh_main_set_port	false
wh2_main_special_lothern_port_tmb		wh_main_set_port	false
wh3_dlc23_chd_factory_port		wh_main_set_port	false
wh3_dlc23_chd_outpost_port		wh_main_set_port	false
wh3_dlc23_chd_tower_port		wh_main_set_port	false
wh3_dlc23_special_fortress_of_dawn_dawns_harbour		wh_main_set_port	false
wh3_dlc23_special_fortress_of_dawn_dawns_harbour_chd		wh_main_set_port	false
wh3_dlc23_special_fortress_of_dawn_dawns_harbour_def		wh_main_set_port	false
wh3_dlc23_special_fortress_of_dawn_dawns_harbour_hef		wh_main_set_port	false
wh3_dlc24_special_fu_chow_port		wh_main_set_port	false
wh3_dlc27_hef_colony_port		wh_main_set_port	false
wh3_dlc27_nor_port_altar		wh_main_set_port	false
wh3_dlc27_sla_tormentors_port		wh_main_set_port	false
wh3_main_cth_port		wh_main_set_port	false
wh3_main_dae_port		wh_main_set_port	false
wh3_main_kho_port		wh_main_set_port	false
wh3_main_ksl_port		wh_main_set_port	false
wh3_main_nur_port		wh_main_set_port	false
