key	category	shot_type	explosion_type	spin_type	projectile_number	trajectory_sight	effective_range	minimum_range	max_elevation	muzzle_velocity	marksmanship_bonus	spread	damage	ap_damage	can_bounce	high_air_resistance	collision_radius	base_reload_time	calibration_distance	calibration_area	bonus_v_infantry	bonus_v_large	projectile_display	overhead_stat_effect	projectile_audio	shockwave_radius	can_damage_buildings	contact_stat_effect	gravity	burst_size	burst_shot_delay	mass	homing_params	first_person_params	ignition_amount	is_magical	can_target_airborne	can_damage_allies	fixed_elevation	projectile_penetration	expiry_range	is_beam_launch_burst	expire_on_impact	can_roll	trail_always_on	shots_per_volley	fired_by_mount	lock_on_multiple_fire_pos	prefer_central_targets	can_damage_vehicles	building_damage_multiplier	scaling_damage	is_spell	vegetation_ignore_time	missile_mirror_start_time	spawned_vortex	projectile_shot_type_display
wh2_dlc17_nor_javelin_anti_large	javelin	small_arm_default		none	1	dual_low_fixed	80	0	75	46.0000	10.0000	0.0000	15	7	false	false	0.1000	9.0000	50.0000	2.3000	0	15	wh_chs_javelin		wh_javelin	-1.0000	false		-1.0000	1	0.0000	1.0000			0.0000	false	true	true	50	low	140	false	false	false	false	1	false	false	false	false	0.2500		false	0.9100	0.4000		placeholder
wh2_dlc17_nor_javelin_heavy_anti_large	javelin	small_arm_default		none	1	dual_low_fixed	90	0	75	46.0000	20.0000	0.0000	18	8	false	false	0.1000	8.0000	55.0000	2.3000	0	25	wh_chs_javelin		wh_javelin	-1.0000	false		-1.0000	1	0.0000	1.0000			0.0000	false	true	true	50	low	150	false	false	false	false	1	false	false	false	false	0.2500		false	0.9100	0.4000		placeholder
wh2_dlc17_rune_abilities_master_rune_of_flight	axe	small_arm_default		axe_spin	1	dual_low_fixed	100	0	60	40.0000	90.0000	0.0000	150	350	false	false	1.0000	15.0000	100.0000	1.0000	0	0	wh2_dlc17_dwf_rune_of_flight		wh3_dlc21_rune_of_flight	1.3000	true		0.2000	1	0.0000	6.0000			1.0000	true	true	true	45	very_high	130	false	false	false	true	1	false	false	true	true	1.5000		false	0.4200	0.4000		placeholder
wh2_dlc17_rune_abilities_master_rune_of_immolation	misc	small_arm_default	wh2_dlc17_rune_abilities_master_rune_of_immolation	shell_spin	1	low	40	0	88	10.0000	0.0000	5.0000	0	48	false	false	0.5000	1.0000	250.0000	1.0000	0	0	wh_main_spell_fire_piercing_bolts_of_burning			1.0000	false		10.0000	1	0.0000	25.0000			1.0000	true	true	true	45	very_low_magic	-1	false	false	false	true	1	false	false	true	false	1.0000		false	4.2000	0.4000		placeholder
wh2_dlc17_weapon_abilities_the_golden_blowpipe_of_ptoohee	musket	small_arm_default		none	3	low	200	0	75	80.0000	100.0000	3.0000	44	132	false	false	0.2500	6.0000	100.0000	0.2000	0	0	wh2_dlc17_lzd_blowpipe_dart_hero		wh2_dlc17_ability_golden_blowpipe_dart	-1.0000	false	wh_main_unit_contact_poison	-1.0000	1	0.0000	1.0000			0.0000	true	true	true	50	large_3	300	false	false	false	false	3	false	false	false	false	1.0000		false	0.7000	0.4000		placeholder
wh2_main_army_abilities_bloodwrack_cauldron	misc	artillery_explosive	wh2_main_army_abilities_bloodwrack_cauldron	shell_spin	1	low	200	0	50	75.0000	30.0000	0.0000	864	216	false	false	2.0000	1.0000	250.0000	1.0000	0	0	wh2_main_army_abilities_bloodwrack_cauldron		wh2_main_ability_bloodwrack_cauldron	3.5000	true		-1.0000	1	0.0000	1000.0000			0.0000	true	true	true	45	all	-1	false	false	false	true	1	false	false	true	true	1.0000		true	0.5600	0.4000		placeholder
wh2_main_army_abilities_bolt_of_spite	misc	artillery_explosive	wh2_main_army_abilities_bolt_of_spite	shell_spin	1	low	200	0	50	40.0000	30.0000	0.0000	864	216	false	false	2.0000	1.0000	250.0000	1.0000	0	0	wh2_main_army_abilities_bolt_of_spite		wh2_main_ability_bolt_of_spite	3.5000	true		0.1000	1	0.0000	1000.0000	homing_strong_magical_veryfast_bombardment		0.0000	true	true	true	45	high_magic	-1	false	false	false	true	1	false	false	true	true	1.0000		true	1.0500	0.4000		placeholder
wh2_main_army_abilities_brazen_cauldron	misc	artillery_explosive	wh2_main_army_abilities_brazen_cauldron	shell_spin	1	low	200	0	50	75.0000	30.0000	0.0000	864	216	false	false	2.0000	1.0000	250.0000	1.0000	0	0	wh2_main_army_abilities_brazen_cauldron		wh2_main_ability_brazen_cauldron	3.5000	true		-1.0000	1	0.0000	1000.0000			0.0000	true	true	true	45	all	-1	false	false	false	true	1	false	false	true	true	1.0000		true	0.5600	0.4000		placeholder
wh2_main_army_abilities_khaines_flail	misc	artillery_explosive	wh2_main_army_abilities_khaines_flail	shell_spin	1	low	200	0	50	160.0000	30.0000	0.0000	0	672	false	false	2.0000	1.0000	75.0000	0.1000	0	0	wh2_main_army_abilities_khaines_flail		wh_magic_urannons_thunderbolt	2.0000	true		0.8500	1	0.0000	100.0000			0.0000	true	true	true	45	high_magic	-1	false	false	false	true	1	false	false	true	true	1.0000		true	0.2600	0.4000		placeholder
wh2_main_army_abilities_khaines_lash	misc	artillery_explosive	wh2_main_army_abilities_khaines_lash	shell_spin	1	low	200	0	50	160.0000	30.0000	0.0000	0	672	false	false	2.0000	1.0000	75.0000	0.1000	0	0	wh2_main_army_abilities_khaines_lash		wh_magic_urannons_thunderbolt	2.0000	true		0.8500	1	0.0000	100.0000			0.0000	true	true	true	45	high_magic	-1	false	false	false	true	1	false	false	true	true	1.0000		true	0.2600	0.4000		placeholder
wh2_main_army_abilities_khaines_scourge	misc	artillery_explosive	wh2_main_army_abilities_khaines_scourge	shell_spin	1	low	200	0	50	160.0000	30.0000	0.0000	0	672	false	false	2.0000	1.0000	75.0000	0.1000	0	0	wh2_main_army_abilities_khaines_scourge		wh_magic_urannons_thunderbolt	2.0000	true		0.8500	1	0.0000	100.0000			0.0000	true	true	true	45	high_magic	-1	false	false	false	true	1	false	false	true	true	1.0000		true	0.2600	0.4000		placeholder
wh2_main_army_abilities_shatterstone	misc	artillery_explosive	wh2_dlc17_army_abilities_shatterstone	none	1	low	10	0	5	100.0000	5.0000	0.0000	100	100	false	true	0.3000	27.0000	1.0000	1.0000	0	0	wh2_main_army_abilities_vauls_hammer		wh_copter_bomb	5.0000	true		-1.0000	1	0.0000	10.0000			0.0000	false	false	true	45		-1	false	false	false	false	1	false	false	false	true	100.0000		false	0.0000	0.4000		placeholder
wh2_main_army_abilities_skaven_bomb	misc	artillery_explosive	wh2_main_army_abilities_vortic_blast	none	1	low	50	0	5	-1.0000	5.0000	1.0000	1	1	false	false	0.5000	27.0000	1.0000	1.0000	0	0	wh2_main_no_visual		wh_copter_bomb	0.5000	true		-1.0000	1	0.0000	10.0000			1.0000	false	false	true	45	very_low_magic	-1	false	false	false	false	1	false	false	true	true	1.0000		false	1.2000	0.4000		placeholder
wh2_main_army_abilities_sky_cauldron	misc	artillery_explosive	wh2_main_army_abilities_sky_cauldron	shell_spin	1	low	200	0	50	75.0000	30.0000	0.0000	864	216	false	false	2.0000	1.0000	250.0000	1.0000	0	0	wh2_main_army_abilities_sky_cauldron		wh2_main_ability_sky_cauldron	3.5000	true		-1.0000	1	0.0000	1000.0000			0.0000	true	true	true	45	all	-1	false	false	false	true	1	false	false	true	true	1.0000		true	0.5600	0.4000		placeholder
wh2_main_army_abilities_soul_rain	misc	small_arm_default	wh2_main_army_abilities_soul_rain	shell_spin	1	low	40	0	88	30.0000	0.0000	5.0000	52	26	false	false	0.5000	1.0000	250.0000	10.0000	0	0	wh2_main_army_abilities_soul_rain		wh2_main_ability_soul_rain	1.0000	false		10.0000	1	0.0000	25.0000			0.0000	true	true	true	45	very_low_magic	-1	false	false	false	true	1	false	false	true	true	1.0000		true	1.4000	0.4000		placeholder
wh2_main_army_abilities_soul_storm	misc	small_arm_default	wh2_main_army_abilities_soul_storm	shell_spin	1	low	40	0	88	30.0000	0.0000	5.0000	52	26	false	false	0.5000	1.0000	250.0000	10.0000	0	0	wh2_main_army_abilities_soul_storm		wh2_main_ability_soul_storm	1.0000	false		10.0000	1	0.0000	25.0000			0.0000	true	true	true	45	very_low_magic	-1	false	false	false	true	1	false	false	true	true	1.0000		true	1.4000	0.4000		placeholder
wh2_main_army_abilities_soul_torrent	misc	small_arm_default	wh2_main_army_abilities_soul_torrent	shell_spin	1	low	40	0	88	30.0000	0.0000	5.0000	52	26	false	false	0.5000	1.0000	250.0000	10.0000	0	0	wh2_main_army_abilities_soul_torrent		wh2_main_ability_soul_torrent	1.0000	false		10.0000	1	0.0000	25.0000			0.0000	true	true	true	45	very_low_magic	-1	false	false	false	true	1	false	false	true	true	1.0000		true	1.4000	0.4000		placeholder
wh2_main_army_abilities_vauls_hammer	misc	artillery_explosive	wh2_main_army_abilities_vauls_hammer	none	1	low	10	0	5	100.0000	5.0000	0.0000	100	100	false	true	0.3000	27.0000	1.0000	1.0000	0	0	wh2_main_army_abilities_vauls_hammer		wh_copter_bomb	5.0000	true		-1.0000	1	0.0000	10.0000			0.0000	false	false	true	45		-1	false	false	false	false	1	false	false	false	true	100.0000		false	0.0000	0.4000		placeholder
wh2_main_army_abilities_vortic_blast_shrapnel	artillery	artillery_default	wh2_main_army_abilities_vortic_blast_shrapnel	shell_spin	1	low	50	0	88	23.0000	100.0000	40.0000	1	1	false	false	0.5000	23.0000	100.0000	100.0000	0	0	wh2_main_army_abilities_vortic_blast_shrapnel		wh2_main_ability_vortic_blast_shrapnel	0.5000	true		-1.0000	1	0.0000	20.0000			1.0000	false	false	true	50	high	-1	false	false	false	true	1	false	false	true	true	1.0000		false	1.8300	0.4000		placeholder
wh2_main_army_abilities_vortic_enrichment	misc	artillery_explosive	wh2_main_army_abilities_vortic_enrichment	none	1	low	50	0	5	-1.0000	5.0000	1.0000	0	0	false	false	0.5000	27.0000	1.0000	1.0000	0	0	wh2_main_no_visual			0.5000	false		-1.0000	1	0.0000	10.0000			0.0000	false	false	true	45	very_low_magic	-1	false	false	false	false	1	false	false	false	true	1.0000		false	1.2000	0.4000		placeholder
wh2_main_army_abilities_vortic_enrichment_shrapnel	misc	artillery_default	wh2_main_army_abilities_vortic_enrichment_shrapnel	shell_spin	1	low	50	0	60	23.0000	100.0000	40.0000	0	0	false	false	0.5000	23.0000	100.0000	100.0000	0	0	wh2_main_army_abilities_vortic_enrichment_shrapnel		wh2_main_ability_vortic_enrichment_shrapnel	0.5000	false		-1.0000	1	0.0000	20.0000			0.0000	false	false	true	50	high	-1	false	false	false	true	1	false	false	false	true	1.0000		false	1.8300	0.4000		placeholder
wh2_main_army_abilities_warpbomb	misc	artillery_explosive	wh2_main_army_abilities_warpbomb	none	1	low	10	0	5	-1.0000	5.0000	0.0000	0	0	false	true	1.0000	27.0000	2.0000	6.0000	0	0			wh_copter_bomb	1.0000	true		-1.0000	1	0.0000	10.0000			0.0000	false	false	true	45		-1	false	false	false	false	1	false	false	true	true	1.0000		false	1.2000	0.4000		placeholder
wh2_main_bound_doombolt	misc	artillery_explosive	wh2_main_spell_dark_magic_doombolt	shell_spin	1	low	300	25	50	85.0000	30.0000	0.0000	0	300	false	false	1.0000	1.0000	75.0000	0.1000	0	0	wh2_main_spell_dark_magic_doombolt		wh_magic_dark_magic_doombolt	3.0000	true		0.8500	1	0.0000	250.0000	homing_strong_magical_veryfast_bombardment		0.0000	true	true	true	45	very_low_magic	-1	false	false	false	true	1	false	false	true	true	1.0000		true	0.4900	0.4000		placeholder
wh2_main_bound_shems_burning_gaze	misc	small_arm_default	wh2_main_bound_shems_burning_gaze	shell_spin	15	low	250	10	88	60.0000	30.0000	5.0000	20	50	false	false	0.2500	1.0000	100.0000	0.7500	0	33	wh_main_spell_light_shems_burning_gaze		wh_magic_burning_gaze	0.2500	false		5.0000	1	1.0000	50.0000	homing_medium_magical_fast_scattered		1.0000	true	true	true	25	medium_magic	-1	false	false	false	true	1	false	false	false	true	1.0000		true	0.7000	0.4000		placeholder
wh2_main_bound_urannons_thunderbolt	misc	artillery_explosive	wh2_main_bound_urannons_thunderbolt	shell_spin	1	low	200	25	50	120.0000	30.0000	0.0000	0	672	false	false	2.0000	1.0000	75.0000	0.1000	0	0	wh_main_spell_heavens_urannons_thunderbolt		wh_magic_urannons_thunderbolt	2.0000	true		0.8500	1	0.0000	100.0000			0.0000	true	true	true	45	high_magic	-1	false	false	false	true	1	false	false	true	true	1.0000		true	0.3500	0.4000		placeholder
wh2_main_character_abilities_volley_of_dark_arrows	misc	small_arm_default	wh2_main_character_abilities_volley_of_dark_arrows	none	3	fixed	200	0	65	100.0000	100.0000	15.0000	0	120	false	false	1.0000	20.0000	150.0000	0.1000	0	0	wh2_main_character_abilities_volley_of_dark_arrows		wh2_main_ability_volley_of_dark_arrows	0.5000	false		20.0000	1	0.0000	300.0000	homing_medium_magical_fast_scattered		0.0000	false	true	true	30	very_high_magic	500	false	false	false	false	1	false	false	false	true	1.0000		false	0.4200	0.4000		placeholder
wh2_main_character_abilities_volley_of_high_arrows	misc	small_arm_default	wh2_main_character_abilities_volley_of_high_arrows	none	3	fixed	200	0	65	100.0000	100.0000	15.0000	0	120	false	false	1.0000	20.0000	150.0000	0.1000	0	0	wh2_main_character_abilities_volley_of_high_arrows		wh2_main_ability_volley_of_high_arrows	0.5000	false		20.0000	1	0.0000	300.0000	homing_medium_magical_fast_scattered		0.0000	false	true	true	30	very_high_magic	500	false	false	false	false	1	false	false	false	true	1.0000		false	0.4200	0.4000		placeholder
wh2_main_chs_chaos_dragon_breath	misc	artillery_explosive	wh2_main_chs_chaos_dragon_explosion	none	1	low	90	0	88	52.0000	60.0000	0.0000	32	50	false	false	1.0000	6.0000	80.0000	14.0000	0	0	wh2_chs_chaos_dragon_breath		wh2_dragon_breath_dark	1.0000	true		3.0000	1	0.0000	45.0000			1.0000	false	true	true	45	medium	140	false	true	false	true	15	true	true	true	true	2.0000		false	0.8100	0.4000		placeholder
wh2_main_def_black_dragon_breath	misc	artillery_explosive	wh2_main_def_black_dragon_explosion	none	1	low	90	0	88	42.0000	60.0000	0.0000	77	32	false	false	1.0000	6.0000	80.0000	33.0000	0	0	wh2_def_black_dragon_breath		wh2_dragon_breath_poison	1.0000	true		3.0000	1	0.0000	45.0000			0.0000	false	true	true	45	medium	140	false	true	false	true	15	true	true	true	true	1.0000		false	1.0000	0.4000		placeholder
wh2_main_def_crossbow_bolt	arrow	small_arm_default		none	2	dual_low_fixed	125	0	88	45.0000	10.0000	1.6500	3	11	false	false	0.1000	14.0000	90.0000	3.4000	0	0	wh2_main_def_crossbow_bolt		wh_crossbow_bolt_normal	-1.0000	false		-1.0000	1	0.0000	5.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
wh2_main_def_crossbow_bolt_chariot	arrow	small_arm_default		none	2	dual_low_fixed	125	0	88	45.0000	30.0000	1.7000	8	24	false	false	0.1000	7.0000	85.0000	2.6000	0	0	wh2_main_def_crossbow_bolt		wh_crossbow_bolt_normal	-1.0000	false		-1.0000	1	0.0000	5.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	2	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
wh2_main_def_crossbow_bolt_dreadlord	arrow	small_arm_default		none	2	dual_low_fixed	125	0	88	60.0000	70.0000	1.6500	40	140	false	false	0.1000	12.0000	100.0000	0.5000	0	0	wh2_main_def_crossbow_bolt		wh_crossbow_bolt_normal_LH	0.1000	false		-1.0000	1	0.0000	5.0000			0.0000	false	true	true	45	medium	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.7000	0.4000		placeholder
wh2_main_def_crossbow_bolt_horse	arrow	small_arm_default		none	2	dual_low_fixed	115	0	88	45.0000	10.0000	1.7500	3	11	false	false	0.1000	14.0000	85.0000	4.0000	0	0	wh2_main_def_crossbow_bolt		wh_crossbow_bolt_normal	-1.0000	false		-1.0000	1	0.0000	5.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
wh2_main_def_crossbow_bolt_pegasus_ror_0	arrow	small_arm_default		none	2	dual_low_fixed	115	0	88	45.0000	30.0000	1.7500	6	22	false	false	0.1000	14.0000	85.0000	4.0000	0	0	wh2_main_def_crossbow_bolt		wh_crossbow_bolt_normal	-1.0000	false		-1.0000	1	0.0000	5.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
wh2_main_def_crossbow_bolt_ror_0	arrow	small_arm_default		none	2	dual_low_fixed	145	0	88	45.0000	10.0000	1.0000	3	11	false	false	0.1000	14.0000	90.0000	3.4000	0	0	wh2_main_def_crossbow_bolt		wh_crossbow_bolt_normal	-1.0000	false	wh2_dlc09_unit_contact_shieldbreaker	-1.0000	1	0.0000	5.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
wh2_main_def_crossbow_bolt_shades	arrow	small_arm_default		none	2	dual_low_fixed	130	0	88	48.0000	20.0000	1.6500	3	12	false	false	0.1000	10.0000	95.0000	3.4000	0	0	wh2_main_def_crossbow_bolt		wh_crossbow_bolt_normal	-1.0000	false		-1.0000	1	0.0000	5.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.8800	0.4000		placeholder
wh2_main_def_handbow_bolt	arrow	small_arm_default		none	2	low	70	0	88	45.0000	10.0000	2.8000	9	3	false	false	0.1000	12.0000	40.0000	4.0000	0	0	wh2_main_def_handbow_bolt		wh_crossbow_bolt_normal	-1.0000	false		-1.0000	1	0.0000	5.0000			0.0000	false	true	true	45	very_low	170	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
wh2_main_def_handbow_bolt_khainite_assassin	arrow	small_arm_default		none	2	low	70	0	88	55.0000	70.0000	2.0000	140	40	false	false	0.1000	5.0000	50.0000	0.8000	0	0	wh2_main_def_handbow_bolt		wh_crossbow_bolt_normal	-1.0000	false	wh_main_unit_contact_poison	-1.0000	1	0.0000	5.0000			0.0000	false	true	true	45	very_low	170	false	false	false	false	1	false	false	false	true	0.2500		false	0.7600	0.4000		placeholder
wh2_main_def_reaper_bolt_thrower_bolt	artillery	artillery_default		none	1	low	350	8	45	80.0000	40.0000	0.0000	30	120	false	false	0.1000	11.0000	275.0000	4.0000	0	50	wh2_main_def_reaper_bolt		wh2_bolt_thrower_eagle_claw	-1.0000	true		-1.0000	1	0.0000	50.0000			0.0000	false	true	true	45	large_2	700	false	false	false	false	1	false	false	false	true	1.5000		false	0.0000	0.4000		bolt_thrower_single_shot
wh2_main_def_reaper_bolt_thrower_bolt_spread	artillery	artillery_canister		none	16	low	350	8	45	68.0000	10.0000	3.5000	3	8	false	false	0.1000	11.0000	275.0000	15.0000	11	0	wh2_main_def_reaper_bolt_spread		wh2_bolt_thrower_eagle_claw_spread	0.3000	true		-1.0000	1	0.0000	13.0000			0.0000	false	true	true	45	medium	700	false	false	false	false	1	false	false	false	true	1.5000		false	0.0000	0.4000		bolt_thrower_multi_shot
wh2_main_def_war_hydra_breath	misc	artillery_default	wh2_main_def_war_hydra_explosion	none	1	low	90	15	88	50.0000	60.0000	0.0000	54	32	false	false	1.0000	6.0000	80.0000	22.0000	0	0	wh2_def_hydra_dragon_breath		wh2_dragon_breath_flame_multi	1.0000	false		6.0000	1	0.0000	45.0000			1.0000	false	true	true	45	medium	100	false	true	false	true	12	false	true	true	true	2.0000		false	0.8400	0.4000		placeholder
wh2_main_hef_bow_arrow	arrow	small_arm_default		none	1	dual_low_fixed	165	0	88	45.0000	10.0000	0.0000	16	3	false	false	0.1000	11.0000	120.0000	4.7000	0	0	wh2_main_hef_bow_arrow		wh_bow_arrow_normal	-1.0000	false		-1.0000	1	0.0000	3.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
wh2_main_hef_bow_arrow_mounted	arrow	small_arm_default		none	1	dual_low_fixed	140	0	88	45.0000	10.0000	0.0000	16	3	false	false	0.1000	11.0000	85.0000	3.4000	0	0	wh2_main_hef_bow_arrow		wh_bow_arrow_normal	-1.0000	false		-1.0000	1	0.0000	3.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
wh2_main_hef_eagle_claw_bolt	artillery	artillery_default		none	1	low	380	8	45	80.0000	40.0000	0.0000	30	120	false	false	0.1000	12.0000	275.0000	4.0000	0	50	wh2_main_eagleclaw_bolt		wh2_bolt_thrower_eagle_claw	-1.0000	true		-1.0000	1	0.0000	50.0000			0.0000	false	true	true	45	large_2	700	false	false	false	false	1	false	false	false	true	1.5000		false	0.0000	0.4000		bolt_thrower_single_shot
wh2_main_hef_eagle_claw_bolt_spread	artillery	artillery_canister		none	16	low	380	8	45	68.0000	10.0000	3.5000	3	8	false	false	0.1000	12.0000	275.0000	15.0000	11	0	wh2_main_eagleclaw_bolt_spread		wh2_bolt_thrower_eagle_claw_spread	0.3000	true		-1.0000	1	0.0000	13.0000			0.0000	false	true	true	45	medium	700	false	false	false	false	1	false	false	false	true	1.5000		false	0.0000	0.4000		bolt_thrower_multi_shot
wh2_main_hef_longbow_arrow	arrow	small_arm_default		none	1	dual_low_fixed	180	0	88	45.0000	10.0000	0.0000	16	3	false	false	0.1000	11.0000	140.0000	5.7000	0	0	wh2_main_hef_bow_arrow		wh_bow_arrow_normal	-1.0000	false		-1.0000	1	0.0000	3.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
wh2_main_hef_longbow_arrow_princess	arrow	small_arm_default		none	1	dual_low_fixed	180	0	88	60.0000	100.0000	0.0000	190	80	false	false	0.1000	8.0000	150.0000	1.0000	0	0	wh2_main_hef_bow_arrow		wh_crossbow_bolt_normal_LH	0.1000	false		-1.0000	1	0.0000	10.0000			0.0000	false	true	true	45	medium	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.7000	0.4000		placeholder
wh2_main_hef_moon_dragon_breath	misc	artillery_explosive	wh2_main_hef_moon_dragon_explosion	none	1	low	90	0	88	52.0000	60.0000	0.0000	68	41	false	false	1.0000	6.0000	80.0000	25.0000	0	0	wh2_hef_moon_dragon_breath		wh_dragon_breath_flame	1.0000	true		3.0000	1	0.0000	45.0000			1.0000	false	true	true	45	medium	140	false	true	false	true	15	true	true	true	true	2.0000		false	0.8100	0.4000		placeholder
wh2_main_hef_reaver_bow_arrow_tiranoc_chariot	arrow	small_arm_default		none	1	dual_low_fixed	165	0	88	50.0000	20.0000	0.0000	18	11	false	false	0.1000	7.0000	120.0000	4.0000	0	0	wh2_main_hef_bow_arrow		wh_bow_arrow_normal	-1.0000	false		-1.0000	1	0.0000	3.0000			0.0000	true	true	true	45	very_low	300	false	false	false	false	3	false	false	false	true	0.2500		false	0.8400	0.4000		placeholder
wh2_main_hef_sea_guard_arrow	arrow	small_arm_default		none	1	dual_low_fixed	165	0	88	45.0000	10.0000	0.0000	15	4	false	false	0.1000	11.0000	120.0000	5.3000	0	0	wh2_main_hef_bow_arrow		wh_bow_arrow_normal	-1.0000	false		-1.0000	1	0.0000	3.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
wh2_main_hef_star_dragon_breath	misc	artillery_explosive	wh2_main_hef_star_dragon_explosion	none	1	low	90	0	88	54.0000	60.0000	0.0000	32	50	false	false	1.0000	6.0000	80.0000	12.0000	0	0	wh2_hef_star_dragon_breath		wh2_dragon_breath_dark	1.0000	true		3.0000	1	0.0000	45.0000			1.0000	false	true	true	45	medium	140	false	true	false	true	15	true	true	true	true	2.0000		false	0.7800	0.4000		placeholder
wh2_main_hef_sun_dragon_breath	misc	artillery_explosive	wh2_main_hef_sun_dragon_explosion	none	1	low	90	0	88	52.0000	60.0000	0.0000	55	22	false	false	1.0000	6.0000	80.0000	35.0000	0	0	wh2_hef_sun_dragon_breath		wh_dragon_breath_flame	1.0000	true		3.0000	1	0.0000	45.0000			1.0000	false	true	true	45	medium	140	false	true	false	true	15	true	true	true	true	2.0000		false	0.8100	0.4000		placeholder
