key	left_click_down	left_click_up	right_click	mouse_on	mouse_off	drag_start	drag_stop	shortcut	panel_opened	panel_closed	double_left_click	mouse_on_off_cooldown	panel_opened_closed_cooldown
UI_FE_CLICK_New_Cam_Lord_Selection	GBL_UI_Click_Small_Down			UI_MSO_Generic_Small								true	true
UI_FE_CLICK_New_Cam_Lord_Selection_Tab	GBL_UI_Click_Small_Down			UI_MSO_Generic_Small								true	true
UI_FE_Click_Main_Child	GBL_UI_Click_Small_Down	UI_FE_Click_Main_Child		UI_MSO_Generic_Small			UI_CLICK_Generic_Medium	UI_CLICK_Generic_Medium				true	true
UI_FE_Click_Main_Child_Settings	GBL_UI_Click_Small_Down	UI_FE_Click_Main_Settings		UI_MSO_Generic_Small			UI_CLICK_Generic_Medium	UI_CLICK_Generic_Medium				true	true
UI_FE_Click_Main_Parent	GBL_UI_Click_Small_Down	UI_FE_Click_Main_Parent		UI_MSO_Generic_Small			UI_CLICK_Generic_Medium	UI_CLICK_Generic_Medium				true	true
UI_FE_HUD_Blank_Inactive												true	true
UI_FE_HUD_Custom_Battle_Add_Player	GBL_UI_Click_Medium_Down	UI_CLICK_Generic_Medium		UI_MSO_Generic_Small			UI_CLICK_Generic_Medium	UI_CLICK_Generic_Medium				true	true
UI_FE_HUD_Custom_Battle_Auto_Generate_Army	GBL_UI_Click_Medium_Down	UI_CLICK_Custom_Battle_Auto_Generate_Army		UI_MSO_Generic_Small			UI_CLICK_Custom_Battle_Auto_Generate_Army	UI_CLICK_Custom_Battle_Auto_Generate_Army				true	true
UI_FE_HUD_Custom_Battle_Delete_Army	GBL_UI_Click_Medium_Down	UI_CLICK_Custom_Battle_Delete_Army		UI_MSO_Generic_Small			UI_CLICK_Custom_Battle_Delete_Army	UI_CLICK_Custom_Battle_Delete_Army				true	true
UI_FE_HUD_Custom_Battle_Rank_Down_Unit	GBL_UI_Click_Medium_Down	UI_CLICK_Custom_Battle_Rank_Down_Unit		UI_MSO_Generic_Small			UI_CLICK_Custom_Battle_Rank_Down_Unit	UI_CLICK_Custom_Battle_Rank_Down_Unit				true	true
UI_FE_HUD_Custom_Battle_Rank_Up_Unit	GBL_UI_Click_Medium_Down	UI_CLICK_Custom_Battle_Rank_Up_Unit		UI_MSO_Generic_Small			UI_CLICK_Custom_Battle_Rank_Up_Unit	UI_CLICK_Custom_Battle_Rank_Up_Unit				true	true
UI_FE_HUD_Custom_Battle_Remove_Player	GBL_UI_Click_Medium_Down	UI_CLICK_Generic_Medium		UI_MSO_Generic_Small			UI_CLICK_Generic_Medium	UI_CLICK_Generic_Medium				true	true
UI_FE_HUD_Custom_Battle_Select_Map_Type	GBL_UI_Click_Medium_Down	UI_CLICK_Custom_Battle_Select_Map_Type		UI_MSO_Generic_Small			UI_CLICK_Custom_Battle_Select_Map_Type	UI_CLICK_Custom_Battle_Select_Map_Type				true	true
UI_FE_HUD_Custom_Battle_Select_Mount	GBL_UI_Click_Medium_Down	UI_CLICK_Generic_Medium		UI_MSO_Generic_Small			UI_CLICK_Generic_Medium	UI_CLICK_Generic_Medium				true	true
UI_FE_HUD_Delete_Faction	GBL_UI_Click_Small_Down	UI_CLICK_Generic_Small		UI_MSO_Generic_Small			UI_CLICK_Generic_Small	UI_CLICK_Generic_Small				true	true
UI_FE_HUD_Delete_Units	GBL_UI_Click_Small_Down	UI_CLICK_Generic_Small		UI_MSO_Generic_Small			UI_CLICK_Generic_Small	UI_CLICK_Generic_Small				true	true
UI_FE_HUD_Generic_Click	GBL_UI_Click_Small_Down	UI_CLICK_Generic_Small		UI_MSO_Generic_Small			UI_CLICK_Generic_Small	UI_CLICK_Generic_Small				true	true
UI_FE_HUD_Host_Battle	GBL_UI_Click_Small_Down	UI_CLICK_Start_Battle		UI_MSO_Generic_Small			UI_CLICK_Start_Battle	UI_CLICK_Start_Battle				true	true
UI_FE_HUD_Host_Campaign	GBL_UI_Click_Small_Down	UI_CLICK_Start_Battle		UI_MSO_Generic_Small			UI_CLICK_Start_Battle	UI_CLICK_Start_Battle				true	true
UI_FE_HUD_Join_Battle	GBL_UI_Click_Small_Down	UI_CLICK_Start_Battle		UI_MSO_Generic_Small			UI_CLICK_Start_Battle	UI_CLICK_Start_Battle				true	true
UI_FE_HUD_Join_Campaign	GBL_UI_Click_Small_Down	UI_CLICK_Start_Battle		UI_MSO_Generic_Small			UI_CLICK_Start_Battle	UI_CLICK_Start_Battle				true	true
UI_FE_HUD_Main_Menu_Battles	GBL_UI_Click_Medium_Down	UI_CLICK_Generic_Medium		UI_MSO_Generic_Small			UI_CLICK_Generic_Medium	UI_CLICK_Generic_Medium				true	true
UI_FE_HUD_Main_Menu_Campaigns	GBL_UI_Click_Medium_Down	UI_CLICK_Generic_Medium		UI_MSO_Generic_Small			UI_CLICK_Generic_Medium	UI_CLICK_Generic_Medium				true	true
UI_FE_HUD_Main_Menu_Downloadable_Content	GBL_UI_Click_Medium_Down	UI_CLICK_Generic_Medium		UI_MSO_Generic_Small			UI_CLICK_Generic_Medium	UI_CLICK_Generic_Medium				true	true
UI_FE_HUD_Main_Menu_Drop_Down	GBL_UI_Click_Small_Down	UI_CLICK_Main_Menu_Drop_Down		UI_MSO_Generic_Small			UI_CLICK_Main_Menu_Drop_Down	UI_CLICK_Main_Menu_Drop_Down				true	true
UI_FE_HUD_Main_Menu_Drop_Down_Flames	GBL_UI_Click_Small_Down	UI_CLICK_Main_Menu_Drop_Down		UI_ANIM_Mouse_Over_Fire_Start	UI_ANIM_Mouse_Over_Fire_Stop		UI_CLICK_Main_Menu_Drop_Down	UI_CLICK_Main_Menu_Drop_Down				false	true
UI_FE_HUD_Main_Menu_Options	GBL_UI_Click_Medium_Down	UI_CLICK_Generic_Medium		UI_MSO_Generic_Small			UI_CLICK_Generic_Medium	UI_CLICK_Generic_Medium				true	true
UI_FE_HUD_Refresh_List	GBL_UI_Click_Medium_Down	UI_CLICK_Generic_Medium		UI_MSO_Generic_Small			UI_CLICK_Generic_Medium	UI_CLICK_Generic_Medium				true	true
UI_FE_HUD_Select_Chapter	GBL_UI_Click_Medium_Down	UI_CLICK_Generic_Medium		UI_MSO_Generic_Small			UI_CLICK_Generic_Medium	UI_CLICK_Generic_Medium				true	true
UI_FE_HUD_Select_Character	GBL_UI_Click_Medium_Down	UI_CLICK_Generic_Medium		UI_MSO_Generic_Small		UI_CLICK_Generic_Medium	UI_CLICK_Generic_Medium					true	true
UI_FE_HUD_Select_Faction	GBL_UI_Click_Small_Down	UI_CLICK_Generic_Small		UI_MSO_Generic_Small			UI_CLICK_Generic_Small	UI_CLICK_Generic_Small				true	true
UI_FE_HUD_Select_Historical_Battle	GBL_UI_Click_Medium_Down	UI_CLICK_Select_Battle		UI_MSO_Generic_Small			UI_CLICK_Select_Battle	UI_CLICK_Select_Battle				true	true
UI_FE_HUD_Select_Monster_Hunt_Battle_0	GBL_UI_Click_Small_Down	UI_FE_HUD_Select_Monster_Hunt_Battle_0		UI_MSO_Generic_Small			UI_FE_HUD_Select_Monster_Hunt_Battle_0	UI_FE_HUD_Select_Monster_Hunt_Battle_0				true	true
UI_FE_HUD_Select_Monster_Hunt_Battle_1	GBL_UI_Click_Small_Down	UI_FE_HUD_Select_Monster_Hunt_Battle_1		UI_MSO_Generic_Small			UI_FE_HUD_Select_Monster_Hunt_Battle_1	UI_FE_HUD_Select_Monster_Hunt_Battle_1				true	true
UI_FE_HUD_Select_Monster_Hunt_Battle_10	GBL_UI_Click_Small_Down	UI_FE_HUD_Select_Monster_Hunt_Battle_10		UI_MSO_Generic_Small			UI_FE_HUD_Select_Monster_Hunt_Battle_10	UI_FE_HUD_Select_Monster_Hunt_Battle_10				true	true
UI_FE_HUD_Select_Monster_Hunt_Battle_11	GBL_UI_Click_Small_Down	UI_FE_HUD_Select_Monster_Hunt_Battle_11		UI_MSO_Generic_Small			UI_FE_HUD_Select_Monster_Hunt_Battle_11	UI_FE_HUD_Select_Monster_Hunt_Battle_11				true	true
UI_FE_HUD_Select_Monster_Hunt_Battle_2	GBL_UI_Click_Small_Down	UI_FE_HUD_Select_Monster_Hunt_Battle_2		UI_MSO_Generic_Small			UI_FE_HUD_Select_Monster_Hunt_Battle_2	UI_FE_HUD_Select_Monster_Hunt_Battle_2				true	true
UI_FE_HUD_Select_Monster_Hunt_Battle_3	GBL_UI_Click_Small_Down	UI_FE_HUD_Select_Monster_Hunt_Battle_3		UI_MSO_Generic_Small			UI_FE_HUD_Select_Monster_Hunt_Battle_3	UI_FE_HUD_Select_Monster_Hunt_Battle_3				true	true
UI_FE_HUD_Select_Monster_Hunt_Battle_4	GBL_UI_Click_Small_Down	UI_FE_HUD_Select_Monster_Hunt_Battle_4		UI_MSO_Generic_Small			UI_FE_HUD_Select_Monster_Hunt_Battle_4	UI_FE_HUD_Select_Monster_Hunt_Battle_4				true	true
UI_FE_HUD_Select_Monster_Hunt_Battle_5	GBL_UI_Click_Small_Down	UI_FE_HUD_Select_Monster_Hunt_Battle_5		UI_MSO_Generic_Small			UI_FE_HUD_Select_Monster_Hunt_Battle_5	UI_FE_HUD_Select_Monster_Hunt_Battle_5				true	true
UI_FE_HUD_Select_Monster_Hunt_Battle_6	GBL_UI_Click_Small_Down	UI_FE_HUD_Select_Monster_Hunt_Battle_6		UI_MSO_Generic_Small			UI_FE_HUD_Select_Monster_Hunt_Battle_6	UI_FE_HUD_Select_Monster_Hunt_Battle_6				true	true
UI_FE_HUD_Select_Monster_Hunt_Battle_7	GBL_UI_Click_Small_Down	UI_FE_HUD_Select_Monster_Hunt_Battle_7		UI_MSO_Generic_Small			UI_FE_HUD_Select_Monster_Hunt_Battle_7	UI_FE_HUD_Select_Monster_Hunt_Battle_7				true	true
UI_FE_HUD_Select_Monster_Hunt_Battle_8	GBL_UI_Click_Small_Down	UI_FE_HUD_Select_Monster_Hunt_Battle_8		UI_MSO_Generic_Small			UI_FE_HUD_Select_Monster_Hunt_Battle_8	UI_FE_HUD_Select_Monster_Hunt_Battle_8				true	true
UI_FE_HUD_Select_Monster_Hunt_Battle_9	GBL_UI_Click_Small_Down	UI_FE_HUD_Select_Monster_Hunt_Battle_9		UI_MSO_Generic_Small			UI_FE_HUD_Select_Monster_Hunt_Battle_9	UI_FE_HUD_Select_Monster_Hunt_Battle_9				true	true
UI_FE_HUD_Spectate	GBL_UI_Click_Small_Down	UI_CLICK_Start_Battle		UI_MSO_Generic_Small			UI_CLICK_Start_Battle	UI_CLICK_Start_Battle				true	true
UI_FE_HUD_Start_Battle	GBL_UI_Click_Large_Down	UI_CLICK_Start_Battle		UI_MSO_Generic_Small		UI_CLICK_Start_Battle	UI_CLICK_Start_Battle					true	true
UI_FE_HUD_Start_Campaign	GBL_UI_Click_Large_Down	UI_CLICK_Start_Battle		UI_MSO_Generic_Small			UI_CLICK_Start_Battle	UI_CLICK_Start_Battle				true	true
UI_FE_HUD_Start_Campaign_Battle	GBL_UI_Click_Large_Down	UI_CLICK_Generic_Start_Battle_Campaign		UI_MSO_Generic_Small			UI_CLICK_Generic_Start_Battle_Campaign	UI_CLICK_Generic_Start_Battle_Campaign				true	true
UI_FE_HUD_Start_Campaign_Battle_Ticker_End	GBL_UI_Click_Large_Down	UI_CLICK_Generic_Start_Battle_Campaign_Ticker_End		UI_MSO_Generic_Small			UI_CLICK_Generic_Start_Battle_Campaign	UI_CLICK_Generic_Start_Battle_Campaign				true	true
UI_FE_HUD_Start_Custom_Battle	GBL_UI_Click_Large_Down	UI_CLICK_Start_Battle		UI_MSO_Generic_Small			UI_CLICK_Start_Battle	UI_CLICK_Start_Battle				true	true
UI_FE_HUD_Start_Prologue	GBL_UI_Click_Large_Down	UI_CLICK_Start_Battle		UI_MSO_Generic_Small			UI_CLICK_Start_Battle	UI_CLICK_Start_Battle				true	true
UI_FE_POPUP_Campaign_Set_Difficulty									UI_FE_POPUP_Campaign_Set_Difficulty_Open	UI_FE_POPUP_Campaign_Set_Difficulty_Close		true	true
UI_FE_POPUP_Generic									UI_POPUP_ESC_Open	UI_POPUP_ESC_Close		true	true
UI_FE_POPUP_Incident									UI_FE_POPUP_Incident_Open	UI_FE_POPUP_Incident_Close		true	true
UI_FE_POPUP_New_Cam_Lord_Race_Selection									UI_FE_POPUP_New_Cam_Lord_Race_Selection_Open	UI_FE_POPUP_New_Cam_Lord_Race_Selection_Close		true	true
UI_GBL_HUD_ADC_Button	GBL_UI_Click_Small_Down	UI_CLICK_Generic_Small			UI_MSO_Generic_Small		UI_CLICK_Generic_Small	UI_CLICK_Generic_Small				true	true
UI_GBL_HUD_Delete	GBL_UI_Click_Small_Down	UI_CLICK_Generic_Small		UI_MSO_Generic_Small			UI_CLICK_Generic_Small	UI_CLICK_Generic_Small				true	true
UI_GBL_HUD_EGX_Battle_Select	GBL_UI_Click_Small_Down			UI_MSO_Generic_Small								true	true
UI_GBL_HUD_Encylopedia	GBL_UI_Click_Small_Down	UI_CLICK_Encylopedia		UI_MSO_Generic_Small			UI_CLICK_Encylopedia	UI_CLICK_Encylopedia				true	true
UI_GBL_HUD_Generic_Accept_Confirm	GBL_UI_Click_Medium_Down	UI_CLICK_Accept_Confirm		UI_MSO_Generic_Small			UI_CLICK_Accept_Confirm	UI_CLICK_Accept_Confirm				true	true
UI_GBL_HUD_Generic_Cancel_Decline	GBL_UI_Click_Medium_Down	UI_CLICK_Cancel_Decline		UI_MSO_Generic_Small			UI_CLICK_Cancel_Decline	UI_CLICK_Cancel_Decline				true	true
UI_GBL_HUD_Go_Back	GBL_UI_Click_Medium_Down	UI_CLICK_Go_Back		UI_MSO_Generic_Small			UI_CLICK_Go_Back	UI_CLICK_Go_Back				true	true
UI_GBL_HUD_Invite_Friend	GBL_UI_Click_Medium_Down	UI_CLICK_Accept_Confirm		UI_MSO_Generic_Small			UI_CLICK_Accept_Confirm	UI_CLICK_Accept_Confirm				true	true
UI_GBL_HUD_Purchase	GBL_UI_Click_Medium_Down	UI_CLICK_Purchase		UI_MSO_Generic_Small			UI_CLICK_Purchase	UI_CLICK_Purchase				true	true
UI_GBL_HUD_Rush_Construction_Accept	GBL_UI_Click_Medium_Down	UI_GBL_Dialogue_Box_Rush_Construction_Accept		UI_MSO_Generic_Small			UI_GBL_Dialogue_Box_Rush_Construction_Accept					true	true
UI_GBL_HUD_Spell_Browser	GBL_UI_Click_Small_Down	UI_CLICK_Generic_Small		UI_MSO_Generic_Small			UI_CLICK_Generic_Small	UI_CLICK_Generic_Small				true	true
UI_GBL_HUD_Tactical_Map_Close				UI_MSO_Generic_Small								true	true
UI_GBL_HUD_Tactical_Map_Open				UI_MSO_Generic_Small								true	true
UI_GBL_MSO_ESC_Menu_Open				UI_MSO_Generic_Small								true	true
UI_GBL_POPUP_Dialogue_Box_No_State									UI_POPUP_Dialogue_Box_No_State_Open	UI_POPUP_Dialogue_Box_No_State_Close		true	true
UI_GBL_POPUP_ESC_Menu									UI_POPUP_ESC_Open	UI_POPUP_ESC_Close		true	true
UI_GBL_POPUP_Exit_Game_Option									UI_POPUP_Dialogue_Box_Open	UI_POPUP_Dialogue_Box_Close		true	true
UI_GBL_POPUP_Generic												true	true
UI_GBL_POPUP_Spell_Browser									UI_POPUP_Spell_Browser_Open	UI_POPUP_Spell_Browser_Close		true	true
UI_GBL_Spell_Browser_Unit									UI_POPUP_Units_State_Open	UI_POPUP_Units_State_Close		true	true
UI_GBL_Spell_Browser_Video_Visible									UI_POPUP_Spell_Browser_State_Open	UI_POPUP_Spell_Browser_State_Close		true	true
UI_GBL_TMP_Arrow_Next	GBL_UI_Click_Small_Down	UI_CLICK_Generic_Small		UI_MSO_Generic_Small			UI_CLICK_Generic_Small	UI_CLICK_Generic_Small				true	true
UI_GBL_TMP_Arrow_Previous	GBL_UI_Click_Small_Down	UI_CLICK_Generic_Small		UI_MSO_Generic_Small			UI_CLICK_Generic_Small	UI_CLICK_Generic_Small				true	true
UI_GBL_TMP_Building_Button	GBL_UI_Click_Medium_Down			UI_MSO_Generic_Small			UI_CLICK_Construction_Start	UI_CLICK_Construction_Start				true	true
UI_GBL_TMP_CheckBox	GBL_UI_Click_Tick_Box_Down	UI_CLICK_Tick_Box		UI_MSO_Generic_Small			UI_CLICK_Tick_Box	UI_CLICK_Tick_Box				true	true
UI_GBL_TMP_DropDown	GBL_UI_Click_Small_Down	UI_CLICK_Drop_Down		UI_MSO_Generic_Small			UI_CLICK_Drop_Down	UI_CLICK_Drop_Down				true	true
UI_GBL_TMP_DropDown_List	GBL_UI_Click_Small_Down	UI_CLICK_Generic_Small		UI_MSO_Generic_Small			UI_CLICK_Generic_Small	UI_CLICK_Generic_Small				true	true
UI_GBL_TMP_Edicts_Button	GBL_UI_Click_Small_Down	UI_CLICK_Commandment_Select		UI_MSO_Generic_Small			UI_CLICK_Commandment_Select	UI_CLICK_Commandment_Select				true	true
UI_GBL_TMP_Extra_Large_Button	GBL_UI_Click_Medium_Down	UI_CLICK_Tab_Medium		UI_MSO_Generic_Medium			UI_CLICK_Tab_Medium	UI_CLICK_Tab_Medium				true	true
UI_GBL_TMP_Extra_Small_Button	GBL_UI_Click_Small_Down	UI_CLICK_Generic_Small		UI_MSO_Generic_Small			UI_CLICK_Generic_Small	UI_CLICK_Generic_Small				true	true
UI_GBL_TMP_Generic_Click	GBL_UI_Click_Small_Down	UI_CLICK_Generic_Small		UI_MSO_Generic_Small			UI_CLICK_Generic_Small	UI_CLICK_Generic_Small				true	true
UI_GBL_TMP_Generic_Click_LR	GBL_UI_Click_Small_Down	UI_CLICK_Generic_Small	UI_CLICK_Generic_Small	UI_MSO_Generic_Small			UI_CLICK_Generic_Small	UI_CLICK_Generic_Small				true	true
UI_GBL_TMP_Generic_Click_Locked_Medium		UI_CLICK_GBL_Selection_Unavailible		UI_MSO_Generic_Medium			UI_CLICK_GBL_Selection_Unavailible	UI_CLICK_GBL_Selection_Unavailible				true	true
UI_GBL_TMP_Generic_Click_Locked_Small		UI_CLICK_GBL_Selection_Unavailible		UI_MSO_Generic_Small			UI_CLICK_GBL_Selection_Unavailible	UI_CLICK_GBL_Selection_Unavailible				true	true
UI_GBL_TMP_MODULAR_Extra_Large_Button	GBL_UI_Click_Large_Down	UI_GLOBAL_MODULAR_Click_Extra_Large		UI_MSO_Generic_Small			UI_GLOBAL_MODULAR_Click_Extra_Large	UI_GLOBAL_MODULAR_Click_Extra_Large				true	true
UI_GBL_TMP_MODULAR_Impact_Boom	GBL_UI_Click_Medium_Down	UI_GLOBAL_MODULAR_Click_Impact_Boom		UI_MSO_Generic_Small			UI_GLOBAL_MODULAR_Click_Impact_Boom	UI_GLOBAL_MODULAR_Click_Impact_Boom				true	true
UI_GBL_TMP_MODULAR_Impact_Explosion	GBL_UI_Click_Medium_Down	UI_GLOBAL_MODULAR_Click_Impact_Explosion		UI_MSO_Generic_Small			UI_GLOBAL_MODULAR_Click_Impact_Explosion	UI_GLOBAL_MODULAR_Click_Impact_Explosion				true	true
UI_GBL_TMP_MODULAR_Impact_Low	GBL_UI_Click_Medium_Down	UI_GLOBAL_MODULAR_Click_Impact_Low		UI_MSO_Generic_Small			UI_GLOBAL_MODULAR_Click_Impact_Low	UI_GLOBAL_MODULAR_Click_Impact_Low				true	true
UI_GBL_TMP_MODULAR_Large_Button	GBL_UI_Click_Large_Down	UI_GLOBAL_MODULAR_Click_Large		UI_MSO_Generic_Small			UI_GLOBAL_MODULAR_Click_Large	UI_GLOBAL_MODULAR_Click_Large				true	true
UI_GBL_TMP_MODULAR_Medium_Button	GBL_UI_Click_Medium_Down	UI_GLOBAL_MODULAR_Click_Medium		UI_MSO_Generic_Small			UI_GLOBAL_MODULAR_Click_Medium	UI_GLOBAL_MODULAR_Click_Medium				true	true
UI_GBL_TMP_MODULAR_Small_Button	GBL_UI_Click_Small_Down	UI_GLOBAL_MODULAR_Click_Small		UI_MSO_Generic_Small			UI_GLOBAL_MODULAR_Click_Small	UI_GLOBAL_MODULAR_Click_Small				true	true
UI_GBL_TMP_Mouse_Over_Only				UI_MSO_Generic_Small								true	true
UI_GBL_TMP_Parchment_Row	GBL_UI_Click_Medium_Down	UI_CLICK_Parchment_Row		UI_MSO_Generic_Medium			UI_CLICK_Parchment_Row	UI_CLICK_Parchment_Row				true	true
UI_GBL_TMP_Portrait_Card	GBL_UI_Click_Small_Down	UI_CLICK_Portrait_Card		UI_MSO_Generic_Small			UI_CLICK_Portrait_Card	UI_CLICK_Portrait_Card				true	true
UI_GBL_TMP_Prebattle_Portrait_Select	GBL_UI_Click_Small_Down	UI_CLICK_Portrait_Card		UI_MSO_Generic_Small			UI_CLICK_Portrait_Card	UI_CLICK_Portrait_Card				true	true
UI_GBL_TMP_Radio_Button	GBL_UI_Click_Small_Down	UI_CLICK_Generic_Small		UI_MSO_Generic_Small			UI_CLICK_Generic_Small	UI_CLICK_Generic_Small				true	true
UI_GBL_TMP_Round_Large_Button	GBL_UI_Click_Large_Down	UI_CLICK_Generic_Large		UI_MSO_Generic_Small			UI_CLICK_Generic_Large	UI_CLICK_Generic_Large				true	true
UI_GBL_TMP_Round_Large_Button_Toggle	GBL_UI_Click_Large_Down	UI_CLICK_Generic_Small		UI_MSO_Generic_Small			UI_CLICK_Generic_Small	UI_CLICK_Generic_Small				true	true
UI_GBL_TMP_Round_Medium_Button	GBL_UI_Click_Small_Down	UI_CLICK_Generic_Small		UI_MSO_Generic_Small			UI_CLICK_Generic_Small	UI_CLICK_Generic_Small				true	true
UI_GBL_TMP_Round_Medium_Button_Toggle	GBL_UI_Click_Small_Down	UI_CLICK_Generic_Small		UI_MSO_Generic_Small			UI_CLICK_Generic_Small	UI_CLICK_Generic_Small				true	true
UI_GBL_TMP_Round_Small_Button	GBL_UI_Click_Small_Down	UI_CLICK_Generic_Small		UI_MSO_Generic_Small			UI_CLICK_Generic_Small	UI_CLICK_Generic_Small				true	true
UI_GBL_TMP_Round_Small_Button_Toggle	GBL_UI_Click_Small_Down	UI_CLICK_Generic_Small		UI_MSO_Generic_Small			UI_CLICK_Generic_Small	UI_CLICK_Generic_Small				true	true
UI_GBL_TMP_Selection_Locked_Unavailable_Medium	GBL_UI_Click_Medium_Down	UI_CLICK_GBL_Selection_Unavailible		UI_MSO_Generic_Medium			UI_CLICK_GBL_Selection_Unavailible	UI_CLICK_GBL_Selection_Unavailible				true	true
UI_GBL_TMP_Selection_Locked_Unavailable_Small	GBL_UI_Click_Small_Down	UI_CLICK_GBL_Selection_Unavailible		UI_MSO_Generic_Small			UI_CLICK_GBL_Selection_Unavailible	UI_CLICK_GBL_Selection_Unavailible				true	true
UI_GBL_TMP_Siege_Equipment_Card	GBL_UI_Click_Medium_Down	UI_CLICK_Generic_Medium		UI_MSO_Generic_Small			UI_CLICK_Custom_Battle_Add_Unit					true	true
UI_GBL_TMP_Skill_Tab_Toggle	GBL_UI_Click_Small_Down	UI_CLICK_Tab_Skill		UI_MSO_Generic_Small			UI_CLICK_Tab_Skill	UI_CLICK_Tab_Skill				true	true
UI_GBL_TMP_Slider_Arrows	GBL_UI_Click_Small_Down	UI_CLICK_Generic_Small		UI_MSO_Generic_Small		UI_CLICK_Generic_Small	UI_CLICK_Generic_Small					true	true
UI_GBL_TMP_Slider_Background_Laboratory	GBL_UI_Click_Small_Down	UI_FE_Laboratory_Warp_Lightning_Slider_One_Shot										true	true
UI_GBL_TMP_Slider_Handle	GBL_UI_Click_Small_Down	UI_CLICK_Generic_Small		UI_MSO_Generic_Small			UI_CLICK_Generic_Small	UI_CLICK_Generic_Small				true	true
UI_GBL_TMP_Slider_Handle_Laboratory	GBL_UI_Click_Small_Down			UI_MSO_Generic_Small		UI_FE_Laboratory_Warp_Lightning_Slider_Loop_Start	UI_FE_Laboratory_Warp_Lightning_Slider_Loop_Stop					true	true
UI_GBL_TMP_Square_Large_Text_Button	GBL_UI_Click_Small_Down	UI_CLICK_Generic_Text_Small		UI_MSO_Generic_Small			UI_CLICK_Generic_Text_Small	UI_CLICK_Generic_Text_Small				true	true
UI_GBL_TMP_Square_Large_Text_Button_Toggle	GBL_UI_Click_Small_Down	UI_CLICK_Generic_Text_Small		UI_MSO_Generic_Small			UI_CLICK_Generic_Text_Small	UI_CLICK_Generic_Text_Small				true	true
UI_GBL_TMP_Square_Large_Text_Tab_Toggle	GBL_UI_Click_Medium_Down	UI_CLICK_Tab_Medium		UI_MSO_Generic_Small			UI_CLICK_Tab_Medium	UI_CLICK_Tab_Medium				true	true
UI_GBL_TMP_Square_Medium_Button	GBL_UI_Click_Small_Down	UI_CLICK_Generic_Text_Small		UI_MSO_Generic_Medium			UI_CLICK_Generic_Text_Small	UI_CLICK_Generic_Text_Small				true	true
UI_GBL_TMP_Square_Medium_Button_Toggle	GBL_UI_Click_Small_Down	UI_CLICK_Generic_Text_Small		UI_MSO_Generic_Medium			UI_CLICK_Generic_Text_Small	UI_CLICK_Generic_Text_Small				true	true
UI_GBL_TMP_Square_Medium_Text_Button_Toggle	GBL_UI_Click_Medium_Down	UI_CLICK_Tab_Medium		UI_MSO_Generic_Small			UI_CLICK_Tab_Medium	UI_CLICK_Tab_Medium				true	true
UI_GBL_TMP_Square_Medium_Text_Tab_Toggle	GBL_UI_Click_Medium_Down	UI_CLICK_Tab_Medium		UI_MSO_Generic_Medium			UI_CLICK_Tab_Medium	UI_CLICK_Tab_Medium				true	true
UI_GBL_TMP_Square_Small_Tab_Toggle	GBL_UI_Click_Small_Down	UI_CLICK_Generic_Text_Small		UI_MSO_Generic_Small			UI_CLICK_Generic_Text_Small	UI_CLICK_Generic_Text_Small				true	true
UI_GBL_TMP_Stance_Button				UI_MSO_Generic_Small								true	true
UI_GBL_TMP_Stance_Button_Toggle				UI_MSO_Generic_Small								true	true
UI_GBL_TMP_Text_Button	GBL_UI_Click_Small_Down	UI_CLICK_Generic_Text_Small		UI_MSO_Generic_Small			UI_CLICK_Generic_Text_Small	UI_CLICK_Generic_Text_Small				true	true
UI_GBL_TMP_Transition_Extra_Large_Button	GBL_UI_Click_Large_Down	UI_CLICK_Transition_Button_Extra_Large		UI_MSO_Generic_Small			UI_CLICK_Transition_Button_Extra_Large	UI_CLICK_Transition_Button_Extra_Large				true	true
UI_GBL_TMP_Transition_Extra_Large_Button_Flames	GBL_UI_Click_Large_Down	UI_CLICK_Transition_Button_Extra_Large		UI_ANIM_Mouse_Over_Fire_Start	UI_ANIM_Mouse_Over_Fire_Stop		UI_CLICK_Transition_Button_Extra_Large	UI_CLICK_Transition_Button_Extra_Large				false	true
UI_GBL_TMP_Transition_Large_Button	GBL_UI_Click_Large_Down	UI_CLICK_Transition_Button_Large		UI_MSO_Generic_Small			UI_CLICK_Transition_Button_Large	UI_CLICK_Transition_Button_Large				true	true
UI_GBL_TMP_Transition_Large_Button_02	GBL_UI_Click_Large_Down	UI_CLICK_Transition_Button_Large_02		UI_MSO_Generic_Small			UI_CLICK_Transition_Button_Large_02	UI_CLICK_Transition_Button_Large_02				true	true
UI_GBL_TMP_Transition_Large_Button_02_Flames	GBL_UI_Click_Large_Down	UI_CLICK_Transition_Button_Large_02		UI_ANIM_Mouse_Over_Fire_Start	UI_ANIM_Mouse_Over_Fire_Stop		UI_CLICK_Transition_Button_Large_02	UI_CLICK_Transition_Button_Large_02				false	true
UI_GBL_TMP_Transition_Large_Button_No_Flames	GBL_UI_Click_Large_Down	UI_CLICK_Transition_Button_Large_02		UI_MSO_Generic_Small			UI_CLICK_Transition_Button_Large_02	UI_CLICK_Transition_Button_Large_02				true	true
UI_GBL_TMP_Transition_Medium_Button	GBL_UI_Click_Medium_Down	UI_CLICK_Transition_Button_Medium		UI_MSO_Generic_Small			UI_CLICK_Transition_Button_Medium	UI_CLICK_Transition_Button_Medium				true	true
