key	man_animations_table	variant	battle_entity	battle_entity_stats	autonomous_rider_hero	autonomous_rider_can_shoot_in_melee	can_only_be_used_by_draught
wh3_dlc25_emp_veh_land_ship_crew_repeater_poopdeck_left_2	hu1_dlc25_wm_landship02_poopdeck_repeater_rifle_02	wh3_dlc25_emp_veh_land_ship_crew_repeater	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_repeater	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_repeater_poopdeck_right_0	hu1_dlc25_wm_landship02_poopdeck_repeater_rifle_01	wh3_dlc25_emp_veh_land_ship_crew_repeater	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_repeater	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_repeater_poopdeck_right_1	hu1_dlc25_wm_landship02_poopdeck_repeater_rifle_01	wh3_dlc25_emp_veh_land_ship_crew_repeater	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_repeater	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_repeater_poopdeck_right_2	hu1_dlc25_wm_landship02_poopdeck_repeater_rifle_02	wh3_dlc25_emp_veh_land_ship_crew_repeater	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_repeater	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_repeater_side_left_0	hu1_dlc25_wm_landship02_side_repeater_rifle_01	wh3_dlc25_emp_veh_land_ship_crew_repeater	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_repeater	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_repeater_side_right_0	hu1_dlc25_wm_landship02_side_repeater_rifle_01	wh3_dlc25_emp_veh_land_ship_crew_repeater	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_repeater	false	true	false
wh3_dlc25_emp_veh_land_ship_crows_nest_hochland_long_rifle	hu1_dlc25_wm_landship02_crows_nest_rifle_01	wh3_dlc25_emp_inf_hochland_long_rifles	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_veh_land_ship_crows_nest_hochland_long_rifle	false	true	false
wh3_dlc25_emp_veh_marienburg_land_ship_smokestack	wm_dlc23_smokestack	dummy_variant	wh3_dlc25_emp_veh_marienburg_land_ship_smokestack		true	false	false
wh3_dlc25_emp_veh_marienburg_land_ship_smokestack2	wm_dlc23_smokestack	dummy_variant	wh3_dlc25_emp_veh_marienburg_land_ship_smokestack		true	false	false
wh3_dlc25_emp_veh_steam_tank_cannon_volley_gun	wm_steam_tank_cannon01_volley_gun	wh3_dlc25_emp_veh_steam_tank_volley_gun_cannons	wh_main_emp_veh_steam_tank_cannon	wh3_dlc25_emp_steam_tank_cannon_volley_gun	false	true	false
wh3_dlc25_emp_veh_steam_tank_engineer_commander	hu1_dlc25_wm_steamtank01_gunner	wh_main_emp_veh_steam_tank_engineer_commander	wh_main_emp_veh_steam_tank_rider_blood	wh3_dlc25_emp_veh_steam_tank_engineer_commander	false	true	false
wh3_dlc25_emp_veh_steam_tank_turret_volley_gun	wm_steam_tank_turret01	wh3_dlc25_emp_veh_steam_tank_volley_gun_turret	wh_main_emp_veh_steam_tank_turret	wh_main_emp_steam_tank_turret	false	true	false
wh3_dlc25_nur_cav_rot_knights	hu1c_dlc25_rot_knight_bc4_rot_beast_lance_and_claw	wh3_dlc25_nur_cav_rot_knights	wh3_dlc25_rot_knight_rider_blood_dismembers		false	true	false
wh3_dlc25_nur_cav_rot_knights_ror	hu1c_dlc25_rot_knight_bc4_rot_beast_lance_and_claw	wh3_dlc25_nur_cav_rot_knights_ror	wh3_dlc25_rot_knight_rider_blood_dismembers		false	true	false
wh3_dlc25_nur_cha_exalted_hero_chieftain_chaos_dragon	hu1c_chaos_dr1b_chaos_dragon_wb_sword_and_shield	wh3_dlc25_nur_cha_exalted_hero_chieftain	wh_main_infantry_standard_large_hero_blood_dismembers		true	true	false
wh3_dlc25_nur_cha_exalted_hero_chieftain_chaos_steed	hu1c_wh3_dlc20_hr1_glhh_sword_and_shield	wh3_dlc25_nur_cha_exalted_hero_chieftain	wh3_dlc20_chs_cha_lord_hero_chaos_steed_rider		true	true	false
wh3_dlc25_nur_cha_exalted_hero_chieftain_rider2	hu1c_chaos_wm_chariot_axe_and_shield	wh3_dlc25_nur_cha_exalted_hero_chieftain	wh_main_infantry_rider_character_blood		true	true	false
wh3_dlc25_nur_cha_kayzk_the_befouled	hu6h_dlc25_kayzk_bc4_rot_beast_sword	wh3_dlc25_cha_kayzk_the_befouled	wh3_dlc25_cha_nur_kayzk_blood		true	true	false
wh3_dlc25_nur_cha_tamurkhan	hu13_dlc25_tamurkhan_dr05_toad_dragon_axe	wh3_dlc25_nur_cha_tamurkhan	wh3_dlc25_nur_char_tamurkhan_rider		true	true	false
wh3_dlc25_nur_razorgor_bray_shaman_chieftain_chariot_rider2	hu6_gor_wm_razorgor_chariot_staff_and_sword	wh3_dlc25_nur_cha_bray_shaman_wild_chieftain	wh_main_infantry_rider_character_blood		true	true	false
wh3_main_cth_cav_jade_lancer_rider	hu1e_hr1_warhorse_lance_and_shield	wh3_main_cth_cav_jade_lancers	wh_main_cavalry_rider_standard_blood		false	false	false
wh3_main_cth_cav_jade_longma_rider	hu1e_wh3_cathay_hr1_longma_halberd_and_shield	wh3_main_cth_cav_jade_longma_riders	wh_main_cavalry_rider_standard_blood		false	false	false
wh3_main_cth_cav_peasant_horsemen_rider	hu1e_hr1_warhorse_spear	wh3_main_cth_cav_peasant_horsemen_0	wh_main_cavalry_rider_standard_blood		false	false	false
wh3_main_cth_cha_alchemist_1	hu1e_hr1_warhorse_mage_female_hero	wh3_main_cth_cha_alchemist	wh3_main_cth_hum_alchemist_blood		true	true	false
wh3_main_cth_cha_astromancer_1	hu1e_hr1_warhorse_mage_hero	wh3_main_cth_cha_astromancer	wh_main_infantry_rider_blood		true	true	false
wh3_main_cth_cha_astromancer_2	hu1e_warcompass01_mage_hero	wh3_main_cth_cha_astromancer	wh_main_infantry_rider_blood		true	true	false
wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_1	hu1e_hr1_warhorse_mage_lord	wh3_main_cth_cha_dragon_blooded_shugengan_lord	wh3_main_cth_rider_shugengan_yang_blood		true	true	false
wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_2	hu1e_wh3_cathay_hr1_longma_mage_lord	wh3_main_cth_cha_dragon_blooded_shugengan_lord	wh3_main_cth_rider_shugengan_yang_blood		true	true	false
wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_1	hu1e_hr1_warhorse_mage_lord	wh3_main_cth_cha_dragon_blooded_shugengan_lord	wh3_main_cth_rider_shugengan_yin_blood		true	true	false
wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_2	hu1e_wh3_cathay_hr1_longma_mage_lord	wh3_main_cth_cha_dragon_blooded_shugengan_lord	wh3_main_cth_rider_shugengan_yin_blood		true	true	false
wh3_main_cth_cha_lord_magistrate_1	hu1e_hr1_warhorse_sword_lord	wh3_main_cth_cha_lord_magistrate	wh_main_infantry_rider_blood		true	true	false
wh3_main_cth_sky_junk_gunner_1	hu1e_skyjunk01_crew_gunner_01	wh3_main_cth_sky_junk_crew_gunner	wh3_main_cth_sky_junk_gunner_rider	wh3_main_cth_sky_junk_gunner	false	true	false
wh3_main_cth_sky_junk_gunner_2	hu1e_skyjunk01_crew_gunner_02	wh3_main_cth_sky_junk_crew_gunner	wh3_main_cth_sky_junk_gunner_rider	wh3_main_cth_sky_junk_gunner	false	true	false
wh3_main_cth_sky_junk_gunner_3	hu1e_skyjunk01_crew_gunner_03	wh3_main_cth_sky_junk_crew_gunner	wh3_main_cth_sky_junk_gunner_rider	wh3_main_cth_sky_junk_gunner	false	true	false
wh3_main_cth_sky_junk_gunner_4	hu1e_skyjunk01_crew_gunner_04	wh3_main_cth_sky_junk_crew_gunner	wh3_main_cth_sky_junk_gunner_rider	wh3_main_cth_sky_junk_gunner	false	true	false
wh3_main_cth_sky_junk_pilot	hu1e_skyjunk01_crew_pilot	wh3_main_cth_artillery_crew	wh_main_infantry_rider_blood		false	true	false
wh3_main_cth_sky_lantern_gunner_1	hu1e_skylantern01_crew_gunner_01	wh3_main_cth_sky_junk_crew_gunner	wh3_main_cth_sky_lantern_gunner_rider	wh3_main_cth_sky_lantern_gunner	false	true	false
wh3_main_cth_sky_lantern_gunner_2	hu1e_skylantern01_crew_gunner_02	wh3_main_cth_sky_junk_crew_gunner	wh3_main_cth_sky_lantern_gunner_rider	wh3_main_cth_sky_lantern_gunner	false	true	false
wh3_main_cth_sky_lantern_gunner_3	hu1e_skylantern01_crew_gunner_03	wh3_main_cth_sky_junk_crew_gunner	wh3_main_cth_sky_lantern_gunner_rider	wh3_main_cth_sky_lantern_gunner	false	true	false
wh3_main_cth_sky_lantern_gunner_4	hu1e_skylantern01_crew_gunner_04	wh3_main_cth_sky_junk_crew_gunner	wh3_main_cth_sky_lantern_gunner_rider	wh3_main_cth_sky_lantern_gunner	false	true	false
wh3_main_cth_sky_lantern_lord_magistrate_rider_0	hu1e_skylantern01_crew_pilot	wh3_main_cth_cha_lord_magistrate	wh_main_infantry_rider_blood		true	true	false
wh3_main_cth_sky_lantern_pilot	hu1e_skylantern01_crew_pilot	wh3_main_cth_artillery_crew	wh_main_infantry_rider_blood		false	true	false
wh3_main_cth_war_compass_astromancer_rider_0	hu1e_warcompass01_mage_hero	wh3_main_cth_cha_astromancer	wh_main_infantry_rider_blood		true	true	false
wh3_main_cth_war_compass_scribe_rider_0	hu1e_warcompass01_mage_hero	wh3_main_cth_veh_war_compass_scribe	wh_main_infantry_rider_blood		false	true	false
wh3_main_kho_cha_blood_throne_bloodreaper_rider_0	hu6f_wh3_herald_wm_bloodthrone_01_2handed_sword	wh3_main_kho_cha_bloodreaper_throne_rider	wh3_main_kho_cha_bloodreaper_hero_blood_dismembers		true	true	false
wh3_main_kho_cha_blood_throne_herald_rider_0	hu6f_wh3_herald_wm_bloodthrone_01_2handed_sword	wh3_main_kho_cha_herald_of_khorne_throne_rider	wh3_main_kho_cha_herald_of_khorne_hero_blood_dismembers		true	true	false
wh3_main_kho_gorebeast_chariot_rider_1	hu1c_chaos_wm_chariot_whip	wh3_main_kho_charioteer_whip	wh_main_infantry_rider_character_blood		false	false	false
wh3_main_kho_gorebeast_chariot_rider_2	hu1c_chaos_wm_chariot_halberd	wh3_main_kho_charioteer_halberd	wh_main_infantry_rider_character_blood		false	false	false
wh3_main_kho_veh_blood_shrine_rider_0	hu6f_wh3_herald_wm_bloodshrine_01_2handed_sword	wh3_main_kho_inf_blood_shrine_rider_0	wh_main_cavalry_rider_standard_blood		false	true	false
wh3_main_kho_veh_skullcannon_rider_0	hu6f_wh3_herald_wm_bloodthrone_01_2handed_sword	dummy_variant	wh_main_cavalry_rider_standard_blood		false	true	false
wh3_main_ksl_cav_gryphon_legion_0	hu1c_wh3_kislev_hr1_warhorse_lance_and_shield_gryphon	wh3_main_ksl_cav_gryphon_legion_0	wh_main_war_beast_rider_standard_blood		false	true	false
wh3_main_ksl_cav_horse_archers_0	hu1_wh3_kislev_hr1_warhorse_sword_and_bow	wh3_main_ksl_cav_horse_archers_0	wh_main_war_beast_rider_small_blood	wh3_main_ksl_cav_horse_archers_0	false	false	false
wh3_main_ksl_cav_kossovite_dervishes_0	hu1_wh3_kislev_hr1_warhorse_sword	wh3_main_ksl_cav_kossovite_dervish	wh_main_war_beast_rider_small_blood		false	true	false
wh3_main_ksl_cav_war_bear_riders_1	hu1c_wh3_kislev_be1_warbear_glaive	wh3_main_ksl_cav_war_bear_rider_glaive	wh_main_war_beast_rider_standard_blood		false	true	false
wh3_main_ksl_cav_winged_lancers_0	hu1c_wh3_kislev_hr1_warhorse_lance_and_shield	wh3_main_ksl_cav_winged_lancers_0	wh_main_war_beast_rider_standard_blood		false	true	false
wh3_main_ksl_cha_boris_1	hu1c_wh3_boris_hr1_warhorse_glaive	wh3_main_ksl_cha_boris	wh3_main_ksl_boris_rider_hero_blood		true	true	false
wh3_main_ksl_cha_boris_2	hu1c_wh3_boris_be1_warbear_glaive	wh3_main_ksl_cha_boris	wh3_main_ksl_boris_rider_hero_blood		true	true	false
wh3_main_ksl_cha_boyar_1	hu1c_wh3_kislev_hr1_warhorse_dual_axe	wh3_main_ksl_cha_boyar_rider	wh3_main_infantry_boyar_hero_blood_dismembers		true	true	false
wh3_main_ksl_cha_boyar_2	hu1c_wh3_kislev_be1_warbear_dual_axe	wh3_main_ksl_cha_boyar	wh3_main_infantry_boyar_hero_blood_dismembers		true	true	false
wh3_main_ksl_cha_frost_maiden_ice_1	hu1_wh3_ice_witch_hr1_warhorse_sword_and_magic	wh3_main_ksl_cha_frost_maiden_rider	wh3_main_ksl_frost_maiden_rider_blood_dismembers		true	true	false
wh3_main_ksl_cha_frost_maiden_ice_2	hu1_wh3_ice_witch_be1_warbear_sword_and_magic	wh3_main_ksl_cha_frost_maiden_rider	wh3_main_ksl_frost_maiden_rider_blood_dismembers		true	true	false
wh3_main_ksl_cha_frost_maiden_tempest_1	hu1_wh3_ice_witch_hr1_warhorse_sword_and_magic	wh3_main_ksl_cha_frost_maiden_rider	wh3_main_ksl_frost_maiden_rider_blood_dismembers		true	true	false
wh3_main_ksl_cha_frost_maiden_tempest_2	hu1_wh3_ice_witch_be1_warbear_sword_and_magic	wh3_main_ksl_cha_frost_maiden_rider	wh3_main_ksl_frost_maiden_rider_blood_dismembers		true	true	false
wh3_main_ksl_cha_ice_witch_ice_1	hu1_wh3_ice_witch_hr1_warhorse_sword_and_magic	wh3_main_ksl_cha_ice_witch_rider	wh3_main_ksl_ice_witch_blood_rider_dismembers		true	true	false
wh3_main_ksl_cha_ice_witch_ice_2	hu1_wh3_ice_witch_be1_warbear_sword_and_magic	wh3_main_ksl_cha_ice_witch_rider	wh3_main_ksl_ice_witch_blood_rider_dismembers		true	true	false
wh3_main_ksl_cha_ice_witch_tempest_1	hu1_wh3_ice_witch_hr1_warhorse_sword_and_magic	wh3_main_ksl_cha_ice_witch_rider	wh3_main_ksl_ice_witch_blood_rider_dismembers		true	true	false
wh3_main_ksl_cha_ice_witch_tempest_2	hu1_wh3_ice_witch_be1_warbear_sword_and_magic	wh3_main_ksl_cha_ice_witch_rider	wh3_main_ksl_ice_witch_blood_rider_dismembers		true	true	false
wh3_main_ksl_cha_katarin_1	hu1_wh3_katarin_hr1_warhorse_staff_and_sword	wh3_main_ksl_cha_katarin_rider	wh3_main_ksl_katarin_rider_hero_blood		true	true	false
wh3_main_ksl_cha_katarin_2	hu1_wh3_katarin_be1_warbear_staff_and_sword	wh3_main_ksl_cha_katarin_rider	wh3_main_ksl_katarin_rider_hero_blood		true	true	false
wh3_main_ksl_cha_kostaltyn_1	hu1_wh3_kislev_hr1_warhorse_mace_and_standard	wh3_main_ksl_cha_kostaltyn_rider	wh_main_war_beast_rider_standard_blood		true	true	false
wh3_main_ksl_cha_kostaltyn_2	hu1_wh3_kislev_be1_warbear_mace_and_standard	wh3_main_ksl_cha_kostaltyn	wh_main_war_beast_rider_standard_blood		true	true	false
wh3_main_ksl_cha_patriarch_1	hu1_wh3_kislev_hr1_warhorse_mace_and_satchel	wh3_main_ksl_cha_patriarch	wh_main_war_beast_rider_standard_blood		true	true	false
wh3_main_ksl_cha_patriarch_2	hu1_wh3_kislev_be1_warbear_mace_and_satchel	wh3_main_ksl_cha_patriarch	wh_main_war_beast_rider_standard_blood		true	true	false
wh3_main_ksl_mammoth_kurnz	hu1c_wh3_kislev_dual_axe	wh3_main_pro_ksl_cha_slavin_0	wh_main_infantry_rider_blood		true	true	false
wh3_main_ksl_veh_little_grom_rider_0	hu1c_wh3_kislev_wm_little_grom01_crew_01	wh3_main_ksl_inf_streltsi_0	wh_main_infantry_rider_blood		false	true	false
wh3_main_ksl_veh_little_grom_rider_1	hu1c_wh3_kislev_wm_little_grom01_crew_02	wh3_main_ksl_inf_streltsi_0	wh_main_infantry_rider_blood		false	true	false
wh3_main_ksl_veh_war_sled_rider_1	hu1c_wh3_kislev_wm_warsled01_driver	wh3_main_ksl_inf_streltsi_0	wh_main_infantry_rider_blood		false	true	false
wh3_main_ksl_veh_war_sled_rider_2	hu1c_wh3_kislev_wm_warsled01_rifle_01	wh3_main_ksl_inf_streltsi_0	wh_main_infantry_rider_blood	wh3_main_ksl_veh_war_sled_rider	false	true	false
wh3_main_ksl_veh_war_sled_rider_3	hu1c_wh3_kislev_wm_warsled01_rifle_02	wh3_main_ksl_inf_streltsi_0	wh_main_infantry_rider_blood	wh3_main_ksl_veh_war_sled_rider	false	true	false
wh3_main_ksl_veh_war_sled_rider_4	hu1c_wh3_kislev_wm_warsled01_rifle_03	wh3_main_ksl_inf_streltsi_0	wh_main_infantry_rider_blood	wh3_main_ksl_veh_war_sled_rider	false	true	false
wh3_main_ksl_veh_war_sled_rider_5	hu1c_wh3_kislev_wm_warsled01_rifle_04	wh3_main_ksl_inf_streltsi_0	wh_main_infantry_rider_blood	wh3_main_ksl_veh_war_sled_rider	false	true	false
wh3_main_nur_cha_kugath_plaguefather_0	hu9b_wh3_nurgle_kugath	wh3_main_nur_cha_ku_gath_plaguefather_0	wh3_main_nur_kugath_palanquin_rider	wh3_main_nur_cha_kugath_plaguefather_rider	true	true	false
wh3_main_ogr_ironblaster_rider_0	hu13_wh3_ogre_wm_ironblaster_invisible_01	dummy_variant	wh3_main_ogr_monster_ogre_leadbelcher_blood		false	false	false
wh3_main_ogr_mon_stonehorn_rider_crossbow	hu13_wh3_hq3b_stonehorn_sword_and_crossbow	wh3_main_ogr_ogre_0	wh3_main_ogr_monster_ogre_blood		false	true	false
wh3_main_ogr_mon_stonehorn_rider_hunter	hu13_wh3_hq3b_stonehorn_sword_and_harpoon	wh3_main_ogr_hunter	wh3_main_ogr_monster_ogre_blood		false	true	false
wh3_main_ogr_mon_stonehorn_rider_spear	hu13_wh3_hq3b_stonehorn_spear	wh3_main_ogr_ogre_stonehorn_rider	wh3_main_ogr_monster_ogre_blood		false	true	false
wh3_main_ogr_scraplauncher_rider_0	hu5_goblin_spear_and_shield	dummy_variant	wh3_main_ogr_scraplauncher_rider_0		false	false	false
wh3_main_pro_ksl_cha_yuri_4	hu1c_wh3_kislev_hr1_warhorse_sword_and_axe_yuri	wh3_main_pro_ksl_cha_yuri_1	wh_main_infantry_standard_hero_blood		true	true	false
wh3_main_pro_ksl_cha_yuri_5	hu1c_wh3_kislev_be1_warbear_sword_and_axe_yuri	wh3_main_pro_ksl_cha_yuri_1	wh_main_infantry_standard_hero_blood		true	true	false
wh3_main_sla_cav_heartseekers_of_slaanesh_0	hu16_wh3_slaanesh_rp1_heartseekers_of_slaanesh	wh3_main_sla_inf_daemonette_1	wh_main_cavalry_rider_standard_blood		false	false	false
wh3_main_sla_cav_hellstriders_0	hu1_wh3_hellstrider_rp1_steed_of_slaanesh_spear_arm_and_shield	wh3_main_sla_hellstriders_spears	wh_main_cavalry_rider_standard_blood		false	false	false
wh3_main_sla_cav_hellstriders_1	hu1_wh3_hellstrider_rp1_steed_of_slaanesh_whip_and_shield	wh3_main_sla_hellstriders_hellscourges	wh_main_cavalry_rider_standard_blood		false	false	false
wh3_main_sla_cav_seekers_of_slaanesh_0	hu16_wh3_slaanesh_rp1_seekers_of_slaanesh	wh3_main_sla_inf_daemonette_0	wh_main_cavalry_rider_standard_blood		false	false	false
wh3_main_sla_cha_alluress_1	hu16_wh3_slaanesh_rp1_alluress	wh3_main_sla_cha_alluress	wh3_main_sla_cha_alluress_blood_dismembers		true	false	false
wh3_main_sla_cha_herald_of_slaanesh_1	hu16_wh3_slaanesh_rp1_herald_of_slaanesh	wh3_main_sla_cha_herald_of_slaanesh	wh3_main_sla_cha_herald_of_slaanesh_blood_dismembers		true	false	false
wh3_main_sla_veh_exalted_seeker_chariot_alluress	hu16_wh3_daemonette_wm_seeker_chariot01_exalted	wh3_main_sla_cha_alluress	wh3_main_sla_cha_alluress_blood_dismembers		true	false	false
wh3_main_sla_veh_exalted_seeker_chariot_crew_1	hu16_wh3_daemonette_wm_seeker_chariot01_driver_whip	wh3_main_sla_crew_exalted_daemonette_charioteer	wh_main_cavalry_rider_standard_blood		false	false	false
wh3_main_sla_veh_exalted_seeker_chariot_crew_2	hu16_wh3_daemonette_wm_seeker_chariot01_crew	wh3_main_sla_inf_daemonette_0	wh_main_cavalry_rider_standard_blood		false	false	false
wh3_main_sla_veh_exalted_seeker_chariot_herald_of_slaanesh	hu16_wh3_daemonette_wm_seeker_chariot01_exalted	wh3_main_sla_cha_herald_of_slaanesh	wh3_main_sla_cha_herald_of_slaanesh_blood_dismembers		true	false	false
wh3_main_sla_veh_hellflayer_crew_1	hu16_wh3_daemonette_wm_seeker_chariot01_driver_whip	wh3_main_sla_crew_exalted_daemonette_charioteer	wh3_main_sla_inf_daemonette_blood_dismembers		false	false	false
wh3_main_sla_veh_seeker_chariot_crew_1	hu16_wh3_daemonette_wm_seeker_chariot01_driver_whip	wh3_main_sla_crew_daemonette_charioteer	wh_main_cavalry_rider_standard_blood		false	false	false
wh3_main_sla_veh_seeker_chariot_crew_2	hu16_wh3_daemonette_wm_seeker_chariot01_crew	wh3_main_sla_inf_daemonette_0	wh_main_cavalry_rider_standard_blood		false	false	false
wh3_main_sla_veh_seeker_chariot_crew_alluress	hu16_wh3_daemonette_wm_seeker_chariot01_exalted	wh3_main_sla_cha_alluress	wh3_main_sla_cha_alluress_blood_dismembers		true	false	false
wh3_main_sla_veh_seeker_chariot_crew_herald_of_slaanesh	hu16_wh3_daemonette_wm_seeker_chariot01_exalted	wh3_main_sla_cha_herald_of_slaanesh	wh3_main_sla_cha_herald_of_slaanesh_blood_dismembers		true	false	false
wh3_main_tze_veh_burning_chariot_blue_horror_1	hu14_wh3_blue_horror_dagger_burningchariot01	wh3_main_tze_blue_horror_rider	wh3_main_tze_inf_blue_horror_rider_dismembers	wh3_main_tze_veh_burning_chariot_blue_horror_1	false	true	false
wh3_main_tze_veh_burning_chariot_blue_horror_2	hu14_wh3_blue_horror_dagger_burningchariot01	wh3_main_tze_blue_horror_rider	wh3_main_tze_inf_blue_horror_rider_dismembers	wh3_main_tze_veh_burning_chariot_blue_horror_2	false	true	false
wh3_main_tze_veh_burning_chariot_exalted_flamer	gh3_wh3_flamer_burningchariot01_exalted	wh3_main_tze_mon_exalted_flamer	wh3_main_tze_mon_exalted_flamer_rider	wh3_main_tze_veh_burning_chariot_exalted_flamer	false	true	false
wh3_main_tze_veh_burning_chariot_herald	hu14_wh3_herald_of_tzeentch_burningchariot01_staff_and_book	wh3_main_tze_cha_herald_of_tzeentch	wh3_main_tze_cha_horror_herald_rider_blood	wh3_main_tze_veh_burning_chariot_herald	true	true	false
wh3_main_tze_veh_burning_chariot_iridescent	hu14_wh3_iridescent_horror_burningchariot01_staff	wh3_main_tze_cha_iridescent_horror	wh3_main_tze_cha_iridescent_rider_blood	wh3_main_tze_veh_burning_chariot_iridescent	true	true	false
wh3_twa07_cth_cav_jade_longma_riders_ror_0	hu1e_wh3_cathay_hr1_longma_halberd_and_shield	wh3_twa07_cth_cav_jade_longma_riders_ror_0	wh_main_cavalry_rider_standard_blood		false	false	false
wh3_twa07_ksl_cav_war_bear_riders_ror_0	hu1c_wh3_kislev_be1_warbear_glaive	wh3_twa07_ksl_cav_war_bear_riders_ror_0	wh_main_war_beast_rider_standard_blood		false	true	false
wh3_twa07_sla_cav_heartseekers_of_slaanesh_ror_0	hu16_wh3_slaanesh_rp1_heartseekers_of_slaanesh	wh3_twa07_sla_cav_heartseekers_of_slaanesh_ror_0	wh_main_cavalry_rider_standard_blood		false	false	false
wh3_twa08_ogr_mon_stonehorn_0_ror_rider_spear	hu13_wh3_hq3b_stonehorn_spear	wh3_twa08_ogr_mon_stonehorn_0_ror_rider	wh3_main_ogr_monster_ogre_blood		false	true	false
wh_dlc01_chs_cha_chaos_lord_dragon	hu1c_chaos_dr1b_chaos_dragon_wb_sword_and_shield	wh_chs_ch_chaos_lord	wh_main_infantry_standard_large_hero_blood_dismembers		true	true	false
wh_dlc01_chs_cha_chaos_lord_manticore	hu1c_chaos_bc3_manticore_wb_sword_and_shield	wh_chs_ch_chaos_lord	wh_main_infantry_standard_large_hero_blood_dismembers		true	true	false
wh_dlc01_chs_cha_chaos_sorcerer_death_chaos_steed	hu1c_chaos_hr1_warhorse_staff_and_sword	wh_chs_ch_sorcerer	wh3_dlc20_chs_cha_chaos_sorcerer_rider_death		true	true	false
wh_dlc01_chs_cha_chaos_sorcerer_fire_chaos_steed	hu1c_chaos_hr1_warhorse_staff_and_sword	wh_chs_ch_sorcerer	wh3_dlc20_chs_cha_chaos_sorcerer_rider_fire		true	true	false
wh_dlc01_chs_cha_chaos_sorcerer_lord_death_chaos_steed	hu1c_chaos_hr1_warhorse_staff_and_sword	wh_chs_ch_sorcerer_lord	wh3_dlc20_chs_cha_chaos_sorcerer_rider_death		true	true	false
wh_dlc01_chs_cha_chaos_sorcerer_lord_death_dragon	hu1c_chaos_dr1b_chaos_dragon_wb_sword_and_shield	wh_chs_ch_sorcerer_lord	wh3_dlc20_chs_cha_chaos_sorcerer_rider_death		true	true	false
wh_dlc01_chs_cha_chaos_sorcerer_lord_death_manticore	hu1c_chaos_bc3_manticore_wb_staff_and_sword	wh_chs_ch_sorcerer_lord	wh3_dlc20_chs_cha_chaos_sorcerer_death		true	true	false
wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_chaos_steed	hu1c_chaos_hr1_warhorse_staff_and_sword	wh_chs_ch_sorcerer_lord	wh3_dlc20_chs_cha_chaos_sorcerer_rider_fire		true	true	false
wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_dragon	hu1c_chaos_dr1b_chaos_dragon_wb_sword_and_shield	wh_chs_ch_sorcerer_lord	wh3_dlc20_chs_cha_chaos_sorcerer_rider_fire		true	true	false
wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_manticore	hu1c_chaos_bc3_manticore_wb_staff_and_sword	wh_chs_ch_sorcerer_lord	wh3_dlc20_chs_cha_chaos_sorcerer_fire		true	true	false
wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_chaos_steed	hu1c_chaos_hr1_warhorse_staff_and_sword	wh_chs_ch_sorcerer_lord	wh3_dlc20_chs_cha_chaos_sorcerer_rider_metal		true	true	false
wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_dragon	hu1c_chaos_dr1b_chaos_dragon_wb_sword_and_shield	wh_chs_ch_sorcerer_lord	wh3_dlc20_chs_cha_chaos_sorcerer_rider_metal		true	true	false
wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_manticore	hu1c_chaos_bc3_manticore_wb_staff_and_sword	wh_chs_ch_sorcerer_lord	wh3_dlc20_chs_cha_chaos_sorcerer_metal		true	true	false
wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_chaos_steed	hu1c_chaos_hr1_warhorse_staff_and_sword	wh_chs_ch_sorcerer_lord	wh3_dlc20_chs_cha_chaos_sorcerer_rider_shadows		true	true	false
wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_dragon	hu1c_chaos_dr1b_chaos_dragon_wb_sword_and_shield	wh_chs_ch_sorcerer_lord	wh3_dlc20_chs_cha_chaos_sorcerer_rider_shadows		true	true	false
wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_manticore	hu1c_chaos_bc3_manticore_wb_staff_and_sword	wh_chs_ch_sorcerer_lord	wh3_dlc20_chs_cha_chaos_sorcerer_shadows		true	true	false
