effect	bonus_value_id	unit_ability
wh2_main_effect_ability_overcast_flame_storm	enable	wh_main_spell_fire_flame_storm
wh2_main_effect_ability_overcast_flaming_sword_of_rhuin	enable_overchage	wh_main_spell_fire_flaming_sword_of_rhuin
wh2_main_effect_ability_overcast_flaming_sword_of_rhuin	enable	wh_main_spell_fire_flaming_sword_of_rhuin
wh2_main_effect_ability_overcast_flesh_to_stone	enable_overchage	wh_dlc05_spell_life_flesh_to_stone
wh2_main_effect_ability_overcast_flesh_to_stone	enable	wh_dlc05_spell_life_flesh_to_stone
wh2_main_effect_ability_overcast_flock_of_doom	enable_overchage	wh_dlc03_spell_beasts_flock_of_doom
wh2_main_effect_ability_overcast_flock_of_doom	enable	wh_dlc03_spell_beasts_flock_of_doom
wh2_main_effect_ability_overcast_foot_of_gork	enable_overchage	wh_main_spell_big_waaagh_foot_of_gork
wh2_main_effect_ability_overcast_foot_of_gork	enable	wh_main_spell_big_waaagh_foot_of_gork
wh2_main_effect_ability_overcast_gaze_of_mork	enable_overchage	wh_main_spell_big_waaagh_gaze_of_mork
wh2_main_effect_ability_overcast_gaze_of_mork	enable	wh_main_spell_big_waaagh_gaze_of_mork
wh2_main_effect_ability_overcast_gaze_of_nagash	enable_overchage	wh_main_spell_vampires_gaze_of_nagash
wh2_main_effect_ability_overcast_gaze_of_nagash	enable	wh_main_spell_vampires_gaze_of_nagash
wh2_main_effect_ability_overcast_gehennas_golden_hounds	enable_overchage	wh_main_spell_metal_gehennas_golden_hounds
wh2_main_effect_ability_overcast_gehennas_golden_hounds	enable	wh_main_spell_metal_gehennas_golden_hounds
wh2_main_effect_ability_overcast_glittering_robe	enable_overchage	wh_main_spell_metal_glittering_robe
wh2_main_effect_ability_overcast_glittering_robe	enable	wh_main_spell_metal_glittering_robe
wh2_main_effect_ability_overcast_hand_of_glory	enable_overchage	wh2_main_spell_high_magic_hand_of_glory
wh2_main_effect_ability_overcast_hand_of_glory	enable	wh2_main_spell_high_magic_hand_of_glory
wh2_main_effect_ability_overcast_harmonic_convergence	enable_overchage	wh_main_spell_heavens_harmonic_convergence
wh2_main_effect_ability_overcast_harmonic_convergence	enable	wh_main_spell_heavens_harmonic_convergence
wh2_main_effect_ability_overcast_howling_warpgale	enable_overchage	wh2_main_spell_ruin_howling_warpgale
wh2_main_effect_ability_overcast_howling_warpgale	enable	wh2_main_spell_ruin_howling_warpgale
wh2_main_effect_ability_overcast_invocation_of_nehek	enable_overchage	wh_main_spell_vampires_invocation_of_nehek
wh2_main_effect_ability_overcast_invocation_of_nehek	enable	wh_main_spell_vampires_invocation_of_nehek
wh2_main_effect_ability_overcast_light_of_battle	enable_overchage	wh_main_spell_light_light_of_battle
wh2_main_effect_ability_overcast_light_of_battle	enable	wh_main_spell_light_light_of_battle
wh2_main_effect_ability_overcast_melkoths_enfeebling_foe	enable_overchage	wh_dlc05_spell_shadow_the_enfeebling_foe
wh2_main_effect_ability_overcast_melkoths_enfeebling_foe	enable	wh_dlc05_spell_shadow_the_enfeebling_foe
wh2_main_effect_ability_overcast_melkoths_mystifying_miasma	enable_overchage	wh_dlc05_spell_shadow_melkoths_mystifying_miasma
wh2_main_effect_ability_overcast_melkoths_mystifying_miasma	enable	wh_dlc05_spell_shadow_melkoths_mystifying_miasma
wh2_main_effect_ability_overcast_net_of_amyntok	enable_overchage	wh_main_spell_light_net_of_amyntok
wh2_main_effect_ability_overcast_net_of_amyntok	enable	wh_main_spell_light_net_of_amyntok
wh2_main_effect_ability_overcast_night_shroud	enable_overchage	wh_main_spell_lil_waaagh_night_shroud
wh2_main_effect_ability_overcast_night_shroud	enable	wh_main_spell_lil_waaagh_night_shroud
wh2_main_effect_ability_overcast_okkams_mindrazor	enable_overchage	wh_dlc05_spell_shadow_okkams_mindrazor
wh2_main_effect_ability_overcast_okkams_mindrazor	enable	wh_dlc05_spell_shadow_okkams_mindrazor
wh2_main_effect_ability_overcast_panns_impenetrable_pelt	enable_overchage	wh_dlc03_spell_beasts_panns_impenetrable_pelt
wh2_main_effect_ability_overcast_panns_impenetrable_pelt	enable	wh_dlc03_spell_beasts_panns_impenetrable_pelt
wh2_main_effect_ability_overcast_penumbral_pendulum	enable_overchage	wh_dlc05_spell_shadow_the_penumbral_pendulum
wh2_main_effect_ability_overcast_penumbral_pendulum	enable	wh_dlc05_spell_shadow_the_penumbral_pendulum
wh2_main_effect_ability_overcast_pestilent_breath	enable_overchage	wh2_main_spell_plague_pestilent_breath
wh2_main_effect_ability_overcast_pestilent_breath	enable	wh2_main_spell_plague_pestilent_breath
wh2_main_effect_ability_overcast_phas_protection	enable_overchage	wh_main_spell_light_phas_protection
wh2_main_effect_ability_overcast_phas_protection	enable	wh_main_spell_light_phas_protection
wh2_main_effect_ability_overcast_piercing_bolts_of_burning	enable_overchage	wh_main_spell_fire_piercing_bolts_of_burning
wh2_main_effect_ability_overcast_piercing_bolts_of_burning	enable	wh_main_spell_fire_piercing_bolts_of_burning
wh2_main_effect_ability_overcast_pit_of_shades	enable_overchage	wh_dlc05_spell_shadow_pit_of_shades
wh2_main_effect_ability_overcast_pit_of_shades	enable	wh_dlc05_spell_shadow_pit_of_shades
wh2_main_effect_ability_overcast_plague_of_rust	enable_overchage	wh_main_spell_metal_plague_of_rust
wh2_main_effect_ability_overcast_plague_of_rust	enable	wh_main_spell_metal_plague_of_rust
wh2_main_effect_ability_overcast_plague	enable_overchage	wh2_main_spell_plague_plague
wh2_main_effect_ability_overcast_plague	enable	wh2_main_spell_plague_plague
wh2_main_effect_ability_overcast_raise_dead	enable_overchage	wh_main_spell_vampires_raise_dead
wh2_main_effect_ability_overcast_raise_dead	enable	wh_main_spell_vampires_raise_dead
wh2_main_effect_ability_overcast_regrowth	enable_overchage	wh_dlc05_spell_life_regrowth
wh2_main_effect_ability_overcast_regrowth	enable	wh_dlc05_spell_life_regrowth
wh2_main_effect_ability_overcast_searing_doom	enable_overchage	wh_main_spell_metal_searing_doom
wh2_main_effect_ability_overcast_searing_doom	enable	wh_main_spell_metal_searing_doom
wh2_main_effect_ability_overcast_shems_burning_gaze	enable_overchage	wh_main_spell_light_shems_burning_gaze
wh2_main_effect_ability_overcast_shems_burning_gaze	enable	wh_main_spell_light_shems_burning_gaze
wh2_main_effect_ability_overcast_shield_of_thorns	enable_overchage	wh_dlc05_spell_life_shield_of_thorns
wh2_main_effect_ability_overcast_shield_of_thorns	enable	wh_dlc05_spell_life_shield_of_thorns
wh2_main_effect_ability_overcast_skaven_scorch	enable_overchage	wh2_main_spell_ruin_scorch
wh2_main_effect_ability_overcast_skaven_scorch	enable	wh2_main_spell_ruin_scorch
wh2_main_effect_ability_overcast_skitterleap	enable_overchage	wh2_main_spell_ruin_skitterleap
wh2_main_effect_ability_overcast_skitterleap	enable	wh2_main_spell_ruin_skitterleap
wh2_main_effect_ability_overcast_soul_quench	enable_overchage	wh2_main_spell_high_magic_soul_quench
wh2_main_effect_ability_overcast_soul_quench	enable	wh2_main_spell_high_magic_soul_quench
wh2_main_effect_ability_overcast_soulblight	enable_overchage	wh_main_spell_death_soulblight
wh2_main_effect_ability_overcast_soulblight	enable	wh_main_spell_death_soulblight
wh2_main_effect_ability_overcast_spirit_leech	enable_overchage	wh_main_spell_death_spirit_leech
wh2_main_effect_ability_overcast_spirit_leech	enable	wh_main_spell_death_spirit_leech
wh2_main_effect_ability_overcast_tempest	enable_overchage	wh2_main_spell_high_magic_tempest
wh2_main_effect_ability_overcast_tempest	enable	wh2_main_spell_high_magic_tempest
wh2_main_effect_ability_overcast_the_amber_spear	enable_overchage	wh_dlc03_spell_beasts_the_amber_spear
wh2_main_effect_ability_overcast_the_amber_spear	enable	wh_dlc03_spell_beasts_the_amber_spear
wh2_main_effect_ability_overcast_the_burning_head	enable_overchage	wh_main_spell_fire_the_burning_head
wh2_main_effect_ability_overcast_the_burning_head	enable	wh_main_spell_fire_the_burning_head
wh2_main_effect_ability_overcast_the_curse_of_anraheir	enable_overchage	wh_dlc03_spell_beasts_the_curse_of_anraheir
wh2_main_effect_ability_overcast_the_curse_of_anraheir	enable	wh_dlc03_spell_beasts_the_curse_of_anraheir
wh2_main_effect_ability_overcast_the_purple_sun_of_xereus	enable_overchage	wh_main_spell_death_the_purple_sun_of_xereus
wh2_main_effect_ability_overcast_the_purple_sun_of_xereus	enable	wh_main_spell_death_the_purple_sun_of_xereus
wh2_main_effect_ability_overcast_the_withering	enable_overchage	wh_dlc05_spell_shadow_the_withering
wh2_main_effect_ability_overcast_the_withering	enable	wh_dlc05_spell_shadow_the_withering
wh2_main_effect_ability_overcast_traitor_kin	enable_overchage	wh_dlc03_spell_wild_traitor_kin
wh2_main_effect_ability_overcast_traitor_kin	enable	wh_dlc03_spell_wild_traitor_kin
wh2_main_effect_ability_overcast_transmutation_of_lead	enable_overchage	wh_main_spell_metal_transmutation_of_lead
wh2_main_effect_ability_overcast_transmutation_of_lead	enable	wh_main_spell_metal_transmutation_of_lead
wh2_main_effect_ability_overcast_urannons_thunderbolt	enable_overchage	wh_main_spell_heavens_urannons_thunderbolt
wh2_main_effect_ability_overcast_urannons_thunderbolt	enable	wh_main_spell_heavens_urannons_thunderbolt
wh2_main_effect_ability_overcast_vanhels_danse_macabre	enable_overchage	wh_main_spell_vampires_vanhels_danse_macabre
wh2_main_effect_ability_overcast_vanhels_danse_macabre	enable	wh_main_spell_vampires_vanhels_danse_macabre
wh2_main_effect_ability_overcast_viletide	enable_overchage	wh_dlc03_spell_wild_viletide
wh2_main_effect_ability_overcast_viletide	enable	wh_dlc03_spell_wild_viletide
wh2_main_effect_ability_overcast_vindictive_glare	enable_overchage	wh_main_spell_lil_waaagh_vindictive_glare
wh2_main_effect_ability_overcast_vindictive_glare	enable	wh_main_spell_lil_waaagh_vindictive_glare
wh2_main_effect_ability_overcast_warp_lightning	enable_overchage	wh2_main_spell_ruin_warp_lightning
wh2_main_effect_ability_overcast_warp_lightning	enable	wh2_main_spell_ruin_warp_lightning
wh2_main_effect_ability_overcast_wind_blast	enable_overchage	wh_main_spell_heavens_wind_blast
wh2_main_effect_ability_overcast_wind_blast	enable	wh_main_spell_heavens_wind_blast
wh2_main_effect_ability_overcast_wind_of_death	enable_overchage	wh_main_spell_vampires_wind_of_death
wh2_main_effect_ability_overcast_wind_of_death	enable	wh_main_spell_vampires_wind_of_death
wh2_main_effect_ability_overcast_wither	enable_overchage	wh2_main_spell_plague_wither
wh2_main_effect_ability_overcast_wither	enable	wh2_main_spell_plague_wither
wh2_main_effect_ability_overcast_word_of_pain	enable_overchage	wh2_main_spell_dark_magic_word_of_pain
wh2_main_effect_ability_overcast_word_of_pain	enable	wh2_main_spell_dark_magic_word_of_pain
wh2_main_effect_ability_overcast_wyssans_wildform	enable_overchage	wh_dlc03_spell_beasts_wyssans_wildform
wh2_main_effect_ability_overcast_wyssans_wildform	enable	wh_dlc03_spell_beasts_wyssans_wildform
wh2_main_effect_ability_uses_awaken_from_the_grave	uses_mod	wh_dlc04_spell_vampires_raise_dead_helman
wh2_main_effect_ability_uses_potion_of_toughness	uses_mod	wh_main_item_abilities_potion_of_toughness
wh2_main_effect_ability_uses_power_of_darkness	uses_mod	wh2_main_spell_dark_magic_power_of_darkness
wh2_main_effect_ability_uses_raise_dead_raise_dead_upgraded	uses_mod	wh_main_spell_vampires_raise_dead
wh2_main_effect_ability_uses_raise_dead_raise_dead_upgraded	uses_mod	wh_main_spell_vampires_raise_dead_upgraded
wh2_main_effect_ability_wom_cost_apotheosis_upgraded	cost_mod	wh2_main_spell_high_magic_apotheosis_upgraded
wh2_main_effect_ability_wom_cost_apotheosis	cost_mod	wh2_main_spell_high_magic_apotheosis
wh2_main_effect_ability_wom_cost_arcane_unforging_upgraded	cost_mod	wh2_main_spell_high_magic_arcane_unforging_upgraded
wh2_main_effect_ability_wom_cost_arcane_unforging	cost_mod	wh2_main_spell_high_magic_arcane_unforging
wh2_main_effect_ability_wom_cost_aspect_of_the_dreadknight_upgraded	cost_mod	wh_main_spell_death_aspect_of_the_dreadknight_upgraded
wh2_main_effect_ability_wom_cost_aspect_of_the_dreadknight	cost_mod	wh_main_spell_death_aspect_of_the_dreadknight
wh2_main_effect_ability_wom_cost_awakening_of_the_wood	cost_mod	wh_dlc05_spell_life_awakening_of_the_wood
wh2_main_effect_ability_wom_cost_banishment_upgraded	cost_mod	wh_main_spell_light_banishment_upgraded
wh2_main_effect_ability_wom_cost_banishment	cost_mod	wh_main_spell_light_banishment
wh2_main_effect_ability_wom_cost_bironas_timewarp_upgraded	cost_mod	wh_main_spell_light_bironas_timewarp_upgraded
wh2_main_effect_ability_wom_cost_bironas_timewarp	cost_mod	wh_main_spell_light_bironas_timewarp
wh2_main_effect_ability_wom_cost_bladewind_upgraded	cost_mod	wh2_main_spell_dark_magic_bladewind_upgraded
wh2_main_effect_ability_wom_cost_bladewind	cost_mod	wh2_main_spell_dark_magic_bladewind
wh2_main_effect_ability_wom_cost_bless_with_filth_upgraded	cost_mod	wh2_main_spell_plague_bless_with_filth_upgraded
wh2_main_effect_ability_wom_cost_bless_with_filth	cost_mod	wh2_main_spell_plague_bless_with_filth
wh2_main_effect_ability_wom_cost_brain_bursta_upgraded	cost_mod	wh_main_spell_big_waaagh_brain_bursta_upgraded
wh2_main_effect_ability_wom_cost_brain_bursta	cost_mod	wh_main_spell_big_waaagh_brain_bursta
wh2_main_effect_ability_wom_cost_bray_scream_upgraded	cost_mod	wh_dlc03_spell_wild_bray_scream_upgraded
wh2_main_effect_ability_wom_cost_bray_scream	cost_mod	wh_dlc03_spell_wild_bray_scream
wh2_main_effect_ability_wom_cost_cascading_fire_cloak	cost_mod	wh_main_spell_fire_cascading_fire_cloak
wh2_main_effect_ability_wom_cost_chain_lightning	cost_mod	wh_main_spell_heavens_chain_lightning
wh2_main_effect_ability_wom_cost_chillwind_upgraded	cost_mod	wh2_main_spell_dark_magic_chillwind_upgraded
wh2_main_effect_ability_wom_cost_chillwind	cost_mod	wh2_main_spell_dark_magic_chillwind
wh2_main_effect_ability_wom_cost_comet_of_casandora_upgraded	cost_mod	wh_main_spell_heavens_comet_of_casandora_upgraded
wh2_main_effect_ability_wom_cost_comet_of_casandora	cost_mod	wh_main_spell_heavens_comet_of_casandora
wh2_main_effect_ability_wom_cost_cracks_call_upgrade	cost_mod	wh2_main_spell_ruin_cracks_call_upgraded
wh2_main_effect_ability_wom_cost_cracks_call	cost_mod	wh2_main_spell_ruin_cracks_call
wh2_main_effect_ability_wom_cost_curse_of_anraheir_upgraded	cost_mod	wh_dlc03_spell_beasts_the_curse_of_anraheir_upgraded
wh2_main_effect_ability_wom_cost_curse_of_anraheir	cost_mod	wh_dlc03_spell_beasts_the_curse_of_anraheir
wh2_main_effect_ability_wom_cost_curse_of_da_bad_moon_upgraded	cost_mod	wh_main_spell_lil_waaagh_curse_of_da_bad_moon_upgraded
wh2_main_effect_ability_wom_cost_curse_of_da_bad_moon	cost_mod	wh_main_spell_lil_waaagh_curse_of_da_bad_moon
wh2_main_effect_ability_wom_cost_curse_of_the_midnight_wind_upgraded	cost_mod	wh_main_spell_heavens_curse_of_the_midnight_wind_upgraded
wh2_main_effect_ability_wom_cost_curse_of_the_midnight_wind	cost_mod	wh_main_spell_heavens_curse_of_the_midnight_wind
wh2_main_effect_ability_wom_cost_curse_of_years	cost_mod	wh_main_spell_vampires_curse_of_years
wh2_main_effect_ability_wom_cost_death_frenzy_upgrade	cost_mod	wh2_main_spell_ruin_death_frenzy_upgraded
wh2_main_effect_ability_wom_cost_death_frenzy	cost_mod	wh2_main_spell_ruin_death_frenzy
wh2_main_effect_ability_wom_cost_devolve_upgraded	cost_mod	wh_dlc03_spell_wild_devolve_upgraded
wh2_main_effect_ability_wom_cost_devolve	cost_mod	wh_dlc03_spell_wild_devolve
wh2_main_effect_ability_wom_cost_doom_and_darkness_upgraded	cost_mod	wh_main_spell_death_doom_and_darkness_upgraded
wh2_main_effect_ability_wom_cost_doom_and_darkness	cost_mod	wh_main_spell_death_doom_and_darkness
wh2_main_effect_ability_wom_cost_doombolt_upgraded	cost_mod	wh2_main_spell_dark_magic_doombolt_upgraded
wh2_main_effect_ability_wom_cost_doombolt	cost_mod	wh2_main_spell_dark_magic_doombolt
wh2_main_effect_ability_wom_cost_dreaded_thirteenth	cost_mod	wh2_main_spell_grey_seer_the_dreaded_thirteenth_spell
wh2_main_effect_ability_wom_cost_dwellers_below_upgraded	cost_mod	wh_dlc05_spell_life_the_dwellers_below_upgraded
wh2_main_effect_ability_wom_cost_dwellers_below	cost_mod	wh_dlc05_spell_life_the_dwellers_below
wh2_main_effect_ability_wom_cost_eadbutt_upgraded	cost_mod	wh_main_spell_big_waaagh_eadbutt_upgraded
wh2_main_effect_ability_wom_cost_eadbutt	cost_mod	wh_main_spell_big_waaagh_eadbutt
wh2_main_effect_ability_wom_cost_earth_blood_upgraded	cost_mod	wh_dlc05_spell_life_earth_blood_upgraded
wh2_main_effect_ability_wom_cost_earth_blood	cost_mod	wh_dlc05_spell_life_earth_blood
wh2_main_effect_ability_wom_cost_ere_we_go	cost_mod	wh_main_spell_big_waaagh_ere_we_go
wh2_main_effect_ability_wom_cost_fiery_convocation_upgraded	cost_mod	wh2_main_spell_high_magic_fiery_convocation_upgraded
wh2_main_effect_ability_wom_cost_fiery_convocation	cost_mod	wh2_main_spell_high_magic_fiery_convocation
wh2_main_effect_ability_wom_cost_final_transmutation_upgraded	cost_mod	wh_main_spell_metal_final_transmutation_upgraded
wh2_main_effect_ability_wom_cost_final_transmutation	cost_mod	wh_main_spell_metal_final_transmutation
wh2_main_effect_ability_wom_cost_fireball_upgraded	cost_mod	wh_main_spell_fire_fireball_upgraded
wh2_main_effect_ability_wom_cost_fireball	cost_mod	wh_main_spell_fire_fireball
wh2_main_effect_ability_wom_cost_fists_of_gork	cost_mod	wh_main_spell_big_waaagh_fists_of_gork
wh2_main_effect_ability_wom_cost_flame_storm_upgraded	cost_mod	wh_main_spell_fire_flame_storm_upgraded
wh2_main_effect_ability_wom_cost_flame_storm	cost_mod	wh_main_spell_fire_flame_storm
wh2_main_effect_ability_wom_cost_flaming_sword_of_rhuin_upgraded	cost_mod	wh_main_spell_fire_flaming_sword_of_rhuin_upgraded
wh2_main_effect_ability_wom_cost_flaming_sword_of_rhuin	cost_mod	wh_main_spell_fire_flaming_sword_of_rhuin
wh2_main_effect_ability_wom_cost_flesh_to_stone_upgraded	cost_mod	wh_dlc05_spell_life_flesh_to_stone_upgraded
wh2_main_effect_ability_wom_cost_flesh_to_stone	cost_mod	wh_dlc05_spell_life_flesh_to_stone
