campaign_payload	token	is_triggered_conditionally	designer_description	visual_sort_order
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_death_globe_bombadiers_2	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_add_death_runners	wh3_dlc29_military_green_death_runners_1	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_death_runners_1	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_add_death_runners	wh3_dlc29_military_green_death_runners_2	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_death_runners_2	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_add_death_runners	wh3_dlc29_military_green_death_runners_3	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_death_runners_3	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_add_doom_flayers	wh3_dlc29_military_green_doom_flayer_dlc_1	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_doom_flayer_dlc_1	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_draw_doom_flayer_dlc_1	wh3_dlc29_military_green_doom_flayer_dlc_2	false	Chance to copy unit	0
wh3_dlc29_skv_add_doom_flayers	wh3_dlc29_military_green_doom_flayer_dlc_2	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_doom_flayer_dlc_2	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_add_doomwheel	wh3_dlc29_military_green_doomwheel_1	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_doomwheel_1	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_draw_doomwheel_1	wh3_dlc29_military_green_doomwheel_2	false	Chance to copy unit	0
wh3_dlc29_skv_add_doomwheel	wh3_dlc29_military_green_doomwheel_2	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_doomwheel_2	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_add_hero_unit_eshin_sorcerer_2	wh3_dlc29_military_green_eshin_sorcerer_1	false	Military Plan Unit Payload	0
wh3_dlc29_skv_add_hero_unit_eshin_sorcerer_3	wh3_dlc29_military_green_eshin_sorcerer_2	false	Military Plan Unit Payload	0
wh3_dlc29_skv_add_hero_unit_eshin_sorcerer_1	wh3_dlc29_military_green_eshin_sorcerer	false	Military Plan Unit Payload	0
wh3_dlc29_skv_add_eshin_triads	wh3_dlc29_military_green_eshin_triads_dlc_1	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_eshin_triads_dlc_1	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_add_gutter_runners_x2	wh3_dlc29_military_green_gutter_runners_1_double	false	Military Payload units	0
wh3_dlc29_skv_add_gutter_runners_poison	wh3_dlc29_military_green_gutter_runners_1_poison	false	Military Payload units	0
wh3_dlc29_skv_add_gutter_runners	wh3_dlc29_military_green_gutter_runners_1	false	Military Payload units	0
wh3_dlc29_skv_add_gutter_runners_slingers_poison	wh3_dlc29_military_green_gutter_runners_slingers_1_poison	false	Military Payload units	0
wh3_dlc29_skv_add_gutter_runners_slingers	wh3_dlc29_military_green_gutter_runners_slingers_1	false	Military Payload units	0
wh3_dlc29_skv_add_hell_pit_abomination	wh3_dlc29_military_green_hell_pit_abomination	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_hell_pit_abomination	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_add_stormfiend_doomflayer	wh3_dlc29_military_green_moulder_stormfiends_doomflayer_1	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_moulder_stormfiends_doomflayer_1	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_add_stormfiend_doomflayer_rank_9	wh3_dlc29_military_green_moulder_stormfiends_doomflayer_2	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_moulder_stormfiends_doomflayer_2	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_add_stormfiend_grinderfists	wh3_dlc29_military_green_moulder_stormfiends_grinder_1	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_moulder_stormfiends_grinder_1	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_add_stormfiend_grinderfists_rank_9	wh3_dlc29_military_green_moulder_stormfiends_grinder_2	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_moulder_stormfiends_grinder_2	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_add_stormfiend_shock	wh3_dlc29_military_green_moulder_stormfiends_shock_1	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_moulder_stormfiends_shock_1	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_add_stormfiend_shock_rank_9	wh3_dlc29_military_green_moulder_stormfiends_shock_2	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_moulder_stormfiends_shock_2	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_add_wolf_rats	wh3_dlc29_military_green_moulder_wolf_rats_dlc_1	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_moulder_wolf_rats_dlc_1	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_add_wolf_rats_poison	wh3_dlc29_military_green_moulder_wolf_rats_dlc_2	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_moulder_wolf_rats_dlc_2	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_add_rat_ogre_mutant	wh3_dlc29_military_green_mutant_rat_ogre_dlc_1	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_mutant_rat_ogre_dlc_1	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_add_rat_ogre_mutant	wh3_dlc29_military_green_mutant_rat_ogre_dlc_2	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_mutant_rat_ogre_dlc_2	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_add_hero_unit_packmaster_0	wh3_dlc29_military_green_packmaster_0	false	Military Plan Unit Payload	0
wh3_dlc29_skv_add_hero_unit_packmaster_1	wh3_dlc29_military_green_packmaster_1	false	Military Plan Unit Payload	0
wh3_dlc29_skv_add_hero_unit_packmaster_2	wh3_dlc29_military_green_packmaster_2	false	Military Plan Unit Payload	0
wh3_dlc29_skv_add_plague_censer_bearers	wh3_dlc29_military_green_plague_censer_bearers	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_plague_censer_bearers	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_add_plague_monks	wh3_dlc29_military_green_plague_monks_1	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_plague_monks_1	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_add_plague_monks	wh3_dlc29_military_green_plague_monks_2	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_plague_monks_2	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_add_hero_unit_plague_priest_0	wh3_dlc29_military_green_plague_priest_0	false	Military Plan Unit Payload	0
wh3_dlc29_skv_add_hero_unit_plague_priest_2	wh3_dlc29_military_green_plague_priest_1	false	Military Plan Unit Payload	0
wh3_dlc29_skv_add_hero_unit_plague_priest_1	wh3_dlc29_military_green_plague_priest_2	false	Military Plan Unit Payload	0
wh3_dlc29_skv_add_plagueclaw_catapults	wh3_dlc29_military_green_plagueclaw_catapult_1	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_plagueclaw_catapult_1	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_add_plagueclaw_catapults	wh3_dlc29_military_green_plagueclaw_catapult_2	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_plagueclaw_catapult_2	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_add_plagueclaw_catapults	wh3_dlc29_military_green_plagueclaw_catapult_3	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_plagueclaw_catapult_3	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_add_poison_wind_globadiers	wh3_dlc29_military_green_poison_wind_globadiers_1	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_poison_wind_globadiers_1	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_draw_poison_wind_globadiers_1	wh3_dlc29_military_green_poison_wind_globadiers_2	false	Chance to copy unit	0
wh3_dlc29_skv_add_poison_wind_globadiers	wh3_dlc29_military_green_poison_wind_globadiers_2	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_poison_wind_globadiers_2	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_add_poison_wind_mortar	wh3_dlc29_military_green_poison_wind_mortars_1	false	Military Plan - Units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_poison_wind_mortars_1	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_draw_poison_wind_mortars_1	wh3_dlc29_military_green_poison_wind_mortars_2	false	Chance to copy unit	0
wh3_dlc29_skv_add_poison_wind_mortar	wh3_dlc29_military_green_poison_wind_mortars_2	false	Military Plan - Units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_poison_wind_mortars_2	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_add_stormvermin_1	wh3_dlc29_military_green_rictus_stormvermin_1	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_rictus_stormvermin_1	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_add_stormvermin_1	wh3_dlc29_military_green_rictus_stormvermin_2	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_rictus_stormvermin_2	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_bundle_military_green_basic_infantry_grey_seer_3	wh3_dlc29_military_green_rictus_stormvermin_grey_seer_1	false	Dummy Effect Bundle for Description	1
wh3_dlc29_skv_add_stormvermin_1	wh3_dlc29_military_green_rictus_stormvermin_grey_seer_1	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_rictus_stormvermin_grey_seer_1	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_add_stormvermin_0	wh3_dlc29_military_green_rictus_stormvermin_halberds_1	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_rictus_stormvermin_halberds_1	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_rictus_stormvermin_halberds_2	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_add_stormvermin_0_rank_9	wh3_dlc29_military_green_rictus_stormvermin_halberds_rank_9	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_rictus_stormvermin_halberds_rank_9	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_add_ratling_guns	wh3_dlc29_military_green_skryre_ratling_guns_dlc_1	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_skryre_ratling_guns_dlc_1	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_draw_skryre_ratling_guns_dlc_1	wh3_dlc29_military_green_skryre_ratling_guns_dlc_2	false	Chance to copy unit	0
wh3_dlc29_skv_add_ratling_guns	wh3_dlc29_military_green_skryre_ratling_guns_dlc_2	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_skryre_ratling_guns_dlc_2	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_any_action_draw_warlock_negative_low_chance	wh3_dlc29_military_green_skryre_stormfiends_ratling_1	false	Warlock Red Draw during a plan (low chance)	0
wh3_dlc29_skv_add_stormfiend_ratling	wh3_dlc29_military_green_skryre_stormfiends_ratling_1	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_skryre_stormfiends_ratling_1	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_any_action_draw_warlock_negative_low_chance	wh3_dlc29_military_green_skryre_stormfiends_ratling_2	false	Warlock Red Draw during a plan (low chance)	0
wh3_dlc29_draw_skryre_stormfiends_ratling_1	wh3_dlc29_military_green_skryre_stormfiends_ratling_2	false	Chance to copy unit	0
wh3_dlc29_skv_add_stormfiend_ratling	wh3_dlc29_military_green_skryre_stormfiends_ratling_2	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_skryre_stormfiends_ratling_2	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_any_action_draw_warlock_negative_low_chance	wh3_dlc29_military_green_skryre_stormfiends_warpfire_1	false	Warlock Red Draw during a plan (low chance)	0
wh3_dlc29_skv_add_stormfiend_warpfire	wh3_dlc29_military_green_skryre_stormfiends_warpfire_1	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_skryre_stormfiends_warpfire_1	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_any_action_draw_warlock_negative_low_chance	wh3_dlc29_military_green_skryre_stormfiends_warpfire_2	false	Warlock Red Draw during a plan (low chance)	0
wh3_dlc29_draw_skryre_stormfiends_warpfire_1	wh3_dlc29_military_green_skryre_stormfiends_warpfire_2	false	Chance to copy unit	0
wh3_dlc29_skv_add_stormfiend_warpfire	wh3_dlc29_military_green_skryre_stormfiends_warpfire_2	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_skryre_stormfiends_warpfire_2	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_any_action_draw_warlock_negative_low_chance	wh3_dlc29_military_green_skryre_stormfiends_windlauncher_1	false	Warlock Red Draw during a plan (low chance)	0
wh3_dlc29_skv_add_stormfiend_windlaunchers	wh3_dlc29_military_green_skryre_stormfiends_windlauncher_1	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_skryre_stormfiends_windlauncher_1	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_any_action_draw_warlock_negative_low_chance	wh3_dlc29_military_green_skryre_stormfiends_windlauncher_2	false	Warlock Red Draw during a plan (low chance)	0
wh3_dlc29_draw_skryre_stormfiends_windlauncher_1	wh3_dlc29_military_green_skryre_stormfiends_windlauncher_2	false	Chance to copy unit	0
wh3_dlc29_skv_add_stormfiend_windlaunchers	wh3_dlc29_military_green_skryre_stormfiends_windlauncher_2	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_skryre_stormfiends_windlauncher_2	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_add_warpfire_thrower	wh3_dlc29_military_green_skryre_warpfire_throwers_1	false	Military Payload units	0
wh3_dlc29_draw_skryre_warpfire_throwers_1	wh3_dlc29_military_green_skryre_warpfire_throwers_2	false	Chance to copy unit	0
wh3_dlc29_skv_add_warpfire_thrower	wh3_dlc29_military_green_skryre_warpfire_throwers_2	false	Military Payload units	0
wh3_dlc29_skv_add_stormvermin_1_rank_9	wh3_dlc29_military_green_stormvermin_rank_9	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_green_stormvermin_rank_9	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_add_hero_unit_warlock_engineer_2	wh3_dlc29_military_green_warlock_engineer_2	false	Military Plan Unit Payload	0
wh3_dlc29_skv_add_hero_unit_warlock_engineer_3	wh3_dlc29_military_green_warlock_engineer_3	false	Military Plan Unit Payload	0
wh3_dlc29_skv_add_hero_unit_warlock_engineer_1	wh3_dlc29_military_green_warlock_engineer	false	Military Plan Unit Payload	0
wh3_dlc29_skv_add_warp_grinder	wh3_dlc29_military_green_warp_grinders_dlc_1	false	Military Payload units	0
wh3_dlc29_skv_add_warp_lightning_cannons	wh3_dlc29_military_green_warp_lightning_cannon_1	false	Military Payload units	0
wh3_dlc29_draw_warp_lightning_cannon_1	wh3_dlc29_military_green_warp_lightning_cannon_2	false	Chance to copy unit	0
wh3_dlc29_skv_add_warp_lightning_cannons	wh3_dlc29_military_green_warp_lightning_cannon_2	false	Military Payload units	0
wh3_dlc29_skv_add_warp_lightning_cannons	wh3_dlc29_military_green_warp_lightning_cannon_3	false	Military Payload units	0
wh3_dlc29_skv_add_warp_lightning_cannons	wh3_dlc29_military_green_warp_lightning_cannon_unique	false	Military Payload units	0
wh3_dlc29_skv_add_warp_lightning_cannons	wh3_dlc29_military_green_warp_lightning_cannon_warlock_1	false	Military Payload units	0
wh3_dlc29_skv_add_warp_lightning_cannons	wh3_dlc29_military_green_warp_lightning_cannon_warlock_2	false	Military Payload units	0
wh3_dlc29_skv_add_warplock_jezzails	wh3_dlc29_military_green_warplock_jezzails_dlc_1	false	Military Payload units	0
wh3_dlc29_draw_warplock_jezzails_dlc_1	wh3_dlc29_military_green_warplock_jezzails_dlc_2	false	Chance to copy unit	0
wh3_dlc29_skv_add_warplock_jezzails	wh3_dlc29_military_green_warplock_jezzails_dlc_2	false	Military Payload units	0
wh3_dlc29_skv_military_green_effect_bundle_infantry_2	wh3_dlc29_military_mod_pool_basic_infantry_2	false	Military Plan Units - directly to pool	0
wh3_dlc29_bundle_military_mod_pool_clanrats_spears	wh3_dlc29_military_mod_pool_basic_infantry_spears_1	false	Dummy Effect Bundle for Description	0
wh3_dlc29_skv_military_green_effect_bundle_pusbags_1	wh3_dlc29_military_mod_pool_basic_pusbags_1	false	Military Plan Units - directly to pool	0
wh3_dlc29_bundle_brood_horror_dlc	wh3_dlc29_military_mod_pool_brood_horror_dlc_1	false	Dummy Effect Bundles for Description	0
wh3_dlc29_bundle_military_mod_pool_clanrats_grey_seer_2	wh3_dlc29_military_mod_pool_clanrats_grey_seer_2	false	Dummy Effect Bundle for Description	1
wh3_dlc29_bundle_military_mod_pool_clanrats_grey_seer_3	wh3_dlc29_military_mod_pool_clanrats_grey_seer_3	false	Dummy Effect Bundle for Description	1
wh3_dlc29_bundle_military_mod_pool_clanrats_grey_seer_4	wh3_dlc29_military_mod_pool_clanrats_grey_seer_4	false	Dummy Effect Bundle for Description	1
wh3_dlc29_bundle_military_mod_pool_clanrats_grey_seer_5	wh3_dlc29_military_mod_pool_clanrats_grey_seer_5	false	Dummy Effect Bundle for Description	1
wh3_dlc29_military_green_death_globe_bombadiers_1	wh3_dlc29_military_mod_pool_death_globe_bombadiers_1	false	Military Plan Units - directly to pool	0
wh3_dlc29_bundle_military_green_death_runners	wh3_dlc29_military_mod_pool_death_runners_1	false	Dummy Effect Bundle for Description	0
wh3_dlc29_bundle_military_mod_pool_doom_flayers	wh3_dlc29_military_mod_pool_doom_flayer_dlc_1	false	Dummy Effect Bundles for Description	0
wh3_dlc29_bundle_military_mod_pool_doomwheel_1	wh3_dlc29_military_mod_pool_doomwheel_1	false	Dummy Effect Bundles for Description	0
wh3_dlc29_bundle_military_mod_pool_eshin_triads	wh3_dlc29_military_mod_pool_eshin_triads_dlc_1	false	Dummy Effect Bundle for Description	0
wh3_dlc29_bundle_military_green_moulder_wolf_rats_dlc_1	wh3_dlc29_military_mod_pool_moulder_wolf_rats_dlc_1	false	Dummy Effect Bundle for Description	0
wh3_dlc29_bundle_mutant_rat_ogre_dlc	wh3_dlc29_military_mod_pool_mutant_rat_ogre_dlc	false	Dummy Effect Bundles for Description	0
wh3_dlc29_bundle_military_mod_pool_night_runners_slingers	wh3_dlc29_military_mod_pool_night_runners_slingers_1	false	Dummy Effect Bundle for Description	0
wh3_dlc29_bundle_plague_censer_bearers	wh3_dlc29_military_mod_pool_plague_censer_bearers	false	Dummy Effect Bundle for Description	0
wh3_dlc29_military_green_plague_monks_1	wh3_dlc29_military_mod_pool_plague_monks_1	false	Military Plan Units - directly to pool	0
wh3_dlc29_skv_military_green_effect_bundle_artillery_1	wh3_dlc29_military_mod_pool_plagueclaw_catapult_1	false	Military Plan Units - directly to pool	0
wh3_dlc29_bundle_military_mod_pool_poison_wind_globadiers	wh3_dlc29_military_mod_pool_poison_wind_globadiers_1	false	Dummy Effect Bundles for Description	0
wh3_dlc29_bundle_military_mod_pool_poison_wind_mortars	wh3_dlc29_military_mod_pool_poison_wind_mortars_1	false	Dummy Effect Bundles for Description	0
wh3_dlc29_bundle_military_mod_pool_remove_skavenslaves	wh3_dlc29_military_mod_pool_remove_skavenslaves	false	Dummy Effect Bundle for Description	0
wh3_dlc29_bundle_military_mod_pool_rictus_stormvermin_1	wh3_dlc29_military_mod_pool_rictus_stormvermin_1	false	Dummy Effect Bundle for Description	0
wh3_dlc29_bundle_military_mod_pool_rictus_stormvermin_3	wh3_dlc29_military_mod_pool_rictus_stormvermin_3	false	Dummy Effect Bundle for Description	0
wh3_dlc29_bundle_military_mod_pool_rictus_stormvermin_halberds_1	wh3_dlc29_military_mod_pool_rictus_stormvermin_halberds_1	false	Dummy Effect Bundle for Description	0
wh3_dlc29_bundle_military_mod_pool_ratling_guns	wh3_dlc29_military_mod_pool_skryre_ratling_guns_dlc_1	false	Dummy Effect Bundles for Description	0
wh3_dlc29_bundle_military_mod_pool_lower_chance_skavenslaves	wh3_dlc29_military_mod_pool_skryre_warpfire_throwers_1	false	Dummy Effect Bundles for Description	1
wh3_dlc29_bundle_military_mod_pool_warpfire_throwers	wh3_dlc29_military_mod_pool_skryre_warpfire_throwers_1	false	Dummy Effect Bundles for Description	0
wh3_dlc29_bundle_military_mod_pool_remove_rat_ogres	wh3_dlc29_military_mod_pool_stormfiends_warlock_1	false	Dummy Effect Bundles for Description	1
wh3_dlc29_bundle_military_mod_pool_stormfiends_warlock_1	wh3_dlc29_military_mod_pool_stormfiends_warlock_1	false	Dummy Effect Bundles for Description	0
wh3_dlc29_bundle_military_mod_pool_stormfiends_warlock_2	wh3_dlc29_military_mod_pool_stormfiends_warlock_2	false	Dummy Effect Bundles for Description	0
wh3_dlc29_bundle_military_mod_pool_stormfiends_warlock_3	wh3_dlc29_military_mod_pool_stormfiends_warlock_3	false	Dummy Effect Bundles for Description	0
wh3_dlc29_bundle_military_mod_pool_remove_rat_ogres	wh3_dlc29_military_mod_pool_stormfiends_warlord_1	false	Dummy Effect Bundles for Description	1
wh3_dlc29_bundle_military_mod_pool_stormfiends_warlord_1	wh3_dlc29_military_mod_pool_stormfiends_warlord_1	false	Dummy Effect Bundles for Description	0
wh3_dlc29_bundle_military_mod_pool_stormfiends_warlord_2	wh3_dlc29_military_mod_pool_stormfiends_warlord_2	false	Dummy Effect Bundles for Description	0
wh3_dlc29_bundle_military_mod_pool_stormfiends_warlord_3	wh3_dlc29_military_mod_pool_stormfiends_warlord_3	false	Dummy Effect Bundles for Description	0
wh3_dlc29_bundle_military_mod_pool_rictus_stormvermin_1	wh3_dlc29_military_mod_pool_stormvermin_rank_9	false	Dummy Effect Bundle for Description	0
wh3_dlc29_bundle_military_mod_pool_rictus_stormvermin_halberds_1	wh3_dlc29_military_mod_pool_stormvermin_rank_9	false	Dummy Effect Bundle for Description	1
wh3_dlc29_bundle_military_mod_pool_warp_grinders	wh3_dlc29_military_mod_pool_warp_grinders_dlc_1	false	Dummy Effect Bundles for Description	0
wh3_dlc29_bundle_warp_lightning_cannons	wh3_dlc29_military_mod_pool_warp_lightning_cannon_1	false	Dummy Effect Bundles for Description	0
wh3_dlc29_bundle_warp_lightning_cannons	wh3_dlc29_military_mod_pool_warp_lightning_cannon_warlock_1	false	Dummy Effect Bundles for Description	0
wh3_dlc29_bundle_military_mod_pool_warplock_jezzails	wh3_dlc29_military_mod_pool_warplock_jezzails_dlc_1	false	Dummy Effect Bundles for Description	0
wh3_dlc29_bundle_action_bounty	wh3_dlc29_military_purple_bounty_chieftain_0	false	Dummy Effect Bundle for Description	1
wh3_dlc29_skv_add_hero_unit_chieftain_0	wh3_dlc29_military_purple_bounty_chieftain_0	false	Military Payload units	0
wh3_dlc29_bundle_action_bounty	wh3_dlc29_military_purple_bounty_chieftain_1	false	Dummy Effect Bundle for Description	1
wh3_dlc29_skv_add_hero_unit_chieftain_1	wh3_dlc29_military_purple_bounty_chieftain_1	false	Military Payload units	0
wh3_dlc29_bundle_action_bounty	wh3_dlc29_military_purple_bounty_packmaster_0	false	Dummy Effect Bundle for Description	1
wh3_dlc29_skv_add_hero_unit_packmaster_0	wh3_dlc29_military_purple_bounty_packmaster_0	false	Military Payload units	0
wh3_dlc29_bundle_action_bounty	wh3_dlc29_military_purple_bounty_packmaster_2	false	Dummy Effect Bundle for Description	1
wh3_dlc29_skv_add_hero_unit_packmaster_1	wh3_dlc29_military_purple_bounty_packmaster_2	false	Military Payload units	0
wh3_dlc29_bundle_action_bounty	wh3_dlc29_military_purple_bounty_plague_priest_0	false	Dummy Effect Bundle for Description	1
wh3_dlc29_skv_add_hero_unit_plague_priest_0	wh3_dlc29_military_purple_bounty_plague_priest_0	false	Military Payload units	0
wh3_dlc29_bundle_action_bounty	wh3_dlc29_military_purple_bounty_plague_priest_2	false	Dummy Effect Bundle for Description	1
wh3_dlc29_skv_add_hero_unit_plague_priest_1	wh3_dlc29_military_purple_bounty_plague_priest_2	false	Military Payload units	0
wh3_dlc29_bundle_action_bounty	wh3_dlc29_military_purple_bounty_warlock_engineer	false	Dummy Effect Bundle for Description	1
wh3_dlc29_skv_add_hero_unit_warlock_engineer_1	wh3_dlc29_military_purple_bounty_warlock_engineer	false	Military Payload units	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_red_explosion_guard_1	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_1	wh3_dlc29_military_red_explosion_guard_1	false	Any Plan - Alarm (negative)	0
wh3_dlc29_skv_thanquol_add_guards_4	wh3_dlc29_military_red_explosion_guard_1	false	Military Plan - Guards	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_red_hellpit_guard_1	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_1	wh3_dlc29_military_red_hellpit_guard_1	false	Any Plan - Alarm (negative)	0
wh3_dlc29_skv_thanquol_add_guards_3	wh3_dlc29_military_red_hellpit_guard_1	false	Military Plan - Guards	0
wh3_dlc29_skv_hidden_chaotic_draw_1	wh3_dlc29_military_red_plague_guard_1	false	Hidden 2% chance for purple or red token	0
wh3_dlc29_skv_thanquol_add_alarm_1	wh3_dlc29_military_red_plague_guard_1	false	Any Plan - Alarm (negative)	0
wh3_dlc29_skv_thanquol_add_guards_2	wh3_dlc29_military_red_plague_guard_1	false	Military Plan - Guards	0
wh3_dlc29_bundle_military_mod_pool_clanrats_spears_shields	wh3_dlc29_military_upgrade_basic_infantry_spears_2	false	Dummy Effect Bundle for Description	0
wh3_dlc29_bundle_military_mod_pool_remove_skavenslaves	wh3_dlc29_military_upgrade_basic_infantry_spears_2	false	Dummy Effect Bundle for Description	1
