member	pooled_resource
wh3_main_corruption_khorne_81-90_wh2_main_def_dark_elves	wh3_main_corruption_khorne
wh3_main_corruption_khorne_81-90_wh2_main_def_ssildra_tor	wh3_main_corruption_khorne
wh3_main_corruption_khorne_81-90_wh2_main_hef_high_elves	wh3_main_corruption_khorne
wh3_main_corruption_khorne_81-90_wh2_main_lzd_lizardmen	wh3_main_corruption_khorne
wh3_main_corruption_khorne_81-90_wh2_main_rogue	wh3_main_corruption_khorne
wh3_main_corruption_khorne_81-90_wh2_main_skv_skaven	wh3_main_corruption_khorne
wh3_main_corruption_khorne_81-90_wh3_dlc20_chs_azazel	wh3_main_corruption_khorne
wh3_main_corruption_khorne_81-90_wh3_dlc20_chs_sigvald	wh3_main_corruption_khorne
wh3_main_corruption_khorne_81-90_wh3_dlc20_chs_valkia	wh3_main_corruption_khorne
wh3_main_corruption_khorne_81-90_wh3_main_cth_cathay	wh3_main_corruption_khorne
wh3_main_corruption_khorne_81-90_wh3_main_dae_daemons	wh3_main_corruption_khorne
wh3_main_corruption_khorne_81-90_wh3_main_kho_khorne	wh3_main_corruption_khorne
wh3_main_corruption_khorne_81-90_wh3_main_ksl_kislev	wh3_main_corruption_khorne
wh3_main_corruption_khorne_81-90_wh3_main_nur_nurgle	wh3_main_corruption_khorne
wh3_main_corruption_khorne_81-90_wh3_main_ogr_ogre_kingdoms	wh3_main_corruption_khorne
wh3_main_corruption_khorne_81-90_wh3_main_sla_slaanesh	wh3_main_corruption_khorne
wh3_main_corruption_khorne_81-90_wh3_main_tze_tzeentch	wh3_main_corruption_khorne
wh3_main_corruption_khorne_81-90_wh_dlc03_bst_beastmen	wh3_main_corruption_khorne
wh3_main_corruption_khorne_81-90_wh_dlc05_wef_wood_elves	wh3_main_corruption_khorne
wh3_main_corruption_khorne_81-90_wh_dlc08_nor_norsca	wh3_main_corruption_khorne
wh3_main_corruption_khorne_81-90_wh_main_brt_bretonnia	wh3_main_corruption_khorne
wh3_main_corruption_khorne_81-90_wh_main_chs_chaos	wh3_main_corruption_khorne
wh3_main_corruption_khorne_81-90_wh_main_dwf_dwarfs	wh3_main_corruption_khorne
wh3_main_corruption_khorne_81-90_wh_main_emp_empire	wh3_main_corruption_khorne
wh3_main_corruption_khorne_81-90_wh_main_grn_greenskins	wh3_main_corruption_khorne
wh3_main_corruption_khorne_81-90_wh_main_vmp_vampire_counts	wh3_main_corruption_khorne
wh3_main_corruption_khorne_91-100_no_culture	wh3_main_corruption_khorne
wh3_main_corruption_khorne_91-100_wh2_dlc09_tmb_tomb_kings	wh3_main_corruption_khorne
wh3_main_corruption_khorne_91-100_wh2_dlc11_cst_vampire_coast	wh3_main_corruption_khorne
wh3_main_corruption_khorne_91-100_wh2_main_def_cult_of_pleasure	wh3_main_corruption_khorne
wh3_main_corruption_khorne_91-100_wh2_main_def_cult_of_pleasure_separatists	wh3_main_corruption_khorne
wh3_main_corruption_khorne_91-100_wh2_main_def_dark_elves	wh3_main_corruption_khorne
wh3_main_corruption_khorne_91-100_wh2_main_def_ssildra_tor	wh3_main_corruption_khorne
wh3_main_corruption_khorne_91-100_wh2_main_hef_high_elves	wh3_main_corruption_khorne
wh3_main_corruption_khorne_91-100_wh2_main_lzd_lizardmen	wh3_main_corruption_khorne
wh3_main_corruption_khorne_91-100_wh2_main_rogue	wh3_main_corruption_khorne
wh3_main_corruption_khorne_91-100_wh2_main_skv_skaven	wh3_main_corruption_khorne
wh3_main_corruption_khorne_91-100_wh3_dlc20_chs_azazel	wh3_main_corruption_khorne
wh3_main_corruption_khorne_91-100_wh3_dlc20_chs_sigvald	wh3_main_corruption_khorne
wh3_main_corruption_khorne_91-100_wh3_dlc20_chs_valkia	wh3_main_corruption_khorne
wh3_main_corruption_khorne_91-100_wh3_main_cth_cathay	wh3_main_corruption_khorne
wh3_main_corruption_khorne_91-100_wh3_main_dae_daemons	wh3_main_corruption_khorne
wh3_main_corruption_khorne_91-100_wh3_main_kho_khorne	wh3_main_corruption_khorne
wh3_main_corruption_khorne_91-100_wh3_main_ksl_kislev	wh3_main_corruption_khorne
wh3_main_corruption_khorne_91-100_wh3_main_nur_nurgle	wh3_main_corruption_khorne
wh3_main_corruption_khorne_91-100_wh3_main_ogr_ogre_kingdoms	wh3_main_corruption_khorne
wh3_main_corruption_khorne_91-100_wh3_main_sla_slaanesh	wh3_main_corruption_khorne
wh3_main_corruption_khorne_91-100_wh3_main_tze_tzeentch	wh3_main_corruption_khorne
wh3_main_corruption_khorne_91-100_wh_dlc03_bst_beastmen	wh3_main_corruption_khorne
wh3_main_corruption_khorne_91-100_wh_dlc05_wef_wood_elves	wh3_main_corruption_khorne
wh3_main_corruption_khorne_91-100_wh_dlc08_nor_norsca	wh3_main_corruption_khorne
wh3_main_corruption_khorne_91-100_wh_main_brt_bretonnia	wh3_main_corruption_khorne
wh3_main_corruption_khorne_91-100_wh_main_chs_chaos	wh3_main_corruption_khorne
wh3_main_corruption_khorne_91-100_wh_main_dwf_dwarfs	wh3_main_corruption_khorne
wh3_main_corruption_khorne_91-100_wh_main_emp_empire	wh3_main_corruption_khorne
wh3_main_corruption_khorne_91-100_wh_main_grn_greenskins	wh3_main_corruption_khorne
wh3_main_corruption_khorne_91-100_wh_main_vmp_vampire_counts	wh3_main_corruption_khorne
wh3_main_corruption_khorne_chd_1-10_wh3_dlc23_chd_chaos_dwarfs	wh3_main_corruption_khorne
wh3_main_corruption_khorne_chd_11-20_wh3_dlc23_chd_chaos_dwarfs	wh3_main_corruption_khorne
wh3_main_corruption_khorne_chd_21-30_wh3_dlc23_chd_chaos_dwarfs	wh3_main_corruption_khorne
wh3_main_corruption_khorne_chd_31-40_wh3_dlc23_chd_chaos_dwarfs	wh3_main_corruption_khorne
wh3_main_corruption_khorne_chd_41-50_wh3_dlc23_chd_chaos_dwarfs	wh3_main_corruption_khorne
wh3_main_corruption_khorne_chd_51-60_wh3_dlc23_chd_chaos_dwarfs	wh3_main_corruption_khorne
wh3_main_corruption_khorne_chd_61-70_wh3_dlc23_chd_chaos_dwarfs	wh3_main_corruption_khorne
wh3_main_corruption_khorne_chd_71-80_wh3_dlc23_chd_chaos_dwarfs	wh3_main_corruption_khorne
wh3_main_corruption_khorne_chd_81-90_wh3_dlc23_chd_chaos_dwarfs	wh3_main_corruption_khorne
wh3_main_corruption_khorne_chd_91-100_wh3_dlc23_chd_chaos_dwarfs	wh3_main_corruption_khorne
wh3_main_corruption_nurgle_1-10_no_culture	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_1-10_wh2_dlc09_tmb_tomb_kings	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_1-10_wh2_dlc11_cst_vampire_coast	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_1-10_wh2_main_def_cult_of_pleasure	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_1-10_wh2_main_def_cult_of_pleasure_separatists	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_1-10_wh2_main_def_dark_elves	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_1-10_wh2_main_def_ssildra_tor	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_1-10_wh2_main_hef_high_elves	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_1-10_wh2_main_lzd_lizardmen	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_1-10_wh2_main_rogue	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_1-10_wh2_main_skv_skaven	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_1-10_wh3_dlc20_chs_festus	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_1-10_wh3_dlc20_chs_vilitch	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_1-10_wh3_main_cth_cathay	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_1-10_wh3_main_dae_daemons	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_1-10_wh3_main_kho_khorne	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_1-10_wh3_main_ksl_kislev	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_1-10_wh3_main_nur_nurgle	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_1-10_wh3_main_ogr_ogre_kingdoms	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_1-10_wh3_main_sla_slaanesh	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_1-10_wh3_main_tze_tzeentch	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_1-10_wh_dlc03_bst_beastmen	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_1-10_wh_dlc05_wef_wood_elves	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_1-10_wh_dlc08_nor_norsca	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_1-10_wh_main_brt_bretonnia	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_1-10_wh_main_chs_chaos	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_1-10_wh_main_dwf_dwarfs	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_1-10_wh_main_emp_empire	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_1-10_wh_main_grn_greenskins	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_1-10_wh_main_vmp_vampire_counts	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_11-20_no_culture	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_11-20_wh2_dlc09_tmb_tomb_kings	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_11-20_wh2_dlc11_cst_vampire_coast	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_11-20_wh2_main_def_cult_of_pleasure	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_11-20_wh2_main_def_cult_of_pleasure_separatists	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_11-20_wh2_main_def_dark_elves	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_11-20_wh2_main_def_ssildra_tor	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_11-20_wh2_main_hef_high_elves	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_11-20_wh2_main_lzd_lizardmen	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_11-20_wh2_main_rogue	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_11-20_wh2_main_skv_skaven	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_11-20_wh3_dlc20_chs_festus	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_11-20_wh3_dlc20_chs_vilitch	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_11-20_wh3_main_cth_cathay	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_11-20_wh3_main_dae_daemons	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_11-20_wh3_main_kho_khorne	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_11-20_wh3_main_ksl_kislev	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_11-20_wh3_main_nur_nurgle	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_11-20_wh3_main_ogr_ogre_kingdoms	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_11-20_wh3_main_sla_slaanesh	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_11-20_wh3_main_tze_tzeentch	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_11-20_wh_dlc03_bst_beastmen	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_11-20_wh_dlc05_wef_wood_elves	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_11-20_wh_dlc08_nor_norsca	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_11-20_wh_main_brt_bretonnia	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_11-20_wh_main_chs_chaos	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_11-20_wh_main_dwf_dwarfs	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_11-20_wh_main_emp_empire	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_11-20_wh_main_grn_greenskins	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_11-20_wh_main_vmp_vampire_counts	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_21-30_no_culture	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_21-30_wh2_dlc09_tmb_tomb_kings	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_21-30_wh2_dlc11_cst_vampire_coast	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_21-30_wh2_main_def_cult_of_pleasure	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_21-30_wh2_main_def_cult_of_pleasure_separatists	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_21-30_wh2_main_def_dark_elves	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_21-30_wh2_main_def_ssildra_tor	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_21-30_wh2_main_hef_high_elves	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_21-30_wh2_main_lzd_lizardmen	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_21-30_wh2_main_rogue	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_21-30_wh2_main_skv_skaven	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_21-30_wh3_dlc20_chs_festus	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_21-30_wh3_dlc20_chs_vilitch	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_21-30_wh3_main_cth_cathay	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_21-30_wh3_main_dae_daemons	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_21-30_wh3_main_kho_khorne	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_21-30_wh3_main_ksl_kislev	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_21-30_wh3_main_nur_nurgle	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_21-30_wh3_main_ogr_ogre_kingdoms	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_21-30_wh3_main_sla_slaanesh	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_21-30_wh3_main_tze_tzeentch	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_21-30_wh_dlc03_bst_beastmen	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_21-30_wh_dlc05_wef_wood_elves	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_21-30_wh_dlc08_nor_norsca	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_21-30_wh_main_brt_bretonnia	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_21-30_wh_main_chs_chaos	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_21-30_wh_main_dwf_dwarfs	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_21-30_wh_main_emp_empire	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_21-30_wh_main_grn_greenskins	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_21-30_wh_main_vmp_vampire_counts	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_31-40_no_culture	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_31-40_wh2_dlc09_tmb_tomb_kings	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_31-40_wh2_dlc11_cst_vampire_coast	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_31-40_wh2_main_def_cult_of_pleasure	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_31-40_wh2_main_def_cult_of_pleasure_separatists	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_31-40_wh2_main_def_dark_elves	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_31-40_wh2_main_def_ssildra_tor	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_31-40_wh2_main_hef_high_elves	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_31-40_wh2_main_lzd_lizardmen	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_31-40_wh2_main_rogue	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_31-40_wh2_main_skv_skaven	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_31-40_wh3_dlc20_chs_festus	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_31-40_wh3_dlc20_chs_vilitch	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_31-40_wh3_main_cth_cathay	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_31-40_wh3_main_dae_daemons	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_31-40_wh3_main_kho_khorne	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_31-40_wh3_main_ksl_kislev	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_31-40_wh3_main_nur_nurgle	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_31-40_wh3_main_ogr_ogre_kingdoms	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_31-40_wh3_main_sla_slaanesh	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_31-40_wh3_main_tze_tzeentch	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_31-40_wh_dlc03_bst_beastmen	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_31-40_wh_dlc05_wef_wood_elves	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_31-40_wh_dlc08_nor_norsca	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_31-40_wh_main_brt_bretonnia	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_31-40_wh_main_chs_chaos	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_31-40_wh_main_dwf_dwarfs	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_31-40_wh_main_emp_empire	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_31-40_wh_main_grn_greenskins	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_31-40_wh_main_vmp_vampire_counts	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_41-50_no_culture	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_41-50_wh2_dlc09_tmb_tomb_kings	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_41-50_wh2_dlc11_cst_vampire_coast	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_41-50_wh2_main_def_cult_of_pleasure	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_41-50_wh2_main_def_cult_of_pleasure_separatists	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_41-50_wh2_main_def_dark_elves	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_41-50_wh2_main_def_ssildra_tor	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_41-50_wh2_main_hef_high_elves	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_41-50_wh2_main_lzd_lizardmen	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_41-50_wh2_main_rogue	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_41-50_wh2_main_skv_skaven	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_41-50_wh3_dlc20_chs_festus	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_41-50_wh3_dlc20_chs_vilitch	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_41-50_wh3_main_cth_cathay	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_41-50_wh3_main_dae_daemons	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_41-50_wh3_main_kho_khorne	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_41-50_wh3_main_ksl_kislev	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_41-50_wh3_main_nur_nurgle	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_41-50_wh3_main_ogr_ogre_kingdoms	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_41-50_wh3_main_sla_slaanesh	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_41-50_wh3_main_tze_tzeentch	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_41-50_wh_dlc03_bst_beastmen	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_41-50_wh_dlc05_wef_wood_elves	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_41-50_wh_dlc08_nor_norsca	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_41-50_wh_main_brt_bretonnia	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_41-50_wh_main_chs_chaos	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_41-50_wh_main_dwf_dwarfs	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_41-50_wh_main_emp_empire	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_41-50_wh_main_grn_greenskins	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_41-50_wh_main_vmp_vampire_counts	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_51-60_no_culture	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_51-60_wh2_dlc09_tmb_tomb_kings	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_51-60_wh2_dlc11_cst_vampire_coast	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_51-60_wh2_main_def_cult_of_pleasure	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_51-60_wh2_main_def_cult_of_pleasure_separatists	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_51-60_wh2_main_def_dark_elves	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_51-60_wh2_main_def_ssildra_tor	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_51-60_wh2_main_hef_high_elves	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_51-60_wh2_main_lzd_lizardmen	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_51-60_wh2_main_rogue	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_51-60_wh2_main_skv_skaven	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_51-60_wh3_dlc20_chs_festus	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_51-60_wh3_dlc20_chs_vilitch	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_51-60_wh3_main_cth_cathay	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_51-60_wh3_main_dae_daemons	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_51-60_wh3_main_kho_khorne	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_51-60_wh3_main_ksl_kislev	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_51-60_wh3_main_nur_nurgle	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_51-60_wh3_main_ogr_ogre_kingdoms	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_51-60_wh3_main_sla_slaanesh	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_51-60_wh3_main_tze_tzeentch	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_51-60_wh_dlc03_bst_beastmen	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_51-60_wh_dlc05_wef_wood_elves	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_51-60_wh_dlc08_nor_norsca	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_51-60_wh_main_brt_bretonnia	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_51-60_wh_main_chs_chaos	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_51-60_wh_main_dwf_dwarfs	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_51-60_wh_main_emp_empire	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_51-60_wh_main_grn_greenskins	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_51-60_wh_main_vmp_vampire_counts	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_61-70_no_culture	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_61-70_wh2_dlc09_tmb_tomb_kings	wh3_main_corruption_nurgle
wh3_main_corruption_nurgle_61-70_wh2_dlc11_cst_vampire_coast	wh3_main_corruption_nurgle
