entity_type	metadata_tag	vfx_filter	sound_event_battle_start	sound_event_battle_stop	sound_event_campaign_start	culling_distance_override	sound_event_campaign_stop	vocalisation_bank_split
wh3_dlc24_tze_exalted_hero_of_tzeentch_LH	Vocalisation_Chaos_Death	0	Battle_Individual_Vocalisation_Exalted_Hero_of_Tzeentch_death			120.0000		tzeentch
wh3_dlc25_nur_chaos_lord_LORD	Vocalisation_Chaos_Death	0	Battle_Individual_Vocalisation_Chaos_Lord_of_Nurgle_death		Campaign_Individual_Vocalisation_Chaos_Lord_of_Nurgle_death	120.0000		nurgle
wh3_dlc25_nur_chaos_sorcerer_LH	Vocalisation_Chaos_Death	0	Battle_Individual_Vocalisation_Chaos_Sorcerer_of_Nurgle_death		Campaign_Individual_Vocalisation_Chaos_Sorcerer_of_Nurgle_death	120.0000		nurgle
wh3_dlc26_kho_cha_arbaal_LORD	Vocalisation_Chaos_Death	0	Battle_Individual_Vocalisation_Arbaal_the_Undefeated_death		Campaign_Individual_Vocalisation_Arbaal_the_Undefeated_death	120.0000		khorne
wh3_dlc26_kho_cha_bloodspeaker_LH	Vocalisation_Chaos_Death	0	Battle_Individual_Vocalisation_Bloodspeaker_death		Campaign_Individual_Vocalisation_Bloodspeaker_death	120.0000		khorne
wh3_dlc26_kho_inf_skullreapers	Vocalisation_Chaos_Death	0	Battle_Individual_Vocalisation_Skullreaper_Death			120.0000		khorne
wh3_dlc26_kho_inf_wrathmongers	Vocalisation_Chaos_Death	0	Battle_Individual_Vocalisation_Wrathmonger_Death			120.0000		khorne
wh3_kho_chaos_warrior	Vocalisation_Chaos_Death	0	Battle_Individual_Vocalisation_Khorne_Chaos_Warrior_Death			120.0000		khorne
wh3_kho_cultist_LH	Vocalisation_Chaos_Death	0	Battle_Individual_Vocalisation_Khorne_Cultist_Death			120.0000		khorne
wh3_ksl_boyar_LH	Vocalisation_Chaos_Death	0	Battle_Individual_Vocalisation_Boyar_Death			120.0000		kislev
wh3_ksl_human_male	Vocalisation_Chaos_Death	0	Battle_Individual_Vocalisation_Human_Male_Kislev_Death			120.0000		kislev
wh3_pro11_chs_harald_hammerstorm_LH	Vocalisation_Chaos_Death	0	Battle_Individual_Vocalisation_Harald_Hammerstorm_death		Campaign_Individual_Vocalisation_Harald_Hammerstorm_death	120.0000		chaos
wh_vmp_krell_LH	Vocalisation_Chaos_Death	0	Battle_Individual_Vocalisation_Krell_Scream			120.0000		vampire_counts
wh3_dae_sla_warrior	Vocalisation_Chaos_Idle_Melee_Swing	0	Battle_Individual_Vocalisation_Hellstrider_Idle_Melee_Swing			120.0000		slaanesh
wh3_dae_tze_warrior	Vocalisation_Chaos_Idle_Melee_Swing	0	Battle_Individual_Vocalisation_Tzeentch_Enlightened_Knights_Idle_Melee_Swing			120.0000		tzeentch
wh3_dae_tze_warrior_lance	Vocalisation_Chaos_Idle_Melee_Swing	0	Battle_Individual_Vocalisation_Tzeentch_Enlightened_Knights_Idle_Melee_Swing			120.0000		tzeentch
wh3_dlc20_dae_kho_chaos_exalted_hero	Vocalisation_Chaos_Idle_Melee_Swing	0	Battle_Individual_Vocalisation_Exalted_Hero_of_Khorne_Idle_Melee_swing			120.0000		khorne
wh3_dlc20_dae_kho_chaos_lord	Vocalisation_Chaos_Idle_Melee_Swing	0	Battle_Individual_Vocalisation_Lord_of_Khorne_Idle_Melee_Swing			120.0000		khorne
wh3_dlc20_dae_nur_chaos_exalted_hero	Vocalisation_Chaos_Idle_Melee_Swing	0	Battle_Individual_Vocalisation_Exalted_Hero_of_Nurgle_Melee_Swing_Short			120.0000		nurgle
wh3_dlc20_dae_nur_chaos_sorcerer_LORD	Vocalisation_Chaos_Idle_Melee_Swing	0	Battle_Individual_Vocalisation_Lord_of_Nurgle_Idle_Melee_Swing		Campaign_Individual_Vocalisation_Lord_of_Nurgle_Idle_Melee_Swing	120.0000		nurgle
wh3_dlc20_dae_sla_chaos_lord	Vocalisation_Chaos_Idle_Melee_Swing	0	Battle_Individual_Vocalisation_Lord_of_Slaanesh_Idle_Melee_swing			120.0000		slaanesh
wh3_dlc20_dae_sla_chaos_sorcerer_LH	Vocalisation_Chaos_Idle_Melee_Swing	0	Battle_Individual_Vocalisation_Sorcerer_of_Slaanesh_Idle_Melee_swing			120.0000		slaanesh
wh3_dlc20_dae_sla_chaos_sorcerer_shadows_LH	Vocalisation_Chaos_Idle_Melee_Swing	0	Battle_Individual_Vocalisation_Sorcerer_of_Slaanesh_Idle_Melee_swing			120.0000		slaanesh
wh3_dlc20_dae_tze_chaos_sorcerer_LH	Vocalisation_Chaos_Idle_Melee_Swing	0	Battle_Individual_Vocalisation_Sorcerer_of_Tzeentch_Idle_Melee_Swing		Campaign_Individual_Vocalisation_Sorcerer_of_Tzeentch_Idle_Melee_Swing	120.0000		tzeentch
wh3_dlc20_dae_tze_chaos_sorcerer_LORD	Vocalisation_Chaos_Idle_Melee_Swing	0	Battle_Individual_Vocalisation_Sorcerer_Lord_of_Tzeentch_Idle_Melee_swing		Campaign_Individual_Vocalisation_Sorcerer_Lord_of_Tzeentch_Idle_Melee_Swing	120.0000		tzeentch
wh3_dlc24_ksl_druzhina_LH	Vocalisation_Chaos_Idle_Melee_Swing	0	Battle_Individual_Vocalisation_Druzhina_Idle_Melee_swing_short			120.0000		kislev
wh3_dlc24_ksl_golden_knight_LH	Vocalisation_Chaos_Idle_Melee_Swing	0	Battle_Individual_Vocalisation_Golden_Knight_Idle_Melee_swing_short		Campaign_Individual_Vocalisation_Golden_Knight_Idle_Melee_swing_short	120.0000		kislev
wh3_dlc24_tze_aekold_hellbrass_LH	Vocalisation_Chaos_Idle_Melee_Swing	0	Battle_Individual_Vocalisation_Aekold_Hellbrass_Idle_melee_swing_short			120.0000		tzeentch
wh3_dlc24_tze_chaos_LORD	Vocalisation_Chaos_Idle_Melee_Swing	0	Battle_Individual_Vocalisation_Chaos_Lord_of_Tzeentch_Idle_Melee_swing_short			120.0000		tzeentch
wh3_dlc24_tze_exalted_hero_of_tzeentch_LH	Vocalisation_Chaos_Idle_Melee_Swing	0	Battle_Individual_Vocalisation_Exalted_Hero_of_Tzeentch_Idle_Melee_swing_short			120.0000		tzeentch
wh3_dlc25_nur_chaos_lord_LORD	Vocalisation_Chaos_Idle_Melee_Swing	0	Battle_Individual_Vocalisation_Chaos_Lord_of_Nurgle_idle_melee_swing			120.0000		nurgle
wh3_dlc25_nur_chaos_sorcerer_LH	Vocalisation_Chaos_Idle_Melee_Swing	0	Battle_Individual_Vocalisation_Chaos_Sorcerer_of_Nurgle_idle_melee_swing		Campaign_Individual_Vocalisation_Chaos_Sorcerer_of_Nurgle_idle_melee_swing	120.0000		nurgle
wh3_dlc26_kho_cha_arbaal_LORD	Vocalisation_Chaos_Idle_Melee_Swing	0	Battle_Individual_Vocalisation_Arbaal_the_Undefeated_melee_swing		Campaign_Individual_Vocalisation_Arbaal_the_Undefeated_melee_swing	120.0000		khorne
wh3_dlc26_kho_cha_bloodspeaker_LH	Vocalisation_Chaos_Idle_Melee_Swing	0	Battle_Individual_Vocalisation_Bloodspeaker_idle_taunt		Campaign_Individual_Vocalisation_Bloodspeaker_idle_taunt	120.0000		khorne
wh3_dlc26_kho_inf_skullreapers	Vocalisation_Chaos_Idle_Melee_Swing	0	Battle_Individual_Vocalisation_Skullreaper_Idle			120.0000		khorne
wh3_dlc26_kho_inf_wrathmongers	Vocalisation_Chaos_Idle_Melee_Swing	0	Battle_Individual_Vocalisation_Wrathmonger_Idle			120.0000		khorne
wh3_kho_chaos_warrior	Vocalisation_Chaos_Idle_Melee_Swing	0	Battle_Individual_Vocalisation_Khorne_Chaos_Warrior_Idle_Melee_Swing			120.0000		khorne
wh3_kho_cultist_LH	Vocalisation_Chaos_Idle_Melee_Swing	0	Battle_Individual_Vocalisation_Khorne_Cultist_Idle_Melee_Swing		Campaign_Individual_Vocalisation_Khorne_Cultist_Idle_Melee_Swing	120.0000		khorne
wh3_ksl_boyar_LH	Vocalisation_Chaos_Idle_Melee_Swing	0	Battle_Individual_Vocalisation_Boyar_Idle_Melee_Swing			120.0000		kislev
wh3_ksl_human_male	Vocalisation_Chaos_Idle_Melee_Swing	0	Battle_Individual_Vocalisation_Human_Male_Kislev_Idle_Melee_Swing			120.0000		kislev
wh3_pro11_chs_harald_hammerstorm_LH	Vocalisation_Chaos_Idle_Melee_Swing	0	Battle_Individual_Vocalisation_Harald_Hammerstorm_Idle_Melee_swing			120.0000		chaos
wh_chaos_archaon_LORD	Vocalisation_Chaos_Idle_Melee_Swing	0	Battle_Individual_Vocalisation_Chaos_Melee_Swing_LH		Campaign_Individual_Vocalisation_Chaos_Melee_Swing	120.0000		chaos
wh_chaos_default_LH	Vocalisation_Chaos_Idle_Melee_Swing	0	Battle_Individual_Vocalisation_Chaos_Melee_Swing_LH		Campaign_Individual_Vocalisation_Chaos_Melee_Swing	120.0000		chaos
wh_chaos_marauder_LH	Vocalisation_Chaos_Idle_Melee_Swing	0	Battle_Individual_Vocalisation_Chaos_Melee_Swing_LH		Campaign_Individual_Vocalisation_Chaos_Melee_Swing	120.0000		chaos
wh_chaos_sigvald_LORD	Vocalisation_Chaos_Idle_Melee_Swing	0	Battle_Individual_Vocalisation_Chaos_Melee_Swing_LH		Campaign_Individual_Vocalisation_Chaos_Melee_Swing	120.0000		chaos
wh3_dae_sla_warrior	Vocalisation_Chaos_Jump	0	Battle_Individual_Vocalisation_Hellstrider_Jump			120.0000		slaanesh
wh3_dae_tze_warrior	Vocalisation_Chaos_Jump	0	Battle_Individual_Vocalisation_Tzeentch_Enlightened_Knights_Jump			120.0000		tzeentch
wh3_dae_tze_warrior_lance	Vocalisation_Chaos_Jump	0	Battle_Individual_Vocalisation_Tzeentch_Enlightened_Knights_Jump			120.0000		tzeentch
wh3_dlc20_dae_kho_chaos_exalted_hero	Vocalisation_Chaos_Jump	0	Battle_Individual_Vocalisation_Exalted_Hero_of_Khorne_Tense			120.0000		khorne
wh3_dlc20_dae_kho_chaos_lord	Vocalisation_Chaos_Jump	0	Battle_Individual_Vocalisation_Lord_of_Khorne_Jump			120.0000		khorne
wh3_dlc20_dae_nur_chaos_exalted_hero	Vocalisation_Chaos_Jump	0	Battle_Individual_Vocalisation_Exalted_Hero_of_Nurgle_Tense			120.0000		nurgle
wh3_dlc20_dae_nur_chaos_sorcerer_LORD	Vocalisation_Chaos_Jump	0	Battle_Individual_Vocalisation_Lord_of_Nurgle_Jump			120.0000		nurgle
wh3_dlc20_dae_sla_chaos_lord	Vocalisation_Chaos_Jump	0	Battle_Individual_Vocalisation_Lord_of_Slaanesh_Jump			120.0000		slaanesh
wh3_dlc20_dae_sla_chaos_sorcerer_LH	Vocalisation_Chaos_Jump	0	Battle_Individual_Vocalisation_Sorcerer_of_Slaanesh_Jump			120.0000		slaanesh
wh3_dlc20_dae_sla_chaos_sorcerer_shadows_LH	Vocalisation_Chaos_Jump	0	Battle_Individual_Vocalisation_Sorcerer_of_Slaanesh_Jump			120.0000		slaanesh
wh3_dlc20_dae_tze_chaos_sorcerer_LH	Vocalisation_Chaos_Jump	0	Battle_Individual_Vocalisation_Sorcerer_of_Tzeentch_Jump			120.0000		tzeentch
wh3_dlc20_dae_tze_chaos_sorcerer_LORD	Vocalisation_Chaos_Jump	0	Battle_Individual_Vocalisation_Sorcerer_Lord_of_Tzeentch_Jump			0.0000		tzeentch
wh3_dlc24_ksl_druzhina_LH	Vocalisation_Chaos_Jump	0	Battle_Individual_Vocalisation_Druzhina_tense			120.0000		kislev
wh3_dlc24_ksl_golden_knight_LH	Vocalisation_Chaos_Jump	0	Battle_Individual_Vocalisation_Golden_Knight_tense			120.0000		kislev
wh3_dlc24_tze_aekold_hellbrass_LH	Vocalisation_Chaos_Jump	0	Battle_Individual_Vocalisation_Aekold_Hellbrass_jump			120.0000		tzeentch
wh3_dlc24_tze_chaos_LORD	Vocalisation_Chaos_Jump	0	Battle_Individual_Vocalisation_Chaos_Lord_of_Tzeentch_tense			120.0000		tzeentch
wh3_dlc24_tze_exalted_hero_of_tzeentch_LH	Vocalisation_Chaos_Jump	0	Battle_Individual_Vocalisation_Exalted_Hero_of_Tzeentch_tense			120.0000		tzeentch
wh3_dlc25_nur_chaos_lord_LORD	Vocalisation_Chaos_Jump	0	Battle_Individual_Vocalisation_Chaos_Lord_of_Nurgle_tense			120.0000		nurgle
wh3_dlc25_nur_chaos_sorcerer_LH	Vocalisation_Chaos_Jump	0	Battle_Individual_Vocalisation_Chaos_Sorcerer_of_Nurgle_tense			120.0000		nurgle
wh3_dlc26_kho_cha_arbaal_LORD	Vocalisation_Chaos_Jump	0	Battle_Individual_Vocalisation_Arbaal_the_Undefeated_tense			120.0000		khorne
wh3_dlc26_kho_cha_bloodspeaker_LH	Vocalisation_Chaos_Jump	0	Battle_Individual_Vocalisation_Bloodspeaker_tense			120.0000		khorne
wh3_dlc26_kho_inf_skullreapers	Vocalisation_Chaos_Jump	0	Battle_Individual_Vocalisation_Skullreaper_Melee_Swing_Short			120.0000		khorne
wh3_dlc26_kho_inf_wrathmongers	Vocalisation_Chaos_Jump	0	Battle_Individual_Vocalisation_Wrathmonger_Melee_Swing_Short			120.0000		khorne
wh3_kho_chaos_warrior	Vocalisation_Chaos_Jump	0	Battle_Individual_Vocalisation_Khorne_Chaos_Warrior_Jump			120.0000		khorne
wh3_kho_cultist_LH	Vocalisation_Chaos_Jump	0	Battle_Individual_Vocalisation_Khorne_Cultist_Jump			120.0000		khorne
wh3_ksl_boyar_LH	Vocalisation_Chaos_Jump	0	Battle_Individual_Vocalisation_Boyar_Jump			120.0000		kislev
wh3_ksl_human_male	Vocalisation_Chaos_Jump	0	Battle_Individual_Vocalisation_Human_Male_Kislev_Jump			120.0000		kislev
wh3_pro11_chs_harald_hammerstorm_LH	Vocalisation_Chaos_Jump	0	Battle_Individual_Vocalisation_Harald_Hammerstorm_tense			120.0000		chaos
wh3_dae_sla_warrior	Vocalisation_Chaos_Land	0	Battle_Individual_Vocalisation_Hellstrider_Land			120.0000		slaanesh
wh3_dae_tze_warrior	Vocalisation_Chaos_Land	0	Battle_Individual_Vocalisation_Tzeentch_Enlightened_Knights_Land			120.0000		tzeentch
wh3_dae_tze_warrior_lance	Vocalisation_Chaos_Land	0	Battle_Individual_Vocalisation_Tzeentch_Enlightened_Knights_Land			120.0000		tzeentch
wh3_dlc20_dae_kho_chaos_exalted_hero	Vocalisation_Chaos_Land	0	Battle_Individual_Vocalisation_Exalted_Hero_of_Khorne_Land			120.0000		khorne
wh3_dlc20_dae_kho_chaos_lord	Vocalisation_Chaos_Land	0	Battle_Individual_Vocalisation_Lord_of_Khorne_Land			120.0000		khorne
wh3_dlc20_dae_nur_chaos_exalted_hero	Vocalisation_Chaos_Land	0	Battle_Individual_Vocalisation_Exalted_Hero_of_Nurgle_Land			120.0000		nurgle
wh3_dlc20_dae_nur_chaos_sorcerer_LORD	Vocalisation_Chaos_Land	0	Battle_Individual_Vocalisation_Lord_of_Nurgle_Land			120.0000		nurgle
wh3_dlc20_dae_sla_chaos_lord	Vocalisation_Chaos_Land	0	Battle_Individual_Vocalisation_Lord_of_Slaanesh_Land			120.0000		slaanesh
wh3_dlc20_dae_sla_chaos_sorcerer_LH	Vocalisation_Chaos_Land	0	Battle_Individual_Vocalisation_Sorcerer_of_Slaanesh_Land			120.0000		slaanesh
wh3_dlc20_dae_sla_chaos_sorcerer_shadows_LH	Vocalisation_Chaos_Land	0	Battle_Individual_Vocalisation_Sorcerer_of_Slaanesh_Land			120.0000		slaanesh
wh3_dlc20_dae_tze_chaos_sorcerer_LH	Vocalisation_Chaos_Land	0	Battle_Individual_Vocalisation_Sorcerer_of_Tzeentch_Land			120.0000		tzeentch
wh3_dlc20_dae_tze_chaos_sorcerer_LORD	Vocalisation_Chaos_Land	0	Battle_Individual_Vocalisation_Sorcerer_Lord_of_Tzeentch_Land			120.0000		tzeentch
wh3_dlc24_ksl_druzhina_LH	Vocalisation_Chaos_Land	0	Battle_Individual_Vocalisation_Druzhina_release			120.0000		kislev
wh3_dlc24_ksl_golden_knight_LH	Vocalisation_Chaos_Land	0	Battle_Individual_Vocalisation_Golden_Knight_release			120.0000		kislev
wh3_dlc24_tze_aekold_hellbrass_LH	Vocalisation_Chaos_Land	0	Battle_Individual_Vocalisation_Aekold_Hellbrass_land			120.0000		tzeentch
wh3_dlc24_tze_chaos_LORD	Vocalisation_Chaos_Land	0	Battle_Individual_Vocalisation_Chaos_Lord_of_Tzeentch_release			120.0000		tzeentch
wh3_dlc24_tze_exalted_hero_of_tzeentch_LH	Vocalisation_Chaos_Land	0	Battle_Individual_Vocalisation_Exalted_Hero_of_Tzeentch_release			120.0000		tzeentch
wh3_dlc25_nur_chaos_lord_LORD	Vocalisation_Chaos_Land	0	Battle_Individual_Vocalisation_Chaos_Lord_of_Nurgle_release			120.0000		nurgle
wh3_dlc25_nur_chaos_sorcerer_LH	Vocalisation_Chaos_Land	0	Battle_Individual_Vocalisation_Chaos_Sorcerer_of_Nurgle_release			120.0000		nurgle
wh3_dlc26_kho_cha_arbaal_LORD	Vocalisation_Chaos_Land	0	Battle_Individual_Vocalisation_Arbaal_the_Undefeated_release			120.0000		khorne
wh3_dlc26_kho_cha_bloodspeaker_LH	Vocalisation_Chaos_Land	0	Battle_Individual_Vocalisation_Bloodspeaker_release			120.0000		khorne
wh3_dlc26_kho_inf_skullreapers	Vocalisation_Chaos_Land	0	Battle_Individual_Vocalisation_Skullreaper_Pain			120.0000		khorne
wh3_dlc26_kho_inf_wrathmongers	Vocalisation_Chaos_Land	0	Battle_Individual_Vocalisation_Wrathmonger_Pain			120.0000		khorne
wh3_kho_chaos_warrior	Vocalisation_Chaos_Land	0	Battle_Individual_Vocalisation_Khorne_Chaos_Warrior_Land			120.0000		khorne
wh3_kho_cultist_LH	Vocalisation_Chaos_Land	0	Battle_Individual_Vocalisation_Khorne_Cultist_Land			120.0000		khorne
wh3_ksl_boyar_LH	Vocalisation_Chaos_Land	0	Battle_Individual_Vocalisation_Boyar_Land			120.0000		kislev
wh3_ksl_human_male	Vocalisation_Chaos_Land	0	Battle_Individual_Vocalisation_Human_Male_Kislev_Land			120.0000		kislev
wh3_pro11_chs_harald_hammerstorm_LH	Vocalisation_Chaos_Land	0	Battle_Individual_Vocalisation_Harald_Hammerstorm_release			120.0000		chaos
wh3_dae_sla_warrior	Vocalisation_Chaos_Matched_Scream	0	Battle_Individual_Vocalisation_Hellstrider_Scream			120.0000		slaanesh
wh3_dae_tze_warrior	Vocalisation_Chaos_Matched_Scream	0	Battle_Individual_Vocalisation_Tzeentch_Enlightened_Knights_Scream			120.0000		tzeentch
wh3_dae_tze_warrior_lance	Vocalisation_Chaos_Matched_Scream	0	Battle_Individual_Vocalisation_Tzeentch_Enlightened_Knights_Scream			120.0000		tzeentch
wh3_dlc20_dae_kho_chaos_exalted_hero	Vocalisation_Chaos_Matched_Scream	0	Battle_Individual_Vocalisation_Exalted_Hero_of_Khorne_Scream			120.0000		khorne
wh3_dlc20_dae_kho_chaos_lord	Vocalisation_Chaos_Matched_Scream	0	Battle_Individual_Vocalisation_Lord_of_Khorne_Scream			120.0000		khorne
wh3_dlc20_dae_nur_chaos_exalted_hero	Vocalisation_Chaos_Matched_Scream	0	Battle_Individual_Vocalisation_Exalted_Hero_of_Nurgle_Scream			120.0000		nurgle
wh3_dlc20_dae_nur_chaos_sorcerer_LORD	Vocalisation_Chaos_Matched_Scream	0	Battle_Individual_Vocalisation_Lord_of_Nurgle_Scream			120.0000		nurgle
wh3_dlc20_dae_sla_chaos_lord	Vocalisation_Chaos_Matched_Scream	0	Battle_Individual_Vocalisation_Lord_of_Slaanesh_Scream			120.0000		slaanesh
wh3_dlc20_dae_sla_chaos_sorcerer_LH	Vocalisation_Chaos_Matched_Scream	0	Battle_Individual_Vocalisation_Sorcerer_of_Slaanesh_Scream			120.0000		slaanesh
wh3_dlc20_dae_sla_chaos_sorcerer_shadows_LH	Vocalisation_Chaos_Matched_Scream	0	Battle_Individual_Vocalisation_Sorcerer_of_Slaanesh_Scream			120.0000		slaanesh
wh3_dlc20_dae_tze_chaos_sorcerer_LH	Vocalisation_Chaos_Matched_Scream	0	Battle_Individual_Vocalisation_Sorcerer_of_Tzeentch_Scream			120.0000		tzeentch
wh3_dlc20_dae_tze_chaos_sorcerer_LORD	Vocalisation_Chaos_Matched_Scream	0	Battle_Individual_Vocalisation_Sorcerer_Lord_of_Tzeentch_Scream			120.0000		tzeentch
wh3_dlc24_ksl_druzhina_LH	Vocalisation_Chaos_Matched_Scream	0	Battle_Individual_Vocalisation_Druzhina_scream			120.0000		kislev
wh3_dlc24_ksl_golden_knight_LH	Vocalisation_Chaos_Matched_Scream	0	Battle_Individual_Vocalisation_Golden_Knight_scream			120.0000		kislev
wh3_dlc24_tze_aekold_hellbrass_LH	Vocalisation_Chaos_Matched_Scream	0	Battle_Individual_Vocalisation_Aekold_Hellbrass_scream			120.0000		tzeentch
wh3_dlc24_tze_chaos_LORD	Vocalisation_Chaos_Matched_Scream	0	Battle_Individual_Vocalisation_Chaos_Lord_of_Tzeentch_scream			120.0000		tzeentch
wh3_dlc24_tze_exalted_hero_of_tzeentch_LH	Vocalisation_Chaos_Matched_Scream	0	Battle_Individual_Vocalisation_Exalted_Hero_of_Tzeentch_scream			120.0000		tzeentch
wh3_dlc25_nur_chaos_lord_LORD	Vocalisation_Chaos_Matched_Scream	0	Battle_Individual_Vocalisation_Chaos_Lord_of_Nurgle_scream			120.0000		nurgle
wh3_dlc25_nur_chaos_sorcerer_LH	Vocalisation_Chaos_Matched_Scream	0	Battle_Individual_Vocalisation_Chaos_Sorcerer_of_Nurgle_scream			120.0000		nurgle
wh3_dlc26_kho_cha_arbaal_LORD	Vocalisation_Chaos_Matched_Scream	0	Battle_Individual_Vocalisation_Arbaal_the_Undefeated_scream			120.0000		khorne
wh3_dlc26_kho_cha_bloodspeaker_LH	Vocalisation_Chaos_Matched_Scream	0	Battle_Individual_Vocalisation_Bloodspeaker_scream			120.0000		khorne
wh3_dlc26_kho_inf_skullreapers	Vocalisation_Chaos_Matched_Scream	0	Battle_Individual_Vocalisation_Skullreaper_Scream			120.0000		khorne
wh3_dlc26_kho_inf_wrathmongers	Vocalisation_Chaos_Matched_Scream	0	Battle_Individual_Vocalisation_Wrathmonger_Scream			120.0000		khorne
wh3_kho_chaos_warrior	Vocalisation_Chaos_Matched_Scream	0	Battle_Individual_Vocalisation_Khorne_Chaos_Warrior_Scream			120.0000		khorne
wh3_kho_cultist_LH	Vocalisation_Chaos_Matched_Scream	0	Battle_Individual_Vocalisation_Khorne_Cultist_Scream			120.0000		khorne
wh3_ksl_boyar_LH	Vocalisation_Chaos_Matched_Scream	0	Battle_Individual_Vocalisation_Boyar_Scream			120.0000		kislev
wh3_ksl_human_male	Vocalisation_Chaos_Matched_Scream	0	Battle_Individual_Vocalisation_Human_Male_Kislev_Scream			120.0000		kislev
wh3_pro11_chs_harald_hammerstorm_LH	Vocalisation_Chaos_Matched_Scream	0	Battle_Individual_Vocalisation_Harald_Hammerstorm_scream			120.0000		chaos
wh3_dae_sla_warrior	Vocalisation_Chaos_Melee_Swing_Long	0	Battle_Individual_Vocalisation_Hellstrider_Melee_Swing_Long			120.0000		slaanesh
wh3_dae_tze_warrior	Vocalisation_Chaos_Melee_Swing_Long	0	Battle_Individual_Vocalisation_Tzeentch_Enlightened_Knights_Melee_Swing_Long			120.0000		tzeentch
wh3_dae_tze_warrior_lance	Vocalisation_Chaos_Melee_Swing_Long	0	Battle_Individual_Vocalisation_Tzeentch_Enlightened_Knights_Melee_Swing_Long			120.0000		tzeentch
wh3_dlc20_dae_kho_chaos_exalted_hero	Vocalisation_Chaos_Melee_Swing_Long	0	Battle_Individual_Vocalisation_Exalted_Hero_of_Khorne_Melee_swing_long			120.0000		khorne
wh3_dlc20_dae_kho_chaos_lord	Vocalisation_Chaos_Melee_Swing_Long	0	Battle_Individual_Vocalisation_Lord_of_Khorne_Melee_swing_long			120.0000		khorne
wh3_dlc20_dae_nur_chaos_exalted_hero	Vocalisation_Chaos_Melee_Swing_Long	0	Battle_Individual_Vocalisation_Exalted_Hero_of_Nurgle_Melee_Swing_Long			120.0000		nurgle
wh3_dlc20_dae_nur_chaos_sorcerer_LORD	Vocalisation_Chaos_Melee_Swing_Long	0	Battle_Individual_Vocalisation_Lord_of_Nurgle_Melee_Swing_Long			120.0000		nurgle
wh3_dlc20_dae_sla_chaos_lord	Vocalisation_Chaos_Melee_Swing_Long	0	Battle_Individual_Vocalisation_Lord_of_Slaanesh_Melee_swing_long			120.0000		slaanesh
wh3_dlc20_dae_sla_chaos_sorcerer_LH	Vocalisation_Chaos_Melee_Swing_Long	0	Battle_Individual_Vocalisation_Sorcerer_of_Slaanesh_Melee_swing_long			120.0000		slaanesh
wh3_dlc20_dae_sla_chaos_sorcerer_shadows_LH	Vocalisation_Chaos_Melee_Swing_Long	0	Battle_Individual_Vocalisation_Sorcerer_of_Slaanesh_Melee_swing_long			120.0000		slaanesh
wh3_dlc20_dae_tze_chaos_sorcerer_LH	Vocalisation_Chaos_Melee_Swing_Long	0	Battle_Individual_Vocalisation_Sorcerer_of_Tzeentch_Melee_swing_long			120.0000		tzeentch
wh3_dlc20_dae_tze_chaos_sorcerer_LORD	Vocalisation_Chaos_Melee_Swing_Long	0	Battle_Individual_Vocalisation_Sorcerer_Lord_of_Tzeentch_Melee_swing_long			120.0000		tzeentch
wh3_dlc24_ksl_druzhina_LH	Vocalisation_Chaos_Melee_Swing_Long	0	Battle_Individual_Vocalisation_Druzhina_Melee_swing_long			120.0000		kislev
wh3_dlc24_ksl_golden_knight_LH	Vocalisation_Chaos_Melee_Swing_Long	0	Battle_Individual_Vocalisation_Golden_Knight_Melee_swing_long			120.0000		kislev
wh3_dlc24_tze_aekold_hellbrass_LH	Vocalisation_Chaos_Melee_Swing_Long	0	Battle_Individual_Vocalisation_Aekold_Hellbrass_Melee_swing_long			120.0000		tzeentch
wh3_dlc24_tze_chaos_LORD	Vocalisation_Chaos_Melee_Swing_Long	0	Battle_Individual_Vocalisation_Chaos_Lord_of_Tzeentch_Melee_swing_long			120.0000		tzeentch
