trait_level	effect	effect_scope	value
wh_dlc07_trait_brt_lord_bad_defender_3	wh_main_effect_character_stat_leadership_aura_size_defending	character_to_character_own	-50.0000
wh_dlc07_trait_brt_lord_bad_defender_3	wh_main_effect_force_stat_leadership_defending	general_to_force_own	-4.0000
wh_dlc07_trait_brt_lord_bad_kingslayer_1	wh_dlc07_effect_chivalry_per_turn_traits_bad	character_to_faction_when_on_map_unseen	-10.0000
wh_dlc07_trait_brt_lord_bad_kingslayer_1	wh_dlc07_effect_name_epithet_brt_kingslayer	character_to_character_own	1.0000
wh_dlc07_trait_brt_lord_bad_kingslayer_1	wh_main_effect_agent_defence_wound_chance_mod	character_to_character_own	10.0000
wh_dlc07_trait_brt_lord_bad_kingslayer_1	wh_main_effect_character_stat_aura_leadership_effect	character_to_character_own	-10.0000
wh_dlc07_trait_brt_lord_bad_kingslayer_1	wh_main_effect_character_stat_melee_attack	character_to_character_own	20.0000
wh_dlc07_trait_brt_lord_bad_lazy_1	wh_dlc07_effect_chivalry_per_turn_traits_bad	character_to_faction_when_on_map_unseen	-2.0000
wh_dlc07_trait_brt_lord_bad_lazy_1	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	5.0000
wh_dlc07_trait_brt_lord_bad_lazy_1	wh_main_effect_agent_movement_range_mod	character_to_character_own	-10.0000
wh_dlc07_trait_brt_lord_bad_lazy_2	wh_dlc07_effect_chivalry_per_turn_traits_bad	character_to_faction_when_on_map_unseen	-5.0000
wh_dlc07_trait_brt_lord_bad_lazy_2	wh_dlc07_effect_name_epithet_brt_lazy	character_to_character_own	1.0000
wh_dlc07_trait_brt_lord_bad_lazy_2	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	10.0000
wh_dlc07_trait_brt_lord_bad_lazy_2	wh_main_effect_agent_movement_range_mod	character_to_character_own	-20.0000
wh_dlc07_trait_brt_lord_bad_perverted_1	wh_dlc07_effect_chivalry_per_turn_traits_bad	character_to_faction_when_on_map_unseen	-2.0000
wh_dlc07_trait_brt_lord_bad_perverted_1	wh_main_effect_force_stat_leadership_enemy_unit	general_to_force_enemy_regionwide	5.0000
wh_dlc07_trait_brt_lord_bad_perverted_1	wh_main_effect_public_order_characters	character_to_province_own	-2.0000
wh_dlc07_trait_brt_lord_bad_raider_1	wh_dlc07_effect_chivalry_per_turn_traits_bad	character_to_faction_when_on_map_unseen	-2.0000
wh_dlc07_trait_brt_lord_bad_raider_1	wh_main_effect_force_all_campaign_raid_income	character_to_force_own_unseen	25.0000
wh_dlc07_trait_brt_lord_bad_raider_1	wh_main_effect_public_order_characters	character_to_province_own	-2.0000
wh_dlc07_trait_brt_lord_bad_renegade_1	wh_dlc03_effect_force_stat_leadership_vs_empire	general_to_force_own	3.0000
wh_dlc07_trait_brt_lord_bad_renegade_1	wh_dlc07_effect_chivalry_per_turn_traits_bad	character_to_faction_when_on_map_unseen	-2.0000
wh_dlc07_trait_brt_lord_bad_renegade_1	wh_main_effect_public_order_characters	character_to_province_own	-2.0000
wh_dlc07_trait_brt_lord_bad_sacking_1	wh_dlc07_effect_chivalry_per_turn_traits_bad	character_to_faction_when_on_map_unseen	-5.0000
wh_dlc07_trait_brt_lord_bad_sacking_1	wh_main_effect_force_all_campaign_sacking_income	character_to_character_own	10.0000
wh_dlc07_trait_brt_lord_bad_sacking_1	wh_main_effect_public_order_characters	character_to_province_own	-2.0000
wh_dlc07_trait_brt_lord_bad_sacking_2	wh_dlc07_effect_chivalry_per_turn_traits_bad	character_to_faction_when_on_map_unseen	-10.0000
wh_dlc07_trait_brt_lord_bad_sacking_2	wh_dlc07_effect_name_epithet_brt_butcher	character_to_character_own	1.0000
wh_dlc07_trait_brt_lord_bad_sacking_2	wh_main_effect_force_all_campaign_sacking_income	character_to_character_own	25.0000
wh_dlc07_trait_brt_lord_bad_sacking_2	wh_main_effect_public_order_characters	character_to_province_own	-3.0000
wh_dlc07_trait_brt_lord_bad_sacking_3	wh_dlc07_effect_chivalry_per_turn_traits_bad	character_to_faction_when_on_map_unseen	-20.0000
wh_dlc07_trait_brt_lord_bad_sacking_3	wh_dlc07_effect_name_epithet_brt_destroyer	character_to_character_own	1.0000
wh_dlc07_trait_brt_lord_bad_sacking_3	wh_main_effect_force_all_campaign_sacking_income	character_to_character_own	50.0000
wh_dlc07_trait_brt_lord_bad_sacking_3	wh_main_effect_public_order_characters	character_to_province_own	-4.0000
wh_dlc07_trait_brt_lord_bad_scared_of_beastmen_1	wh_dlc07_effect_chivalry_per_turn_traits_bad	character_to_faction_when_on_map_unseen	-2.0000
wh_dlc07_trait_brt_lord_bad_scared_of_beastmen_1	wh_main_effect_character_stat_leadership_vs_beastmen	character_to_character_own	-3.0000
wh_dlc07_trait_brt_lord_bad_scared_of_chaos_1	wh_dlc07_effect_chivalry_per_turn_traits_bad	character_to_faction_when_on_map_unseen	-2.0000
wh_dlc07_trait_brt_lord_bad_scared_of_chaos_1	wh_main_effect_character_stat_leadership_vs_chaos	character_to_character_own	-3.0000
wh_dlc07_trait_brt_lord_bad_scared_of_greenskins_1	wh_dlc07_effect_chivalry_per_turn_traits_bad	character_to_faction_when_on_map_unseen	-2.0000
wh_dlc07_trait_brt_lord_bad_scared_of_greenskins_1	wh_main_effect_character_stat_leadership_vs_greenskins	character_to_character_own	-3.0000
wh_dlc07_trait_brt_lord_bad_scared_of_vampires_1	wh_dlc07_effect_chivalry_per_turn_traits_bad	character_to_faction_when_on_map_unseen	-2.0000
wh_dlc07_trait_brt_lord_bad_scared_of_vampires_1	wh_main_effect_character_stat_leadership_vs_vampire_counts	character_to_character_own	-5.0000
wh_dlc07_trait_brt_lord_bad_sieging_1	wh_dlc07_effect_chivalry_per_turn_traits_bad	character_to_faction_when_on_map_unseen	-2.0000
wh_dlc07_trait_brt_lord_bad_sieging_1	wh_main_effect_character_stat_leadership_aura_size_sieging	character_to_character_own	-15.0000
wh_dlc07_trait_brt_lord_bad_sieging_1	wh_main_effect_force_stat_leadership_siege_attack	general_to_force_own	-2.0000
wh_dlc07_trait_brt_lord_bad_sieging_2	wh_dlc07_effect_chivalry_per_turn_traits_bad	character_to_faction_when_on_map_unseen	-5.0000
wh_dlc07_trait_brt_lord_bad_sieging_2	wh_main_effect_character_stat_leadership_aura_size_sieging	character_to_character_own	-30.0000
wh_dlc07_trait_brt_lord_bad_sieging_2	wh_main_effect_force_stat_leadership_siege_attack	general_to_force_own	-3.0000
wh_dlc07_trait_brt_lord_bad_sieging_3	wh_dlc07_effect_chivalry_per_turn_traits_bad	character_to_faction_when_on_map_unseen	-10.0000
wh_dlc07_trait_brt_lord_bad_sieging_3	wh_main_effect_character_stat_leadership_aura_size_sieging	character_to_character_own	-50.0000
wh_dlc07_trait_brt_lord_bad_sieging_3	wh_main_effect_force_stat_leadership_siege_attack	general_to_force_own	-4.0000
wh_dlc07_trait_brt_lord_bad_traitor_1	wh_dlc07_effect_chivalry_per_turn_traits_bad	character_to_faction_when_on_map_unseen	-5.0000
wh_dlc07_trait_brt_lord_bad_traitor_1	wh_main_effect_character_stat_weapon_strength	character_to_character_own	20.0000
wh_dlc07_trait_brt_lord_bad_traitor_1	wh_main_effect_force_all_campaign_upkeep	general_to_force_own	10.0000
wh_dlc07_trait_brt_lord_bad_villain_1	wh_dlc03_effect_force_stat_leadership_vs_bretonnia	general_to_force_own	3.0000
wh_dlc07_trait_brt_lord_bad_villain_1	wh_dlc07_effect_chivalry_per_turn_traits_bad	character_to_faction_when_on_map_unseen	-2.0000
wh_dlc07_trait_brt_lord_bad_villain_1	wh_main_effect_public_order_characters	character_to_province_own	-2.0000
wh_dlc07_trait_brt_lord_good_attacker_1	wh_dlc07_effect_chivalry_per_turn_traits_good	character_to_faction_when_on_map_unseen	2.0000
wh_dlc07_trait_brt_lord_good_attacker_1	wh_main_effect_character_stat_leadership_aura_size_attacking	character_to_character_own	15.0000
wh_dlc07_trait_brt_lord_good_attacker_1	wh_main_effect_force_stat_leadership_attacking	general_to_force_own	2.0000
wh_dlc07_trait_brt_lord_good_attacker_2	wh_dlc07_effect_chivalry_per_turn_traits_good	character_to_faction_when_on_map_unseen	5.0000
wh_dlc07_trait_brt_lord_good_attacker_2	wh_main_effect_character_stat_leadership_aura_size_attacking	character_to_character_own	30.0000
wh_dlc07_trait_brt_lord_good_attacker_2	wh_main_effect_force_stat_leadership_attacking	general_to_force_own	3.0000
wh_dlc07_trait_brt_lord_good_attacker_3	wh_dlc07_effect_chivalry_per_turn_traits_good	character_to_faction_when_on_map_unseen	8.0000
wh_dlc07_trait_brt_lord_good_attacker_3	wh_main_effect_character_stat_leadership_aura_size_attacking	character_to_character_own	50.0000
wh_dlc07_trait_brt_lord_good_attacker_3	wh_main_effect_force_stat_leadership_attacking	general_to_force_own	4.0000
wh_dlc07_trait_brt_lord_good_beastmen_1	wh_dlc07_effect_chivalry_per_turn_traits_good	character_to_faction_when_on_map_unseen	2.0000
wh_dlc07_trait_brt_lord_good_beastmen_1	wh_main_effect_character_stat_leadership_vs_beastmen	character_to_character_own	3.0000
wh_dlc07_trait_brt_lord_good_chaos_1	wh_dlc07_effect_chivalry_per_turn_traits_good	character_to_faction_when_on_map_unseen	2.0000
wh_dlc07_trait_brt_lord_good_chaos_1	wh_main_effect_character_stat_leadership_vs_chaos	character_to_character_own	3.0000
wh_dlc07_trait_brt_lord_good_defeated_archaon_1	wh_dlc07_effect_chivalry_per_turn_traits_good	character_to_faction_when_on_map_unseen	2.0000
wh_dlc07_trait_brt_lord_good_defeated_archaon_1	wh_dlc07_effect_name_epithet_brt_doomslayer	character_to_character_own	1.0000
wh_dlc07_trait_brt_lord_good_defeated_archaon_1	wh_main_effect_attribute_enable_immune_to_psychology	character_to_character_own	1.0000
wh_dlc07_trait_brt_lord_good_defeated_grimgor_1	wh_dlc07_effect_chivalry_per_turn_traits_good	character_to_faction_when_on_map_unseen	2.0000
wh_dlc07_trait_brt_lord_good_defeated_grimgor_1	wh_dlc07_effect_name_epithet_brt_hidestriker	character_to_character_own	1.0000
wh_dlc07_trait_brt_lord_good_defeated_grimgor_1	wh_main_effect_character_stat_bonus_vs_large	character_to_character_own	10.0000
wh_dlc07_trait_brt_lord_good_defeated_khazrak_1	wh_dlc07_effect_chivalry_per_turn_traits_good	character_to_faction_when_on_map_unseen	2.0000
wh_dlc07_trait_brt_lord_good_defeated_khazrak_1	wh_dlc07_effect_name_epithet_brt_beastscourge	character_to_character_own	1.0000
wh_dlc07_trait_brt_lord_good_defeated_khazrak_1	wh_main_effect_force_army_campaign_ambush_defence_success_chance	general_to_force_own	20.0000
wh_dlc07_trait_brt_lord_good_defeated_khazrak_1	wh_main_effect_general_mod_tunnel_interception_chance	character_to_character_own_armytext	20.0000
wh_dlc07_trait_brt_lord_good_defeated_manfred_1	wh_dlc07_effect_campaign_attrition_vampiric_attrition_casualties	faction_to_force_own	-50.0000
wh_dlc07_trait_brt_lord_good_defeated_manfred_1	wh_dlc07_effect_chivalry_per_turn_traits_good	character_to_faction_when_on_map_unseen	2.0000
wh_dlc07_trait_brt_lord_good_defeated_manfred_1	wh_dlc07_effect_name_epithet_brt_moonslaker	character_to_character_own	1.0000
wh_dlc07_trait_brt_lord_good_defender_1	wh_dlc07_effect_chivalry_per_turn_traits_good	character_to_faction_when_on_map_unseen	2.0000
wh_dlc07_trait_brt_lord_good_defender_1	wh_main_effect_character_stat_leadership_aura_size_defending	character_to_character_own	15.0000
wh_dlc07_trait_brt_lord_good_defender_1	wh_main_effect_force_stat_leadership_defending	general_to_force_own	2.0000
wh_dlc07_trait_brt_lord_good_defender_2	wh_dlc07_effect_chivalry_per_turn_traits_good	character_to_faction_when_on_map_unseen	5.0000
wh_dlc07_trait_brt_lord_good_defender_2	wh_main_effect_character_stat_leadership_aura_size_defending	character_to_character_own	30.0000
wh_dlc07_trait_brt_lord_good_defender_2	wh_main_effect_force_stat_leadership_defending	general_to_force_own	3.0000
wh_dlc07_trait_brt_lord_good_defender_3	wh_dlc07_effect_chivalry_per_turn_traits_good	character_to_faction_when_on_map_unseen	8.0000
wh_dlc07_trait_brt_lord_good_defender_3	wh_main_effect_character_stat_leadership_aura_size_defending	character_to_character_own	50.0000
wh_dlc07_trait_brt_lord_good_defender_3	wh_main_effect_force_stat_leadership_defending	general_to_force_own	4.0000
wh_dlc07_trait_brt_lord_good_executing_1	wh_dlc07_effect_chivalry_per_turn_traits_good	character_to_faction_when_on_map_unseen	2.0000
wh_dlc07_trait_brt_lord_good_executing_1	wh_main_effect_force_stat_leadership_enemy_unit	general_to_force_enemy_regionwide	-5.0000
wh_dlc07_trait_brt_lord_good_executing_1	wh_main_effect_public_order_neighbouring_wars	character_to_province_own	1.0000
wh_dlc07_trait_brt_lord_good_far_from_capital_1	wh2_dlc10_effect_attribute_enable_perfect_vigour	character_to_character_own	1.0000
wh_dlc07_trait_brt_lord_good_far_from_capital_1	wh_dlc07_effect_chivalry_per_turn_traits_good	character_to_faction_when_on_map_unseen	2.0000
wh_dlc07_trait_brt_lord_good_far_from_capital_1	wh_dlc07_effect_name_epithet_brt_crusader	character_to_character_own	1.0000
wh_dlc07_trait_brt_lord_good_far_from_capital_1	wh_main_effect_agent_movement_range_mod	character_to_character_own	10.0000
wh_dlc07_trait_brt_lord_good_far_from_capital_1	wh_main_effect_force_army_campaign_attrition_all_resistance	character_to_force_own	-20.0000
wh_dlc07_trait_brt_lord_good_farming_1	wh_dlc07_effect_chivalry_per_turn_traits_good	character_to_faction_when_on_map_unseen	2.0000
wh_dlc07_trait_brt_lord_good_farming_1	wh_dlc07_effect_economy_gdp_mod_farming	character_to_region_own_provincewide	5.0000
wh_dlc07_trait_brt_lord_good_greenskins_1	wh_dlc07_effect_chivalry_per_turn_traits_good	character_to_faction_when_on_map_unseen	2.0000
wh_dlc07_trait_brt_lord_good_greenskins_1	wh_main_effect_character_stat_leadership_vs_greenskins	character_to_character_own	3.0000
wh_dlc07_trait_brt_lord_good_industry_1	wh_dlc07_effect_chivalry_per_turn_traits_good	character_to_faction_when_on_map_unseen	2.0000
wh_dlc07_trait_brt_lord_good_industry_1	wh_dlc07_effect_economy_gdp_mod_industry	character_to_region_own_provincewide	5.0000
wh_dlc07_trait_brt_lord_good_knightly_1	wh_dlc07_effect_chivalry_per_turn_traits_good	character_to_faction_when_on_map_unseen	2.0000
wh_dlc07_trait_brt_lord_good_knightly_1	wh_dlc07_effect_force_stat_leadership_knights	general_to_force_own	4.0000
wh_dlc07_trait_brt_lord_good_knightly_1	wh_main_effect_force_all_campaign_experience_base_all	general_to_force_own	1.0000
wh_dlc07_trait_brt_lord_good_lone_wolf_1	wh_dlc07_effect_chivalry_per_turn_traits_good	character_to_faction_when_on_map_unseen	2.0000
wh_dlc07_trait_brt_lord_good_lone_wolf_1	wh_main_effect_agent_movement_range_mod	character_to_character_own	10.0000
wh_dlc07_trait_brt_lord_good_lone_wolf_2	wh_dlc07_effect_chivalry_per_turn_traits_good	character_to_faction_when_on_map_unseen	5.0000
wh_dlc07_trait_brt_lord_good_lone_wolf_2	wh_dlc07_effect_name_epithet_brt_wolf	character_to_character_own	1.0000
wh_dlc07_trait_brt_lord_good_lone_wolf_2	wh_main_effect_agent_movement_range_mod	character_to_character_own	10.0000
wh_dlc07_trait_brt_lord_good_lone_wolf_2	wh_main_effect_attribute_enable_strider	character_to_character_own	1.0000
wh_dlc07_trait_brt_lord_good_peasants_1	wh_dlc07_effect_chivalry_per_turn_traits_good	character_to_faction_when_on_map_unseen	2.0000
wh_dlc07_trait_brt_lord_good_peasants_1	wh_dlc07_effect_force_stat_leadership_peasants	general_to_force_own	4.0000
wh_dlc07_trait_brt_lord_good_peasants_1	wh_main_effect_force_all_campaign_recruitment_cost_all	general_to_force_own	-10.0000
wh_dlc07_trait_brt_lord_good_praying_1	wh3_main_effect_corruption_reduction_characters	character_to_character_own_provincetext	-3.0000
wh_dlc07_trait_brt_lord_good_praying_1	wh_dlc07_effect_chivalry_per_turn_traits_good	character_to_faction_when_on_map_unseen	2.0000
wh_dlc07_trait_brt_lord_good_praying_1	wh_dlc07_effect_name_epithet_brt_devoted	character_to_character_own	1.0000
wh_dlc07_trait_brt_lord_good_praying_1	wh_main_effect_character_stat_leadership	character_to_character_own	5.0000
wh_dlc07_trait_brt_lord_good_public_order_1	wh_dlc07_effect_chivalry_per_turn_traits_good	character_to_faction_when_on_map_unseen	2.0000
wh_dlc07_trait_brt_lord_good_public_order_1	wh_main_effect_public_order_characters	character_to_province_own	5.0000
wh_dlc07_trait_brt_lord_good_reinforcing_1	wh_dlc07_effect_chivalry_per_turn_traits_good	character_to_faction_when_on_map_unseen	2.0000
wh_dlc07_trait_brt_lord_good_reinforcing_1	wh_dlc07_effect_name_epithet_brt_saviour	character_to_character_own	1.0000
wh_dlc07_trait_brt_lord_good_reinforcing_1	wh_main_effect_force_stat_charge_bonus_pct	general_to_force_own	10.0000
wh_dlc07_trait_brt_lord_good_reinforcing_1	wh_main_effect_force_stat_speed	general_to_force_own	10.0000
wh_dlc07_trait_brt_lord_good_sieging_1	wh_dlc07_effect_chivalry_per_turn_traits_good	character_to_faction_when_on_map_unseen	2.0000
wh_dlc07_trait_brt_lord_good_sieging_1	wh_main_effect_character_stat_leadership_aura_size_sieging	character_to_character_own	15.0000
wh_dlc07_trait_brt_lord_good_sieging_1	wh_main_effect_force_stat_leadership_siege_attack	general_to_force_own	2.0000
wh_dlc07_trait_brt_lord_good_sieging_2	wh_dlc07_effect_chivalry_per_turn_traits_good	character_to_faction_when_on_map_unseen	5.0000
wh_dlc07_trait_brt_lord_good_sieging_2	wh_main_effect_character_stat_leadership_aura_size_sieging	character_to_character_own	30.0000
wh_dlc07_trait_brt_lord_good_sieging_2	wh_main_effect_force_stat_leadership_siege_attack	general_to_force_own	3.0000
wh_dlc07_trait_brt_lord_good_sieging_2	wh_main_effect_name_epithet_brt_lord_of_the_siege	character_to_character_own	1.0000
wh_dlc07_trait_brt_lord_good_sieging_2	wh_main_effect_name_epithet_chs_lord_of_the_siege	character_to_character_own	1.0000
wh_dlc07_trait_brt_lord_good_sieging_2	wh_main_effect_name_epithet_dwf_lord_of_the_siege	character_to_character_own	1.0000
wh_dlc07_trait_brt_lord_good_sieging_2	wh_main_effect_name_epithet_emp_lord_of_the_siege	character_to_character_own	1.0000
wh_dlc07_trait_brt_lord_good_sieging_2	wh_main_effect_name_epithet_vmp_lord_of_the_siege	character_to_character_own	1.0000
wh_dlc07_trait_brt_lord_good_sieging_3	wh_dlc07_effect_chivalry_per_turn_traits_good	character_to_faction_when_on_map_unseen	8.0000
wh_dlc07_trait_brt_lord_good_sieging_3	wh_main_effect_character_stat_leadership_aura_size_sieging	character_to_character_own	50.0000
wh_dlc07_trait_brt_lord_good_sieging_3	wh_main_effect_force_stat_leadership_siege_attack	general_to_force_own	4.0000
wh_dlc07_trait_brt_lord_good_sieging_3	wh_main_effect_name_epithet_brt_lord_of_the_siege	character_to_character_own	1.0000
wh_dlc07_trait_brt_lord_good_sieging_3	wh_main_effect_name_epithet_chs_lord_of_the_siege	character_to_character_own	1.0000
wh_dlc07_trait_brt_lord_good_sieging_3	wh_main_effect_name_epithet_dwf_lord_of_the_siege	character_to_character_own	1.0000
wh_dlc07_trait_brt_lord_good_sieging_3	wh_main_effect_name_epithet_emp_lord_of_the_siege	character_to_character_own	1.0000
wh_dlc07_trait_brt_lord_good_sieging_3	wh_main_effect_name_epithet_vmp_lord_of_the_siege	character_to_character_own	1.0000
wh_dlc07_trait_brt_lord_good_vampires_1	wh_dlc07_effect_chivalry_per_turn_traits_good	character_to_faction_when_on_map_unseen	2.0000
wh_dlc07_trait_brt_lord_good_vampires_1	wh_main_effect_character_stat_leadership_vs_vampire_counts	character_to_character_own	5.0000
wh_dlc07_trait_brt_lord_good_victory_1	wh_dlc07_effect_chivalry_per_turn_traits_good	character_to_faction_when_on_map_unseen	2.0000
wh_dlc07_trait_brt_lord_good_victory_1	wh_main_effect_character_stat_melee_attack	character_to_character_own	5.0000
wh_dlc07_trait_brt_lord_good_victory_1	wh_main_effect_character_stat_weapon_strength	character_to_character_own	10.0000
wh_dlc07_trait_brt_lord_good_victory_2	wh_dlc07_effect_chivalry_per_turn_traits_good	character_to_faction_when_on_map_unseen	5.0000
wh_dlc07_trait_brt_lord_good_victory_2	wh_main_effect_character_stat_melee_attack	character_to_character_own	10.0000
wh_dlc07_trait_brt_lord_good_victory_2	wh_main_effect_character_stat_weapon_strength	character_to_character_own	20.0000
wh_dlc07_trait_brt_lord_good_victory_3	wh_dlc07_effect_chivalry_per_turn_traits_good	character_to_faction_when_on_map_unseen	8.0000
wh_dlc07_trait_brt_lord_good_victory_3	wh_dlc07_effect_name_epithet_brt_legend	character_to_character_own	1.0000
wh_dlc07_trait_brt_lord_good_victory_3	wh_main_effect_attribute_enable_unbreakable	character_to_character_own	1.0000
wh_dlc07_trait_brt_lord_good_victory_3	wh_main_effect_character_stat_melee_attack	character_to_character_own	10.0000
wh_dlc07_trait_brt_lord_good_victory_3	wh_main_effect_character_stat_weapon_strength	character_to_character_own	20.0000
wh_dlc07_trait_brt_protection_troth_chivalry_pledge_6	wh3_main_effect_corruption_reduction_characters	character_to_character_own_provincetext	-3.0000
wh_dlc07_trait_brt_protection_troth_chivalry_pledge_6	wh_dlc07_upkeep_for_knight_vow	general_to_force_own	-200.0000
wh_dlc07_trait_brt_protection_troth_chivalry_pledge_6	wh_main_effect_character_stat_leadership_aura_size	character_to_character_own	25.0000
wh_dlc07_trait_brt_protection_troth_chivalry_pledge_agent_6	wh3_main_effect_corruption_reduction_characters	character_to_province_any	-1.0000
wh_dlc07_trait_brt_protection_troth_chivalry_pledge_agent_6	wh_main_effect_province_growth_characters	character_to_province_own	20.0000
wh_dlc07_trait_brt_protection_troth_knowledge_pledge_6	wh3_main_effect_corruption_reduction_characters	character_to_character_own_provincetext	-3.0000
wh_dlc07_trait_brt_protection_troth_knowledge_pledge_6	wh_dlc07_upkeep_for_knight_vow	general_to_force_own	-200.0000
wh_dlc07_trait_brt_protection_troth_knowledge_pledge_6	wh_main_effect_character_stat_leadership_aura_size	character_to_character_own	25.0000
wh_dlc07_trait_brt_protection_troth_knowledge_pledge_agent_6	wh3_main_effect_corruption_reduction_characters	character_to_province_own	-1.0000
wh_dlc07_trait_brt_protection_troth_knowledge_pledge_agent_6	wh_main_effect_province_growth_characters	character_to_province_own	20.0000
wh_dlc07_trait_brt_protection_troth_order_pledge_6	wh3_main_effect_corruption_reduction_characters	character_to_character_own_provincetext	-3.0000
wh_dlc07_trait_brt_protection_troth_order_pledge_6	wh_dlc07_upkeep_for_knight_vow	general_to_force_own	-200.0000
wh_dlc07_trait_brt_protection_troth_order_pledge_6	wh_main_effect_character_stat_leadership_aura_size	character_to_character_own	25.0000
wh_dlc07_trait_brt_protection_troth_order_pledge_agent_6	wh3_main_effect_corruption_reduction_characters	character_to_province_own	-1.0000
wh_dlc07_trait_brt_protection_troth_order_pledge_agent_6	wh_main_effect_province_growth_characters	character_to_province_own	20.0000
wh_dlc07_trait_brt_questing_vow_campaign_pledge_1	wh_dlc07_upkeep_for_quest_vow	general_to_force_own	-200.0000
wh_dlc07_trait_brt_questing_vow_campaign_pledge_1	wh_main_effect_agent_movement_range_mod	character_to_character_own	10.0000
wh_dlc07_trait_brt_questing_vow_campaign_pledge_1	wh_main_effect_character_stat_weapon_strength	character_to_character_own	10.0000
wh_dlc07_trait_brt_questing_vow_campaign_pledge_agent_1	wh_main_effect_character_stat_melee_attack	character_to_character_own	5.0000
wh_dlc07_trait_brt_questing_vow_campaign_pledge_agent_1	wh_main_effect_character_stat_melee_defence	character_to_character_own	5.0000
wh_dlc07_trait_brt_questing_vow_heroism_pledge_1	wh_dlc07_upkeep_for_quest_vow	general_to_force_own	-200.0000
wh_dlc07_trait_brt_questing_vow_heroism_pledge_1	wh_main_effect_agent_movement_range_mod	character_to_character_own	10.0000
wh_dlc07_trait_brt_questing_vow_heroism_pledge_1	wh_main_effect_character_stat_weapon_strength	character_to_character_own	10.0000
wh_dlc07_trait_brt_questing_vow_heroism_pledge_agent_1	wh_main_effect_character_stat_melee_attack	character_to_character_own	5.0000
wh_dlc07_trait_brt_questing_vow_heroism_pledge_agent_1	wh_main_effect_character_stat_melee_defence	character_to_character_own	5.0000
wh_dlc07_trait_brt_questing_vow_protect_pledge_1	wh_dlc07_upkeep_for_quest_vow	general_to_force_own	-200.0000
wh_dlc07_trait_brt_questing_vow_protect_pledge_1	wh_main_effect_agent_movement_range_mod	character_to_character_own	10.0000
wh_dlc07_trait_brt_questing_vow_protect_pledge_1	wh_main_effect_character_stat_weapon_strength	character_to_character_own	10.0000
wh_dlc07_trait_brt_questing_vow_protect_pledge_agent_1	wh_main_effect_character_stat_melee_attack	character_to_character_own	5.0000
wh_dlc07_trait_brt_questing_vow_protect_pledge_agent_1	wh_main_effect_character_stat_melee_defence	character_to_character_own	5.0000
wh_dlc07_trait_brt_virtue_troth_destroy_pledge_6	wh2_dlc10_effect_attribute_enable_perfect_vigour	character_to_character_own	1.0000
wh_dlc07_trait_brt_virtue_troth_destroy_pledge_6	wh2_main_effect_grant_immortality_lord	character_to_character_own	1.0000
wh_dlc07_trait_brt_virtue_troth_destroy_pledge_6	wh_dlc07_upkeep_for_grail_vow	general_to_force_own	-200.0000
wh_dlc07_trait_brt_virtue_troth_destroy_pledge_6	wh_main_effect_ability_enable_blessing_of_the_lady	character_to_character_own	1.0000
wh_dlc07_trait_brt_virtue_troth_destroy_pledge_6	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1.0000
wh_dlc07_trait_brt_virtue_troth_destroy_pledge_6	wh_main_effect_character_wound_recovery_time_mod	character_to_character_own	-1.0000
wh_dlc07_trait_brt_virtue_troth_destroy_pledge_agent_6	wh2_dlc10_effect_attribute_enable_perfect_vigour	character_to_character_own	1.0000
wh_dlc07_trait_brt_virtue_troth_destroy_pledge_agent_6	wh2_main_effect_grant_immortality_hero	character_to_character_own	1.0000
wh_dlc07_trait_brt_virtue_troth_destroy_pledge_agent_6	wh_main_effect_ability_enable_blessing_of_the_lady	character_to_character_own	1.0000
wh_dlc07_trait_brt_virtue_troth_destroy_pledge_agent_6	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1.0000
wh_dlc07_trait_brt_virtue_troth_destroy_pledge_fay_6	wh2_dlc10_effect_attribute_enable_perfect_vigour	character_to_character_own	1.0000
wh_dlc07_trait_brt_virtue_troth_destroy_pledge_fay_6	wh2_main_effect_grant_immortality_lord	character_to_character_own	1.0000
wh_dlc07_trait_brt_virtue_troth_destroy_pledge_fay_6	wh_dlc07_upkeep_for_grail_vow_fay	general_to_force_own	-200.0000
wh_dlc07_trait_brt_virtue_troth_destroy_pledge_fay_6	wh_main_effect_character_wound_recovery_time_mod	character_to_character_own	-1.0000
wh_dlc07_trait_brt_virtue_troth_untaint_pledge_2	wh2_dlc10_effect_attribute_enable_perfect_vigour	character_to_character_own	1.0000
wh_dlc07_trait_brt_virtue_troth_untaint_pledge_2	wh2_main_effect_grant_immortality_lord	character_to_character_own	1.0000
wh_dlc07_trait_brt_virtue_troth_untaint_pledge_2	wh_dlc07_upkeep_for_grail_vow	general_to_force_own	-200.0000
wh_dlc07_trait_brt_virtue_troth_untaint_pledge_2	wh_main_effect_ability_enable_blessing_of_the_lady	character_to_character_own	1.0000
wh_dlc07_trait_brt_virtue_troth_untaint_pledge_2	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1.0000
wh_dlc07_trait_brt_virtue_troth_untaint_pledge_2	wh_main_effect_character_wound_recovery_time_mod	character_to_character_own	-1.0000
