ancillary	effect	effect_scope	value
wh2_dlc17_anc_banner_bst_banner_of_ghorok	wh2_dlc17_effect_force_unit_stat_melee_damage_minotaurs_dummy	character_to_character_own	50.0000
wh2_dlc17_anc_enchanted_item_blind_eye_of_seeing	wh2_dlc17_effect_ability_enable_savage_dominion_bound	character_to_character_own	1.0000
wh2_dlc17_anc_enchanted_item_blind_eye_of_seeing	wh3_main_effect_winds_of_magic_pool_cap	character_to_force_own_unseen	18.0000
wh2_dlc17_anc_follower_dwf_kraggi	wh_main_effect_character_stat_miscast	character_to_character_own	-15.0000
wh2_dlc17_anc_rune_personal_ancestor_rune_of_grimnir	wh2_dlc17_effect_ability_enabled_ancestor_rune_grimnir	character_to_force_own_unseen	1.0000
wh2_dlc17_anc_rune_personal_ancestor_rune_of_grungni	wh2_dlc17_effect_ability_enabled_ancestor_rune_grungi	character_to_force_own_unseen	1.0000
wh2_dlc17_anc_rune_personal_ancestor_rune_of_valaya	wh2_dlc17_effect_ability_enabled_ancestor_rune_valaya	character_to_force_own_unseen	1.0000
wh2_dlc17_anc_rune_personal_master_rune_alaric_the_mad	wh2_main_effect_character_stat_weapon_strength_base	character_to_character_own	-75.0000
wh2_dlc17_anc_rune_personal_master_rune_alaric_the_mad	wh_main_effect_character_stat_ap_damage	character_to_character_own	75.0000
wh2_dlc17_anc_rune_personal_master_rune_of_adamant	wh_main_effect_character_stat_melee_defence	character_to_character_own	12.0000
wh2_dlc17_anc_rune_personal_master_rune_of_flight	wh2_dlc17_effect_ability_enabled_rune_of_flight	character_to_character_own	1.0000
wh2_dlc17_anc_rune_personal_master_rune_of_gromril	wh_main_effect_character_stat_armour	character_to_character_own	50.0000
wh2_dlc17_anc_rune_personal_master_rune_of_gromril	wh_main_effect_character_stat_physical_resistance	character_to_character_own	10.0000
wh2_dlc17_anc_rune_personal_master_rune_of_passage	wh_main_effect_attribute_enable_strider	character_to_character_own	1.0000
wh2_dlc17_anc_rune_personal_master_rune_of_passage	wh_main_effect_character_stat_speed	character_to_character_own	25.0000
wh2_dlc17_anc_rune_personal_master_rune_of_skalf_blackhammer	wh_main_effect_character_stat_ap_damage	character_to_character_own	10.0000
wh2_dlc17_anc_rune_personal_master_rune_of_skalf_blackhammer	wh_main_effect_character_stat_weapon_strength	character_to_character_own	30.0000
wh2_dlc17_anc_rune_personal_master_rune_of_snorri_spangelhelm	wh_main_effect_character_stat_melee_attack	character_to_character_own	25.0000
wh2_dlc17_anc_rune_personal_master_rune_of_spite	wh2_dlc17_effect_ability_enabled_master_rune_of_spite	character_to_character_own	1.0000
wh2_dlc17_anc_rune_personal_rune_of_cleaving	wh_main_effect_character_stat_ap_damage	character_to_character_own	20.0000
wh2_dlc17_anc_rune_personal_rune_of_fear	wh_main_effect_attribute_enable_causes_fear	character_to_character_own	1.0000
wh2_dlc17_anc_rune_personal_rune_of_fear	wh_main_effect_attribute_enable_causes_terror	character_to_character_own	1.0000
wh2_dlc17_anc_rune_personal_rune_of_fear	wh_main_effect_force_stat_leadership_enemy_unit	region_to_force_enemy	-3.0000
wh2_dlc17_anc_rune_personal_rune_of_fire	wh2_main_effect_character_stat_enable_flaming_attacks	character_to_character_own	1.0000
wh2_dlc17_anc_rune_personal_rune_of_fire	wh2_main_effect_character_stat_weapon_strength_base	character_to_character_own	35.0000
wh2_dlc17_anc_rune_personal_rune_of_impact	wh2_dlc17_effect_contact_phase_dazed	character_to_character_own	1.0000
wh2_dlc17_anc_rune_personal_rune_of_impact	wh_main_effect_character_stat_charge_bonus_add	character_to_character_own	20.0000
wh2_dlc17_anc_rune_personal_rune_of_iron	wh_main_effect_character_stat_armour	character_to_character_own	20.0000
wh2_dlc17_anc_rune_personal_rune_of_iron	wh_main_effect_character_stat_physical_resistance	character_to_character_own	5.0000
wh2_dlc17_anc_rune_personal_rune_of_luck	wh_main_effect_character_stat_ward_save	character_to_character_own	10.0000
wh2_dlc17_anc_rune_personal_rune_of_shielding	wh_main_effect_character_stat_missile_resistance	character_to_character_own	15.0000
wh2_dlc17_anc_talisman_champions_essence	wh2_dlc17_effect_ability_enable_rowdy	character_to_character_own	1.0000
wh2_dlc17_anc_talisman_champions_essence	wh_main_effect_character_stat_melee_attack	character_to_character_own	10.0000
wh2_dlc17_anc_talisman_champions_essence	wh_main_effect_character_stat_ward_save	character_to_character_own	5.0000
wh2_dlc17_anc_talisman_shardstone_amulet	wh_main_effect_attribute_enable_vanguard_deployment	character_to_character_own	1.0000
wh2_dlc17_anc_talisman_shardstone_amulet	wh_main_effect_character_stat_charge_bonus_pct	character_to_character_own	15.0000
wh2_dlc17_anc_weapon_fell_axe_of_the_drakwald	wh_main_effect_character_stat_melee_attack	character_to_character_own	10.0000
wh2_dlc17_anc_weapon_fell_axe_of_the_drakwald	wh_main_effect_character_stat_weapon_strength	character_to_character_own	15.0000
wh2_dlc17_anc_weapon_klad_brakak	wh2_dlc10_effect_character_stat_enable_sundering_attacks	character_to_character_own	1.0000
wh2_dlc17_anc_weapon_klad_brakak	wh2_dlc17_effect_magic_heavens_enable_bound_urannons_thunderbolt_upgraded	character_to_character_own	1.0000
wh2_dlc17_anc_weapon_klad_brakak	wh_dlc08_effect_ability_enable_frenzy	character_to_character_own	1.0000
wh2_dlc17_anc_weapon_rune_tortured_axes	wh2_dlc17_effect_ability_enable_rune_tortued_axes	character_to_character_own	1.0000
wh2_dlc17_anc_weapon_rune_tortured_axes	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1.0000
wh2_dlc17_anc_weapon_rune_tortured_axes	wh_main_effect_character_stat_melee_attack	character_to_character_own	8.0000
wh2_dlc17_anc_weapon_rune_tortured_axes	wh_main_effect_character_stat_weapon_strength	character_to_character_own	10.0000
wh2_dlc17_anc_weapon_the_golden_blowpipe_of_ptoohee	wh2_dlc17_effect_ability_enable_the_golden_blowpipe_of_ptoohee	character_to_character_own	1.0000
wh2_dlc17_anc_weapon_the_golden_blowpipe_of_ptoohee	wh_main_effect_character_stat_missile_damage	character_to_character_own	10.0000
wh2_dlc17_anc_weapon_the_golden_blowpipe_of_ptoohee	wh_main_effect_character_stat_range	character_to_character_own	10.0000
wh2_dlc17_anc_weapon_the_golden_blowpipe_of_ptoohee	wh_main_effect_character_stat_reload_time_reduction	character_to_character_own	10.0000
wh2_dlc17_bst_anc_follower_battle_scarred_ungor_raider	wh_main_effect_agent_field_line_of_sight_mod	character_to_character_own	10.0000
wh2_dlc17_bst_anc_follower_battle_scarred_ungor_raider	wh_main_effect_agent_movement_range_mod	character_to_character_own	10.0000
wh2_main_anc_arcane_item_black_staff	wh2_main_effect_ability_enable_bound_black_staff	character_to_character_own	1.0000
wh2_main_anc_arcane_item_book_of_hoeth	wh2_main_effect_ability_enable_book_of_hoeth	character_to_character_own	1.0000
wh2_main_anc_arcane_item_circlet_of_iron	wh2_main_effect_ability_enable_circlet_of_iron	character_to_character_own	1.0000
wh2_main_anc_arcane_item_circlet_of_iron	wh2_main_effect_ability_uses_power_of_darkness	character_to_character_own	2.0000
wh2_main_anc_arcane_item_circlet_of_iron	wh2_main_effect_ability_wom_cost_power_of_darkness	character_to_character_own	-2.0000
wh2_main_anc_arcane_item_circlet_of_iron	wh3_main_effect_corruption_reduction_characters	character_to_province_any	-5.0000
wh2_main_anc_arcane_item_circlet_of_iron	wh_main_effect_character_mod_ancillary_drop	character_to_force_own_unseen	5.0000
wh2_main_anc_arcane_item_circlet_of_iron	wh_main_effect_character_stat_armour	character_to_character_own	5.0000
wh2_main_anc_arcane_item_cube_of_darkness	wh2_main_effect_ability_enable_cube_of_darkness	character_to_character_own	1.0000
wh2_main_anc_arcane_item_cupped_hands_of_the_old_ones	wh3_main_effect_winds_of_magic_pool_cap	character_to_force_own_unseen	5.0000
wh2_main_anc_arcane_item_cupped_hands_of_the_old_ones	wh_main_effect_character_stat_miscast	character_to_character_own	-40.0000
wh2_main_anc_arcane_item_darkstar_cloak	wh2_main_effect_ability_enable_darkstar_cloak	character_to_character_own	1.0000
wh2_main_anc_arcane_item_diadem_of_power	wh3_main_effect_winds_of_magic_increase_chance_mod	character_to_region_any_local_province_text	20.0000
wh2_main_anc_arcane_item_diadem_of_power	wh3_main_effect_winds_of_magic_pool_cap	character_to_force_own_unseen	6.0000
wh2_main_anc_arcane_item_itxi_grubs	wh2_main_effect_ability_cooldown_spells	character_to_character_own	-20.0000
wh2_main_anc_arcane_item_jewel_of_the_dusk	wh3_main_effect_winds_of_magic_pool_cap	character_to_force_own_unseen	10.0000
wh2_main_anc_arcane_item_moon_staff_of_lileath	wh2_main_effect_ability_wom_cost_regrowth	character_to_character_own	-3.0000
wh2_main_anc_arcane_item_moon_staff_of_lileath	wh2_main_effect_ability_wom_cost_regrowth_upgraded	character_to_character_own	-3.0000
wh2_main_anc_arcane_item_moon_staff_of_lileath	wh3_main_effect_winds_of_magic_pool_cap	character_to_force_own_unseen	15.0000
wh2_main_anc_arcane_item_moon_staff_of_lileath	wh_main_effect_character_stat_miscast	character_to_character_own	-20.0000
wh2_main_anc_arcane_item_plaque_of_dominion	wh2_main_effect_ability_enable_plaque_of_dominion	character_to_character_own	1.0000
wh2_main_anc_arcane_item_plaque_of_dominion	wh3_main_effect_corruption_reduction_characters	character_to_province_any	-4.0000
wh2_main_anc_arcane_item_plaque_of_dominion	wh_main_effect_technology_research_points	character_to_faction_unseen	5.0000
wh2_main_anc_arcane_item_rod_of_the_storm	wh2_main_effect_ability_enable_bound_rod_of_the_storm	character_to_character_own	1.0000
wh2_main_anc_arcane_item_scrying_stone	wh2_main_effect_ability_enable_scrying_stone	character_to_character_own	1.0000
wh2_main_anc_arcane_item_scrying_stone	wh_main_effect_force_army_campaign_ambush_attack_success_chance	general_to_force_own	5.0000
wh2_main_anc_arcane_item_staff_of_solidity	wh_main_effect_character_stat_miscast	character_to_character_own	-50.0000
wh2_main_anc_arcane_item_starwood_staff	wh2_main_effect_ability_enable_starwood_staff	character_to_character_own	1.0000
wh2_main_anc_arcane_item_starwood_staff	wh_main_effect_character_stat_miscast	character_to_character_own	-25.0000
wh2_main_anc_arcane_item_the_gem_of_sunfire	wh2_main_effect_ability_enable_bound_the_gem_of_sunfire	character_to_character_own	1.0000
wh2_main_anc_arcane_item_the_gem_of_sunfire	wh_main_effect_force_stat_fire_resistance	general_to_force_own	30.0000
wh2_main_anc_arcane_item_the_liber_bubonicus	wh2_main_effect_ability_enable_the_liber_bubonicus	character_to_character_own	1.0000
wh2_main_anc_arcane_item_the_liber_bubonicus	wh2_main_effect_ability_wom_cost_plague	character_to_character_own	-2.0000
wh2_main_anc_arcane_item_the_liber_bubonicus	wh2_main_effect_ability_wom_cost_plague_upgraded	character_to_character_own	-2.0000
wh2_main_anc_arcane_item_the_liber_bubonicus	wh2_main_effect_agent_recruitment_xp_skv_plague_priest	character_to_province_own_factionwide	4.0000
wh2_main_anc_arcane_item_the_liber_bubonicus	wh2_main_faction_trait_ritual_cost_skrolk	character_to_faction_unseen	-25.0000
wh2_main_anc_arcane_item_the_liber_bubonicus	wh3_main_effect_corruption_skaven_characters	character_to_province_any	3.0000
wh2_main_anc_arcane_item_the_seerstaff_of_saphery	wh2_main_effect_ability_enable_bound_the_seerstaff_of_saphery	character_to_character_own	1.0000
wh2_main_anc_arcane_item_the_tricksters_pendant	wh2_main_effect_ability_enable_the_tricksters_pendant	character_to_character_own	1.0000
wh2_main_anc_arcane_item_the_vortex_shard	wh2_main_effect_ability_enable_the_vortex_shard	character_to_character_own	1.0000
wh2_main_anc_arcane_item_tome_of_furion	wh2_main_effect_ability_enable_bound_tome_of_furion	character_to_character_own	1.0000
wh2_main_anc_arcane_item_wand_of_the_kharaidon	wh2_main_effect_ability_cooldown_spells	character_to_character_own	-15.0000
wh2_main_anc_arcane_item_wand_of_the_kharaidon	wh2_main_effect_ability_enable_bound_wand_of_the_kharaidon	character_to_character_own	1.0000
wh2_main_anc_arcane_item_wand_of_the_kharaidon	wh2_main_effect_ability_wom_cost_soulstealer	character_to_character_own	-2.0000
wh2_main_anc_arcane_item_wand_of_the_kharaidon	wh3_main_effect_winds_of_magic_pool_cap	character_to_force_own_unseen	10.0000
wh2_main_anc_arcane_item_wand_of_the_kharaidon	wh_main_effect_character_mod_ancillary_drop	character_to_force_own_unseen	5.0000
wh2_main_anc_arcane_item_warp_energy_condenser	wh3_main_effect_winds_of_magic_pool_cap	character_to_force_own_unseen	10.0000
wh2_main_anc_arcane_item_warpstone_tokens	wh3_main_effect_winds_of_magic_increase_chance_mod	character_to_region_any_local_province_text	25.0000
wh2_main_anc_arcane_item_warpstone_tokens	wh_main_effect_character_stat_miscast	character_to_character_own	10.0000
wh2_main_anc_arcane_item_warpstorm_scroll	wh2_main_effect_ability_enable_warpstorm_scroll	character_to_character_own	1.0000
wh2_main_anc_arcane_item_warpstorm_scroll	wh_main_effect_character_stat_magic_resistance	character_to_character_own	25.0000
wh2_main_anc_armour_armour_of_caledor	wh_main_effect_character_stat_armour	character_to_character_own	10.0000
wh2_main_anc_armour_armour_of_caledor	wh_main_effect_character_stat_fire_resistance	character_to_character_own	10.0000
wh2_main_anc_armour_armour_of_caledor	wh_main_effect_character_stat_physical_resistance	character_to_character_own	5.0000
wh2_main_anc_armour_armour_of_caledor	wh_main_effect_character_stat_ward_save	character_to_character_own	5.0000
wh2_main_anc_armour_armour_of_darkness	wh_main_effect_character_stat_armour	character_to_character_own	8.0000
wh2_main_anc_armour_armour_of_darkness	wh_main_effect_character_stat_melee_defence	character_to_character_own	2.0000
wh2_main_anc_armour_armour_of_eternal_servitude	wh2_main_effect_ability_enable_regeneration	character_to_character_own	1.0000
wh2_main_anc_armour_armour_of_eternal_servitude	wh_main_effect_character_stat_armour	character_to_character_own	5.0000
wh2_main_anc_armour_armour_of_eternal_servitude	wh_main_effect_character_stat_ward_save	character_to_character_own	10.0000
wh2_main_anc_armour_armour_of_living_death	wh_main_effect_ability_enable_the_hunger	character_to_character_own	1.0000
wh2_main_anc_armour_armour_of_living_death	wh_main_effect_character_stat_armour	character_to_character_own	6.0000
wh2_main_anc_armour_armour_of_living_death	wh_main_effect_character_stat_leadership	character_to_character_own	-7.0000
wh2_main_anc_armour_armour_of_living_death	wh_main_effect_character_stat_melee_defence	character_to_character_own	6.0000
wh2_main_anc_armour_armour_of_living_death	wh_main_effect_character_stat_ward_save	character_to_character_own	10.0000
wh2_main_anc_armour_armour_of_midnight	wh_main_effect_character_stat_armour	character_to_character_own	12.0000
wh2_main_anc_armour_armour_of_midnight	wh_main_effect_character_stat_melee_defence	character_to_character_own	6.0000
wh2_main_anc_armour_armour_of_midnight	wh_main_effect_character_stat_physical_resistance	character_to_character_own	20.0000
wh2_main_anc_armour_armour_of_midnight	wh_main_effect_character_wound_recovery_time_mod	character_to_character_own	-2.0000
wh2_main_anc_armour_armour_of_the_stars	wh2_main_effect_ability_enable_armour_of_the_stars	character_to_character_own	1.0000
wh2_main_anc_armour_armour_of_the_stars	wh_main_effect_character_stat_armour	character_to_character_own	8.0000
wh2_main_anc_armour_boots_of_bracchus	wh2_main_effect_ability_cooldown_foe_seeker	character_to_character_own	-50.0000
wh2_main_anc_armour_boots_of_bracchus	wh_main_effect_ability_enable_foe-seeker	character_to_character_own	1.0000
wh2_main_anc_armour_boots_of_bracchus	wh_main_effect_character_stat_armour	character_to_character_own	2.0000
wh2_main_anc_armour_boots_of_bracchus	wh_main_effect_character_stat_melee_defence	character_to_character_own	5.0000
wh2_main_anc_armour_boots_of_bracchus	wh_main_effect_character_stat_missile_resistance	character_to_character_own	12.0000
wh2_main_anc_armour_chromatic_armour	wh_main_effect_ability_enable_glittering_scales	character_to_character_own	1.0000
wh2_main_anc_armour_chromatic_armour	wh_main_effect_character_stat_armour	character_to_character_own	10.0000
wh2_main_anc_armour_chromatic_armour	wh_main_effect_character_stat_missile_resistance	character_to_character_own	10.0000
wh2_main_anc_armour_cloak_of_hag_graef	wh_main_effect_character_stat_armour	character_to_character_own	7.0000
wh2_main_anc_armour_cloak_of_hag_graef	wh_main_effect_character_stat_missile_resistance	character_to_character_own	10.0000
wh2_main_anc_armour_crown_of_authority	wh3_main_effect_corruption_reduction_characters	character_to_province_any	-3.0000
wh2_main_anc_armour_crown_of_authority	wh_main_effect_character_stat_armour	character_to_character_own	3.0000
wh2_main_anc_armour_crown_of_authority	wh_main_effect_character_stat_physical_resistance	character_to_character_own	3.0000
wh2_main_anc_armour_crown_of_authority	wh_main_effect_force_stat_leadership	general_to_force_own	3.0000
wh2_main_anc_armour_crown_of_authority	wh_main_effect_public_order_characters	character_to_province_own	2.0000
wh2_main_anc_armour_dragon_armour_of_aenarion	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-10.0000
wh2_main_anc_armour_dragon_armour_of_aenarion	wh_main_effect_character_stat_armour	character_to_character_own	15.0000
wh2_main_anc_armour_dragon_armour_of_aenarion	wh_main_effect_character_stat_fire_resistance	character_to_character_own	25.0000
wh2_main_anc_armour_dragon_armour_of_aenarion	wh_main_effect_character_stat_physical_resistance	character_to_character_own	10.0000
wh2_main_anc_armour_dragon_armour_of_aenarion	wh_main_effect_character_stat_ward_save	character_to_character_own	10.0000
wh2_main_anc_armour_dragon_armour_of_aenarion	wh_main_effect_character_wound_recovery_time_mod	character_to_character_own	-1.0000
wh2_main_anc_armour_dragonscale_shield	wh_main_effect_character_stat_fire_resistance	character_to_character_own	5.0000
wh2_main_anc_armour_dragonscale_shield	wh_main_effect_character_stat_melee_defence	character_to_character_own	5.0000
