skill	skillset_key	sort_order
wh_main_skill_all_all_self_blade_shield	wh_main_skill_node_set_chs_sigvald	720
wh_main_skill_all_all_self_blade_shield	wh_main_skill_node_set_chs_sigvald	770
wh_main_skill_all_all_self_deadly_blade	wh_main_skill_node_set_chs_sigvald	350
wh_main_skill_all_all_self_deadly_blade	wh_main_skill_node_set_chs_sigvald	360
wh_main_skill_all_all_self_deadly_blade	wh_main_skill_node_set_chs_sigvald	370
wh_main_skill_all_all_self_deadly_onslaught	wh_main_skill_node_set_chs_sigvald	790
wh_main_skill_all_all_self_devastating_charge	wh_main_skill_node_set_chs_sigvald	100
wh_main_skill_all_all_self_devastating_charge	wh_main_skill_node_set_chs_sigvald	40
wh_main_skill_all_all_self_devastating_charge	wh_main_skill_node_set_chs_sigvald	90
wh_main_skill_all_all_self_foe-seeker	wh_main_skill_node_set_chs_sigvald	400
wh_main_skill_all_all_self_hard_to_hit	wh_main_skill_node_set_chs_sigvald	210
wh_main_skill_all_all_self_hard_to_hit	wh_main_skill_node_set_chs_sigvald	230
wh_main_skill_all_all_self_hard_to_hit	wh_main_skill_node_set_chs_sigvald	280
wh_main_skill_all_all_self_indomitable	wh_main_skill_node_set_chs_sigvald	610
wh_main_skill_all_all_self_indomitable	wh_main_skill_node_set_chs_sigvald	620
wh_main_skill_all_all_self_indomitable	wh_main_skill_node_set_chs_sigvald	670
wh_main_skill_all_all_self_scarred_veteran	wh_main_skill_node_set_chs_sigvald	530
wh_main_skill_all_all_self_scarred_veteran	wh_main_skill_node_set_chs_sigvald	550
wh_main_skill_all_all_self_scarred_veteran	wh_main_skill_node_set_chs_sigvald	570
wh_main_skill_all_all_self_thick-skinned	wh_main_skill_node_set_chs_sigvald	120
wh_main_skill_all_all_self_thick-skinned	wh_main_skill_node_set_chs_sigvald	140
wh_main_skill_all_all_self_thick-skinned	wh_main_skill_node_set_chs_sigvald	160
wh_main_skill_all_all_self_wound-maker	wh_main_skill_node_set_chs_sigvald	430
wh_main_skill_all_all_self_wound-maker	wh_main_skill_node_set_chs_sigvald	450
wh_main_skill_all_all_self_wound-maker	wh_main_skill_node_set_chs_sigvald	500
wh_main_skill_all_lord_battle_rally	wh_main_skill_node_set_chs_sigvald	390
wh_main_skill_all_lord_campaign_lightning_strike	wh_main_skill_node_set_chs_sigvald	410
wh_main_skill_all_lord_campaign_premonition	wh_main_skill_node_set_chs_sigvald	700
wh_main_skill_all_lord_campaign_premonition	wh_main_skill_node_set_chs_sigvald	740
wh_main_skill_all_lord_campaign_premonition	wh_main_skill_node_set_chs_sigvald	760
wh_main_skill_chs_lord_battle_chaos_vanguard	wh_main_skill_node_set_chs_sigvald	520
wh_main_skill_chs_lord_battle_chaos_vanguard	wh_main_skill_node_set_chs_sigvald	540
wh_main_skill_chs_lord_battle_chaos_vanguard	wh_main_skill_node_set_chs_sigvald	560
wh_main_skill_chs_lord_battle_dominating_presence	wh_main_skill_node_set_chs_sigvald	20
wh_main_skill_chs_lord_battle_doomfire	wh_main_skill_node_set_chs_sigvald	690
wh_main_skill_chs_lord_battle_doomfire	wh_main_skill_node_set_chs_sigvald	730
wh_main_skill_chs_lord_battle_doomfire	wh_main_skill_node_set_chs_sigvald	750
wh_main_skill_chs_lord_battle_freakish_mutations	wh_main_skill_node_set_chs_sigvald	600
wh_main_skill_chs_lord_battle_freakish_mutations	wh_main_skill_node_set_chs_sigvald	630
wh_main_skill_chs_lord_battle_freakish_mutations	wh_main_skill_node_set_chs_sigvald	650
wh_main_skill_chs_lord_battle_hearts_of_iron	wh_main_skill_node_set_chs_sigvald	220
wh_main_skill_chs_lord_battle_hearts_of_iron	wh_main_skill_node_set_chs_sigvald	250
wh_main_skill_chs_lord_battle_hearts_of_iron	wh_main_skill_node_set_chs_sigvald	270
wh_main_skill_chs_lord_battle_legion_of_doom	wh_main_skill_node_set_chs_sigvald	130
wh_main_skill_chs_lord_battle_legion_of_doom	wh_main_skill_node_set_chs_sigvald	180
wh_main_skill_chs_lord_battle_legion_of_doom	wh_main_skill_node_set_chs_sigvald	200
wh_main_skill_chs_lord_battle_machines_of_death	wh_main_skill_node_set_chs_sigvald	30
wh_main_skill_chs_lord_battle_machines_of_death	wh_main_skill_node_set_chs_sigvald	50
wh_main_skill_chs_lord_battle_machines_of_death	wh_main_skill_node_set_chs_sigvald	80
wh_main_skill_chs_lord_battle_riders_of_the_apocalypse	wh_main_skill_node_set_chs_sigvald	300
wh_main_skill_chs_lord_battle_riders_of_the_apocalypse	wh_main_skill_node_set_chs_sigvald	310
wh_main_skill_chs_lord_battle_riders_of_the_apocalypse	wh_main_skill_node_set_chs_sigvald	320
wh_main_skill_chs_lord_battle_stand_or_die	wh_main_skill_node_set_chs_sigvald	780
wh_main_skill_chs_lord_battle_voice_of_the_dark_gods	wh_main_skill_node_set_chs_sigvald	420
wh_main_skill_chs_lord_battle_voice_of_the_dark_gods	wh_main_skill_node_set_chs_sigvald	440
wh_main_skill_chs_lord_battle_voice_of_the_dark_gods	wh_main_skill_node_set_chs_sigvald	460
wh_main_skill_chs_lord_campaign_corruption	wh_main_skill_node_set_chs_sigvald	510
wh_main_skill_chs_lord_campaign_corruption	wh_main_skill_node_set_chs_sigvald	580
wh_main_skill_chs_lord_campaign_corruption	wh_main_skill_node_set_chs_sigvald	590
wh_main_skill_chs_lord_campaign_dark_apothecary	wh_main_skill_node_set_chs_sigvald	470
wh_main_skill_chs_lord_campaign_dark_apothecary	wh_main_skill_node_set_chs_sigvald	480
wh_main_skill_chs_lord_campaign_dark_apothecary	wh_main_skill_node_set_chs_sigvald	490
wh_main_skill_chs_lord_campaign_despoilers	wh_main_skill_node_set_chs_sigvald	110
wh_main_skill_chs_lord_campaign_despoilers	wh_main_skill_node_set_chs_sigvald	60
wh_main_skill_chs_lord_campaign_despoilers	wh_main_skill_node_set_chs_sigvald	70
wh_main_skill_chs_lord_campaign_gathering_of_might	wh_main_skill_node_set_chs_sigvald	640
wh_main_skill_chs_lord_campaign_gathering_of_might	wh_main_skill_node_set_chs_sigvald	660
wh_main_skill_chs_lord_campaign_gathering_of_might	wh_main_skill_node_set_chs_sigvald	680
wh_main_skill_chs_lord_campaign_ruination	wh_main_skill_node_set_chs_sigvald	330
wh_main_skill_chs_lord_campaign_ruination	wh_main_skill_node_set_chs_sigvald	340
wh_main_skill_chs_lord_campaign_ruination	wh_main_skill_node_set_chs_sigvald	380
wh_main_skill_chs_lord_campaign_serve_or_die	wh_main_skill_node_set_chs_sigvald	150
wh_main_skill_chs_lord_campaign_serve_or_die	wh_main_skill_node_set_chs_sigvald	170
wh_main_skill_chs_lord_campaign_serve_or_die	wh_main_skill_node_set_chs_sigvald	190
wh_main_skill_chs_lord_campaign_tribes_of_chaos	wh_main_skill_node_set_chs_sigvald	240
wh_main_skill_chs_lord_campaign_tribes_of_chaos	wh_main_skill_node_set_chs_sigvald	260
wh_main_skill_chs_lord_campaign_tribes_of_chaos	wh_main_skill_node_set_chs_sigvald	290
wh_main_skill_chs_lord_campaign_unholy_resilience	wh_main_skill_node_set_chs_sigvald	800
wh_main_skill_chs_lord_self_eye_of_the_gods	wh_main_skill_node_set_chs_sigvald	10
wh_main_skill_all_lord_battle_rally	wh_main_skill_node_set_chs_sorcerer_lord_death	350
wh_main_skill_all_lord_campaign_lightning_strike	wh_main_skill_node_set_chs_sorcerer_lord_death	340
wh_main_skill_all_lord_campaign_premonition	wh_main_skill_node_set_chs_sorcerer_lord_death	610
wh_main_skill_all_lord_campaign_premonition	wh_main_skill_node_set_chs_sorcerer_lord_death	620
wh_main_skill_all_lord_campaign_premonition	wh_main_skill_node_set_chs_sorcerer_lord_death	650
wh_main_skill_all_lord_campaign_route_marcher	wh_main_skill_node_set_chs_sorcerer_lord_death	20
wh_main_skill_all_magic_all_06_evasion	wh_main_skill_node_set_chs_sorcerer_lord_death	360
wh_main_skill_all_magic_all_07_earthing	wh_main_skill_node_set_chs_sorcerer_lord_death	420
wh_main_skill_all_magic_all_08_power_drain	wh_main_skill_node_set_chs_sorcerer_lord_death	480
wh_main_skill_all_magic_all_11_arcane_conduit	wh_main_skill_node_set_chs_sorcerer_lord_death	690
wh_main_skill_all_magic_death_02_aspect_of_the_dreadknight	wh_main_skill_node_set_chs_sorcerer_lord_death	70
wh_main_skill_all_magic_death_02_aspect_of_the_dreadknight	wh_main_skill_node_set_chs_sorcerer_lord_death	90
wh_main_skill_all_magic_death_03_life_leeching	wh_main_skill_node_set_chs_sorcerer_lord_death	160
wh_main_skill_all_magic_death_04_soulblight	wh_main_skill_node_set_chs_sorcerer_lord_death	190
wh_main_skill_all_magic_death_04_soulblight	wh_main_skill_node_set_chs_sorcerer_lord_death	220
wh_main_skill_all_magic_death_05_doom_and_darkness	wh_main_skill_node_set_chs_sorcerer_lord_death	270
wh_main_skill_all_magic_death_05_doom_and_darkness	wh_main_skill_node_set_chs_sorcerer_lord_death	290
wh_main_skill_all_magic_death_09_the_fate_of_bjuna	wh_main_skill_node_set_chs_sorcerer_lord_death	560
wh_main_skill_all_magic_death_09_the_fate_of_bjuna	wh_main_skill_node_set_chs_sorcerer_lord_death	580
wh_main_skill_all_magic_death_10_the_purple_sun_of_xereus	wh_main_skill_node_set_chs_sorcerer_lord_death	590
wh_main_skill_all_magic_death_10_the_purple_sun_of_xereus	wh_main_skill_node_set_chs_sorcerer_lord_death	630
wh_main_skill_chs_lord_battle_chaos_vanguard	wh_main_skill_node_set_chs_sorcerer_lord_death	450
wh_main_skill_chs_lord_battle_chaos_vanguard	wh_main_skill_node_set_chs_sorcerer_lord_death	470
wh_main_skill_chs_lord_battle_chaos_vanguard	wh_main_skill_node_set_chs_sorcerer_lord_death	500
wh_main_skill_chs_lord_battle_dominating_presence	wh_main_skill_node_set_chs_sorcerer_lord_death	10
wh_main_skill_chs_lord_battle_doomfire	wh_main_skill_node_set_chs_sorcerer_lord_death	600
wh_main_skill_chs_lord_battle_doomfire	wh_main_skill_node_set_chs_sorcerer_lord_death	640
wh_main_skill_chs_lord_battle_doomfire	wh_main_skill_node_set_chs_sorcerer_lord_death	660
wh_main_skill_chs_lord_battle_freakish_mutations	wh_main_skill_node_set_chs_sorcerer_lord_death	510
wh_main_skill_chs_lord_battle_freakish_mutations	wh_main_skill_node_set_chs_sorcerer_lord_death	550
wh_main_skill_chs_lord_battle_freakish_mutations	wh_main_skill_node_set_chs_sorcerer_lord_death	570
wh_main_skill_chs_lord_battle_hearts_of_iron	wh_main_skill_node_set_chs_sorcerer_lord_death	210
wh_main_skill_chs_lord_battle_hearts_of_iron	wh_main_skill_node_set_chs_sorcerer_lord_death	230
wh_main_skill_chs_lord_battle_hearts_of_iron	wh_main_skill_node_set_chs_sorcerer_lord_death	240
wh_main_skill_chs_lord_battle_legion_of_doom	wh_main_skill_node_set_chs_sorcerer_lord_death	130
wh_main_skill_chs_lord_battle_legion_of_doom	wh_main_skill_node_set_chs_sorcerer_lord_death	140
wh_main_skill_chs_lord_battle_legion_of_doom	wh_main_skill_node_set_chs_sorcerer_lord_death	170
wh_main_skill_chs_lord_battle_machines_of_death	wh_main_skill_node_set_chs_sorcerer_lord_death	100
wh_main_skill_chs_lord_battle_machines_of_death	wh_main_skill_node_set_chs_sorcerer_lord_death	60
wh_main_skill_chs_lord_battle_machines_of_death	wh_main_skill_node_set_chs_sorcerer_lord_death	80
wh_main_skill_chs_lord_battle_riders_of_the_apocalypse	wh_main_skill_node_set_chs_sorcerer_lord_death	300
wh_main_skill_chs_lord_battle_riders_of_the_apocalypse	wh_main_skill_node_set_chs_sorcerer_lord_death	310
wh_main_skill_chs_lord_battle_riders_of_the_apocalypse	wh_main_skill_node_set_chs_sorcerer_lord_death	320
wh_main_skill_chs_lord_battle_stand_or_die	wh_main_skill_node_set_chs_sorcerer_lord_death	670
wh_main_skill_chs_lord_battle_voice_of_the_dark_gods	wh_main_skill_node_set_chs_sorcerer_lord_death	370
wh_main_skill_chs_lord_battle_voice_of_the_dark_gods	wh_main_skill_node_set_chs_sorcerer_lord_death	390
wh_main_skill_chs_lord_battle_voice_of_the_dark_gods	wh_main_skill_node_set_chs_sorcerer_lord_death	410
wh_main_skill_chs_lord_campaign_corruption	wh_main_skill_node_set_chs_sorcerer_lord_death	440
wh_main_skill_chs_lord_campaign_corruption	wh_main_skill_node_set_chs_sorcerer_lord_death	460
wh_main_skill_chs_lord_campaign_corruption	wh_main_skill_node_set_chs_sorcerer_lord_death	490
wh_main_skill_chs_lord_campaign_dark_apothecary	wh_main_skill_node_set_chs_sorcerer_lord_death	380
wh_main_skill_chs_lord_campaign_dark_apothecary	wh_main_skill_node_set_chs_sorcerer_lord_death	400
wh_main_skill_chs_lord_campaign_dark_apothecary	wh_main_skill_node_set_chs_sorcerer_lord_death	430
wh_main_skill_chs_lord_campaign_despoilers	wh_main_skill_node_set_chs_sorcerer_lord_death	30
wh_main_skill_chs_lord_campaign_despoilers	wh_main_skill_node_set_chs_sorcerer_lord_death	40
wh_main_skill_chs_lord_campaign_despoilers	wh_main_skill_node_set_chs_sorcerer_lord_death	50
wh_main_skill_chs_lord_campaign_gathering_of_might	wh_main_skill_node_set_chs_sorcerer_lord_death	520
wh_main_skill_chs_lord_campaign_gathering_of_might	wh_main_skill_node_set_chs_sorcerer_lord_death	530
wh_main_skill_chs_lord_campaign_gathering_of_might	wh_main_skill_node_set_chs_sorcerer_lord_death	540
wh_main_skill_chs_lord_campaign_ruination	wh_main_skill_node_set_chs_sorcerer_lord_death	260
wh_main_skill_chs_lord_campaign_ruination	wh_main_skill_node_set_chs_sorcerer_lord_death	280
wh_main_skill_chs_lord_campaign_ruination	wh_main_skill_node_set_chs_sorcerer_lord_death	330
wh_main_skill_chs_lord_campaign_serve_or_die	wh_main_skill_node_set_chs_sorcerer_lord_death	110
wh_main_skill_chs_lord_campaign_serve_or_die	wh_main_skill_node_set_chs_sorcerer_lord_death	120
wh_main_skill_chs_lord_campaign_serve_or_die	wh_main_skill_node_set_chs_sorcerer_lord_death	150
wh_main_skill_chs_lord_campaign_tribes_of_chaos	wh_main_skill_node_set_chs_sorcerer_lord_death	180
wh_main_skill_chs_lord_campaign_tribes_of_chaos	wh_main_skill_node_set_chs_sorcerer_lord_death	200
wh_main_skill_chs_lord_campaign_tribes_of_chaos	wh_main_skill_node_set_chs_sorcerer_lord_death	250
wh_main_skill_chs_lord_campaign_unholy_resilience	wh_main_skill_node_set_chs_sorcerer_lord_death	680
wh_main_skill_all_lord_battle_rally	wh_main_skill_node_set_chs_sorcerer_lord_fire	360
wh_main_skill_all_lord_campaign_lightning_strike	wh_main_skill_node_set_chs_sorcerer_lord_fire	340
wh_main_skill_all_lord_campaign_premonition	wh_main_skill_node_set_chs_sorcerer_lord_fire	620
wh_main_skill_all_lord_campaign_premonition	wh_main_skill_node_set_chs_sorcerer_lord_fire	640
wh_main_skill_all_lord_campaign_premonition	wh_main_skill_node_set_chs_sorcerer_lord_fire	660
wh_main_skill_all_magic_all_06_evasion	wh_main_skill_node_set_chs_sorcerer_lord_fire	350
wh_main_skill_all_magic_all_07_earthing	wh_main_skill_node_set_chs_sorcerer_lord_fire	420
wh_main_skill_all_magic_all_08_power_drain	wh_main_skill_node_set_chs_sorcerer_lord_fire	440
wh_main_skill_all_magic_all_11_arcane_conduit	wh_main_skill_node_set_chs_sorcerer_lord_fire	670
wh_main_skill_all_magic_fire_01_fireball	wh_main_skill_node_set_chs_sorcerer_lord_fire	20
wh_main_skill_all_magic_fire_02_cascading_fire-cloak	wh_main_skill_node_set_chs_sorcerer_lord_fire	50
wh_main_skill_all_magic_fire_02_cascading_fire-cloak	wh_main_skill_node_set_chs_sorcerer_lord_fire	80
wh_main_skill_all_magic_fire_03_flaming_sword_of_rhuin	wh_main_skill_node_set_chs_sorcerer_lord_fire	120
wh_main_skill_all_magic_fire_03_flaming_sword_of_rhuin	wh_main_skill_node_set_chs_sorcerer_lord_fire	180
wh_main_skill_all_magic_fire_04_kindleflame	wh_main_skill_node_set_chs_sorcerer_lord_fire	230
wh_main_skill_all_magic_fire_05_the_burning_head	wh_main_skill_node_set_chs_sorcerer_lord_fire	270
wh_main_skill_all_magic_fire_05_the_burning_head	wh_main_skill_node_set_chs_sorcerer_lord_fire	330
wh_main_skill_all_magic_fire_09_piercing_bolts_of_burning	wh_main_skill_node_set_chs_sorcerer_lord_fire	550
wh_main_skill_all_magic_fire_09_piercing_bolts_of_burning	wh_main_skill_node_set_chs_sorcerer_lord_fire	580
wh_main_skill_all_magic_fire_10_flame_storm	wh_main_skill_node_set_chs_sorcerer_lord_fire	590
wh_main_skill_all_magic_fire_10_flame_storm	wh_main_skill_node_set_chs_sorcerer_lord_fire	600
wh_main_skill_chs_lord_battle_chaos_vanguard	wh_main_skill_node_set_chs_sorcerer_lord_fire	470
wh_main_skill_chs_lord_battle_chaos_vanguard	wh_main_skill_node_set_chs_sorcerer_lord_fire	480
wh_main_skill_chs_lord_battle_chaos_vanguard	wh_main_skill_node_set_chs_sorcerer_lord_fire	490
wh_main_skill_chs_lord_battle_dominating_presence	wh_main_skill_node_set_chs_sorcerer_lord_fire	10
wh_main_skill_chs_lord_battle_doomfire	wh_main_skill_node_set_chs_sorcerer_lord_fire	610
wh_main_skill_chs_lord_battle_doomfire	wh_main_skill_node_set_chs_sorcerer_lord_fire	630
wh_main_skill_chs_lord_battle_doomfire	wh_main_skill_node_set_chs_sorcerer_lord_fire	650
wh_main_skill_chs_lord_battle_freakish_mutations	wh_main_skill_node_set_chs_sorcerer_lord_fire	510
wh_main_skill_chs_lord_battle_freakish_mutations	wh_main_skill_node_set_chs_sorcerer_lord_fire	530
wh_main_skill_chs_lord_battle_freakish_mutations	wh_main_skill_node_set_chs_sorcerer_lord_fire	560
wh_main_skill_chs_lord_battle_hearts_of_iron	wh_main_skill_node_set_chs_sorcerer_lord_fire	190
wh_main_skill_chs_lord_battle_hearts_of_iron	wh_main_skill_node_set_chs_sorcerer_lord_fire	210
wh_main_skill_chs_lord_battle_hearts_of_iron	wh_main_skill_node_set_chs_sorcerer_lord_fire	250
wh_main_skill_chs_lord_battle_legion_of_doom	wh_main_skill_node_set_chs_sorcerer_lord_fire	110
wh_main_skill_chs_lord_battle_legion_of_doom	wh_main_skill_node_set_chs_sorcerer_lord_fire	130
wh_main_skill_chs_lord_battle_legion_of_doom	wh_main_skill_node_set_chs_sorcerer_lord_fire	160
wh_main_skill_chs_lord_battle_machines_of_death	wh_main_skill_node_set_chs_sorcerer_lord_fire	40
wh_main_skill_chs_lord_battle_machines_of_death	wh_main_skill_node_set_chs_sorcerer_lord_fire	60
wh_main_skill_chs_lord_battle_machines_of_death	wh_main_skill_node_set_chs_sorcerer_lord_fire	90
wh_main_skill_chs_lord_battle_riders_of_the_apocalypse	wh_main_skill_node_set_chs_sorcerer_lord_fire	260
wh_main_skill_chs_lord_battle_riders_of_the_apocalypse	wh_main_skill_node_set_chs_sorcerer_lord_fire	290
wh_main_skill_chs_lord_battle_riders_of_the_apocalypse	wh_main_skill_node_set_chs_sorcerer_lord_fire	310
wh_main_skill_chs_lord_battle_stand_or_die	wh_main_skill_node_set_chs_sorcerer_lord_fire	680
wh_main_skill_chs_lord_battle_voice_of_the_dark_gods	wh_main_skill_node_set_chs_sorcerer_lord_fire	370
wh_main_skill_chs_lord_battle_voice_of_the_dark_gods	wh_main_skill_node_set_chs_sorcerer_lord_fire	400
wh_main_skill_chs_lord_battle_voice_of_the_dark_gods	wh_main_skill_node_set_chs_sorcerer_lord_fire	410
wh_main_skill_chs_lord_campaign_corruption	wh_main_skill_node_set_chs_sorcerer_lord_fire	450
wh_main_skill_chs_lord_campaign_corruption	wh_main_skill_node_set_chs_sorcerer_lord_fire	460
wh_main_skill_chs_lord_campaign_corruption	wh_main_skill_node_set_chs_sorcerer_lord_fire	500
wh_main_skill_chs_lord_campaign_dark_apothecary	wh_main_skill_node_set_chs_sorcerer_lord_fire	380
wh_main_skill_chs_lord_campaign_dark_apothecary	wh_main_skill_node_set_chs_sorcerer_lord_fire	390
wh_main_skill_chs_lord_campaign_dark_apothecary	wh_main_skill_node_set_chs_sorcerer_lord_fire	430
wh_main_skill_chs_lord_campaign_despoilers	wh_main_skill_node_set_chs_sorcerer_lord_fire	100
wh_main_skill_chs_lord_campaign_despoilers	wh_main_skill_node_set_chs_sorcerer_lord_fire	30
wh_main_skill_chs_lord_campaign_despoilers	wh_main_skill_node_set_chs_sorcerer_lord_fire	70
wh_main_skill_chs_lord_campaign_gathering_of_might	wh_main_skill_node_set_chs_sorcerer_lord_fire	520
wh_main_skill_chs_lord_campaign_gathering_of_might	wh_main_skill_node_set_chs_sorcerer_lord_fire	540
wh_main_skill_chs_lord_campaign_gathering_of_might	wh_main_skill_node_set_chs_sorcerer_lord_fire	570
wh_main_skill_chs_lord_campaign_ruination	wh_main_skill_node_set_chs_sorcerer_lord_fire	280
