unit	additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	recruitment_cost	upkeep_cost	weight	resource_requirement	special_edition_mask	in_encyclopedia	audio_voiceover_culture	ui_unit_group_land	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element	barrier_health	can_be_bribed	point_allowance_weight	is_renown
wh2_main_hef_inf_archers_0		-1	missile_infantry	1	false	wh2_main_hef_inf_archers_0	90	0	450	wh_main_shp_transport	1	1	90	475	119	light		0	true	wh2_main_vo_culture_High_Elves	missile_infantry_bow	1	false	wef_infantry_15_degrees		false		95.0000	380.0000	false	vo_culture_None	false	wh2_main_vo_actor_High_Elves_Infantry	0	true	false	6	false	false		0.0000	true	1	false
wh2_main_hef_inf_archers_1		-1	missile_infantry	1	false	wh2_main_hef_inf_archers_1	90	0	475	wh_main_shp_transport	1	1	90	525	131	light		0	true	wh2_main_vo_culture_High_Elves	missile_infantry_bow	1	false	wef_infantry_30_degrees		false		110.0000	440.0000	false	vo_culture_None	false	wh2_main_vo_actor_High_Elves_Infantry	0	true	false	6	false	false		0.0000	true	1	false
wh2_main_hef_inf_gate_guard		-1	melee_infantry	1	false	wh2_main_hef_inf_gate_guard	90	0	850	wh_main_shp_transport	1	1	90	850	213	heavy		0	true	wh2_main_vo_culture_High_Elves	wh2_main_hef_missile_infantry_bow_spear	2	false	wef_infantry_15_degrees		false		212.0000	638.0000	false	vo_culture_None	false	wh2_main_vo_actor_High_Elves_Infantry	0	true	false	6	false	false		0.0000	true	1	false
wh2_main_hef_inf_lothern_sea_guard_0		-1	missile_infantry	1	false	wh2_main_hef_inf_lothern_sea_guard_0	90	0	650	wh_main_shp_transport	1	1	90	650	163	medium		0	true	wh2_main_vo_culture_High_Elves	wh2_main_hef_missile_infantry_bow_spear	2	false	wef_infantry_15_degrees		false		162.0000	488.0000	false	vo_culture_None	false	wh2_main_vo_actor_High_Elves_Infantry	0	true	false	6	false	false		0.0000	true	1	false
wh2_main_hef_inf_lothern_sea_guard_1		-1	missile_infantry	1	false	wh2_main_hef_inf_lothern_sea_guard_1	90	0	750	wh_main_shp_transport	1	1	90	750	188	medium		0	true	wh2_main_vo_culture_High_Elves	wh2_main_hef_missile_infantry_bow_spear	2	false	wef_infantry_30_degrees		false		187.0000	563.0000	false	vo_culture_None	false	wh2_main_vo_actor_High_Elves_Infantry	0	true	false	6	false	false		0.0000	true	1	false
wh2_main_hef_inf_phoenix_guard		-1	melee_infantry	2	false	wh2_main_hef_inf_phoenix_guard	100	0	1300	wh_main_shp_transport	1	1	100	1400	350	heavy		0	true	wh2_main_vo_culture_High_Elves	infantry_spear_halberd	3	false	def_black_guard		false		1400.0000	0.0000	false	vo_culture_None	false	wh_vo_actor_silent	0	true	false	6	false	false		0.0000	true	1	false
wh2_main_hef_inf_spearmen_0		-1	melee_infantry	1	false	wh2_main_hef_inf_spearmen_0	120	0	500	wh_main_shp_transport	1	1	120	500	125	medium		0	true	wh2_main_vo_culture_High_Elves	infantry_spear	2	false	wef_infantry_15_degrees		false		500.0000	0.0000	false	vo_culture_None	false	wh2_main_vo_actor_High_Elves_Infantry	0	true	false	6	false	false		0.0000	true	1	false
wh2_main_hef_inf_swordmasters_of_hoeth_0		-1	melee_infantry	2	false	wh2_main_hef_inf_swordmasters_of_hoeth_0	100	0	1300	wh_main_shp_transport	1	1	100	1250	313	medium		0	true	wh2_main_vo_culture_High_Elves	infantry_sword_great	3	false	wef_infantry_15_degrees		false		1250.0000	0.0000	false	vo_culture_None	false	wh2_main_vo_actor_High_Elves_Infantry	0	true	false	6	false	false		0.0000	true	1	false
wh2_main_hef_inf_white_lions_of_chrace_0		-1	melee_infantry	1	false	wh2_main_hef_inf_white_lions_of_chrace_0	100	0	800	wh_main_shp_transport	1	1	100	800	200	medium		0	true	wh2_main_vo_culture_High_Elves	infantry_axe_great	2	false	wef_infantry_30_degrees		false		800.0000	0.0000	false	vo_culture_None	false	wh2_main_vo_actor_High_Elves_Infantry	0	true	false	6	false	false		0.0000	true	1	false
wh2_main_hef_mon_great_eagle		-1	monster	1	false	wh2_main_hef_mon_great_eagle	1	0	750	wh_main_shp_transport	1	1	1	750	187	heavy		0	true	wh_main_vo_culture_Eagle	wh_dlc05_wef_great_eagle	2	true	hef_great_eagle		true		750.0000	0.0000	false	wh2_main_vo_culture_High_Elves	false	wh_main_vo_actor_default	0	false	true	3	false	false		0.0000	true	1	false
wh2_main_hef_mon_great_eagle_summoned		-1	monster	1	false	wh2_main_hef_mon_great_eagle_summoned	1	0	0	wh_main_shp_transport	1	1	1	0	0	heavy		0	true	wh_main_vo_culture_Eagle	wh_dlc05_wef_great_eagle	2	true	hef_great_eagle		true		800.0000	0.0000	false	wh2_main_vo_culture_High_Elves	false	wh_main_vo_actor_default	0	false	true	0	false	false		0.0000	true	1	false
wh2_main_hef_mon_moon_dragon		-1	monster	3	false	wh2_main_hef_mon_moon_dragon	1	0	1800	wh_main_shp_transport	1	1	1	2000	500	heavy		0	true	wh2_main_vo_culture_Moon_Dragon	dragon	4	true	hef_dragon		true		2000.0000	0.0000	true	wh2_main_vo_culture_High_Elves	false	wh_main_vo_actor_default	0	false	true	2	true	false		0.0000	true	1	false
wh2_main_hef_mon_phoenix_flamespyre		-1	monster	2	false	wh2_main_hef_mon_phoenix_flamespyre	1	0	1350	wh_main_shp_transport	1	1	1	1350	338	heavy		0	true	wh2_main_vo_culture_Phoenix	wh2_main_hef_phoenix_fire	3	true	hef_phoenix		true		1400.0000	0.0000	false	wh2_main_vo_culture_High_Elves	false	wh_main_vo_actor_default	0	false	true	3	false	false		0.0000	true	1	false
wh2_main_hef_mon_phoenix_frostheart		-1	monster	2	false	wh2_main_hef_mon_phoenix_frostheart	1	0	1500	wh_main_shp_transport	1	1	1	1650	413	heavy		0	true	wh2_main_vo_culture_Phoenix	wh2_main_hef_phoenix_frost	4	true	hef_phoenix		true		1650.0000	0.0000	false	wh2_main_vo_culture_High_Elves	false	wh_main_vo_actor_default	0	false	true	2	false	false		0.0000	true	1	false
wh2_main_hef_mon_star_dragon		-1	monster	3	false	wh2_main_hef_mon_star_dragon	1	0	2200	wh_main_shp_transport	1	1	1	2400	600	heavy		0	true	wh2_main_vo_culture_Star_Dragon	dragon	5	true	hef_dragon		true		2400.0000	0.0000	true	wh2_main_vo_culture_High_Elves	false	wh_main_vo_actor_default	0	false	true	1	true	false		0.0000	true	1	false
wh2_main_hef_mon_sun_dragon		-1	monster	2	false	wh2_main_hef_mon_sun_dragon	1	0	1600	wh_main_shp_transport	1	1	1	1700	425	heavy		0	true	wh2_main_vo_culture_Sun_Dragon	dragon	4	true	hef_dragon		true		1700.0000	0.0000	true	wh2_main_vo_culture_High_Elves	false	wh_main_vo_actor_default	0	false	true	2	true	false		0.0000	true	1	false
wh2_main_lzd_cav_cold_one_spearmen_1		-1	melee_cavalry	2	false	wh2_main_lzd_cav_cold_one_spearriders_1	48	0	1000	wh_main_shp_transport	1	1	48	1000	250	heavy		0	true	wh2_main_vo_culture_Lizardmen	wh2_main_cold_one_spear	3	false	liz_cold_one_riders		false		1000.0000	0.0000	false	vo_culture_None	false	wh2_main_vo_actor_Lizardmen_Saurus_Unit	0	true	false	6	false	false		0.0000	true	1	false
wh2_main_lzd_cav_cold_one_spearriders_blessed_0		-1	melee_cavalry	2	false	wh2_main_lzd_cav_cold_one_spearriders_blessed_0	48	0	1100	wh_main_shp_transport	1	1	48	0	275	heavy		0	true	wh2_main_vo_culture_Lizardmen	wh2_main_cold_one_spear	3	false	liz_cold_one_riders		false		1100.0000	0.0000	false	vo_culture_None	false	wh2_main_vo_actor_Lizardmen_Saurus_Unit	0	true	false	6	false	false		0.0000	true	1	false
wh2_main_lzd_cav_cold_ones_1		-1	melee_cavalry	1	false	wh2_main_lzd_cav_cold_ones_1	48	0	850	wh_main_shp_transport	1	1	48	850	213	heavy		0	true	wh2_main_vo_culture_Lizardmen	wh2_main_cold_one	2	false	liz_cold_one_riders		false		850.0000	0.0000	false	vo_culture_None	false	wh2_main_vo_actor_Lizardmen_Saurus_Unit	0	true	false	6	false	false		0.0000	true	1	false
wh2_main_lzd_cav_cold_ones_feral_0		-1	melee_cavalry	1	false	wh2_main_lzd_cav_cold_ones_feral_0	32	0	500	wh_main_shp_transport	1	1	32	500	125	heavy		0	true	wh2_main_vo_culture_Cold_One	wh2_main_cold_one	1	false	liz_feral_cold_ones		false		500.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_group_sound	0	false	false	6	false	false		0.0000	true	1	false
wh2_main_lzd_cav_cold_ones_feral_0_summoned		-1	melee_cavalry	1	false	wh2_main_lzd_cav_cold_ones_feral_0_summoned	32	0	0	wh_main_shp_transport	1	1	32	0	0	heavy		0	true	wh2_main_vo_culture_Cold_One	wh2_main_cold_one	1	false	liz_feral_cold_ones		false		225.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_group_sound	0	false	false	0	false	false		0.0000	true	1	false
wh2_main_lzd_cav_horned_ones_0	wh2_main_lzd_smith_1	-1	melee_cavalry	2	false	wh2_main_lzd_cav_horned_ones_0	48	0	1500	wh_main_shp_transport	1	1	48	1500	375	heavy		0	true	wh2_main_vo_culture_Lizardmen	wh2_dlc17_lzd_horned_ones	4	false	liz_cold_one_riders		false		1500.0000	0.0000	false	vo_culture_None	false	wh2_main_vo_actor_Lizardmen_Saurus_Unit	0	true	false	6	false	false		0.0000	true	1	false
wh2_main_lzd_cav_horned_ones_0_nakai		-1	melee_cavalry	2	false	wh2_main_lzd_cav_horned_ones_0	48	0	1500	wh_main_shp_transport	1	1	48	1500	375	heavy		0	true	wh2_main_vo_culture_Lizardmen	wh2_dlc17_lzd_horned_ones	4	false	liz_cold_one_riders		false		1500.0000	0.0000	false	vo_culture_None	false	wh2_main_vo_actor_Lizardmen_Saurus_Unit	0	true	false	6	false	false		0.0000	true	1	false
wh2_main_lzd_cav_horned_ones_blessed_0		-1	melee_cavalry	2	false	wh2_main_lzd_cav_horned_ones_blessed_0	48	0	1600	wh_main_shp_transport	1	1	48	0	400	heavy		0	true	wh2_main_vo_culture_Lizardmen	wh2_dlc17_lzd_horned_ones	4	false	liz_cold_one_riders		false		1550.0000	0.0000	false	vo_culture_None	false	wh2_main_vo_actor_Lizardmen_Saurus_Unit	0	true	false	0	false	false		0.0000	true	1	false
wh2_main_lzd_cav_terradon_riders_0		-1	monster	1	false	wh2_main_lzd_cav_terradon_riders_0	10	0	600	wh_main_shp_transport	1	1	10	600	150	heavy		0	true	wh2_main_vo_culture_Lizardmen	wh2_main_lzd_terradon	2	false	liz_terradon		false		96.0000	384.0000	false	vo_culture_None	false	wh2_main_vo_actor_Lizardmen_Skink_Unit	0	true	true	4	false	true		0.0000	true	1	false
wh2_main_lzd_cav_terradon_riders_1		-1	monster	1	false	wh2_main_lzd_cav_terradon_riders_1	10	0	750	wh_main_shp_transport	1	1	10	750	188	heavy		0	true	wh2_main_vo_culture_Lizardmen	wh2_main_lzd_terradon	2	false	liz_terradon		false		120.0000	480.0000	false	vo_culture_None	false	wh2_main_vo_actor_Lizardmen_Skink_Unit	0	true	true	4	false	true		0.0000	true	1	false
wh2_main_lzd_cav_terradon_riders_blessed_1		-1	monster	1	false	wh2_main_lzd_cav_terradon_riders_blessed_1	10	0	850	wh_main_shp_transport	1	1	10	0	213	heavy		0	true	wh2_main_vo_culture_Lizardmen	wh2_main_lzd_terradon	2	false	liz_terradon		false		132.0000	528.0000	false	vo_culture_None	false	wh2_main_vo_actor_Lizardmen_Skink_Unit	0	true	true	0	false	true		0.0000	true	1	false
wh2_main_lzd_cha_kroq_gar_0		-1	lord	1	false	wh2_main_lzd_cha_kroq_gar_0	1	0	900	wh_main_shp_transport	1	1	1	1200	300	medium		0	false	wh2_main_vo_culture_Lizardmen	infantry_spear	0	true	liz_saurus_0_degrees		true		900.0000	0.0000	true	vo_culture_None	true	wh2_main_vo_actor_Lizardmen_Kroq_Gar_Saurus	0	true	false	0	false	false		0.0000	false	1	false
wh2_main_lzd_cha_kroq_gar_1		-1	lord	1	false	wh2_main_lzd_cha_kroq_gar_1	1	0	1850	wh_main_shp_transport	1	1	1	2200	550	medium		0	false	wh2_main_vo_culture_Lizardmen	wh2_main_lzd_dinosaur	0	true	liz_saurus_0_degrees	wh2_main_cam_mnt_lzd_grymloq	true		1850.0000	0.0000	true	vo_culture_None	true	wh2_main_vo_actor_Lizardmen_Kroq_Gar_Saurus	0	true	false	0	false	false		0.0000	false	1	false
wh2_main_lzd_cha_kroq_gar_2		-1	lord	1	false	wh2_main_lzd_cha_kroq_gar_2	1	0	1200	wh_main_shp_transport	1	1	1	1500	375	medium		0	false	wh2_main_vo_culture_Lizardmen	wh2_main_cold_one	0	true	liz_saurus_0_degrees	wh2_main_cam_mnt_lzd_cold_one	true		1200.0000	0.0000	true	vo_culture_None	true	wh2_main_vo_actor_Lizardmen_Kroq_Gar_Saurus	0	true	false	0	false	false		0.0000	false	1	false
wh2_main_lzd_cha_kroq_gar_3		-1	lord	1	false	wh2_main_lzd_cha_kroq_gar_3	1	0	1300	wh_main_shp_transport	1	1	1	1600	400	medium		0	false	wh2_main_vo_culture_Lizardmen	wh2_main_cold_one	0	true	liz_saurus_0_degrees	wh2_main_cam_mnt_lzd_horned_one	true		1300.0000	0.0000	true	vo_culture_None	true	wh2_main_vo_actor_Lizardmen_Kroq_Gar_Saurus	0	true	false	0	false	false		0.0000	false	1	false
wh2_main_lzd_cha_lord_mazdamundi_0		-1	lord	1	false	wh2_main_lzd_cha_lord_mazdamundi_0	1	0	650	wh_main_shp_transport	1	1	1	1100	275	medium		0	false	wh2_main_vo_culture_Lizardmen	wh2_main_lord_wizard_high	0	true	emp_general_foot	wh2_main_cam_mnt_lzd_mazdamundi_platform	true	composite_scene\porthole\lord_mazdanundi_porthole_idle_01.csc	650.0000	0.0000	true	vo_culture_None	true	wh2_main_vo_actor_Lizardmen_Lord_Mazdamundi	0	true	false	0	false	false		0.0000	false	1	false
wh2_main_lzd_cha_lord_mazdamundi_1		-1	lord	1	false	wh2_main_lzd_cha_lord_mazdamundi_1	3	0	1900	wh_main_shp_transport	1	1	1	1900	475	medium		0	false	wh2_main_vo_culture_Lizardmen	wh2_main_lord_wizard_high	0	true	emp_general_foot	wh2_main_cam_mnt_lzd_stegadon_zlaaq	true	composite_scene\porthole\lord_mazdanundi_porthole_idle_01.csc	1900.0000	0.0000	true	vo_culture_None	true	wh2_main_vo_actor_Lizardmen_Lord_Mazdamundi	0	true	false	0	false	false		0.0000	false	1	false
wh2_main_lzd_cha_saurus_old_blood_0		-1	lord	1	false	wh2_main_lzd_cha_saurus_old_blood_0	1	0	800	wh_main_shp_transport	1	1	1	1000	250	medium		0	false	wh2_main_vo_culture_Lizardmen	wh2_main_lzd_infantry_mace	0	true	liz_saurus_0_degrees		true		800.0000	0.0000	false	vo_culture_None	true	wh2_main_vo_actor_Lizardmen_Saurus_Old_Blood_Lord	0	true	false	0	false	false		0.0000	true	1	false
wh2_main_lzd_cha_saurus_old_blood_1		-1	lord	1	false	wh2_main_lzd_cha_saurus_old_blood_1	1	0	1100	wh_main_shp_transport	1	1	1	1300	325	medium		0	false	wh2_main_vo_culture_Lizardmen	wh2_main_cold_one	0	true	liz_saurus_0_degrees	wh2_main_cam_mnt_lzd_cold_one	true		1100.0000	0.0000	false	vo_culture_None	true	wh2_main_vo_actor_Lizardmen_Saurus_Old_Blood_Lord	0	true	false	0	false	false		0.0000	true	1	false
wh2_main_lzd_cha_saurus_old_blood_2		-1	lord	1	false	wh2_main_lzd_cha_saurus_old_blood_2	1	0	1800	wh_main_shp_transport	1	1	1	2000	500	medium		0	false	wh2_main_vo_culture_Lizardmen	wh2_main_lzd_dinosaur	0	true	liz_saurus_0_degrees	wh2_main_cam_mnt_lzd_carnosaur	true		1800.0000	0.0000	true	vo_culture_None	true	wh2_main_vo_actor_Lizardmen_Saurus_Old_Blood_Lord	0	true	false	0	false	false		0.0000	true	1	false
wh2_main_lzd_cha_saurus_scar_veteran_0		-1	hero	1	false	wh2_main_lzd_cha_saurus_scar_veteran_0	1	0	650	wh_main_shp_transport	1	1	1	1000	200	medium		0	false	wh2_main_vo_culture_Lizardmen	wh2_main_lzd_hero_champion	0	true	liz_saurus_0_degrees		true		650.0000	0.0000	false	vo_culture_None	true	wh2_main_vo_actor_Lizardmen_Saurus_Scar_Veteran	0	true	false	2	false	false		0.0000	true	1	false
wh2_main_lzd_cha_saurus_scar_veteran_1		-1	hero	1	false	wh2_main_lzd_cha_saurus_scar_veteran_1	1	0	950	wh_main_shp_transport	1	1	1	1000	275	medium		0	false	wh2_main_vo_culture_Lizardmen	wh2_main_lzd_hero_champion	0	true	liz_saurus_0_degrees	wh2_main_cam_mnt_lzd_cold_one	true		950.0000	0.0000	false	vo_culture_None	true	wh2_main_vo_actor_Lizardmen_Saurus_Scar_Veteran	0	true	false	2	false	false		0.0000	true	1	false
wh2_main_lzd_cha_saurus_scar_veteran_2		-1	hero	1	false	wh2_main_lzd_cha_saurus_scar_veteran_2	1	0	1750	wh_main_shp_transport	1	1	1	1900	475	medium		0	false	wh2_main_vo_culture_Lizardmen	wh2_main_lzd_hero_champion	0	true	liz_saurus_0_degrees	wh2_main_cam_mnt_lzd_carnosaur	true		1750.0000	0.0000	true	vo_culture_None	true	wh2_main_vo_actor_Lizardmen_Saurus_Scar_Veteran	0	true	false	2	false	false		0.0000	true	1	false
wh2_main_lzd_cha_skink_chief_0		-1	hero	1	false	wh2_main_lzd_cha_skink_chief_0	1	0	450	wh_main_shp_transport	1	1	1	400	100	medium		0	false	wh2_main_vo_culture_Lizardmen	wh2_main_lzd_hero_spy	0	true	liz_skink_0_degrees		true		50.0000	300.0000	false	vo_culture_None	true	wh2_main_vo_actor_Lizardmen_Chamelion_Skink_Chief	0	true	false	2	false	false		0.0000	true	1	false
wh2_main_lzd_cha_skink_chief_1		-1	hero	1	false	wh2_main_lzd_cha_skink_chief_1	1	0	750	wh_main_shp_transport	1	1	1	750	187	medium		0	false	wh2_main_vo_culture_Lizardmen	wh2_main_lzd_hero_spy	0	true	liz_skink_0_degrees	wh2_main_cam_mnt_lzd_terradon	true		350.0000	400.0000	false	vo_culture_None	true	wh2_main_vo_actor_Lizardmen_Chamelion_Skink_Chief	0	true	false	2	false	false		0.0000	true	1	false
wh2_main_lzd_cha_skink_chief_2		-1	hero	1	false	wh2_main_lzd_cha_skink_chief_2	5	0	1700	wh_main_shp_transport	1	1	1	1800	450	medium		0	false	wh2_main_vo_culture_Lizardmen	wh2_main_lzd_hero_spy	0	true	liz_skink_0_degrees	wh2_main_cam_mnt_lzd_stegadon	true		850.0000	900.0000	true	vo_culture_None	true	wh2_main_vo_actor_Lizardmen_Chamelion_Skink_Chief	0	true	false	2	false	false		0.0000	true	1	false
wh2_main_lzd_cha_skink_chief_3		-1	hero	1	false	wh2_main_lzd_cha_skink_chief_3	5	0	2000	wh_main_shp_transport	1	1	1	2100	525	medium		0	false	wh2_main_vo_culture_Lizardmen	wh2_main_lzd_hero_spy	0	true	liz_skink_0_degrees	wh2_main_cam_mnt_lzd_stegadon_ancient	true		1000.0000	1000.0000	true	vo_culture_None	true	wh2_main_vo_actor_Lizardmen_Chamelion_Skink_Chief	0	true	false	2	false	false		0.0000	true	1	false
wh2_main_lzd_cha_skink_priest_0_summoned		-1	hero	1	false	wh2_main_lzd_cha_skink_priest_0_summoned	1	0	0	wh_main_shp_transport	1	1	1	0	0	medium		0	false	wh2_main_vo_culture_Lizardmen	wizard_heavens	0	true	liz_skink_0_degrees		true		200.0000	0.0000	false	vo_culture_None	true	wh2_main_vo_actor_Lizardmen_Skink_Priest	0	true	false	0	false	false		0.0000	true	1	false
wh2_main_lzd_cha_skink_priest_beasts_0		-1	hero	1	false	wh2_main_lzd_cha_skink_priest_beasts_0	1	0	250	wh_main_shp_transport	1	1	1	600	150	medium		0	false	wh2_main_vo_culture_Lizardmen	wizard_beasts	0	true	liz_skink_0_degrees		true		250.0000	0.0000	false	vo_culture_None	true	wh2_main_vo_actor_Lizardmen_Skink_Priest	0	true	false	2	false	false		0.0000	true	1	false
wh2_main_lzd_cha_skink_priest_beasts_1		-1	hero	1	false	wh2_main_lzd_cha_skink_priest_beasts_1	1	0	700	wh_main_shp_transport	1	1	1	800	200	medium		0	false	wh2_main_vo_culture_Lizardmen	wizard_beasts	0	true	liz_skink_0_degrees	wh2_main_cam_mnt_lzd_terradon	true		700.0000	0.0000	false	vo_culture_None	true	wh2_main_vo_actor_Lizardmen_Skink_Priest	0	true	false	2	false	false		0.0000	true	1	false
wh2_main_lzd_cha_skink_priest_beasts_2		-1	hero	1	false	wh2_main_lzd_cha_skink_priest_beasts_2	5	0	1750	wh_main_shp_transport	1	1	1	1800	450	medium		0	false	wh2_main_vo_culture_Lizardmen	wizard_beasts	0	true	liz_skink_0_degrees	wh2_main_cam_mnt_lzd_stegadon	true		900.0000	900.0000	true	vo_culture_None	true	wh2_main_vo_actor_Lizardmen_Skink_Priest	0	true	false	2	false	false		0.0000	true	1	false
wh2_main_lzd_cha_skink_priest_beasts_3		-1	hero	1	false	wh2_main_lzd_cha_skink_priest_beasts_3	5	0	2050	wh_main_shp_transport	1	1	1	2100	525	medium		0	false	wh2_main_vo_culture_Lizardmen	wizard_beasts	0	true	liz_skink_0_degrees	wh2_main_cam_mnt_lzd_stegadon_ancient	true		1050.0000	1050.0000	true	vo_culture_None	true	wh2_main_vo_actor_Lizardmen_Skink_Priest	0	true	false	2	false	false		0.0000	true	1	false
wh2_main_lzd_cha_skink_priest_heavens_0		-1	hero	1	false	wh2_main_lzd_cha_skink_priest_heavens_0	1	0	250	wh_main_shp_transport	1	1	1	600	150	medium		0	false	wh2_main_vo_culture_Lizardmen	wizard_heavens	0	true	liz_skink_0_degrees		true		250.0000	0.0000	false	vo_culture_None	true	wh2_main_vo_actor_Lizardmen_Skink_Priest	0	true	false	2	false	false		0.0000	true	1	false
wh2_main_lzd_cha_skink_priest_heavens_1		-1	hero	1	false	wh2_main_lzd_cha_skink_priest_heavens_1	1	0	700	wh_main_shp_transport	1	1	1	800	200	medium		0	false	wh2_main_vo_culture_Lizardmen	wizard_heavens	0	true	liz_skink_0_degrees	wh2_main_cam_mnt_lzd_terradon	true		700.0000	0.0000	false	vo_culture_None	true	wh2_main_vo_actor_Lizardmen_Skink_Priest	0	true	false	2	false	false		0.0000	true	1	false
wh2_main_lzd_cha_skink_priest_heavens_2		-1	hero	1	false	wh2_main_lzd_cha_skink_priest_heavens_2	5	0	1750	wh_main_shp_transport	1	1	1	1800	450	medium		0	false	wh2_main_vo_culture_Lizardmen	wizard_heavens	0	true	liz_skink_0_degrees	wh2_main_cam_mnt_lzd_stegadon	true		900.0000	900.0000	true	vo_culture_None	true	wh2_main_vo_actor_Lizardmen_Skink_Priest	0	true	false	2	false	false		0.0000	true	1	false
wh2_main_lzd_cha_skink_priest_heavens_3		-1	hero	1	false	wh2_main_lzd_cha_skink_priest_heavens_3	5	0	2050	wh_main_shp_transport	1	1	1	2100	525	medium		0	false	wh2_main_vo_culture_Lizardmen	wizard_heavens	0	true	liz_skink_0_degrees	wh2_main_cam_mnt_lzd_stegadon_ancient	true		1050.0000	1050.0000	true	vo_culture_None	true	wh2_main_vo_actor_Lizardmen_Skink_Priest	0	true	false	2	false	false		0.0000	true	1	false
wh2_main_lzd_cha_slann_mage_priest_campaign_0		-1	lord	1	false	wh2_main_lzd_cha_slann_mage_priest_campaign_0	1	0	650	wh_main_shp_transport	1	1	1	1000	250	medium		0	false	wh2_main_vo_culture_Lizardmen	wh2_main_lord_wizard_high	0	true	emp_general_foot	wh2_main_cam_mnt_lzd_platform	true	composite_scene/porthole/slann_mage_priest_high_porthole_idle_01.csc	650.0000	0.0000	false	vo_culture_None	true	wh2_main_vo_actor_Lizardmen_Slann_Mage_Priest	0	true	false	0	false	false		0.0000	true	1	false
wh2_main_lzd_cha_slann_mage_priest_heavens_0		-1	lord	1	false	wh2_main_lzd_cha_slann_mage_priest_heavens_0	1	0	650	wh_main_shp_transport	1	1	1	1000	250	medium		0	false	wh2_main_vo_culture_Lizardmen	lord_wizard_heavens	0	true	emp_general_foot	wh2_main_cam_mnt_lzd_platform	true	composite_scene\porthole\slann_mage_priest_fire_porthole_idle_01.csc	650.0000	0.0000	false	vo_culture_None	true	wh2_main_vo_actor_Lizardmen_Slann_Mage_Priest	0	true	false	0	false	false		0.0000	true	1	false
