bullet_point	unit_key
charge_reflector_vs_large	wh2_dlc16_wef_mon_malicious_treekin_0
forest_spirit	wh2_dlc16_wef_mon_malicious_treekin_0
vanguard_deployment	wh2_dlc16_wef_mon_malicious_treekin_0
armour_piercing	wh2_dlc16_wef_mon_malicious_treeman_0
charge_reflector	wh2_dlc16_wef_mon_malicious_treeman_0
forest_spirit	wh2_dlc16_wef_mon_malicious_treeman_0
vanguard_deployment	wh2_dlc16_wef_mon_malicious_treeman_0
expendable	wh2_dlc16_wef_mon_spider_hatchlings_0
forest_stalker	wh2_dlc16_wef_mon_spider_hatchlings_0
poison	wh2_dlc16_wef_mon_spider_hatchlings_0
forest_stalker	wh2_dlc16_wef_mon_wolves_0
vanguard_deployment	wh2_dlc16_wef_mon_wolves_0
very_fast	wh2_dlc16_wef_mon_wolves_0
weak_anti_armour	wh2_dlc16_wef_mon_wolves_0
anti_large	wh2_dlc16_wef_mon_zoats_ror_0
armour_piercing	wh2_dlc16_wef_mon_zoats_ror_0
forest_stalker	wh2_dlc16_wef_mon_zoats_ror_0
spellcaster	wh2_dlc16_wef_mon_zoats_ror_0
anti_large	wh2_dlc16_wef_mon_zoats
armour_piercing	wh2_dlc16_wef_mon_zoats
forest_stalker	wh2_dlc16_wef_mon_zoats
spellcaster	wh2_dlc16_wef_mon_zoats
anti_infantry	wh2_dlc17_bst_cav_tuskgor_chariot_0
armour_piercing	wh2_dlc17_bst_cav_tuskgor_chariot_0
armoured	wh2_dlc17_bst_cav_tuskgor_chariot_0
anti_infantry	wh2_dlc17_bst_cha_beastlord_2
armour_piercing	wh2_dlc17_bst_cha_beastlord_2
armoured	wh2_dlc17_bst_cha_beastlord_2
large_bst	wh2_dlc17_bst_cha_beastlord_2
anti_infantry	wh2_dlc17_bst_cha_bray_shaman_beasts_2
armour_piercing	wh2_dlc17_bst_cha_bray_shaman_beasts_2
large_bst	wh2_dlc17_bst_cha_bray_shaman_beasts_2
spellcaster	wh2_dlc17_bst_cha_bray_shaman_beasts_2
anti_infantry	wh2_dlc17_bst_cha_bray_shaman_death_2
armour_piercing	wh2_dlc17_bst_cha_bray_shaman_death_2
large_bst	wh2_dlc17_bst_cha_bray_shaman_death_2
spellcaster	wh2_dlc17_bst_cha_bray_shaman_death_2
anti_infantry	wh2_dlc17_bst_cha_bray_shaman_shadows_2
armour_piercing	wh2_dlc17_bst_cha_bray_shaman_shadows_2
large_bst	wh2_dlc17_bst_cha_bray_shaman_shadows_2
spellcaster	wh2_dlc17_bst_cha_bray_shaman_shadows_2
anti_infantry	wh2_dlc17_bst_cha_bray_shaman_wild_2
armour_piercing	wh2_dlc17_bst_cha_bray_shaman_wild_2
large_bst	wh2_dlc17_bst_cha_bray_shaman_wild_2
spellcaster	wh2_dlc17_bst_cha_bray_shaman_wild_2
armour_piercing	wh2_dlc17_bst_cha_doombull_0
armoured	wh2_dlc17_bst_cha_doombull_0
melee_expert	wh2_dlc17_bst_cha_doombull_0
anti_infantry	wh2_dlc17_bst_cha_khazrak_one_eye_2
armour_piercing	wh2_dlc17_bst_cha_khazrak_one_eye_2
armoured	wh2_dlc17_bst_cha_khazrak_one_eye_2
large_bst	wh2_dlc17_bst_cha_khazrak_one_eye_2
vanguard_deployment	wh2_dlc17_bst_cha_khazrak_one_eye_2
armour_piercing	wh2_dlc17_bst_cha_taurox_the_brass_bull_0
armoured	wh2_dlc17_bst_cha_taurox_the_brass_bull_0
melee_expert	wh2_dlc17_bst_cha_taurox_the_brass_bull_0
anti_infantry	wh2_dlc17_bst_cha_wargor_0
armoured_and_shielded	wh2_dlc17_bst_cha_wargor_0
melee_expert	wh2_dlc17_bst_cha_wargor_0
anti_infantry	wh2_dlc17_bst_cha_wargor_1
armour_piercing	wh2_dlc17_bst_cha_wargor_1
armoured_and_shielded	wh2_dlc17_bst_cha_wargor_1
large_bst	wh2_dlc17_bst_cha_wargor_1
anti_infantry	wh2_dlc17_bst_cha_wargor_2
armour_piercing	wh2_dlc17_bst_cha_wargor_2
armoured_and_shielded	wh2_dlc17_bst_cha_wargor_2
large_bst	wh2_dlc17_bst_cha_wargor_2
armour_piercing_ranged	wh2_dlc17_bst_inf_centigors_ror_1
poison	wh2_dlc17_bst_inf_centigors_ror_1
vanguard_deployment	wh2_dlc17_bst_inf_centigors_ror_1
very_fast	wh2_dlc17_bst_inf_centigors_ror_1
anti_large	wh2_dlc17_bst_mon_ghorgon_0
armour_piercing	wh2_dlc17_bst_mon_ghorgon_0
terror	wh2_dlc17_bst_mon_ghorgon_0
anti_large	wh2_dlc17_bst_mon_ghorgon_boss_0
armour_piercing	wh2_dlc17_bst_mon_ghorgon_boss_0
scaling_damage	wh2_dlc17_bst_mon_ghorgon_boss_0
terror	wh2_dlc17_bst_mon_ghorgon_boss_0
anti_large	wh2_dlc17_bst_mon_ghorgon_ror_0
armour_piercing	wh2_dlc17_bst_mon_ghorgon_ror_0
scaling_damage	wh2_dlc17_bst_mon_ghorgon_ror_0
terror	wh2_dlc17_bst_mon_ghorgon_ror_0
anti_infantry	wh2_dlc17_bst_mon_jabberslythe_0
armour_piercing	wh2_dlc17_bst_mon_jabberslythe_0
poison	wh2_dlc17_bst_mon_jabberslythe_0
terror	wh2_dlc17_bst_mon_jabberslythe_0
anti_infantry	wh2_dlc17_bst_mon_jabberslythe_ror_0
armour_piercing	wh2_dlc17_bst_mon_jabberslythe_ror_0
armour_sundering	wh2_dlc17_bst_mon_jabberslythe_ror_0
terror	wh2_dlc17_bst_mon_jabberslythe_ror_0
ethereal	wh2_dlc17_dwf_cha_thane_ghost_2
shielded	wh2_dlc17_dwf_cha_thane_ghost_2
terror	wh2_dlc17_dwf_cha_thane_ghost_2
armoured	wh2_dlc17_dwf_cha_thorek_ironbrow_0
runic_magic	wh2_dlc17_dwf_cha_thorek_ironbrow_0
armoured	wh2_dlc17_dwf_cha_thorek_ironbrow_1
runic_magic	wh2_dlc17_dwf_cha_thorek_ironbrow_1
anti_large	wh2_dlc17_dwf_mon_carnosaur_thorek_0
armour_piercing	wh2_dlc17_dwf_mon_carnosaur_thorek_0
armoured	wh2_dlc17_dwf_mon_carnosaur_thorek_0
unbreakable	wh2_dlc17_dwf_mon_carnosaur_thorek_0
expendable	wh2_dlc17_emp_inf_prisoners_0
meat_shield	wh2_dlc17_emp_inf_prisoners_0
unbreakable	wh2_dlc17_emp_inf_prisoners_0
chameleon	wh2_dlc17_lzd_cha_oxyotl_0
fire_whilst_moving	wh2_dlc17_lzd_cha_oxyotl_0
scaling_damage	wh2_dlc17_lzd_cha_oxyotl_0
stalk	wh2_dlc17_lzd_cha_oxyotl_0
armour_piercing	wh2_dlc17_lzd_cha_skink_oracle_troglodon_0
poison	wh2_dlc17_lzd_cha_skink_oracle_troglodon_0
spellcaster	wh2_dlc17_lzd_cha_skink_oracle_troglodon_0
terror	wh2_dlc17_lzd_cha_skink_oracle_troglodon_0
chameleon	wh2_dlc17_lzd_inf_chameleon_stalkers_0
dodge	wh2_dlc17_lzd_inf_chameleon_stalkers_0
precursor_missile	wh2_dlc17_lzd_inf_chameleon_stalkers_0
vanguard_deployment	wh2_dlc17_lzd_inf_chameleon_stalkers_0
anti_large	wh2_dlc17_lzd_mon_carnosaur_ror_0
armour_piercing	wh2_dlc17_lzd_mon_carnosaur_ror_0
armoured	wh2_dlc17_lzd_mon_carnosaur_ror_0
vanguard_deployment	wh2_dlc17_lzd_mon_carnosaur_ror_0
master_of_sacred_places	wh2_dlc17_lzd_mon_coatl_0
scaly_skin	wh2_dlc17_lzd_mon_coatl_0
spellcaster	wh2_dlc17_lzd_mon_coatl_0
master_of_sacred_places	wh2_dlc17_lzd_mon_coatl_ror_0
scaly_skin	wh2_dlc17_lzd_mon_coatl_ror_0
spellcaster	wh2_dlc17_lzd_mon_coatl_ror_0
armour_piercing	wh2_dlc17_lzd_mon_dread_saurian_qb_boss
armoured	wh2_dlc17_lzd_mon_dread_saurian_qb_boss
terror	wh2_dlc17_lzd_mon_dread_saurian_qb_boss
unbreakable	wh2_dlc17_lzd_mon_dread_saurian_qb_boss
armour_piercing	wh2_dlc17_lzd_mon_troglodon_0
poison	wh2_dlc17_lzd_mon_troglodon_0
rampage	wh2_dlc17_lzd_mon_troglodon_0
terror	wh2_dlc17_lzd_mon_troglodon_0
armour_piercing	wh2_dlc17_lzd_mon_troglodon_ror_0
poison	wh2_dlc17_lzd_mon_troglodon_ror_0
rampage	wh2_dlc17_lzd_mon_troglodon_ror_0
terror	wh2_dlc17_lzd_mon_troglodon_ror_0
armour_piercing_ranged	wh2_main_def_art_reaper_bolt_thrower
multishot	wh2_main_def_art_reaper_bolt_thrower
anti_infantry	wh2_main_def_cav_cold_one_chariot
armour_piercing	wh2_main_def_cav_cold_one_chariot
armoured	wh2_main_def_cav_cold_one_chariot
primal_instincts	wh2_main_def_cav_cold_one_chariot
anti_large	wh2_main_def_cav_cold_one_knights_0
armour_piercing	wh2_main_def_cav_cold_one_knights_0
armoured_and_shielded	wh2_main_def_cav_cold_one_knights_0
primal_instincts	wh2_main_def_cav_cold_one_knights_0
armour_piercing	wh2_main_def_cav_cold_one_knights_1
armoured_and_shielded	wh2_main_def_cav_cold_one_knights_1
primal_instincts	wh2_main_def_cav_cold_one_knights_1
vanguard_deployment	wh2_main_def_cav_dark_riders_0
very_fast	wh2_main_def_cav_dark_riders_0
shielded	wh2_main_def_cav_dark_riders_1
vanguard_deployment	wh2_main_def_cav_dark_riders_1
very_fast	wh2_main_def_cav_dark_riders_1
armour_piercing_ranged	wh2_main_def_cav_dark_riders_2
vanguard_deployment	wh2_main_def_cav_dark_riders_2
very_fast	wh2_main_def_cav_dark_riders_2
anti_infantry	wh2_main_def_cha_death_hag_0
damage_dealer	wh2_main_def_cha_death_hag_0
dodge	wh2_main_def_cha_death_hag_0
poison	wh2_main_def_cha_death_hag_0
anti_infantry	wh2_main_def_cha_death_hag_1
armoured	wh2_main_def_cha_death_hag_1
poison	wh2_main_def_cha_death_hag_1
terror	wh2_main_def_cha_death_hag_1
armour_piercing_ranged	wh2_main_def_cha_dreadlord_0_black_ark
armoured	wh2_main_def_cha_dreadlord_0_black_ark
armour_piercing_ranged	wh2_main_def_cha_dreadlord_0
armoured	wh2_main_def_cha_dreadlord_0
armour_piercing_ranged	wh2_main_def_cha_dreadlord_1
armoured	wh2_main_def_cha_dreadlord_1
very_fast	wh2_main_def_cha_dreadlord_1
armour_piercing	wh2_main_def_cha_dreadlord_2
armoured	wh2_main_def_cha_dreadlord_2
armour_piercing	wh2_main_def_cha_dreadlord_4
armoured	wh2_main_def_cha_dreadlord_4
dragon_breath_noxious	wh2_main_def_cha_dreadlord_4
terror	wh2_main_def_cha_dreadlord_4
armour_piercing_ranged	wh2_main_def_cha_dreadlord_5
armoured	wh2_main_def_cha_dreadlord_5
very_fast	wh2_main_def_cha_dreadlord_5
armoured_and_shielded	wh2_main_def_cha_dreadlord_female_0
melee_expert	wh2_main_def_cha_dreadlord_female_0
armoured_and_shielded	wh2_main_def_cha_dreadlord_female_1
melee_expert	wh2_main_def_cha_dreadlord_female_1
very_fast	wh2_main_def_cha_dreadlord_female_1
armour_piercing	wh2_main_def_cha_dreadlord_female_2
armoured_and_shielded	wh2_main_def_cha_dreadlord_female_2
melee_expert	wh2_main_def_cha_dreadlord_female_2
armour_piercing	wh2_main_def_cha_dreadlord_female_4
armoured	wh2_main_def_cha_dreadlord_female_4
dragon_breath_noxious	wh2_main_def_cha_dreadlord_female_4
terror	wh2_main_def_cha_dreadlord_female_4
armoured_and_shielded	wh2_main_def_cha_dreadlord_female_5
melee_expert	wh2_main_def_cha_dreadlord_female_5
very_fast	wh2_main_def_cha_dreadlord_female_5
duellist	wh2_main_def_cha_khainite_assassin_0
good_against_gates_assassin	wh2_main_def_cha_khainite_assassin_0
poison	wh2_main_def_cha_khainite_assassin_0
stalk	wh2_main_def_cha_khainite_assassin_0
armoured_and_shielded	wh2_main_def_cha_malekith_0
melee_expert	wh2_main_def_cha_malekith_0
spellcaster	wh2_main_def_cha_malekith_0
armour_piercing	wh2_main_def_cha_malekith_1
armoured_and_shielded	wh2_main_def_cha_malekith_1
melee_expert	wh2_main_def_cha_malekith_1
spellcaster	wh2_main_def_cha_malekith_1
anti_infantry	wh2_main_def_cha_malekith_2
armour_piercing	wh2_main_def_cha_malekith_2
armoured	wh2_main_def_cha_malekith_2
spellcaster	wh2_main_def_cha_malekith_2
armoured	wh2_main_def_cha_malekith_3
dragon_breath_noxious	wh2_main_def_cha_malekith_3
spellcaster	wh2_main_def_cha_malekith_3
terror	wh2_main_def_cha_malekith_3
anti_large	wh2_main_def_cha_morathi_0
armour_piercing	wh2_main_def_cha_morathi_0
spellcaster	wh2_main_def_cha_morathi_0
anti_large	wh2_main_def_cha_morathi_1
armour_piercing	wh2_main_def_cha_morathi_1
spellcaster	wh2_main_def_cha_morathi_1
very_fast	wh2_main_def_cha_morathi_1
spellcaster	wh2_main_def_cha_sorceress_dark_0
spellcaster	wh2_main_def_cha_sorceress_dark_1
very_fast	wh2_main_def_cha_sorceress_dark_1
armour_piercing	wh2_main_def_cha_sorceress_dark_2
spellcaster	wh2_main_def_cha_sorceress_dark_2
spellcaster	wh2_main_def_cha_sorceress_dark_3
very_fast	wh2_main_def_cha_sorceress_dark_3
spellcaster	wh2_main_def_cha_sorceress_fire_0
spellcaster	wh2_main_def_cha_sorceress_fire_1
very_fast	wh2_main_def_cha_sorceress_fire_1
armour_piercing	wh2_main_def_cha_sorceress_fire_2
spellcaster	wh2_main_def_cha_sorceress_fire_2
spellcaster	wh2_main_def_cha_sorceress_fire_3
very_fast	wh2_main_def_cha_sorceress_fire_3
spellcaster	wh2_main_def_cha_sorceress_shadow_0
spellcaster	wh2_main_def_cha_sorceress_shadow_1
very_fast	wh2_main_def_cha_sorceress_shadow_1
armour_piercing	wh2_main_def_cha_sorceress_shadow_2
spellcaster	wh2_main_def_cha_sorceress_shadow_2
spellcaster	wh2_main_def_cha_sorceress_shadow_3
very_fast	wh2_main_def_cha_sorceress_shadow_3
anti_infantry	wh2_main_def_inf_black_ark_corsairs_0
sea_dragon_cloak	wh2_main_def_inf_black_ark_corsairs_0
fire_whilst_moving	wh2_main_def_inf_black_ark_corsairs_1
sea_dragon_cloak	wh2_main_def_inf_black_ark_corsairs_1
anti_large	wh2_main_def_inf_black_guard_0
armour_piercing	wh2_main_def_inf_black_guard_0
armoured	wh2_main_def_inf_black_guard_0
charge_reflector_vs_large	wh2_main_def_inf_black_guard_0
shielded	wh2_main_def_inf_bleakswords_0
armour_piercing_ranged	wh2_main_def_inf_darkshards_0
armour_piercing_ranged	wh2_main_def_inf_darkshards_1
shielded	wh2_main_def_inf_darkshards_1
anti_large	wh2_main_def_inf_dreadspears_0
charge_reflector_vs_large	wh2_main_def_inf_dreadspears_0
shielded	wh2_main_def_inf_dreadspears_0
anti_infantry	wh2_main_def_inf_har_ganeth_executioners_0
armour_piercing	wh2_main_def_inf_har_ganeth_executioners_0
armoured	wh2_main_def_inf_har_ganeth_executioners_0
murderous_mastery	wh2_main_def_inf_har_ganeth_executioners_0
vanguard_deployment	wh2_main_def_inf_harpies
very_fast	wh2_main_def_inf_harpies
armour_piercing_ranged	wh2_main_def_inf_shades_0
stalk	wh2_main_def_inf_shades_0
vanguard_deployment	wh2_main_def_inf_shades_0
anti_infantry	wh2_main_def_inf_shades_1
armour_piercing_ranged	wh2_main_def_inf_shades_1
stalk	wh2_main_def_inf_shades_1
vanguard_deployment	wh2_main_def_inf_shades_1
anti_infantry	wh2_main_def_inf_shades_2
armour_piercing	wh2_main_def_inf_shades_2
stalk	wh2_main_def_inf_shades_2
vanguard_deployment	wh2_main_def_inf_shades_2
anti_infantry	wh2_main_def_inf_witch_elves_0
dodge	wh2_main_def_inf_witch_elves_0
madness_of_khaine	wh2_main_def_inf_witch_elves_0
murderous_mastery	wh2_main_def_inf_witch_elves_0
armour_piercing	wh2_main_def_mon_black_dragon
armoured	wh2_main_def_mon_black_dragon
dragon_breath_noxious	wh2_main_def_mon_black_dragon
scaly_skin	wh2_main_def_mon_black_dragon
dragon_breath_hydra	wh2_main_def_mon_war_hydra
regeneration	wh2_main_def_mon_war_hydra
scaly_skin	wh2_main_def_mon_war_hydra
terror	wh2_main_def_mon_war_hydra
armour_piercing_ranged	wh2_main_hef_art_eagle_claw_bolt_thrower
multishot	wh2_main_hef_art_eagle_claw_bolt_thrower
armoured_and_shielded	wh2_main_hef_cav_dragon_princes
dragon_armour	wh2_main_hef_cav_dragon_princes
martial_mastery	wh2_main_hef_cav_dragon_princes
vanguard_deployment	wh2_main_hef_cav_ellyrian_reavers_0
very_fast	wh2_main_hef_cav_ellyrian_reavers_0
fire_whilst_moving	wh2_main_hef_cav_ellyrian_reavers_1
vanguard_deployment	wh2_main_hef_cav_ellyrian_reavers_1
very_fast	wh2_main_hef_cav_ellyrian_reavers_1
anti_infantry	wh2_main_hef_cav_ithilmar_chariot
armoured	wh2_main_hef_cav_ithilmar_chariot
anti_infantry	wh2_main_hef_cav_silver_helms_0
armoured	wh2_main_hef_cav_silver_helms_0
anti_infantry	wh2_main_hef_cav_silver_helms_1
armoured_and_shielded	wh2_main_hef_cav_silver_helms_1
anti_infantry	wh2_main_hef_cav_tiranoc_chariot
fire_whilst_moving	wh2_main_hef_cav_tiranoc_chariot
reaver_bows	wh2_main_hef_cav_tiranoc_chariot
armour_piercing	wh2_main_hef_cha_alastair_0
armoured	wh2_main_hef_cha_alastair_0
lion_cloak	wh2_main_hef_cha_alastair_0
melee_expert	wh2_main_hef_cha_alastair_0
melee_expert	wh2_main_hef_cha_alastair_3
very_fast	wh2_main_hef_cha_alastair_3
armour_piercing	wh2_main_hef_cha_alastair_4
dragon_breath_sun	wh2_main_hef_cha_alastair_4
terror	wh2_main_hef_cha_alastair_4
armour_piercing	wh2_main_hef_cha_alastair_5
armoured	wh2_main_hef_cha_alastair_5
dragon_breath_star	wh2_main_hef_cha_alastair_5
terror	wh2_main_hef_cha_alastair_5
anti_infantry	wh2_main_hef_cha_loremaster_of_hoeth_0
armour_piercing	wh2_main_hef_cha_loremaster_of_hoeth_0
armoured	wh2_main_hef_cha_loremaster_of_hoeth_0
spellcaster	wh2_main_hef_cha_loremaster_of_hoeth_0
spellcaster	wh2_main_hef_cha_mage_high_0
spellcaster	wh2_main_hef_cha_mage_high_1
very_fast	wh2_main_hef_cha_mage_high_1
anti_infantry	wh2_main_hef_cha_mage_high_4
spellcaster	wh2_main_hef_cha_mage_high_4
spellcaster	wh2_main_hef_cha_mage_life_0
spellcaster	wh2_main_hef_cha_mage_life_1
very_fast	wh2_main_hef_cha_mage_life_1
anti_infantry	wh2_main_hef_cha_mage_life_4
spellcaster	wh2_main_hef_cha_mage_life_4
spellcaster	wh2_main_hef_cha_mage_light_0
spellcaster	wh2_main_hef_cha_mage_light_1
very_fast	wh2_main_hef_cha_mage_light_1
anti_infantry	wh2_main_hef_cha_mage_light_4
spellcaster	wh2_main_hef_cha_mage_light_4
anti_large	wh2_main_hef_cha_noble_0
armour_piercing	wh2_main_hef_cha_noble_0
armoured	wh2_main_hef_cha_noble_0
charge_reflector_vs_large	wh2_main_hef_cha_noble_0
anti_large	wh2_main_hef_cha_noble_2
armour_piercing	wh2_main_hef_cha_noble_2
armoured	wh2_main_hef_cha_noble_2
very_fast	wh2_main_hef_cha_noble_3
anti_infantry	wh2_main_hef_cha_noble_4
armour_piercing	wh2_main_hef_cha_noble_4
armoured	wh2_main_hef_cha_noble_4
armoured_and_shielded	wh2_main_hef_cha_prince_0
melee_expert	wh2_main_hef_cha_prince_0
armoured_and_shielded	wh2_main_hef_cha_prince_2
melee_expert	wh2_main_hef_cha_prince_2
melee_expert	wh2_main_hef_cha_prince_3
very_fast	wh2_main_hef_cha_prince_3
armour_piercing	wh2_main_hef_cha_prince_4
armoured	wh2_main_hef_cha_prince_4
dragon_breath_sun	wh2_main_hef_cha_prince_4
terror	wh2_main_hef_cha_prince_4
armour_piercing	wh2_main_hef_cha_prince_5
armoured	wh2_main_hef_cha_prince_5
dragon_breath_star	wh2_main_hef_cha_prince_5
terror	wh2_main_hef_cha_prince_5
anti_infantry	wh2_main_hef_cha_princess_0
melee_expert	wh2_main_hef_cha_princess_0
melee_expert	wh2_main_hef_cha_princess_1
very_fast	wh2_main_hef_cha_princess_1
melee_expert	wh2_main_hef_cha_princess_3
very_fast	wh2_main_hef_cha_princess_3
armour_piercing_melee	wh2_main_hef_cha_princess_4
dragon_breath_moon	wh2_main_hef_cha_princess_4
terror	wh2_main_hef_cha_princess_4
armour_piercing_melee	wh2_main_hef_cha_princess_5
armoured	wh2_main_hef_cha_princess_5
dragon_breath_star	wh2_main_hef_cha_princess_5
terror	wh2_main_hef_cha_princess_5
spellcaster	wh2_main_hef_cha_teclis_0
armoured	wh2_main_hef_cha_teclis_1
spellcaster	wh2_main_hef_cha_teclis_1
armour_piercing	wh2_main_hef_cha_tyrion_0
armoured	wh2_main_hef_cha_tyrion_0
duellist	wh2_main_hef_cha_tyrion_0
melee_expert	wh2_main_hef_cha_tyrion_0
armour_piercing	wh2_main_hef_cha_tyrion_1
armoured	wh2_main_hef_cha_tyrion_1
melee_expert	wh2_main_hef_cha_tyrion_1
very_fast	wh2_main_hef_cha_tyrion_1
good_range	wh2_main_hef_inf_archers_0
good_range	wh2_main_hef_inf_archers_1
anti_large	wh2_main_hef_inf_gate_guard
charge_reflector_vs_large	wh2_main_hef_inf_gate_guard
good_range	wh2_main_hef_inf_gate_guard
anti_large	wh2_main_hef_inf_lothern_sea_guard_0
charge_reflector_vs_large	wh2_main_hef_inf_lothern_sea_guard_0
anti_large	wh2_main_hef_inf_lothern_sea_guard_1
charge_reflector_vs_large	wh2_main_hef_inf_lothern_sea_guard_1
shielded	wh2_main_hef_inf_lothern_sea_guard_1
anti_large	wh2_main_hef_inf_phoenix_guard
armour_piercing	wh2_main_hef_inf_phoenix_guard
armoured	wh2_main_hef_inf_phoenix_guard
charge_reflector	wh2_main_hef_inf_phoenix_guard
anti_large	wh2_main_hef_inf_spearmen_0
charge_reflector_vs_large	wh2_main_hef_inf_spearmen_0
shielded	wh2_main_hef_inf_spearmen_0
anti_infantry	wh2_main_hef_inf_swordmasters_of_hoeth_0
armour_piercing	wh2_main_hef_inf_swordmasters_of_hoeth_0
armoured	wh2_main_hef_inf_swordmasters_of_hoeth_0
deflect_shots	wh2_main_hef_inf_swordmasters_of_hoeth_0
armour_piercing	wh2_main_hef_inf_white_lions_of_chrace_0
armoured	wh2_main_hef_inf_white_lions_of_chrace_0
forest_strider	wh2_main_hef_inf_white_lions_of_chrace_0
lion_cloak	wh2_main_hef_inf_white_lions_of_chrace_0
very_fast	wh2_main_hef_mon_great_eagle_summoned
very_fast	wh2_main_hef_mon_great_eagle
armour_piercing	wh2_main_hef_mon_moon_dragon
dragon_breath_moon	wh2_main_hef_mon_moon_dragon
scaly_skin	wh2_main_hef_mon_moon_dragon
terror	wh2_main_hef_mon_moon_dragon
armour_piercing	wh2_main_hef_mon_phoenix_flamespyre
attuned_to_magic	wh2_main_hef_mon_phoenix_flamespyre
death_from_above	wh2_main_hef_mon_phoenix_flamespyre
rebirth	wh2_main_hef_mon_phoenix_flamespyre
armour_piercing	wh2_main_hef_mon_phoenix_frostheart
armoured	wh2_main_hef_mon_phoenix_frostheart
attuned_to_magic	wh2_main_hef_mon_phoenix_frostheart
magical_aura	wh2_main_hef_mon_phoenix_frostheart
armour_piercing	wh2_main_hef_mon_star_dragon
armoured	wh2_main_hef_mon_star_dragon
dragon_breath_star	wh2_main_hef_mon_star_dragon
scaly_skin	wh2_main_hef_mon_star_dragon
armour_piercing	wh2_main_hef_mon_sun_dragon
dragon_breath_sun	wh2_main_hef_mon_sun_dragon
scaly_skin	wh2_main_hef_mon_sun_dragon
terror	wh2_main_hef_mon_sun_dragon
anti_large	wh2_main_lzd_cav_cold_one_spearmen_1
armour_piercing	wh2_main_lzd_cav_cold_one_spearmen_1
armoured_and_shielded	wh2_main_lzd_cav_cold_one_spearmen_1
predatory_senses	wh2_main_lzd_cav_cold_one_spearmen_1
anti_large	wh2_main_lzd_cav_cold_one_spearriders_blessed_0
armour_piercing	wh2_main_lzd_cav_cold_one_spearriders_blessed_0
armoured_and_shielded	wh2_main_lzd_cav_cold_one_spearriders_blessed_0
predatory_senses	wh2_main_lzd_cav_cold_one_spearriders_blessed_0
armour_piercing	wh2_main_lzd_cav_cold_ones_1
armoured_and_shielded	wh2_main_lzd_cav_cold_ones_1
predatory_senses	wh2_main_lzd_cav_cold_ones_1
primal_instincts	wh2_main_lzd_cav_cold_ones_1
armour_piercing	wh2_main_lzd_cav_cold_ones_feral_0_summoned
armoured	wh2_main_lzd_cav_cold_ones_feral_0_summoned
rampage	wh2_main_lzd_cav_cold_ones_feral_0_summoned
armour_piercing	wh2_main_lzd_cav_cold_ones_feral_0
armoured	wh2_main_lzd_cav_cold_ones_feral_0
rampage	wh2_main_lzd_cav_cold_ones_feral_0
armour_piercing	wh2_main_lzd_cav_horned_ones_0_nakai
armoured_and_shielded	wh2_main_lzd_cav_horned_ones_0_nakai
predatory_senses	wh2_main_lzd_cav_horned_ones_0_nakai
primal_instincts	wh2_main_lzd_cav_horned_ones_0_nakai
armour_piercing	wh2_main_lzd_cav_horned_ones_0
armoured_and_shielded	wh2_main_lzd_cav_horned_ones_0
predatory_senses	wh2_main_lzd_cav_horned_ones_0
primal_instincts	wh2_main_lzd_cav_horned_ones_0
armour_piercing	wh2_main_lzd_cav_horned_ones_blessed_0
armoured_and_shielded	wh2_main_lzd_cav_horned_ones_blessed_0
predatory_senses	wh2_main_lzd_cav_horned_ones_blessed_0
death_from_above	wh2_main_lzd_cav_terradon_riders_0
fire_whilst_moving	wh2_main_lzd_cav_terradon_riders_0
poison	wh2_main_lzd_cav_terradon_riders_0
vanguard_deployment	wh2_main_lzd_cav_terradon_riders_0
anti_infantry	wh2_main_lzd_cav_terradon_riders_1
death_from_above	wh2_main_lzd_cav_terradon_riders_1
fire_whilst_moving	wh2_main_lzd_cav_terradon_riders_1
vanguard_deployment	wh2_main_lzd_cav_terradon_riders_1
anti_infantry	wh2_main_lzd_cav_terradon_riders_blessed_1
death_from_above	wh2_main_lzd_cav_terradon_riders_blessed_1
fire_whilst_moving	wh2_main_lzd_cav_terradon_riders_blessed_1
vanguard_deployment	wh2_main_lzd_cav_terradon_riders_blessed_1
anti_large	wh2_main_lzd_cha_kroq_gar_0
armour_piercing	wh2_main_lzd_cha_kroq_gar_0
armoured	wh2_main_lzd_cha_kroq_gar_0
predatory_senses	wh2_main_lzd_cha_kroq_gar_0
anti_large	wh2_main_lzd_cha_kroq_gar_1
armour_piercing	wh2_main_lzd_cha_kroq_gar_1
armoured	wh2_main_lzd_cha_kroq_gar_1
predatory_senses	wh2_main_lzd_cha_kroq_gar_1
terror	wh2_main_lzd_cha_kroq_gar_1
anti_large	wh2_main_lzd_cha_kroq_gar_2
armour_piercing	wh2_main_lzd_cha_kroq_gar_2
armoured	wh2_main_lzd_cha_kroq_gar_2
predatory_senses	wh2_main_lzd_cha_kroq_gar_2
anti_large	wh2_main_lzd_cha_kroq_gar_3
armour_piercing	wh2_main_lzd_cha_kroq_gar_3
armoured	wh2_main_lzd_cha_kroq_gar_3
predatory_senses	wh2_main_lzd_cha_kroq_gar_3
spellcaster	wh2_main_lzd_cha_lord_mazdamundi_0
armour_piercing_melee	wh2_main_lzd_cha_lord_mazdamundi_1
armoured	wh2_main_lzd_cha_lord_mazdamundi_1
spellcaster	wh2_main_lzd_cha_lord_mazdamundi_1
armour_piercing	wh2_main_lzd_cha_saurus_old_blood_0
