key	tech_category_tab	tech_category_position	chain_category	in_encyclopedia	building_superchain	optional_tier_icon	optional_sort_order	optional_required_horde_commander	can_be_dismantled	is_foreign_slot_chain
wh_dlc05_wef_resource_dyes			money	false	wh_dlc05_sch_wef_resource_dyes		0		true	false
wh_dlc05_wef_resource_furs			money	false	wh_dlc05_sch_wef_resource_furs		0		true	false
wh_dlc05_wef_resource_gold			money	false	wh_dlc05_sch_wef_resource_gold		0		true	false
wh_dlc05_wef_resource_iron			money	false	wh_dlc05_sch_wef_resource_iron		0		true	false
wh_dlc05_wef_resource_marble			money	false	wh_dlc05_sch_wef_resource_marble		0		true	false
wh_dlc05_wef_resource_pastures			money	false	wh_dlc05_sch_wef_resource_pastures		0		true	false
wh_dlc05_wef_resource_pottery			money	false	wh_dlc05_sch_wef_resource_pottery		0		true	false
wh_dlc05_wef_resource_salt			money	false	wh_dlc05_sch_wef_resource_salt		0		true	false
wh_dlc05_wef_resource_timber			money	false	wh_dlc05_sch_wef_resource_timber		0		true	false
wh_dlc05_wef_resource_wine			money	false	wh_dlc05_sch_wef_resource_wine		0		true	false
wh_dlc05_wef_settlement_major_main			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_wood_elves_city.png	0		true	false
wh_dlc05_wef_spellsingers			military	true	wh_dlc05_sch_wef_sup_spellsingers		1		true	false
wh_dlc05_wef_temple_anath_raema			money	true	wh_dlc05_sch_temple_anath_raema		8		true	false
wh_dlc05_wef_temple_ereth_khial			money	true	wh_dlc05_sch_temple_ereth_khial		8		true	false
wh_dlc05_wef_temple_isha			money	true	wh_dlc05_sch_temple_isha		8		true	false
wh_dlc05_wef_temple_kurnous			money	true	wh_dlc05_sch_temple_kurnous		8		true	false
wh_dlc05_wef_tree_delliandra			money	true	wh_dlc05_sch_tree_delliandra		9		true	false
wh_dlc05_wef_tree_druthandor			money	true	wh_dlc05_sch_tree_druthandor		9		true	false
wh_dlc05_wef_tree_spirits			military	true	wh_dlc05_sch_wef_mil_tree_spirits		4		true	false
wh_dlc05_wef_tree_talrennic			money	true	wh_dlc05_sch_tree_talrennic		9		true	false
wh_dlc05_wef_tree_threllock			money	true	wh_dlc05_sch_tree_threllock		9		true	false
wh_dlc06_DWARFS_eight_peaks			money	true	wh_dlc06_sch_special_eight_peaks	UI\Buildings\tier_icons\tier_dwarf_city_eight_peaks.png	9		true	false
wh_dlc06_DWARFS_ranger_hub			military	true	wh2_main_sch_military4_monsters		1		true	false
wh_dlc06_DWARFS_ranger_hub_all			military	true	wh2_main_sch_military4_monsters		1		true	false
wh_dlc06_GREENSKINS_resource_animals			military	true	wh2_main_sch_resource_animals		11		true	false
wh_dlc06_GREENSKIN_boars_skarsnik			military	true	wh_dlc06_sch_greenskin_boars_skarsnik		3		true	false
wh_dlc06_GREENSKIN_eight_peaks			money	true	wh_dlc06_sch_special_eight_peaks	UI\Buildings\tier_icons\tier_greenskins_city_eight_peaks.png	9		true	false
wh_dlc06_GREENSKIN_garrison_skarsnik			military	true	wh_main_sch_human_garrison		0		true	false
wh_dlc06_GREENSKIN_garrison_wurrzag			military	true	wh_main_sch_human_garrison		0		true	false
wh_dlc06_GREENSKIN_military_skarsnik			military	true	wh2_main_sch_military1_barracks		2		true	false
wh_dlc06_GREENSKIN_settlement_major_skarsnik			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_greenskins_orc_city.png	0		true	false
wh_dlc06_GREENSKIN_settlement_major_wurrzag			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_greenskins_orc_city.png	0		true	false
wh_dlc06_GREENSKIN_settlement_minor_skarsnik			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_greenskins_orc_city.png	0		true	false
wh_dlc06_GREENSKIN_settlement_minor_wurrzag			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_greenskins_orc_city.png	0		true	false
wh_dlc06_GREENSKIN_squigs			money	true	wh2_main_sch_military4_monsters		5		true	false
wh_dlc06_GREENSKIN_walls_skarsnik			military	true	wh_main_sch_greenskin_walls		0		true	false
wh_dlc06_GREENSKIN_walls_wurrzag			military	true	wh_main_sch_greenskin_walls		0		true	false
wh_dlc06_special_savage_orc_camp_wurrzag			military	true	wh2_main_sch_support5_extra		0		true	false
wh_dlc08_NORSCA_erengrad_unique			military	true	wh_main_sch_norsca_erengrad_unique		9		true	false
wh_dlc08_special_bordeleaux_port_norsca			money	false	wh_main_sch_port		0		true	false
wh_dlc08_special_erengrad_port_norsca			money	false	wh_main_sch_port		0		true	false
wh_dlc08_special_marienburg_port_norsca			money	false	wh_main_sch_port		0		true	false
wh_dlc16_wef_tree_spirits_drycha			military	true	wh_dlc05_sch_wef_mil_tree_spirits		4		true	false
wh_main_BRETONNIA_barracks			military	true	wh2_main_sch_military1_barracks		1		true	false
wh_main_BRETONNIA_carpenter			military	true	wh2_main_sch_military3_warmachines		1		true	false
wh_main_BRETONNIA_farm_basic			money	true	wh2_main_sch_infrastructure1_farm		-6		true	false
wh_main_BRETONNIA_farm_extra			money	true	wh2_main_sch_infrastructure4_energy		-5		true	false
wh_main_BRETONNIA_garrison			military	true	wh_main_sch_human_garrison		0		true	false
wh_main_BRETONNIA_hospital			happiness	true	wh2_main_sch_military4_monsters		-1		true	false
wh_main_BRETONNIA_industry_basic			money	true	wh2_main_sch_infrastructure2_industry		-4		true	false
wh_main_BRETONNIA_industry_extra			money	true	wh2_main_sch_infrastructure5_tradingspying		-3		true	false
wh_main_BRETONNIA_port			money	true	wh_main_sch_port		0		true	false
wh_main_BRETONNIA_resource_iron_military			military	true	wh_main_sch_human_resource_iron_military		11		true	false
wh_main_BRETONNIA_resource_pastures_military			military	true	wh_main_sch_human_resource_pastures_military		11		true	false
wh_main_BRETONNIA_resource_timber_military			military	true	wh_main_sch_human_resource_timber_military		11		true	false
wh_main_BRETONNIA_settlement_major			money	true	wh_main_sch_main_settlement		0		true	false
wh_main_BRETONNIA_settlement_minor			money	true	wh_main_sch_main_settlement		0		true	false
wh_main_BRETONNIA_smith			military	true	wh2_main_sch_support1_smith		3		true	false
wh_main_BRETONNIA_stables			military	true	wh2_main_sch_military2_stables		2		true	false
wh_main_BRETONNIA_tavern			happiness	true	wh2_main_sch_infrastructure3_order		-2		true	false
wh_main_BRETONNIA_walls			military	true	wh_main_sch_bretonnia_walls		0		true	false
wh_main_BRETONNIA_worship			military	true	wh2_main_sch_support2_worship		2		true	false
wh_main_CHAOS_port			money	true	wh_main_sch_port		0		true	false
wh_main_DWARFS_barracks			military	true	wh2_main_sch_military1_barracks		1		true	false
wh_main_DWARFS_engineer			military	true	wh2_main_sch_support3_wizards		4		true	false
wh_main_DWARFS_farm			money	true	wh2_main_sch_infrastructure1_farm		1		true	false
wh_main_DWARFS_garrison			military	true	wh_main_sch_human_garrison		0		true	false
wh_main_DWARFS_industry			money	true	wh2_main_sch_infrastructure2_industry		2		true	false
wh_main_DWARFS_oaths			military	true	wh2_main_sch_military5		3		true	false
wh_main_DWARFS_resource_brine			money	true	wh_main_sch_human_resource_salt		10		true	false
wh_main_DWARFS_resource_cinnabar			money	true	wh_main_sch_human_resource_dyes		10		true	false
wh_main_DWARFS_resource_coal			money	true	wh_main_sch_human_resource_timber		10		true	false
wh_main_DWARFS_resource_game			money	true	wh_main_sch_human_resource_furs		10		true	false
wh_main_DWARFS_resource_gemstones			money	true	wh2_main_sch_human_resource_gems		10		true	false
wh_main_DWARFS_resource_gold			money	true	wh_main_sch_human_resource_gold		10		true	false
wh_main_DWARFS_resource_iron			money	true	wh_main_sch_human_resource_iron		10		true	false
wh_main_DWARFS_resource_marble			money	true	wh_main_sch_human_resource_marble		10		true	false
wh_main_DWARFS_resource_pastures			money	true	wh_main_sch_human_resource_pastures		10		true	false
wh_main_DWARFS_resource_water			money	true	wh2_main_sch_human_resource_beer		10		true	false
wh_main_DWARFS_settlement_major			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_dwarf_city.png	0		true	false
wh_main_DWARFS_settlement_minor			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_dwarf_city.png	0		true	false
wh_main_DWARFS_slayers			military	true	wh2_main_sch_support2_worship		3		true	false
wh_main_DWARFS_smiths			military	true	wh2_main_sch_support1_smith		2		true	false
wh_main_DWARFS_tavern			happiness	true	wh2_main_sch_infrastructure3_order		4		true	false
wh_main_DWARFS_trade_depot			money	true	wh2_main_sch_infrastructure5_tradingspying		3		true	false
wh_main_DWARFS_walls			military	true	wh_main_sch_dwarf_walls		0		true	false
wh_main_DWARFS_workshops			military	true	wh2_main_sch_military3_warmachines		2		true	false
wh_main_DWARF_port			money	true	wh_main_sch_port		0		true	false
wh_main_DWARF_resource_iron_military			military	true	wh_main_sch_human_resource_iron_military		11		true	false
wh_main_DWARF_resource_salt_military			military	true	wh_main_sch_human_resource_salt_military		11		true	false
wh_main_EMPIRE_barracks			military	true	wh2_main_sch_military1_barracks		1		true	false
wh_main_EMPIRE_farm_basic			money	true	wh2_main_sch_infrastructure1_farm		1		true	false
wh_main_EMPIRE_forges			military	true	wh2_main_sch_military3_warmachines		3		true	false
wh_main_EMPIRE_garrison			military	true	wh_main_sch_human_garrison		0		true	false
wh_main_EMPIRE_industry_basic			money	true	wh2_main_sch_infrastructure2_industry		2		true	false
wh_main_EMPIRE_port			money	true	wh_main_sch_port		0		true	false
wh_main_EMPIRE_resource_iron_military			military	true	wh_main_sch_human_resource_iron_military		11		true	false
wh_main_EMPIRE_resource_pastures_military			military	true	wh_main_sch_human_resource_pastures_military		11		true	false
wh_main_EMPIRE_resource_timber_military			military	true	wh_main_sch_human_resource_timber_military		11		true	false
wh_main_EMPIRE_settlement_major			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_empire_city.png	0		true	false
wh_main_EMPIRE_settlement_minor			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_empire_city.png	0		true	false
wh_main_EMPIRE_smiths			military	true	wh2_main_sch_support1_smith		0		true	false
wh_main_EMPIRE_stables			military	true	wh2_main_sch_military2_stables		2		true	false
wh_main_EMPIRE_tavern			happiness	true	wh2_main_sch_infrastructure3_order		3		true	false
wh_main_EMPIRE_walls			military	true	wh_main_sch_empire_walls		0		true	false
wh_main_EMPIRE_wizards			military	true	wh2_main_sch_support3_wizards		4		true	false
wh_main_EMPIRE_worship			military	true	wh2_main_sch_support2_worship		1		true	false
wh_main_GREENSKINS_resource_gemstones			money	true	wh2_main_sch_human_resource_gems		10		true	false
wh_main_GREENSKINS_resource_gold			money	true	wh_main_sch_human_resource_gold		10		true	false
wh_main_GREENSKINS_resource_iron_military			military	true	wh_main_sch_human_resource_iron		11		true	false
wh_main_GREENSKINS_resource_pastures_furs_military			military	true	wh2_main_sch_human_resource_furs_military		11		true	false
wh_main_GREENSKINS_resource_timber_military			military	true	wh_main_sch_human_resource_timber		11		true	false
wh_main_GREENSKIN_boars			military	true	wh2_main_sch_military3_warmachines		4		true	false
wh_main_GREENSKIN_boss			money	true	wh2_main_sch_infrastructure3_order		1		true	false
wh_main_GREENSKIN_boss_skarsnik			money	true	wh2_main_sch_infrastructure3_order		1		true	false
wh_main_GREENSKIN_farm			money	true	wh2_main_sch_infrastructure1_farm		2		true	false
wh_main_GREENSKIN_forest_beasts			military	true	wh2_main_sch_support4_other		6		true	false
wh_main_GREENSKIN_garrison			military	true	wh_main_sch_human_garrison		0		true	false
wh_main_GREENSKIN_industry			money	true	wh2_main_sch_infrastructure2_industry		3		true	false
wh_main_GREENSKIN_military			military	true	wh2_main_sch_military1_barracks		2		true	false
wh_main_GREENSKIN_monsters			military	true	wh2_main_sch_support2_worship		7		true	false
wh_main_GREENSKIN_port			money	true	wh_main_sch_port		0		true	false
wh_main_GREENSKIN_settlement_major			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_greenskins_orc_city.png	0		true	false
wh_main_GREENSKIN_settlement_minor			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_greenskins_orc_city.png	0		true	false
wh_main_GREENSKIN_shaman			money	true	wh2_main_sch_infrastructure6_other		0		true	false
wh_main_GREENSKIN_walls			military	true	wh_main_sch_greenskin_walls		0		true	false
wh_main_GREENSKIN_workshop			military	true	wh2_main_sch_support1_smith		8		true	false
wh_main_HUMAN_MIDDENHEIM_worship			military	false	wh_main_sch_human_worship		1		true	false
wh_main_HUMAN_TALABEC_worship			military	false	wh_main_sch_human_worship		1		true	false
wh_main_HUMAN_TEB_worship			military	false	wh_main_sch_human_worship		1		true	false
wh_main_HUMAN_resource_dyes			money	true	wh_main_sch_human_resource_dyes		10		true	false
wh_main_HUMAN_resource_furs			money	true	wh_main_sch_human_resource_furs		10		true	false
wh_main_HUMAN_resource_gold			money	true	wh_main_sch_human_resource_gold		10		true	false
wh_main_HUMAN_resource_iron			money	true	wh_main_sch_human_resource_iron		10		true	false
wh_main_HUMAN_resource_marble			money	true	wh_main_sch_human_resource_marble		10		true	false
wh_main_HUMAN_resource_pastures			money	true	wh_main_sch_human_resource_pastures		10		true	false
wh_main_HUMAN_resource_pottery			money	true	wh_main_sch_human_resource_pottery		10		true	false
wh_main_HUMAN_resource_salt			money	true	wh_main_sch_human_resource_salt		10		true	false
wh_main_HUMAN_resource_timber			money	true	wh_main_sch_human_resource_timber		10		true	false
wh_main_HUMAN_resource_wine			money	true	wh_main_sch_human_resource_wine		10		true	false
wh_main_HUMAN_settlement_minor_vampireruin			abandoned	false	wh_main_sch_main_settlement		0		true	false
wh_main_NORSCA_beasts			military	false	wh2_main_sch_military3_warmachines		3		true	false
wh_main_NORSCA_chaos			military	false	wh2_main_sch_military4_monsters		5		true	false
wh_main_NORSCA_creatures			military	false	wh2_main_sch_military5		4		true	false
wh_main_NORSCA_garrison			military	true	wh2_main_sch_defence_norsca		0		true	false
wh_main_NORSCA_loot			money	false	wh2_main_sch_infrastructure1_farm		9		true	false
wh_main_NORSCA_military			military	true	wh2_main_sch_military1_barracks		0		true	false
wh_main_NORSCA_offerings			military	false	wh2_main_sch_support2_worship		7		true	false
wh_main_NORSCA_outpost_experience			military	false	wh_main_sch_norsca_outpost_experience		0		true	false
wh_main_NORSCA_outpost_garrison			military	false	wh_main_sch_norsca_outpost_garrison		0		true	false
wh_main_NORSCA_outpost_growth			money	false	wh2_main_sch_infrastructure1_farm		0		true	false
wh_main_NORSCA_outpost_income			money	false	wh2_main_sch_infrastructure2_industry		0		true	false
wh_main_NORSCA_outpost_military			military	false	wh2_main_sch_military1_barracks		1		true	false
wh_main_NORSCA_outpost_settlement			money	false	wh_main_sch_main_settlement		0		true	false
wh_main_NORSCA_outpost_settlement_UNUSED_TO_BE_DELETED			money	false	wh_main_sch_main_settlement		0		true	false
wh_main_NORSCA_outpost_stables			military	false	wh2_main_sch_military2_stables		2		true	false
wh_main_NORSCA_port			money	true	wh_main_sch_port		0		true	false
wh_main_NORSCA_resource_iron			money	true	wh_main_sch_human_resource_iron		20		true	false
wh_main_NORSCA_resource_marble			money	true	wh_main_sch_human_resource_marble		20		true	false
wh_main_NORSCA_resource_obsidian			money	true	wh2_main_sch_resource_obsidian		20		true	false
wh_main_NORSCA_settlement_major			military	true	wh_main_sch_main_settlement		0		true	false
wh_main_NORSCA_settlement_minor			military	true	wh_main_sch_main_settlement		0		true	false
wh_main_NORSCA_slaves			money	false	wh2_main_sch_infrastructure2_industry		10		true	false
wh_main_NORSCA_smith			military	true	wh2_main_sch_support1_smith		0		true	false
wh_main_NORSCA_stables			military	true	wh2_main_sch_military2_stables		0		true	false
wh_main_NORSCA_walls			military	false	wh_main_sch_norsca_walls		8		true	false
wh_main_NORSCA_worship			money	true	wh2_main_sch_infrastructure3_order		4		true	false
wh_main_SAVAGEORC_boars			military	true	wh2_main_sch_military3_warmachines		0		true	false
wh_main_SAVAGEORC_boss			money	true	wh2_main_sch_infrastructure3_order		0		true	false
wh_main_SAVAGEORC_garrison			military	true	wh_main_sch_human_garrison		0		true	false
wh_main_SAVAGEORC_military			military	true	wh2_main_sch_military1_barracks		0		true	false
wh_main_SAVAGEORC_settlement_major			money	true	wh_main_sch_main_settlement		0		true	false
wh_main_SAVAGEORC_settlement_minor			money	true	wh_main_sch_main_settlement		0		true	false
wh_main_TEB_port			money	true	wh_main_sch_port		0		true	false
wh_main_TEB_walls			military	true	wh_main_sch_teb_walls		0		true	false
wh_main_VAMPIRES_armoury			military	true	wh2_main_sch_support1_smith		1		true	false
wh_main_VAMPIRES_balefire			military	true	wh2_main_sch_infrastructure4_energy		3		true	false
wh_main_VAMPIRES_bindingcircle			military	true	wh2_main_sch_military2_stables		3		true	false
wh_main_VAMPIRES_cemetary			military	true	wh2_main_sch_military1_barracks		1		true	false
wh_main_VAMPIRES_forest			military	true	wh2_main_sch_military3_warmachines		2		true	false
wh_main_VAMPIRES_garrison			military	true	wh_main_sch_human_garrison		0		true	false
wh_main_VAMPIRES_necromancers			military	true	wh2_main_sch_support3_wizards		4		true	false
wh_main_VAMPIRES_ossuary			military	true	wh2_main_sch_infrastructure1_farm		1		true	false
wh_main_VAMPIRES_port			money	true	wh_main_sch_port		0		true	false
wh_main_VAMPIRES_repression			happiness	true	wh2_main_sch_infrastructure3_order		2		true	false
wh_main_VAMPIRES_resource_dyes			money	true	wh_main_sch_human_resource_dyes		10		true	false
wh_main_VAMPIRES_resource_furs			money	true	wh_main_sch_human_resource_furs		10		true	false
wh_main_VAMPIRES_resource_gold			money	true	wh_main_sch_human_resource_gold		10		true	false
wh_main_VAMPIRES_resource_iron			money	true	wh_main_sch_human_resource_iron		10		true	false
wh_main_VAMPIRES_resource_iron_military			military	true	wh_main_sch_human_resource_iron_military		11		true	false
wh_main_VAMPIRES_resource_marble			money	true	wh_main_sch_human_resource_marble		10		true	false
wh_main_VAMPIRES_resource_pastures			money	true	wh_main_sch_human_resource_pastures		10		true	false
wh_main_VAMPIRES_resource_pastures_timber_military			military	true	wh_main_sch_vampires_resource_furs_timber_military		11		true	false
wh_main_VAMPIRES_resource_pottery			money	true	wh_main_sch_human_resource_pottery		10		true	false
wh_main_VAMPIRES_resource_salt			money	true	wh_main_sch_human_resource_salt		10		true	false
wh_main_VAMPIRES_resource_timber			money	true	wh_main_sch_human_resource_timber		10		true	false
wh_main_VAMPIRES_resource_wine			money	true	wh_main_sch_human_resource_wine		10		true	false
wh_main_VAMPIRES_settlement_major			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_vampire_city.png	0		true	false
wh_main_VAMPIRES_settlement_minor			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_vampire_city.png	0		true	false
wh_main_VAMPIRES_vampires			military	true	wh2_main_sch_support4_other		3		true	false
wh_main_VAMPIRES_walls			military	true	wh_main_sch_vampires_walls		0		true	false
wh_main_bretonnia_legendary_bordeleaux			money	true	wh_main_sch_port		9		true	false
wh_main_bretonnia_legendary_bordeleaux_tmb			money	true	wh_main_sch_port		9		true	false
wh_main_bretonnia_legendary_bretonnia			money	true	wh_main_sch_bretonnia_legendary_bretonnia		9		true	false
wh_main_bretonnia_legendary_carcassonne			money	true	wh_main_sch_bretonnia_legendary_carcassonne		9		true	false
wh_main_horde_SAVAGEORC_boars			military	true	wh_main_sch_horde_savage_boars		0		true	false
wh_main_horde_SAVAGEORC_farm			money	true	wh_main_sch_horde_savage_farm		1		true	false
wh_main_horde_SAVAGEORC_industry			money	true	wh_main_sch_horde_savage_industry		2		true	false
wh_main_horde_SAVAGEORC_military			military	true	wh_main_sch_horde_savage_military		0		true	false
wh_main_horde_SAVAGEORC_monsters			military	true	wh_main_sch_horde_savage_monsters		0		true	false
wh_main_horde_SAVAGEORC_settlement			money	true	wh_main_sch_main_settlement		0		true	false
wh_main_horde_chaos_dragon_ogres			military	true	wh2_main_sch_support2_worship		5		true	false
wh_main_horde_chaos_forge			military	true	wh2_main_sch_support1_smith		2		true	false
wh_main_horde_chaos_giants			military	true	wh2_main_sch_support3_wizards		6		true	false
wh_main_horde_chaos_knights			military	true	wh2_main_sch_military5		3		true	false
wh_main_horde_chaos_magic			military	true	wh2_main_sch_military3_warmachines		4		true	false
wh_main_horde_chaos_marauders			military	true	wh2_main_sch_military1_barracks		1		true	false
wh_main_horde_chaos_settlement			military	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_chaos_camp.png	0		true	false
wh_main_horde_chaos_trolls			military	true	wh2_main_sch_military4_monsters		5		true	false
wh_main_horde_chaos_warriors			military	true	wh2_main_sch_military2_stables		2		true	false
wh_main_horde_chaos_weapons			military	true	wh2_main_sch_support4_other		4		true	false
wh_main_sch_special_moot_cauldron			money	false	wh_main_sch_special_moot_cauldron		0		true	false
wh_main_sch_special_moot_cauldron_ogr			money	false	wh_main_sch_special_moot_cauldron		0		true	false
wh_main_sch_special_the_rock			money	false	wh_main_sch_special_the_rock		0		true	false
wh_main_settlement_chaosruin			abandoned	false	wh_main_sch_main_settlement		0		true	false
wh_main_settlement_norscaruin_khorne			abandoned	false	wh_main_sch_main_settlement		0		true	false
wh_main_settlement_norscaruin_nurgle			abandoned	false	wh_main_sch_main_settlement		0		true	false
wh_main_settlement_norscaruin_slaanesh			abandoned	false	wh_main_sch_main_settlement		0		true	false
wh_main_settlement_norscaruin_tzeentch			abandoned	false	wh_main_sch_main_settlement		0		true	false
wh_main_special_archecclesiatium			military	true	wh_main_sch_special_archecclesiatium		0		true	false
wh_main_special_archecclesiatium_brt			military	true	wh_main_sch_special_archecclesiatium		0		true	false
wh_main_special_blazing_sun_chapterhouse			military	true	wh_main_sch_special_blazing_sun_chapterhouse		0		true	false
wh_main_special_bokha_palace			military	true	wh_main_sch_special_bokha_palace		0		true	false
wh_main_special_bordeleaux_vineyards			money	true	wh_main_sch_special_bordeleaux_vineyards		0		true	false
wh_main_special_bordeleaux_vineyards_tmb			money	true	wh_main_sch_special_bordeleaux_vineyards		0		true	false
wh_main_special_brightstone_mine			money	true	wh_main_sch_special_brightstone_mine		0		true	false
wh_main_special_brightstone_mine_skv			money	true	wh_main_sch_special_brightstone_mine		0		true	false
wh_main_special_college_of_magic			military	true	wh_main_sch_special_college_of_magic		1		true	false
wh_main_special_college_of_magic_vampires			military	true	wh_main_sch_special_college_of_magic		1		true	false
wh_main_special_erengrad_port			money	true	wh_main_sch_port		0		true	false
wh_main_special_erengrad_port_tmb			money	true	wh_main_sch_port		0		true	false
wh_main_special_great_slayer_shrine			military	true	wh_main_sch_special_great_slayer_shrine		0		true	false
wh_main_special_great_temple_of_ulric			military	true	wh_main_sch_special_great_temple_of_ulric		0		true	false
wh_main_special_greenskin_vandalisation_1			slum	false	wh_main_sch_vandalization		0		true	false
wh_main_special_greenskin_vandalisation_2			slum	false	wh_main_sch_vandalization		0		true	false
wh_main_special_greenskin_vandalisation_3			slum	false	wh_main_sch_vandalization		0		true	false
wh_main_special_greenskin_vandalisation_4			slum	false	wh_main_sch_vandalization		0		true	false
wh_main_special_greenskin_vandalisation_5			slum	false	wh_main_sch_vandalization		0		true	false
wh_main_special_high_king_throne_hall			military	true	wh_main_sch_special_high_king_throne_hall		1		true	false
wh_main_special_knights_panther_chapterhouse			military	true	wh_main_sch_special_knights_panther_chapterhouse		0		true	false
wh_main_special_marienburg_port			money	true	wh_main_sch_port		0		true	false
wh_main_special_marienburg_port_tmb			money	true	wh_main_sch_port		0		true	false
wh_main_special_nuln_gunnery_school			military	true	wh_main_sch_special_nuln_gunnery_school		0		true	false
wh_main_special_reiksfort			military	false	wh_main_sch_special_reiksfort		0		true	false
wh_main_special_savage_orc_camp			military	true	wh_main_sch_special_savage_orc_camp		0		true	false
wh_main_special_settlement_altdorf			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_empire_city_altdorf.png	0		true	false
wh_main_special_settlement_altdorf_vampires			money	false	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_vampire_city.png	0		true	false
wh_main_special_settlement_black_crag			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_greenskins_black_crag.png	0		true	false
wh_main_special_settlement_black_crag_dwarf			money	false	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_dwarf_city.png	0		true	false
wh_main_special_settlement_black_crag_savage			money	false	wh_main_sch_main_settlement		0		true	false
wh_main_special_settlement_castle_drakenhof			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_vampire_city_castle_drakenhof.png	0		true	false
wh_main_special_settlement_castle_drakenhof_bretonnia			money	false	wh_main_sch_main_settlement		0		true	false
wh_main_special_settlement_castle_drakenhof_empire			money	false	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_empire_city.png	0		true	false
wh_main_special_settlement_couronne			money	true	wh_main_sch_main_settlement		0		true	false
wh_main_special_settlement_couronne_empire			money	false	wh_main_sch_main_settlement		0		true	false
wh_main_special_settlement_couronne_vampires			money	false	wh_main_sch_main_settlement		0		true	false
wh_main_special_settlement_eight_peaks			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_greenskins_orc_city.png	0		true	false
wh_main_special_settlement_eight_peaks_dwarf			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_dwarf_city.png	0		true	false
wh_main_special_settlement_eight_peaks_savage			money	true	wh_main_sch_main_settlement		0		true	false
wh_main_special_settlement_karaz_a_karak			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_dwarf_city_karaz_a_karak.png	0		true	false
wh_main_special_settlement_karaz_a_karak_greenskins			money	false	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_greenskins_orc_city.png	0		true	false
wh_main_special_settlement_karaz_a_karak_savage			money	false	wh_main_sch_main_settlement		0		true	false
wh_main_special_settlement_miragliano			money	true	wh_main_sch_main_settlement		0		true	false
wh_main_special_settlement_miragliano_bretonnia			money	false	wh_main_sch_main_settlement		0		true	false
wh_main_special_settlement_miragliano_empire			money	false	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_empire_city.png	0		true	false
wh_main_special_tournament_grounds			military	true	wh_main_sch_special_tournament_grounds		4		true	false
wh_main_special_ubersreik_inn			money	false	wh_main_sch_special_ubersreik_inn		0		true	false
wh_main_wef_outpost_settlement_UNUSED_TO_BE_DELETED			money	false	wh_main_sch_main_settlement		0		true	false
wh_pro02_VAMPIRES_isabella_unique			military	true	wh_pro02_isabella_unique		0		true	false
wh_twa03_special_albion_port_def			money	false	wh_main_sch_port		0		true	false
