key	use_unit_exp_level_range	min_unit_exp_level_inclusive	max_unit_exp_level_inclusive	special_category
wh3_dlc20_sla_marauder_horsemen_slaanesh	false	-1	-1	
wh3_dlc20_sla_marauder_horsemen_slaanesh_rank_7	true	7	9	
wh3_dlc20_sla_marauder_horsemen_tzeentch	false	-1	-1	
wh3_dlc20_sla_warriors	false	-1	-1	
wh3_dlc20_sla_warriors_rank_7	true	7	9	
wh3_dlc20_sla_warshrine_slaanesh	false	-1	-1	
wh3_dlc20_sla_warshrine_slaanesh_rank_7	true	7	9	
wh3_dlc20_tze_daemons	false	-1	-1	
wh3_dlc20_tze_marauders_tzeentch	false	-1	-1	
wh3_dlc20_tze_marauders_tzeentch_rank_7	true	7	9	
wh3_dlc20_tze_warriors_tzeentch	false	-1	-1	
wh3_dlc20_tze_warriors_tzeentch_rank_7	true	7	9	
wh3_dlc20_tze_warshrine_tzeentch	false	-1	-1	
wh3_dlc20_tze_warshrine_tzeentch_rank_7	true	7	9	
wh3_dlc20_unit_set_monsters_only	false	-1	-1	
wh3_dlc20_unit_set_war_beasts_only	false	-1	-1	
wh3_dlc23_bst_hounds_razor_cent_chariots_harp_mant	true	7	9	
wh3_dlc23_bst_hounds_razor_cent_chariots_harp_mant_ror	false	-1	-1	
wh3_dlc23_bst_hounds_razor_herd_harp_mant	false	-1	-1	
wh3_dlc23_chd_all_artillery	false	-1	-1	
wh3_dlc23_chd_all_artillery_and_warmachines	false	-1	-1	
wh3_dlc23_chd_all_artillery_rank7	true	7	9	
wh3_dlc23_chd_all_artillery_rank7_ror	false	-1	-1	
wh3_dlc23_chd_all_chaos_dwarf_warriors	false	-1	-1	
wh3_dlc23_chd_all_infernal_guard	false	-1	-1	
wh3_dlc23_chd_all_melee_infernal	false	-1	-1	
wh3_dlc23_chd_all_missile_infantry	false	-1	-1	
wh3_dlc23_chd_all_wolf_raiders	false	-1	-1	
wh3_dlc23_chd_bale_taurus	false	-1	-1	
wh3_dlc23_chd_bull_centaur_renders	false	-1	-1	
wh3_dlc23_chd_bull_centaur_renders_gw	false	-1	-1	
wh3_dlc23_chd_bull_ceutaur_renders_dw	false	-1	-1	
wh3_dlc23_chd_category_bull_centaurs	false	-1	-1	
wh3_dlc23_chd_category_bull_centaurs_lammasu	false	-1	-1	
wh3_dlc23_chd_category_bull_centaurs_rank7	true	7	9	
wh3_dlc23_chd_category_bull_centaurs_rank7_ror	false	-1	-1	
wh3_dlc23_chd_category_chaos_dwarf_melee_infantry	false	-1	-1	
wh3_dlc23_chd_category_chaos_dwarf_missile_infantry	false	-1	-1	
wh3_dlc23_chd_category_flying_beasts	false	-1	-1	
wh3_dlc23_chd_category_kdaai	false	-1	-1	
wh3_dlc23_chd_category_kdaai_rank7	true	7	9	
wh3_dlc23_chd_category_taurus	false	-1	-1	
wh3_dlc23_chd_category_warmachines	false	-1	-1	
wh3_dlc23_chd_cav_bull_centaurs_dual_axe_ror	false	-1	-1	
wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_ror	false	-1	-1	
wh3_dlc23_chd_centaurs_and_monsters_all	false	-1	-1	
wh3_dlc23_chd_cha_convoy_overseer	false	-1	-1	
wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut	false	-1	-1	
wh3_dlc23_chd_chaos_dwarf_infantry	false	-1	-1	
wh3_dlc23_chd_chaos_dwarf_lords_heroes_units	false	-1	-1	
wh3_dlc23_chd_chaos_dwarf_missiles_rank7	true	7	9	
wh3_dlc23_chd_chaos_dwarf_missiles_rank7_ror	false	-1	-1	
wh3_dlc23_chd_deathshrieker	false	-1	-1	
wh3_dlc23_chd_dreadquake_mortar	false	-1	-1	
wh3_dlc23_chd_gorduz	false	-1	-1	
wh3_dlc23_chd_great_taurus	false	-1	-1	
wh3_dlc23_chd_hellcannon	false	-1	-1	
wh3_dlc23_chd_hobgoblin_cutthroats	false	-1	-1	
wh3_dlc23_chd_hobgoblin_ranged_units	false	-1	-1	
wh3_dlc23_chd_hobgoblin_units	false	-1	-1	
wh3_dlc23_chd_hobgoblin_units_and_gorduz	false	-1	-1	
wh3_dlc23_chd_hobgoblins_infantry	false	-1	-1	
wh3_dlc23_chd_hobgoblins_melee	false	-1	-1	
wh3_dlc23_chd_infernal_castellan	false	-1	-1	
wh3_dlc23_chd_infernal_guard	false	-1	-1	
wh3_dlc23_chd_infernal_guard_fireglaives	false	-1	-1	
wh3_dlc23_chd_infernal_guard_gw	false	-1	-1	
wh3_dlc23_chd_infernal_guard_infernal_ironsword	false	-1	-1	
wh3_dlc23_chd_infernal_ironsworn	false	-1	-1	
wh3_dlc23_chd_iron_daemon	false	-1	-1	
wh3_dlc23_chd_kdaai_destroyer	false	-1	-1	
wh3_dlc23_chd_kdaai_fireborn	false	-1	-1	
wh3_dlc23_chd_labourer_goblin	false	-1	-1	
wh3_dlc23_chd_labourer_hobgoblin_rank7	true	7	9	
wh3_dlc23_chd_labourer_hobgoblin_rank7_ror	false	-1	-1	
wh3_dlc23_chd_labourer_ork	false	-1	-1	
wh3_dlc23_chd_labourer_units	false	-1	-1	
wh3_dlc23_chd_lammasu	false	-1	-1	
wh3_dlc23_chd_lammasu_rank7	true	7	9	
wh3_dlc23_chd_magma_cannon	false	-1	-1	
wh3_dlc23_chd_melee_chaos_dwarfs	false	-1	-1	
wh3_dlc23_chd_melee_chaos_dwarfs_rank7	true	7	9	
wh3_dlc23_chd_melee_chaos_dwarfs_rank7_ror	false	-1	-1	
wh3_dlc23_chd_missile_infantry_war_machines	false	-1	-1	
wh3_dlc23_chd_monsters	false	-1	-1	
wh3_dlc23_chd_monsters_kdaai_skullcracker_bull_centaurs_rank7	true	7	9	
wh3_dlc23_chd_monsters_kdaai_skullcracker_bull_centaurs_rank7_ror	false	-1	-1	
wh3_dlc23_chd_monsters_rank7	true	7	9	
wh3_dlc23_chd_skullcracker	false	-1	-1	
wh3_dlc23_chd_warriors	false	-1	-1	
wh3_dlc23_chd_warriors_and_hobgoblins	false	-1	-1	
wh3_dlc23_chd_warriors_gw	false	-1	-1	
wh3_dlc23_chd_warriors_hailshot	false	-1	-1	
wh3_dlc23_chd_wolf_raiders	false	-1	-1	
wh3_dlc23_chd_wolf_raiders_bows	false	-1	-1	
wh3_dlc23_chd_wolf_raiders_spears	false	-1	-1	
wh3_dlc23_final_battle_final_boss_belegar	false	-1	-1	
wh3_dlc23_final_battle_final_boss_slaughtermaster	false	-1	-1	
wh3_dlc23_final_battle_final_boss_thorek	false	-1	-1	
wh3_dlc23_final_battle_final_boss_thorgrim	false	-1	-1	
wh3_dlc23_grn_goblin_cavalry_all	false	-1	-1	
wh3_dlc23_neu_melee_units_ulrika	false	-1	-1	
wh3_dlc24_all_characters_except_changeling	false	-1	-1	
wh3_dlc24_bst_incarnate_elemental_of_beasts	false	-1	-1	
wh3_dlc24_bst_inf_tzaangors	false	-1	-1	
wh3_dlc24_changeling_focus_units_chaos	false	-1	-1	
wh3_dlc24_cth_cha_gate_master	false	-1	-1	
wh3_dlc24_cth_cha_yuan_bo_dragon	false	-1	-1	
wh3_dlc24_cth_cha_yuan_bo_human	false	-1	-1	
wh3_dlc24_cth_dragons_human_form	false	-1	-1	
wh3_dlc24_cth_inf_onyx_crowmen	false	-1	-1	
wh3_dlc24_cth_mon_celestial_lion	false	-1	-1	
wh3_dlc24_cth_mon_great_moon_bird	false	-1	-1	
wh3_dlc24_cth_mon_jade_lion	false	-1	-1	
wh3_dlc24_cth_mon_jet_lion	false	-1	-1	
wh3_dlc24_cth_onyx_crowmen_lions	false	-1	-1	
wh3_dlc24_cth_veh_zhangu_war_drum	false	-1	-1	
wh3_dlc24_cth_yang_units	false	-1	-1	
wh3_dlc24_cth_yin_units	false	-1	-1	
wh3_dlc24_cth_yin_units_ranged_only	false	-1	-1	
wh3_dlc24_ksl_ambushers_horse_archers	false	-1	-1	
wh3_dlc24_ksl_heroes_hags	false	-1	-1	
wh3_dlc24_ksl_inf_akshina_ambushers	false	-1	-1	
wh3_dlc24_ksl_inf_kislevite_warriors_0	false	-1	-1	
wh3_dlc24_ksl_inf_warriors_kossars_dervishes	false	-1	-1	
wh3_dlc24_ksl_mon_frost_wyrm	false	-1	-1	
wh3_dlc24_ksl_mon_incarnate_elemental_of_beasts	false	-1	-1	
wh3_dlc24_ksl_mon_the_things_in_the_woods	false	-1	-1	
wh3_dlc24_ksl_mon_the_things_in_the_woods_no_ror	false	-1	-1	
wh3_dlc24_ksl_ostankya_forest_critters	false	-1	-1	
wh3_dlc24_mutalith_spawn_forsaken_tzeentch	false	-1	-1	
wh3_dlc24_ostankya_spiders	false	-1	-1	
wh3_dlc24_tze_inf_centigors_great_weapons	false	-1	-1	
wh3_dlc24_tze_inf_tzaangors	false	-1	-1	
wh3_dlc24_tze_inf_tzaangors_rank7	true	7	9	
wh3_dlc24_tze_mon_cockatrice	false	-1	-1	
wh3_dlc24_tze_mon_mutalith_vortex_beast	false	-1	-1	
wh3_dlc24_tze_warriors_chosen_knights_tzeentch	false	-1	-1	
wh3_dlc24_tze_warriors_marauders_tzeentch	false	-1	-1	
wh3_dlc25_dwf_art_flame_cannon_rank7_ror	false	-1	-1	
wh3_dlc25_dwf_cha_dragon_slayer	false	-1	-1	
wh3_dlc25_dwf_grudge_reward_units	false	-1	-1	elector_counts
wh3_dlc25_dwf_inf_doomseekers_rank7_ror	false	-1	-1	
wh3_dlc25_dwf_inf_thunderers_rank7_ror	false	-1	-1	
wh3_dlc25_dwf_war_machines	false	-1	-1	
wh3_dlc25_emp_art_helstorm_rocket_battery_morr	false	-1	-1	renown
wh3_dlc25_emp_artillery_warmachines	false	-1	-1	
wh3_dlc25_emp_cav_outrider_morr	false	-1	-1	renown
wh3_dlc25_emp_elspeth	false	-1	-1	
wh3_dlc25_emp_handgunner_outrider_ironsides	false	-1	-1	
wh3_dlc25_emp_inf_ironsides_morr	false	-1	-1	renown
wh3_dlc25_emp_inf_nuln_ironside_rank7_ror	false	-1	-1	
wh3_dlc25_emp_inf_spearmen_shields_rank7_ror	false	-1	-1	
wh3_dlc25_emp_land_ship	false	-1	-1	
wh3_dlc25_emp_veh_land_ship_morr	false	-1	-1	renown
wh3_dlc25_emp_veh_land_ship_rank7_ror	false	-1	-1	
wh3_dlc25_emp_wizard_beast	false	-1	-1	
wh3_dlc25_emp_wizard_death	false	-1	-1	
wh3_dlc25_emp_wizard_fire	false	-1	-1	
wh3_dlc25_emp_wizard_heavens	false	-1	-1	
wh3_dlc25_emp_wizard_life	false	-1	-1	
wh3_dlc25_emp_wizard_light	false	-1	-1	
wh3_dlc25_emp_wizard_metal	false	-1	-1	
wh3_dlc25_emp_wizard_shadow	false	-1	-1	
wh3_dlc25_gunnery_cavalry	false	-1	-1	
wh3_dlc25_gunnery_infantry	false	-1	-1	
wh3_dlc25_helblasters	false	-1	-1	
wh3_dlc25_ksl_all_bear_units	false	-1	-1	
wh3_dlc25_mortors	false	-1	-1	
wh3_dlc25_nemesis_crown_final_battle_set	false	-1	-1	
wh3_dlc25_nur_all_units_non_ror_non_characters	false	-1	-1	
wh3_dlc25_nur_cav_rot_knights_rank7_ror	false	-1	-1	
wh3_dlc25_nur_chieftains	false	-1	-1	
wh3_dlc25_nur_chieftains_all_units	false	-1	-1	chieftain
wh3_dlc25_nur_chieftains_castellan_chaos_dwarfs	false	-1	-1	
wh3_dlc25_nur_chieftains_exalted_hero_melee_infantry	false	-1	-1	
wh3_dlc25_nur_chieftains_fimir_frost_wyrm_dragon_ogre	false	-1	-1	
wh3_dlc25_nur_chieftains_fimir_trolls_beasts	false	-1	-1	
wh3_dlc25_nur_chieftains_infernal_guard_fireglaives	false	-1	-1	
wh3_dlc25_nur_chieftains_non_nurgle_units	false	-1	-1	
wh3_dlc25_nur_chieftains_shaman_large_beasts	false	-1	-1	
wh3_dlc25_nur_chieftains_shaman_small_beasts	false	-1	-1	
wh3_dlc25_nur_chieftains_skinwolf_melee_cav_inf	false	-1	-1	
wh3_dlc25_nur_chieftains_skinwolf_trolls_monsters_beasts	false	-1	-1	
wh3_dlc25_nur_chieftains_unit_aspiring_champions	false	-1	-1	
wh3_dlc25_nur_chieftains_unit_blunderbuss	false	-1	-1	
wh3_dlc25_nur_chieftains_unit_centigors	false	-1	-1	
wh3_dlc25_nur_chieftains_unit_chaos_chariot_mnur	false	-1	-1	
wh3_dlc25_nur_chieftains_unit_cygor	false	-1	-1	
wh3_dlc25_nur_chieftains_unit_dragon_ogre_shaggoth	false	-1	-1	
wh3_dlc25_nur_chieftains_unit_dreadquake	false	-1	-1	
wh3_dlc25_nur_chieftains_unit_fimir_warriors_0	false	-1	-1	
wh3_dlc25_nur_chieftains_unit_fimir_warriors_1	false	-1	-1	
wh3_dlc25_nur_chieftains_unit_fireglaives	false	-1	-1	
wh3_dlc25_nur_chieftains_unit_frost_wyrm	false	-1	-1	
wh3_dlc25_nur_chieftains_unit_ghorgon	false	-1	-1	
wh3_dlc25_nur_chieftains_unit_hellcannon	false	-1	-1	
wh3_dlc25_nur_chieftains_unit_ice_wolves	false	-1	-1	
wh3_dlc25_nur_chieftains_unit_rot_knights	false	-1	-1	
wh3_dlc25_nur_chieftains_unit_skin_wolves	false	-1	-1	
wh3_dlc25_nur_chieftains_unit_toad_dragon	false	-1	-1	
wh3_dlc25_nur_chieftains_unit_war_mammoth_0	false	-1	-1	
wh3_dlc25_nur_chieftains_unit_war_mammoth_1	false	-1	-1	
wh3_dlc25_nur_exalted_plaguebearers_death_heads	false	-1	-1	
wh3_dlc25_nur_flying_warbeasts	false	-1	-1	
wh3_dlc25_nur_ground_beasts	false	-1	-1	
wh3_dlc25_nur_inf_pestigors	false	-1	-1	
wh3_dlc25_nur_inf_plague_ogres	false	-1	-1	
wh3_dlc25_nur_inf_plague_ogres_rank7	true	7	9	
wh3_dlc25_nur_mon_soul_grinder_0_rank7_ror	false	-1	-1	
wh3_dlc25_nur_mon_toad_dragon	false	-1	-1	
wh3_dlc25_nur_mon_toad_dragon_and_tamurkhan	false	-1	-1	
wh3_dlc25_nur_mon_toad_dragon_rank7	true	7	9	
wh3_dlc25_nur_non_flying_warbeasts	false	-1	-1	
wh3_dlc25_nur_rot_plague_drones_rank7_ror	false	-1	-1	
wh3_dlc25_nur_tamurkhan_missile_units_all	false	-1	-1	
wh3_dlc25_nur_warbeasts	false	-1	-1	
wh3_dlc25_nurgle_plaguebearers_drones_pox_riders	false	-1	-1	
wh3_dlc25_tamurkhan_special	false	-1	-1	
wh3_main_cth_art_fire_rain_rocket_battery_0	false	-1	-1	
wh3_main_cth_art_grand_cannon_0	false	-1	-1	
wh3_main_cth_cav_jade_lancers_0	false	-1	-1	
wh3_main_cth_cav_jade_longma_riders_0	false	-1	-1	
wh3_main_cth_cav_peasant_horsemen_0	false	-1	-1	
wh3_main_cth_cav_peasant_horsemen_1	false	-1	-1	
wh3_main_cth_cha_alchemist_0	false	-1	-1	
wh3_main_cth_cha_astromancer	false	-1	-1	
wh3_main_cth_cha_astromancer_0	false	-1	-1	
wh3_main_cth_cha_iron_dragon_0	false	-1	-1	
wh3_main_cth_cha_iron_dragon_1	false	-1	-1	
wh3_main_cth_cha_lord_magistrate_2	false	-1	-1	
wh3_main_cth_cha_storm_dragon_0	false	-1	-1	
wh3_main_cth_cha_storm_dragon_1	false	-1	-1	
wh3_main_cth_inf_crane_gunners_0	false	-1	-1	
wh3_main_cth_inf_dragon_guard_0	false	-1	-1	
wh3_main_cth_inf_dragon_guard_crossbowmen_0	false	-1	-1	
wh3_main_cth_inf_iron_hail_gunners_0	false	-1	-1	
wh3_main_cth_inf_jade_all	false	-1	-1	
wh3_main_cth_inf_jade_warrior_crossbowmen_0	false	-1	-1	
wh3_main_cth_inf_jade_warrior_crossbowmen_1	false	-1	-1	
wh3_main_cth_inf_jade_warriors_0	false	-1	-1	
wh3_main_cth_inf_jade_warriors_1	false	-1	-1	
wh3_main_cth_inf_peasant_all	false	-1	-1	
wh3_main_cth_inf_peasant_archers_0	false	-1	-1	
wh3_main_cth_inf_peasant_spearmen_1	false	-1	-1	
wh3_main_cth_mon_constructs	false	-1	-1	
wh3_main_cth_mon_terracotta_sentinel_0	false	-1	-1	
wh3_main_cth_peasant_all	false	-1	-1	
wh3_main_cth_veh_sky_junk_0	false	-1	-1	
wh3_main_cth_veh_sky_lantern_0	false	-1	-1	
wh3_main_cth_veh_war_compass_0	false	-1	-1	
wh3_main_dae_inf_chaos_furies_0	false	-1	-1	
wh3_main_ie_all_khorne_units	false	-1	-1	
wh3_main_ie_tze_ranged_daemons	false	-1	-1	
wh3_main_kho_all	false	-1	-1	
wh3_main_kho_bloodletters_bloodcrushers	false	-1	-1	
wh3_main_kho_bloodthirster_soul_grinder	false	-1	-1	
wh3_main_kho_cav_bloodcrushers_0	false	-1	-1	
wh3_main_kho_cav_gorebeast_chariot	false	-1	-1	
wh3_main_kho_cav_skullcrushers_0	false	-1	-1	
wh3_main_kho_chaos_warriors_skullcrushers	false	-1	-1	
wh3_main_kho_flesh_hounds_minotaurs	false	-1	-1	
wh3_main_kho_flesh_hounds_warhounds_furies	false	-1	-1	
wh3_main_kho_gorebeast_chariots_skullcannon_bloodshrine	false	-1	-1	
wh3_main_kho_inf_chaos_furies_0	false	-1	-1	
wh3_main_kho_inf_chaos_warhounds_0	false	-1	-1	
wh3_main_kho_inf_flesh_hounds_of_khorne_0	false	-1	-1	
wh3_main_kho_minotaurs_chaos_spawn	false	-1	-1	
wh3_main_kho_minotaurs_rank_7	true	7	9	
wh3_main_kho_mon_bloodthirster_0	false	-1	-1	
wh3_main_kho_mon_khornataurs_0	false	-1	-1	
wh3_main_kho_mon_khornataurs_1	false	-1	-1	
wh3_main_kho_mon_soul_grinder_0	false	-1	-1	
wh3_main_kho_mon_spawn_of_khorne_0	false	-1	-1	
wh3_main_kho_nur_all	false	-1	-1	
wh3_main_kho_veh_blood_shrine_0	false	-1	-1	
wh3_main_kho_veh_skullcannon_0	false	-1	-1	
wh3_main_ksl_all	false	-1	-1	
wh3_main_ksl_bear_riders	false	-1	-1	
wh3_main_ksl_bears	false	-1	-1	
wh3_main_ksl_cav_gryphon_legion_0	false	-1	-1	
wh3_main_ksl_cav_horse_archers_0	false	-1	-1	
wh3_main_ksl_cav_kossovite_dervishes	false	-1	-1	
wh3_main_ksl_cav_war_bear_riders_1	false	-1	-1	
wh3_main_ksl_cav_winged_lancers_0	false	-1	-1	
wh3_main_ksl_ice_guards	false	-1	-1	
wh3_main_ksl_inf_armoured_kossars_0	false	-1	-1	
wh3_main_ksl_inf_armoured_kossars_1	false	-1	-1	
wh3_main_ksl_inf_ice_guard_0	false	-1	-1	
wh3_main_ksl_inf_ice_guard_1	false	-1	-1	
wh3_main_ksl_inf_kossars_0	false	-1	-1	
wh3_main_ksl_inf_kossars_1	false	-1	-1	
wh3_main_ksl_inf_streltsi_0	false	-1	-1	
wh3_main_ksl_inf_tzar_guard_0	false	-1	-1	
wh3_main_ksl_inf_tzar_guard_1	false	-1	-1	
wh3_main_ksl_mon_elemental_bear_0	false	-1	-1	
wh3_main_ksl_mon_snow_leopard_0	false	-1	-1	
wh3_main_ksl_patriarch	false	-1	-1	
wh3_main_ksl_veh_heavy_war_sled_0	false	-1	-1	
wh3_main_ksl_veh_light_war_sled_0	false	-1	-1	
wh3_main_ksl_veh_little_grom_0	false	-1	-1	
wh3_main_ksl_war_bears	false	-1	-1	
wh3_main_nur_all	false	-1	-1	
wh3_main_nur_cav_plague_drones_0	false	-1	-1	
wh3_main_nur_cha_cultist_0	false	-1	-1	
wh3_main_nur_cha_plagueridden_death	false	-1	-1	
wh3_main_nur_cha_plagueridden_nurgle	false	-1	-1	
wh3_main_nur_inf_chaos_furies_0	false	-1	-1	
wh3_main_nur_inf_nurglings_0	false	-1	-1	
wh3_main_nur_inf_nurglings_0_rank7	true	7	9	
wh3_main_nur_inf_plaguebearers_1	false	-1	-1	
wh3_main_nur_mon_beast_of_nurgle_0	false	-1	-1	
wh3_main_nur_mon_great_unclean_one_0	false	-1	-1	
wh3_main_nur_mon_great_unclean_one_0_no_ror	false	-1	-1	
wh3_main_nur_mon_plague_toads_0	false	-1	-1	
wh3_main_nur_mon_soul_grinder_0	false	-1	-1	
wh3_main_nur_recruitment_pool	false	-1	-1	
wh3_main_ogr_cav_crushers_0	false	-1	-1	
wh3_main_ogr_cav_crushers_1	false	-1	-1	
wh3_main_ogr_cav_mournfang_cavalry_0	false	-1	-1	
wh3_main_ogr_cav_mournfang_cavalry_1	false	-1	-1	
wh3_main_ogr_cav_mournfang_cavalry_2	false	-1	-1	
wh3_main_ogr_cha_butcher_beasts_0	false	-1	-1	
wh3_main_ogr_cha_butcher_great_maw_0	false	-1	-1	
wh3_main_ogr_cha_firebelly_0	false	-1	-1	
wh3_main_ogr_cha_greasus_goldtooth_0	false	-1	-1	
wh3_main_ogr_cha_hunter_0	false	-1	-1	
wh3_main_ogr_cha_hunter_1	false	-1	-1	
wh3_main_ogr_cha_skrag_the_slaughterer_0	false	-1	-1	
wh3_main_ogr_cha_slaughtermaster_beasts_0	false	-1	-1	
wh3_main_ogr_cha_slaughtermaster_great_maw_0	false	-1	-1	
wh3_main_ogr_cha_tyrant_0	false	-1	-1	
wh3_main_ogr_inf_gnoblars_0	false	-1	-1	
wh3_main_ogr_inf_gnoblars_1	false	-1	-1	
wh3_main_ogr_inf_ironguts_0	false	-1	-1	
wh3_main_ogr_inf_leadbelchers_0	false	-1	-1	
wh3_main_ogr_inf_ogres_0	false	-1	-1	
wh3_main_ogr_inf_ogres_1	false	-1	-1	
wh3_main_ogr_inf_ogres_2	false	-1	-1	
wh3_main_ogr_mon	false	-1	-1	
wh3_main_ogr_mon_giant_0	false	-1	-1	
wh3_main_ogr_mon_gorgers_0	false	-1	-1	
wh3_main_ogr_mon_sabretusk_pack_0	false	-1	-1	
wh3_main_ogr_mon_stonehorn_0	false	-1	-1	
wh3_main_ogr_mon_stonehorn_1	false	-1	-1	
wh3_main_ogr_veh_gnoblar_scraplauncher_0	false	-1	-1	
wh3_main_ogr_veh_ironblaster_0	false	-1	-1	
wh3_main_pro_ksl_heroes	false	-1	-1	
wh3_main_pro_ksl_ice_maiden	false	-1	-1	
wh3_main_pro_ksl_patriarch	false	-1	-1	
wh3_main_pro_ksl_ror	false	-1	-1	renown
wh3_main_sla_all	false	-1	-1	
wh3_main_sla_arena	false	-1	-1	
wh3_main_sla_cav	false	-1	-1	
wh3_main_sla_cha_alluress_shadow	false	-1	-1	
wh3_main_sla_cha_alluress_slaanesh	false	-1	-1	
wh3_main_sla_cha_herald_of_slaanesh_slaanesh_0	false	-1	-1	
wh3_main_sla_hunt	false	-1	-1	
wh3_main_sla_inf	false	-1	-1	
wh3_main_sla_mon_keeper_of_secrets_0	false	-1	-1	
wh3_main_sla_mon_keeper_of_secrets_0_no_ror	false	-1	-1	
wh3_main_sla_mon_soul_grinder_0	false	-1	-1	
wh3_main_sla_party	false	-1	-1	
wh3_main_tze_all	false	-1	-1	
wh3_main_tze_cav_chaos_knights_0	false	-1	-1	
wh3_main_tze_cav_doom_knights_0	false	-1	-1	
wh3_main_tze_cha_iridescent_horror_metal	false	-1	-1	
wh3_main_tze_cha_iridescent_horror_metal_0	false	-1	-1	
wh3_main_tze_cha_iridescent_horror_tzeentch	false	-1	-1	
wh3_main_tze_inf_blue_horrors_0	false	-1	-1	
wh3_main_tze_inf_forsaken_0	false	-1	-1	
wh3_main_tze_mon_flamers_all	false	-1	-1	
wh3_main_tze_mon_lord_of_change_0	false	-1	-1	
wh3_main_tze_mon_lord_of_change_0_no_ror	false	-1	-1	
wh3_main_tze_mon_screamers_0	false	-1	-1	
wh3_main_tze_mon_soul_grinder_0	false	-1	-1	
wh3_main_tze_mon_spawn_of_tzeentch_0	false	-1	-1	
wh3_pro12_chs_flesh_hounds_warhounds	false	-1	-1	
wh3_twa10_nur_inf_nurglings_ror	false	-1	-1	
wh_dlc03_bst_cha_bray_shaman_wild_0	false	-1	-1	
wh_dlc04_vmp_inf_konigstein_stalkers_0	false	-1	-1	
wh_dlc05_wef_cha_spellsinger_life_0	false	-1	-1	
wh_dlc05_wef_mon_treekin	false	-1	-1	
wh_dlc06_grn_cav_squig_hoppers	false	-1	-1	
wh_dlc07_peasant_economy_unit_set	false	-1	-1	
wh_dlc07_peasant_mob	false	-1	-1	
wh_dlc07_peasant_penalty	false	-1	-1	
wh_dlc08_all_mammoths_skin_wolves_ice_wolves_hounds	false	-1	-1	
wh_dlc08_empire_luminark	false	-1	-1	
wh_dlc08_feral_mammoth	false	-1	-1	
wh_dlc11_cst_cha_gunnery_wight	false	-1	-1	
wh_main_brt_cha_damsel_0	false	-1	-1	
wh_main_brt_cha_damsel_prophetess	false	-1	-1	
wh_main_emp_cha_wizard_fire_0	false	-1	-1	
wh_main_grn_cha_orc_shaman_0	false	-1	-1	
wh_main_grn_mon_trolls	false	-1	-1	
wh_main_vmp_cha_necromancer_0	false	-1	-1	
wh_main_vmp_cha_vampire_0	false	-1	-1	
wh_pro02_isabella_discount	false	-1	-1	
wh_pro02_isabella_extra_upkeep	false	-1	-1	
wh_pro02_vampire_heroes	false	-1	-1	
