name	distance_scaled	density_scaled	event_start	event_stop	grouping_size	max_distance	split	split_close	split_far	split_offset	spotlight	use_reverb	max_start_delay_near	max_start_delay_far	stop_delay	min_refire_time	size_game_parameter	grouping_switch	linked_group_sound	rtpc_1_name	rtpc_1_assignment	rtpc_2_name	rtpc_2_assignment	grouping	rtpc_1_max_grouping_difference	rtpc_2_max_grouping_difference	size_scaler	min_distance	dual_group_sound	min_size	one_shot_influence_duration	scaled_azimuth_rtpc	doppler_rtpc_name	obstruction_size	trigger_charge_time_to_target	disable_group_merging	grid_multiplier	focus_pool
wh2_twa05_grp_vocalisation_ogres_unit_selection	false	false	Battle_Group_Vocalisation_Ogres_Unit_Selection		32.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_ability_pestilent_regeneration	false	false	IND_Magic_Daemon_Pestilent_Regeneration_Start	IND_Magic_Daemon_Pestilent_Regeneration_Stop	35.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_dlc20_ability_daemonblade	false	false	IND_Magic_Slaanesh_Daemonblade_Start	IND_Magic_Slaanesh_Daemonblade_Stop	35.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_dlc20_ability_temptator	false	false	IND_Magic_Slaanesh_Temptator_Start	IND_Magic_Slaanesh_Temptator_Stop	35.0000	300.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_dlc20_grp_foley_dragon_ogre_lightning	false	false	Battle_Group_Foley_Dragon_Ogre_Lightning_Play	Battle_Group_Foley_Dragon_Ogre_Lightning_Stop	28.0000	120.0000	false	0.0000	0.0000	0.0000	false	true	0.1000	0.1000	0.5000	0.3000	Battle_Group_Size_Slew								0.0000	0.0000	1.0000	0.0000		4.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.1000	
wh3_dlc20_lord_abilities_giver_of_abundant_glory	false	false	BAT_IND_Magic_Persistent_Warshrine_Nurgle_Ability_Start		35.0000	200.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_dlc20_lord_abilities_giver_of_arcane_glory	false	false	BAT_IND_Magic_Persistent_Warshrine_Tzeentch_Ability_Start		35.0000	200.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_dlc20_lord_abilities_giver_of_furious_glory	false	false	BAT_IND_Magic_Persistent_Warshrine_Khorne_Ability_Start	BAT_IND_Magic_Persistent_Warshrine_Khorne_Ability_Stop	35.0000	200.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_dlc20_lord_abilities_giver_of_glory	false	false	BAT_IND_Magic_Persistent_Warshrine_Chaos_Ability_Start		35.0000	200.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_dlc20_lord_abilities_giver_of_torturous_glory	false	false	BAT_IND_Magic_Persistent_Warshrine_Slaanesh_Ability_Loop_Start	BAT_IND_Magic_Persistent_Warshrine_Slaanesh_Ability_Loop_Stop	35.0000	200.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_dlc20_lord_abilities_harbinger_of_pestilence	false	false	IND_Magic_Festus_Harbinger_Of_Pestilence_Start	IND_Magic_Festus_Harbinger_Of_Pestilence_Stop	300.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size			Battle_Magic_Entity_Amount	Entity_Unit_Size				200.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_dlc20_lord_abilities_healing_elixirs	false	false	IND_Magic_Festus_Healing_Elixirs_Start	IND_Magic_Festus_Healing_Elixirs_Stop	300.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_dlc20_lord_abilities_pestilent_potions	false	false	IND_Magic_Festus_Pestilent_Potions_Start	IND_Magic_Festus_Pestilent_Potions_Stop	300.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size			Battle_Magic_Entity_Amount	Entity_Unit_Size				200.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_dlc20_lord_abilities_storm_rage	false	false	IND_Magic_Dragon_Ogre_Storm_Rage_Start	IND_Magic_Dragon_Ogre_Storm_Rage_Stop	300.0000	300.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size			Battle_Magic_Entity_Amount	Entity_Unit_Size				200.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_dlc21_grp_ability_rune_of_flight_impact	false	false	IND_Magic_Rune_Of_Flight_Impact		10.0000	400.0000	false	0.0000	0.0000	0.0000	false	true	0.2000	0.3000	0.0000	1.0000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh3_dlc21_grp_foley_idle_bone_rattle	false	false	Battle_Group_Foley_Idle_Skeleton_Bone_Rattle_Play	Battle_Group_Foley_Idle_Skeleton_Bone_Rattle_Stop	35.0000	50.0000	false	0.0000	0.0000	0.0000	false	true	0.2500	0.5000	0.1500	0.5000	Battle_Group_Movement_Humanoid_Size								100.0000	100.0000	1.0000	0.0000		10.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh3_dlc21_grp_projectile_marauder_throwing_axes_impact	false	false	Battle_Group_Projectile_Marauder_Throwing_Axes_Impacts		20.0000	160.0000	false	0.0000	0.0000	0.0000	false	true	0.1000	0.3000	0.0000	0.4000	Battle_Group_Size	Battle_Projectile_Impact_Target							100.0000	100.0000	1.0000	0.0000		6.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh3_dlc21_grp_projectile_marauder_throwing_axes_inflight	false	false	Battle_Group_Projectile_Marauder_Throwing_Axes_Flaming_InFlight_Play	Battle_Group_Projectile_Marauder_Throwing_Axes_Flaming_InFlight_Stop	18.0000	195.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.1500	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		3.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh3_dlc21_grp_vocalisation_cst_shadewraith_gunners_charge	false	false	Battle_Group_Vocalisation_DLC21_CST_Shadewraith_Gunners_Charge	Battle_Group_Vocalisation_do_nothing	32.0000	400.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	6.0000	Battle_Group_Size			Battle_Group_Vocalisation_Speed	Entity_Speed_Moving				20.0000	100.0000	1.0000	0.0000		5.0000	6.0000	Battle_Group_Azimuth		0.0000	0.0000	true	0.0000	
wh3_dlc21_grp_vocalisation_cst_shadewraith_gunners_collision	false	false	Battle_Group_Vocalisation_DLC21_CST_Shadewraith_Gunners_Collision		32.0000	250.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size			Battle_Group_Vocalisation_Cohesion	Entity_Cohesion				1.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh3_dlc21_grp_vocalisation_cst_shadewraith_gunners_encouragement	false	false	Battle_Group_Vocalisation_DLC21_CST_Shadewraith_Gunners_Encouragement_Play	Battle_Group_Vocalisation_DLC21_CST_Shadewraith_Gunners_Encouragement_Stop	18.0000	400.0000	false	0.0000	0.0000	0.0000	false	true	0.0000	0.0000	0.4000	0.5000	Battle_Group_Size_Slew								100.0000	100.0000	1.0000	0.0000	wh2_grp_vocalisation_overlay_creature	5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh3_dlc21_grp_vocalisation_cst_shadewraith_gunners_idle	false	false	Battle_Group_Vocalisation_DLC21_CST_Shadewraith_Gunners_Idle_Play	Battle_Group_Vocalisation_DLC21_CST_Shadewraith_Gunners_Idle_Stop	25.0000	256.0000	false	5.0000	15.0000	15.0000	false	true	0.0000	0.0000	0.4000	0.5000	Battle_Group_Size_Slew								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh3_dlc21_grp_vocalisation_cst_shadewraith_gunners_melee	false	false	Battle_Group_Vocalisation_DLC21_CST_Shadewraith_Gunners_Melee_Play	Battle_Group_Vocalisation_DLC21_CST_Shadewraith_Gunners_Melee_Stop	24.0000	400.0000	false	0.0000	0.0000	0.0000	false	true	0.0000	0.0000	0.6000	0.5000	Battle_Group_Size_Slew			Battle_Unit_Morale	Unit_Morale_Level				100.0000	100.0000	1.0000	0.0000	wh2_grp_vocalisation_overlay_creature	6.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh3_dlc21_grp_vocalisation_cst_shadewraith_gunners_pain	false	false	Battle_Group_Vocalisation_DLC21_CST_Shadewraith_Gunners_Pain		18.0000	250.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		4.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh3_dlc21_grp_vocalisation_cst_shadewraith_gunners_resurrecting	false	false	Battle_Group_Vocalisation_DLC21_CST_Shadewraith_Gunners_Resurrecting_Play	Battle_Group_Vocalisation_DLC21_CST_Shadewraith_Gunners_Resurrecting_Stop	32.0000	400.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh3_dlc21_grp_vocalisation_cst_shadewraith_gunners_taunt	false	false	Battle_Group_Vocalisation_DLC21_CST_Shadewraith_Gunners_Taunt		32.0000	400.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh3_dlc21_grp_vocalisation_cst_shadewraith_gunners_taunting	false	false	Battle_Group_Vocalisation_DLC21_CST_Shadewraith_Gunners_Taunting_Play	Battle_Group_Vocalisation_DLC21_CST_Shadewraith_Gunners_Taunting_Stop	12.0000	400.0000	false	0.0000	0.0000	0.0000	false	true	0.0000	0.0000	0.4000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000	wh2_grp_vocalisation_cst_zombie_mob_encouragement	15.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh3_dlc21_grp_vocalisation_cst_shadewraith_gunners_unit_response	false	false	Battle_Group_Vocalisation_DLC21_CST_Shadewraith_Gunners_Unit_Response		32.0000	400.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh3_dlc21_grp_vocalisation_cst_shadewraith_gunners_unit_selection	false	false	Battle_Group_Vocalisation_DLC21_CST_Shadewraith_Gunners_Unit_Selection		32.0000	400.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh3_dlc23_chd_grp_projectile_naptha_bomb_explosion	false	false	Battle_Group_Projectile_Naptha_Bomb_Explosion		25.0000	80.0000	false	0.0000	0.0000	0.0000	false	true	0.1000	0.3000	0.0000	0.5500	Battle_Group_Size_Blasting_Charge	Battle_Material_Type							100.0000	100.0000	1.0000	0.0000		1.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh3_dlc23_chd_grp_projectile_naptha_bomb_inflight	false	false	Battle_Group_Projectile_Naptha_Bomb_Inflight_Play	Battle_Group_Projectile_Naptha_Bomb_Inflight_Stop	25.0000	70.0000	false	0.0000	0.0000	0.0000	false	true	0.1000	0.3000	0.0000	0.5500	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh3_dlc23_chd_projectile_deathshrieker_shrapnel_explosion	false	false	Battle_Group_Projectile_Deathshrieker_Shrapnel_Explosion		230.0000	400.0000	false	0.0000	0.0000	0.0000	false	true	0.1000	0.2000	0.0000	0.5500	Battle_Group_Size_Impact								100.0000	100.0000	2.0000	0.0000		3.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh3_dlc23_chd_projectile_deathshrieker_shrapnel_inflight	false	false	Battle_Group_Projectile_Deathshrieker_Shrapnel_Inflight_Start	Battle_Group_Projectile_Deathshrieker_Shrapnel_Inflight_Stop	120.0000	195.0000	true	20.0000	70.0000	0.5000	false	true	0.6000	0.3000	0.1500	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh3_dlc23_chd_projectile_fireglaive_bullet_impact	false	false	Battle_Group_Projectile_Fireglaive_Bullet_Impact		20.0000	80.0000	true	20.0000	70.0000	0.5000	false	true	0.1000	0.4000	0.0000	2.0000	Battle_Group_Size	Battle_Projectile_Impact_Target							100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh3_dlc23_chd_projectile_fireglaive_bullet_inflight	false	false	Battle_Group_Projectile_Fireglaive_Bullet_Inflight_Play	Battle_Group_Projectile_Fireglaive_Bullet_Inflight_Stop	18.0000	70.0000	true	20.0000	70.0000	0.5000	false	true	0.0000	0.0000	0.1500	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh3_dlc23_chd_projectile_fireglaive_fire	false	false	Battle_Group_Small_Arms_Fireglaive_Fire		20.0000	500.0000	true	20.0000	70.0000	0.5000	false	true	0.2000	0.2000	0.0000	2.0000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		3.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh3_dlc23_chd_projectile_iron_daemon_carronade_flyby	false	false	Battle_Group_Projectile_Iron_Daemon_Carronade_Flyby		10.0000	50.0000	false	0.0000	0.0000	0.0000	false	true	0.1000	0.2000	0.0000	0.7000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh3_dlc23_chd_projectile_iron_daemon_carronade_impact	false	false	Battle_Group_Projectile_Iron_Daemon_Carronade_Impact		15.0000	160.0000	false	0.0000	0.0000	0.0000	false	true	0.1000	0.2000	0.0000	0.7000	Battle_Group_Size	Battle_Projectile_Impact_Target							100.0000	100.0000	1.0000	0.0000		1.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh3_dlc23_chd_projectile_iron_daemon_carronade_inflight	false	false	Battle_Group_Projectile_Iron_Daemon_Carronade_InFlight_Play	Battle_Group_Projectile_Iron_Daemon_Carronade_InFlight_Stop	10.0000	90.0000	false	0.0000	0.0000	0.0000	false	true	0.1000	0.2000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh3_dlc23_chd_projectile_iron_daemon_flamethrower_impact	false	false	Battle_Group_Projectile_Iron_Daemon_Flamethrower_Impact		230.0000	80.0000	false	0.0000	0.0000	0.0000	false	true	0.1000	0.2000	0.0000	0.7000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh3_dlc23_chd_projectile_iron_daemon_flamethrower_inflight	false	false	Battle_Group_Projectile_Iron_Daemon_Flamethrower_Inflight_Play	Battle_Group_Projectile_Iron_Daemon_Flamethrower_Inflight_Stop	30.0000	200.0000	false	0.0000	0.0000	0.0000	false	true	0.0000	0.0000	0.0000	5.0000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		6.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh3_dlc23_grp_ability_eagle_quiver_impact	false	false	Battle_IND_Magic_Wef_Eagle_Quiver_Impact		10.0000	400.0000	false	0.0000	0.0000	0.0000	false	true	0.2000	0.3000	0.0000	1.0000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh3_dlc23_grp_movement_kdaai_fireborn	false	false	Battle_Group_Movement_Kdaai_Fireborn_Start	Battle_Group_Movement_Kdaai_Fireborn_Stop	24.0000	200.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.4000	0.5000	Battle_Group_Size_Slew			Battle_Group_Size_Slew	Entity_Unit_Size	Battle_Group_Movement_Beast_Medium_Speed	Entity_Speed_Total		100.0000	100.0000	1.0000	0.0000		6.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh3_dlc23_grp_vocalisation_bull_centaur_charge	false	false	Battle_Group_Vocalisation_Bull_Centaur_Charge	Battle_Group_Vocalisation_do_nothing	32.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.3000	0.6000	0.0000	6.0000	Battle_Group_Size			Battle_Group_Vocalisation_Speed	Entity_Speed_Moving				20.0000	100.0000	1.0000	0.0000		5.0000	5.0000	Battle_Group_Azimuth		0.0000	0.0000	true	0.0000	
wh3_dlc23_grp_vocalisation_bull_centaur_collision	false	false	Battle_Group_Vocalisation_Bull_Centaur_Collision		32.0000	300.0000	false	5.0000	15.0000	15.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size			Battle_Group_Vocalisation_Cohesion	Entity_Cohesion				1.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh3_dlc23_grp_vocalisation_bull_centaur_encouragement	false	false	Battle_Group_Vocalisation_Bull_Centaur_Encouragement_Play	Battle_Group_Vocalisation_Bull_Centaur_Encouragement_Stop	18.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.0000	0.0000	0.4000	0.5000	Battle_Group_Size_Slew								100.0000	100.0000	1.0000	0.0000	wh2_grp_vocalisation_overlay_humanoid_gutteral	5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh3_dlc23_grp_vocalisation_bull_centaur_idle	false	false	Battle_Group_Vocalisation_Bull_Centaur_Idle_Play	Battle_Group_Vocalisation_Bull_Centaur_Idle_Stop	18.0000	250.0000	false	5.0000	15.0000	15.0000	false	true	0.0000	0.0000	0.4000	0.5000	Battle_Group_Size_Slew								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh3_dlc23_grp_vocalisation_bull_centaur_melee	false	false	Battle_Group_Vocalisation_Bull_Centaur_Melee_Play	Battle_Group_Vocalisation_Bull_Centaur_Melee_Stop	24.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.0000	0.0000	0.6000	0.5000	Battle_Group_Size_Slew			Battle_Unit_Morale	Unit_Morale_Level				100.0000	100.0000	1.0000	0.0000		6.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh3_dlc23_grp_vocalisation_bull_centaur_pain	false	false	Battle_Group_Vocalisation_Bull_Centaur_Pain		18.0000	300.0000	false	5.0000	15.0000	15.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		4.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh3_dlc23_grp_vocalisation_bull_centaur_taunt	false	false	Battle_Group_Vocalisation_Bull_Centaur_Taunt		32.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh3_dlc23_grp_vocalisation_bull_centaur_taunting	false	false	Battle_Group_Vocalisation_Bull_Centaur_Taunting_Play	Battle_Group_Vocalisation_Bull_Centaur_Taunting_Stop	32.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.0000	0.0000	0.4000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000	wh3_dlc23_grp_vocalisation_chaos_dwarf_encouragement	5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh3_dlc23_grp_vocalisation_bull_centaur_unit_response	false	false	Battle_Group_Vocalisation_Bull_Centaur_Unit_Response		32.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000			0.0000	0.0000	false	0.0000	
wh3_dlc23_grp_vocalisation_bull_centaur_unit_selection	false	false	Battle_Group_Vocalisation_Bull_Centaur_Unit_Selection		32.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh3_dlc23_grp_vocalisation_chaos_dwarf_charge	false	false	Battle_Group_Vocalisation_Chaos_Dwarf_Charge	Battle_Group_Vocalisation_do_nothing	32.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.3000	0.6000	0.0000	6.0000	Battle_Group_Size			Battle_Group_Vocalisation_Speed	Entity_Speed_Moving				20.0000	100.0000	1.0000	0.0000		5.0000	5.0000	Battle_Group_Azimuth		0.0000	0.0000	true	0.0000	
wh3_dlc23_grp_vocalisation_chaos_dwarf_collision	false	false	Battle_Group_Vocalisation_Chaos_Dwarf_Collision		32.0000	300.0000	false	5.0000	15.0000	15.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size			Battle_Group_Vocalisation_Cohesion	Entity_Cohesion				1.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh3_dlc23_grp_vocalisation_chaos_dwarf_encouragement	false	false	Battle_Group_Vocalisation_Chaos_Dwarf_Encouragement_Play	Battle_Group_Vocalisation_Chaos_Dwarf_Encouragement_Stop	18.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.0000	0.0000	0.4000	0.5000	Battle_Group_Size_Slew								100.0000	100.0000	1.0000	0.0000	wh2_grp_vocalisation_overlay_humanoid_gutteral	5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh3_dlc23_grp_vocalisation_chaos_dwarf_idle	false	false	Battle_Group_Vocalisation_Chaos_Dwarf_Idle_Play	Battle_Group_Vocalisation_Chaos_Dwarf_Idle_Stop	18.0000	250.0000	false	5.0000	15.0000	15.0000	false	true	0.0000	0.0000	0.4000	0.5000	Battle_Group_Size_Slew								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh3_dlc23_grp_vocalisation_chaos_dwarf_melee	false	false	Battle_Group_Vocalisation_Chaos_Dwarf_Melee_Play	Battle_Group_Vocalisation_Chaos_Dwarf_Melee_Stop	24.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.0000	0.0000	0.6000	0.5000	Battle_Group_Size_Slew			Battle_Unit_Morale	Unit_Morale_Level				100.0000	100.0000	1.0000	0.0000	wh2_grp_vocalisation_overlay_humanoid_gutteral	6.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh3_dlc23_grp_vocalisation_chaos_dwarf_moving_taunt	false	false	Battle_Group_Vocalisation_Chaos_Dwarf_Taunting_Play	Battle_Group_Vocalisation_Chaos_Dwarf_Taunting_Stop	32.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	5.0000			0.0000	0.0000	false	0.0000	
wh3_dlc23_grp_vocalisation_chaos_dwarf_pain	false	false	Battle_Group_Vocalisation_Chaos_Dwarf_Pain		18.0000	300.0000	false	5.0000	15.0000	15.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		4.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
