key	persistant	show_instant	show_on_navigate	is_header	navigation_order
war.camp.hp.bretonnia.006	false	false	true	false	5
war.camp.hp.bretonnia.007	false	false	true	false	6
war.camp.hp.bretonnian_desert_thirst.001	true	false	true	false	1
war.camp.hp.bretonnian_desert_thirst.002	true	false	true	false	2
war.camp.hp.bretonnian_desert_thirst.003	true	false	true	false	3
war.camp.hp.bretonnian_desert_thirst.004	true	false	true	false	3
war.camp.hp.bretonnian_desert_thirst.005	true	false	true	false	3
war.camp.hp.bretonnian_vows.001	true	false	true	false	1
war.camp.hp.bretonnian_vows.002	true	false	true	false	2
war.camp.hp.bretonnian_vows.003	true	false	true	false	3
war.camp.hp.bretonnian_vows.004	true	false	true	false	4
war.camp.hp.bretonnian_vows.005	true	false	true	false	5
war.camp.hp.bretonnian_vows.006	true	false	true	false	6
war.camp.hp.building_panel.001	true	false	true	true	0
war.camp.hp.building_panel.002	true	false	true	false	1
war.camp.hp.building_panel.003	true	false	true	false	2
war.camp.hp.building_panel.004	true	false	true	false	3
war.camp.hp.building_slots.001	true	false	true	true	0
war.camp.hp.building_slots.002	true	false	true	false	1
war.camp.hp.building_slots.003	true	false	true	false	2
war.camp.hp.building_slots.004	true	false	true	false	3
war.camp.hp.building_slots.005	true	false	true	false	4
war.camp.hp.building_slots.006	true	false	true	false	5
war.camp.hp.building_slots.007	true	false	true	false	6
war.camp.hp.building_types.001	true	false	true	true	0
war.camp.hp.building_types.002	true	false	true	false	1
war.camp.hp.building_types.003	true	false	true	false	2
war.camp.hp.building_types.004	true	false	true	false	3
war.camp.hp.building_types.005	true	false	true	false	4
war.camp.hp.building_types.006	true	false	true	false	5
war.camp.hp.building_types.007	true	false	true	false	6
war.camp.hp.buildings.001	true	false	true	true	0
war.camp.hp.buildings.002	true	false	true	false	1
war.camp.hp.buildings.003	true	false	true	false	2
war.camp.hp.buildings.004	true	false	true	false	3
war.camp.hp.buildings.005	true	false	true	false	4
war.camp.hp.buildings.006	true	false	true	false	5
war.camp.hp.buildings.007	true	false	true	false	6
war.camp.hp.campaign_controls.001	true	false	true	true	0
war.camp.hp.campaign_controls.002	true	false	true	false	1
war.camp.hp.campaign_controls.003	true	false	true	false	2
war.camp.hp.campaign_controls.004	true	false	true	false	3
war.camp.hp.campaign_controls.005	true	false	true	false	4
war.camp.hp.campaign_controls.006	true	false	true	false	7
war.camp.hp.campaign_controls.007	true	false	true	false	6
war.camp.hp.campaign_controls.008	true	false	true	false	8
war.camp.hp.campaign_controls.009	true	false	true	false	9
war.camp.hp.campaign_controls.010	true	false	true	false	10
war.camp.hp.campaign_controls.011	true	false	true	false	11
war.camp.hp.campaign_game.001	true	false	true	true	0
war.camp.hp.campaign_game.002	true	false	true	false	1
war.camp.hp.campaign_game.003	true	false	true	false	2
war.camp.hp.campaign_game.004	true	false	true	false	3
war.camp.hp.campaign_game.005	true	false	true	false	4
war.camp.hp.campaign_game.006	true	false	true	false	5
war.camp.hp.campaign_game.007	true	false	true	false	6
war.camp.hp.campaign_game.008	true	false	true	false	7
war.camp.hp.campaign_game.009	true	false	true	false	8
war.camp.hp.campaign_game.010	true	false	true	false	9
war.camp.hp.campaign_game.011	true	false	true	false	10
war.camp.hp.campaign_game.012	true	false	true	false	11
war.camp.hp.campaign_game.013	true	false	true	false	12
war.camp.hp.campaign_game.014	true	false	true	false	13
war.camp.hp.campaign_map.001	true	false	true	true	0
war.camp.hp.campaign_map.002	true	false	true	false	1
war.camp.hp.campaign_map.003	true	false	true	false	2
war.camp.hp.campaign_map.004	true	false	true	false	3
war.camp.hp.campaign_map.005	true	false	true	false	4
war.camp.hp.campaign_map.006	true	false	true	false	5
war.camp.hp.campaign_map.007	true	false	true	false	6
war.camp.hp.campaign_map.008	true	false	true	false	7
war.camp.hp.campaign_map.009	true	false	true	false	8
war.camp.hp.campaign_map.010	true	false	true	false	9
war.camp.hp.campaign_map.011	true	false	true	false	10
war.camp.hp.campaign_map.012	true	false	true	false	11
war.camp.hp.canopic_jars.001	true	false	true	true	0
war.camp.hp.canopic_jars.002	true	false	true	false	1
war.camp.hp.canopic_jars.003	true	false	true	false	2
war.camp.hp.canopic_jars.004	true	false	true	false	3
war.camp.hp.canopic_jars.005	true	false	true	false	4
war.camp.hp.canopic_jars.006	true	false	true	false	5
war.camp.hp.cathay.001	true	false	true	true	0
war.camp.hp.cathay.002	true	false	true	false	1
war.camp.hp.cathay.003	true	false	true	false	2
war.camp.hp.cathay.004	true	false	true	false	3
war.camp.hp.cathay.005	true	false	true	false	4
war.camp.hp.cathay.006	true	false	true	false	5
war.camp.hp.cathay.007	true	false	true	false	6
war.camp.hp.cathay.008	true	false	true	false	7
war.camp.hp.cathay.009	true	false	true	false	8
war.camp.hp.cathay.010	true	false	true	false	9
war.camp.hp.cathay.011	true	false	true	false	10
war.camp.hp.cathay.012	true	false	true	false	11
war.camp.hp.changing_of_the_ways.001	true	false	true	true	0
war.camp.hp.changing_of_the_ways.002	true	false	true	false	1
war.camp.hp.changing_of_the_ways.003	true	false	true	false	2
war.camp.hp.changing_of_the_ways.004	true	false	true	false	3
war.camp.hp.chaos.001	true	false	true	true	0
war.camp.hp.chaos.002	true	false	true	false	1
war.camp.hp.chaos.003	true	false	true	false	2
war.camp.hp.chaos.004	true	false	true	false	3
war.camp.hp.chaos.005	true	false	true	false	4
war.camp.hp.chaos.006	true	false	true	false	5
war.camp.hp.chaos.007	true	false	true	false	6
war.camp.hp.chaos.008	true	false	true	false	7
war.camp.hp.chaos.009	true	false	true	false	8
war.camp.hp.chaos.010	true	false	true	false	9
war.camp.hp.chaos.011	true	false	true	false	10
war.camp.hp.chaos.012	true	false	true	false	11
war.camp.hp.chaos.013	true	false	true	false	11
war.camp.hp.chaos_artefacts.001	true	false	true	true	0
war.camp.hp.chaos_artefacts.002	true	false	true	false	1
war.camp.hp.chaos_artefacts.003	true	false	true	false	2
war.camp.hp.chaos_artefacts.004	true	false	true	false	3
war.camp.hp.chaos_corruption.001	true	false	true	true	1
war.camp.hp.chaos_corruption.002	true	false	true	true	2
war.camp.hp.chaos_corruption.003	true	false	true	true	3
war.camp.hp.chaos_corruption.004	true	false	true	true	4
war.camp.hp.chaos_corruption.005	true	false	true	true	5
war.camp.hp.chaos_corruption.006	true	false	true	true	6
war.camp.hp.chaos_corruption.007	true	false	true	true	7
war.camp.hp.chaos_corruption.008	true	false	true	true	8
war.camp.hp.chaos_corruption.009	true	false	true	true	9
war.camp.hp.chaos_corruption.010	true	false	true	true	10
war.camp.hp.chaos_corruption.011	true	false	true	true	11
war.camp.hp.chaos_corruption.012	true	false	true	true	12
war.camp.hp.chaos_corruption.013	true	false	true	true	13
war.camp.hp.chaos_cults.001	true	false	true	true	0
war.camp.hp.chaos_cults.002	true	false	true	false	1
war.camp.hp.chaos_cults.003	true	false	true	false	2
war.camp.hp.chaos_cults.004	true	false	true	false	3
war.camp.hp.chaos_cults.005	true	false	true	false	4
war.camp.hp.chaos_cults.006	true	false	true	false	5
war.camp.hp.chaos_cults.007	true	false	true	false	6
war.camp.hp.chaos_cults.008	true	false	true	false	7
war.camp.hp.chaos_dark_fortresses_header	true	true	true	false	0
war.camp.hp.chaos_dark_fortresses_text	true	true	true	false	0
war.camp.hp.chaos_dwarfs.001	true	false	true	true	0
war.camp.hp.chaos_dwarfs.002	true	false	true	false	1
war.camp.hp.chaos_dwarfs.003	true	false	true	false	2
war.camp.hp.chaos_dwarfs.004	true	false	true	false	3
war.camp.hp.chaos_dwarfs.005	true	false	true	false	4
war.camp.hp.chaos_dwarfs.006	true	false	true	false	5
war.camp.hp.chaos_dwarfs.007	true	false	true	false	6
war.camp.hp.chaos_dwarfs.008	true	false	true	false	7
war.camp.hp.chaos_dwarfs.009	true	false	true	false	8
war.camp.hp.chaos_dwarfs.010	true	false	true	false	9
war.camp.hp.chaos_dwarfs.011	true	false	true	false	10
war.camp.hp.chaos_gifts.001	true	false	true	true	0
war.camp.hp.chaos_gifts.002	true	false	true	false	1
war.camp.hp.chaos_gifts.003	true	false	true	false	2
war.camp.hp.chaos_gifts.004	true	false	true	false	3
war.camp.hp.chaos_gifts.005	true	false	true	false	4
war.camp.hp.chaos_gifts.006	true	false	true	false	5
war.camp.hp.chaos_path_to_glory_header	true	true	true	false	0
war.camp.hp.chaos_path_to_glory_text	true	true	true	false	0
war.camp.hp.chaos_rifts.001	true	false	true	true	0
war.camp.hp.chaos_rifts.002	true	false	true	false	1
war.camp.hp.chaos_rifts.003	true	false	true	false	2
war.camp.hp.chaos_rifts.004	true	false	true	false	3
war.camp.hp.chaos_rifts.005	true	false	true	false	4
war.camp.hp.chaos_rifts.006	true	false	true	false	5
war.camp.hp.chaos_rifts.007	true	false	true	false	6
war.camp.hp.chaos_rifts.008	true	false	true	false	7
war.camp.hp.chaos_rifts.009	true	false	true	false	8
war.camp.hp.chaos_rifts.010	true	false	true	false	9
war.camp.hp.chaos_souls_header	true	true	true	false	0
war.camp.hp.chaos_souls_text	true	true	true	false	0
war.camp.hp.chaos_warbands_header	true	true	true	false	0
war.camp.hp.chaos_warbands_text	true	true	true	false	0
war.camp.hp.character_details.001	true	false	true	true	0
war.camp.hp.character_details.002	true	false	true	false	1
war.camp.hp.character_details.003	true	false	true	false	2
war.camp.hp.character_details.004	true	false	true	false	3
war.camp.hp.character_details.005	true	false	true	false	4
war.camp.hp.character_details.006	true	false	true	false	5
war.camp.hp.character_details.007	true	false	true	false	6
war.camp.hp.character_details.008	true	false	true	false	7
war.camp.hp.character_details.009	true	false	true	false	8
war.camp.hp.character_details.010	true	false	true	false	9
war.camp.hp.character_details.011	true	false	true	false	10
war.camp.hp.character_details.012	true	false	true	false	11
war.camp.hp.character_details.013	true	false	true	false	12
war.camp.hp.character_details.014	true	false	true	false	13
war.camp.hp.character_details.015	true	false	true	false	14
war.camp.hp.character_details.016	true	false	true	false	15
war.camp.hp.character_details_panel.001	true	false	true	false	1
war.camp.hp.character_details_panel.002	true	false	true	false	2
war.camp.hp.character_details_panel.003	true	false	true	false	3
war.camp.hp.character_details_panel.004	true	false	true	false	4
war.camp.hp.character_details_panel.005	true	false	true	false	5
war.camp.hp.character_details_panel.006	true	false	true	false	6
war.camp.hp.character_details_panel.007	true	false	true	false	7
war.camp.hp.character_details_panel.008	true	false	true	false	8
war.camp.hp.character_details_panel.009	true	false	true	false	9
war.camp.hp.character_details_panel.010	true	false	true	false	10
war.camp.hp.character_details_panel.011	true	false	true	false	11
war.camp.hp.character_details_panel.012	true	false	true	false	12
war.camp.hp.character_details_panel.013	true	false	true	false	13
war.camp.hp.character_details_panel.014	true	false	true	false	14
war.camp.hp.character_details_panel.015	true	false	true	false	15
war.camp.hp.character_info_panel.001	true	false	true	true	0
war.camp.hp.character_info_panel.002	true	false	true	false	1
war.camp.hp.character_info_panel.003	true	false	true	false	2
war.camp.hp.character_info_panel.004	true	false	true	false	3
war.camp.hp.character_info_panel.005	true	false	true	false	4
war.camp.hp.character_info_panel.006	true	false	true	false	5
war.camp.hp.character_info_panel.007	true	false	true	false	6
war.camp.hp.character_skills.001	true	false	true	true	0
war.camp.hp.character_skills.002	true	false	true	false	1
war.camp.hp.character_skills.003	true	false	true	false	2
war.camp.hp.character_skills.004	true	false	true	false	3
war.camp.hp.character_skills.005	true	false	true	false	4
war.camp.hp.character_skills.006	true	false	true	false	5
war.camp.hp.characters.001	true	false	true	true	0
war.camp.hp.characters.002	true	false	true	false	1
war.camp.hp.characters.003	true	false	true	false	2
war.camp.hp.characters.004	true	false	true	false	3
war.camp.hp.chd_economy.001	true	false	true	true	0
war.camp.hp.chd_economy.002	true	false	true	false	1
war.camp.hp.chd_economy.003	true	false	true	false	2
war.camp.hp.chd_economy.004	true	false	true	false	3
war.camp.hp.chd_economy.005	true	false	true	false	4
war.camp.hp.chd_economy.006	true	false	true	false	5
war.camp.hp.chd_economy.007	true	false	true	false	6
war.camp.hp.chieftains.001	true	false	true	false	0
war.camp.hp.chieftains.002	true	false	true	false	1
war.camp.hp.chieftains.003	true	false	true	false	2
war.camp.hp.chieftains.004	true	false	true	false	3
war.camp.hp.chieftains.005	true	false	true	false	4
war.camp.hp.chieftains.006	true	false	true	false	5
war.camp.hp.chieftains.007	true	false	true	false	6
war.camp.hp.chivalry.001	true	false	true	true	0
war.camp.hp.chivalry.002	false	false	true	false	1
war.camp.hp.chivalry.003	false	false	true	false	2
war.camp.hp.chivalry.004	false	false	true	false	3
war.camp.hp.chivalry.005	false	false	true	false	4
war.camp.hp.chivalry.006	false	false	true	false	5
war.camp.hp.chivalry.007	false	false	true	false	6
war.camp.hp.colleges_of_magic.001	true	false	true	false	0
war.camp.hp.colleges_of_magic.002	true	false	true	false	1
war.camp.hp.colleges_of_magic.003	true	false	true	false	2
war.camp.hp.colleges_of_magic.004	true	false	true	false	3
war.camp.hp.colleges_of_magic.005	true	false	true	false	4
war.camp.hp.colleges_of_magic.006	true	false	true	false	5
war.camp.hp.commandments.001	true	false	true	true	0
war.camp.hp.commandments.002	true	false	true	false	1
war.camp.hp.commandments.003	true	false	true	false	2
war.camp.hp.commandments.004	true	false	true	false	3
war.camp.hp.commandments.005	true	false	true	false	4
war.camp.hp.commandments.006	true	false	true	false	5
war.camp.hp.commandments.008	true	false	true	false	7
war.camp.hp.compass.001	true	false	true	true	0
war.camp.hp.compass.002	true	false	true	false	1
war.camp.hp.compass.003	true	false	true	false	2
war.camp.hp.compass.004	true	false	true	false	3
war.camp.hp.compass.005	true	false	true	false	4
war.camp.hp.compass.006	true	false	true	false	5
war.camp.hp.confederation.001	true	false	true	true	0
war.camp.hp.confederation.002	true	false	true	false	1
war.camp.hp.confederation.003	true	false	true	false	2
war.camp.hp.confederation.004	true	false	true	false	3
war.camp.hp.confederation.005	true	false	true	false	4
war.camp.hp.contents.001	true	false	true	true	1
war.camp.hp.contents.010	true	false	true	false	10
war.camp.hp.contents.011	true	false	true	false	11
war.camp.hp.contents.012	true	false	true	false	12
war.camp.hp.contents.020	true	false	true	false	20
war.camp.hp.contents.021	true	false	true	false	21
war.camp.hp.contents.022	true	false	true	false	22
war.camp.hp.contents.030	true	false	true	false	30
war.camp.hp.contents.031	true	false	true	false	31
war.camp.hp.contents.032	true	false	true	false	32
war.camp.hp.contents.040	true	false	true	false	40
war.camp.hp.contents.041	true	false	true	false	41
war.camp.hp.contents.042	true	false	true	false	42
war.camp.hp.contents.050	true	false	true	false	50
war.camp.hp.contents.051	true	false	true	false	51
war.camp.hp.contents.052	true	false	true	false	52
