technology	effect	effect_scope	value
wh2_main_tech_skv_4_2	wh2_main_effect_force_stat_melee_attack_hellpit	faction_to_force_own_unseen	5.0000
wh2_main_tech_skv_4_2	wh2_main_effect_force_stat_weapon_strength_skv_hellpit	faction_to_force_own_unseen	10.0000
wh2_main_tech_skv_4_3	wh2_dlc12_effect_under_empire_warcamp_hell_pit	faction_to_faction_own_unseen	1.0000
wh2_main_tech_skv_4_3	wh2_main_effect_tech_unit_xp_levels_skv_ratogres_hellpit	faction_to_character_own_unseen	2.0000
wh2_main_tech_skv_4_4	wh2_dlc16_effect_agent_recruitment_xp_packmasters	faction_to_province_own_unseen	2.0000
wh2_main_tech_skv_4_4	wh2_main_effect_force_stat_leadership_skv_ratogres	faction_to_force_own_unseen	5.0000
wh2_main_tech_skv_4_5	wh2_dlc16_effect_bonus_vs_infantry_wolf_rats_brood_horrors	faction_to_force_own_unseen	5.0000
wh2_main_tech_skv_4_5	wh2_dlc16_effect_weapon_damage_wolf_rats_brood_horrors	faction_to_force_own_unseen	10.0000
wh2_main_tech_skv_4_6	wh2_dlc16_effect_recruit_rank_wolf_rats_brood_horrors	faction_to_character_own_unseen	2.0000
wh2_main_tech_skv_4_6	wh2_dlc16_effect_upkeep_wolf_rats_brood_horrors	faction_to_force_own_unseen	-5.0000
wh2_main_tech_skv_5_0	wh2_dlc12_effect_under_empire_warcamp_clanrat	faction_to_faction_own_unseen	1.0000
wh2_main_tech_skv_5_0	wh2_main_pooled_resource_skaven_food_cap	faction_to_faction_own_unseen	30.0000
wh2_main_tech_skv_5_0	wh2_main_pooled_resource_skaven_food_technology	faction_to_faction_own_unseen	1.0000
wh2_main_tech_skv_5_1	wh2_main_effect_force_stat_weapon_strength_skv_plaguemonks	faction_to_force_own_unseen	10.0000
wh2_main_tech_skv_5_2	wh2_dlc12_effect_under_empire_warcamp_plague_monk	faction_to_faction_own_unseen	1.0000
wh2_main_tech_skv_5_2	wh3_main_effect_corruption_skaven_adjacent_provinces	faction_to_province_own	1.0000
wh2_main_tech_skv_5_3	wh2_main_effect_force_stat_leadership_plaguemonks	faction_to_force_own_unseen	10.0000
wh2_main_tech_skv_5_3	wh2_main_effect_force_stat_melee_attack_skv_plaguemonks	faction_to_force_own_unseen	5.0000
wh2_main_tech_skv_5_4	wh2_main_effect_agent_recruitment_xp_skv_plague_priest	faction_to_province_own_unseen	2.0000
wh2_main_tech_skv_6_0	wh2_dlc12_effect_under_empire_warcamp_clanrat	faction_to_faction_own_unseen	1.0000
wh2_main_tech_skv_6_0	wh2_main_pooled_resource_skaven_food_cap	faction_to_faction_own_unseen	30.0000
wh2_main_tech_skv_6_0	wh2_main_pooled_resource_skaven_food_technology	faction_to_faction_own_unseen	1.0000
wh2_main_tech_skv_6_1	wh2_dlc12_effect_under_empire_warcamp_catapult	faction_to_faction_own_unseen	1.0000
wh2_main_tech_skv_6_1	wh2_main_effect_force_stat_ammunition_skv_infantry	faction_to_force_own_unseen	25.0000
wh2_main_tech_skv_6_1	wh2_main_effect_tech_upkeep_reduction_skv_weaponteams	faction_to_force_own_unseen	-5.0000
wh2_main_tech_skv_6_2	wh2_main_effect_force_stat_missile_damage_skv_weaponteams	faction_to_force_own_unseen	10.0000
wh2_main_tech_skv_6_2	wh2_main_effect_force_stat_range_skv_weaponteams	faction_to_force_own_unseen	10.0000
wh2_main_tech_skv_6_3	wh2_main_effect_tech_unit_xp_levels_skv_weaponteams	faction_to_character_own_unseen	2.0000
wh2_main_tech_skv_7_0	wh2_dlc12_effect_under_empire_warcamp_clanrat	faction_to_faction_own_unseen	1.0000
wh2_main_tech_skv_7_0	wh2_main_pooled_resource_skaven_food_cap	faction_to_faction_own_unseen	30.0000
wh2_main_tech_skv_7_0	wh2_main_pooled_resource_skaven_food_technology	faction_to_faction_own_unseen	1.0000
wh2_main_tech_skv_7_1	wh2_main_effect_agent_recruitment_xp_skv_warlock_engineer	faction_to_province_own_unseen	2.0000
wh2_main_tech_skv_7_1	wh2_main_effect_force_stat_ammunition_skv_artillery	faction_to_force_own_unseen	20.0000
wh2_main_tech_skv_7_1	wh2_main_effect_force_stat_reload_time_reduction_skv_artillery	faction_to_force_own_unseen	10.0000
wh2_main_tech_skv_7_1	wh_main_faction_xp_increase_generals	faction_to_province_own_unseen	2.0000
wh2_main_tech_skv_7_1	wh_main_faction_xp_increase_generals_hidden	faction_to_force_own_unseen	2.0000
wh2_main_tech_skv_7_2	wh2_main_effect_force_stat_armour_skv_weaponteam	faction_to_force_own_unseen	10.0000
wh2_main_tech_skv_7_2	wh2_main_effect_force_stat_armour_stormvermin	faction_to_force_own_unseen	5.0000
wh2_main_tech_skv_7_3	wh2_main_effect_force_stat_armour_artillery_doomwheel	faction_to_force_own_unseen	10.0000
wh2_main_tech_skv_7_3	wh2_main_effect_force_stat_missile_damage_skv_plagueclaw_warplightning_doomwheel	faction_to_force_own_unseen	10.0000
wh2_main_tech_skv_7_3	wh2_main_effect_force_stat_weapon_strength_skv_doomwheel	faction_to_force_own_unseen	10.0000
wh2_main_tech_skv_8_0	wh2_dlc12_effect_under_empire_warcamp_clanrat	faction_to_faction_own_unseen	1.0000
wh2_main_tech_skv_8_0	wh2_main_pooled_resource_skaven_food_cap	faction_to_faction_own_unseen	30.0000
wh2_main_tech_skv_8_0	wh2_main_pooled_resource_skaven_food_technology	faction_to_faction_own_unseen	1.0000
wh2_main_tech_skv_8_1	wh2_main_effect_agent_action_hinder_agent_assassinate_buff	faction_to_character_own_agents	5.0000
wh2_main_tech_skv_8_2	wh_main_faction_political_diplomacy_mod_technology	faction_to_faction_own_unseen	10.0000
wh2_main_tech_skv_8_3	wh2_dlc12_effect_under_empire_warcamp_doomwheel	faction_to_faction_own_unseen	1.0000
wh2_main_tech_skv_8_3	wh2_main_effect_tech_unit_xp_levels_skv_stormvermin_deathrunners	faction_to_character_own_unseen	2.0000
wh2_main_tech_skv_8_4	wh2_main_effect_force_stat_charge_bonus_add_skv_deathrunners	faction_to_force_own_unseen	10.0000
wh2_main_tech_skv_8_4	wh2_main_effect_force_stat_leadership_skv_deathrunners	faction_to_force_own_unseen	10.0000
wh2_main_tech_skv_8_4	wh2_main_effect_force_stat_weapon_strength_skv_deathrunner	faction_to_force_own_unseen	10.0000
wh2_main_tech_skv_8_5	wh2_main_effect_force_stat_melee_attack_stormvermin	faction_to_force_own_unseen	5.0000
wh2_main_tech_skv_8_5	wh2_main_effect_force_stat_melee_defence_skv_stormvermin	faction_to_force_own_unseen	5.0000
wh2_main_tech_skv_8_5	wh_main_effect_public_order_tech	faction_to_province_own_unseen	1.0000
wh2_main_tech_skv_9_0	wh2_dlc12_effect_under_empire_warcamp_clanrat	faction_to_faction_own_unseen	1.0000
wh2_main_tech_skv_9_0	wh2_main_pooled_resource_skaven_food_cap	faction_to_faction_own_unseen	30.0000
wh2_main_tech_skv_9_0	wh2_main_pooled_resource_skaven_food_technology	faction_to_faction_own_unseen	1.0000
wh2_main_tech_skv_9_1	wh_main_effect_force_all_campaign_replenishment_rate	faction_to_force_own_unseen	10.0000
wh2_main_tech_skv_9_1	wh_main_effect_unit_recruitment_points	faction_to_province_own	1.0000
wh2_main_tech_skv_9_2	wh2_dlc12_effect_under_empire_warcamp_upgrade	faction_to_faction_own_unseen	1.0000
wh2_main_tech_skv_9_2	wh_main_effect_economy_gdp_mod_all	faction_to_region_own_unseen	5.0000
wh2_main_tech_skv_9_2	wh_main_effect_province_growth_tech	faction_to_province_own_unseen	25.0000
wh3_dlc20_chs_kho_shared_gift_upgrade_authority	wh3_dlc20_effect_initiative_upgrade_all_kho_authority_dummy	faction_to_force_own_unseen	1.0000
wh3_dlc20_chs_kho_shared_gift_upgrade_corruption	wh3_dlc20_effect_building_upgrade_kho_corruption_context_dummy	faction_to_faction_own_unseen	2.0000
wh3_dlc20_chs_kho_shared_gift_upgrade_corruption	wh3_dlc20_effect_initiative_upgrade_all_kho_corruption_dummy	faction_to_province_own_unseen	2.0000
wh3_dlc20_chs_kho_shared_gift_upgrade_corruption	wh3_dlc26_effect_daemon_kho_post_battle_unit_saving_chance	faction_to_force_own_unseen	5.0000
wh3_dlc20_chs_kho_shared_gift_upgrade_diplomacy	wh3_dlc20_effect_allegiance_points_mod_khorne	faction_to_faction_own_unseen	25.0000
wh3_dlc20_chs_kho_shared_gift_upgrade_diplomacy	wh3_dlc20_effect_initiative_upgrade_all_kho_diplomacy_dummy	faction_to_faction_own_unseen	15.0000
wh3_dlc20_chs_kho_shared_gift_upgrade_summons	wh3_dlc20_effect_faction_merc_capacity_bloodletters	faction_to_faction_own_unseen	2.0000
wh3_dlc20_chs_kho_shared_gift_upgrade_summons	wh3_dlc20_effect_faction_merc_capacity_flesh_hounds	faction_to_faction_own_unseen	2.0000
wh3_dlc20_chs_kho_valkia_buildings	wh3_dlc20_effect_cult_upgrade_valkia_context_dummy	faction_to_faction_own_unseen	1.0000
wh3_dlc20_chs_kho_valkia_gift_slot_1	wh3_dlc20_effect_chs_gift_cap_mod_kho	faction_to_faction_own_unseen	1.0000
wh3_dlc20_chs_kho_valkia_gift_slot_1	wh3_main_effect_army_ability_enable_relentless_rage	faction_to_force_own	1.0000
wh3_dlc20_chs_kho_valkia_gift_slot_2	wh3_dlc20_effect_chs_gift_cap_mod_kho	faction_to_faction_own_unseen	1.0000
wh3_dlc20_chs_kho_valkia_gift_slot_2	wh3_main_effect_army_ability_enable_blade_of_khorne	faction_to_force_own_unseen	1.0000
wh3_dlc20_chs_kho_valkia_gift_slot_3	wh3_dlc20_effect_ability_gorefeast_aspiring_champions	faction_to_force_own_unseen	1.0000
wh3_dlc20_chs_kho_valkia_gift_slot_3	wh3_dlc20_effect_chs_gift_cap_mod_kho	faction_to_faction_own_unseen	1.0000
wh3_dlc20_chs_kho_valkia_heroes_lords	wh3_dlc20_effect_char_upgrade_xp_loss_mod_khorne_scripted	faction_to_character_own_unseen	50.0000
wh3_dlc20_chs_kho_valkia_heroes_lords	wh3_dlc20_effect_unlock_recruitment_marked_heroes_context_dummy	faction_to_faction_own_unseen	0.0000
wh3_dlc20_chs_kho_valkia_heroes_lords	wh_main_effect_agent_cap_increase_champion_exalted_hero	faction_to_faction_own_unseen	2.0000
wh3_dlc20_chs_kho_valkia_military_1	wh3_dlc20_effect_initiative_cost_reduction_mark_of_khorne	faction_to_character_own	-25.0000
wh3_dlc20_chs_kho_valkia_military_1	wh3_dlc20_effect_initiative_upgrade_all_kho_weapon_strength_dummy	force_to_force_own_factionwide	5.0000
wh3_dlc20_chs_kho_valkia_military_2	wh3_dlc20_effect_ability_hellblade_aspiring_champtions	faction_to_force_own_unseen	1.0000
wh3_dlc20_chs_kho_valkia_military_2	wh3_dlc20_effect_attribute_enable_ogre_charge_skullcrushers_knights_mkho	faction_to_force_own_unseen	1.0000
wh3_dlc20_chs_kho_valkia_military_2	wh3_dlc20_effect_flaming_attacks_aspiring_champions	faction_to_force_own_unseen	1.0000
wh3_dlc20_chs_kho_valkia_movement	wh3_dlc20_effect_ability_revel_in_slaughter_aspiring_champions	faction_to_force_own_unseen	1.0000
wh3_dlc20_chs_kho_valkia_movement	wh3_main_effect_force_all_campaign_movement_range_post_battle_win	faction_to_character_own	10.0000
wh3_dlc20_chs_kho_valkia_ultimate	wh3_dlc20_effect_character_ascension_mod_kho_daemon_prince	faction_to_character_own_unseen	-25.0000
wh3_dlc20_chs_kho_valkia_ultimate	wh3_dlc20_effect_faction_merc_capacity_bloodthirsters	faction_to_faction_own_unseen	2.0000
wh3_dlc20_chs_kho_valkia_ultimate	wh3_dlc20_effect_recruit_cost_chaos_marauders	faction_to_force_own_unseen	-25.0000
wh3_dlc20_chs_kho_valkia_weapons	wh3_dlc20_effect_ability_rage_chs_dual_weapons_rank_4	faction_to_force_own_unseen	1.0000
wh3_dlc20_chs_kho_valkia_weapons	wh3_dlc20_effect_charge_bonus_per_rank_chs_dual_weapons_units	faction_to_force_own_unseen	2.0000
wh3_dlc20_chs_kho_valkia_weapons	wh3_dlc20_effect_charge_bonus_per_rank_chs_dual_weapons_units_ror	faction_to_force_own_unseen	18.0000
wh3_dlc20_chs_kho_valkia_xp	wh3_main_effect_character_campaign_experience_mod	faction_to_character_own	25.0000
wh3_dlc20_chs_kho_warriors_gift_slot_1	wh3_dlc20_effect_chs_gift_cap_mod_kho	faction_to_faction_own_unseen	1.0000
wh3_dlc20_chs_kho_warriors_gift_slot_1	wh3_dlc20_effect_pooled_resource_mod_chs_authority_khorne_faction	faction_to_force_own	1.0000
wh3_dlc20_chs_kho_warriors_gift_slot_1	wh3_dlc20_effect_pooled_resource_mod_chs_authority_slaanesh_faction	faction_to_force_own	-1.0000
wh3_dlc20_chs_kho_warriors_gift_slot_2	wh3_dlc20_effect_ability_hellblade_aspiring_champtions	faction_to_force_own_unseen	1.0000
wh3_dlc20_chs_kho_warriors_gift_slot_2	wh3_dlc20_effect_chs_gift_cap_mod_kho	faction_to_faction_own_unseen	1.0000
wh3_dlc20_chs_kho_warriors_gift_slot_2	wh3_dlc20_effect_pooled_resource_mod_chs_authority_khorne_faction	faction_to_force_own	1.0000
wh3_dlc20_chs_kho_warriors_gift_slot_2	wh3_dlc20_effect_pooled_resource_mod_chs_authority_slaanesh_faction	faction_to_force_own	-1.0000
wh3_dlc20_chs_nur_festus_buildings	wh3_dlc20_effect_cult_upgrade_festus_context_dummy	faction_to_faction_own_unseen	1.0000
wh3_dlc20_chs_nur_festus_gift_slot_1	wh3_dlc20_effect_chs_gift_cap_mod_nur	faction_to_faction_own_unseen	1.0000
wh3_dlc20_chs_nur_festus_gift_slot_1	wh3_main_effect_army_ability_enable_fecundity	faction_to_force_own	1.0000
wh3_dlc20_chs_nur_festus_gift_slot_2	wh3_dlc20_effect_chs_gift_cap_mod_nur	faction_to_faction_own_unseen	1.0000
wh3_dlc20_chs_nur_festus_gift_slot_2	wh3_main_effect_army_ability_enable_rot_glorious_rot	faction_to_force_own	1.0000
wh3_dlc20_chs_nur_festus_gift_slot_3	wh3_dlc20_effect_ability_locus_of_fecundity_aspiring_champions	faction_to_force_own_unseen	1.0000
wh3_dlc20_chs_nur_festus_gift_slot_3	wh3_dlc20_effect_chs_gift_cap_mod_nur	faction_to_faction_own_unseen	1.0000
wh3_dlc20_chs_nur_festus_heroes_lords	wh3_dlc20_effect_char_upgrade_xp_loss_mod_nurgle_scripted	faction_to_character_own_unseen	50.0000
wh3_dlc20_chs_nur_festus_heroes_lords	wh3_dlc20_effect_unlock_recruitment_marked_heroes_context_dummy	faction_to_faction_own_unseen	0.0000
wh3_dlc20_chs_nur_festus_heroes_lords	wh3_dlc20_effect_unlock_recruitment_marked_sorcerers_context_dummy	faction_to_faction_own_unseen	1.0000
wh3_dlc20_chs_nur_festus_heroes_lords	wh_main_effect_agent_cap_increase_champion_exalted_hero	faction_to_faction_own_unseen	2.0000
wh3_dlc20_chs_nur_festus_heroes_lords	wh_main_effect_agent_cap_increase_wizard_chaos_sorcerer	faction_to_faction_own_unseen	2.0000
wh3_dlc20_chs_nur_festus_magic	wh3_dlc20_effect_ability_cloud_of_flies_aspiring_champions	faction_to_force_own_unseen	1.0000
wh3_dlc20_chs_nur_festus_magic	wh3_dlc20_effect_ability_regen_aspiring_champions	faction_to_force_own_unseen	1.0000
wh3_dlc20_chs_nur_festus_magic	wh3_main_effect_ability_cooldown_lore_of_nurgle_death	faction_to_force_own_unseen	-10.0000
wh3_dlc20_chs_nur_festus_military_1	wh3_dlc20_effect_initiative_cost_reduction_mark_of_nurgle	faction_to_character_own	-25.0000
wh3_dlc20_chs_nur_festus_military_1	wh3_dlc20_effect_initiative_upgrade_all_nur_healing_dummy	force_to_force_own_factionwide	10.0000
wh3_dlc20_chs_nur_festus_military_2	wh3_dlc20_effect_ability_slime_trail_aspiring_champtions	faction_to_force_own_unseen	1.0000
wh3_dlc20_chs_nur_festus_military_2	wh3_dlc20_effect_fatigue_resistance_chosen_warrior_mnur	faction_to_force_own_unseen	-25.0000
wh3_dlc20_chs_nur_festus_plagues	wh3_main_tech_line_of_sight_forces_with_plague	faction_to_faction_own_unseen	1.0000
wh3_dlc20_chs_nur_festus_ultimate	wh2_main_effect_plague_lifetime_good	faction_to_force_own	3.0000
wh3_dlc20_chs_nur_festus_ultimate	wh3_dlc20_effect_character_ascension_mod_nur_daemon_prince	faction_to_character_own_unseen	-25.0000
wh3_dlc20_chs_nur_festus_ultimate	wh3_dlc20_effect_faction_merc_capacity_great_unclean_ones	faction_to_faction_own_unseen	2.0000
wh3_dlc20_chs_nur_festus_weapons	wh3_dlc20_effect_cause_fear_chs_great_weapons_units_rank_4	faction_to_force_own_unseen	1.0000
wh3_dlc20_chs_nur_festus_weapons	wh3_dlc20_effect_weapon_strength_per_rank_chs_great_weapons_units	faction_to_force_own_unseen	3.0000
wh3_dlc20_chs_nur_shared_gift_upgrade_authority	wh3_dlc20_effect_initiative_upgrade_all_nur_authority_dummy	faction_to_force_own_unseen	1.0000
wh3_dlc20_chs_nur_shared_gift_upgrade_corruption	wh3_dlc20_effect_building_upgrade_nur_corruption_context_dummy	faction_to_faction_own_unseen	2.0000
wh3_dlc20_chs_nur_shared_gift_upgrade_corruption	wh3_dlc20_effect_initiative_upgrade_all_nur_corruption_dummy	faction_to_province_own_unseen	1.0000
wh3_dlc20_chs_nur_shared_gift_upgrade_corruption	wh3_dlc26_effect_daemon_nur_post_battle_unit_saving_chance	faction_to_force_own_unseen	5.0000
wh3_dlc20_chs_nur_shared_gift_upgrade_diplomacy	wh3_dlc20_effect_allegiance_points_mod_nurgle	faction_to_faction_own_unseen	25.0000
wh3_dlc20_chs_nur_shared_gift_upgrade_diplomacy	wh3_dlc20_effect_initiative_upgrade_all_nur_diplomacy_dummy	faction_to_faction_own_unseen	15.0000
wh3_dlc20_chs_nur_shared_gift_upgrade_summons	wh3_dlc20_effect_faction_merc_capacity_nurglings	faction_to_faction_own_unseen	4.0000
wh3_dlc20_chs_nur_shared_gift_upgrade_summons	wh3_dlc20_effect_faction_merc_capacity_plaguebearers	faction_to_faction_own_unseen	2.0000
wh3_dlc20_chs_nur_warriors_gift_slot_1	wh3_dlc20_effect_chs_gift_cap_mod_nur	faction_to_faction_own_unseen	1.0000
wh3_dlc20_chs_nur_warriors_gift_slot_1	wh3_dlc20_effect_pooled_resource_mod_chs_authority_nurgle_faction	faction_to_force_own	1.0000
wh3_dlc20_chs_nur_warriors_gift_slot_1	wh3_dlc20_effect_pooled_resource_mod_chs_authority_tzeentch_faction	faction_to_force_own	-1.0000
wh3_dlc20_chs_nur_warriors_gift_slot_2	wh3_dlc20_effect_ability_regen_aspiring_champions	faction_to_force_own_unseen	1.0000
wh3_dlc20_chs_nur_warriors_gift_slot_2	wh3_dlc20_effect_chs_gift_cap_mod_nur	faction_to_faction_own_unseen	1.0000
wh3_dlc20_chs_nur_warriors_gift_slot_2	wh3_dlc20_effect_pooled_resource_mod_chs_authority_nurgle_faction	faction_to_force_own	1.0000
wh3_dlc20_chs_nur_warriors_gift_slot_2	wh3_dlc20_effect_pooled_resource_mod_chs_authority_tzeentch_faction	faction_to_force_own	-1.0000
wh3_dlc20_chs_sla_azazel_buildings	wh3_dlc20_effect_cult_upgrade_azazel_context_dummy	faction_to_faction_own_unseen	1.0000
wh3_dlc20_chs_sla_azazel_gift_slot_1	wh3_dlc20_effect_chs_gift_cap_mod_sla	faction_to_faction_own_unseen	1.0000
wh3_dlc20_chs_sla_azazel_gift_slot_1	wh3_main_effect_army_ability_enable_narcissism	faction_to_force_own_unseen	1.0000
wh3_dlc20_chs_sla_azazel_gift_slot_2	wh3_dlc20_effect_chs_gift_cap_mod_sla	faction_to_faction_own_unseen	1.0000
wh3_dlc20_chs_sla_azazel_gift_slot_2	wh3_main_effect_army_ability_enable_fascination	faction_to_force_own_unseen	1.0000
wh3_dlc20_chs_sla_azazel_gift_slot_3	wh3_dlc20_effect_ability_feasting_on_fear_aspiring_champtions	faction_to_force_own_unseen	1.0000
wh3_dlc20_chs_sla_azazel_gift_slot_3	wh3_dlc20_effect_chs_gift_cap_mod_sla	faction_to_faction_own_unseen	1.0000
wh3_dlc20_chs_sla_azazel_heroes_lords	wh3_dlc20_effect_char_upgrade_xp_loss_mod_slaanesh_scripted	faction_to_character_own_unseen	50.0000
wh3_dlc20_chs_sla_azazel_heroes_lords	wh3_dlc20_effect_unlock_recruitment_marked_sorcerers_context_dummy	faction_to_faction_own_unseen	0.0000
wh3_dlc20_chs_sla_azazel_heroes_lords	wh_main_effect_agent_cap_increase_wizard_chaos_sorcerer	faction_to_faction_own_unseen	2.0000
wh3_dlc20_chs_sla_azazel_mark	wh3_dlc20_effect_chs_souls_gift_of_azazel_mod	faction_to_faction_own_unseen	1.0000
wh3_dlc20_chs_sla_azazel_military_1	wh3_dlc20_effect_initiative_cost_reduction_mark_of_slaanesh	faction_to_character_own	-25.0000
wh3_dlc20_chs_sla_azazel_military_1	wh3_dlc20_effect_initiative_upgrade_all_sla_speed_dummy	force_to_force_own_factionwide	5.0000
wh3_dlc20_chs_sla_azazel_military_2	wh3_dlc20_effect_ability_soulhunters_aspiring_champtions	faction_to_force_own_unseen	1.0000
wh3_dlc20_chs_sla_azazel_military_2	wh3_dlc20_effect_vigour_loss_reduction_cav_chariots_msla	faction_to_force_own_unseen	-35.0000
wh3_dlc20_chs_sla_azazel_spells	wh3_dlc20_effect_enable_soporific_musk_aspiring_champions	faction_to_force_own_unseen	1.0000
wh3_dlc20_chs_sla_azazel_spells	wh3_main_effect_ability_cooldown_lore_of_slaanesh_shadow	faction_to_force_own_unseen	-10.0000
wh3_dlc20_chs_sla_azazel_ultimate	wh3_dlc20_effect_character_ascension_mod_sla_daemon_prince	faction_to_character_own_unseen	-25.0000
wh3_dlc20_chs_sla_azazel_ultimate	wh3_dlc20_effect_faction_merc_capacity_keepers_of_secrets	faction_to_faction_own_unseen	2.0000
wh3_dlc20_chs_sla_azazel_ultimate	wh3_main_effect_force_all_seduce_units_budget	faction_to_force_own_unseen	100.0000
wh3_dlc20_chs_sla_azazel_weapons	wh3_dlc20_effect_bonus_vs_infantry_chs_hellscourge_units_rank_4	faction_to_force_own_unseen	8.0000
