pooled_resource_factor	resource_cost	amount	context	ui_resource_transaction_pooled_resource
wh3_main_kho_skulls_factor_technology	wh3_dlc26_tech_kho_high	-800	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_dlc26_tech_kho_low	-400	absolute	default
wh3_dlc23_chd_conclave_influence_construction	wh3_dlc_chd_conclave_influence_rush_occupation_t2	-50	absolute	default
wh3_dlc23_chd_conclave_influence_construction	wh3_dlc_chd_conclave_influence_rush_occupation_t3	-125	absolute	default
wh3_dlc23_chd_conclave_influence_construction	wh3_dlc_chd_conclave_influence_rush_occupation_t4	-225	absolute	default
wh3_dlc23_chd_conclave_influence_construction	wh3_dlc_chd_conclave_influence_rush_occupation_t5	-375	absolute	default
dwf_underdeep_buildings_negative	wh3_main_DWARFS_underdeep_1	-1	absolute	secondary
dwf_oathgold_buildings	wh3_main_DWARFS_underdeep_2	-100	absolute	default
chivalry_captives	wh3_main_chivalry_captives	-5	absolute	default
chivalry_razing	wh3_main_chivalry_raze_enemy	50	absolute	default
chivalry_razing	wh3_main_chivalry_raze_human	-100	absolute	default
chivalry_sacking	wh3_main_chivalry_sack	-30	absolute	default
chivalry_tech	wh3_main_chivalry_tech_100	-100	absolute	default
chivalry_tech	wh3_main_chivalry_tech_200	-200	absolute	default
chivalry_tech	wh3_main_chivalry_tech_50	-50	absolute	default
wh3_main_corruption_chaos_factor_compass	wh3_main_compas_remove_corruption	-8	absolute	default
wh3_main_corruption_khorne_factor_compass	wh3_main_compas_remove_corruption	-8	absolute	default
wh3_main_corruption_nurgle_factor_compass	wh3_main_compas_remove_corruption	-8	absolute	default
wh3_main_corruption_skaven_factor_compass	wh3_main_compas_remove_corruption	-8	absolute	default
wh3_main_corruption_slaanesh_factor_compass	wh3_main_compas_remove_corruption	-8	absolute	default
wh3_main_corruption_tzeentch_factor_compass	wh3_main_compas_remove_corruption	-8	absolute	default
wh3_main_corruption_vampiric_factor_compass	wh3_main_compas_remove_corruption	-8	absolute	default
wh3_main_kho_skulls_factor_cults	wh3_main_cult_kho_skulls_1000	-1000	absolute	default
wh3_main_kho_skulls_factor_cults	wh3_main_cult_kho_skulls_100	-100	absolute	default
wh3_main_kho_skulls_factor_cults	wh3_main_cult_kho_skulls_2000	-2000	absolute	default
wh3_main_kho_skulls_factor_cults	wh3_main_cult_kho_skulls_200	-200	absolute	default
wh3_main_kho_skulls_factor_cults	wh3_main_cult_kho_skulls_300	-300	absolute	default
wh3_main_kho_skulls_factor_cults	wh3_main_cult_kho_skulls_500	-500	absolute	default
wh3_main_kho_skulls_factor_cults	wh3_main_cult_kho_skulls_700	-700	absolute	default
wh3_main_nur_infections_factor_cults	wh3_main_cult_nur_infections_1000	-1000	absolute	default
wh3_main_nur_infections_factor_cults	wh3_main_cult_nur_infections_100	-100	absolute	default
wh3_main_nur_infections_factor_cults	wh3_main_cult_nur_infections_2000	-2000	absolute	default
wh3_main_nur_infections_factor_cults	wh3_main_cult_nur_infections_200	-200	absolute	default
wh3_main_nur_infections_factor_cults	wh3_main_cult_nur_infections_300	-300	absolute	default
wh3_main_nur_infections_factor_cults	wh3_main_cult_nur_infections_500	-500	absolute	default
wh3_main_nur_infections_factor_cults	wh3_main_cult_nur_infections_700	-700	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_cult_sla_devotees_1000	-1000	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_cult_sla_devotees_100	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_cult_sla_devotees_2000	-2000	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_cult_sla_devotees_200	-200	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_cult_sla_devotees_300	-300	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_cult_sla_devotees_500	-500	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_cult_sla_devotees_700	-700	absolute	default
wh3_main_tze_grimoires_factor_cults	wh3_main_cult_tze_grimoires_1000	-1000	absolute	default
wh3_main_tze_grimoires_factor_cults	wh3_main_cult_tze_grimoires_100	-100	absolute	default
wh3_main_tze_grimoires_factor_cults	wh3_main_cult_tze_grimoires_2000	-2000	absolute	default
wh3_main_tze_grimoires_factor_cults	wh3_main_cult_tze_grimoires_200	-200	absolute	default
wh3_main_tze_grimoires_factor_cults	wh3_main_cult_tze_grimoires_300	-300	absolute	default
wh3_main_tze_grimoires_factor_cults	wh3_main_cult_tze_grimoires_500	-500	absolute	default
wh3_main_tze_grimoires_factor_cults	wh3_main_cult_tze_grimoires_700	-700	absolute	default
def_slaves_construction	wh3_main_def_rush_construction_slave_cost	-150	absolute	default
def_slaves_battles	wh3_main_def_slaves_battles	1	absolute	default
wh3_main_nur_infections_factor_plague_creation	wh3_main_nur_ritual_agent_spawn	-200	absolute	default
wh3_main_nur_infections_factor_plague_creation	wh3_main_nur_ritual_direct_plague	-200	absolute	default
wh3_main_dae_khorne_points_factor_settlements_captured	wh3_main_occupation_reward_daemons_khorne_colonise	60	absolute	default
wh3_main_dae_undivided_points_factor_settlements_captured	wh3_main_occupation_reward_daemons_khorne_colonise	60	absolute	default
wh3_main_dae_khorne_points_factor_settlements_captured	wh3_main_occupation_reward_daemons_khorne	1	absolute	default
wh3_main_dae_undivided_points_factor_settlements_captured	wh3_main_occupation_reward_daemons_khorne	1	absolute	default
wh3_main_dae_nurgle_points_factor_settlements_captured	wh3_main_occupation_reward_daemons_nurgle_colonise	60	absolute	default
wh3_main_dae_undivided_points_factor_settlements_captured	wh3_main_occupation_reward_daemons_nurgle_colonise	60	absolute	default
wh3_main_dae_nurgle_points_factor_settlements_captured	wh3_main_occupation_reward_daemons_nurgle	1	absolute	default
wh3_main_dae_undivided_points_factor_settlements_captured	wh3_main_occupation_reward_daemons_nurgle	1	absolute	default
wh3_main_dae_slaanesh_points_factor_settlements_captured	wh3_main_occupation_reward_daemons_slaanesh_colonise	60	absolute	default
wh3_main_dae_undivided_points_factor_settlements_captured	wh3_main_occupation_reward_daemons_slaanesh_colonise	60	absolute	default
wh3_main_dae_slaanesh_points_factor_settlements_captured	wh3_main_occupation_reward_daemons_slaanesh	1	absolute	default
wh3_main_dae_undivided_points_factor_settlements_captured	wh3_main_occupation_reward_daemons_slaanesh	1	absolute	default
wh3_main_dae_tzeentch_points_factor_settlements_captured	wh3_main_occupation_reward_daemons_tzeentch_colonise	60	absolute	default
wh3_main_dae_undivided_points_factor_settlements_captured	wh3_main_occupation_reward_daemons_tzeentch_colonise	60	absolute	default
wh3_main_dae_tzeentch_points_factor_settlements_captured	wh3_main_occupation_reward_daemons_tzeentch	1	absolute	default
wh3_main_dae_undivided_points_factor_settlements_captured	wh3_main_occupation_reward_daemons_tzeentch	1	absolute	default
infamy_razing	wh3_main_occupation_reward_vampire_coast	200	absolute	default
wh3_main_ogr_meat_factor_army_upkeep	wh3_main_ogr_meat_upkeep	-1	absolute	default
wh3_main_ogr_meat_factor_camp_buildings	wh3_main_ogre_camp_CAI_transfer_from_army	10	absolute	default
wh3_main_ogr_meat_factor_camp_buildings	wh3_main_ogre_camp_CAI_transfer_to_camp	-10	absolute	default
wh3_dlc26_ogr_meat_CAI_factor_camp_buildings	wh3_main_ogre_camp_CAI	-250	absolute	default
wh3_main_ogr_meat_factor_camp_buildings	wh3_main_ogre_camp	-250	absolute	default
wh3_main_ksl_support_boon_ice_court_other	wh3_main_operation_set_ksl_ice_court_boon_reward	1	absolute	default
wh3_main_ksl_support_tracker_ice_court_boons_gained	wh3_main_operation_set_ksl_ice_court_support_expend	-100	absolute	default
wh3_main_ksl_support_level_ice_court	wh3_main_operation_set_ksl_ice_court_support_gain	1	absolute	default
wh3_main_ksl_support_boon_orthodoxy_other	wh3_main_operation_set_ksl_orthodoxy_boon_reward	1	absolute	default
wh3_main_ksl_support_tracker_orthodoxy_boons_gained	wh3_main_operation_set_ksl_orthodoxy_support_expend	-100	absolute	default
wh3_main_ksl_support_level_orthodoxy	wh3_main_operation_set_ksl_orthodoxy_support_gain	1	absolute	default
wh3_main_dae_khorne_points_factor_captives	wh3_main_resource_cost_dae_captives_kho	1	absolute	default
wh3_main_dae_nurgle_points_factor_captives	wh3_main_resource_cost_dae_captives_nur	1	absolute	default
wh3_main_dae_slaanesh_points_factor_captives	wh3_main_resource_cost_dae_captives_sla	1	absolute	default
wh3_main_dae_tzeentch_points_factor_captives	wh3_main_resource_cost_dae_captives_tze	1	absolute	default
wh3_main_dae_undivided_points_factor_captives	wh3_main_resource_cost_dae_captives_undivided	1	absolute	default
wh3_main_kho_skulls_factor_kills	wh3_main_resource_cost_kho_kill_captives_skulls	1	absolute	default
wh3_main_kho_skulls_factor_settlement	wh3_main_resource_cost_kho_occupy_settlement	-2500	absolute	default
wh3_main_kho_skulls_factor_razed_settlements	wh3_main_resource_cost_kho_raze_settlement_skulls	1	absolute	default
wh3_main_ksl_followers_factor_events	wh3_main_resource_cost_ksl_follower_action_boris	-50	absolute	default
wh3_main_ksl_devotion_factor_winter	wh3_main_resource_cost_ksl_winter_dazh	-80	absolute	default
wh3_main_ksl_devotion_factor_winter	wh3_main_resource_cost_ksl_winter_salyak	-80	absolute	default
wh3_main_ksl_devotion_factor_winter	wh3_main_resource_cost_ksl_winter_tor	-80	absolute	default
wh3_main_ksl_devotion_factor_winter	wh3_main_resource_cost_ksl_winter_ursun	-80	absolute	default
skaven_food_menace_below	wh3_main_resource_cost_menace_below_mors_10	-20	absolute	default
skaven_food_menace_below	wh3_main_resource_cost_menace_below_mors_1	-2	absolute	default
skaven_food_menace_below	wh3_main_resource_cost_menace_below_mors_2	-4	absolute	default
skaven_food_menace_below	wh3_main_resource_cost_menace_below_mors_3	-6	absolute	default
skaven_food_menace_below	wh3_main_resource_cost_menace_below_mors_4	-8	absolute	default
skaven_food_menace_below	wh3_main_resource_cost_menace_below_mors_5	-10	absolute	default
skaven_food_menace_below	wh3_main_resource_cost_menace_below_mors_6	-12	absolute	default
skaven_food_menace_below	wh3_main_resource_cost_menace_below_mors_7	-14	absolute	default
skaven_food_menace_below	wh3_main_resource_cost_menace_below_mors_8	-16	absolute	default
skaven_food_menace_below	wh3_main_resource_cost_menace_below_mors_9	-18	absolute	default
wh3_main_nur_infections_factor_incubated_captives	wh3_main_resource_cost_nur_kill_captives_infections	1	absolute	default
wh3_main_ogr_meat_factor_battles	wh3_main_resource_cost_ogr_eat_captives_meat	1	absolute	default
wh3_main_ogr_meat_factor_sent_to_the_great_maw	wh3_main_resource_cost_ogr_great_maw_bloody_and_raw	-10	absolute	default
wh3_main_ogr_meat_factor_sent_to_the_great_maw	wh3_main_resource_cost_ogr_great_maw_come_and_get_it	-10	absolute	default
wh3_main_ogr_meat_factor_sent_to_the_great_maw	wh3_main_resource_cost_ogr_great_maw_fill_yer_bellies	-10	absolute	default
wh3_main_ogr_meat_factor_sent_to_the_great_maw	wh3_main_resource_cost_ogr_great_maw_give_me_gut_magic	-10	absolute	default
wh3_main_corruption_chaos_factor_local_populace	wh3_main_resource_cost_province_starting_corruption_chaos_large	3	absolute	default
wh3_main_corruption_chaos_factor_local_populace	wh3_main_resource_cost_province_starting_corruption_chaos_small	2	absolute	default
wh3_main_corruption_khorne_factor_local_populace	wh3_main_resource_cost_province_starting_corruption_khorne_large	3	absolute	default
wh3_main_corruption_khorne_factor_local_populace	wh3_main_resource_cost_province_starting_corruption_khorne_small	2	absolute	default
wh3_main_corruption_nurgle_factor_local_populace	wh3_main_resource_cost_province_starting_corruption_nurgle_large	3	absolute	default
wh3_main_corruption_nurgle_factor_local_populace	wh3_main_resource_cost_province_starting_corruption_nurgle_small	2	absolute	default
wh3_main_corruption_skaven_factor_local_populace	wh3_main_resource_cost_province_starting_corruption_skaven_large	3	absolute	default
wh3_main_corruption_skaven_factor_local_populace	wh3_main_resource_cost_province_starting_corruption_skaven_small	2	absolute	default
wh3_main_corruption_slaanesh_factor_local_populace	wh3_main_resource_cost_province_starting_corruption_slaanesh_large	3	absolute	default
wh3_main_corruption_slaanesh_factor_local_populace	wh3_main_resource_cost_province_starting_corruption_slaanesh_small	2	absolute	default
wh3_main_corruption_tzeentch_factor_local_populace	wh3_main_resource_cost_province_starting_corruption_tzeentch_large	3	absolute	default
wh3_main_corruption_tzeentch_factor_local_populace	wh3_main_resource_cost_province_starting_corruption_tzeentch_small	2	absolute	default
wh3_main_corruption_vampiric_factor_local_populace	wh3_main_resource_cost_province_starting_corruption_vampiric_large	3	absolute	default
wh3_main_corruption_vampiric_factor_local_populace	wh3_main_resource_cost_province_starting_corruption_vampiric_small	2	absolute	default
wh3_main_sla_devotees_factor_captives	wh3_main_resource_cost_sla_captives_devotees	1	absolute	default
wh3_main_sla_devotees_factor_factions_vassalised	wh3_main_resource_cost_sla_vassalised_faction	500	absolute	default
wh3_main_winds_of_magic_factor_captives	wh3_main_resource_cost_tze_winds_of_magic_captive_option	5	absolute	default
wh3_main_ritual_belakor_gg_1_uses	wh3_main_ritual_belakor_gg_1_expended_resource	-1	absolute	default
wh3_main_ritual_belakor_gg_1_uses	wh3_main_ritual_belakor_gg_1_uses	1	absolute	default
wh3_main_ritual_belakor_gg_2_uses	wh3_main_ritual_belakor_gg_2_expended_resource	-1	absolute	default
wh3_main_ritual_belakor_gg_2_uses	wh3_main_ritual_belakor_gg_2_uses	1	absolute	default
wh3_main_ritual_belakor_gg_3_uses	wh3_main_ritual_belakor_gg_3_expended_resource	-1	absolute	default
wh3_main_ritual_belakor_gg_3_uses	wh3_main_ritual_belakor_gg_3_uses	1	absolute	default
wh3_main_ritual_belakor_gg_4_uses	wh3_main_ritual_belakor_gg_4_expended_resource	-1	absolute	default
wh3_main_ritual_belakor_gg_4_uses	wh3_main_ritual_belakor_gg_4_uses	1	absolute	default
wh3_dlc20_chs_souls_factor_unholy_manifestations	wh3_main_ritual_belakor_gg_uses_souls_cost	-2000	absolute	default
canopic_jars_mortuary_cult	wh3_main_ritual_crafting_tmb_liche_priest_capacity	-400	absolute	default
canopic_jars_mortuary_cult	wh3_main_ritual_crafting_tmb_necrotect_capacity	-400	absolute	default
canopic_jars_mortuary_cult	wh3_main_ritual_crafting_tmb_prince_capacity	-400	absolute	default
wh3_main_dae_khorne_points_factor_settlements_captured	wh3_main_ritual_dae_ascend_khorne	-3080	absolute	default
wh3_main_dae_nurgle_points_factor_settlements_captured	wh3_main_ritual_dae_ascend_nurgle	-3080	absolute	default
wh3_main_dae_slaanesh_points_factor_settlements_captured	wh3_main_ritual_dae_ascend_slaanesh	-3080	absolute	default
wh3_main_dae_tzeentch_points_factor_settlements_captured	wh3_main_ritual_dae_ascend_tzeentch	-3080	absolute	default
wh3_main_dae_undivided_points_factor_settlements_captured	wh3_main_ritual_dae_ascend_undivided	-3080	absolute	default
def_slaves_diktats	wh3_main_ritual_def_slave_action_1	-400	absolute	default
def_slaves_diktats	wh3_main_ritual_def_slave_action_2	-300	absolute	default
def_slaves_diktats	wh3_main_ritual_def_slave_action_3	-200	absolute	default
wh3_dlc26_kho_skull_throne_progress_factor_the_skull_throne	wh3_main_ritual_kho_the_skull_throne	2000	absolute	default
wh3_main_kho_skulls_factor_the_skull_throne	wh3_main_ritual_kho_the_skull_throne	-2000	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_ritual_sla_create_cults	-1000	absolute	default
wh3_main_sla_devotees_factor_unholy_manifestations	wh3_main_ritual_sla_gg_2_upgraded	200	absolute	default
wh3_main_sla_devotees_factor_unholy_manifestations	wh3_main_ritual_sla_gg_2	100	absolute	default
wh3_main_sla_devotees_factor_pleasure_activities	wh3_main_ritual_sla_pleasure_arena	-100	absolute	default
wh3_main_sla_devotees_factor_pleasure_activities	wh3_main_ritual_sla_pleasure_hunt	-200	absolute	default
wh3_main_sla_devotees_factor_pleasure_activities	wh3_main_ritual_sla_pleasure_party	-100	absolute	default
wh3_main_tze_grimoires_factor_changing_of_the_ways	wh3_main_ritual_tze_cotw_borrow_time	-100	absolute	default
wh3_main_tze_grimoires_factor_changing_of_the_ways	wh3_main_ritual_tze_cotw_force_rebellion	-200	absolute	default
wh3_main_tze_grimoires_factor_changing_of_the_ways	wh3_main_ritual_tze_cotw_halt_faction	-70	absolute	default
wh3_main_tze_grimoires_factor_changing_of_the_ways	wh3_main_ritual_tze_cotw_open_gates	-100	absolute	default
wh3_main_tze_grimoires_factor_changing_of_the_ways	wh3_main_ritual_tze_cotw_reveal_shroud	-50	absolute	default
wh3_main_tze_grimoires_factor_changing_of_the_ways	wh3_main_ritual_tze_cotw_track_army	-80	absolute	default
wh3_main_tze_grimoires_factor_unholy_manifestations	wh3_main_ritual_tze_gg_1_upgraded	250	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_barracks_1	-300	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_cav_1	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_cav_2	-200	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_cav_3	-350	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_cav_4	-500	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_chariots_1	-350	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_chariots_2	-500	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_chariots_3	-650	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_cult_1	-250	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_cult_2	-250	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_cult_3	-250	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_cult_4	-250	absolute	default
wh3_main_sla_devotees_factor_disciple_armies	wh3_main_sla_disciple_army	-300	absolute	default
wh3_main_sla_devotees_factor_factions_vassalised	wh3_main_sla_forced_vassalise_devotee_cost	-300	absolute	default
wh3_dlc20_chs_souls_factor_events_negative	wh3_main_sla_forced_vassalise_souls_cost	-2000	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_infra_corruption_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_infra_corruption_2	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_infra_corruption_3	-200	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_infra_devotee_1	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_infra_devotee_2	-200	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_infra_devotee_3	-300	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_infra_growth_income_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_infra_growth_income_2	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_infra_growth_income_3	-200	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_infra_growth_xp_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_infra_growth_xp_2	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_infra_growth_xp_3	-200	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_infra_order_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_infra_order_2	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_infra_order_3	-200	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_infra_order_4	-400	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_keeper_1	-500	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_keeper_2	-650	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_marauders_1	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_marauders_2	-200	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_port_1	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_port_2	-150	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_port_3	-300	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_animals_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_animals_2	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_animals_3	-150	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_dyes_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_dyes_2	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_dyes_3	-150	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_furs_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_furs_2	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_furs_3	-150	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_gems_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_gems_2	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_gems_3	-150	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_gold_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_gold_2	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_gold_3	-150	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_iron_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_iron_2	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_iron_3	-150	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_ivory_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_ivory_2	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_ivory_3	-150	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_marble_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_marble_2	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_marble_3	-150	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_medicine_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_medicine_2	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_medicine_3	-150	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_obsidian_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_obsidian_2	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_obsidian_3	-150	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_pasture_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_pasture_2	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_pasture_3	-150	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_pottery_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_pottery_2	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_pottery_3	-150	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_salt_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_salt_2	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_salt_3	-150	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_spices_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_spices_2	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_spices_3	-150	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_wine_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_wine_2	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_wine_3	-150	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_wood_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_wood_2	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_wood_3	-150	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_seekers_1	-350	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_seekers_2	-500	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_seekers_3	-650	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_settlement_major_1_a	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_settlement_major_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_settlement_major_2_a	-150	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_settlement_major_2	-150	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_settlement_major_3_a	-250	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_settlement_major_3	-250	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_settlement_major_4_a	-350	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_settlement_major_4	-350	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_settlement_major_5_a	-500	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_settlement_major_5	-500	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_settlement_minor_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_settlement_minor_2	-150	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_settlement_minor_3	-250	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_walls_major_1	-300	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_walls_major_2	-500	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_walls_major_3	-700	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_walls_minor_1	-200	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_walls_minor_2	-400	absolute	default
wh3_main_kho_skulls_factor_settlement	wh3_main_special_machina_daemonium	-10000	absolute	default
wh3_main_kho_skulls_factor_settlement	wh3_main_special_the_khadeium_paradox	-4000	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_special_the_marcher_fortress	-1000	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_special_the_pandemournium	-1375	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_special_the_vale_of_creatures	-1000	absolute	default
wh3_main_kho_skulls_factor_settlement	wh3_main_special_the_wrathgate	-4000	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_1_1	-300	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_1_2	-300	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_1_3	-300	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_1_4	-400	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_1_5	-600	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_1_6	-800	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_1_7	-500	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_1_8	-400	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_2_1	-400	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_2_2	-500	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_2_3	-300	absolute	default
