bonus_value_id	effect	ritual
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_brilliance_rank_2
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_brilliance_rank_3
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_brilliance_ritual_1
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_brilliance_ritual_2
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_brilliance_summon_heavens
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_brilliance_summon_light
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_brilliance_wom_cost_1
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_brilliance_wom_cost_2
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_brilliance_wom_cost_3
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_darkness_cata_spell_1
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_darkness_cata_spell_2
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_darkness_rank_1
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_darkness_rank_2
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_darkness_rank_3
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_darkness_ritual_1
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_darkness_ritual_2
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_darkness_summon_death
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_darkness_summon_shadows
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_darkness_wom_cost_1
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_darkness_wom_cost_2
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_darkness_wom_cost_3
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_high_loremaster_cata_spells_1
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_high_loremaster_cata_spells_2
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_high_loremaster_cata_spells_3
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_high_loremaster_cata_spells_4
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_high_loremaster_mastery_of_elemental_winds
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_high_loremaster_rank_1
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_high_loremaster_rank_2
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_high_loremaster_rank_3
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_high_loremaster_summon_high
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_high_loremaster_wom_cost_1
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_high_loremaster_wom_cost_2
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_high_loremaster_wom_cost_3
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_oblivion_cata_spell_1
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_oblivion_cata_spell_2
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_oblivion_rank_1
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_oblivion_rank_2
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_oblivion_rank_3
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_oblivion_ritual_1
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_oblivion_ritual_2
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_oblivion_summon_fire
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_oblivion_summon_metal
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_oblivion_wom_cost_1
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_oblivion_wom_cost_2
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_oblivion_wom_cost_3
cooldown_mod	wh3_dlc29_effect_woc_ritual_cooldown_reduction_rain_ritual_upgrade_2	wh3_dlc29_ritual_glottkin_rains_upgrade_2
cooldown_mod	wh3_dlc29_effect_woc_ritual_cooldown_reduction_rain_ritual_upgrade_3	wh3_dlc29_ritual_glottkin_rains_upgrade_3
performer_target_cooldown_mod	wh3_dlc29_emp_middenland_cooldown_army_rituals	wh3_dlc29_middenland_army_buff_1
performer_target_cooldown_mod	wh3_dlc29_emp_middenland_cooldown_army_rituals	wh3_dlc29_middenland_army_buff_2
performer_target_cooldown_mod	wh3_dlc29_emp_middenland_cooldown_army_rituals	wh3_dlc29_middenland_call_of_the_teutogen_1
performer_target_cooldown_mod	wh3_dlc29_emp_middenland_cooldown_army_rituals	wh3_dlc29_middenland_call_of_the_teutogen_2
performer_target_cooldown_mod	wh3_dlc29_emp_middenland_cooldown_army_rituals	wh3_dlc29_middenland_lessons_of_the_hunt_1
performer_target_cooldown_mod	wh3_dlc29_emp_middenland_cooldown_army_rituals	wh3_dlc29_middenland_lessons_of_the_hunt_2
performer_target_cooldown_mod	wh3_dlc29_emp_middenland_cooldown_army_rituals	wh3_dlc29_middenland_stride_of_the_white_wolf_1
performer_target_cooldown_mod	wh3_dlc29_emp_middenland_cooldown_army_rituals	wh3_dlc29_middenland_stride_of_the_white_wolf_2
percentage_cost_mod	wh3_dlc29_emp_middenland_cost_army_rituals	wh3_dlc29_middenland_army_buff_1
percentage_cost_mod	wh3_dlc29_emp_middenland_cost_army_rituals	wh3_dlc29_middenland_army_buff_2
percentage_cost_mod	wh3_dlc29_emp_middenland_cost_army_rituals	wh3_dlc29_middenland_call_of_the_teutogen_1
percentage_cost_mod	wh3_dlc29_emp_middenland_cost_army_rituals	wh3_dlc29_middenland_call_of_the_teutogen_2
percentage_cost_mod	wh3_dlc29_emp_middenland_cost_army_rituals	wh3_dlc29_middenland_lessons_of_the_hunt_1
percentage_cost_mod	wh3_dlc29_emp_middenland_cost_army_rituals	wh3_dlc29_middenland_lessons_of_the_hunt_2
percentage_cost_mod	wh3_dlc29_emp_middenland_cost_army_rituals	wh3_dlc29_middenland_stride_of_the_white_wolf_1
percentage_cost_mod	wh3_dlc29_emp_middenland_cost_army_rituals	wh3_dlc29_middenland_stride_of_the_white_wolf_2
enable	wh3_dlc29_nag_mortarch_ritual_unlock_arkhan	wh3_dlc29_nag_mortarchs_arkhan
enable	wh3_dlc29_nag_mortarch_ritual_unlock_dieter	wh3_dlc29_nag_mortarchs_dieter
enable	wh3_dlc29_nag_mortarch_ritual_unlock_krell	wh3_dlc29_nag_mortarchs_krell
enable	wh3_dlc29_nag_mortarch_ritual_unlock_luthor	wh3_dlc29_nag_mortarchs_luthor
enable	wh3_dlc29_nag_mortarch_ritual_unlock_mannfred	wh3_dlc29_nag_mortarchs_mannfred
enable	wh3_dlc29_nag_mortarch_ritual_unlock_nameless	wh3_dlc29_nag_mortarchs_nameless
enable	wh3_dlc29_nag_mortarch_ritual_unlock_neferata	wh3_dlc29_nag_mortarchs_neferata
enable	wh3_dlc29_nag_mortarch_ritual_unlock_vlad	wh3_dlc29_nag_mortarchs_vlad
enable	wh3_dlc29_nag_mortarch_ritual_unlock_walach	wh3_dlc29_nag_mortarchs_walach
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_armour_alriks_plate
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_armour_dragon_slayers_scale
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_armour_gate_keepers_helm
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_armour_ironbeards_armour
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_armour_ironwardens_shield
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_armour_miners_helm
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_armour_old_guards_armour
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_armour_prospectors_mail
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_armour_rangers_cloak
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_armour_slayers_gauntlets
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_armour_starmetal_plate
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_armour_troll_slayers_hide
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_armour_veterans_armour
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_enchanted_item_dragon_slayers_boots
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_enchanted_item_gate_keepers_belt
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_enchanted_item_horn_of_the_ancestors
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_enchanted_item_ironbeards_bracers
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_enchanted_item_ironwardens_tankard
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_enchanted_item_miners_drinking_horn
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_enchanted_item_old_guards_keg
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_enchanted_item_prospectors_spyglass
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_enchanted_item_rangers_broach
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_enchanted_item_sceptre_of_stone
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_enchanted_item_slayers_belt
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_enchanted_item_troll_slayers_gauntlets
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_enchanted_item_veterans_bracers
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_talisman_dragon_slayers_fang
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_talisman_gate_keepers_rat_catcher
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_talisman_ironbeards_ring
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_talisman_ironwardens_wardstone
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_talisman_miners_lattern
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_talisman_old_guards_tankard
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_talisman_prospectors_charge
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_talisman_rangers_pouch
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_talisman_ring_of_grimnir
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_talisman_slayers_ring
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_talisman_the_ankor_chain
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_talisman_troll_slayers_amulet
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_talisman_veterans_flask
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_weapon_dragon_slayers_axe
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_weapon_elfbane
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_weapon_gate_keepers_hammer
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_weapon_ironbeards_axe
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_weapon_ironwardens_hammer
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_weapon_miners_pickaxe
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_weapon_old_guards_hammer
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_weapon_prospectors_pickaxe
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_weapon_rangers_hammer
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_weapon_slayers_axe
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_weapon_starbreaker
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_weapon_trollslayer_axe
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc10_dwf_ritual_weapon_veterans_hammer
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc17_dwf_ritual_wh2_dlc17_anc_rune_engineering_flakksons_rune_of_seeking
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc17_dwf_ritual_wh2_dlc17_anc_rune_engineering_master_rune_of_disguise
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc17_dwf_ritual_wh2_dlc17_anc_rune_engineering_master_rune_of_immolation
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc17_dwf_ritual_wh2_dlc17_anc_rune_engineering_rune_of_burning
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc17_dwf_ritual_wh2_dlc17_anc_rune_engineering_rune_of_penetration
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc17_dwf_ritual_wh2_dlc17_anc_rune_personal_master_rune_alaric_the_mad
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc17_dwf_ritual_wh2_dlc17_anc_rune_personal_master_rune_of_adamant
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc17_dwf_ritual_wh2_dlc17_anc_rune_personal_master_rune_of_flight
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc17_dwf_ritual_wh2_dlc17_anc_rune_personal_master_rune_of_gromril
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc17_dwf_ritual_wh2_dlc17_anc_rune_personal_master_rune_of_passage
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc17_dwf_ritual_wh2_dlc17_anc_rune_personal_master_rune_of_skalf_blackhammer
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc17_dwf_ritual_wh2_dlc17_anc_rune_personal_master_rune_of_snorri_spangelhelm
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc17_dwf_ritual_wh2_dlc17_anc_rune_personal_master_rune_of_spite
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc17_dwf_ritual_wh2_dlc17_anc_rune_personal_rune_of_cleaving
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc17_dwf_ritual_wh2_dlc17_anc_rune_personal_rune_of_dismay
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc17_dwf_ritual_wh2_dlc17_anc_rune_personal_rune_of_fire
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc17_dwf_ritual_wh2_dlc17_anc_rune_personal_rune_of_impact
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc17_dwf_ritual_wh2_dlc17_anc_rune_personal_rune_of_iron
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc17_dwf_ritual_wh2_dlc17_anc_rune_personal_rune_of_luck
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc17_dwf_ritual_wh2_dlc17_anc_rune_personal_rune_of_shielding
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc17_dwf_ritual_wh_main_anc_rune_ancestor_rune
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc17_dwf_ritual_wh_main_anc_rune_master_rune_of_battle
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc17_dwf_ritual_wh_main_anc_rune_master_rune_of_courage
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc17_dwf_ritual_wh_main_anc_rune_master_rune_of_groth_one-eye
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc17_dwf_ritual_wh_main_anc_rune_master_rune_of_grungni
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc17_dwf_ritual_wh_main_anc_rune_master_rune_of_sanctuary
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc17_dwf_ritual_wh_main_anc_rune_master_rune_of_slowness
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc17_dwf_ritual_wh_main_anc_rune_master_rune_of_stoicism
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc17_dwf_ritual_wh_main_anc_rune_master_rune_of_stromni_redbeard
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc17_dwf_ritual_wh_main_anc_rune_master_rune_of_valaya
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc17_dwf_ritual_wh_main_anc_rune_rune_of_fury
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc17_dwf_ritual_wh_main_anc_rune_rune_of_might
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc17_dwf_ritual_wh_main_anc_rune_rune_of_parrying
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc17_dwf_ritual_wh_main_anc_rune_rune_of_striking
percentage_cost_mod	wh3_dlc29_pooled_resource_oathgold_all_crafting_mod	wh2_dlc17_dwf_ritual_wh_main_anc_rune_strollaz_rune
cooldown_mod	wh3_dlc29_reduce_cooldown_pestilent_scheme	wh2_main_ritual_skv_pestilence
cooldown_mod	wh3_dlc29_reduce_cooldown_scheme_doooom	wh2_main_ritual_skv_doooom
percentage_cost_mod	wh3_dlc29_ritual_vmp_ritual_bloodline_awaken_lahmian_cost_modifier	wh2_dlc11_ritual_bloodlines_lahmian
percentage_cost_mod	wh3_dlc29_ritual_vmp_ritual_bloodline_awaken_von_carstein_cost_modifier	wh2_dlc11_ritual_bloodlines_von_carstein
percentage_cost_mod	wh3_main_def_slave_ritual_cost	wh3_main_ritual_def_lokhir_slave_1
percentage_cost_mod	wh3_main_def_slave_ritual_cost	wh3_main_ritual_def_lokhir_slave_2
percentage_cost_mod	wh3_main_def_slave_ritual_cost	wh3_main_ritual_def_lokhir_slave_3
percentage_cost_mod	wh3_main_def_slave_ritual_cost	wh3_main_ritual_def_slave_a
percentage_cost_mod	wh3_main_def_slave_ritual_cost	wh3_main_ritual_def_slave_b
percentage_cost_mod	wh3_main_def_slave_ritual_cost	wh3_main_ritual_def_slave_c
percentage_cost_mod	wh3_main_def_slave_ritual_cost	wh3_main_ritual_tmb_jars_a
cooldown_mod	wh3_main_effect_cooldown_mod_ritual_belakor_gg_1	wh3_main_ritual_belakor_gg_1
cooldown_mod	wh3_main_effect_cooldown_mod_ritual_belakor_gg_1	wh3_main_ritual_belakor_gg_1_upgraded
cooldown_mod	wh3_main_effect_cooldown_mod_ritual_belakor_gg_2	wh3_main_ritual_belakor_gg_2
cooldown_mod	wh3_main_effect_cooldown_mod_ritual_belakor_gg_2	wh3_main_ritual_belakor_gg_2_upgraded
cooldown_mod	wh3_main_effect_cooldown_mod_ritual_belakor_gg_3	wh3_main_ritual_belakor_gg_3
cooldown_mod	wh3_main_effect_cooldown_mod_ritual_belakor_gg_3	wh3_main_ritual_belakor_gg_3_upgraded
cooldown_mod	wh3_main_effect_cooldown_mod_ritual_belakor_gg_4	wh3_main_ritual_belakor_gg_4
cooldown_mod	wh3_main_effect_cooldown_mod_ritual_belakor_gg_4	wh3_main_ritual_belakor_gg_4_upgraded
disable	wh3_main_effect_disable_ritual_dae_ascend	wh3_main_ritual_dae_ascend_khorne
disable	wh3_main_effect_disable_ritual_dae_ascend	wh3_main_ritual_dae_ascend_nurgle
disable	wh3_main_effect_disable_ritual_dae_ascend	wh3_main_ritual_dae_ascend_slaanesh
disable	wh3_main_effect_disable_ritual_dae_ascend	wh3_main_ritual_dae_ascend_tzeentch
disable	wh3_main_effect_disable_ritual_dae_ascend	wh3_main_ritual_dae_ascend_undivided
disable	wh3_main_effect_enable_ritual_ksl_winter_dazh_upgraded	wh3_main_ritual_ksl_winter_dazh
enable	wh3_main_effect_enable_ritual_ksl_winter_dazh_upgraded	wh3_main_ritual_ksl_winter_dazh_upgraded
disable	wh3_main_effect_enable_ritual_ksl_winter_salyak_upgraded	wh3_main_ritual_ksl_winter_salyak
enable	wh3_main_effect_enable_ritual_ksl_winter_salyak_upgraded	wh3_main_ritual_ksl_winter_salyak_upgraded
disable	wh3_main_effect_enable_ritual_ksl_winter_tor_upgraded	wh3_main_ritual_ksl_winter_tor
enable	wh3_main_effect_enable_ritual_ksl_winter_tor_upgraded	wh3_main_ritual_ksl_winter_tor_upgraded
disable	wh3_main_effect_enable_ritual_ksl_winter_ursun_upgraded	wh3_main_ritual_ksl_winter_ursun
enable	wh3_main_effect_enable_ritual_ksl_winter_ursun_upgraded	wh3_main_ritual_ksl_winter_ursun_upgraded
ritual_percentage_cost_mod_targeted	wh3_main_effect_force_direct_infection_cost_hidden	wh3_main_ritual_nur_plague_agent_army
ritual_percentage_cost_mod_targeted	wh3_main_effect_force_direct_infection_cost_hidden	wh3_main_ritual_nur_plague_agent_settlement
ritual_percentage_cost_mod_targeted	wh3_main_effect_force_direct_infection_cost_hidden	wh3_main_ritual_nur_plague_target_army
ritual_percentage_cost_mod_targeted	wh3_main_effect_force_direct_infection_cost_hidden	wh3_main_ritual_nur_plague_target_settlement
ritual_percentage_cost_mod_targeted	wh3_main_effect_force_direct_infection_cost	wh3_main_ritual_nur_plague_agent_army
ritual_percentage_cost_mod_targeted	wh3_main_effect_force_direct_infection_cost	wh3_main_ritual_nur_plague_agent_settlement
ritual_percentage_cost_mod_targeted	wh3_main_effect_force_direct_infection_cost	wh3_main_ritual_nur_plague_target_army
ritual_percentage_cost_mod_targeted	wh3_main_effect_force_direct_infection_cost	wh3_main_ritual_nur_plague_target_settlement
