member	context	faction
diplomacy_FactionGroup_Rogue_LZD_Faction_CelestialStorm_&_OtherFactionHighElves	ACTOR	wh2_main_rogue_celestial_storm
diplomacy_FactionGroup_Rogue_LZD_Faction_CelestialStorm_&_OtherFactionHighElves_&_Negative	ACTOR	wh2_main_rogue_celestial_storm
diplomacy_FactionGroup_Rogue_LZD_Faction_CelestialStorm_&_OtherFactionHighElves_&_Positive	ACTOR	wh2_main_rogue_celestial_storm
diplomacy_FactionGroup_Rogue_LZD_Faction_CelestialStorm_&_OtherFactionLizardmen	ACTOR	wh2_main_rogue_celestial_storm
diplomacy_FactionGroup_Rogue_LZD_Faction_CelestialStorm_&_OtherFactionLizardmen_&_Negative	ACTOR	wh2_main_rogue_celestial_storm
diplomacy_FactionGroup_Rogue_LZD_Faction_CelestialStorm_&_OtherFactionLizardmen_&_Positive	ACTOR	wh2_main_rogue_celestial_storm
diplomacy_FactionGroup_Rogue_LZD_Faction_CelestialStorm_&_OtherFactionSkaven	ACTOR	wh2_main_rogue_celestial_storm
diplomacy_FactionGroup_Rogue_LZD_Faction_CelestialStorm_&_OtherFactionSkaven_&_Negative	ACTOR	wh2_main_rogue_celestial_storm
diplomacy_FactionGroup_Rogue_LZD_Faction_CelestialStorm_&_OtherFactionSkaven_&_Positive	ACTOR	wh2_main_rogue_celestial_storm
diplomacy_FactionGroup_Rogue_LZD_Faction_CelestialStorm_&_OtherFactionTombKings	ACTOR	wh2_main_rogue_celestial_storm
diplomacy_FactionGroup_Rogue_LZD_Faction_CelestialStorm_&_OtherFactionTombKings_&_Negative	ACTOR	wh2_main_rogue_celestial_storm
diplomacy_FactionGroup_Rogue_LZD_Faction_CelestialStorm_&_OtherFactionTombKings_&_Positive	ACTOR	wh2_main_rogue_celestial_storm
diplomacy_FactionGroup_Rogue_LZD_Faction_CelestialStorm_&_OtherFactionVamp	ACTOR	wh2_main_rogue_celestial_storm
diplomacy_FactionGroup_Rogue_LZD_Faction_CelestialStorm_&_OtherFactionVamp_&_Negative	ACTOR	wh2_main_rogue_celestial_storm
diplomacy_FactionGroup_Rogue_LZD_Faction_CelestialStorm_&_OtherFactionVamp_&_Positive	ACTOR	wh2_main_rogue_celestial_storm
diplomacy_FactionGroup_Rogue_LZD_Faction_CelestialStorm_&_OtherFactionWoodElves	ACTOR	wh2_main_rogue_celestial_storm
diplomacy_FactionGroup_Rogue_LZD_Faction_CelestialStorm_&_OtherFactionWoodElves_&_Negative	ACTOR	wh2_main_rogue_celestial_storm
diplomacy_FactionGroup_Rogue_LZD_Faction_CelestialStorm_&_OtherFactionWoodElves_&_Positive	ACTOR	wh2_main_rogue_celestial_storm
diplomacy_FactionGroup_Rogue_LZD_Faction_CelestialStorm_&_Positive	ACTOR	wh2_main_rogue_celestial_storm
diplomacy_FactionGroup_Rogue_NOR_Faction_HungWarband	ACTOR	wh2_main_rogue_hung_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_HungWarband_&_Negative	ACTOR	wh2_main_rogue_hung_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_HungWarband_&_OtherFactionBretonnia	ACTOR	wh2_main_rogue_hung_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_HungWarband_&_OtherFactionBretonnia_&_Negative	ACTOR	wh2_main_rogue_hung_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_HungWarband_&_OtherFactionBretonnia_&_Positive	ACTOR	wh2_main_rogue_hung_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_HungWarband_&_OtherFactionChaos	ACTOR	wh2_main_rogue_hung_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_HungWarband_&_OtherFactionChaos_&_Negative	ACTOR	wh2_main_rogue_hung_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_HungWarband_&_OtherFactionChaos_&_Positive	ACTOR	wh2_main_rogue_hung_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_HungWarband_&_OtherFactionDwarf	ACTOR	wh2_main_rogue_hung_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_HungWarband_&_OtherFactionDwarf_&_Negative	ACTOR	wh2_main_rogue_hung_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_HungWarband_&_OtherFactionDwarf_&_Positive	ACTOR	wh2_main_rogue_hung_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_HungWarband_&_OtherFactionEmpire	ACTOR	wh2_main_rogue_hung_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_HungWarband_&_OtherFactionEmpire_&_Negative	ACTOR	wh2_main_rogue_hung_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_HungWarband_&_OtherFactionEmpire_&_Positive	ACTOR	wh2_main_rogue_hung_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_HungWarband_&_OtherFactionGreenskin	ACTOR	wh2_main_rogue_hung_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_HungWarband_&_OtherFactionGreenskin_&_Negative	ACTOR	wh2_main_rogue_hung_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_HungWarband_&_OtherFactionGreenskin_&_Positive	ACTOR	wh2_main_rogue_hung_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_HungWarband_&_OtherFactionVamp	ACTOR	wh2_main_rogue_hung_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_HungWarband_&_OtherFactionVamp_&_Negative	ACTOR	wh2_main_rogue_hung_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_HungWarband_&_OtherFactionVamp_&_Positive	ACTOR	wh2_main_rogue_hung_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_HungWarband_&_Positive	ACTOR	wh2_main_rogue_hung_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_Kurgan_Warband	ACTOR	wh3_main_rogue_kurgan_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_Kurgan_Warband_&_Negative	ACTOR	wh3_main_rogue_kurgan_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_Kurgan_Warband_&_OtherFactionBretonnia	ACTOR	wh3_main_rogue_kurgan_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_Kurgan_Warband_&_OtherFactionBretonnia_&_Negative	ACTOR	wh3_main_rogue_kurgan_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_Kurgan_Warband_&_OtherFactionBretonnia_&_Positive	ACTOR	wh3_main_rogue_kurgan_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_Kurgan_Warband_&_OtherFactionChaos	ACTOR	wh3_main_rogue_kurgan_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_Kurgan_Warband_&_OtherFactionChaos_&_Negative	ACTOR	wh3_main_rogue_kurgan_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_Kurgan_Warband_&_OtherFactionChaos_&_Positive	ACTOR	wh3_main_rogue_kurgan_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_Kurgan_Warband_&_OtherFactionDwarf	ACTOR	wh3_main_rogue_kurgan_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_Kurgan_Warband_&_OtherFactionDwarf_&_Negative	ACTOR	wh3_main_rogue_kurgan_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_Kurgan_Warband_&_OtherFactionDwarf_&_Positive	ACTOR	wh3_main_rogue_kurgan_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_Kurgan_Warband_&_OtherFactionEmpire	ACTOR	wh3_main_rogue_kurgan_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_Kurgan_Warband_&_OtherFactionEmpire_&_Negative	ACTOR	wh3_main_rogue_kurgan_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_Kurgan_Warband_&_OtherFactionEmpire_&_Positive	ACTOR	wh3_main_rogue_kurgan_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_Kurgan_Warband_&_OtherFactionGreenskin	ACTOR	wh3_main_rogue_kurgan_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_Kurgan_Warband_&_OtherFactionGreenskin_&_Negative	ACTOR	wh3_main_rogue_kurgan_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_Kurgan_Warband_&_OtherFactionGreenskin_&_Positive	ACTOR	wh3_main_rogue_kurgan_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_Kurgan_Warband_&_OtherFactionVamp	ACTOR	wh3_main_rogue_kurgan_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_Kurgan_Warband_&_OtherFactionVamp_&_Negative	ACTOR	wh3_main_rogue_kurgan_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_Kurgan_Warband_&_OtherFactionVamp_&_Positive	ACTOR	wh3_main_rogue_kurgan_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_Kurgan_Warband_&_OtherFactionWoodElves	ACTOR	wh3_main_rogue_kurgan_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_Kurgan_Warband_&_OtherFactionWoodElves_&_Negative	ACTOR	wh3_main_rogue_kurgan_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_Kurgan_Warband_&_OtherFactionWoodElves_&_Positive	ACTOR	wh3_main_rogue_kurgan_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_Kurgan_Warband_&_Positive	ACTOR	wh3_main_rogue_kurgan_warband
diplomacy_FactionGroup_Rogue_NOR_Faction_TheChurningGulfRaiders	ACTOR	wh2_dlc11_cst_rogue_the_churning_gulf_raiders
diplomacy_FactionGroup_Rogue_NOR_Faction_TheChurningGulfRaiders_&_Negative	ACTOR	wh2_dlc11_cst_rogue_the_churning_gulf_raiders
diplomacy_FactionGroup_Rogue_NOR_Faction_TheChurningGulfRaiders_&_OtherFactionBretonnia	ACTOR	wh2_dlc11_cst_rogue_the_churning_gulf_raiders
diplomacy_FactionGroup_Rogue_NOR_Faction_TheChurningGulfRaiders_&_OtherFactionBretonnia_&_Negative	ACTOR	wh2_dlc11_cst_rogue_the_churning_gulf_raiders
diplomacy_FactionGroup_Rogue_NOR_Faction_TheChurningGulfRaiders_&_OtherFactionBretonnia_&_Positive	ACTOR	wh2_dlc11_cst_rogue_the_churning_gulf_raiders
diplomacy_FactionGroup_Rogue_NOR_Faction_TheChurningGulfRaiders_&_OtherFactionChaos	ACTOR	wh2_dlc11_cst_rogue_the_churning_gulf_raiders
diplomacy_FactionGroup_Rogue_NOR_Faction_TheChurningGulfRaiders_&_OtherFactionChaos_&_Negative	ACTOR	wh2_dlc11_cst_rogue_the_churning_gulf_raiders
diplomacy_FactionGroup_Rogue_NOR_Faction_TheChurningGulfRaiders_&_OtherFactionChaos_&_Positive	ACTOR	wh2_dlc11_cst_rogue_the_churning_gulf_raiders
diplomacy_FactionGroup_Rogue_NOR_Faction_TheChurningGulfRaiders_&_OtherFactionDwarf	ACTOR	wh2_dlc11_cst_rogue_the_churning_gulf_raiders
diplomacy_FactionGroup_Rogue_NOR_Faction_TheChurningGulfRaiders_&_OtherFactionDwarf_&_Negative	ACTOR	wh2_dlc11_cst_rogue_the_churning_gulf_raiders
diplomacy_FactionGroup_Rogue_NOR_Faction_TheChurningGulfRaiders_&_OtherFactionDwarf_&_Positive	ACTOR	wh2_dlc11_cst_rogue_the_churning_gulf_raiders
diplomacy_FactionGroup_Rogue_NOR_Faction_TheChurningGulfRaiders_&_OtherFactionEmpire	ACTOR	wh2_dlc11_cst_rogue_the_churning_gulf_raiders
diplomacy_FactionGroup_Rogue_NOR_Faction_TheChurningGulfRaiders_&_OtherFactionEmpire_&_Negative	ACTOR	wh2_dlc11_cst_rogue_the_churning_gulf_raiders
diplomacy_FactionGroup_Rogue_NOR_Faction_TheChurningGulfRaiders_&_OtherFactionEmpire_&_Positive	ACTOR	wh2_dlc11_cst_rogue_the_churning_gulf_raiders
diplomacy_FactionGroup_Rogue_NOR_Faction_TheChurningGulfRaiders_&_OtherFactionGreenskin	ACTOR	wh2_dlc11_cst_rogue_the_churning_gulf_raiders
diplomacy_FactionGroup_Rogue_NOR_Faction_TheChurningGulfRaiders_&_OtherFactionGreenskin_&_Negative	ACTOR	wh2_dlc11_cst_rogue_the_churning_gulf_raiders
diplomacy_FactionGroup_Rogue_NOR_Faction_TheChurningGulfRaiders_&_OtherFactionGreenskin_&_Positive	ACTOR	wh2_dlc11_cst_rogue_the_churning_gulf_raiders
diplomacy_FactionGroup_Rogue_NOR_Faction_TheChurningGulfRaiders_&_OtherFactionVamp	ACTOR	wh2_dlc11_cst_rogue_the_churning_gulf_raiders
diplomacy_FactionGroup_Rogue_NOR_Faction_TheChurningGulfRaiders_&_OtherFactionVamp_&_Negative	ACTOR	wh2_dlc11_cst_rogue_the_churning_gulf_raiders
diplomacy_FactionGroup_Rogue_NOR_Faction_TheChurningGulfRaiders_&_OtherFactionVamp_&_Positive	ACTOR	wh2_dlc11_cst_rogue_the_churning_gulf_raiders
diplomacy_FactionGroup_Rogue_NOR_Faction_TheChurningGulfRaiders_&_OtherFactionWoodElves	ACTOR	wh2_dlc11_cst_rogue_the_churning_gulf_raiders
diplomacy_FactionGroup_Rogue_NOR_Faction_TheChurningGulfRaiders_&_OtherFactionWoodElves_&_Negative	ACTOR	wh2_dlc11_cst_rogue_the_churning_gulf_raiders
diplomacy_FactionGroup_Rogue_NOR_Faction_TheChurningGulfRaiders_&_OtherFactionWoodElves_&_Positive	ACTOR	wh2_dlc11_cst_rogue_the_churning_gulf_raiders
diplomacy_FactionGroup_Rogue_NOR_Faction_TheChurningGulfRaiders_&_Positive	ACTOR	wh2_dlc11_cst_rogue_the_churning_gulf_raiders
diplomacy_FactionGroup_Rogue_NUR_Faction_Scaberaxs_Gluttons	ACTOR	wh3_main_rogue_scaberaxs_gluttons
diplomacy_FactionGroup_Rogue_NUR_Faction_Scaberaxs_Gluttons_&_Negative	ACTOR	wh3_main_rogue_scaberaxs_gluttons
diplomacy_FactionGroup_Rogue_NUR_Faction_Scaberaxs_Gluttons_&_OtherFactionCathay	ACTOR	wh3_main_rogue_scaberaxs_gluttons
diplomacy_FactionGroup_Rogue_NUR_Faction_Scaberaxs_Gluttons_&_OtherFactionCathay_&_Negative	ACTOR	wh3_main_rogue_scaberaxs_gluttons
diplomacy_FactionGroup_Rogue_NUR_Faction_Scaberaxs_Gluttons_&_OtherFactionCathay_&_Positive	ACTOR	wh3_main_rogue_scaberaxs_gluttons
diplomacy_FactionGroup_Rogue_NUR_Faction_Scaberaxs_Gluttons_&_OtherFactionDaemon	ACTOR	wh3_main_rogue_scaberaxs_gluttons
diplomacy_FactionGroup_Rogue_NUR_Faction_Scaberaxs_Gluttons_&_OtherFactionDaemon_&_Negative	ACTOR	wh3_main_rogue_scaberaxs_gluttons
diplomacy_FactionGroup_Rogue_NUR_Faction_Scaberaxs_Gluttons_&_OtherFactionDaemon_&_Positive	ACTOR	wh3_main_rogue_scaberaxs_gluttons
diplomacy_FactionGroup_Rogue_NUR_Faction_Scaberaxs_Gluttons_&_OtherFactionKhorne	ACTOR	wh3_main_rogue_scaberaxs_gluttons
diplomacy_FactionGroup_Rogue_NUR_Faction_Scaberaxs_Gluttons_&_OtherFactionKhorne_&_Negative	ACTOR	wh3_main_rogue_scaberaxs_gluttons
diplomacy_FactionGroup_Rogue_NUR_Faction_Scaberaxs_Gluttons_&_OtherFactionKhorne_&_Positive	ACTOR	wh3_main_rogue_scaberaxs_gluttons
diplomacy_FactionGroup_Rogue_NUR_Faction_Scaberaxs_Gluttons_&_OtherFactionKislev	ACTOR	wh3_main_rogue_scaberaxs_gluttons
diplomacy_FactionGroup_Rogue_NUR_Faction_Scaberaxs_Gluttons_&_OtherFactionKislev_&_Negative	ACTOR	wh3_main_rogue_scaberaxs_gluttons
diplomacy_FactionGroup_Rogue_NUR_Faction_Scaberaxs_Gluttons_&_OtherFactionKislev_&_Positive	ACTOR	wh3_main_rogue_scaberaxs_gluttons
diplomacy_FactionGroup_Rogue_NUR_Faction_Scaberaxs_Gluttons_&_OtherFactionNurgle	ACTOR	wh3_main_rogue_scaberaxs_gluttons
diplomacy_FactionGroup_Rogue_NUR_Faction_Scaberaxs_Gluttons_&_OtherFactionNurgle_&_Negative	ACTOR	wh3_main_rogue_scaberaxs_gluttons
diplomacy_FactionGroup_Rogue_NUR_Faction_Scaberaxs_Gluttons_&_OtherFactionNurgle_&_Positive	ACTOR	wh3_main_rogue_scaberaxs_gluttons
diplomacy_FactionGroup_Rogue_NUR_Faction_Scaberaxs_Gluttons_&_OtherFactionOgre	ACTOR	wh3_main_rogue_scaberaxs_gluttons
diplomacy_FactionGroup_Rogue_NUR_Faction_Scaberaxs_Gluttons_&_OtherFactionOgre_&_Negative	ACTOR	wh3_main_rogue_scaberaxs_gluttons
diplomacy_FactionGroup_Rogue_NUR_Faction_Scaberaxs_Gluttons_&_OtherFactionOgre_&_Positive	ACTOR	wh3_main_rogue_scaberaxs_gluttons
diplomacy_FactionGroup_Rogue_NUR_Faction_Scaberaxs_Gluttons_&_OtherFactionSlaanesh	ACTOR	wh3_main_rogue_scaberaxs_gluttons
diplomacy_FactionGroup_Rogue_NUR_Faction_Scaberaxs_Gluttons_&_OtherFactionSlaanesh_&_Negative	ACTOR	wh3_main_rogue_scaberaxs_gluttons
diplomacy_FactionGroup_Rogue_NUR_Faction_Scaberaxs_Gluttons_&_OtherFactionSlaanesh_&_Positive	ACTOR	wh3_main_rogue_scaberaxs_gluttons
diplomacy_FactionGroup_Rogue_NUR_Faction_Scaberaxs_Gluttons_&_OtherFactionTzeentch	ACTOR	wh3_main_rogue_scaberaxs_gluttons
diplomacy_FactionGroup_Rogue_NUR_Faction_Scaberaxs_Gluttons_&_OtherFactionTzeentch_&_Negative	ACTOR	wh3_main_rogue_scaberaxs_gluttons
diplomacy_FactionGroup_Rogue_NUR_Faction_Scaberaxs_Gluttons_&_OtherFactionTzeentch_&_Positive	ACTOR	wh3_main_rogue_scaberaxs_gluttons
diplomacy_FactionGroup_Rogue_NUR_Faction_Scaberaxs_Gluttons_&_Positive	ACTOR	wh3_main_rogue_scaberaxs_gluttons
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Glothal_Brood	ACTOR	wh3_main_rogue_the_glothal_brood
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Glothal_Brood_&_Negative	ACTOR	wh3_main_rogue_the_glothal_brood
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Glothal_Brood_&_OtherFactionCathay	ACTOR	wh3_main_rogue_the_glothal_brood
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Glothal_Brood_&_OtherFactionCathay_&_Negative	ACTOR	wh3_main_rogue_the_glothal_brood
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Glothal_Brood_&_OtherFactionCathay_&_Positive	ACTOR	wh3_main_rogue_the_glothal_brood
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Glothal_Brood_&_OtherFactionDaemon	ACTOR	wh3_main_rogue_the_glothal_brood
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Glothal_Brood_&_OtherFactionDaemon_&_Negative	ACTOR	wh3_main_rogue_the_glothal_brood
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Glothal_Brood_&_OtherFactionDaemon_&_Positive	ACTOR	wh3_main_rogue_the_glothal_brood
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Glothal_Brood_&_OtherFactionKhorne	ACTOR	wh3_main_rogue_the_glothal_brood
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Glothal_Brood_&_OtherFactionKhorne_&_Negative	ACTOR	wh3_main_rogue_the_glothal_brood
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Glothal_Brood_&_OtherFactionKhorne_&_Positive	ACTOR	wh3_main_rogue_the_glothal_brood
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Glothal_Brood_&_OtherFactionKislev	ACTOR	wh3_main_rogue_the_glothal_brood
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Glothal_Brood_&_OtherFactionKislev_&_Negative	ACTOR	wh3_main_rogue_the_glothal_brood
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Glothal_Brood_&_OtherFactionKislev_&_Positive	ACTOR	wh3_main_rogue_the_glothal_brood
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Glothal_Brood_&_OtherFactionNurgle	ACTOR	wh3_main_rogue_the_glothal_brood
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Glothal_Brood_&_OtherFactionNurgle_&_Negative	ACTOR	wh3_main_rogue_the_glothal_brood
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Glothal_Brood_&_OtherFactionNurgle_&_Positive	ACTOR	wh3_main_rogue_the_glothal_brood
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Glothal_Brood_&_OtherFactionOgre	ACTOR	wh3_main_rogue_the_glothal_brood
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Glothal_Brood_&_OtherFactionOgre_&_Negative	ACTOR	wh3_main_rogue_the_glothal_brood
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Glothal_Brood_&_OtherFactionOgre_&_Positive	ACTOR	wh3_main_rogue_the_glothal_brood
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Glothal_Brood_&_OtherFactionSlaanesh	ACTOR	wh3_main_rogue_the_glothal_brood
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Glothal_Brood_&_OtherFactionSlaanesh_&_Negative	ACTOR	wh3_main_rogue_the_glothal_brood
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Glothal_Brood_&_OtherFactionSlaanesh_&_Positive	ACTOR	wh3_main_rogue_the_glothal_brood
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Glothal_Brood_&_OtherFactionTzeentch	ACTOR	wh3_main_rogue_the_glothal_brood
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Glothal_Brood_&_OtherFactionTzeentch_&_Negative	ACTOR	wh3_main_rogue_the_glothal_brood
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Glothal_Brood_&_OtherFactionTzeentch_&_Positive	ACTOR	wh3_main_rogue_the_glothal_brood
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Glothal_Brood_&_Positive	ACTOR	wh3_main_rogue_the_glothal_brood
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Putrid_Swarm	ACTOR	wh3_main_rogue_the_putrid_swarm
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Putrid_Swarm_&_Negative	ACTOR	wh3_main_rogue_the_putrid_swarm
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Putrid_Swarm_&_OtherFactionCathay	ACTOR	wh3_main_rogue_the_putrid_swarm
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Putrid_Swarm_&_OtherFactionCathay_&_Negative	ACTOR	wh3_main_rogue_the_putrid_swarm
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Putrid_Swarm_&_OtherFactionCathay_&_Positive	ACTOR	wh3_main_rogue_the_putrid_swarm
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Putrid_Swarm_&_OtherFactionDaemon	ACTOR	wh3_main_rogue_the_putrid_swarm
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Putrid_Swarm_&_OtherFactionDaemon_&_Negative	ACTOR	wh3_main_rogue_the_putrid_swarm
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Putrid_Swarm_&_OtherFactionDaemon_&_Positive	ACTOR	wh3_main_rogue_the_putrid_swarm
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Putrid_Swarm_&_OtherFactionKhorne	ACTOR	wh3_main_rogue_the_putrid_swarm
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Putrid_Swarm_&_OtherFactionKhorne_&_Negative	ACTOR	wh3_main_rogue_the_putrid_swarm
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Putrid_Swarm_&_OtherFactionKhorne_&_Positive	ACTOR	wh3_main_rogue_the_putrid_swarm
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Putrid_Swarm_&_OtherFactionKislev	ACTOR	wh3_main_rogue_the_putrid_swarm
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Putrid_Swarm_&_OtherFactionKislev_&_Negative	ACTOR	wh3_main_rogue_the_putrid_swarm
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Putrid_Swarm_&_OtherFactionKislev_&_Positive	ACTOR	wh3_main_rogue_the_putrid_swarm
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Putrid_Swarm_&_OtherFactionNurgle	ACTOR	wh3_main_rogue_the_putrid_swarm
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Putrid_Swarm_&_OtherFactionNurgle_&_Negative	ACTOR	wh3_main_rogue_the_putrid_swarm
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Putrid_Swarm_&_OtherFactionNurgle_&_Positive	ACTOR	wh3_main_rogue_the_putrid_swarm
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Putrid_Swarm_&_OtherFactionOgre	ACTOR	wh3_main_rogue_the_putrid_swarm
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Putrid_Swarm_&_OtherFactionOgre_&_Negative	ACTOR	wh3_main_rogue_the_putrid_swarm
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Putrid_Swarm_&_OtherFactionOgre_&_Positive	ACTOR	wh3_main_rogue_the_putrid_swarm
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Putrid_Swarm_&_OtherFactionSlaanesh	ACTOR	wh3_main_rogue_the_putrid_swarm
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Putrid_Swarm_&_OtherFactionSlaanesh_&_Negative	ACTOR	wh3_main_rogue_the_putrid_swarm
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Putrid_Swarm_&_OtherFactionSlaanesh_&_Positive	ACTOR	wh3_main_rogue_the_putrid_swarm
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Putrid_Swarm_&_OtherFactionTzeentch	ACTOR	wh3_main_rogue_the_putrid_swarm
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Putrid_Swarm_&_OtherFactionTzeentch_&_Negative	ACTOR	wh3_main_rogue_the_putrid_swarm
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Putrid_Swarm_&_OtherFactionTzeentch_&_Positive	ACTOR	wh3_main_rogue_the_putrid_swarm
diplomacy_FactionGroup_Rogue_NUR_Faction_The_Putrid_Swarm_&_Positive	ACTOR	wh3_main_rogue_the_putrid_swarm
diplomacy_FactionGroup_Rogue_OGR_Faction_The_Challenge_Stone_Pact	ACTOR	wh3_main_rogue_the_challenge_stone_pact
diplomacy_FactionGroup_Rogue_OGR_Faction_The_Challenge_Stone_Pact_&_Negative	ACTOR	wh3_main_rogue_the_challenge_stone_pact
diplomacy_FactionGroup_Rogue_OGR_Faction_The_Challenge_Stone_Pact_&_OtherFactionCathay	ACTOR	wh3_main_rogue_the_challenge_stone_pact
diplomacy_FactionGroup_Rogue_OGR_Faction_The_Challenge_Stone_Pact_&_OtherFactionCathay_&_Negative	ACTOR	wh3_main_rogue_the_challenge_stone_pact
diplomacy_FactionGroup_Rogue_OGR_Faction_The_Challenge_Stone_Pact_&_OtherFactionCathay_&_Positive	ACTOR	wh3_main_rogue_the_challenge_stone_pact
diplomacy_FactionGroup_Rogue_OGR_Faction_The_Challenge_Stone_Pact_&_OtherFactionDaemon	ACTOR	wh3_main_rogue_the_challenge_stone_pact
diplomacy_FactionGroup_Rogue_OGR_Faction_The_Challenge_Stone_Pact_&_OtherFactionDaemon_&_Negative	ACTOR	wh3_main_rogue_the_challenge_stone_pact
diplomacy_FactionGroup_Rogue_OGR_Faction_The_Challenge_Stone_Pact_&_OtherFactionDaemon_&_Positive	ACTOR	wh3_main_rogue_the_challenge_stone_pact
