region	campaign	id	owning_faction	faction_capital	base_population	base_max_population	population	base_gdp	town_wealth	rebel_faction	cultural_originator	rebel_faction_name	settler_rebellions_enabled	capture_prestige	long_description	development_points	base_fertility	slot_cap
wh3_main_combi_region_the_tower_of_khrakk	wh3_main_combi	231603360	305475951	true	10000	50000	10000	0	0	wh3_dlc20_chs_azazel	wh_dlc08_sc_nor_norsca		false	0		0	0	8
wh3_main_combi_region_the_tower_of_torment	wh3_main_combi	231415809	1589325213	false	10000	50000	10000	0	0	wh3_dlc20_nor_tong	wh_main_sc_chs_chaos		false	0		0	0	4
wh3_main_combi_region_the_twisted_glade	wh3_main_combi	887993552	544554827	true	10000	50000	10000	0	0	wh2_dlc11_cst_the_drowned	wh_main_sc_vmp_vampire_counts		false	0		0	0	8
wh3_main_combi_region_the_twisted_towers	wh3_main_combi	1146327557	1153480027	true	10000	50000	10000	0	0	wh3_main_sla_subtle_torture	wh_main_sc_chs_chaos		false	0		0	0	8
wh3_main_combi_region_the_volary	wh3_main_combi	770168591	542899430	true	10000	50000	10000	0	0	wh3_dlc23_chd_zhatan	wh_main_sc_chs_chaos		false	0		0	0	8
wh3_main_combi_region_the_witchwood	wh3_main_combi	1938755130	202058440	true	10000	50000	10000	0	0	wh2_dlc16_wef_sisters_of_twilight	wh_dlc05_sc_wef_wood_elves		false	0		1	0	10
wh3_main_combi_region_the_writhing_fortress	wh3_main_combi	353990170	1114567555	false	10000	50000	10000	0	0	wh_main_chs_chaos	wh_main_sc_chs_chaos		false	0		0	0	8
wh3_main_combi_region_thrice_cursed_peak	wh3_main_combi	1314481203	1754835792	false	10000	50000	10000	0	0	wh2_main_dwf_spine_of_sotek_dwarfs	wh_main_sc_dwf_dwarfs		false	0		0	0	4
wh3_main_combi_region_titans_notch	wh3_main_combi	1415889257	70804551	false	100000	50000	10000	0	0	wh3_main_grn_tusked_sunz	wh3_main_sc_ogr_ogre_kingdoms		false	0		0	0	4
wh3_main_combi_region_tlanxla	wh3_main_combi	179760183	2035650351	false	10000	50000	10000	0	0	wh2_main_lzd_tlaxtlan	wh2_main_sc_lzd_lizardmen		false	0		0	0	4
wh3_main_combi_region_tlaqua	wh3_main_combi	1192925865	568296057	true	10000	50000	10000	0	0	wh2_main_lzd_tlaqua	wh2_main_sc_lzd_lizardmen		false	0		0	0	8
wh3_main_combi_region_tlaxtlan	wh3_main_combi	587018346	2035650351	true	10000	50000	10000	0	0	wh2_main_lzd_tlaxtlan	wh2_main_sc_lzd_lizardmen		false	0		0	0	8
wh3_main_combi_region_tlax	wh3_main_combi	1851313041	569532132	false	10000	50000	10000	0	0	wh2_main_lzd_xlanhuapec	wh2_main_sc_lzd_lizardmen		false	0		0	0	4
wh3_main_combi_region_tobaro	wh3_main_combi	892484449	1890165015	false	10000	50000	10000	0	0	wh_main_teb_estalia	wh_main_sc_teb_teb		false	0		0	0	4
wh3_main_combi_region_tor_achare	wh3_main_combi	392293917	1537615998	true	10000	50000	10000	0	0	wh2_main_hef_chrace	wh2_main_sc_hef_high_elves		false	0		0	0	8
wh3_main_combi_region_tor_anlec	wh3_main_combi	2074135621	1196890600	true	10000	50000	10000	0	0	wh2_main_hef_nagarythe	wh2_main_sc_hef_high_elves		false	0		0	0	8
wh3_main_combi_region_tor_anroc	wh3_main_combi	337580736	253361864	true	10000	50000	10000	0	0	wh2_main_hef_tiranoc	wh2_main_sc_hef_high_elves		false	0		0	0	8
wh3_main_combi_region_tor_dranil	wh3_main_combi	1342490232	1196890600	false	10000	50000	10000	0	0	wh2_main_hef_nagarythe	wh2_main_sc_hef_high_elves		false	0		0	0	4
wh3_main_combi_region_tor_elasor	wh3_main_combi	653544465	1963923375	false	10000	50000	10000	0	0	wh3_dlc27_hef_aislinn	wh2_main_sc_hef_high_elves		false	0		0	0	4
wh3_main_combi_region_tor_elyr	wh3_main_combi	791720247	951716403	true	10000	50000	10000	0	0	wh2_main_hef_ellyrion	wh2_main_sc_hef_high_elves		false	0		0	0	8
wh3_main_combi_region_tor_finu	wh3_main_combi	1797539309	953089787	true	10000	50000	10000	0	0	wh2_main_hef_saphery	wh2_main_sc_hef_high_elves		false	0		0	0	4
wh3_main_combi_region_tor_koruali	wh3_main_combi	500471416	267968718	true	10000	50000	10000	0	0	wh2_main_hef_cothique	wh2_main_sc_hef_high_elves		false	0		0	0	8
wh3_main_combi_region_tor_saroir	wh3_main_combi	707503896	1196890600	false	10000	50000	10000	0	0	wh2_main_hef_avelorn	wh2_main_sc_hef_high_elves		false	0		0	0	4
wh3_main_combi_region_tor_sethai	wh3_main_combi	1246506182	38532181	false	10000	50000	10000	0	0	wh2_main_hef_caledor	wh2_main_sc_hef_high_elves		false	0		0	0	4
wh3_main_combi_region_tor_surpindar	wh3_main_combi	1168526907	783780650	true	10000	50000	10000	0	0	wh2_main_hef_fortress_of_dawn	wh2_main_sc_hef_high_elves		false	0		0	0	4
wh3_main_combi_region_tor_yvresse	wh3_main_combi	327707491	500783776	true	10000	50000	10000	0	0	wh2_main_hef_yvresse	wh2_main_sc_hef_high_elves		false	0		0	0	8
wh3_main_combi_region_tower_of_ashung	wh3_main_combi	480409273	1224603894	true	10000	50000	10000	0	0	wh3_dlc21_nor_wyrmkins	wh3_main_sc_cth_cathay		false	0		0	0	8
wh3_main_combi_region_tower_of_gorgoth	wh3_main_combi	1526103381	1823236257	true	10000	50000	10000	0	0	wh3_dlc23_chd_minor_faction	wh3_dlc23_sc_chd_chaos_dwarfs		false	0		0	0	8
wh3_main_combi_region_tower_of_lysean	wh3_main_combi	1438727865	2063015132	false	10000	50000	10000	0	0	wh2_main_hef_eataine	wh2_main_sc_hef_high_elves		false	0		0	0	4
wh3_main_combi_region_tower_of_the_stars	wh3_main_combi	482498574	1963923375	false	10000	50000	10000	0	0	wh3_dlc27_hef_aislinn	wh2_main_sc_hef_high_elves		false	0		0	0	4
wh3_main_combi_region_tower_of_the_sun	wh3_main_combi	388587352	1963923375	true	10000	50000	10000	0	0	wh3_dlc27_hef_aislinn	wh2_main_sc_hef_high_elves		false	0		0	0	8
wh3_main_combi_region_tralinia	wh3_main_combi	1169385667	1810179394	false	10000	50000	10000	0	0	wh2_main_hef_yvresse	wh2_main_sc_hef_high_elves		false	0		0	0	4
wh3_main_combi_region_tribeslaughter	wh3_main_combi	1198380196	836052260	false	10000	50000	10000	0	0	wh3_main_ogr_lazarghs	wh_dlc08_sc_nor_norsca		false	0		0	0	4
wh3_main_combi_region_troll_fjord	wh3_main_combi	1922366648	178708155	true	10000	50000	10000	0	0	wh_main_nor_bjornling	wh_dlc08_sc_nor_norsca		false	0		0	0	4
wh3_main_combi_region_turtle_gate	wh3_main_combi	888839380	1593776653	false	10000	50000	10000	0	0	wh3_main_cth_imperial_wardens	wh3_main_sc_cth_cathay		false	0		0	0	4
wh3_main_combi_region_tyrant_peak	wh3_main_combi	932568533	1228528422	true	10000	50000	10000	0	0	wh2_dlc16_skv_clan_gritus	wh2_main_sc_skv_skaven		false	0		0	0	8
wh3_main_combi_region_ubersreik	wh3_main_combi	1908443476	1994558830	false	10000	50000	10000	0	0	wh_main_emp_empire	wh_main_sc_emp_empire		false	0		0	0	4
wh3_main_combi_region_unicorn_gate	wh3_main_combi	755256561	951716403	false	10000	50000	10000	0	0	wh2_main_hef_ellyrion	wh2_main_sc_hef_high_elves		false	0		0	0	2
wh3_main_combi_region_uzkulak	wh3_main_combi	211690319	1226683887	true	10000	50000	10000	0	0	wh3_dlc23_chd_astragoth	wh3_dlc23_sc_chd_chaos_dwarfs		false	0		0	0	8
wh3_main_combi_region_valayas_sorrow	wh3_main_combi	1031263390	270212848	false	10000	50000	10000	0	0	wh_main_grn_red_fangs	wh_main_sc_grn_greenskins		false	0		0	0	4
wh3_main_combi_region_vale_of_titans	wh3_main_combi	2005819058		false	10000	50000	10000	0	0	wh3_main_ogr_bloodmaw	wh3_main_sc_ogr_ogre_kingdoms		false	0		0	0	4
wh3_main_combi_region_valley_of_horns	wh3_main_combi	516613558	676592859	false	10000	50000	10000	0	0	wh3_main_ogr_crossed_clubs	wh3_main_sc_ogr_ogre_kingdoms		false	0		0	0	4
wh3_main_combi_region_varenka_hills	wh3_main_combi	414783993	1511910055	false	10000	50000	10000	0	0	wh_main_dwf_barak_varr	wh_main_sc_dwf_dwarfs		false	0		0	0	4
wh3_main_combi_region_varg_camp	wh3_main_combi	882141902	546858755	true	10000	50000	10000	0	0	wh_main_nor_varg	wh_dlc08_sc_nor_norsca		false	0		0	0	4
wh3_main_combi_region_vauls_anvil_loren	wh3_main_combi	152890019	831822567	true	10000	50000	10000	0	0	wh_dlc05_wef_torgovann	wh_dlc05_sc_wef_wood_elves		false	0		0	0	10
wh3_main_combi_region_vauls_anvil_naggaroth	wh3_main_combi	596297921	675348787	false	10000	50000	10000	0	0	wh2_main_def_drackla_coven	wh2_main_sc_def_dark_elves		false	0		0	0	4
wh3_main_combi_region_vauls_anvil_ulthuan	wh3_main_combi	293871169	38532181	true	10000	50000	10000	0	0	wh2_main_hef_caledor	wh2_main_sc_hef_high_elves		false	0		0	0	8
wh3_main_combi_region_venom_glade	wh3_main_combi	475758674	874508441	false	10000	50000	10000	0	0	wh2_main_def_clar_karond	wh2_main_sc_def_dark_elves		false	0		0	0	4
wh3_main_combi_region_verdanos	wh3_main_combi	1298907923	498737377	false	10000	50000	10000	0	0	wh_main_teb_border_princes	wh_main_sc_teb_teb		false	0		0	0	4
wh3_main_combi_region_village_of_the_moon	wh3_main_combi	656066045	927200392	false	10000	50000	10000	0	0	wh3_main_grn_dimned_sun	wh3_main_sc_cth_cathay		false	0		0	0	4
wh3_main_combi_region_village_of_the_tigermen	wh3_main_combi	1482499953	730471226	true	10000	50000	10000	0	0	wh3_main_cth_burning_wind_nomads	wh3_main_sc_cth_cathay		false	0		0	0	4
wh3_main_combi_region_vitevo	wh3_main_combi	274592981	1869225456	false	100000	500000	100000	0	0	wh3_main_ksl_the_ice_court	wh3_main_sc_ksl_kislev		false	0		0	0	4
wh3_main_combi_region_volcanos_heart	wh3_main_combi	1526021430	2030819466	false	100000	50000	10000	0	0	wh3_main_chs_gharhar	wh_main_sc_chs_chaos		false	0		0	0	4
wh3_main_combi_region_volksgrad	wh3_main_combi	1879785446	1326199041	false	10000	50000	10000	0	0	wh3_main_ksl_ropsmenn_clan	wh3_main_sc_ksl_kislev		false	0		0	0	8
wh3_main_combi_region_volulltrax	wh3_main_combi	1270057101	1761450491	false	100000	50000	10000	0	0	wh3_main_nur_bubonic_swarm	wh_main_sc_chs_chaos		false	0		0	0	4
wh3_main_combi_region_vulture_mountain	wh3_main_combi	1073287376	1007110647	true	10000	50000	10000	0	0	wh2_main_dwf_greybeards_prospectors	wh_main_sc_dwf_dwarfs		false	0		0	0	8
wh3_main_combi_region_waili_village	wh3_main_combi	1601905591	730471226	false	10000	50000	10000	0	0	wh3_main_cth_the_jade_custodians	wh3_main_sc_cth_cathay		false	0		0	0	4
wh3_main_combi_region_waldenhof	wh3_main_combi	535817724	806473390	false	10000	50000	10000	0	0	wh_main_vmp_rival_sylvanian_vamps	wh_main_sc_vmp_vampire_counts		false	0		0	0	4
wh3_main_combi_region_waterfall_palace	wh3_main_combi	1439854720	645781362	true	10000	50000	10000	0	0	wh_dlc05_wef_argwylon	wh_dlc05_sc_wef_wood_elves		false	0		1	0	10
wh3_main_combi_region_wei_jin	wh3_main_combi	1860208531	1612875393	true	10000	50000	10000	0	0	wh3_main_cth_celestial_loyalists	wh3_main_sc_cth_cathay		false	0		0	0	10
wh3_main_combi_region_weismund	wh3_main_combi	192211697	1114600230	false	10000	50000	10000	0	0	wh_main_emp_middenland	wh_main_sc_emp_empire		false	0		0	0	4
wh3_main_combi_region_wellsprings_of_eternity	wh3_main_combi	1432372104	906517539	true	10000	50000	10000	0	0	wh2_main_grn_blue_vipers	wh2_main_sc_lzd_lizardmen		false	0		0	0	4
wh3_main_combi_region_weng_chang	wh3_main_combi	1541899455	48610513	false	10000	50000	10000	0	0	wh3_main_cth_rebel_lords_of_nan_yang	wh3_main_sc_cth_cathay		false	0		0	0	4
wh3_main_combi_region_white_tower_of_hoeth	wh3_main_combi	450920531	953089787	true	10000	50000	10000	0	0	wh2_main_hef_saphery	wh2_main_sc_hef_high_elves		false	0		0	0	8
wh3_main_combi_region_whitefire_tor	wh3_main_combi	1811488661	951716403	false	10000	50000	10000	0	0	wh2_main_hef_ellyrion	wh2_main_sc_hef_high_elves		false	0		0	0	4
wh3_main_combi_region_whitepeak	wh3_main_combi	1560988515	253361864	false	10000	50000	10000	0	0	wh2_main_hef_tiranoc	wh2_main_sc_hef_high_elves		false	0		0	0	4
wh3_main_combi_region_winter_pyre	wh3_main_combi	623624109	2053564926	false	10000	50000	10000	0	0	wh_main_nor_aesling	wh_dlc08_sc_nor_norsca		false	0		0	0	4
wh3_main_combi_region_wissenburg	wh3_main_combi	1429439249	2096232174	false	10000	50000	10000	0	0	wh_main_emp_wissenland	wh_main_sc_emp_empire		false	0		0	0	4
wh3_main_combi_region_wizard_caliphs_palace	wh3_main_combi	1697288868	1040769121	true	10000	50000	10000	0	0	wh2_dlc09_tmb_followers_of_nagash	wh2_dlc09_sc_tmb_tomb_kings		false	0		0	0	8
wh3_main_combi_region_wolfenburg	wh3_main_combi	1952283633	1038458061	true	10000	50000	10000	0	0	wh_main_emp_ostland	wh_main_sc_emp_empire		false	0		0	0	8
wh3_main_combi_region_worlds_edge_archway	wh3_main_combi	342160779	709318746	false	10000	50000	10000	0	0	wh_main_grn_bloody_spearz	wh_main_sc_dwf_dwarfs		false	0		0	0	4
wh3_main_combi_region_wreckers_point	wh3_main_combi	105005528	1184031258	false	10000	50000	10000	0	0	wh_dlc03_grn_black_pit	wh_main_sc_grn_greenskins		false	0		0	0	4
wh3_main_combi_region_wurtbad	wh3_main_combi	662635387	2143875224	true	10000	50000	10000	0	0	wh_main_emp_stirland	wh_main_sc_emp_empire		false	0		0	0	8
wh3_main_combi_region_xahutec	wh3_main_combi	1296770293	2035650351	false	10000	50000	10000	0	0	wh2_main_lzd_xlanhuapec	wh2_main_sc_lzd_lizardmen		false	0		0	0	4
wh3_main_combi_region_xen_wu	wh3_main_combi	1242577913	257714636	true	10000	50000	10000	0	0	wh3_main_skv_clan_krizzor	wh3_main_sc_cth_cathay		false	0		0	0	4
wh3_main_combi_region_xhotl	wh3_main_combi	152163559	982058306	true	10000	50000	10000	0	0	wh2_dlc12_skv_clan_fester	wh2_main_sc_lzd_lizardmen		false	0		0	0	4
wh3_main_combi_region_xing_po	wh3_main_combi	1718762460	1293784377	true	10000	50000	10000	0	0	wh2_main_skv_clan_eshin	wh3_main_sc_cth_cathay		false	0		0	0	4
wh3_main_combi_region_xlanhuapec	wh3_main_combi	831444469	684447420	true	10000	50000	10000	0	0	wh2_main_lzd_xlanhuapec	wh2_main_sc_lzd_lizardmen		false	0		0	0	8
wh3_main_combi_region_xlanzec	wh3_main_combi	107058762	794419093	true	10000	50000	10000	0	0	wh2_dlc12_lzd_cult_of_sotek	wh2_main_sc_lzd_lizardmen		false	0		0	0	4
wh3_main_combi_region_yetchitch	wh3_main_combi	568185349		false	100000	500000	100000	0	0	wh3_main_ksl_ropsmenn_clan	wh3_main_sc_ksl_kislev		false	0		0	0	4
wh3_main_combi_region_yhetee_peak	wh3_main_combi	1286503090	70804551	true	10000	50000	10000	0	0	wh3_main_ogr_mountaineaters	wh3_main_sc_ogr_ogre_kingdoms		false	0		0	0	8
wh3_main_combi_region_yuatek	wh3_main_combi	1013285149	868342360	false	10000	50000	10000	0	0	wh3_main_skv_clan_morbidus	wh2_main_sc_lzd_lizardmen		false	0		0	0	4
wh3_main_combi_region_zanbaijin	wh3_main_combi	49965312	439368868	true	10000	50000	10000	0	0	wh3_dlc25_nur_tamurkhan	wh_main_sc_chs_chaos		false	0		0	0	8
wh3_main_combi_region_zandri	wh3_main_combi	121910986	1575377	true	10000	50000	10000	0	0	wh2_main_vmp_strygos_empire	wh2_dlc09_sc_tmb_tomb_kings		false	0		0	0	4
wh3_main_combi_region_zarakzil	wh3_main_combi	798780658	1765441450	true	10000	50000	10000	0	0	wh_main_grn_broken_nose	wh_main_sc_dwf_dwarfs		false	0		0	0	4
wh3_main_combi_region_zavastra	wh3_main_combi	219698393	561137669	false	10000	50000	10000	0	0	wh3_main_ksl_the_ice_court	wh3_main_sc_ksl_kislev		false	0		0	0	4
wh3_main_combi_region_zhanshi	wh3_main_combi	820657218	583581759	true	10000	50000	10000	0	0	wh3_main_cth_the_jade_custodians	wh3_main_sc_cth_cathay		false	0		0	0	8
wh3_main_combi_region_zharr_naggrund	wh3_main_combi	1802431722	835127146	true	10000	50000	10000	0	0	wh3_dlc23_chd_conclave	wh3_dlc23_sc_chd_chaos_dwarfs		false	0		0	0	10
wh3_main_combi_region_zhizhu	wh3_main_combi	1794280876	1443157541	false	10000	50000	10000	0	0	wh3_main_cth_celestial_loyalists	wh3_main_sc_cth_cathay		false	0		0	0	4
wh3_main_combi_region_zhufbar	wh3_main_combi	1054296646	1767864392	true	10000	50000	10000	0	0	wh_main_dwf_zhufbar	wh_main_sc_dwf_dwarfs		false	0		0	0	8
wh3_main_combi_region_ziggurat_of_dawn	wh3_main_combi	1304916857	708758271	false	10000	50000	10000	0	0	wh2_main_nor_skeggi	wh2_main_sc_lzd_lizardmen		false	0		0	0	4
wh3_main_combi_region_zlatlan	wh3_main_combi	1779896735	868342360	true	10000	50000	10000	0	0	wh2_main_lzd_zlatan	wh2_main_sc_lzd_lizardmen		false	0		0	0	8
wh3_main_combi_region_zoishenk	wh3_main_combi	2138280508	18203086	true	10000	50000	10000	0	0	wh3_main_ksl_ungol_kindred	wh3_main_sc_ksl_kislev		false	0		0	0	4
wh3_main_combi_region_zvorak	wh3_main_combi	2143003255	498737377	false	10000	50000	10000	0	0	wh_main_teb_border_princes	wh_main_sc_teb_teb		false	0		0	0	4
wh3_prologue_region_broken_lands_tong_hall	wh3_main_prologue	1011118962	2057104912	true	10000	50000	10000	0	0	wh_main_nor_norsca_rebels	wh_dlc08_sc_nor_norsca		false	0		0	0	6
wh3_prologue_region_canyons_of_gore_gore_town	wh3_main_prologue	1628670984	846885740	true	10000	50000	10000	0	0	wh_main_nor_norsca_rebels	wh_dlc08_sc_nor_norsca		false	0		0	0	6
wh3_prologue_region_crimson_vale_hall_of_the_keepers	wh3_main_prologue	1643146236	674083365	true	10000	50000	10000	0	0	wh3_main_kho_khorne_rebels	wh_main_sc_chs_chaos		false	0		0	0	6
wh3_prologue_region_fleshlands_blood_haven	wh3_main_prologue	1287290906	674083365	true	10000	50000	10000	0	0	wh3_main_kho_khorne_rebels	wh_main_sc_chs_chaos		false	0		0	0	6
wh3_prologue_region_frozen_plains_dervingard	wh3_main_prologue	327386581	1022706102	true	10000	50000	10000	0	0	wh3_main_ksl_kislev_rebels	wh_dlc08_sc_nor_norsca		false	0		0	0	6
wh3_prologue_region_ice_canyon_beacon_fort	wh3_main_prologue	736124118	1377352843	true	10000	50000	10000	0	0	wh3_main_ksl_kislev_rebels	wh3_main_pro_sc_ksl_kislev		false	0		0	0	4
wh3_prologue_region_icecaid_pass_claw_reach	wh3_main_prologue	1004055566	1534714846	true	10000	50000	10000	0	0	wh3_main_tze_tzeentch_rebels	wh_main_sc_chs_chaos		false	0		0	0	4
wh3_prologue_region_mirror_marshes_the_loci_palace	wh3_main_prologue	16507661	1534714846	true	10000	50000	10000	0	0	wh_main_nor_norsca_rebels	wh_dlc08_sc_nor_norsca		false	0		0	0	4
wh3_prologue_region_mountain_pass_kislev_refuge	wh3_main_prologue	1907678240		false	10000	50000	10000	0	0	wh3_main_ksl_kislev_rebels	wh3_main_pro_sc_ksl_kislev		false	0		0	0	4
wh3_prologue_region_plains_of_brass_the_tah_camp	wh3_main_prologue	1485973552	1088526816	true	10000	50000	10000	0	0	wh_main_nor_norsca_rebels	wh_dlc08_sc_nor_norsca		false	0		0	0	6
wh3_prologue_region_river_of_the_flux_the_fording_place	wh3_main_prologue	2012954553	5681515	true	10000	50000	10000	0	0	wh3_main_tze_tzeentch_rebels	wh_main_sc_chs_chaos		false	0		0	0	6
wh3_prologue_region_the_falls_of_circatrex_the_rookery	wh3_main_prologue	1069271015	952073032	true	10000	50000	10000	0	0	wh3_main_tze_tzeentch_rebels	wh_main_sc_chs_chaos		false	0		0	0	6
wh3_prologue_region_the_maze_keep_mansion_of_eyes	wh3_main_prologue	828486188	5681515	true	10000	50000	10000	0	0	wh3_main_tze_tzeentch_rebels	wh_main_sc_chs_chaos		false	0		0	0	4
wh3_prologue_region_the_scarlet_steppes_the_blood_moot	wh3_main_prologue	757716632	674083365	true	10000	50000	10000	0	0	wh3_main_kho_khorne_rebels	wh_main_sc_chs_chaos		false	0		0	0	6
wh3_prologue_region_the_void_steppes_the_monolith_of_the_void	wh3_main_prologue	905877173	1044758518	true	10000	50000	10000	0	0	wh3_main_tze_tzeentch_rebels	wh_main_sc_chs_chaos		false	0		0	0	6
