key	table_name	patch_key
wh2_main_special_settlement_sartosa_other_2	building_levels	wh_main_emp_settlement_major_2
wh2_main_special_settlement_sartosa_other_3	building_levels	wh_main_emp_settlement_major_3
wh2_main_special_settlement_sartosa_other_4	building_levels	wh_main_emp_settlement_major_4
wh2_main_special_settlement_sartosa_other_5	building_levels	wh_main_emp_settlement_major_5
wh2_main_special_settlement_sartosa_other_ruin	building_levels	wh_main_emp_settlement_major_ruin
wh2_main_special_settlement_sartosa_savage_1	building_levels	wh_main_savage_settlement_major_1
wh2_main_special_settlement_sartosa_savage_2	building_levels	wh_main_savage_settlement_major_2
wh2_main_special_settlement_sartosa_savage_3	building_levels	wh_main_savage_settlement_major_3
wh2_main_special_settlement_sartosa_savage_ruin	building_levels	wh_main_savage_settlement_major_ruin
wh2_main_special_settlement_sartosa_skv_1	building_levels	wh2_main_skv_settlement_major_1
wh2_main_special_settlement_sartosa_skv_2	building_levels	wh2_main_skv_settlement_major_2
wh2_main_special_settlement_sartosa_skv_3	building_levels	wh2_main_skv_settlement_major_3
wh2_main_special_settlement_sartosa_skv_4	building_levels	wh2_main_skv_settlement_major_4
wh2_main_special_settlement_sartosa_skv_5	building_levels	wh2_main_skv_settlement_major_5
wh2_main_special_settlement_sartosa_skv_ruin	building_levels	wh2_main_skv_settlement_major_ruin
wh2_main_special_settlement_sartosa_tmb_1	building_levels	wh2_dlc09_tmb_settlement_major_1
wh2_main_special_settlement_sartosa_tmb_2	building_levels	wh2_dlc09_tmb_settlement_major_2
wh2_main_special_settlement_sartosa_tmb_3	building_levels	wh2_dlc09_tmb_settlement_major_3
wh2_main_special_settlement_sartosa_tmb_4	building_levels	wh2_dlc09_tmb_settlement_major_4
wh2_main_special_settlement_sartosa_tmb_5	building_levels	wh2_dlc09_tmb_settlement_major_5
wh2_main_special_settlement_sartosa_tmb_ruin	building_levels	wh2_dlc09_tmb_settlement_major_ruin
wh2_main_special_settlement_sartosa_vmp_1	building_levels	wh_main_vmp_settlement_major_1
wh2_main_special_settlement_sartosa_vmp_2	building_levels	wh_main_vmp_settlement_major_2
wh2_main_special_settlement_sartosa_vmp_3	building_levels	wh_main_vmp_settlement_major_3
wh2_main_special_settlement_sartosa_vmp_4	building_levels	wh_main_vmp_settlement_major_4
wh2_main_special_settlement_sartosa_vmp_5	building_levels	wh_main_vmp_settlement_major_5
wh2_main_special_settlement_sartosa_vmp_ruin	building_levels	wh_main_vmp_settlement_major_ruin
wh2_main_special_settlement_sartosa_wef_1	building_levels	wh_dlc05_wef_settlement_major_main_1
wh2_main_special_settlement_sartosa_wef_ruin	building_levels	wh_dlc05_wef_settlement_major_main_ruin
wh2_main_special_settlement_skavenblight_cst_1	building_levels	wh2_dlc11_vampirecoast_settlement_major_1
wh2_main_special_settlement_skavenblight_cst_2	building_levels	wh2_dlc11_vampirecoast_settlement_major_2
wh2_main_special_settlement_skavenblight_cst_3	building_levels	wh2_dlc11_vampirecoast_settlement_major_3
wh2_main_special_settlement_skavenblight_cst_4	building_levels	wh2_dlc11_vampirecoast_settlement_major_4
wh2_main_special_settlement_skavenblight_cst_5	building_levels	wh2_dlc11_vampirecoast_settlement_major_5
wh2_main_special_settlement_skavenblight_cst_ruin	building_levels	wh2_dlc11_vampirecoast_settlement_major_ruin
wh2_main_special_settlement_skavenblight_norsca_1	building_levels	wh_main_nor_settlement_major_1
wh2_main_special_settlement_skavenblight_norsca_2	building_levels	wh_main_nor_settlement_major_2
wh2_main_special_settlement_skavenblight_norsca_3	building_levels	wh_main_nor_settlement_major_3
wh2_main_special_settlement_skavenblight_norsca_4	building_levels	wh_main_nor_settlement_major_4
wh2_main_special_settlement_skavenblight_norsca_5	building_levels	wh_main_nor_settlement_major_5
wh2_main_special_settlement_skavenblight_norsca_ruin	building_levels	wh_main_nor_settlement_major_ruin
wh2_main_special_settlement_skavenblight_other_1	building_levels	wh_main_emp_settlement_major_1
wh2_main_special_settlement_skavenblight_other_2	building_levels	wh_main_emp_settlement_major_2
wh2_main_special_settlement_skavenblight_other_3	building_levels	wh_main_emp_settlement_major_3
wh2_main_special_settlement_skavenblight_other_4	building_levels	wh_main_emp_settlement_major_4
wh2_main_special_settlement_skavenblight_other_5	building_levels	wh_main_emp_settlement_major_5
wh2_main_special_settlement_skavenblight_other_ruin	building_levels	wh_main_emp_settlement_major_ruin
wh2_main_special_settlement_the_awakening_brt_1	building_levels	wh_main_brt_settlement_major_1
wh2_main_special_settlement_the_awakening_brt_2	building_levels	wh_main_brt_settlement_major_2
wh2_main_special_settlement_the_awakening_brt_3	building_levels	wh_main_brt_settlement_major_3
wh2_main_special_settlement_the_awakening_brt_4	building_levels	wh_main_brt_settlement_major_4
wh2_main_special_settlement_the_awakening_brt_5	building_levels	wh_main_brt_settlement_major_5
wh2_main_special_settlement_the_awakening_brt_ruin	building_levels	wh_main_brt_settlement_major_ruin
wh2_main_special_settlement_the_awakening_def_1	building_levels	wh2_main_def_settlement_major_1
wh2_main_special_settlement_the_awakening_def_2	building_levels	wh2_main_def_settlement_major_2
wh2_main_special_settlement_the_awakening_def_3	building_levels	wh2_main_def_settlement_major_3
wh2_main_special_settlement_the_awakening_def_4	building_levels	wh2_main_def_settlement_major_4
wh2_main_special_settlement_the_awakening_def_5	building_levels	wh2_main_def_settlement_major_5
wh2_main_special_settlement_the_awakening_def_ruin	building_levels	wh2_main_def_settlement_major_ruin
wh2_main_special_settlement_the_awakening_dwf_1	building_levels	wh_main_dwf_settlement_major_1
wh2_main_special_settlement_the_awakening_dwf_2	building_levels	wh_main_dwf_settlement_major_2
wh2_main_special_settlement_the_awakening_dwf_3	building_levels	wh_main_dwf_settlement_major_3
wh2_main_special_settlement_the_awakening_dwf_4	building_levels	wh_main_dwf_settlement_major_4
wh2_main_special_settlement_the_awakening_dwf_5	building_levels	wh_main_dwf_settlement_major_5
wh2_main_special_settlement_the_awakening_dwf_ruin	building_levels	wh_main_dwf_settlement_major_ruin
wh2_main_special_settlement_the_awakening_emp_1	building_levels	wh_main_emp_settlement_major_1
wh2_main_special_settlement_the_awakening_emp_2	building_levels	wh_main_emp_settlement_major_2
wh2_main_special_settlement_the_awakening_emp_3	building_levels	wh_main_emp_settlement_major_3
wh2_main_special_settlement_the_awakening_emp_4	building_levels	wh_main_emp_settlement_major_4
wh2_main_special_settlement_the_awakening_emp_5	building_levels	wh_main_emp_settlement_major_5
wh2_main_special_settlement_the_awakening_emp_ruin	building_levels	wh_main_emp_settlement_major_ruin
wh2_main_special_settlement_the_awakening_grn_1	building_levels	wh_main_grn_settlement_major_1
wh2_main_special_settlement_the_awakening_grn_2	building_levels	wh_main_grn_settlement_major_2
wh2_main_special_settlement_the_awakening_grn_3	building_levels	wh_main_grn_settlement_major_3
wh2_main_special_settlement_the_awakening_grn_4	building_levels	wh_main_grn_settlement_major_4
wh2_main_special_settlement_the_awakening_grn_5	building_levels	wh_main_grn_settlement_major_5
wh2_main_special_settlement_the_awakening_grn_ruin	building_levels	wh_main_grn_settlement_major_ruin
wh2_main_special_settlement_the_awakening_hef_1	building_levels	wh2_main_hef_settlement_major_1
wh2_main_special_settlement_the_awakening_hef_2	building_levels	wh2_main_hef_settlement_major_2
wh2_main_special_settlement_the_awakening_hef_3	building_levels	wh2_main_hef_settlement_major_3
wh2_main_special_settlement_the_awakening_hef_4	building_levels	wh2_main_hef_settlement_major_4
wh2_main_special_settlement_the_awakening_hef_5	building_levels	wh2_main_hef_settlement_major_5
wh2_main_special_settlement_the_awakening_hef_ruin	building_levels	wh2_main_hef_settlement_major_ruin
wh2_main_special_settlement_the_awakening_lzd_1	building_levels	wh2_main_lzd_settlement_major_1
wh2_main_special_settlement_the_awakening_lzd_2	building_levels	wh2_main_lzd_settlement_major_2
wh2_main_special_settlement_the_awakening_lzd_3	building_levels	wh2_main_lzd_settlement_major_3
wh2_main_special_settlement_the_awakening_lzd_4	building_levels	wh2_main_lzd_settlement_major_4
wh2_main_special_settlement_the_awakening_lzd_5	building_levels	wh2_main_lzd_settlement_major_5
wh2_main_special_settlement_the_awakening_lzd_ruin	building_levels	wh2_main_lzd_settlement_major_ruin
wh2_main_special_settlement_the_awakening_norsca_1	building_levels	wh_main_nor_settlement_major_1
wh2_main_special_settlement_the_awakening_norsca_2	building_levels	wh_main_nor_settlement_major_2
wh2_main_special_settlement_the_awakening_norsca_3	building_levels	wh_main_nor_settlement_major_3
wh2_main_special_settlement_the_awakening_norsca_4	building_levels	wh_main_nor_settlement_major_4
wh2_main_special_settlement_the_awakening_norsca_5	building_levels	wh_main_nor_settlement_major_5
wh2_main_special_settlement_the_awakening_norsca_ruin	building_levels	wh_main_nor_settlement_major_ruin
wh2_main_special_settlement_the_awakening_savage_1	building_levels	wh_main_savage_settlement_major_1
wh2_main_special_settlement_the_awakening_savage_2	building_levels	wh_main_savage_settlement_major_2
wh2_main_special_settlement_the_awakening_savage_3	building_levels	wh_main_savage_settlement_major_3
wh2_main_special_settlement_the_awakening_savage_ruin	building_levels	wh_main_savage_settlement_major_ruin
wh2_main_special_settlement_the_awakening_skv_1	building_levels	wh2_main_skv_settlement_major_1
wh2_main_special_settlement_the_awakening_skv_2	building_levels	wh2_main_skv_settlement_major_2
wh2_main_special_settlement_the_awakening_skv_3	building_levels	wh2_main_skv_settlement_major_3
wh2_main_special_settlement_the_awakening_skv_4	building_levels	wh2_main_skv_settlement_major_4
wh2_main_special_settlement_the_awakening_skv_5	building_levels	wh2_main_skv_settlement_major_5
wh2_main_special_settlement_the_awakening_skv_ruin	building_levels	wh2_main_skv_settlement_major_ruin
wh2_main_special_settlement_the_awakening_tmb_1	building_levels	wh2_dlc09_tmb_settlement_major_1
wh2_main_special_settlement_the_awakening_tmb_2	building_levels	wh2_dlc09_tmb_settlement_major_2
wh2_main_special_settlement_the_awakening_tmb_3	building_levels	wh2_dlc09_tmb_settlement_major_3
wh2_main_special_settlement_the_awakening_tmb_4	building_levels	wh2_dlc09_tmb_settlement_major_4
wh2_main_special_settlement_the_awakening_tmb_5	building_levels	wh2_dlc09_tmb_settlement_major_5
wh2_main_special_settlement_the_awakening_tmb_ruin	building_levels	wh2_dlc09_tmb_settlement_major_ruin
wh2_main_special_settlement_the_awakening_vmp_1	building_levels	wh_main_vmp_settlement_major_1
wh2_main_special_settlement_the_awakening_vmp_2	building_levels	wh_main_vmp_settlement_major_2
wh2_main_special_settlement_the_awakening_vmp_3	building_levels	wh_main_vmp_settlement_major_3
wh2_main_special_settlement_the_awakening_vmp_4	building_levels	wh_main_vmp_settlement_major_4
wh2_main_special_settlement_the_awakening_vmp_5	building_levels	wh_main_vmp_settlement_major_5
wh2_main_special_settlement_the_awakening_vmp_ruin	building_levels	wh_main_vmp_settlement_major_ruin
wh2_main_special_settlement_the_awakening_wef_1	building_levels	wh_dlc05_wef_settlement_major_main_1
wh2_main_special_settlement_the_awakening_wef_ruin	building_levels	wh_dlc05_wef_settlement_major_main_ruin
wh3_main_cth_bastion_primary_other	building_levels	wh3_main_cth_bastion_primary_other_1
wh3_main_kho_outpostnorsca_major_1	building_levels	wh3_main_dae_kho_settlement_major_1
wh3_main_kho_outpostnorsca_major_2	building_levels	wh3_main_dae_kho_settlement_major_2
wh3_main_kho_outpostnorsca_major_3	building_levels	wh3_main_dae_kho_settlement_major_3
wh3_main_kho_outpostnorsca_major_4	building_levels	wh3_main_dae_kho_settlement_major_4
wh3_main_kho_outpostnorsca_major_5	building_levels	wh3_main_dae_kho_settlement_major_5
wh3_main_kho_outpostnorsca_major_ruin	building_levels	wh3_main_dae_kho_settlement_major_ruin
wh3_main_kho_outpostnorsca_minor_1	building_levels	wh3_main_dae_kho_settlement_minor_1
wh3_main_kho_outpostnorsca_minor_2	building_levels	wh3_main_dae_kho_settlement_minor_2
wh3_main_kho_outpostnorsca_minor_3	building_levels	wh3_main_dae_kho_settlement_minor_3
wh3_main_kho_outpostnorsca_minor_ruin	building_levels	wh3_main_dae_kho_settlement_minor_ruin
wh3_prologue_ksl_outpostnorsca_major_1	building_levels	wh3_main_pro_nor_settlement_major_1
wh3_prologue_ksl_outpostnorsca_major_2	building_levels	wh3_main_pro_nor_settlement_major_2
wh3_prologue_ksl_outpostnorsca_major_3	building_levels	wh3_main_pro_nor_settlement_major_3
wh3_prologue_ksl_outpostnorsca_major_4	building_levels	wh3_main_pro_nor_settlement_major_4
wh3_prologue_ksl_outpostnorsca_major_5	building_levels	wh3_main_pro_nor_settlement_major_5
wh3_prologue_ksl_outpostnorsca_major_ruin	building_levels	wh3_main_pro_nor_settlement_major_ruin
wh3_prologue_ksl_outpostnorsca_minor_1	building_levels	wh3_main_pro_nor_settlement_minor_1
wh3_prologue_ksl_outpostnorsca_minor_2	building_levels	wh3_main_pro_nor_settlement_minor_2
wh3_prologue_ksl_outpostnorsca_minor_3	building_levels	wh3_main_pro_nor_settlement_minor_3
wh3_prologue_ksl_outpostnorsca_minor_ruin	building_levels	wh3_main_pro_nor_settlement_minor_ruin
wh_dlc05_special_settlement_altdorf_1_wef	building_levels	wh_dlc05_wef_outpost_major_human_1
wh_dlc05_special_settlement_altdorf_ruin_wef	building_levels	wh_dlc05_wef_outpost_major_human_ruin
wh_dlc05_special_settlement_hellpit_1_wef	building_levels	wh_dlc05_wef_settlement_major_main_1
wh_dlc05_special_settlement_hellpit_ruin_wef	building_levels	wh_dlc05_wef_settlement_major_main_ruin
wh_dlc05_special_settlement_hexoatl_1_wef	building_levels	wh_dlc05_wef_settlement_major_main_1
wh_dlc05_special_settlement_hexoatl_ruin_wef	building_levels	wh_dlc05_wef_settlement_major_main_ruin
wh_dlc05_special_settlement_itza_1_wef	building_levels	wh_dlc05_wef_settlement_major_main_1
wh_dlc05_special_settlement_itza_ruin_wef	building_levels	wh_dlc05_wef_settlement_major_main_ruin
wh_dlc05_special_settlement_khemri_1_wef	building_levels	wh_dlc05_wef_settlement_major_main_1
wh_dlc05_special_settlement_khemri_ruin_wef	building_levels	wh_dlc05_wef_settlement_major_main_ruin
wh_dlc05_special_settlement_lahmia_1_wef	building_levels	wh_dlc05_wef_settlement_major_main_1
wh_dlc05_special_settlement_lahmia_ruin_wef	building_levels	wh_dlc05_wef_settlement_major_main_ruin
wh_dlc05_special_settlement_lothern_1_wef	building_levels	wh_dlc05_wef_settlement_major_main_1
wh_dlc05_special_settlement_lothern_ruin_wef	building_levels	wh_dlc05_wef_settlement_major_main_ruin
wh_dlc05_special_settlement_massif_orcal_1_wef	building_levels	wh_dlc05_wef_settlement_major_main_1
wh_dlc05_special_settlement_massif_orcal_ruin_wef	building_levels	wh_dlc05_wef_settlement_major_main_ruin
wh_dlc05_special_settlement_naggarond_1_wef	building_levels	wh_dlc05_wef_settlement_major_main_1
wh_dlc05_special_settlement_naggarond_ruin_wef	building_levels	wh_dlc05_wef_settlement_major_main_ruin
wh_dlc05_special_settlement_skavenblight_1_wef	building_levels	wh_dlc05_wef_settlement_major_main_1
wh_dlc05_special_settlement_skavenblight_ruin_wef	building_levels	wh_dlc05_wef_settlement_major_main_ruin
wh_dlc05_special_settlement_tor_yvresse_1_wef	building_levels	wh_dlc05_wef_settlement_major_main_1
wh_dlc05_special_settlement_tor_yvresse_2_wef	building_levels	wh_dlc05_wef_settlement_major_main_2
wh_dlc05_special_settlement_tor_yvresse_3_wef	building_levels	wh_dlc05_wef_settlement_major_main_3
wh_dlc05_special_settlement_tor_yvresse_4_wef	building_levels	wh_dlc05_wef_settlement_major_main_4
wh_dlc05_special_settlement_tor_yvresse_5_wef	building_levels	wh_dlc05_wef_settlement_major_main_5
wh_dlc05_special_settlement_tor_yvresse_ruin_wef	building_levels	wh_dlc05_wef_settlement_major_main_ruin
wh_main_brt_outpostnorsca_major_1	building_levels	wh_main_brt_settlement_major_1
wh_main_brt_outpostnorsca_major_2	building_levels	wh_main_brt_settlement_major_2
wh_main_brt_outpostnorsca_major_3	building_levels	wh_main_brt_settlement_major_3
wh_main_brt_outpostnorsca_major_4	building_levels	wh_main_brt_settlement_major_4
wh_main_brt_outpostnorsca_major_5	building_levels	wh_main_brt_settlement_major_5
wh_main_brt_outpostnorsca_major_ruin	building_levels	wh_main_brt_settlement_major_ruin
wh_main_brt_outpostnorsca_minor_1	building_levels	wh_main_brt_settlement_minor_1
wh_main_brt_outpostnorsca_minor_2	building_levels	wh_main_brt_settlement_minor_2
wh_main_brt_outpostnorsca_minor_3	building_levels	wh_main_brt_settlement_minor_3
wh_main_brt_outpostnorsca_minor_ruin	building_levels	wh_main_brt_settlement_minor_ruin
wh_main_dwf_outpostnorsca_major_1	building_levels	wh_main_dwf_settlement_major_1
wh_main_dwf_outpostnorsca_major_2	building_levels	wh_main_dwf_settlement_major_2
wh_main_dwf_outpostnorsca_major_3	building_levels	wh_main_dwf_settlement_major_3
wh_main_dwf_outpostnorsca_major_4	building_levels	wh_main_dwf_settlement_major_4
wh_main_dwf_outpostnorsca_major_5	building_levels	wh_main_dwf_settlement_major_5
wh_main_dwf_outpostnorsca_major_ruin	building_levels	wh_main_dwf_settlement_major_ruin
wh_main_dwf_outpostnorsca_minor_1	building_levels	wh_main_dwf_settlement_minor_1
wh_main_dwf_outpostnorsca_minor_2	building_levels	wh_main_dwf_settlement_minor_2
wh_main_dwf_outpostnorsca_minor_3	building_levels	wh_main_dwf_settlement_minor_3
wh_main_dwf_outpostnorsca_minor_ruin	building_levels	wh_main_dwf_settlement_minor_ruin
wh_main_emp_outpostnorsca_major_1	building_levels	wh_main_emp_settlement_major_1
wh_main_emp_outpostnorsca_major_2	building_levels	wh_main_emp_settlement_major_2
wh_main_emp_outpostnorsca_major_3	building_levels	wh_main_emp_settlement_major_3
wh_main_emp_outpostnorsca_major_4	building_levels	wh_main_emp_settlement_major_4
wh_main_emp_outpostnorsca_major_5	building_levels	wh_main_emp_settlement_major_5
wh_main_emp_outpostnorsca_major_ruin	building_levels	wh_main_emp_settlement_major_ruin
wh_main_emp_outpostnorsca_minor_1	building_levels	wh_main_emp_settlement_minor_1
wh_main_emp_outpostnorsca_minor_2	building_levels	wh_main_emp_settlement_minor_2
wh_main_emp_outpostnorsca_minor_3	building_levels	wh_main_emp_settlement_minor_3
wh_main_emp_outpostnorsca_minor_ruin	building_levels	wh_main_emp_settlement_minor_ruin
wh_main_grn_outpostnorsca_major_1	building_levels	wh_main_grn_settlement_major_1
wh_main_grn_outpostnorsca_major_1_skarsnik	building_levels	wh_main_grn_settlement_major_1_skarsnik
wh_main_grn_outpostnorsca_major_1_wurrzag	building_levels	wh_main_grn_settlement_major_1_wurrzag
wh_main_grn_outpostnorsca_major_2	building_levels	wh_main_grn_settlement_major_2
wh_main_grn_outpostnorsca_major_2_skarsnik	building_levels	wh_main_grn_settlement_major_2_skarsnik
wh_main_grn_outpostnorsca_major_2_wurrzag	building_levels	wh_main_grn_settlement_major_2_wurrzag
wh_main_grn_outpostnorsca_major_3	building_levels	wh_main_grn_settlement_major_3
wh_main_grn_outpostnorsca_major_3_skarsnik	building_levels	wh_main_grn_settlement_major_3_skarsnik
wh_main_grn_outpostnorsca_major_3_wurrzag	building_levels	wh_main_grn_settlement_major_3_wurrzag
wh_main_grn_outpostnorsca_major_4	building_levels	wh_main_grn_settlement_major_4
wh_main_grn_outpostnorsca_major_4_skarsnik	building_levels	wh_main_grn_settlement_major_4_skarsnik
wh_main_grn_outpostnorsca_major_4_wurrzag	building_levels	wh_main_grn_settlement_major_4_wurrzag
wh_main_grn_outpostnorsca_major_5	building_levels	wh_main_grn_settlement_major_5
wh_main_grn_outpostnorsca_major_5_skarsnik	building_levels	wh_main_grn_settlement_major_5_skarsnik
wh_main_grn_outpostnorsca_major_5_wurrzag	building_levels	wh_main_grn_settlement_major_5_wurrzag
wh_main_grn_outpostnorsca_major_ruin	building_levels	wh_main_grn_settlement_major_ruin
wh_main_grn_outpostnorsca_major_ruin_skarsnik	building_levels	wh_main_grn_settlement_major_ruin_skarsnik
wh_main_grn_outpostnorsca_major_ruin_wurrzag	building_levels	wh_main_grn_settlement_major_ruin_wurrzag
wh_main_grn_outpostnorsca_minor_1	building_levels	wh_main_grn_settlement_minor_1
wh_main_grn_outpostnorsca_minor_1_skarsnik	building_levels	wh_main_grn_settlement_minor_1_skarsnik
wh_main_grn_outpostnorsca_minor_1_wurrzag	building_levels	wh_main_grn_settlement_minor_1_wurrzag
wh_main_grn_outpostnorsca_minor_2	building_levels	wh_main_grn_settlement_minor_2
wh_main_grn_outpostnorsca_minor_2_skarsnik	building_levels	wh_main_grn_settlement_minor_2_skarsnik
wh_main_grn_outpostnorsca_minor_2_wurrzag	building_levels	wh_main_grn_settlement_minor_2_wurrzag
wh_main_grn_outpostnorsca_minor_3	building_levels	wh_main_grn_settlement_minor_3
wh_main_grn_outpostnorsca_minor_3_skarsnik	building_levels	wh_main_grn_settlement_minor_3_skarsnik
wh_main_grn_outpostnorsca_minor_3_wurrzag	building_levels	wh_main_grn_settlement_minor_3_wurrzag
wh_main_grn_outpostnorsca_minor_ruin	building_levels	wh_main_grn_settlement_minor_ruin
wh_main_grn_outpostnorsca_minor_ruin_skarsnik	building_levels	wh_main_grn_settlement_minor_ruin_skarsnik
wh_main_grn_outpostnorsca_minor_ruin_wurrzag	building_levels	wh_main_grn_settlement_minor_ruin_wurrzag
wh_main_savage_outpostnorsca_major_1	building_levels	wh_main_savage_settlement_major_1
wh_main_savage_outpostnorsca_major_2	building_levels	wh_main_savage_settlement_major_2
wh_main_savage_outpostnorsca_major_3	building_levels	wh_main_savage_settlement_major_3
wh_main_savage_outpostnorsca_major_ruin	building_levels	wh_main_savage_settlement_major_ruin
wh_main_savage_outpostnorsca_minor_1	building_levels	wh_main_savage_settlement_minor_1
wh_main_savage_outpostnorsca_minor_2	building_levels	wh_main_savage_settlement_minor_2
wh_main_savage_outpostnorsca_minor_3	building_levels	wh_main_savage_settlement_minor_3
wh_main_savage_outpostnorsca_minor_ruin	building_levels	wh_main_savage_settlement_minor_ruin
wh_main_special_settlement_altdorf_1_brt	building_levels	wh_main_brt_settlement_major_1
wh_main_special_settlement_altdorf_2_brt	building_levels	wh_main_brt_settlement_major_2
wh_main_special_settlement_altdorf_3_brt	building_levels	wh_main_brt_settlement_major_3
wh_main_special_settlement_altdorf_4_brt	building_levels	wh_main_brt_settlement_major_4
wh_main_special_settlement_altdorf_5_brt	building_levels	wh_main_brt_settlement_major_5
wh_main_special_settlement_altdorf_ruin_brt	building_levels	wh_main_brt_settlement_major_ruin
wh_main_special_settlement_black_crag_1_norsca	building_levels	wh_main_nor_settlement_major_1
wh_main_special_settlement_black_crag_2_norsca	building_levels	wh_main_nor_settlement_major_2
wh_main_special_settlement_black_crag_3_norsca	building_levels	wh_main_nor_settlement_major_3
wh_main_special_settlement_black_crag_4_norsca	building_levels	wh_main_nor_settlement_major_4
wh_main_special_settlement_black_crag_5_norsca	building_levels	wh_main_nor_settlement_major_5
wh_main_special_settlement_black_crag_norsca_ruin	building_levels	wh_main_nor_settlement_major_ruin
wh_main_special_settlement_eight_peaks_1_norsca	building_levels	wh_main_nor_settlement_major_1
wh_main_special_settlement_eight_peaks_2_norsca	building_levels	wh_main_nor_settlement_major_2
wh_main_special_settlement_eight_peaks_3_norsca	building_levels	wh_main_nor_settlement_major_3
wh_main_special_settlement_eight_peaks_4_norsca	building_levels	wh_main_nor_settlement_major_4
wh_main_special_settlement_eight_peaks_5_norsca	building_levels	wh_main_nor_settlement_major_5
wh_main_special_settlement_eight_peaks_norsca_ruin	building_levels	wh_main_nor_settlement_major_ruin
wh_main_special_settlement_karaz_a_karak_1_norsca	building_levels	wh_main_nor_settlement_major_1
wh_main_special_settlement_karaz_a_karak_2_norsca	building_levels	wh_main_nor_settlement_major_2
wh_main_special_settlement_karaz_a_karak_3_norsca	building_levels	wh_main_nor_settlement_major_3
wh_main_special_settlement_karaz_a_karak_4_norsca	building_levels	wh_main_nor_settlement_major_4
wh_main_special_settlement_karaz_a_karak_5_norsca	building_levels	wh_main_nor_settlement_major_5
wh_main_special_settlement_karaz_a_karak_ruin_norsca	building_levels	wh_main_nor_settlement_major_ruin
wh_main_special_settlement_miragliano_1_vmp	building_levels	wh_main_vmp_settlement_major_1
wh_main_special_settlement_miragliano_2_vmp	building_levels	wh_main_vmp_settlement_major_2
wh_main_special_settlement_miragliano_3_vmp	building_levels	wh_main_vmp_settlement_major_3
wh_main_special_settlement_miragliano_4_vmp	building_levels	wh_main_vmp_settlement_major_4
wh_main_special_settlement_miragliano_5_vmp	building_levels	wh_main_vmp_settlement_major_5
wh_main_special_settlement_miragliano_ruin_vmp	building_levels	wh_main_vmp_settlement_major_ruin
wh_main_vmp_outpostnorsca_major_1	building_levels	wh_main_vmp_settlement_major_1
wh_main_vmp_outpostnorsca_major_2	building_levels	wh_main_vmp_settlement_major_2
wh_main_vmp_outpostnorsca_major_3	building_levels	wh_main_vmp_settlement_major_3
wh_main_vmp_outpostnorsca_major_4	building_levels	wh_main_vmp_settlement_major_4
wh_main_vmp_outpostnorsca_major_5	building_levels	wh_main_vmp_settlement_major_5
wh_main_vmp_outpostnorsca_major_ruin	building_levels	wh_main_vmp_settlement_major_ruin
wh_main_vmp_outpostnorsca_minor_1	building_levels	wh_main_vmp_settlement_minor_1
wh_main_vmp_outpostnorsca_minor_2	building_levels	wh_main_vmp_settlement_minor_2
wh_main_vmp_outpostnorsca_minor_3	building_levels	wh_main_vmp_settlement_minor_3
wh_main_vmp_outpostnorsca_minor_ruin	building_levels	wh_main_vmp_settlement_minor_ruin
wh3_combi_chd_hashut_endgame	cai_personalities	wh3_combi_chaos_dwarf_endgame
wh3_main_chaos_map_1wh3_main_chaos_region_great_skull_lakes	campaign_map_regions	wh3_main_chaos_map_1wh3_main_chaos_region_uzkulany
wh3_main_chaos_map_1wh3_main_chaos_region_the_howling_citadel	campaign_map_regions	wh3_main_chaos_map_1wh3_main_chaos_region_blood_haven
wh3_main_combi_map_1wh3_main_combi_region_aeslings_conclave	campaign_map_regions	wh3_main_combi_map_1wh3_main_combi_region_the_forbidden_citadel
wh3_main_combi_map_1wh3_main_combi_region_baersonlings_camp	campaign_map_regions	wh3_main_combi_map_1wh3_main_combi_region_temple_of_heimkel
wh3_main_combi_map_1wh3_main_combi_region_bjornlings_gathering	campaign_map_regions	wh3_main_combi_map_1wh3_main_combi_region_monolith_of_borkill_the_bloody_handed
wh3_main_combi_map_1wh3_main_combi_region_icedrake_fjord	campaign_map_regions	wh3_main_combi_map_1wh3_main_combi_region_altar_of_the_crimson_harvest
settlement:wh3_main_chaos_region_nonchang	campaign_map_settlements	settlement:wh3_main_chaos_region_nongchang
wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_swords	land_units	__devonly__dlc23_chd_cav_hobgoblin_wolf_raiders_swords
wh3_dlc23_chd_veh_iron_daemon_1dreadquake_1deathshrieker	land_units	__devonly__dlc23_chd_veh_iron_daemon_1dreadquake_1deathshrieker
wh3_dlc23_chd_veh_iron_daemon_1dreadquake_1magmacannon	land_units	__devonly__dlc23_chd_veh_iron_daemon_1dreadquake_1magmacannon
wh3_dlc23_chd_veh_iron_daemon_2dreadquake	land_units	__devonly__dlc23_chd_veh_iron_daemon_2dreadquake
wh3_dlc23_chd_veh_iron_daemon_2dreadquake_1deathshrieker	land_units	__devonly__dlc23_chd_veh_iron_daemon_2dreadquake_1deathshrieker
wh3_dlc23_chd_veh_iron_daemon_2dreadquake_1magmacannon	land_units	__devonly__dlc23_chd_veh_iron_daemon_2dreadquake_1magmacannon
wh3_dlc23_chd_veh_iron_daemon_3dreadquake	land_units	__devonly__dlc23_chd_veh_iron_daemon_3dreadquake
