key	sound_event_battle_start	sound_event_battle_stop	sound_event_campaign_start	sound_event_campaign_stop	limitation_scale	entity_type_switch	melee_hit_category	melee_hit_type_override	rtpc_1_name	rtpc_1_assignment	rtpc_2_name	rtpc_2_assignment	scaled_sound_upsize	scaled_max_delay	scaled_sound_next	doppler_rtpc_name	max_probability	min_probability	is_vocalisation	play_at_bone	play_at_position	play_at_base	require_ground_type_limited	require_ground_type	require_armour_type	require_melee_weapon_type	require_shield_type	triggers_blood	is_tracked	require_reverb	require_obstruction	can_play_under_splice	ignore_if_headless	play_on_looping_sound	cinematic_only	requires_cinematic	flip_direction	blood_enabled_only	use_limitation_type_override	limitation_type_override	culling_distance_override	ignore_alpha_check	override_vo	looping_sound_mapping	is_persistent_loop	require_modular_ability_switch	require_secondary_melee_switch	default_vmd_slot_name	use_character_idle_switch	additional_actor_id	is_persistent_one_shot	persistent_one_shot_duration_override
Cine2_DLC23_Astragoth_Fireworks_Sweetener	Battle_Individual_Cinematic_Kit_Astragoth_Fireworks				1.0000								0	0.0000			100.0000	100.0000	false	false	true	false	false	false	false	false	false	false	true	true	false	true	false	false	true	false	false	false	false	Lord_Hero	100.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC23_Astragoth_Ground_Attack	Battle_Individual_Cinematic_Kit_Astragoth_Gound_Attack				1.0000								0	0.0000			100.0000	100.0000	false	false	false	true	false	false	false	false	false	false	true	true	false	true	false	false	true	false	false	false	false	Lord_Hero	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC23_Astragoth_Ground_Attack_Corridor	Battle_Individual_Cinematic_Kit_Astragoth_Gound_Attack_Corridor				1.0000								0	0.0000			100.0000	100.0000	false	false	false	true	false	false	false	false	false	false	true	true	false	true	false	false	true	false	false	false	false	Lord_Hero	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC23_Bale_Taurus_Big_Whoosh	Battle_Individual_Cinematic_Kit_Bale_Taurus_Big_Whoosh				1.0000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	false	true	false	true	false	false	true	false	false	false	false	large	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC23_Bale_Taurus_Double_Stomp	Battle_Individual_Cinematic_Kit_Bale_Taurus_Double_Stomp				1.0000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	false	true	false	true	false	false	true	false	false	false	false	large	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC23_Bale_Taurus_Fire_Forwards	Battle_Individual_Cinematic_Kit_Bale_Taurus_Fire_Forwards				1.0000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	false	true	false	true	false	false	true	false	false	false	false	large	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC23_Bale_Taurus_Fire_Whoosh_Large	Battle_Individual_Cinematic_Kit_Bale_Taurus_Fire_Whoosh_Large				1.0000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	false	true	false	true	false	false	true	false	false	false	false	large	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC23_Bale_Taurus_Fire_Whoosh_Small	Battle_Individual_Cinematic_Kit_Bale_Taurus_Fire_Whoosh_Small				1.0000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	false	true	false	true	false	false	true	false	false	false	false	large	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC23_Bale_Taurus_Magma_Stomp	Battle_Individual_Cinematic_Kit_Bale_Taurus_Magma_Stomp				1.0000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	false	true	false	true	false	false	true	false	false	false	false	large	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC23_Drazhoath_Axe_Firework_Attack	Battle_Individual_Cinematic_Kit_Drazhoath_Axe_Firework_Attack				1.0000								0	0.0000			100.0000	100.0000	false	false	false	true	false	false	false	false	false	false	true	true	false	true	false	false	true	false	false	false	false	Lord_Hero	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC23_Drazhoath_Axe_Spin	Battle_Individual_Cinematic_Kit_Drazhoath_Axe_Spin				1.0000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	true	true	false	true	false	false	true	false	false	false	false	Lord_Hero	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC23_Fire_Blade_Burn_Out	Battle_Individual_Cinematic_Kit_Fire_Burn_Off_Oneshot		Campaign_Individual_Cinematic_Kit_Medium_Fire_Burn_Out		1.0000								0	0.0000			100.0000	100.0000	false	false	false	true	false	false	false	false	false	false	true	true	false	true	false	false	true	false	false	false	false	Lord_Hero	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC23_Fire_Blade_Impact	Battle_Individual_Cinematic_Kit_Fire_Blade_Impact				1.0000								0	0.0000			100.0000	100.0000	false	false	false	true	false	false	false	false	false	false	true	true	false	true	false	false	true	false	false	false	false	Lord_Hero	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC23_Fire_Blade_Whoosh	Battle_Individual_Cinematic_Kit_Fire_Blade_Whoosh		Campaign_Individual_Cinematic_Kit_Medium_Fire_Whoosh		1.0000								0	0.0000			100.0000	100.0000	false	false	false	true	false	false	false	false	false	false	true	true	false	true	false	false	true	false	false	false	false	Lord_Hero	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC23_Fire_Blast_Loop	Battle_Individual_Cinematic_Kit_Fire_Blast_Start	Battle_Individual_Cinematic_Kit_Fire_Blast_Stop			1.0000								0	0.0000			100.0000	100.0000	false	false	false	true	false	false	false	false	false	false	true	true	false	true	false	false	true	false	false	false	false	Lord_Hero	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC23_Fire_Blast_Rocket_Sweetener	Battle_Individual_Cinematic_Kit_Fire_Blast_Rocket_Sweetener				1.0000								0	0.0000			100.0000	100.0000	false	false	false	true	false	false	false	false	false	false	true	true	false	true	false	false	true	false	false	false	false	Lord_Hero	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC23_Kdaai_Destroyer_Explosion_Attack	Battle_Individual_Cinematic_Kit_Destroyer_Explosion_Attack				1.0000								0	0.0000			100.0000	100.0000	false	false	true	false	false	false	false	false	false	false	true	true	false	true	false	false	true	false	false	false	false	Lord_Hero	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC23_Kdaai_Destroyer_Explosion_Attack_Small	Battle_Individual_Cinematic_Kit_Destroyer_Explosion_Attack_Small				1.0000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	true	true	false	true	false	false	true	false	false	false	false	Lord_Hero	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC23_Kdaai_Destroyer_Explosion_Pain	Battle_Individual_Cinematic_Kit_Destroyer_Explosion_Pain				1.0000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	true	true	false	true	false	false	true	false	false	false	false	Lord_Hero	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC23_Kdaai_Destroyer_Explosion_Projectile	Battle_Individual_Cinematic_Kit_Destroyer_Explosion_Projectile				1.0000								0	0.0000			100.0000	100.0000	false	false	true	false	false	false	false	false	false	false	true	true	false	true	false	false	true	false	false	false	false	Lord_Hero	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC23_Kdaai_Destroyer_Fire_Whoosh	Battle_Individual_Cinematic_Kit_Destroyer_Fire_Whoosh				1.0000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	true	true	false	true	false	false	true	false	false	false	false	Lord_Hero	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC23_Kdaai_Destroyer_Spit_Projectile	Battle_Individual_Cinematic_Kit_Destroyer_Spit_Projectile				1.0000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	true	true	false	true	false	false	true	false	false	false	false	Lord_Hero	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC23_Lammasu_Claw_Swipe	Battle_Individual_Cinematic_Kit_Lammasu_Claw_Swipe				1.0000								0	0.0000			100.0000	100.0000	false	false	false	true	false	false	false	false	false	false	true	true	false	true	false	false	true	false	false	false	false	large	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC23_Lammasu_Claw_Swipe_Fast	Battle_Individual_Cinematic_Kit_Lammasu_Claw_Swipe_Fast				1.0000								0	0.0000			100.0000	100.0000	false	false	false	true	false	false	false	false	false	false	true	true	false	true	false	false	true	false	false	false	false	large	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC23_Lammasu_Flame_Whoosh	Battle_Individual_Cinematic_Kit_Lammasu_Flame_Whoosh				1.0000								0	0.0000			100.0000	100.0000	false	false	false	true	false	false	false	false	false	false	true	true	false	true	false	false	true	false	false	false	false	large	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC23_Lammasu_Magic_Breath_Loop	Battle_Individual_Cinematic_Kit_Lammasu_Magic_Breath_Start	Battle_Individual_Cinematic_Kit_Lammasu_Magic_Breath_Stop			1.0000								0	0.0000			100.0000	100.0000	false	false	false	true	false	false	false	false	false	false	true	true	false	true	false	false	true	false	false	false	false	large	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC23_Lammasu_Magic_Puff	Battle_Individual_Cinematic_Kit_Lammasu_Magic_Puff				1.0000								0	0.0000			100.0000	100.0000	false	false	false	true	false	false	false	false	false	false	true	true	false	true	false	false	true	false	false	false	false	large	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC23_Metal_Shield_Medium_Swoosh	Battle_Individual_Cinematic_Kit_Medium_Metal_Shield_Swoosh				1.0000								0	0.0000			100.0000	100.0000	false	false	false	true	false	false	false	false	false	false	true	true	false	true	false	false	true	false	false	false	false	Lord_Hero	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC23_Metal_Weapon_Light_Impact	Battle_Individual_Cinematic_Kit_Light_Metal_Weapon_Impact				1.0000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	true	true	false	true	false	false	true	false	false	false	false	Lord_Hero	200.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC23_Metal_Weapon_Light_Swing_Long	Battle_Individual_Cinematic_Kit_Light_Metal_Weapon_Swish_Slow				1.0000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	true	true	false	true	false	false	true	false	false	false	false	Lord_Hero	200.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC23_Metal_Weapon_Light_Swing_Short	Battle_Individual_Cinematic_Kit_Light_Metal_Weapon_Swish_Fast				1.0000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	true	true	false	true	false	false	true	false	false	false	false	Lord_Hero	200.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC23_Metal_Weapon_Medium_Impact	Battle_Individual_Cinematic_Kit_Medium_Metal_Weapon_Impact		Campaign_Individual_Cinematic_Kit_Medium_Metal_Impact		1.0000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	true	true	false	true	false	false	true	false	false	false	false	Lord_Hero	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC23_Metal_Weapon_Medium_Swing_Short	Battle_Individual_Cinematic_Kit_Medium_Metal_Weapon_Swoosh_Fast		Campaign_Individual_Cinematic_Kit_Medium_Metal_Whoosh		1.0000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	true	true	false	true	false	false	true	false	false	false	false	Lord_Hero	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC24_BlueScribes_Charge	Battle_Individual_Cinematic_Kit_Blue_Scribes_Magic_Charge	Battle_Individual_Cinematic_Kit_Blue_Scribes_Magic_Charge_Stop			1.0000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	false	true	false	true	false	false	true	false	false	false	false	large	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC24_BlueScribes_Disk_Beam	Battle_Individual_Cinematic_Kit_Blue_Scribes_Disk_Beam				1.0000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	false	true	false	true	false	false	true	false	false	false	false	large	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC24_BlueScribes_Electric_Pulse	Battle_Individual_Cinematic_Kit_Blue_Scribes_Electricity_Pulse				1.0000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	false	true	false	true	false	false	true	false	false	false	false	large	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC24_BlueScribes_Fire_Portal	Battle_Individual_Cinematic_Kit_Blue_Scribes_Fire_Portal	Battle_Individual_Cinematic_Kit_Blue_Scribes_Fire_Portal_End			1.0000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	false	true	false	true	false	false	true	false	false	false	false	large	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC24_BlueScribes_Fire_Portal_End	Battle_Individual_Cinematic_Kit_Blue_Scribes_Fire_Portal_End				1.0000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	false	true	false	true	false	false	true	false	false	false	false	large	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC24_BlueScribes_Hand_Disappear	Battle_Individual_Cinematic_Kit_Blue_Scribes_Hand_Dissapear				1.0000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	false	true	false	true	false	false	true	false	false	false	false	large	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC24_BlueScribes_Hand_Emerge	Battle_Individual_Cinematic_Kit_Blue_Scribes_Hand_Emerge				1.0000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	false	true	false	true	false	false	true	false	false	false	false	large	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC24_BlueScribes_Hand_Grab	Battle_Individual_Cinematic_Kit_Blue_Scribes_Hand_Grab				1.0000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	false	true	false	true	false	false	true	false	false	false	false	large	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC24_BlueScribes_Magic_Cast	Battle_Individual_Cinematic_Kit_Blue_Scribes_Magic_Cast				1.0000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	false	true	false	true	false	false	true	false	false	false	false	large	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC24_BlueScribes_Magic_Conjure	Battle_Individual_Cinematic_Kit_Blue_Scribes_Magic_Conjure				1.0000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	false	true	false	true	false	false	true	false	false	false	false	large	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC24_BlueScribes_Magic_Explode	Battle_Individual_Cinematic_Kit_Blue_Scribes_Magic_Explode				1.0000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	false	true	false	true	false	false	true	false	false	false	false	large	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC24_BlueScribes_Magic_Shoot	Battle_Individual_Cinematic_Kit_Blue_Scribes_Magic_Shoot				1.0000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	false	true	false	true	false	false	true	false	false	false	false	large	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC24_BlueScribes_Portal_Beam	Battle_Individual_Cinematic_Kit_Blue_Scribes_Portal_Beam	Battle_Individual_Cinematic_Kit_Blue_Scribes_Portal_Beam_Stop			1.0000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	false	true	false	true	false	false	true	false	false	false	false	large	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC24_BlueScribes_Portal_Close	Battle_Individual_Cinematic_Kit_Blue_Scribes_Portal_Close				1.0000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	false	true	false	true	false	false	true	false	false	false	false	large	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC24_BlueScribes_Portal_Loop	Battle_Individual_Cinematic_Kit_Blue_Scribes_Portal_Loop_Start	Battle_Individual_Cinematic_Kit_Blue_Scribes_Portal_Loop_Stop			1.0000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	false	true	false	true	false	false	true	false	false	false	false	large	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC24_BlueScribes_Portal_Open	Battle_Individual_Cinematic_Kit_Blue_Scribes_Portal_Open				1.0000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	false	true	false	true	false	false	true	false	false	false	false	large	300.0000	false	false		false	false	false		false		false	0.0000
Cine2_DLC24_BlueScribes_Whoosh_Long	Battle_Individual_Cinematic_Kit_Blue_Scribes_Whoosh_Long				1.0000								0	0.0000			100.0000	100.0000	false	true	false	false	false	false	false	false	false	false	false	true	false	true	false	false	true	false	false	false	false	large	300.0000	false	false		false	false	false		false		false	0.0000
