army_name	character_name	script_name
wh_dlc15_qb_grn_grom_axe_of_grom_skarsniks_skulkers_enemy_reinforcements	wh_dlc15_qb_grn_grom_axe_of_grom_grn_skarsnik	skarsniks_skulkers_enemy
wh_dlc15_qb_grn_grom_axe_of_grom_squig_stampede_enemy_reinforcements	wh_dlc15_qb_grn_grom_axe_of_grom_grn_night_goblin_warboss	squig_stampede_enemy
wh_dlc15_qb_grn_grom_final_battle_battle_boyz_ally_reinforcements	wh_dlc15_qb_hef_eltharion_final_battle_grn_orc_shaman	battle_boyz_ally
wh_dlc15_qb_grn_grom_final_battle_battle_boyz_ally_reinforcements	wh_dlc15_qb_hef_eltharion_final_battle_grn_orc_warboss_battle_boyz	battle_boyz_ally
wh_dlc15_qb_grn_grom_final_battle_city_watch_enemy	wh_dlc15_qb_hef_eltharion_final_battle_hef_noble	city_watch_enemy
wh_dlc15_qb_grn_grom_final_battle_city_watch_enemy	wh_dlc15_qb_hef_eltharion_final_battle_hef_prince	city_watch_enemy
wh_dlc15_qb_grn_grom_final_battle_eltharion_enemy	wh_dlc15_qb_hef_eltharion_final_battle_hef_eltharion	eltharion_enemy
wh_dlc15_qb_grn_grom_final_battle_eltharion_enemy	wh_dlc15_qb_hef_eltharion_final_battle_hef_loremaster	eltharion_enemy
wh_dlc15_qb_grn_grom_final_battle_gobbo_waaagh_ally	wh_dlc15_qb_grn_grom_final_battle_grn_goblin_big_boss	gobbo_waaagh
wh_dlc15_qb_grn_grom_final_battle_gobbo_waaagh_ally	wh_dlc15_qb_grn_grom_final_battle_grn_goblin_great_shaman	gobbo_waaagh
wh_dlc15_qb_grn_grom_final_battle_player	wh_dlc15_qb_grn_grom_final_battle_grn_grom	grom_player
wh_dlc15_qb_grn_grom_final_battle_player	wh_dlc15_qb_hef_eltharion_final_battle_grn_giant_river_troll_hag	grom_player
wh_dlc15_qb_hef_eltharion_final_battle_battle_boyz_enemy_reinforcements	wh_dlc15_qb_hef_eltharion_final_battle_grn_orc_warboss_battle_boyz	battle_boyz
wh_dlc15_qb_hef_eltharion_final_battle_city_watch_ally	wh_dlc15_qb_hef_eltharion_final_battle_hef_noble	city_watch
wh_dlc15_qb_hef_eltharion_final_battle_city_watch_ally	wh_dlc15_qb_hef_eltharion_final_battle_hef_prince	city_watch
wh_dlc15_qb_hef_eltharion_final_battle_eavy_smashas_enemy_reinforcements	wh_dlc15_qb_hef_eltharion_final_battle_grn_orc_warboss_eavy_smashas	eavy_smashas
wh_dlc15_qb_hef_eltharion_final_battle_grom_enemy	wh_dlc15_qb_hef_eltharion_final_battle_grn_giant_river_troll_hag	grom_enemy
wh_dlc15_qb_hef_eltharion_final_battle_grom_enemy	wh_dlc15_qb_hef_eltharion_final_battle_grn_grom	grom_enemy
wh_dlc15_qb_hef_eltharion_final_battle_grom_enemy	wh_dlc15_qb_hef_eltharion_final_battle_grn_orc_shaman	grom_enemy
wh_dlc15_qb_hef_eltharion_final_battle_player_2	wh_dlc15_qb_hef_eltharion_final_battle_hef_eltharion_2	player_army_2
wh_dlc15_qb_hef_eltharion_final_battle_player	wh_dlc15_qb_hef_eltharion_final_battle_hef_eltharion	player_army
wh_dlc15_qb_hef_eltharion_final_battle_player	wh_dlc15_qb_hef_eltharion_final_battle_hef_loremaster	player_army
wh_dlc15_qb_hef_eltharion_final_battle_spider_squad_enemy_flanks	wh_dlc15_qb_hef_eltharion_final_battle_grn_night_goblin_shaman	spider_squad
wh_dlc15_qb_hef_eltharion_final_battle_spider_squad_enemy_flanks	wh_dlc15_qb_hef_eltharion_final_battle_grn_night_goblin_warboss	spider_squad
wh_dlc15_qb_qb_hef_eltharion_talisman_of_hoeth_stage_3_attacker_1	wh_dlc15_qb_hef_eltharion_talisman_of_hoeth_stage_3_attacker_1_sorcerer_lord	enemy_army
wh_dlc15_qb_qb_hef_eltharion_talisman_of_hoeth_stage_3_attacker_2	wh_dlc15_nor_cha_marauder_chieftain_1	fimir_reinforcements
wh_dlc15_qb_qb_hef_eltharion_talisman_of_hoeth_stage_3_attacker_2	wh_dlc15_qb_hef_eltharion_talisman_of_hoeth_stage_3_attacker_2_balefiend	fimir_reinforcements
wh_dlc15_qb_qb_hef_eltharion_talisman_of_hoeth_stage_3_attacker_3	wh_dlc15_qb_hef_eltharion_talisman_of_hoeth_stage_3_attacker_3_lord_of_change	lord_of_change_reinforcements
wh_dlc15_qb_qb_hef_eltharion_talisman_of_hoeth_stage_3_player_allied_reinforcements	wh_dlc15_qb_hef_eltharion_talisman_of_hoeth_stage_3_player_allied_reinforcements_archmage	allied_reinforcements
wh_dlc15_qb_qb_hef_eltharion_talisman_of_hoeth_stage_3_player_allied_reinforcements	wh_dlc15_qb_hef_eltharion_talisman_of_hoeth_stage_3_player_allied_reinforcements_noble_1	allied_reinforcements
wh_dlc15_qb_qb_hef_eltharion_talisman_of_hoeth_stage_3_player_allied_reinforcements	wh_dlc15_qb_hef_eltharion_talisman_of_hoeth_stage_3_player_allied_reinforcements_noble_2	allied_reinforcements
wh_dlc15_qb_qb_hef_eltharion_talisman_of_hoeth_stage_3_player	wh_dlc15_qb_hef_eltharion_talisman_of_hoeth_stage_3_player_eltharion	
wh_dlc15_qb_qb_hef_eltharion_talisman_of_hoeth_stage_3_player	wh_dlc15_qb_hef_eltharion_talisman_of_hoeth_stage_3_player_mage	
wh_dlc16_qb_skv_throt_final_battle_chaos_enemy	wh2_dlc16_qb_skv_throt_final_battle_chs_sorc_lord_fire	chaos_incursion
wh_dlc16_qb_skv_throt_final_battle_player	wh2_dlc16_qb_skv_throt_final_battle_skv_ghoritch	
wh_dlc16_qb_skv_throt_final_battle_player	wh2_dlc16_qb_skv_throt_final_battle_skv_throt	throt_player
wh_dlc16_qb_skv_throt_final_battle_sisters_enemy	wh2_dlc16_qb_skv_throt_final_battle_wef_ariel	sisters_enemy
wh_dlc16_qb_skv_throt_final_battle_sisters_enemy	wh2_dlc16_qb_skv_throt_final_battle_wef_sisters	sisters_enemy
wh_dlc16_qb_skv_throt_final_battle_skaven_slave_wave_ally_1	wh2_dlc16_qb_skv_throt_final_battle_skv_packmaster_1	slave_wave_ally_1
wh_dlc16_qb_skv_throt_final_battle_skaven_slave_wave_ally_2	wh2_dlc16_qb_skv_throt_final_battle_skv_packmaster_2	slave_wave_ally_2
wh_dlc16_qb_skv_throt_whip_of_domination_chaos_enemy	wh2_dlc16_qb_skv_throt_whip_of_domination_chs_exalted_hero	chaos_blockade
wh_dlc16_qb_skv_throt_whip_of_domination_chaos_enemy	wh2_dlc16_qb_skv_throt_whip_of_domination_chs_sorc_lord_death	chaos_blockade
wh_dlc16_qb_skv_throt_whip_of_domination_ghoritch_ally	wh2_dlc16_qb_skv_throt_whip_of_domination_skv_chieften	ghoritch_vanguard
wh_dlc16_qb_skv_throt_whip_of_domination_ghoritch_ally	wh2_dlc16_qb_skv_throt_whip_of_domination_skv_ghoritch	ghoritch_vanguard
wh_dlc16_qb_skv_throt_whip_of_domination_player	wh2_dlc16_qb_skv_throt_whip_of_domination_skv_packmaster	
wh_dlc16_qb_skv_throt_whip_of_domination_player	wh2_dlc16_qb_skv_throt_whip_of_domination_skv_throt	
wh_dlc16_qb_wef_sisters_final_battle_attacker_throt_enemy	wh2_dlc16_qb_skv_throt_final_battle_skv_ghoritch	throt_enemy
wh_dlc16_qb_wef_sisters_final_battle_attacker_throt_enemy	wh2_dlc16_qb_wef_sisters_final_battle_skv_throt	throt_enemy
wh_dlc16_qb_wef_sisters_final_battle_chaos_enemy	wh2_dlc16_qb_skv_throt_final_battle_chs_sorc_lord_fire	chaos_incursion
wh_dlc16_qb_wef_sisters_final_battle_player	wh2_dlc16_qb_skv_throt_final_battle_wef_ariel	sisters_player
wh_dlc16_qb_wef_sisters_final_battle_player	wh2_dlc16_qb_wef_sisters_final_battle_wef_sisters	sisters_player
wh_dlc16_qb_wef_sisters_final_battle_skaven_slave_wave_enemy_1	wh2_dlc16_qb_skv_throt_final_battle_skv_packmaster_1	slave_wave_enemy_1
wh_dlc16_qb_wef_sisters_final_battle_skaven_slave_wave_enemy_2	wh2_dlc16_qb_skv_throt_final_battle_skv_packmaster_2	slave_wave_enemy_2
wh_dlc17_qb_dwf_thorek_klad_brakak_dwf_ally	wh_dlc17_qb_dwf_cha_thorek_klad_brakak_dwf_lord	ally_dwf
wh_dlc17_qb_dwf_thorek_klad_brakak_enemy_01_emp	wh_dlc17_qb_dwf_cha_thorek_klad_brakak_emp_general	enemy_emp
wh_dlc17_qb_dwf_thorek_klad_brakak_enemy_01_emp	wh_dlc17_qb_dwf_cha_thorek_klad_brakak_emp_jorek	enemy_emp
wh_dlc17_qb_dwf_thorek_klad_brakak_enemy_02_lzd	wh2_dlc17_lzd_mon_dread_saurian_qb_boss	enemy_lzd
wh_dlc17_qb_dwf_thorek_klad_brakak_enemy_02_lzd	wh_dlc17_qb_dwf_cha_thorek_klad_brakak_lzd_skink_enemy	enemy_lzd
wh_dlc17_qb_dwf_thorek_klad_brakak_lzd_ally	wh_dlc17_qb_dwf_cha_thorek_klad_brakak_lzd_skink_ally	ally_lzd
wh_dlc17_qb_dwf_thorek_klad_brakak_player	wh_dlc17_qb_dwf_cha_thorek_klad_brakak_dwf_runesmith	player_army
wh_dlc17_qb_dwf_thorek_klad_brakak_player	wh_dlc17_qb_dwf_cha_thorek_klad_brakak_dwf_thane	player_army
wh_dlc17_qb_dwf_thorek_klad_brakak_player	wh_dlc17_qb_dwf_cha_thorek_klad_brakak_dwf_thorek	player_army
wh_dlc17_qb_dwf_thorek_lost_vault_enemy_1	wh_dlc17_qb_dwf_cha_thorek_lost_vault_skv_warlock_master	enemy_1
wh_dlc17_qb_dwf_thorek_lost_vault_enemy_2	wh_dlc17_qb_dwf_cha_thorek_lost_vault_skv_grey_seer	enemy_2
wh_dlc17_qb_dwf_thorek_lost_vault_enemy_2	wh_dlc17_qb_dwf_cha_thorek_lost_vault_skv_packmaster	enemy_2
wh_dlc17_qb_dwf_thorek_lost_vault_enemy_3	wh_dlc17_qb_dwf_cha_thorek_lost_vault_skv_assassin_1	enemy_3
wh_dlc17_qb_dwf_thorek_lost_vault_enemy_3	wh_dlc17_qb_dwf_cha_thorek_lost_vault_skv_assassin_2	enemy_3
wh_dlc17_qb_dwf_thorek_lost_vault_enemy_3	wh_dlc17_qb_dwf_cha_thorek_lost_vault_skv_master_assassin	enemy_3
wh_dlc17_qb_dwf_thorek_lost_vault_enemy_4	wh_dlc17_qb_dwf_cha_thorek_lost_vault_skv_warlock_antagonist	enemy_4
wh_dlc17_qb_dwf_thorek_lost_vault_player	wh_dlc17_qb_dwf_cha_thorek_lost_vault_dwf_thane1	player_army
wh_dlc17_qb_dwf_thorek_lost_vault_player	wh_dlc17_qb_dwf_cha_thorek_lost_vault_dwf_thane2	player_army
wh_dlc17_qb_dwf_thorek_lost_vault_player	wh_dlc17_qb_dwf_cha_thorek_lost_vault_dwf_thorek	player_army
wh_main_qb_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4_defender_1	wh_main_qb_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4_defender_1_general	
wh_main_qb_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4_defender_2	wh_main_qb_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4_defender_2_general	
wh_main_qb_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4_defender_3	wh_main_qb_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4_defender_3_general	
wh_main_qb_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4_player	wh_main_qb_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4_player	
wh_main_qb_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4_player	wh_main_qb_dwf_thorgrim_grudgebearer_player_master_engineer	
wh_main_qb_dwf_thorgrim_grudgebearer_axe_of_grimnir_stage_3_player	wh_main_qb_dwf_thorgrim_grudgebearer_axe_of_grimnir_stage_3_player	
wh_main_qb_dwf_thorgrim_grudgebearer_axe_of_grimnir_stage_3_player	wh_main_qb_dwf_thorgrim_grudgebearer_player_thane_01	
wh_main_qb_dwf_thorgrim_grudgebearer_book_of_grudges_stage_3_attacker_1	wh_main_qb_dwf_thorgrim_grudgebearer_book_of_grudges_stage_3_attacker_1_general	
wh_main_qb_dwf_thorgrim_grudgebearer_book_of_grudges_stage_3_player	wh_main_qb_dwf_thorgrim_grudgebearer_book_of_grudges_stage_3_player	
wh_main_qb_dwf_thorgrim_grudgebearer_book_of_grudges_stage_3_player	wh_main_qb_dwf_thorgrim_grudgebearer_player_thane_01	
wh_main_qb_dwf_thorgrim_grudgebearer_dragon_crown_of_karaz_stage_3_black_fire_pass_defender_2	wh_main_qb_dwf_thorgrim_grudgebearer_dragon_crown_of_karaz_stage_3_black_fire_pass_defender_2_general	
wh_main_qb_dwf_thorgrim_grudgebearer_dragon_crown_of_karaz_stage_3_black_fire_pass_defender_2	wh_main_qb_dwf_thorgrim_grudgebearer_dragon_crown_of_karaz_stage_3_black_fire_pass_defender_2_warrior_priest	
wh_main_qb_dwf_thorgrim_grudgebearer_dragon_crown_of_karaz_stage_3_black_fire_pass_player_1	wh_main_qb_dwf_thorgrim_grudgebearer_dragon_crown_of_karaz_stage_3_black_fire_pass_player_1_general	
wh_main_qb_dwf_thorgrim_grudgebearer_dragon_crown_of_karaz_stage_3_black_fire_pass_player_1	wh_main_qb_dwf_thorgrim_grudgebearer_player_master_engineer	
wh_main_qb_dwf_thorgrim_grudgebearer_intro_subterranean_attacker_1	wh_main_qb_dwf_thorgrim_grudgebearer_intro_battle_attacker_1_general	doomdivers
wh_main_qb_dwf_thorgrim_grudgebearer_intro_subterranean_player	wh_main_qb_dwf_thorgrim_grudgebearer_intro_subterranean_player	
wh_main_qb_dwf_ungrim_ironfist_axe_of_dargo_stage_4_battle_of_high_pass_attacker_1	wh_main_qb_dwf_ungrim_ironfist_axe_of_dargo_stage_4_battle_of_high_pass_attacker_1_general	
wh_main_qb_dwf_ungrim_ironfist_axe_of_dargo_stage_4_player	wh_main_qb_dwf_ungrim_ironfist_axe_of_dargo_stage_4_player	
wh_main_qb_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_4_broken_leg_gully_defender_1	wh_main_qb_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_4_broken_leg_gully_defender_1_general	
wh_main_qb_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_4_broken_leg_gully_defender_1	wh_main_qb_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_4_broken_leg_gully_defender_1_shaman	
wh_main_qb_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_4_player	wh_main_qb_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_4_player	
wh_main_qb_dwf_ungrim_ironfist_slayer_crown_stage_5_6_ancient_dragon_cave_defender_2	wh_main_qb_emp_balthasar_gelt_cloak_of_molten_metal_stage_5_ancient_dragon_cave_defender_2_general	
wh_main_qb_dwf_ungrim_ironfist_slayer_crown_stage_5_player	wh_main_qb_dwf_thorgrim_grudgebearer_player_master_engineer	
wh_main_qb_dwf_ungrim_ironfist_slayer_crown_stage_5_player	wh_main_qb_dwf_ungrim_ironfist_slayer_crown_stage_5_player	
wh_main_qb_emp_balthasar_gelt_amulet_of_sea_gold_stage_4.1_estalian_tomb_defender_1	wh_main_qb_emp_balthasar_gelt_amulet_of_sea_gold_stage_4.1_estalian_tomb_defender_1_general	army_01
wh_main_qb_emp_balthasar_gelt_amulet_of_sea_gold_stage_4.1_estalian_tomb_defender_1	wh_main_qb_emp_balthasar_gelt_amulet_of_sea_gold_stage_4.1_estalian_tomb_defender_1_wight_king	army_01
wh_main_qb_emp_balthasar_gelt_amulet_of_sea_gold_stage_4_player	wh_main_qb_emp_balthasar_gelt_amulet_of_sea_gold_stage_4_player	
wh_main_qb_emp_balthasar_gelt_cloak_of_molten_metal_stage_5_ancient_dragon_cave_defender_1	wh_main_qb_emp_balthasar_gelt_cloak_of_molten_metal_stage_5_ancient_dragon_cave_defender_1_general	
wh_main_qb_emp_balthasar_gelt_cloak_of_molten_metal_stage_5_ancient_dragon_cave_defender_2	wh_main_qb_emp_balthasar_gelt_cloak_of_molten_metal_stage_5_ancient_dragon_cave_defender_2_general	
wh_main_qb_emp_balthasar_gelt_cloak_of_molten_metal_stage_5_player	wh_main_qb_emp_balthasar_gelt_cloak_of_molten_metal_stage_5_player	
wh_main_qb_emp_balthasar_gelt_staff_of_volans_stage_3_battle_of_bloodpine_woods_attacker_1	wh_main_qb_emp_balthasar_gelt_staff_of_volans_stage_3_battle_of_bloodpine_woods_attacker_1_general	
wh_main_qb_emp_balthasar_gelt_staff_of_volans_stage_3_battle_of_bloodpine_woods_attacker_2	wh_main_qb_emp_balthasar_gelt_staff_of_volans_stage_3_battle_of_bloodpine_woods_attacker_2_general	
wh_main_qb_emp_balthasar_gelt_staff_of_volans_stage_3_battle_of_bloodpine_woods_attacker_2	wh_main_qb_emp_balthasar_gelt_staff_of_volans_stage_3_battle_of_bloodpine_woods_attacker_2_witch_hunter	
wh_main_qb_emp_balthasar_gelt_staff_of_volans_stage_3_player	wh_main_qb_emp_balthasar_gelt_staff_of_volans_stage_3_player	
wh_main_qb_emp_karl_franz_ghal_maraz_stage_4_black_fire_pass_attacker_1	wh_main_qb_emp_karl_franz_ghal_maraz_stage_4_black_fire_pass_attacker_1_general	
wh_main_qb_emp_karl_franz_ghal_maraz_stage_4_black_fire_pass_attacker_1	wh_main_qb_emp_karl_franz_ghal_maraz_stage_4_black_fire_pass_attacker_2_general	
wh_main_qb_emp_karl_franz_ghal_maraz_stage_4_black_fire_pass_attacker_2	wh_main_qb_emp_karl_franz_ghal_maraz_stage_4_black_fire_pass_attacker_3_general	
wh_main_qb_emp_karl_franz_ghal_maraz_stage_4_black_fire_pass_defender_2	wh_main_qb_dwf_thorgrim_grudgebearer_player_master_engineer	
wh_main_qb_emp_karl_franz_ghal_maraz_stage_4_black_fire_pass_defender_2	wh_main_qb_emp_karl_franz_ghal_maraz_stage_4_black_fire_pass_defender_1_general	
wh_main_qb_emp_karl_franz_ghal_maraz_stage_4_black_fire_pass_player_1	wh_main_qb_emp_karl_franz_ghal_maraz_stage_4_black_fire_pass_player_1_general	
wh_main_qb_emp_karl_franz_ghal_maraz_stage_4_black_fire_pass_player_1	wh_main_qb_emp_karl_franz_ghal_maraz_stage_4_player_warrior_priest	
wh_main_qb_emp_karl_franz_ghal_maraz_stage_4_black_fire_pass_player_1	wh_main_qb_emp_karl_franz_ghal_maraz_stage_4_player_wizard	
wh_main_qb_emp_karl_franz_intro_battle_of_bloodpine_woods_defender_1	wh_main_qb_emp_karl_franz_intro_battle_of_bloodpine_woods_defender_1_general	
wh_main_qb_emp_karl_franz_intro_battle_of_bloodpine_woods_defender_2	wh_main_qb_emp_karl_franz_intro_battle_of_bloodpine_woods_defender_2_general	
wh_main_qb_emp_karl_franz_intro_battle_of_bloodpine_woods_player	wh_main_qb_emp_karl_franz_intro_battle_of_bloodpine_woods_player	
wh_main_qb_emp_karl_franz_reikland_runefang_stage_3_player	wh_main_qb_emp_karl_franz_reikland_runefang_stage_3_player	
wh_main_qb_emp_karl_franz_reikland_runefang_stage_3_the_threat_from_the_north_attacker_1	wh_main_qb_emp_karl_franz_reikland_runefang_stage_3_the_threat_from_the_north_attacker_1_general	
wh_main_qb_emp_karl_franz_reikland_runefang_stage_3_the_threat_from_the_north_attacker_3	wh_main_qb_emp_karl_franz_reikland_runefang_stage_3_the_threat_from_the_north_attacker_3_chaos_sorcerer	reinforcement_5
wh_main_qb_emp_karl_franz_reikland_runefang_stage_3_the_threat_from_the_north_attacker_3	wh_main_qb_emp_karl_franz_reikland_runefang_stage_3_the_threat_from_the_north_attacker_3_general	reinforcement_5
wh_main_qb_emp_karl_franz_silver_seal_stage_3_defender_1	wh_main_qb_emp_karl_franz_silver_seal_stage_3_defender_banshee1	
wh_main_qb_emp_karl_franz_silver_seal_stage_3_defender_1	wh_main_qb_emp_karl_franz_silver_seal_stage_3_defender_general	
wh_main_qb_emp_karl_franz_silver_seal_stage_3_defender_1	wh_main_qb_emp_karl_franz_silver_seal_stage_3_defender_vampire	
wh_main_qb_emp_karl_franz_silver_seal_stage_3_defender_1	wh_main_qb_emp_karl_franz_silver_seal_stage_3_defender_vampire_2	
wh_main_qb_emp_karl_franz_silver_seal_stage_3_player	wh_main_qb_emp_karl_franz_silver_seal_stage_3_player	
wh_main_qb_grn_azhag_the_slaughterer_azhags_ard_armour_stage_4_defender_1	wh_main_qb_grn_azhag_the_slaughterer_azhag's_ard_armour_stage_4_defender_1_damsel	enemy_army
wh_main_qb_grn_azhag_the_slaughterer_azhags_ard_armour_stage_4_defender_1	wh_main_qb_grn_azhag_the_slaughterer_azhags_ard_armour_stage_4_defender_1_general	enemy_army
wh_main_qb_grn_azhag_the_slaughterer_azhags_ard_armour_stage_4_player	wh_main_qb_grn_azhag_the_slaughterer_azhags_ard_armour_stage_4_player	
wh_main_qb_grn_azhag_the_slaughterer_crown_of_sorcery_stage_3_defender_1	wh_main_qb_grn_azhag_the_slaughterer_crown_of_sorcery_stage_3_defender_1_general	
wh_main_qb_grn_azhag_the_slaughterer_crown_of_sorcery_stage_3_defender_2	wh_main_qb_grn_azhag_the_slaughterer_crown_of_sorcery_stage_3_defender_2_general	
wh_main_qb_grn_azhag_the_slaughterer_crown_of_sorcery_stage_3_player	wh_main_qb_grn_azhag_the_slaughterer_crown_of_sorcery_stage_3_player	
wh_main_qb_grn_azhag_the_slaughterer_slaggas_slashas_stage_4_defender_1	wh_main_qb_grn_azhag_the_slaughterer_slaggas_slashas_stage_4_defender_1_general	
wh_main_qb_grn_azhag_the_slaughterer_slaggas_slashas_stage_4_player	wh_main_qb_grn_azhag_the_slaughterer_slaggas_slashas_stage_4_player	
wh_main_qb_grn_grimgor_ironhide_blood_forged_armour_stage_4_battle_of_high_pass_defender_1	wh_main_qb_grn_grimgor_ironhide_blood_forged_armour_stage_4_battle_of_high_pass_defender_1_general	
wh_main_qb_grn_grimgor_ironhide_blood_forged_armour_stage_4_battle_of_high_pass_defender_1	wh_main_qb_grn_grimgor_ironhide_blood_forged_armour_stage_4_battle_of_high_pass_defender_1_sorcerer	
wh_main_qb_grn_grimgor_ironhide_blood_forged_armour_stage_4_player	wh_main_qb_grn_grimgor_ironhide_blood_forged_armour_stage_4_player	
wh_main_qb_grn_grimgor_ironhide_blood_forged_armour_stage_4_player	wh_main_qb_grn_grimgor_ironhide_player_night_goblin_shaman_01	
wh_main_qb_grn_grimgor_ironhide_gitsnik_stage_4_black_fire_pass_defender_1	wh_main_qb_emp_karl_franz_ghal_maraz_stage_4_player_warrior_priest	
wh_main_qb_grn_grimgor_ironhide_gitsnik_stage_4_black_fire_pass_defender_1	wh_main_qb_emp_karl_franz_ghal_maraz_stage_4_player_wizard	
wh_main_qb_grn_grimgor_ironhide_gitsnik_stage_4_black_fire_pass_defender_1	wh_main_qb_grn_grimgor_ironhide_gitsnik_stage_4_black_fire_pass_defender_1_general	
wh_main_qb_grn_grimgor_ironhide_gitsnik_stage_4_black_fire_pass_defender_2	wh_main_qb_dwf_thorgrim_grudgebearer_player_master_engineer	
wh_main_qb_grn_grimgor_ironhide_gitsnik_stage_4_black_fire_pass_defender_2	wh_main_qb_grn_grimgor_ironhide_gitsnik_stage_4_black_fire_pass_defender_2_general	
wh_main_qb_grn_grimgor_ironhide_gitsnik_stage_4_black_fire_pass_player_1	wh_main_qb_grn_grimgor_ironhide_gitsnik_stage_4_black_fire_pass_player_1_general	
wh_main_qb_grn_grimgor_ironhide_gitsnik_stage_4_black_fire_pass_player_1	wh_main_qb_grn_grimgor_ironhide_gitsnik_stage_4_black_fire_pass_player_1_goblin_shaman	
wh_main_qb_grn_grimgor_ironhide_gitsnik_stage_4_black_fire_pass_player_1	wh_main_qb_grn_grimgor_ironhide_gitsnik_stage_4_black_fire_pass_player_1_shaman	
wh_main_qb_grn_grimgor_ironhide_intro_subterranean_defender_1	wh_main_qb_dwf_thorgrim_grudgebearer_player_thane_01	
wh_main_qb_grn_grimgor_ironhide_intro_subterranean_player	wh_main_qb_grn_grimgor_ironhide_intro_subterranean_player	
wh_main_qb_vmp_heinrich_kemmler_chaos_tomb_blade_stage_4_defender_1	wh_main_qb_vmp_heinrich_kemmler_chaos_tomb_blade_stage_4_defender_1_general	army_01
wh_main_qb_vmp_heinrich_kemmler_chaos_tomb_blade_stage_4_defender_2	wh_main_qb_vmp_heinrich_kemmler_chaos_tomb_blade_stage_4_defender_2_general	wave_01_inf
wh_main_qb_vmp_heinrich_kemmler_chaos_tomb_blade_stage_4_player	wh_main_qb_vmp_heinrich_kemmler_chaos_tomb_blade_stage_4_player	
wh_main_qb_vmp_heinrich_kemmler_cloak_of_mists_stage_3_defender_1	wh_main_qb_vmp_heinrich_kemmler_cloak_of_mists_stage_3_defender_1_general	army_01
wh_main_qb_vmp_heinrich_kemmler_cloak_of_mists_stage_3_defender_1	wh_main_qb_vmp_heinrich_kemmler_cloak_of_mists_stage_3_defender_1_shaman	army_01
wh_main_qb_vmp_heinrich_kemmler_cloak_of_mists_stage_3_defender_2	wh_main_qb_vmp_heinrich_kemmler_cloak_of_mists_stage_3_defender_2_general	wave_01
wh_main_qb_vmp_heinrich_kemmler_cloak_of_mists_stage_3_player	wh_main_qb_vmp_heinrich_kemmler_cloak_of_mists_stage_3_player	
wh_main_qb_vmp_heinrich_kemmler_skull_staff_stage_3_attacker_1	wh_main_qb_vmp_heinrich_kemmler_skull_staff_stage_3_attacker_1_general	
wh_main_qb_vmp_heinrich_kemmler_skull_staff_stage_3_defender_1	wh_main_qb_vmp_heinrich_kemmler_skull_staff_stage_3_defender_1_damsel	
wh_main_qb_vmp_heinrich_kemmler_skull_staff_stage_3_defender_1	wh_main_qb_vmp_heinrich_kemmler_skull_staff_stage_3_defender_1_general	
wh_main_qb_vmp_heinrich_kemmler_skull_staff_stage_3_defender_1	wh_main_qb_vmp_heinrich_kemmler_skull_staff_stage_3_defender_1_paladin_1	
wh_main_qb_vmp_heinrich_kemmler_skull_staff_stage_3_defender_1	wh_main_qb_vmp_heinrich_kemmler_skull_staff_stage_3_defender_1_paladin_2	
wh_main_qb_vmp_heinrich_kemmler_skull_staff_stage_3_defender_2	wh_main_qb_vmp_heinrich_kemmler_skull_staff_stage_3_defender_2_general	
wh_main_qb_vmp_heinrich_kemmler_skull_staff_stage_3_player	wh_main_qb_vmp_heinrich_kemmler_skull_staff_stage_3_player	
wh_main_qb_vmp_mannfred_von_carstein_armour_of_templehof_stage_6_player	wh_main_qb_vmp_mannfred_von_carstein_armour_of_templehof_stage_6_player	
wh_main_qb_vmp_mannfred_von_carstein_intro_battle_of_hel_fenn_defender_1	wh_main_qb_vmp_mannfred_von_carstein_intro_battle_of_hel_fenn_defender_1_general	
wh_main_qb_vmp_mannfred_von_carstein_intro_battle_of_hel_fenn_player	wh_main_qb_vmp_mannfred_von_carstein_intro_battle_of_hel_fenn_player	
wh_main_qb_vmp_mannfred_von_carstein_sword_of_unholy_power_stage_4_defender_1	wh_main_qb_vmp_mannfred_von_carstein_sword_of_unholy_power_stage_4_defender_1_general	grn_shaman_1
wh_main_qb_vmp_mannfred_von_carstein_sword_of_unholy_power_stage_4_defender_1	wh_main_qb_vmp_mannfred_von_carstein_sword_of_unholy_power_stage_4_defender_1_shaman	grn_shaman_2
wh_main_qb_vmp_mannfred_von_carstein_sword_of_unholy_power_stage_4_defender_1	wh_main_qb_vmp_mannfred_von_carstein_sword_of_unholy_power_stage_4_defender_1_shaman_02	grn_shaman_3
