key	effects	duration	expended_cost	required_cost	image_path	upkeep_cost	point_cost	cooldown	swap_cost	sort_order	on_trigger_vo_event
wh3_dlc26_character_initiative_ogr_big_name_gore_drenched	wh3_dlc26_character_initiative_ogr_big_name_gore_drenched	-1			UI\Campaign UI\ogre_big_names\bigname_siege.png		0	0		0	
wh3_dlc26_character_initiative_ogr_big_name_gorger_herder	wh3_dlc26_character_initiative_ogr_big_name_gorger_herder	-1			UI\Campaign UI\ogre_big_names\bigname_tyrant.png		0	0		0	
wh3_dlc26_character_initiative_ogr_big_name_greasus_drakecrush	wh3_dlc26_character_initiative_ogr_big_name_greasus_drakecrush	-1			UI\Campaign UI\ogre_big_names\bigname_melee.png		0	0		0	
wh3_dlc26_character_initiative_ogr_big_name_groundshaker	wh3_dlc26_character_initiative_ogr_big_name_groundshaker	-1			UI\Campaign UI\ogre_big_names\bigname_hunter.png		0	0		0	
wh3_dlc26_character_initiative_ogr_big_name_impenetrable_gut	wh3_dlc26_character_initiative_ogr_big_name_impenetrable_gut	-1			UI\Campaign UI\ogre_big_names\bigname_melee.png		0	0		0	
wh3_dlc26_character_initiative_ogr_big_name_kin_guard	wh3_dlc26_character_initiative_ogr_big_name_kin_guard	-1			UI\Campaign UI\ogre_big_names\bigname_hunter.png		0	0		0	
wh3_dlc26_character_initiative_ogr_big_name_magic_feaster	wh3_dlc26_character_initiative_ogr_big_name_magic_feaster	-1			UI\Campaign UI\ogre_big_names\bigname_mountain.png		0	0		0	
wh3_dlc26_character_initiative_ogr_big_name_marrow_muncher	wh3_dlc26_character_initiative_ogr_big_name_marrow_muncher	-1			UI\Campaign UI\ogre_big_names\bigname_mountain.png		0	0		0	
wh3_dlc26_character_initiative_ogr_big_name_unstoppable	wh3_dlc26_character_initiative_ogr_big_name_unstoppable	-1			UI\Campaign UI\ogre_big_names\bigname_siege.png		0	0		0	
wh3_dlc26_character_initiative_ogr_maw_offering_1	wh3_dlc26_character_initiative_ogr_maw_offering_1	-1	wh3_dlc26_resource_cost_ogr_great_maw_upkeep_cost		UI\skins\default\dlc26_great_maw\ogres_great_maw_come_and_get_it.png	wh3_dlc26_resource_cost_ogr_great_maw_upkeep_cost	0	0		0	
wh3_dlc26_character_initiative_ogr_maw_offering_2	wh3_dlc26_character_initiative_ogr_maw_offering_2	-1	wh3_dlc26_resource_cost_ogr_great_maw_upkeep_cost		UI\skins\default\dlc26_great_maw\ogres_great_maw_bloody_and_raw.png	wh3_dlc26_resource_cost_ogr_great_maw_upkeep_cost	0	0		0	
wh3_dlc26_character_initiative_ogr_maw_offering_3	wh3_dlc26_character_initiative_ogr_maw_offering_3	-1	wh3_dlc26_resource_cost_ogr_great_maw_upkeep_cost		UI\skins\default\dlc26_great_maw\ogres_great_maw_give_me_gut_magic.png	wh3_dlc26_resource_cost_ogr_great_maw_upkeep_cost	0	0		0	
wh3_dlc26_character_initiative_ogr_maw_offering_4	wh3_dlc26_character_initiative_ogr_maw_offering_4	-1	wh3_dlc26_resource_cost_ogr_great_maw_upkeep_cost		UI\skins\default\dlc26_great_maw\ogres_great_maw_fill_yer_bellies.png	wh3_dlc26_resource_cost_ogr_great_maw_upkeep_cost	0	0		0	
wh3_dlc26_faction_initiative_chs_khorne_3_units_bloodbeast	wh3_dlc26_faction_initiative_chs_khorne_3_units_bloodbeast	-1	wh3_dlc20_initiative_souls_kho_t3	wh3_dlc20_initiative_souls_kho_t3_sacrifice_requirement_high	UI\skins\default\chaos_gifts\ritual_gift_khorne_rank_3.png	wh3_dlc20_initiative_souls_kho_upkeep_t3	0	0		0	
wh3_dlc26_faction_initiative_chs_khorne_5_units_slaughterbrute	wh3_dlc26_faction_initiative_chs_khorne_5_units_slaughterbrute	-1	wh3_dlc20_initiative_souls_kho_t5	wh3_dlc20_initiative_souls_kho_t5_sacrifice_requirement	UI\skins\default\chaos_gifts\ritual_gift_khorne_rank_5.png	wh3_dlc20_initiative_souls_kho_upkeep_t5	0	0		0	
wh3_dlc26_faction_initiative_kho_arbaal_01	wh3_dlc26_faction_initiative_kho_arbaal_01	-1	wh3_dlc26_faction_initiative_kho_arbaal_01		UI\skins\default\chaos_gifts\ritual_gift_undivided_rank_1.png	wh3_dlc26_faction_initiative_kho_arbaal_01	0	0		0	
wh3_dlc26_faction_initiative_kho_arbaal_02	wh3_dlc26_faction_initiative_kho_arbaal_02	-1	wh3_dlc26_faction_initiative_kho_arbaal_02		UI\skins\default\chaos_gifts\ritual_gift_undivided_rank_1.png	wh3_dlc26_faction_initiative_kho_arbaal_02	0	0		0	
wh3_dlc26_faction_initiative_kho_arbaal_03	wh3_dlc26_faction_initiative_kho_arbaal_03	-1	wh3_dlc26_faction_initiative_kho_arbaal_03		UI\skins\default\chaos_gifts\ritual_gift_undivided_rank_1.png	wh3_dlc26_faction_initiative_kho_arbaal_03	0	0		0	
wh3_dlc26_faction_initiative_kho_arbaal_04	wh3_dlc26_faction_initiative_kho_arbaal_04	-1	wh3_dlc26_faction_initiative_kho_arbaal_04		UI\skins\default\chaos_gifts\ritual_gift_undivided_rank_1.png	wh3_dlc26_faction_initiative_kho_arbaal_04	0	0		0	
wh3_dlc26_faction_initiative_kho_arbaal_05	wh3_dlc26_faction_initiative_kho_arbaal_05	-1	wh3_dlc26_faction_initiative_kho_arbaal_05		UI\skins\default\chaos_gifts\ritual_gift_undivided_rank_1.png	wh3_dlc26_faction_initiative_kho_arbaal_05	0	0		0	
wh3_dlc26_faction_initiative_kho_arbaal_06	wh3_dlc26_faction_initiative_kho_arbaal_06	-1	wh3_dlc26_faction_initiative_kho_arbaal_06		UI\skins\default\chaos_gifts\ritual_gift_undivided_rank_1.png	wh3_dlc26_faction_initiative_kho_arbaal_06	0	0		0	
wh3_dlc26_faction_initiative_kho_arbaal_07	wh3_dlc26_faction_initiative_kho_arbaal_07	-1	wh3_dlc26_faction_initiative_kho_arbaal_07		UI\skins\default\chaos_gifts\ritual_gift_undivided_rank_1.png	wh3_dlc26_faction_initiative_kho_arbaal_07	0	0		0	
wh3_dlc26_faction_initiative_kho_arbaal_08	wh3_dlc26_faction_initiative_kho_arbaal_08	-1	wh3_dlc26_faction_initiative_kho_arbaal_08		UI\skins\default\chaos_gifts\ritual_gift_undivided_rank_1.png	wh3_dlc26_faction_initiative_kho_arbaal_08	0	0		0	
wh3_dlc26_force_initiative_grn_da_plan_alpha_amma_2	wh3_dlc26_force_initiative_grn_da_plan_alpha_amma	3	da_plan_tactic_equip		UI\skins\default\dlc26_greenskins_da_plan\tactic_alpha_wolf.png		0	3		0	
wh3_dlc26_force_initiative_grn_da_plan_arrer_catcha_1	wh3_dlc26_force_initiative_grn_da_plan_arrer_catcha	3	da_plan_tactic_equip		UI\skins\default\dlc26_greenskins_da_plan\tactic_arrow_catcher.png		0	1		0	
wh3_dlc26_force_initiative_grn_da_plan_block_an_smash_1	wh3_dlc26_force_initiative_grn_da_plan_block_an_smash	3	da_plan_tactic_equip		UI\skins\default\dlc26_greenskins_da_plan\tactic_block_and_smash.png		0	1		0	
wh3_dlc26_force_initiative_grn_da_plan_broodmothers_3	wh3_dlc26_force_initiative_grn_da_plan_broodmothers	3	da_plan_tactic_equip		UI\skins\default\dlc26_greenskins_da_plan\tactic_broodmothers.png		0	5		0	
wh3_dlc26_force_initiative_grn_da_plan_cheerleadaz_3	wh3_dlc26_force_initiative_grn_da_plan_cheerleadaz	3	da_plan_tactic_equip		UI\skins\default\dlc26_greenskins_da_plan\tactic_cheerleaders.png		0	5		0	
wh3_dlc26_force_initiative_grn_da_plan_cut_da_chains_3	wh3_dlc26_force_initiative_grn_da_plan_cut_da_chains	3	da_plan_tactic_equip		UI\skins\default\dlc26_greenskins_da_plan\tactic_cut_the_chains.png		0	5		0	
wh3_dlc26_force_initiative_grn_da_plan_da_black_bastion_2	wh3_dlc26_force_initiative_grn_da_plan_da_black_bastion	3	da_plan_tactic_equip		UI\skins\default\dlc26_greenskins_da_plan\tactic_black_bastion.png		0	3		0	
wh3_dlc26_force_initiative_grn_da_plan_da_greatest_warlord_2	wh3_dlc26_force_initiative_grn_da_plan_da_greatest_warlord	3	da_plan_tactic_equip		UI\skins\default\dlc26_greenskins_da_plan\tactic_greatest_warlord.png		0	3		0	
wh3_dlc26_force_initiative_grn_da_plan_drag_da_wagonz_2	wh3_dlc26_force_initiative_grn_da_plan_drag_da_wagonz	3	da_plan_tactic_equip		UI\skins\default\dlc26_greenskins_da_plan\tactic_drag_da_wagonz.png		0	3		0	
wh3_dlc26_force_initiative_grn_da_plan_drink_an_drive_2	wh3_dlc26_force_initiative_grn_da_plan_drink_an_drive	3	da_plan_tactic_equip		UI\skins\default\dlc26_greenskins_da_plan\tactic_drink_and_drive.png		0	3		0	
wh3_dlc26_force_initiative_grn_da_plan_earthquake_2	wh3_dlc26_force_initiative_grn_da_plan_earthquake	3	da_plan_tactic_equip		UI\skins\default\dlc26_greenskins_da_plan\tactic_earthquake.png		0	3		0	
wh3_dlc26_force_initiative_grn_da_plan_eat_da_runts_2	wh3_dlc26_force_initiative_grn_da_plan_eat_da_runts	3	da_plan_tactic_equip		UI\skins\default\dlc26_greenskins_da_plan\tactic_eat_the_runts.png		0	3		0	
wh3_dlc26_force_initiative_grn_da_plan_eavy_metal_marchin_3	wh3_dlc26_force_initiative_grn_da_plan_eavy_metal_marchin	3	da_plan_tactic_equip		UI\skins\default\dlc26_greenskins_da_plan\tactic_eavy_metal_marchin.png		0	5		0	
wh3_dlc26_force_initiative_grn_da_plan_erd_mentality_1	wh3_dlc26_force_initiative_grn_da_plan_erd_mentality	3	da_plan_tactic_equip		UI\skins\default\dlc26_greenskins_da_plan\tactic_herd_mentality.png		0	1		0	
wh3_dlc26_force_initiative_grn_da_plan_fly_at_da_smoke_3	wh3_dlc26_force_initiative_grn_da_plan_fly_at_da_smoke	3	da_plan_tactic_equip		UI\skins\default\dlc26_greenskins_da_plan\tactic_smoke_signal.png		0	5		0	
wh3_dlc26_force_initiative_grn_da_plan_fungus_farms_2	wh3_dlc26_force_initiative_grn_fungus_farms	3	da_plan_tactic_equip		UI\skins\default\dlc26_greenskins_da_plan\tactic_fungus_farm.png		0	3		0	
wh3_dlc26_force_initiative_grn_da_plan_get_creepin_1	wh3_dlc26_force_initiative_grn_da_plan_get_creepin	3	da_plan_tactic_equip				0	1		0	
wh3_dlc26_force_initiative_grn_da_plan_get_dem_from_below_2	wh3_dlc26_force_initiative_grn_da_plan_get_dem_from_below	3	da_plan_tactic_equip		UI\skins\default\dlc26_greenskins_da_plan\tactic_tunnel_attack.png		0	3		0	
wh3_dlc26_force_initiative_grn_da_plan_goin_commando_2	wh3_dlc26_force_initiative_grn_da_plan_goin_commando	3	da_plan_tactic_equip		UI\skins\default\dlc26_greenskins_da_plan\tactic_goin_commando.png		0	3		0	
wh3_dlc26_force_initiative_grn_da_plan_keep_bossin_2	wh3_dlc26_force_initiative_grn_da_plan_keep_bossin	3	da_plan_tactic_equip		UI\skins\default\dlc26_greenskins_da_plan\tactic_keep_bossin.png		0	3		0	
wh3_dlc26_force_initiative_grn_da_plan_keep_em_ungry_3	wh3_dlc26_force_initiative_grn_da_plan_keep_em_ungry	3	da_plan_tactic_equip		UI\skins\default\dlc26_greenskins_da_plan\tactic_keep_em_ungry.png		0	5		0	
wh3_dlc26_force_initiative_grn_da_plan_lead_da_charge_2	wh3_dlc26_force_initiative_grn_da_plan_lead_da_charge	3	da_plan_tactic_equip		UI\skins\default\dlc26_greenskins_da_plan\tactic_lead_the_charge.png		0	3		0	
wh3_dlc26_force_initiative_grn_da_plan_light_em_up_1	wh3_dlc26_force_initiative_grn_da_plan_light_em_up	3	da_plan_tactic_equip		UI\skins\default\dlc26_greenskins_da_plan\tactic_light_them_up.png		0	1		0	
wh3_dlc26_force_initiative_grn_da_plan_little_wont_urt_1	wh3_dlc26_force_initiative_grn_da_plan_little_wont_urt	3	da_plan_tactic_equip		UI\skins\default\dlc26_greenskins_da_plan\tactic_poison.png		0	1		0	
wh3_dlc26_force_initiative_grn_da_plan_load_yerself_3	wh3_dlc26_force_initiative_grn_da_plan_load_yerself	3	da_plan_tactic_equip		UI\skins\default\dlc26_greenskins_da_plan\tactic_load_yourself.png		0	5		0	
wh3_dlc26_force_initiative_grn_da_plan_master_planner_3	wh3_dlc26_force_initiative_grn_da_plan_master_planner	3	da_plan_tactic_equip		UI\skins\default\dlc26_greenskins_da_plan\tactic_master_planner.png		0	5		0	
wh3_dlc26_force_initiative_grn_da_plan_netted_targets_1	wh3_dlc26_force_initiative_grn_da_plan_netted_targets	3	da_plan_tactic_equip		UI\skins\default\dlc26_greenskins_da_plan\tactic_nets.png		0	1		0	
wh3_dlc26_force_initiative_grn_da_plan_orcs_are_da_best_1	wh3_dlc26_force_initiative_grn_da_plan_orcs_are_da_best	3	da_plan_tactic_equip		UI\skins\default\dlc26_greenskins_da_plan\tactic_best_orcs.png		0	1		0	
wh3_dlc26_force_initiative_grn_da_plan_power_of_da_waaagh_1	wh3_dlc26_force_initiative_grn_da_plan_power_of_da_waaagh	3	da_plan_tactic_equip		UI\skins\default\dlc26_greenskins_da_plan\tactic_power_of_da_waaagh.png		0	1		0	
wh3_dlc26_force_initiative_grn_da_plan_raidin_parties_1	wh3_dlc26_force_initiative_grn_da_plan_raidin_parties	3	da_plan_tactic_equip		UI\skins\default\dlc26_greenskins_da_plan\tactic_raiding.png		0	1		0	
wh3_dlc26_force_initiative_grn_da_plan_regimental_1	wh3_dlc26_force_initiative_grn_da_plan_regimental	3	da_plan_tactic_equip		UI\skins\default\dlc26_greenskins_da_plan\tactic_regimental.png		0	1		0	
wh3_dlc26_force_initiative_grn_da_plan_shoot_da_runts_1	wh3_dlc26_force_initiative_grn_da_plan_shoot_da_runts	3	da_plan_tactic_equip		UI\skins\default\dlc26_greenskins_da_plan\tactic_accuracy.png		0	1		0	
wh3_dlc26_force_initiative_grn_da_plan_shot_in_da_dark_2	wh3_dlc26_force_initiative_grn_da_plan_shot_in_da_dark	3	da_plan_tactic_equip		UI\skins\default\dlc26_greenskins_da_plan\tactic_shot_in_the_dark.png		0	3		0	
wh3_dlc26_force_initiative_grn_da_plan_splode_da_big_one_3	wh3_dlc26_force_initiative_grn_da_plan_splode_da_big_one	3	da_plan_tactic_equip		UI\skins\default\dlc26_greenskins_da_plan\tactic_explode_the_big_one.png		0	5		0	
wh3_dlc26_force_initiative_grn_da_plan_stick_em_like_pigs_2	wh3_dlc26_force_initiative_grn_da_plan_stick_em_like_pigs	3	da_plan_tactic_equip		UI\skins\default\dlc26_greenskins_da_plan\tactic_stick_em_like_pigs.png		0	3		0	
wh3_dlc26_force_initiative_grn_da_plan_stinkee_arrers_3	wh3_dlc26_force_initiative_grn_da_plan_stinkee_arrers	3	da_plan_tactic_equip		UI\skins\default\dlc26_greenskins_da_plan\tactic_stinky_arrows.png		0	5		0	
wh3_dlc26_force_initiative_grn_da_plan_stompin_ground_2	wh3_dlc26_force_initiative_grn_da_plan_stompin_ground	3	da_plan_tactic_equip		UI\skins\default\dlc26_greenskins_da_plan\tactic_stompin_ground.png		0	3		0	
wh3_dlc26_force_initiative_grn_da_plan_suprise_savagery_2	wh3_dlc26_force_initiative_grn_da_plan_suprise_savagery	3	da_plan_tactic_equip		UI\skins\default\dlc26_greenskins_da_plan\tactic_suprise_savagery.png		0	3		0	
wh3_dlc26_force_initiative_grn_da_plan_webweavin_1	wh3_dlc26_force_initiative_grn_da_plan_webweavin	3	da_plan_tactic_equip		UI\skins\default\dlc26_greenskins_da_plan\tactic_webweavin.png		0	1		0	
wh3_dlc27_asur_domination_focus_colonies_01	wh3_dlc27_asur_domination_focus_colonies_01_effect_list	-1	aislinn_colonies_1		UI\skins\default\dlc27_hef_asur_domination\dlc27_hef_asur_domination_icon_colonies_initiative_1.png		0	0		0	
wh3_dlc27_asur_domination_focus_colonies_02	wh3_dlc27_asur_domination_focus_colonies_02_effect_list	-1	aislinn_colonies_1		UI\skins\default\dlc27_hef_asur_domination\dlc27_hef_asur_domination_icon_colonies_initiative_2.png		0	0		0	
wh3_dlc27_asur_domination_focus_colonies_03	wh3_dlc27_asur_domination_focus_colonies_03_effect_list	-1	aislinn_colonies_1		UI\skins\default\dlc27_hef_asur_domination\dlc27_hef_asur_domination_icon_colonies_initiative_3.png		0	0		0	
wh3_dlc27_asur_domination_focus_colonies_04	wh3_dlc27_asur_domination_focus_colonies_04_effect_list	-1	aislinn_colonies_1		UI\skins\default\dlc27_hef_asur_domination\dlc27_hef_asur_domination_icon_colonies_initiative_4.png		0	0		0	
wh3_dlc27_asur_domination_focus_colonies_05	wh3_dlc27_asur_domination_focus_colonies_05_effect_list	-1	aislinn_colonies_1		UI\skins\default\dlc27_hef_asur_domination\dlc27_hef_asur_domination_icon_colonies_initiative_5.png		0	0		0	
wh3_dlc27_asur_domination_focus_colonies_06	wh3_dlc27_asur_domination_focus_colonies_06_effect_list	-1	aislinn_colonies_1		UI\skins\default\dlc27_hef_asur_domination\dlc27_hef_asur_domination_icon_colonies_initiative_6.png		0	0		0	
wh3_dlc27_asur_domination_focus_colonies_07	wh3_dlc27_asur_domination_focus_colonies_07_effect_list	-1	aislinn_colonies_1		UI\skins\default\dlc27_hef_asur_domination\dlc27_hef_asur_domination_icon_colonies_initiative_7.png		0	0		0	
wh3_dlc27_asur_domination_focus_colonies_08	wh3_dlc27_asur_domination_focus_colonies_08_effect_list	-1	aislinn_colonies_1		UI\skins\default\dlc27_hef_asur_domination\dlc27_hef_asur_domination_icon_colonies_initiative_8.png		0	0		0	
wh3_dlc27_asur_domination_focus_dragonships_01	wh3_dlc27_asur_domination_focus_dragonships_01_effect_list	-1	aislinn_dragonships_1		UI\skins\default\dlc27_hef_asur_domination\dlc27_hef_asur_domination_icon_dragonship_initiative_1.png		0	0		0	
wh3_dlc27_asur_domination_focus_dragonships_02	wh3_dlc27_asur_domination_focus_dragonships_02_effect_list	-1	aislinn_dragonships_1		UI\skins\default\dlc27_hef_asur_domination\dlc27_hef_asur_domination_icon_dragonship_initiative_2.png		0	0		0	
wh3_dlc27_asur_domination_focus_dragonships_03	wh3_dlc27_asur_domination_focus_dragonships_03_effect_list	-1	aislinn_dragonships_1		UI\skins\default\dlc27_hef_asur_domination\dlc27_hef_asur_domination_icon_dragonship_initiative_3.png		0	0		0	
wh3_dlc27_asur_domination_focus_dragonships_04	wh3_dlc27_asur_domination_focus_dragonships_04_effect_list	-1	aislinn_dragonships_1		UI\skins\default\dlc27_hef_asur_domination\dlc27_hef_asur_domination_icon_dragonship_initiative_4.png		0	0		0	
wh3_dlc27_asur_domination_focus_dragonships_05	wh3_dlc27_asur_domination_focus_dragonships_05_effect_list	-1	aislinn_dragonships_1		UI\skins\default\dlc27_hef_asur_domination\dlc27_hef_asur_domination_icon_dragonship_initiative_5.png		0	0		0	
wh3_dlc27_asur_domination_focus_dragonships_06	wh3_dlc27_asur_domination_focus_dragonships_06_effect_list	-1	aislinn_dragonships_1		UI\skins\default\dlc27_hef_asur_domination\dlc27_hef_asur_domination_icon_dragonship_initiative_6.png		0	0		0	
wh3_dlc27_asur_domination_focus_dragonships_07	wh3_dlc27_asur_domination_focus_dragonships_07_effect_list	-1	aislinn_dragonships_1		UI\skins\default\dlc27_hef_asur_domination\dlc27_hef_asur_domination_icon_dragonship_initiative_7.png		0	0		0	
wh3_dlc27_asur_domination_focus_dragonships_08	wh3_dlc27_asur_domination_focus_dragonships_08_effect_list	-1	aislinn_dragonships_1		UI\skins\default\dlc27_hef_asur_domination\dlc27_hef_asur_domination_icon_dragonship_initiative_8.png		0	0		0	
wh3_dlc27_asur_domination_focus_outposts_01	wh3_dlc27_asur_domination_focus_outposts_01_effect_list	-1	aislinn_outposts_1		UI\skins\default\dlc27_hef_asur_domination\dlc27_hef_asur_domination_icon_outpost_initiative_1.png		0	0		0	
wh3_dlc27_asur_domination_focus_outposts_02	wh3_dlc27_asur_domination_focus_outposts_02_effect_list	-1	aislinn_outposts_1		UI\skins\default\dlc27_hef_asur_domination\dlc27_hef_asur_domination_icon_outpost_initiative_2.png		0	0		0	
wh3_dlc27_asur_domination_focus_outposts_03	wh3_dlc27_asur_domination_focus_outposts_03_effect_list	-1	aislinn_outposts_1		UI\skins\default\dlc27_hef_asur_domination\dlc27_hef_asur_domination_icon_outpost_initiative_3.png		0	0		0	
wh3_dlc27_asur_domination_focus_outposts_04	wh3_dlc27_asur_domination_focus_outposts_04_effect_list	-1	aislinn_outposts_1		UI\skins\default\dlc27_hef_asur_domination\dlc27_hef_asur_domination_icon_outpost_initiative_4.png		0	0		0	
wh3_dlc27_asur_domination_focus_outposts_05	wh3_dlc27_asur_domination_focus_outposts_05_effect_list	-1	aislinn_outposts_1		UI\skins\default\dlc27_hef_asur_domination\dlc27_hef_asur_domination_icon_outpost_initiative_5.png		0	0		0	
wh3_dlc27_asur_domination_focus_outposts_06	wh3_dlc27_asur_domination_focus_outposts_06_effect_list	-1	aislinn_outposts_1		UI\skins\default\dlc27_hef_asur_domination\dlc27_hef_asur_domination_icon_outpost_initiative_6.png		0	0		0	
wh3_dlc27_asur_domination_focus_outposts_07	wh3_dlc27_asur_domination_focus_outposts_07_effect_list	-1	aislinn_outposts_1		UI\skins\default\dlc27_hef_asur_domination\dlc27_hef_asur_domination_icon_outpost_initiative_7.png		0	0		0	
wh3_dlc27_asur_domination_focus_outposts_08	wh3_dlc27_asur_domination_focus_outposts_08_effect_list	-1	aislinn_outposts_1		UI\skins\default\dlc27_hef_asur_domination\dlc27_hef_asur_domination_icon_outpost_initiative_8.png		0	0		0	
wh3_dlc27_character_initiative_chs_chaos_sorcerer_lord_sla_01	wh3_dlc27_character_initiative_chs_chaos_sorcerer_lord_sla_01	-1			UI\skins\default\path_to_glory\boon_background_image_slaanesh.png		0	0		0	
wh3_dlc27_character_initiative_chs_chaos_sorcerer_lord_sla_02	wh3_dlc27_character_initiative_chs_chaos_sorcerer_lord_sla_02	-1			UI\skins\default\path_to_glory\boon_background_image_slaanesh.png		0	0		0	
wh3_dlc27_character_initiative_chs_chaos_sorcerer_lord_sla_03	wh3_dlc27_character_initiative_chs_chaos_sorcerer_lord_sla_03	-1			UI\skins\default\path_to_glory\boon_background_image_slaanesh.png		0	0		0	
wh3_dlc27_character_initiative_chs_chaos_sorcerer_lord_sla_04	wh3_dlc27_character_initiative_chs_chaos_sorcerer_lord_sla_04	-1			UI\skins\default\path_to_glory\boon_background_image_slaanesh.png		0	0		0	
wh3_dlc27_character_initiative_chs_chaos_sorcerer_lord_sla_05	wh3_dlc27_character_initiative_chs_chaos_sorcerer_lord_sla_05	-1			UI\skins\default\path_to_glory\boon_background_image_slaanesh.png		0	0		0	
wh3_dlc27_character_initiative_chs_chaos_sorcerer_lord_sla_06	wh3_dlc27_character_initiative_chs_chaos_sorcerer_lord_sla_06	-1			UI\skins\default\path_to_glory\boon_background_image_slaanesh.png		0	0		0	
wh3_dlc27_character_initiative_chs_chaos_sorcerer_lord_sla_07	wh3_dlc27_character_initiative_chs_chaos_sorcerer_lord_sla_07	-1			UI\skins\default\path_to_glory\boon_background_image_slaanesh.png		0	0		0	
wh3_dlc27_character_initiative_chs_chaos_sorcerer_lord_sla_08	wh3_dlc27_character_initiative_chs_chaos_sorcerer_lord_sla_08	-1			UI\skins\default\path_to_glory\boon_background_image_slaanesh.png		0	0		0	
wh3_dlc27_character_initiative_chs_chaos_sorcerer_lord_sla_09	wh3_dlc27_character_initiative_chs_chaos_sorcerer_lord_sla_09	-1			UI\skins\default\path_to_glory\boon_background_image_slaanesh.png		0	0		0	
