key	building_level_key	building_model_id
wh_main_special_settlement_black_crag_3_grn	wh_main_special_settlement_black_crag_3_grn	wh_main_building_grn_settlement_major_3
wh_main_special_settlement_black_crag_3_savage	wh_main_special_settlement_black_crag_3_savage	wh_main_building_grn_settlement_major_3
wh_main_special_settlement_black_crag_4_dwf	wh_main_special_settlement_black_crag_4_dwf	wh_main_building_dwf_settlement_major_4
wh_main_special_settlement_black_crag_4_grn	wh_main_special_settlement_black_crag_4_grn	wh_main_building_grn_settlement_major_4
wh_main_special_settlement_black_crag_5_chaosruin		wh_main_HUMAN_settlement_minor_chaosruin
wh_main_special_settlement_black_crag_5_dwf	wh_main_special_settlement_black_crag_5_dwf	wh_main_building_dwf_settlement_major_5
wh_main_special_settlement_black_crag_5_grn	wh_main_special_settlement_black_crag_5_grn	wh_main_building_grn_settlement_major_5
wh_main_special_settlement_black_crag_dwf_ruin	wh_main_special_settlement_black_crag_dwf_ruin	wh_main_building_human_ruin
wh_main_special_settlement_black_crag_grn_ruin	wh_main_special_settlement_black_crag_grn_ruin	wh_main_building_human_ruin
wh_main_special_settlement_black_crag_savage_ruin	wh_main_special_settlement_black_crag_savage_ruin	wh_main_building_human_ruin
wh_main_special_settlement_castle_drakenhof_ruin	wh_main_special_settlement_castle_drakenhof_ruin	wh_main_building_human_ruin
wh_main_special_settlement_castle_drakenhof_ruin_brt	wh_main_special_settlement_castle_drakenhof_ruin_brt	wh_main_building_human_ruin
wh_main_special_settlement_castle_drakenhof_ruin_emp	wh_main_special_settlement_castle_drakenhof_ruin_emp	wh_main_building_human_ruin
wh_main_special_settlement_couronne_ruin	wh_main_special_settlement_couronne_ruin	wh_main_building_human_ruin
wh_main_special_settlement_couronne_ruin_emp	wh_main_special_settlement_couronne_ruin_emp	wh_main_building_human_ruin
wh_main_special_settlement_couronne_ruin_vmp	wh_main_special_settlement_couronne_ruin_vmp	wh_main_building_human_ruin
wh_main_special_settlement_eight_peaks_1_dwf	wh_main_special_settlement_eight_peaks_1_dwf	wh_main_building_dwf_settlement_major_1
wh_main_special_settlement_eight_peaks_1_grn	wh_main_special_settlement_eight_peaks_1_grn	wh_main_building_grn_settlement_major_1
wh_main_special_settlement_eight_peaks_1_savage	wh_main_special_settlement_eight_peaks_1_savage	wh_main_building_grn_settlement_major_1
wh_main_special_settlement_eight_peaks_2_dwf	wh_main_special_settlement_eight_peaks_2_dwf	wh_main_building_dwf_settlement_major_2
wh_main_special_settlement_eight_peaks_2_grn	wh_main_special_settlement_eight_peaks_2_grn	wh_main_building_grn_settlement_major_2
wh_main_special_settlement_eight_peaks_2_savage	wh_main_special_settlement_eight_peaks_2_savage	wh_main_building_grn_settlement_major_2
wh_main_special_settlement_eight_peaks_3_dwf	wh_main_special_settlement_eight_peaks_3_dwf	wh_main_building_dwf_settlement_major_3
wh_main_special_settlement_eight_peaks_3_grn	wh_main_special_settlement_eight_peaks_3_grn	wh_main_building_grn_settlement_major_3
wh_main_special_settlement_eight_peaks_3_savage	wh_main_special_settlement_eight_peaks_3_savage	wh_main_building_grn_settlement_major_3
wh_main_special_settlement_eight_peaks_4_dwf	wh_main_special_settlement_eight_peaks_4_dwf	wh_main_building_dwf_settlement_major_4
wh_main_special_settlement_eight_peaks_4_grn	wh_main_special_settlement_eight_peaks_4_grn	wh_main_building_grn_settlement_major_4
wh_main_special_settlement_eight_peaks_5_dwf	wh_main_special_settlement_eight_peaks_5_dwf	wh_main_building_dwf_settlement_major_5
wh_main_special_settlement_eight_peaks_5_grn	wh_main_special_settlement_eight_peaks_5_grn	wh_main_building_grn_settlement_major_5
wh_main_special_settlement_eight_peaks_chaosruin		wh_main_HUMAN_settlement_minor_chaosruin
wh_main_special_settlement_eight_peaks_dwf_ruin	wh_main_special_settlement_eight_peaks_dwf_ruin	wh_main_building_human_ruin
wh_main_special_settlement_eight_peaks_grn_ruin	wh_main_special_settlement_eight_peaks_grn_ruin	wh_main_building_human_ruin
wh_main_special_settlement_eight_peaks_savage_ruin	wh_main_special_settlement_eight_peaks_savage_ruin	wh_main_building_human_ruin
wh_main_special_settlement_karaz_a_karak_ruin	wh_main_special_settlement_karaz_a_karak_ruin	wh_main_building_human_ruin
wh_main_special_settlement_karaz_a_karak_ruin_grn	wh_main_special_settlement_karaz_a_karak_ruin_grn	wh_main_building_human_ruin
wh_main_special_settlement_karaz_a_karak_ruin_savage	wh_main_special_settlement_karaz_a_karak_ruin_savage	wh_main_building_human_ruin
wh_main_special_settlement_miragliano_ruin	wh_main_special_settlement_miragliano_ruin	wh_main_building_human_ruin
wh_main_special_settlement_miragliano_ruin_brt	wh_main_special_settlement_miragliano_ruin_brt	wh_main_building_human_ruin
wh_main_special_settlement_miragliano_ruin_emp	wh_main_special_settlement_miragliano_ruin_emp	wh_main_building_human_ruin
wh_main_special_settlement_wei_jin_1	wh_main_special_settlement_wei_jin_1	wh3_main_cth_settlement_major_1
wh_main_special_settlement_wei_jin_2	wh_main_special_settlement_wei_jin_2	wh3_main_cth_settlement_major_2
wh_main_special_settlement_wei_jin_3	wh_main_special_settlement_wei_jin_3	wh3_main_cth_settlement_major_3
wh_main_special_settlement_wei_jin_4	wh_main_special_settlement_wei_jin_4	wh3_main_cth_settlement_major_4
wh_main_special_settlement_wei_jin_5	wh_main_special_settlement_wei_jin_5	wh3_main_cth_settlement_major_5
wh_main_special_settlement_wei_jin_ruin	wh_main_special_settlement_wei_jin_ruin	wh_main_building_human_ruin
wh_main_vmp_settlement_major_1	wh_main_vmp_settlement_major_1	wh_main_building_vmp_settlement_major_1
wh_main_vmp_settlement_major_2	wh_main_vmp_settlement_major_2	wh_main_building_vmp_settlement_major_2
wh_main_vmp_settlement_major_3	wh_main_vmp_settlement_major_3	wh_main_building_vmp_settlement_major_3
wh_main_vmp_settlement_major_4	wh_main_vmp_settlement_major_4	wh_main_building_vmp_settlement_major_4
wh_main_vmp_settlement_major_5	wh_main_vmp_settlement_major_5	wh_main_building_vmp_settlement_major_5
wh_main_vmp_settlement_minor_1	wh_main_vmp_settlement_minor_1	wh_main_building_vmp_settlement_minor_1
wh_main_vmp_settlement_minor_2	wh_main_vmp_settlement_minor_2	wh_main_building_vmp_settlement_minor_2
wh_main_vmp_settlement_minor_3	wh_main_vmp_settlement_minor_3	wh_main_building_vmp_settlement_minor_3
wh_main_vmp_settlement_ruin_major	wh_main_vmp_settlement_major_ruin	wh_main_building_human_ruin
wh_main_vmp_settlement_ruin_minor	wh_main_vmp_settlement_minor_ruin	wh_main_building_human_ruin
wh_main_wef_settlement_major_main_norscaruin_khorne		wh_dlc08_god_ruin_khorne
wh_main_wef_settlement_major_main_norscaruin_nurgle		wh_dlc08_god_ruin_nurgle
wh_main_wef_settlement_major_main_norscaruin_slaanesh		wh_dlc08_god_ruin_slaanesh
wh_main_wef_settlement_major_main_norscaruin_tzeentch		wh_dlc08_god_ruin_tzeentch
wh_main_wef_settlement_major_norscaruin_khorne		wh_dlc08_god_ruin_khorne
wh_main_wef_settlement_major_norscaruin_nurgle		wh_dlc08_god_ruin_nurgle
wh_main_wef_settlement_major_norscaruin_slaanesh		wh_dlc08_god_ruin_slaanesh
wh_main_wef_settlement_major_norscaruin_tzeentch		wh_dlc08_god_ruin_tzeentch
wh_main_wef_settlement_minor_norscaruin_khorne		wh_dlc08_god_ruin_khorne
wh_main_wef_settlement_minor_norscaruin_nurgle		wh_dlc08_god_ruin_nurgle
wh_main_wef_settlement_minor_norscaruin_slaanesh		wh_dlc08_god_ruin_slaanesh
wh_main_wef_settlement_minor_norscaruin_tzeentch		wh_dlc08_god_ruin_tzeentch
