from	to
wh3_main_ogr_settlement_minor_ruin	wh3_main_ogr_settlement_minor_1
wh3_main_ogr_supplies_1	wh3_main_ogr_supplies_2
wh3_main_ogr_supplies_2	wh3_main_ogr_supplies_3
wh3_main_pro_nor_settlement_major_1	wh3_main_pro_nor_settlement_major_2
wh3_main_pro_nor_settlement_major_2	wh3_main_pro_nor_settlement_major_3
wh3_main_pro_nor_settlement_major_3	wh3_main_pro_nor_settlement_major_4
wh3_main_pro_nor_settlement_major_4	wh3_main_pro_nor_settlement_major_5
wh3_main_pro_nor_settlement_major_ruin	wh3_main_pro_nor_settlement_major_1
wh3_main_pro_nor_settlement_minor_1	wh3_main_pro_nor_settlement_minor_2
wh3_main_pro_nor_settlement_minor_2	wh3_main_pro_nor_settlement_minor_3
wh3_main_pro_nor_settlement_minor_ruin	wh3_main_pro_nor_settlement_minor_1
wh3_main_prologue_kho_monster_1	wh3_main_prologue_kho_monster_2
wh3_main_skv_allied_outpost_1	wh3_main_skv_allied_outpost_2
wh3_main_skv_allied_outpost_2	wh3_main_skv_allied_outpost_3
wh3_main_skv_resource_ivory_1	wh3_main_skv_resource_ivory_2
wh3_main_skv_resource_ivory_2	wh3_main_skv_resource_ivory_3
wh3_main_sla_allied_outpost_1	wh3_main_sla_allied_outpost_2
wh3_main_sla_allied_outpost_2	wh3_main_sla_allied_outpost_3
wh3_main_sla_cav_1	wh3_main_sla_cav_2
wh3_main_sla_cav_2	wh3_main_sla_cav_3
wh3_main_sla_cav_3	wh3_main_sla_cav_4
wh3_main_sla_chariots_1	wh3_main_sla_chariots_2
wh3_main_sla_chariots_2	wh3_main_sla_chariots_3
wh3_main_sla_infra_corruption_1	wh3_main_sla_infra_corruption_2
wh3_main_sla_infra_corruption_2	wh3_main_sla_infra_corruption_3
wh3_main_sla_infra_devotee_1	wh3_main_sla_infra_devotee_2
wh3_main_sla_infra_devotee_2	wh3_main_sla_infra_devotee_3
wh3_main_sla_infra_growth_income_1	wh3_main_sla_infra_growth_income_2
wh3_main_sla_infra_growth_income_2	wh3_main_sla_infra_growth_income_3
wh3_main_sla_infra_growth_xp_1	wh3_main_sla_infra_growth_xp_2
wh3_main_sla_infra_growth_xp_2	wh3_main_sla_infra_growth_xp_3
wh3_main_sla_infra_order_1	wh3_main_sla_infra_order_2
wh3_main_sla_infra_order_2	wh3_main_sla_infra_order_3
wh3_main_sla_infra_order_3	wh3_main_sla_infra_order_4
wh3_main_sla_keeper_1	wh3_main_sla_keeper_2
wh3_main_sla_marauders_1	wh3_main_sla_marauders_2
wh3_main_sla_port_1	wh3_main_sla_port_2
wh3_main_sla_port_2	wh3_main_sla_port_3
wh3_main_sla_port_ruin	wh3_main_sla_port_1
wh3_main_sla_resource_animals_1	wh3_main_sla_resource_animals_2
wh3_main_sla_resource_animals_2	wh3_main_sla_resource_animals_3
wh3_main_sla_resource_dyes_1	wh3_main_sla_resource_dyes_2
wh3_main_sla_resource_dyes_2	wh3_main_sla_resource_dyes_3
wh3_main_sla_resource_furs_1	wh3_main_sla_resource_furs_2
wh3_main_sla_resource_furs_2	wh3_main_sla_resource_furs_3
wh3_main_sla_resource_gems_1	wh3_main_sla_resource_gems_2
wh3_main_sla_resource_gems_2	wh3_main_sla_resource_gems_3
wh3_main_sla_resource_gold_1	wh3_main_sla_resource_gold_2
wh3_main_sla_resource_gold_2	wh3_main_sla_resource_gold_3
wh3_main_sla_resource_iron_1	wh3_main_sla_resource_iron_2
wh3_main_sla_resource_iron_2	wh3_main_sla_resource_iron_3
wh3_main_sla_resource_ivory_1	wh3_main_sla_resource_ivory_2
wh3_main_sla_resource_ivory_2	wh3_main_sla_resource_ivory_3
wh3_main_sla_resource_marble_1	wh3_main_sla_resource_marble_2
wh3_main_sla_resource_marble_2	wh3_main_sla_resource_marble_3
wh3_main_sla_resource_medicine_1	wh3_main_sla_resource_medicine_2
wh3_main_sla_resource_medicine_2	wh3_main_sla_resource_medicine_3
wh3_main_sla_resource_obsidian_1	wh3_main_sla_resource_obsidian_2
wh3_main_sla_resource_obsidian_2	wh3_main_sla_resource_obsidian_3
wh3_main_sla_resource_pasture_1	wh3_main_sla_resource_pasture_2
wh3_main_sla_resource_pasture_2	wh3_main_sla_resource_pasture_3
wh3_main_sla_resource_pottery_1	wh3_main_sla_resource_pottery_2
wh3_main_sla_resource_pottery_2	wh3_main_sla_resource_pottery_3
wh3_main_sla_resource_salt_1	wh3_main_sla_resource_salt_2
wh3_main_sla_resource_salt_2	wh3_main_sla_resource_salt_3
wh3_main_sla_resource_spices_1	wh3_main_sla_resource_spices_2
wh3_main_sla_resource_spices_2	wh3_main_sla_resource_spices_3
wh3_main_sla_resource_wine_1	wh3_main_sla_resource_wine_2
wh3_main_sla_resource_wine_2	wh3_main_sla_resource_wine_3
wh3_main_sla_resource_wood_1	wh3_main_sla_resource_wood_2
wh3_main_sla_resource_wood_2	wh3_main_sla_resource_wood_3
wh3_main_sla_seekers_1	wh3_main_sla_seekers_2
wh3_main_sla_seekers_2	wh3_main_sla_seekers_3
wh3_main_sla_settlement_major_1_a	wh3_main_sla_settlement_major_2
wh3_main_sla_settlement_major_1_a	wh3_main_sla_settlement_major_2_a
wh3_main_sla_settlement_major_1	wh3_main_sla_settlement_major_2
wh3_main_sla_settlement_major_1	wh3_main_sla_settlement_major_2_a
wh3_main_sla_settlement_major_2_a	wh3_main_sla_settlement_major_3
wh3_main_sla_settlement_major_2_a	wh3_main_sla_settlement_major_3_a
wh3_main_sla_settlement_major_2	wh3_main_sla_settlement_major_3
wh3_main_sla_settlement_major_2	wh3_main_sla_settlement_major_3_a
wh3_main_sla_settlement_major_3_a	wh3_main_sla_settlement_major_4
wh3_main_sla_settlement_major_3_a	wh3_main_sla_settlement_major_4_a
wh3_main_sla_settlement_major_3	wh3_main_sla_settlement_major_4
wh3_main_sla_settlement_major_3	wh3_main_sla_settlement_major_4_a
wh3_main_sla_settlement_major_4_a	wh3_main_sla_settlement_major_5
wh3_main_sla_settlement_major_4_a	wh3_main_sla_settlement_major_5_a
wh3_main_sla_settlement_major_4	wh3_main_sla_settlement_major_5
wh3_main_sla_settlement_major_4	wh3_main_sla_settlement_major_5_a
wh3_main_sla_settlement_major_ruin	wh3_main_sla_settlement_major_1
wh3_main_sla_settlement_major_ruin	wh3_main_sla_settlement_major_1_a
wh3_main_sla_settlement_minor_1	wh3_main_sla_settlement_minor_2
wh3_main_sla_settlement_minor_2	wh3_main_sla_settlement_minor_3
wh3_main_sla_settlement_minor_ruin	wh3_main_sla_settlement_minor_1
wh3_main_sla_walls_major_1	wh3_main_sla_walls_major_2
wh3_main_sla_walls_major_2	wh3_main_sla_walls_major_3
wh3_main_sla_walls_minor_1	wh3_main_sla_walls_minor_2
wh3_main_special_desecrated_grove	wh3_main_special_desecrated_grove_2
wh3_main_special_ksl_erengrad_1_1	wh3_main_special_ksl_erengrad_1_2
wh3_main_special_ksl_erengrad_1_2	wh3_main_special_ksl_erengrad_1_3
wh3_main_special_ksl_erengrad_2_1	wh3_main_special_ksl_erengrad_2_2
wh3_main_special_ksl_erengrad_2_2	wh3_main_special_ksl_erengrad_2_3
wh3_main_special_ksl_erengrad_3_1	wh3_main_special_ksl_erengrad_3_2
wh3_main_special_ksl_erengrad_3_2	wh3_main_special_ksl_erengrad_3_3
wh3_main_special_ksl_erengrad_3_3	wh3_main_special_ksl_erengrad_3_4
wh3_main_special_ksl_erengrad_3_4	wh3_main_special_ksl_erengrad_3_5
wh3_main_special_ksl_erengrad_3_ruin	wh3_main_special_ksl_erengrad_3_1
wh3_main_special_ksl_kislev_1_2	wh3_main_special_ksl_kislev_1_3
wh3_main_special_ksl_kislev_2_2	wh3_main_special_ksl_kislev_2_3
wh3_main_special_ksl_kislev_2_3	wh3_main_special_ksl_kislev_2_4
wh3_main_special_ksl_kislev_3_3	wh3_main_special_ksl_kislev_3_4
wh3_main_special_ksl_kislev_3_4	wh3_main_special_ksl_kislev_3_5
wh3_main_special_ksl_kislev_4_1	wh3_main_special_ksl_kislev_4_2
wh3_main_special_ksl_praag_1_1	wh3_main_special_ksl_praag_1_2
wh3_main_special_ksl_praag_2_1	wh3_main_special_ksl_praag_2_2
wh3_main_special_ksl_praag_2_2	wh3_main_special_ksl_praag_2_3
wh3_main_special_ksl_praag_3_1	wh3_main_special_ksl_praag_3_2
wh3_main_special_ksl_praag_3_2	wh3_main_special_ksl_praag_3_3
wh3_main_special_settlement_bastion_other_1	wh3_main_special_settlement_bastion_other_2
wh3_main_special_settlement_bastion_other_2	wh3_main_special_settlement_bastion_other_3
wh3_main_special_settlement_bastion_other_3	wh3_main_special_settlement_bastion_other_4
wh3_main_special_settlement_bastion_other_4	wh3_main_special_settlement_bastion_other_5
wh3_main_special_the_great_desert_ogre_1	wh3_main_special_the_great_desert_ogre_2
wh3_main_special_the_great_desert_other_1	wh3_main_special_the_great_desert_other_2
wh3_main_special_the_great_desert_tmb_1	wh3_main_special_the_great_desert_tmb_2
wh3_main_tmb_allied_outpost_1	wh3_main_tmb_allied_outpost_2
wh3_main_tmb_allied_outpost_2	wh3_main_tmb_allied_outpost_3
wh3_main_tze_allied_outpost_1	wh3_main_tze_allied_outpost_2
wh3_main_tze_allied_outpost_2	wh3_main_tze_allied_outpost_3
wh3_main_tze_caster_1	wh3_main_tze_caster_2
wh3_main_tze_caster_2	wh3_main_tze_caster_3
wh3_main_tze_corruption_1	wh3_main_tze_corruption_2
wh3_main_tze_corruption_2	wh3_main_tze_corruption_3
wh3_main_tze_flamer_0	wh3_main_tze_flamer_1
wh3_main_tze_flamer_1	wh3_main_tze_flamer_2
wh3_main_tze_flamer_2	wh3_main_tze_flamer_3
wh3_main_tze_growth_corruption_1	wh3_main_tze_growth_corruption_2
wh3_main_tze_growth_corruption_2	wh3_main_tze_growth_corruption_3
wh3_main_tze_growth_gold_1	wh3_main_tze_growth_gold_2
wh3_main_tze_growth_gold_2	wh3_main_tze_growth_gold_3
wh3_main_tze_horror_barracks_1	wh3_main_tze_horror_barracks_2
wh3_main_tze_horror_barracks_2	wh3_main_tze_horror_barracks_3
wh3_main_tze_library_1	wh3_main_tze_library_2
wh3_main_tze_library_2	wh3_main_tze_library_3
wh3_main_tze_monster_barracks_1	wh3_main_tze_monster_barracks_2
wh3_main_tze_monster_barracks_2	wh3_main_tze_monster_barracks_3
wh3_main_tze_monster_barracks_3	wh3_main_tze_monster_barracks_4
wh3_main_tze_mounted_1	wh3_main_tze_mounted_2
wh3_main_tze_mounted_2	wh3_main_tze_mounted_3
wh3_main_tze_order_los_1	wh3_main_tze_order_los_2
wh3_main_tze_order_los_2	wh3_main_tze_order_los_3
wh3_main_tze_port_1	wh3_main_tze_port_2
wh3_main_tze_port_2	wh3_main_tze_port_3
wh3_main_tze_port_ruin	wh3_main_tze_port_1
wh3_main_tze_resource_animals_1	wh3_main_tze_resource_animals_2
wh3_main_tze_resource_animals_2	wh3_main_tze_resource_animals_3
wh3_main_tze_resource_dyes_1	wh3_main_tze_resource_dyes_2
wh3_main_tze_resource_dyes_2	wh3_main_tze_resource_dyes_3
wh3_main_tze_resource_furs_1	wh3_main_tze_resource_furs_2
wh3_main_tze_resource_furs_2	wh3_main_tze_resource_furs_3
wh3_main_tze_resource_gems_1	wh3_main_tze_resource_gems_2
wh3_main_tze_resource_gems_2	wh3_main_tze_resource_gems_3
wh3_main_tze_resource_gold_1	wh3_main_tze_resource_gold_2
wh3_main_tze_resource_gold_2	wh3_main_tze_resource_gold_3
wh3_main_tze_resource_iron_1	wh3_main_tze_resource_iron_2
wh3_main_tze_resource_iron_2	wh3_main_tze_resource_iron_3
wh3_main_tze_resource_ivory_1	wh3_main_tze_resource_ivory_2
wh3_main_tze_resource_ivory_2	wh3_main_tze_resource_ivory_3
wh3_main_tze_resource_marble_1	wh3_main_tze_resource_marble_2
wh3_main_tze_resource_marble_2	wh3_main_tze_resource_marble_3
wh3_main_tze_resource_medicine_1	wh3_main_tze_resource_medicine_2
wh3_main_tze_resource_medicine_2	wh3_main_tze_resource_medicine_3
wh3_main_tze_resource_obsidian_1	wh3_main_tze_resource_obsidian_2
wh3_main_tze_resource_obsidian_2	wh3_main_tze_resource_obsidian_3
wh3_main_tze_resource_pasture_1	wh3_main_tze_resource_pasture_2
wh3_main_tze_resource_pasture_2	wh3_main_tze_resource_pasture_3
wh3_main_tze_resource_pottery_1	wh3_main_tze_resource_pottery_2
wh3_main_tze_resource_pottery_2	wh3_main_tze_resource_pottery_3
wh3_main_tze_resource_salt_1	wh3_main_tze_resource_salt_2
wh3_main_tze_resource_salt_2	wh3_main_tze_resource_salt_3
wh3_main_tze_resource_spices_1	wh3_main_tze_resource_spices_2
wh3_main_tze_resource_spices_2	wh3_main_tze_resource_spices_3
wh3_main_tze_resource_wine_1	wh3_main_tze_resource_wine_2
wh3_main_tze_resource_wine_2	wh3_main_tze_resource_wine_3
wh3_main_tze_resource_wood_1	wh3_main_tze_resource_wood_2
wh3_main_tze_resource_wood_2	wh3_main_tze_resource_wood_3
wh3_main_tze_settlement_major_1_a	wh3_main_tze_settlement_major_2
wh3_main_tze_settlement_major_1_a	wh3_main_tze_settlement_major_2_a
wh3_main_tze_settlement_major_1	wh3_main_tze_settlement_major_2
wh3_main_tze_settlement_major_1	wh3_main_tze_settlement_major_2_a
wh3_main_tze_settlement_major_2_a	wh3_main_tze_settlement_major_3
wh3_main_tze_settlement_major_2_a	wh3_main_tze_settlement_major_3_a
wh3_main_tze_settlement_major_2	wh3_main_tze_settlement_major_3
wh3_main_tze_settlement_major_2	wh3_main_tze_settlement_major_3_a
wh3_main_tze_settlement_major_3_a	wh3_main_tze_settlement_major_4
wh3_main_tze_settlement_major_3_a	wh3_main_tze_settlement_major_4_a
wh3_main_tze_settlement_major_3	wh3_main_tze_settlement_major_4
wh3_main_tze_settlement_major_3	wh3_main_tze_settlement_major_4_a
wh3_main_tze_settlement_major_4_a	wh3_main_tze_settlement_major_5
wh3_main_tze_settlement_major_4_a	wh3_main_tze_settlement_major_5_a
wh3_main_tze_settlement_major_4	wh3_main_tze_settlement_major_5
wh3_main_tze_settlement_major_4	wh3_main_tze_settlement_major_5_a
wh3_main_tze_settlement_major_ruin	wh3_main_tze_settlement_major_1
wh3_main_tze_settlement_major_ruin	wh3_main_tze_settlement_major_1_a
wh3_main_tze_settlement_minor_1	wh3_main_tze_settlement_minor_2
wh3_main_tze_settlement_minor_2	wh3_main_tze_settlement_minor_3
wh3_main_tze_settlement_minor_ruin	wh3_main_tze_settlement_minor_1
wh3_main_tze_walls_major_1	wh3_main_tze_walls_major_2
wh3_main_tze_walls_major_2	wh3_main_tze_walls_major_3
wh3_main_tze_walls_minor_1	wh3_main_tze_walls_minor_2
wh3_main_vmp_allied_outpost_1	wh3_main_vmp_allied_outpost_2
wh3_main_vmp_allied_outpost_2	wh3_main_vmp_allied_outpost_3
wh3_main_vmp_resource_ivory_1	wh3_main_vmp_resource_ivory_2
wh3_main_vmp_resource_ivory_2	wh3_main_vmp_resource_ivory_3
wh3_main_wef_allied_outpost_1	wh3_main_wef_allied_outpost_2
wh3_main_wef_allied_outpost_2	wh3_main_wef_allied_outpost_3
wh3_prologue_building_ksl_ammunition_1	wh3_prologue_building_ksl_ammunition_2
wh3_prologue_building_ksl_ammunition_2	wh3_prologue_building_ksl_ammunition_3
wh3_prologue_building_ksl_armour_1	wh3_prologue_building_ksl_armour_2
wh3_prologue_building_ksl_armour_2	wh3_prologue_building_ksl_armour_3
wh3_prologue_building_ksl_armour_3	wh3_prologue_building_ksl_armour_4
wh3_prologue_building_ksl_armour_4	wh3_prologue_building_ksl_armour_5
wh3_prologue_building_ksl_attack_1	wh3_prologue_building_ksl_attack_2
wh3_prologue_building_ksl_attack_2	wh3_prologue_building_ksl_attack_3
wh3_prologue_building_ksl_attack_3	wh3_prologue_building_ksl_attack_4
wh3_prologue_building_ksl_attack_4	wh3_prologue_building_ksl_attack_5
wh3_prologue_building_ksl_barracks_1	wh3_prologue_building_ksl_barracks_2
wh3_prologue_building_ksl_barracks_2	wh3_prologue_building_ksl_barracks_3
wh3_prologue_building_ksl_growth_1	wh3_prologue_building_ksl_growth_2
wh3_prologue_building_ksl_growth_2	wh3_prologue_building_ksl_growth_3
wh3_prologue_building_ksl_growth_3	wh3_prologue_building_ksl_growth_4
wh3_prologue_building_ksl_growth_4	wh3_prologue_building_ksl_growth_5
wh3_prologue_building_ksl_ice_enclave_1	wh3_prologue_building_ksl_ice_enclave_2
wh3_prologue_building_ksl_ice_enclave_2	wh3_prologue_building_ksl_ice_enclave_3
wh3_prologue_building_ksl_ice_enclave_3	wh3_prologue_building_ksl_ice_enclave_4
wh3_prologue_building_ksl_ice_enclave_4	wh3_prologue_building_ksl_ice_enclave_5
wh3_prologue_building_ksl_industry_1	wh3_prologue_building_ksl_industry_2
wh3_prologue_building_ksl_industry_2	wh3_prologue_building_ksl_industry_3
wh3_prologue_building_ksl_industry_3	wh3_prologue_building_ksl_industry_4
wh3_prologue_building_ksl_industry_4	wh3_prologue_building_ksl_industry_5
wh3_prologue_building_ksl_major_1	wh3_prologue_building_ksl_major_2
wh3_prologue_building_ksl_major_2	wh3_prologue_building_ksl_major_3
wh3_prologue_building_ksl_major_3	wh3_prologue_building_ksl_major_4
wh3_prologue_building_ksl_major_4	wh3_prologue_building_ksl_major_5
wh3_prologue_building_ksl_major_ruin	wh3_prologue_building_ksl_major_1
wh3_prologue_building_ksl_minor_1	wh3_prologue_building_ksl_minor_2
wh3_prologue_building_ksl_minor_2	wh3_prologue_building_ksl_minor_3
wh3_prologue_building_ksl_minor_ruin	wh3_prologue_building_ksl_minor_1
wh3_prologue_building_ksl_special_1	wh3_prologue_building_ksl_special_2
wh3_prologue_building_ksl_special_2	wh3_prologue_building_ksl_special_3
wh3_prologue_building_ksl_special_3	wh3_prologue_building_ksl_special_4
wh3_prologue_building_ksl_stables_1	wh3_prologue_building_ksl_stables_2
wh3_prologue_building_ksl_stables_2	wh3_prologue_building_ksl_stables_3
wh3_prologue_building_ksl_timber_1	wh3_prologue_building_ksl_timber_2
wh3_prologue_building_ksl_timber_2	wh3_prologue_building_ksl_timber_3
wh3_prologue_ksl_allied_outpost_1	wh3_prologue_ksl_allied_outpost_2
wh3_prologue_ksl_allied_outpost_2	wh3_prologue_ksl_allied_outpost_3
wh3_prologue_ksl_building_second_growth_1	wh3_prologue_ksl_building_second_growth_2
wh3_prologue_ksl_building_second_growth_2	wh3_prologue_ksl_building_second_growth_3
wh3_prologue_ksl_building_second_growth_3	wh3_prologue_ksl_building_second_growth_4
wh3_prologue_ksl_building_second_growth_4	wh3_prologue_ksl_building_second_growth_5
wh_dlc03_horde_beastmen_arcane_1	wh_dlc03_horde_beastmen_arcane_2
wh_dlc03_horde_beastmen_centigors_1	wh_dlc03_horde_beastmen_centigors_2
wh_dlc03_horde_beastmen_creatures_1	wh_dlc03_horde_beastmen_creatures_2
wh_dlc03_horde_beastmen_creatures_2	wh_dlc03_horde_beastmen_creatures_3
wh_dlc03_horde_beastmen_giants_1	wh_dlc17_horde_beastmen_ghorgon_1
wh_dlc03_horde_beastmen_gors_1	wh_dlc03_horde_beastmen_gors_2
wh_dlc03_horde_beastmen_gors_2	wh_dlc03_horde_beastmen_gors_3
wh_dlc03_horde_beastmen_herd_1	wh_dlc03_horde_beastmen_herd_2
wh_dlc03_horde_beastmen_herd_2	wh_dlc03_horde_beastmen_herd_3
wh_dlc03_horde_beastmen_herd_3	wh_dlc03_horde_beastmen_herd_4
wh_dlc03_horde_beastmen_herd_4	wh_dlc03_horde_beastmen_herd_5
wh_dlc03_horde_beastmen_minotaurs_1	wh_dlc03_horde_beastmen_minotaurs_2
wh_dlc03_horde_beastmen_razorgors_1	wh_dlc03_horde_beastmen_razorgors_2
wh_dlc03_horde_beastmen_ruination_1	wh_dlc03_horde_beastmen_ruination_2
wh_dlc03_horde_beastmen_weapons_1	wh_dlc03_horde_beastmen_weapons_2
wh_dlc05_special_bordeleaux_port_wef_ruin	wh_dlc05_special_bordeleaux_port_wef_1
wh_dlc05_special_erengrad_port_wef_ruin	wh_dlc05_special_erengrad_port_wef_1
wh_dlc05_special_marienburg_port_wef_ruin	wh_dlc05_special_marienburg_port_wef_1
wh_dlc05_special_settlement_black_crag_ruin_wef	wh_dlc05_special_settlement_black_crag_1_wef
wh_dlc05_special_settlement_castle_drakenhof_ruin_wef	wh_dlc05_special_settlement_castle_drakenhof_1_wef
wh_dlc05_special_settlement_couronne_ruin_wef	wh_dlc05_special_settlement_couronne_1_wef
wh_dlc05_special_settlement_eight_peaks_ruin_wef	wh_dlc05_special_settlement_eight_peaks_1_wef
wh_dlc05_special_settlement_gaean_vale_1_wef	wh_dlc05_special_settlement_gaean_vale_2_wef
wh_dlc05_special_settlement_gaean_vale_2_wef	wh_dlc05_special_settlement_gaean_vale_3_wef
wh_dlc05_special_settlement_gaean_vale_3_wef	wh_dlc05_special_settlement_gaean_vale_4_wef
wh_dlc05_special_settlement_gaean_vale_4_wef	wh_dlc05_special_settlement_gaean_vale_5_wef
wh_dlc05_special_settlement_gaean_vale_ruin_wef	wh_dlc05_special_settlement_gaean_vale_1_wef
wh_dlc05_special_settlement_karaz_a_karak_ruin_wef	wh_dlc05_special_settlement_karaz_a_karak_1_wef
wh_dlc05_special_settlement_kislev_ruin_wef	wh_dlc05_special_settlement_kislev_1_wef
wh_dlc05_special_settlement_miragliano_ruin_wef	wh_dlc05_special_settlement_miragliano_1_wef
wh_dlc05_wef_agent_protection_1	wh_dlc05_wef_agent_protection_2
wh_dlc05_wef_armoury_1	wh_dlc05_wef_armoury_2
wh_dlc05_wef_cavalry_1	wh_dlc05_wef_cavalry_2
wh_dlc05_wef_cavalry_2	wh_dlc05_wef_cavalry_3
wh_dlc05_wef_cavalry_3	wh_dlc05_wef_cavalry_4
wh_dlc05_wef_flying_1	wh_dlc05_wef_flying_2
wh_dlc05_wef_flying_2	wh_dlc05_wef_flying_3
wh_dlc05_wef_garrison_1	wh_dlc05_wef_garrison_2
wh_dlc05_wef_garrison_2	wh_dlc05_wef_garrison_3
wh_dlc05_wef_growth_1	wh_dlc05_wef_growth_2
wh_dlc05_wef_growth_2	wh_dlc05_wef_growth_3
wh_dlc05_wef_income_1	wh_dlc05_wef_income_2
wh_dlc05_wef_income_2	wh_dlc05_wef_income_3
wh_dlc05_wef_income_3	wh_dlc05_wef_income_4
wh_dlc05_wef_melee_1	wh_dlc05_wef_melee_2
wh_dlc05_wef_melee_2	wh_dlc05_wef_melee_3
wh_dlc05_wef_oak_of_ages_1	wh_dlc05_wef_oak_of_ages_2
wh_dlc05_wef_oak_of_ages_2	wh_dlc05_wef_oak_of_ages_3
wh_dlc05_wef_oak_of_ages_3	wh_dlc05_wef_oak_of_ages_4
wh_dlc05_wef_oak_of_ages_4	wh_dlc05_wef_oak_of_ages_5
wh_dlc05_wef_oak_of_ages_ruin	wh_dlc05_wef_oak_of_ages_1
wh_dlc05_wef_outpost_major_human_ruin	wh_dlc05_wef_outpost_major_human_1
wh_dlc05_wef_port_ruin	wh_dlc05_wef_port_1
wh_dlc05_wef_public_order_1	wh_dlc05_wef_public_order_2
wh_dlc05_wef_public_order_2	wh_dlc05_wef_public_order_3
wh_dlc05_wef_ranged_1	wh_dlc05_wef_ranged_2
wh_dlc05_wef_ranged_2	wh_dlc05_wef_ranged_3
wh_dlc05_wef_settlement_major_main_1	wh_dlc05_wef_settlement_major_main_2
wh_dlc05_wef_settlement_major_main_2	wh_dlc05_wef_settlement_major_main_3
wh_dlc05_wef_settlement_major_main_3	wh_dlc05_wef_settlement_major_main_4
wh_dlc05_wef_settlement_major_main_4	wh_dlc05_wef_settlement_major_main_5
wh_dlc05_wef_settlement_major_main_ruin	wh_dlc05_wef_settlement_major_main_1
wh_dlc05_wef_spellsingers_1	wh_dlc05_wef_spellsingers_2
wh_dlc05_wef_spellsingers_2	wh_dlc05_wef_spellsingers_3
wh_dlc05_wef_temple_anath_raema_0	wh_dlc05_wef_temple_anath_raema_1
wh_dlc05_wef_tree_spirits_1	wh_dlc05_wef_tree_spirits_2
wh_dlc05_wef_tree_spirits_2	wh_dlc05_wef_tree_spirits_3
wh_dlc05_wef_tree_spirits_3	wh_dlc05_wef_tree_spirits_4
wh_dlc06_dwf_eight_peaks_1	wh_dlc06_dwf_eight_peaks_2
wh_dlc06_dwf_eight_peaks_2	wh_dlc06_dwf_eight_peaks_3
wh_dlc06_dwf_ranger_hub_1	wh_dlc06_dwf_ranger_hub_2
wh_dlc06_grn_boars_1_skarsnik	wh_dlc06_grn_boars_2_skarsnik
wh_dlc06_grn_boss_1_skarsnik	wh_dlc06_grn_boss_2_skarsnik
wh_dlc06_grn_boss_2_skarsnik	wh_dlc06_grn_boss_3_skarsnik
wh_dlc06_grn_eight_peaks_1	wh_dlc06_grn_eight_peaks_2
wh_dlc06_grn_eight_peaks_2	wh_dlc06_grn_eight_peaks_3
wh_dlc06_grn_garrison_1_skarsnik	wh_dlc06_grn_garrison_2_skarsnik
wh_dlc06_grn_garrison_1_wurrzag	wh_dlc06_grn_garrison_2_wurrzag
wh_dlc06_grn_military_1_skarsnik	wh_dlc06_grn_military_2_skarsnik
wh_dlc06_grn_military_2_skarsnik	wh_dlc06_grn_military_3_skarsnik
wh_dlc06_grn_military_3_skarsnik	wh_dlc06_grn_military_4_skarsnik
wh_dlc06_grn_walls_1_skarsnik	wh_dlc06_grn_walls_2_skarsnik
wh_dlc06_grn_walls_1_wurrzag	wh_dlc06_grn_walls_2_wurrzag
wh_dlc06_grn_walls_2_skarsnik	wh_dlc06_grn_walls_3_skarsnik
wh_dlc06_grn_walls_2_wurrzag	wh_dlc06_grn_walls_3_wurrzag
wh_dlc06_special_savage_orc_camp_wurrzag_1	wh_dlc06_special_savage_orc_camp_wurrzag_2
wh_dlc06_special_savage_orc_camp_wurrzag_2	wh_dlc06_special_savage_orc_camp_wurrzag_3
wh_dlc08_special_bordeleaux_port_norsca_ruin	wh_dlc08_special_bordeleaux_port_norsca_1
wh_dlc08_special_erengrad_port_norsca_ruin	wh_dlc08_special_erengrad_port_norsca_1
wh_dlc08_special_marienburg_port_norsca_ruin	wh_dlc08_special_marienburg_port_norsca_1
wh_dlc16_wef_tree_spirits_drycha_1	wh_dlc16_wef_tree_spirits_drycha_2
wh_dlc16_wef_tree_spirits_drycha_2	wh_dlc16_wef_tree_spirits_drycha_3
wh_main_bretonnia_legendary_bordeleaux_tmb_1	wh_main_bretonnia_legendary_bordeleaux_tmb_2
wh_main_bretonnia_legendary_bordeleaux_tmb_2	wh_main_bretonnia_legendary_bordeleaux_tmb_3
wh_main_bretonnia_legendary_bordeleaux_tmb_ruin	wh_main_bretonnia_legendary_bordeleaux_tmb_1
wh_main_brt_barracks_1	wh_main_brt_barracks_2
wh_main_brt_barracks_2	wh_main_brt_barracks_3
wh_main_brt_barracks_3	wh_main_brt_barracks_4
wh_main_brt_carpenter_1	wh_main_brt_carpenter_2
wh_main_brt_farm_1	wh_main_brt_farm_2
wh_main_brt_farm_2	wh_main_brt_farm_3
wh_main_brt_farm_extra_1	wh_main_brt_farm_extra_2
wh_main_brt_garrison_1	wh_main_brt_garrison_2
wh_main_brt_hospital_1	wh_main_brt_hospital_2
wh_main_brt_hospital_2	wh_main_brt_hospital_3
wh_main_brt_industry_basic_1	wh_main_brt_industry_basic_2
wh_main_brt_industry_basic_2	wh_main_brt_industry_basic_3
wh_main_brt_industry_extra_1	wh_main_brt_industry_extra_2
wh_main_brt_legendary_port_1	wh_main_brt_legendary_port_2
wh_main_brt_legendary_port_2	wh_main_brt_legendary_port_3
wh_main_brt_legendary_port_ruin	wh_main_brt_legendary_port_1
