character_name	character_level	forename	magic_lore	num_men	surname	unit_type	agent_type	agent_subtype	portrait	character_model	skillset	male
wh2_dlc14_qb_skv_snikch_the_cloak_of_shadows_snikch	10	840626619		100	560963109	wh2_dlc14_skv_cha_deathmaster_snikch_0	general	wh2_dlc14_skv_deathmaster_snikch	ui/portraits/portholes/wh2_main_skv_skaven/skv_snikch_0.png	1721108995		true
wh2_dlc14_qb_skv_snikch_the_cloak_of_shadows_sorceress_shadow	10	1778859011	wh_dlc05_lore_shadows	100	788811554	wh2_main_def_cha_sorceress_shadow_0	wizard	wh2_main_def_sorceress_shadow	ui/portraits/portholes/wh2_main_def_dark_elves/def_sorceress_campaign_01_0.png	5686		false
wh2_dlc14_skv_cha_deathmaster_snikch_0	1	840626619		100	560963109	wh2_dlc14_skv_cha_deathmaster_snikch_0	general	wh2_dlc14_skv_deathmaster_snikch	ui/portraits/portholes/wh2_main_skv_skaven/skv_snikch_0.png	1721108995		true
wh2_dlc14_skv_cha_eshin_sorcerer_0	1	2147360702	wh2_dlc14_lore_stealth	100	972178884	wh2_dlc14_skv_cha_eshin_sorcerer_0	wizard	wh2_dlc14_skv_eshin_sorcerer	ui/portraits/portholes/wh2_main_skv_skaven/skv_grey_seer_campaign_01_0.png	583654632		true
wh2_dlc14_skv_cha_master_assassin_0	1	197884101		100	1289169483	wh2_dlc14_skv_cha_master_assassin_0	general	wh2_dlc14_skv_master_assassin	ui/portraits/portholes/wh2_main_skv_skaven/skv_assassin_master_campaign_01_0.png	5647		true
wh2_dlc15_grn_cha_grom_the_paunch_0	1	2147344778		100	1765002952	wh2_dlc15_grn_cha_grom_the_paunch_0	general	wh2_dlc15_grn_grom_the_paunch	ui/portraits/portholes/wh_main_grn_greenskins/grn_grom_the_paunch_0.png	1441939680		true
wh2_dlc15_grn_cha_river_troll_hag_0	1	54758237	wh_main_lore_death	100	1419051226	wh2_dlc15_grn_cha_river_troll_hag_0	runesmith	wh2_dlc15_grn_river_troll_hag	ui/portraits/portholes/wh_main_grn_greenskins/grn_troll_hag_campaign_01_0.png	1393861757		false
wh2_dlc15_hef_cha_archmage_beasts_0	1	2125052025	wh2_dlc15_lore_beasts_eagle	100	2147360506	wh2_dlc15_hef_cha_archmage_beasts_0	general	wh2_dlc15_hef_archmage_beasts	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_09_0.png	784865105		false
wh2_dlc15_hef_cha_archmage_beasts_3	1	2125052025	wh2_dlc15_lore_beasts_eagle	100	2147360506	wh2_dlc15_hef_cha_archmage_beasts_3	general	wh2_dlc15_hef_archmage_beasts	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_09_0.png	784865105		false
wh2_dlc15_hef_cha_archmage_death_0	1	2125052025	wh_main_lore_death	100	2147360506	wh2_dlc15_hef_cha_archmage_death_0	general	wh2_dlc15_hef_archmage_death	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_02_0.png	810124672		false
wh2_dlc15_hef_cha_archmage_death_3	1	2125052025	wh_main_lore_death	100	2147360506	wh2_dlc15_hef_cha_archmage_death_3	general	wh2_dlc15_hef_archmage_death	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_02_0.png	810124672		false
wh2_dlc15_hef_cha_archmage_fire_0	1	2125052025	wh_main_lore_fire	100	2147360506	wh2_dlc15_hef_cha_archmage_fire_0	general	wh2_dlc15_hef_archmage_fire	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_04_0.png	214126505		false
wh2_dlc15_hef_cha_archmage_fire_3	1	2125052025	wh_main_lore_fire	100	2147360506	wh2_dlc15_hef_cha_archmage_fire_3	general	wh2_dlc15_hef_archmage_fire	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_04_0.png	214126505		false
wh2_dlc15_hef_cha_archmage_heavens_0	1	2125052025	wh_main_lore_heavens	100	2147360506	wh2_dlc15_hef_cha_archmage_heavens_0	general	wh2_dlc15_hef_archmage_heavens	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_06_0.png	895685378		false
wh2_dlc15_hef_cha_archmage_heavens_3	1	2125052025	wh_main_lore_heavens	100	2147360506	wh2_dlc15_hef_cha_archmage_heavens_3	general	wh2_dlc15_hef_archmage_heavens	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_06_0.png	895685378		false
wh2_dlc15_hef_cha_archmage_high_0	1	2125052025	wh2_main_lore_high_magic	100	2147360506	wh2_dlc15_hef_cha_archmage_high_0	general	wh2_dlc15_hef_archmage_high	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_01_0.png	1500839252		false
wh2_dlc15_hef_cha_archmage_high_3	1	2125052025	wh2_main_lore_high_magic	100	2147360506	wh2_dlc15_hef_cha_archmage_high_3	general	wh2_dlc15_hef_archmage_high	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_01_0.png	1500839252		false
wh2_dlc15_hef_cha_archmage_life_0	1	2125052025	wh_dlc05_lore_life	100	2147360506	wh2_dlc15_hef_cha_archmage_life_0	general	wh2_dlc15_hef_archmage_life	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_08_0.png	766808498		false
wh2_dlc15_hef_cha_archmage_life_3	1	2125052025	wh_dlc05_lore_life	100	2147360506	wh2_dlc15_hef_cha_archmage_life_3	general	wh2_dlc15_hef_archmage_life	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_08_0.png	766808498		false
wh2_dlc15_hef_cha_archmage_light_0	1	2125052025	wh_main_lore_light	100	2147360506	wh2_dlc15_hef_cha_archmage_light_0	general	wh2_dlc15_hef_archmage_light	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_03_0.png	595140034		false
wh2_dlc15_hef_cha_archmage_light_3	1	2125052025	wh_main_lore_light	100	2147360506	wh2_dlc15_hef_cha_archmage_light_3	general	wh2_dlc15_hef_archmage_light	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_03_0.png	595140034		false
wh2_dlc15_hef_cha_archmage_metal_0	1	2125052025	wh_main_lore_metal	100	2147360506	wh2_dlc15_hef_cha_archmage_metal_0	general	wh2_dlc15_hef_archmage_metal	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_07_0.png	126425403		false
wh2_dlc15_hef_cha_archmage_metal_3	1	2125052025	wh_main_lore_metal	100	2147360506	wh2_dlc15_hef_cha_archmage_metal_3	general	wh2_dlc15_hef_archmage_metal	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_07_0.png	126425403		false
wh2_dlc15_hef_cha_archmage_shadows_0	1	2125052025	wh_dlc05_lore_shadows	100	2147360506	wh2_dlc15_hef_cha_archmage_shadows_0	general	wh2_dlc15_hef_archmage_shadows	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_05_0.png	1162381201		false
wh2_dlc15_hef_cha_archmage_shadows_3	1	2125052025	wh_dlc05_lore_shadows	100	2147360506	wh2_dlc15_hef_cha_archmage_shadows_3	general	wh2_dlc15_hef_archmage_shadows	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_05_0.png	1162381201		false
wh2_dlc15_hef_cha_eltharion_the_grim_0	1	2022469392	wh2_main_lore_high_magic	100	2121213999	wh2_dlc15_hef_cha_eltharion_the_grim_0	general	wh2_dlc15_hef_eltharion	ui/portraits/portholes/wh2_main_hef_high_elves/hef_eltharion_0.png	1843128325		true
wh2_dlc15_hef_cha_imrik_0	1	106604727		100	2147360506	wh2_dlc15_hef_cha_imrik_0	general	wh2_dlc15_hef_imrik	ui/portraits/portholes/wh2_main_hef_high_elves/hef_imrik_0.png	279970747		true
wh2_dlc15_hef_cha_mage_beasts_0	1	1044995477	wh2_dlc15_lore_beasts_eagle	100	2147360506	wh2_dlc15_hef_cha_mage_beasts_0	wizard	wh2_dlc15_hef_mage_beasts	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_01_0.png	5671		false
wh2_dlc15_hef_cha_mage_death_0	1	1044995477	wh_main_lore_death	100	2147360506	wh2_dlc15_hef_cha_mage_death_0	wizard	wh2_dlc15_hef_mage_death	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_01_0.png	5671		false
wh2_dlc15_hef_cha_mage_fire_0	1	1044995477	wh_main_lore_fire	100	2147360506	wh2_dlc15_hef_cha_mage_fire_0	wizard	wh2_dlc15_hef_mage_fire	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_01_0.png	5671		false
wh2_dlc15_hef_cha_mage_metal_0	1	1044995477	wh_main_lore_metal	100	2147360506	wh2_dlc15_hef_cha_mage_metal_0	wizard	wh2_dlc15_hef_mage_metal	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_01_0.png	5671		false
wh2_dlc15_qb_hef_imrik_armour_of_caledor_blood_dragon	15	2147357301	wh_main_lore_vampires	100	2147357760	wh2_dlc11_vmp_cha_bloodline_blood_dragon_lord_3	general	wh2_dlc11_vmp_bloodline_blood_dragon	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_bloodline_blood_dragon_lord_campaign_01_0.png	1190104368		true
wh2_dlc15_qb_hef_imrik_armour_of_caledor_imrik	15	106604727		100	2147360506	wh2_dlc15_hef_cha_imrik_2	general	wh2_dlc15_hef_imrik	ui/portraits/portholes/wh2_main_hef_high_elves/hef_imrik_0.png	279970747		true
wh2_dlc15_qb_hef_imrik_armour_of_caledor_vampire_admiral	10	169104324	wh2_dlc11_lore_vampire_pirates	100	1078739176	wh2_dlc11_cst_cha_vampire_fleet_admiral_0	general	wh2_dlc11_cst_admiral_death	ui/portraits/portholes/wh2_dlc11_cst_vampire_coast/cst_vampire_fleet_admiral_male_campaign_01_0.png	2063125132		true
wh2_dlc15_qb_hef_imrik_black_dragon_1	1	1852652940		100	2147358913	wh2_dlc15_hef_mon_black_dragon_imrik_boss	general	wh2_dlc15_hef_black_dragon_boss_imrik	UI/Portraits/Portholes/wh2_main_def_dark_elves/def_black_dragon_0.png	1912615205		true
wh2_dlc15_qb_hef_imrik_dragon_battle_mage_beast	1	1044995477	wh2_dlc15_lore_beasts_eagle	100	2147360506	wh2_dlc15_hef_cha_mage_beasts_0	wizard	wh2_dlc15_hef_mage_beasts	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_01_0.png	5671		false
wh2_dlc15_qb_hef_imrik_dragon_battle_mage_fire	1	1044995477	wh_main_lore_fire	100	2147360506	wh2_dlc15_hef_cha_mage_fire_0	wizard	wh2_dlc15_hef_mage_fire	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_01_0.png	5671		false
wh2_dlc15_qb_hef_imrik_dragon_battle_mage_high	1	2147359351	wh2_main_lore_high_magic	100	2147360506	wh2_main_hef_cha_mage_high_0	wizard	wh2_main_hef_mage_high	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_01_0.png	5671		false
wh2_dlc15_qb_hef_imrik_dragon_boss_battles_stage_1_player	20	106604727		100	2147360506	wh2_dlc15_hef_cha_imrik_2	general	wh2_dlc15_hef_imrik	ui/portraits/portholes/wh2_main_hef_high_elves/hef_imrik_0.png	279970747		true
wh2_dlc15_qb_hef_imrik_forest_dragon_1	1	1352528030		100	2147358913	wh2_dlc15_hef_mon_forest_dragon_imrik_boss	general	wh2_dlc15_hef_forest_dragon_boss_imrik	UI/Portraits/Portholes/wh2_main_hef_high_elves/hef_forest_dragon_0.png	308660626		true
wh2_dlc15_qb_hef_imrik_moon_dragon_1	1	379674081		100	2147358913	wh2_dlc15_hef_mon_moon_dragon_imrik_boss	general	wh2_dlc15_hef_moon_dragon_boss_imrik	UI/Portraits/Portholes/wh2_main_hef_high_elves/hef_moon_dragon_0.png	1917745124		true
wh2_dlc15_qb_hef_imrik_star_dragon_1	1	1945513689		100	2147358913	wh2_dlc15_hef_mon_star_dragon_imrik_boss	general	wh2_dlc15_hef_star_dragon_boss_imrik	UI/Portraits/Portholes/wh2_main_hef_high_elves/hef_star_dragon_0.png	2100082919		true
wh2_dlc15_qb_hef_imrik_sun_dragon_1	1	2078931889		100	2147358913	wh2_dlc15_hef_mon_sun_dragon_imrik_boss	general	wh2_dlc15_hef_sun_dragon_boss_imrik	UI/Portraits/Portholes/wh2_main_hef_high_elves/hef_sun_dragon_0.png	441029855		true
wh2_dlc16_qb_skv_throt_final_battle_chs_sorc_lord_fire	30	521322027	wh_main_lore_fire	100	2147353408	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_10	general	wh_dlc01_chs_sorcerer_lord_fire	UI\Portraits\Portholes\wh_main_chs_chaos\nor_chaos_sorcerer_lord_0.png	5165	wh_main_skill_node_set_chs_sorcerer_lord_fire	true
wh2_dlc16_qb_skv_throt_final_battle_skv_ghoritch	25	1646918554		100	2147360732	wh2_dlc16_skv_cha_ghoritch_0_boss	champion	wh2_dlc16_skv_ghoritch	UI/Portraits/Portholes/wh2_main_skv_skaven/skv_ghoritch_0.png	701075853		true
wh2_dlc16_qb_skv_throt_final_battle_skv_packmaster_1	12	1632979410		100	981317407	wh2_dlc16_skv_cha_packmaster_2	runesmith	wh2_dlc16_skv_packmaster	ui/portraits/portholes/wh2_main_skv_skaven/skv_packmaster_campaign_03_0.png	81169166		true
wh2_dlc16_qb_skv_throt_final_battle_skv_packmaster_2	12	637137718		100	974650819	wh2_dlc16_skv_cha_packmaster_2	runesmith	wh2_dlc16_skv_packmaster	ui/portraits/portholes/wh2_main_skv_skaven/skv_packmaster_campaign_02_0.png	81169166		true
wh2_dlc16_qb_skv_throt_final_battle_skv_throt	26	1120367167		100	2095615470	wh2_dlc16_skv_cha_throt_the_unclean_2	general	wh2_dlc16_skv_throt_the_unclean	UI\Portraits\Portholes\wh2_main_skv_skaven\skv_throt_0.png	1776468648		true
wh2_dlc16_qb_skv_throt_final_battle_wef_ariel	25	2060780146	wh2_dlc16_lore_ariel	100	2147359013	wh2_dlc16_wef_cha_ariel_0	wizard	wh2_dlc16_wef_ariel	UI\Portraits\Portholes\wh_dlc05_wef_wood_elves\wef_ariel_0.png	1879434137		false
wh2_dlc16_qb_skv_throt_final_battle_wef_branchwraith_skv_ally	20	2121529518	wh_dlc05_lore_branchwraith	100	2147359013	wh2_dlc16_wef_cha_malicious_branchwraith_beasts_0	champion	wh2_dlc16_wef_malicious_branchwraith_shadows	UI/Portraits/Portholes/wh_dlc05_wef_wood_elves/wef_branchwraith_0.png	55231291		true
wh2_dlc16_qb_skv_throt_final_battle_wef_drycha_skv_ally	20	2064746239	wh_dlc05_lore_shadows	100	2147359013	wh2_dlc16_wef_cha_drycha_0	general	wh2_dlc16_wef_drycha	UI\Portraits\Portholes\wh_dlc05_wef_wood_elves\wef_drycha_0.png	358765903		false
wh2_dlc16_qb_skv_throt_final_battle_wef_sisters	26	957878658		100	2147359013	wh2_dlc16_wef_cha_sisters_of_twilight_1	general	wh2_dlc16_wef_sisters_of_twilight	UI\Portraits\Portholes\wh_dlc05_wef_wood_elves\wef_sisters_of_twilight_0.png	887768907		true
wh2_dlc16_qb_skv_throt_whip_of_domination_chs_exalted_hero	12	2147357445		100	2147353581	wh_dlc01_chs_cha_exalted_hero_10	champion	wh_main_chs_exalted_hero	UI\Portraits\Portholes\wh_main_chs_chaos\chs_exalted_hero_campaign_05_0.png	5051		true
wh2_dlc16_qb_skv_throt_whip_of_domination_chs_sorc_lord_death	17	521322027	wh_main_lore_death	100	2147353408	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_12	general	wh_dlc01_chs_sorcerer_lord_death	UI\Portraits\Portholes\wh_main_chs_chaos\chs_sorcerer_lord_campaign_01_0.png	3939	wh_main_skill_node_set_chs_sorcerer_lord_death	true
wh2_dlc16_qb_skv_throt_whip_of_domination_skv_chieften	12	1321225783		100	719934243	wh2_dlc16_skv_cha_chieftain_1	champion	wh2_dlc16_skv_chieftain	UI\Portraits\Portholes\wh2_main_skv_skaven\skv_chieftain_campaign_01_0.png	1056231787		true
wh2_dlc16_qb_skv_throt_whip_of_domination_skv_ghoritch	10	1646918554		100	2147360732	wh2_dlc16_skv_cha_ghoritch_0_boss	champion	wh2_dlc16_skv_ghoritch_boss	UI/Portraits/Portholes/wh2_main_skv_skaven/skv_ghoritch_0.png	701075853		true
wh2_dlc16_qb_skv_throt_whip_of_domination_skv_packmaster	12	1682810628		100	871833806	wh2_dlc16_skv_cha_packmaster_2	runesmith	wh2_dlc16_skv_packmaster	ui/portraits/portholes/wh2_main_skv_skaven/skv_packmaster_campaign_03_0.png	81169166		true
wh2_dlc16_qb_skv_throt_whip_of_domination_skv_throt	15	1120367167		100	2095615470	wh2_dlc16_skv_cha_throt_the_unclean_0	general	wh2_dlc16_skv_throt_the_unclean	UI\Portraits\Portholes\wh2_main_skv_skaven\skv_throt_0.png	1776468648		true
wh2_dlc16_qb_wef_drycha_coeddil_unchained_glade_captain	12	746433316		100	2147359013	wh2_twa02_wef_cha_glade_captain_3	dignitary	wh2_twa02_wef_glade_captain	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_glade_captain_campaign_04_0.png	1222071770		false
wh2_dlc16_qb_wef_drycha_coeddil_unchained_gladelord	12	63468757		100	2147359013	wh2_dlc16_wef_cha_female_glade_lord_4	general	wh_dlc05_wef_glade_lord_fem	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_glade_female_lord_sword_bow_campaign_01_0.png	5564		true
wh2_dlc16_qb_wef_drycha_coeddil_unchained_gladelord_0	1	556112112		100	2147359013	wh_dlc05_wef_cha_glade_lord_0	general		ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_glade_lord_sword_bow_campaign_04_0.png	5622		true
wh2_dlc16_qb_wef_drycha_coeddil_unchained_malicious_branchwraith	1	847634340	wh_dlc05_lore_life	100	2147359013	wh2_dlc16_wef_cha_malicious_branchwraith_life_0	champion	wh2_dlc16_wef_malicious_branchwraith_life	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_branchwraith_malicious_0.png	903301598		true
wh2_dlc16_qb_wef_drycha_coeddil_unchained_spellsinger	12	1520586889	wh2_dlc15_lore_beasts_eagle	100	2147359013	wh_dlc05_wef_cha_spellsinger_beasts_0	wizard	wh_dlc05_wef_spellsinger_beasts	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_spellsinger_campaign_03_0.png	4100		false
wh2_dlc16_qb_wef_drycha_coeddil_unchained_spellweaver	12	616371512	wh2_main_lore_high_magic	100	2147359013	wh2_dlc16_wef_cha_spellweaver_high_2	general	wh2_dlc16_wef_spellweaver_high	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_spellweaver_campaign_04_0.png	450584115		true
wh2_dlc16_qb_wef_drycha_coeddil_unchained_waystalker_0	1	2010827115		100	2147359013	wh_dlc05_wef_cha_waystalker_0	spy	wh_dlc05_wef_waystalker	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_waystalkers_campaign_03_0.png	5544		true
wh2_dlc16_qb_wef_sisters_dragon_stage_3_witch_wood_hollow_attacker_branchwraith_01	5	2147359222	wh_dlc05_lore_branchwraith	100	2147359013	wh_dlc05_wef_cha_branchwraith_0	champion	wh_dlc05_wef_branchwraith	UI/Portraits/Portholes/wh_dlc05_wef_wood_elves/wef_branchwraith_0.png	5568		true
wh2_dlc16_qb_wef_sisters_dragon_stage_3_witch_wood_hollow_attacker_sisters_of_twilight_01	5	957878658		100	2147359013	wh2_dlc16_wef_cha_sisters_of_twilight_0	general	wh2_dlc16_wef_sisters_of_twilight	UI\Portraits\Portholes\wh_dlc05_wef_wood_elves\wef_sisters_of_twilight_0.png	887768907		true
wh2_dlc16_qb_wef_sisters_dragon_stage_3_witch_wood_hollow_defender_beastlord_01	5	2147357473		100	2147358622	wh_dlc03_bst_cha_beastlord_0	general	wh_dlc03_bst_beastlord	ui/portraits/portholes/wh_dlc03_bst_beastmen/bst_beastlords_campaign_01_0.png	4036		true
wh2_dlc16_qb_wef_sisters_dragon_stage_3_witch_wood_hollow_defender_beastlord_02	5	2147357484		100	2147358640	wh_dlc03_bst_cha_beastlord_0	general	wh_dlc03_bst_beastlord	ui/portraits/portholes/wh_dlc03_bst_beastmen/bst_beastlords_campaign_03_0.png	5333		true
wh2_dlc16_qb_wef_sisters_dragon_stage_3_witch_wood_hollow_defender_beastlord_03	5	2147358341		100	2147358883	wh_dlc03_bst_cha_beastlord_0	general	wh_dlc03_bst_beastlord	ui/portraits/portholes/wh_dlc03_bst_beastmen/bst_beastlords_campaign_04_0.png	5343		true
wh2_dlc16_qb_wef_sisters_dragon_stage_3_witch_wood_hollow_defender_bray_shaman_beasts_01	5	2147357932	wh_dlc03_lore_beasts	100	2147358720	wh_dlc03_bst_cha_bray_shaman_beasts_0	wizard	wh_dlc03_bst_bray_shaman_beasts	ui/portraits/portholes/wh_dlc03_bst_beastmen/bst_bray_shaman_campaign_02_0.png	5344		true
wh2_dlc16_qb_wef_sisters_dragon_stage_3_witch_wood_hollow_defender_bray_shaman_wild_01	5	2147357943	wh_dlc03_lore_wild	100	2147358768	wh_dlc03_bst_cha_bray_shaman_wild_0	wizard	wh_dlc03_bst_bray_shaman_wild	ui/portraits/portholes/wh_dlc03_bst_beastmen/bst_bray_shaman_campaign_03_0.png	5353		true
wh2_dlc16_qb_wef_sisters_dragon_stage_3_witch_wood_hollow_defender_warlock_master_4	10	116980691	wh2_main_lore_ruin	100	730251231	wh2_dlc12_skv_cha_warlock_master_0	general	wh2_dlc12_skv_warlock_master	ui/portraits/portholes/wh2_main_skv_skaven/skv_warlock_master_campaign_03_0.png	1698687121		true
wh2_dlc16_qb_wef_sisters_final_battle_skv_throt	26	1120367167		100	2095615470	wh2_dlc16_skv_cha_throt_the_unclean_2	general	wh2_dlc16_skv_throt_the_unclean	UI\Portraits\Portholes\wh2_main_skv_skaven\skv_throt_0.png	1776468648		true
wh2_dlc16_qb_wef_sisters_final_battle_wef_branchwraith_wef_ally	20	2121529518	wh_dlc03_lore_beasts	100	2147359013	wh2_dlc16_wef_cha_malicious_branchwraith_beasts_0	champion	wh2_dlc16_wef_malicious_branchwraith_beasts	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_branchwraith_malicious_0.png	55231291		true
wh2_dlc16_qb_wef_sisters_final_battle_wef_drycha_wef_ally	20	2064746239	wh_dlc05_lore_shadows	100	2147359013	wh2_dlc16_wef_cha_drycha_0	general	wh2_dlc16_wef_drycha	UI\Portraits\Portholes\wh_dlc05_wef_wood_elves\wef_drycha_0.png	358765903		true
wh2_dlc16_qb_wef_sisters_final_battle_wef_sisters	26	957878658		100	2147359013	wh2_dlc16_wef_cha_sisters_of_twilight_1	general	wh2_dlc16_wef_sisters_of_twilight	UI\Portraits\Portholes\wh_dlc05_wef_wood_elves\wef_sisters_of_twilight_0.png	887768907		true
wh2_dlc16_skv_cha_chieftain_0	1	1100391638		100	816768077	wh2_dlc16_skv_cha_chieftain_0	champion	wh2_dlc16_skv_chieftain	UI\Portraits\Portholes\wh2_main_skv_skaven\skv_chieftain_campaign_01_0.png	1056231787		true
wh2_dlc16_skv_cha_ghoritch_0	1	1646918554		100	2147360732	wh2_dlc16_skv_cha_ghoritch_0	champion	wh2_dlc16_skv_ghoritch	UI/Portraits/Portholes/wh2_main_skv_skaven/skv_ghoritch_0.png	701075853		true
wh2_dlc16_skv_cha_packmaster_0	1	1984445384		100	1276401969	wh2_dlc16_skv_cha_packmaster_0	runesmith	wh2_dlc16_skv_packmaster	ui/portraits/portholes/wh2_main_skv_skaven/skv_packmaster_campaign_01_0.png	81169166		true
wh2_dlc16_skv_cha_throt_the_unclean_0	1	1120367167		100	2095615470	wh2_dlc16_skv_cha_throt_the_unclean_0	general	wh2_dlc16_skv_throt_the_unclean	UI\Portraits\Portholes\wh2_main_skv_skaven\skv_throt_0.png	1776468648		true
wh2_dlc16_wef_cha_ariel_0	1	2060780146	wh2_dlc16_lore_ariel	100	2147359013	wh2_dlc16_wef_cha_ariel_0	general	wh2_dlc16_wef_ariel	UI\Portraits\Portholes\wh_dlc05_wef_wood_elves\wef_ariel_0.png	1879434137		false
wh2_dlc16_wef_cha_drycha_0	1	2064746239	wh_dlc05_lore_shadows	100	2147359013	wh2_dlc16_wef_cha_drycha_0	general	wh2_dlc16_wef_drycha	UI\Portraits\Portholes\wh_dlc05_wef_wood_elves\wef_drycha_0.png	358765903		false
wh2_dlc16_wef_cha_malicious_ancient_treeman_beasts	1	847634340	wh_dlc03_lore_beasts	100	2147359013	wh2_dlc16_wef_cha_malicious_ancient_treeman_beasts_0	general	wh2_dlc16_wef_malicious_ancient_treeman_beasts	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_ancient_treeman_malicious_0.png	1436249438		true
wh2_dlc16_wef_cha_malicious_ancient_treeman_life	1	2147359102	wh_dlc05_lore_life	100	2147359013	wh2_dlc16_wef_cha_malicious_ancient_treeman_life_0	general	wh2_dlc16_wef_malicious_ancient_treeman_life	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_ancient_treeman_malicious_0.png	1842891814		true
wh2_dlc16_wef_cha_malicious_ancient_treeman_shadows	1	2147359222	wh_dlc05_lore_shadows	100	2147359013	wh2_dlc16_wef_cha_malicious_ancient_treeman_shadows_0	general	wh2_dlc16_wef_malicious_ancient_treeman_shadows	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_ancient_treeman_malicious_0.png	500092884		true
