member	context	subculture
diplomacy_FactionGroup_Rogue_SLA_Faction_The_Convent_&_OtherFactionKhorne	ACTOR	wh3_main_sc_kho_khorne
diplomacy_FactionGroup_Rogue_SLA_Faction_The_Convent_&_OtherFactionKhorne_&_Negative	ACTOR	wh3_main_sc_kho_khorne
diplomacy_FactionGroup_Rogue_SLA_Faction_The_Convent_&_OtherFactionKhorne_&_Positive	ACTOR	wh3_main_sc_kho_khorne
diplomacy_FactionGroup_Rogue_SLA_Faction_The_Convent_&_OtherFactionKislev	ACTOR	wh3_main_sc_ksl_kislev
diplomacy_FactionGroup_Rogue_SLA_Faction_The_Convent_&_OtherFactionKislev_&_Negative	ACTOR	wh3_main_sc_ksl_kislev
diplomacy_FactionGroup_Rogue_SLA_Faction_The_Convent_&_OtherFactionKislev_&_Positive	ACTOR	wh3_main_sc_ksl_kislev
diplomacy_FactionGroup_Rogue_SLA_Faction_The_Convent_&_OtherFactionNurgle	ACTOR	wh3_main_sc_nur_nurgle
diplomacy_FactionGroup_Rogue_SLA_Faction_The_Convent_&_OtherFactionNurgle_&_Negative	ACTOR	wh3_main_sc_nur_nurgle
diplomacy_FactionGroup_Rogue_SLA_Faction_The_Convent_&_OtherFactionNurgle_&_Positive	ACTOR	wh3_main_sc_nur_nurgle
diplomacy_FactionGroup_Rogue_SLA_Faction_The_Convent_&_OtherFactionOgre	ACTOR	wh3_main_sc_ogr_ogre_kingdoms
diplomacy_FactionGroup_Rogue_SLA_Faction_The_Convent_&_OtherFactionOgre_&_Negative	ACTOR	wh3_main_sc_ogr_ogre_kingdoms
diplomacy_FactionGroup_Rogue_SLA_Faction_The_Convent_&_OtherFactionOgre_&_Positive	ACTOR	wh3_main_sc_ogr_ogre_kingdoms
diplomacy_FactionGroup_Rogue_SLA_Faction_The_Convent_&_OtherFactionSlaanesh	ACTOR	wh3_main_sc_sla_slaanesh
diplomacy_FactionGroup_Rogue_SLA_Faction_The_Convent_&_OtherFactionSlaanesh_&_Negative	ACTOR	wh3_main_sc_sla_slaanesh
diplomacy_FactionGroup_Rogue_SLA_Faction_The_Convent_&_OtherFactionSlaanesh_&_Positive	ACTOR	wh3_main_sc_sla_slaanesh
diplomacy_FactionGroup_Rogue_SLA_Faction_The_Convent_&_OtherFactionTzeentch	ACTOR	wh3_main_sc_tze_tzeentch
diplomacy_FactionGroup_Rogue_SLA_Faction_The_Convent_&_OtherFactionTzeentch_&_Negative	ACTOR	wh3_main_sc_tze_tzeentch
diplomacy_FactionGroup_Rogue_SLA_Faction_The_Convent_&_OtherFactionTzeentch_&_Positive	ACTOR	wh3_main_sc_tze_tzeentch
diplomacy_FactionGroup_Rogue_SLA_Faction_The_Pleasure_Tide_&_OtherFactionCathay	ACTOR	wh3_main_sc_cth_cathay
diplomacy_FactionGroup_Rogue_SLA_Faction_The_Pleasure_Tide_&_OtherFactionCathay_&_Negative	ACTOR	wh3_main_sc_cth_cathay
diplomacy_FactionGroup_Rogue_SLA_Faction_The_Pleasure_Tide_&_OtherFactionCathay_&_Positive	ACTOR	wh3_main_sc_cth_cathay
diplomacy_FactionGroup_Rogue_SLA_Faction_The_Pleasure_Tide_&_OtherFactionDaemon	ACTOR	wh3_main_sc_dae_daemons
diplomacy_FactionGroup_Rogue_SLA_Faction_The_Pleasure_Tide_&_OtherFactionDaemon_&_Negative	ACTOR	wh3_main_sc_dae_daemons
diplomacy_FactionGroup_Rogue_SLA_Faction_The_Pleasure_Tide_&_OtherFactionDaemon_&_Positive	ACTOR	wh3_main_sc_dae_daemons
diplomacy_FactionGroup_Rogue_SLA_Faction_The_Pleasure_Tide_&_OtherFactionKhorne	ACTOR	wh3_main_sc_kho_khorne
diplomacy_FactionGroup_Rogue_SLA_Faction_The_Pleasure_Tide_&_OtherFactionKhorne_&_Negative	ACTOR	wh3_main_sc_kho_khorne
diplomacy_FactionGroup_Rogue_SLA_Faction_The_Pleasure_Tide_&_OtherFactionKhorne_&_Positive	ACTOR	wh3_main_sc_kho_khorne
diplomacy_FactionGroup_Rogue_SLA_Faction_The_Pleasure_Tide_&_OtherFactionKislev	ACTOR	wh3_main_sc_ksl_kislev
diplomacy_FactionGroup_Rogue_SLA_Faction_The_Pleasure_Tide_&_OtherFactionKislev_&_Negative	ACTOR	wh3_main_sc_ksl_kislev
diplomacy_FactionGroup_Rogue_SLA_Faction_The_Pleasure_Tide_&_OtherFactionKislev_&_Positive	ACTOR	wh3_main_sc_ksl_kislev
diplomacy_FactionGroup_Rogue_SLA_Faction_The_Pleasure_Tide_&_OtherFactionNurgle	ACTOR	wh3_main_sc_nur_nurgle
diplomacy_FactionGroup_Rogue_SLA_Faction_The_Pleasure_Tide_&_OtherFactionNurgle_&_Negative	ACTOR	wh3_main_sc_nur_nurgle
diplomacy_FactionGroup_Rogue_SLA_Faction_The_Pleasure_Tide_&_OtherFactionNurgle_&_Positive	ACTOR	wh3_main_sc_nur_nurgle
diplomacy_FactionGroup_Rogue_SLA_Faction_The_Pleasure_Tide_&_OtherFactionOgre	ACTOR	wh3_main_sc_ogr_ogre_kingdoms
diplomacy_FactionGroup_Rogue_SLA_Faction_The_Pleasure_Tide_&_OtherFactionOgre_&_Negative	ACTOR	wh3_main_sc_ogr_ogre_kingdoms
diplomacy_FactionGroup_Rogue_SLA_Faction_The_Pleasure_Tide_&_OtherFactionOgre_&_Positive	ACTOR	wh3_main_sc_ogr_ogre_kingdoms
diplomacy_FactionGroup_Rogue_SLA_Faction_The_Pleasure_Tide_&_OtherFactionSlaanesh	ACTOR	wh3_main_sc_sla_slaanesh
diplomacy_FactionGroup_Rogue_SLA_Faction_The_Pleasure_Tide_&_OtherFactionSlaanesh_&_Negative	ACTOR	wh3_main_sc_sla_slaanesh
diplomacy_FactionGroup_Rogue_SLA_Faction_The_Pleasure_Tide_&_OtherFactionSlaanesh_&_Positive	ACTOR	wh3_main_sc_sla_slaanesh
diplomacy_FactionGroup_Rogue_SLA_Faction_The_Pleasure_Tide_&_OtherFactionTzeentch	ACTOR	wh3_main_sc_tze_tzeentch
diplomacy_FactionGroup_Rogue_SLA_Faction_The_Pleasure_Tide_&_OtherFactionTzeentch_&_Negative	ACTOR	wh3_main_sc_tze_tzeentch
diplomacy_FactionGroup_Rogue_SLA_Faction_The_Pleasure_Tide_&_OtherFactionTzeentch_&_Positive	ACTOR	wh3_main_sc_tze_tzeentch
diplomacy_FactionGroup_Rogue_TZE_Faction_Argfluxs_Pyrocasters_&_OtherFactionCathay	ACTOR	wh3_main_sc_cth_cathay
diplomacy_FactionGroup_Rogue_TZE_Faction_Argfluxs_Pyrocasters_&_OtherFactionCathay_&_Negative	ACTOR	wh3_main_sc_cth_cathay
diplomacy_FactionGroup_Rogue_TZE_Faction_Argfluxs_Pyrocasters_&_OtherFactionCathay_&_Positive	ACTOR	wh3_main_sc_cth_cathay
diplomacy_FactionGroup_Rogue_TZE_Faction_Argfluxs_Pyrocasters_&_OtherFactionDaemon	ACTOR	wh3_main_sc_dae_daemons
diplomacy_FactionGroup_Rogue_TZE_Faction_Argfluxs_Pyrocasters_&_OtherFactionDaemon_&_Negative	ACTOR	wh3_main_sc_dae_daemons
diplomacy_FactionGroup_Rogue_TZE_Faction_Argfluxs_Pyrocasters_&_OtherFactionDaemon_&_Positive	ACTOR	wh3_main_sc_dae_daemons
diplomacy_FactionGroup_Rogue_TZE_Faction_Argfluxs_Pyrocasters_&_OtherFactionKhorne	ACTOR	wh3_main_sc_kho_khorne
diplomacy_FactionGroup_Rogue_TZE_Faction_Argfluxs_Pyrocasters_&_OtherFactionKhorne_&_Negative	ACTOR	wh3_main_sc_kho_khorne
diplomacy_FactionGroup_Rogue_TZE_Faction_Argfluxs_Pyrocasters_&_OtherFactionKhorne_&_Positive	ACTOR	wh3_main_sc_kho_khorne
diplomacy_FactionGroup_Rogue_TZE_Faction_Argfluxs_Pyrocasters_&_OtherFactionKislev	ACTOR	wh3_main_sc_ksl_kislev
diplomacy_FactionGroup_Rogue_TZE_Faction_Argfluxs_Pyrocasters_&_OtherFactionKislev_&_Negative	ACTOR	wh3_main_sc_ksl_kislev
diplomacy_FactionGroup_Rogue_TZE_Faction_Argfluxs_Pyrocasters_&_OtherFactionKislev_&_Positive	ACTOR	wh3_main_sc_ksl_kislev
diplomacy_FactionGroup_Rogue_TZE_Faction_Argfluxs_Pyrocasters_&_OtherFactionNurgle	ACTOR	wh3_main_sc_nur_nurgle
diplomacy_FactionGroup_Rogue_TZE_Faction_Argfluxs_Pyrocasters_&_OtherFactionNurgle_&_Negative	ACTOR	wh3_main_sc_nur_nurgle
diplomacy_FactionGroup_Rogue_TZE_Faction_Argfluxs_Pyrocasters_&_OtherFactionNurgle_&_Positive	ACTOR	wh3_main_sc_nur_nurgle
diplomacy_FactionGroup_Rogue_TZE_Faction_Argfluxs_Pyrocasters_&_OtherFactionOgre	ACTOR	wh3_main_sc_ogr_ogre_kingdoms
diplomacy_FactionGroup_Rogue_TZE_Faction_Argfluxs_Pyrocasters_&_OtherFactionOgre_&_Negative	ACTOR	wh3_main_sc_ogr_ogre_kingdoms
diplomacy_FactionGroup_Rogue_TZE_Faction_Argfluxs_Pyrocasters_&_OtherFactionOgre_&_Positive	ACTOR	wh3_main_sc_ogr_ogre_kingdoms
diplomacy_FactionGroup_Rogue_TZE_Faction_Argfluxs_Pyrocasters_&_OtherFactionSlaanesh	ACTOR	wh3_main_sc_sla_slaanesh
diplomacy_FactionGroup_Rogue_TZE_Faction_Argfluxs_Pyrocasters_&_OtherFactionSlaanesh_&_Negative	ACTOR	wh3_main_sc_sla_slaanesh
diplomacy_FactionGroup_Rogue_TZE_Faction_Argfluxs_Pyrocasters_&_OtherFactionSlaanesh_&_Positive	ACTOR	wh3_main_sc_sla_slaanesh
diplomacy_FactionGroup_Rogue_TZE_Faction_Argfluxs_Pyrocasters_&_OtherFactionTzeentch	ACTOR	wh3_main_sc_tze_tzeentch
diplomacy_FactionGroup_Rogue_TZE_Faction_Argfluxs_Pyrocasters_&_OtherFactionTzeentch_&_Negative	ACTOR	wh3_main_sc_tze_tzeentch
diplomacy_FactionGroup_Rogue_TZE_Faction_Argfluxs_Pyrocasters_&_OtherFactionTzeentch_&_Positive	ACTOR	wh3_main_sc_tze_tzeentch
diplomacy_FactionGroup_Rogue_TZE_Faction_Scriveners_Of_Fate_&_OtherFactionCathay	ACTOR	wh3_main_sc_cth_cathay
diplomacy_FactionGroup_Rogue_TZE_Faction_Scriveners_Of_Fate_&_OtherFactionCathay_&_Negative	ACTOR	wh3_main_sc_cth_cathay
diplomacy_FactionGroup_Rogue_TZE_Faction_Scriveners_Of_Fate_&_OtherFactionCathay_&_Positive	ACTOR	wh3_main_sc_cth_cathay
diplomacy_FactionGroup_Rogue_TZE_Faction_Scriveners_Of_Fate_&_OtherFactionDaemon	ACTOR	wh3_main_sc_dae_daemons
diplomacy_FactionGroup_Rogue_TZE_Faction_Scriveners_Of_Fate_&_OtherFactionDaemon_&_Negative	ACTOR	wh3_main_sc_dae_daemons
diplomacy_FactionGroup_Rogue_TZE_Faction_Scriveners_Of_Fate_&_OtherFactionDaemon_&_Positive	ACTOR	wh3_main_sc_dae_daemons
diplomacy_FactionGroup_Rogue_TZE_Faction_Scriveners_Of_Fate_&_OtherFactionKhorne	ACTOR	wh3_main_sc_kho_khorne
diplomacy_FactionGroup_Rogue_TZE_Faction_Scriveners_Of_Fate_&_OtherFactionKhorne_&_Negative	ACTOR	wh3_main_sc_kho_khorne
diplomacy_FactionGroup_Rogue_TZE_Faction_Scriveners_Of_Fate_&_OtherFactionKhorne_&_Positive	ACTOR	wh3_main_sc_kho_khorne
diplomacy_FactionGroup_Rogue_TZE_Faction_Scriveners_Of_Fate_&_OtherFactionKislev	ACTOR	wh3_main_sc_ksl_kislev
diplomacy_FactionGroup_Rogue_TZE_Faction_Scriveners_Of_Fate_&_OtherFactionKislev_&_Negative	ACTOR	wh3_main_sc_ksl_kislev
diplomacy_FactionGroup_Rogue_TZE_Faction_Scriveners_Of_Fate_&_OtherFactionKislev_&_Positive	ACTOR	wh3_main_sc_ksl_kislev
diplomacy_FactionGroup_Rogue_TZE_Faction_Scriveners_Of_Fate_&_OtherFactionNurgle	ACTOR	wh3_main_sc_nur_nurgle
diplomacy_FactionGroup_Rogue_TZE_Faction_Scriveners_Of_Fate_&_OtherFactionNurgle_&_Negative	ACTOR	wh3_main_sc_nur_nurgle
diplomacy_FactionGroup_Rogue_TZE_Faction_Scriveners_Of_Fate_&_OtherFactionNurgle_&_Positive	ACTOR	wh3_main_sc_nur_nurgle
diplomacy_FactionGroup_Rogue_TZE_Faction_Scriveners_Of_Fate_&_OtherFactionOgre	ACTOR	wh3_main_sc_ogr_ogre_kingdoms
diplomacy_FactionGroup_Rogue_TZE_Faction_Scriveners_Of_Fate_&_OtherFactionOgre_&_Negative	ACTOR	wh3_main_sc_ogr_ogre_kingdoms
diplomacy_FactionGroup_Rogue_TZE_Faction_Scriveners_Of_Fate_&_OtherFactionOgre_&_Positive	ACTOR	wh3_main_sc_ogr_ogre_kingdoms
diplomacy_FactionGroup_Rogue_TZE_Faction_Scriveners_Of_Fate_&_OtherFactionSlaanesh	ACTOR	wh3_main_sc_sla_slaanesh
diplomacy_FactionGroup_Rogue_TZE_Faction_Scriveners_Of_Fate_&_OtherFactionSlaanesh_&_Negative	ACTOR	wh3_main_sc_sla_slaanesh
diplomacy_FactionGroup_Rogue_TZE_Faction_Scriveners_Of_Fate_&_OtherFactionSlaanesh_&_Positive	ACTOR	wh3_main_sc_sla_slaanesh
diplomacy_FactionGroup_Rogue_TZE_Faction_Scriveners_Of_Fate_&_OtherFactionTzeentch	ACTOR	wh3_main_sc_tze_tzeentch
diplomacy_FactionGroup_Rogue_TZE_Faction_Scriveners_Of_Fate_&_OtherFactionTzeentch_&_Negative	ACTOR	wh3_main_sc_tze_tzeentch
diplomacy_FactionGroup_Rogue_TZE_Faction_Scriveners_Of_Fate_&_OtherFactionTzeentch_&_Positive	ACTOR	wh3_main_sc_tze_tzeentch
diplomacy_FactionGroup_Rogue_TZE_Faction_The_Fuxion_Host_&_OtherFactionCathay	ACTOR	wh3_main_sc_cth_cathay
diplomacy_FactionGroup_Rogue_TZE_Faction_The_Fuxion_Host_&_OtherFactionCathay_&_Negative	ACTOR	wh3_main_sc_cth_cathay
diplomacy_FactionGroup_Rogue_TZE_Faction_The_Fuxion_Host_&_OtherFactionCathay_&_Positive	ACTOR	wh3_main_sc_cth_cathay
diplomacy_FactionGroup_Rogue_TZE_Faction_The_Fuxion_Host_&_OtherFactionDaemon	ACTOR	wh3_main_sc_dae_daemons
diplomacy_FactionGroup_Rogue_TZE_Faction_The_Fuxion_Host_&_OtherFactionDaemon_&_Negative	ACTOR	wh3_main_sc_dae_daemons
diplomacy_FactionGroup_Rogue_TZE_Faction_The_Fuxion_Host_&_OtherFactionDaemon_&_Positive	ACTOR	wh3_main_sc_dae_daemons
diplomacy_FactionGroup_Rogue_TZE_Faction_The_Fuxion_Host_&_OtherFactionKhorne	ACTOR	wh3_main_sc_kho_khorne
diplomacy_FactionGroup_Rogue_TZE_Faction_The_Fuxion_Host_&_OtherFactionKhorne_&_Negative	ACTOR	wh3_main_sc_kho_khorne
diplomacy_FactionGroup_Rogue_TZE_Faction_The_Fuxion_Host_&_OtherFactionKhorne_&_Positive	ACTOR	wh3_main_sc_kho_khorne
diplomacy_FactionGroup_Rogue_TZE_Faction_The_Fuxion_Host_&_OtherFactionKislev	ACTOR	wh3_main_sc_ksl_kislev
diplomacy_FactionGroup_Rogue_TZE_Faction_The_Fuxion_Host_&_OtherFactionKislev_&_Negative	ACTOR	wh3_main_sc_ksl_kislev
diplomacy_FactionGroup_Rogue_TZE_Faction_The_Fuxion_Host_&_OtherFactionKislev_&_Positive	ACTOR	wh3_main_sc_ksl_kislev
diplomacy_FactionGroup_Rogue_TZE_Faction_The_Fuxion_Host_&_OtherFactionNurgle	ACTOR	wh3_main_sc_nur_nurgle
diplomacy_FactionGroup_Rogue_TZE_Faction_The_Fuxion_Host_&_OtherFactionNurgle_&_Negative	ACTOR	wh3_main_sc_nur_nurgle
diplomacy_FactionGroup_Rogue_TZE_Faction_The_Fuxion_Host_&_OtherFactionNurgle_&_Positive	ACTOR	wh3_main_sc_nur_nurgle
diplomacy_FactionGroup_Rogue_TZE_Faction_The_Fuxion_Host_&_OtherFactionOgre	ACTOR	wh3_main_sc_ogr_ogre_kingdoms
diplomacy_FactionGroup_Rogue_TZE_Faction_The_Fuxion_Host_&_OtherFactionOgre_&_Negative	ACTOR	wh3_main_sc_ogr_ogre_kingdoms
diplomacy_FactionGroup_Rogue_TZE_Faction_The_Fuxion_Host_&_OtherFactionOgre_&_Positive	ACTOR	wh3_main_sc_ogr_ogre_kingdoms
diplomacy_FactionGroup_Rogue_TZE_Faction_The_Fuxion_Host_&_OtherFactionSlaanesh	ACTOR	wh3_main_sc_sla_slaanesh
diplomacy_FactionGroup_Rogue_TZE_Faction_The_Fuxion_Host_&_OtherFactionSlaanesh_&_Negative	ACTOR	wh3_main_sc_sla_slaanesh
diplomacy_FactionGroup_Rogue_TZE_Faction_The_Fuxion_Host_&_OtherFactionSlaanesh_&_Positive	ACTOR	wh3_main_sc_sla_slaanesh
diplomacy_FactionGroup_Rogue_TZE_Faction_The_Fuxion_Host_&_OtherFactionTzeentch	ACTOR	wh3_main_sc_tze_tzeentch
diplomacy_FactionGroup_Rogue_TZE_Faction_The_Fuxion_Host_&_OtherFactionTzeentch_&_Negative	ACTOR	wh3_main_sc_tze_tzeentch
diplomacy_FactionGroup_Rogue_TZE_Faction_The_Fuxion_Host_&_OtherFactionTzeentch_&_Positive	ACTOR	wh3_main_sc_tze_tzeentch
diplomacy_FactionGroup_Rogue_VMP_Faction_HeirsofMourkain_&_OtherFactionBretonnia	ACTOR	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_VMP_Faction_HeirsofMourkain_&_OtherFactionBretonnia_&_Negative	ACTOR	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_VMP_Faction_HeirsofMourkain_&_OtherFactionBretonnia_&_Positive	ACTOR	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_VMP_Faction_HeirsofMourkain_&_OtherFactionChaos	ACTOR	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_VMP_Faction_HeirsofMourkain_&_OtherFactionChaos_&_Negative	ACTOR	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_VMP_Faction_HeirsofMourkain_&_OtherFactionChaos_&_Positive	ACTOR	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_VMP_Faction_HeirsofMourkain_&_OtherFactionDwarf	ACTOR	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_VMP_Faction_HeirsofMourkain_&_OtherFactionDwarf_&_Negative	ACTOR	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_VMP_Faction_HeirsofMourkain_&_OtherFactionDwarf_&_Positive	ACTOR	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_VMP_Faction_HeirsofMourkain_&_OtherFactionEmpire	ACTOR	wh_main_sc_emp_empire
diplomacy_FactionGroup_Rogue_VMP_Faction_HeirsofMourkain_&_OtherFactionEmpire_&_Negative	ACTOR	wh_main_sc_emp_empire
diplomacy_FactionGroup_Rogue_VMP_Faction_HeirsofMourkain_&_OtherFactionEmpire_&_Positive	ACTOR	wh_main_sc_emp_empire
diplomacy_FactionGroup_Rogue_VMP_Faction_HeirsofMourkain_&_OtherFactionGreenskin	ACTOR	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_Rogue_VMP_Faction_HeirsofMourkain_&_OtherFactionGreenskin_&_Negative	ACTOR	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_Rogue_VMP_Faction_HeirsofMourkain_&_OtherFactionGreenskin_&_Positive	ACTOR	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_Rogue_VMP_Faction_HeirsofMourkain_&_OtherFactionVamp	ACTOR	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_Rogue_VMP_Faction_HeirsofMourkain_&_OtherFactionVamp_&_Negative	ACTOR	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_Rogue_VMP_Faction_HeirsofMourkain_&_OtherFactionVamp_&_Positive	ACTOR	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_Rogue_VMP_Faction_ScoureofAquitaine_&_OtherFactionBretonnia	ACTOR	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_VMP_Faction_ScoureofAquitaine_&_OtherFactionBretonnia_&_Negative	ACTOR	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_VMP_Faction_ScoureofAquitaine_&_OtherFactionBretonnia_&_Positive	ACTOR	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_VMP_Faction_ScoureofAquitaine_&_OtherFactionChaos	ACTOR	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_VMP_Faction_ScoureofAquitaine_&_OtherFactionChaos_&_Negative	ACTOR	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_VMP_Faction_ScoureofAquitaine_&_OtherFactionChaos_&_Positive	ACTOR	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_VMP_Faction_ScoureofAquitaine_&_OtherFactionDwarf	ACTOR	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_VMP_Faction_ScoureofAquitaine_&_OtherFactionDwarf_&_Negative	ACTOR	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_VMP_Faction_ScoureofAquitaine_&_OtherFactionDwarf_&_Positive	ACTOR	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_VMP_Faction_ScoureofAquitaine_&_OtherFactionEmpire	ACTOR	wh_main_sc_emp_empire
diplomacy_FactionGroup_Rogue_VMP_Faction_ScoureofAquitaine_&_OtherFactionEmpire_&_Negative	ACTOR	wh_main_sc_emp_empire
diplomacy_FactionGroup_Rogue_VMP_Faction_ScoureofAquitaine_&_OtherFactionEmpire_&_Positive	ACTOR	wh_main_sc_emp_empire
diplomacy_FactionGroup_Rogue_VMP_Faction_ScoureofAquitaine_&_OtherFactionGreenskin	ACTOR	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_Rogue_VMP_Faction_ScoureofAquitaine_&_OtherFactionGreenskin_&_Negative	ACTOR	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_Rogue_VMP_Faction_ScoureofAquitaine_&_OtherFactionGreenskin_&_Positive	ACTOR	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_Rogue_VMP_Faction_ScoureofAquitaine_&_OtherFactionVamp	ACTOR	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_Rogue_VMP_Faction_ScoureofAquitaine_&_OtherFactionVamp_&_Negative	ACTOR	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_Rogue_VMP_Faction_ScoureofAquitaine_&_OtherFactionVamp_&_Positive	ACTOR	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_Rogue_VMP_Faction_TheWanderingDead_&_OtherFactionBretonnia	ACTOR	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_VMP_Faction_TheWanderingDead_&_OtherFactionBretonnia_&_Negative	ACTOR	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_VMP_Faction_TheWanderingDead_&_OtherFactionBretonnia_&_Positive	ACTOR	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_VMP_Faction_TheWanderingDead_&_OtherFactionChaos	ACTOR	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_VMP_Faction_TheWanderingDead_&_OtherFactionChaos_&_Negative	ACTOR	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_VMP_Faction_TheWanderingDead_&_OtherFactionChaos_&_Positive	ACTOR	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_VMP_Faction_TheWanderingDead_&_OtherFactionDwarf	ACTOR	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_VMP_Faction_TheWanderingDead_&_OtherFactionDwarf_&_Negative	ACTOR	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_VMP_Faction_TheWanderingDead_&_OtherFactionDwarf_&_Positive	ACTOR	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_VMP_Faction_TheWanderingDead_&_OtherFactionEmpire	ACTOR	wh_main_sc_emp_empire
diplomacy_FactionGroup_Rogue_VMP_Faction_TheWanderingDead_&_OtherFactionEmpire_&_Negative	ACTOR	wh_main_sc_emp_empire
diplomacy_FactionGroup_Rogue_VMP_Faction_TheWanderingDead_&_OtherFactionEmpire_&_Positive	ACTOR	wh_main_sc_emp_empire
diplomacy_FactionGroup_Rogue_VMP_Faction_TheWanderingDead_&_OtherFactionGreenskin	ACTOR	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_Rogue_VMP_Faction_TheWanderingDead_&_OtherFactionGreenskin_&_Negative	ACTOR	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_Rogue_VMP_Faction_TheWanderingDead_&_OtherFactionGreenskin_&_Positive	ACTOR	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_Rogue_VMP_Faction_TheWanderingDead_&_OtherFactionVamp	ACTOR	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_Rogue_VMP_Faction_TheWanderingDead_&_OtherFactionVamp_&_Negative	ACTOR	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_Rogue_VMP_Faction_TheWanderingDead_&_OtherFactionVamp_&_Positive	ACTOR	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_Rogue_WEF_Faction_HuntersofKurnous_&_OtherFactionBeastmen	ACTOR	wh_dlc03_sc_bst_beastmen
diplomacy_FactionGroup_Rogue_WEF_Faction_HuntersofKurnous_&_OtherFactionBeastmen_&_Negative	ACTOR	wh_dlc03_sc_bst_beastmen
diplomacy_FactionGroup_Rogue_WEF_Faction_HuntersofKurnous_&_OtherFactionBeastmen_&_Positive	ACTOR	wh_dlc03_sc_bst_beastmen
diplomacy_FactionGroup_Rogue_WEF_Faction_HuntersofKurnous_&_OtherFactionBretonnia	ACTOR	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_WEF_Faction_HuntersofKurnous_&_OtherFactionBretonnia_&_Negative	ACTOR	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_WEF_Faction_HuntersofKurnous_&_OtherFactionBretonnia_&_Positive	ACTOR	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_WEF_Faction_HuntersofKurnous_&_OtherFactionChaos	ACTOR	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_WEF_Faction_HuntersofKurnous_&_OtherFactionChaos_&_Negative	ACTOR	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_WEF_Faction_HuntersofKurnous_&_OtherFactionChaos_&_Positive	ACTOR	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_WEF_Faction_HuntersofKurnous_&_OtherFactionDwarf	ACTOR	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_WEF_Faction_HuntersofKurnous_&_OtherFactionDwarf_&_Negative	ACTOR	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_WEF_Faction_HuntersofKurnous_&_OtherFactionDwarf_&_Positive	ACTOR	wh_main_sc_dwf_dwarfs
