key	category	shot_type	explosion_type	spin_type	projectile_number	trajectory_sight	effective_range	minimum_range	max_elevation	muzzle_velocity	marksmanship_bonus	spread	damage	ap_damage	can_bounce	high_air_resistance	collision_radius	base_reload_time	calibration_distance	calibration_area	bonus_v_infantry	bonus_v_large	projectile_display	overhead_stat_effect	projectile_audio	shockwave_radius	can_damage_buildings	contact_stat_effect	gravity	burst_size	burst_shot_delay	mass	homing_params	first_person_params	ignition_amount	is_magical	can_target_airborne	can_damage_allies	fixed_elevation	projectile_penetration	expiry_range	is_beam_launch_burst	expire_on_impact	can_roll	trail_always_on	shots_per_volley	fired_by_mount	lock_on_multiple_fire_pos	prefer_central_targets	can_damage_vehicles	building_damage_multiplier	scaling_damage	is_spell	vegetation_ignore_time	missile_mirror_start_time
wh2_main_hef_moon_dragon_breath	misc	artillery_explosive	wh2_main_hef_moon_dragon_explosion	none	1	low	90	0	88	52.0	60.0	0.0	68	41	false	false	1.0	6.0	80.0	25.0	0	0	wh2_hef_moon_dragon_breath		wh_dragon_breath_flame	1.0	true		3.0	1	0.0	45.0			1.0	false	true	true	45	medium	140	false	true	false	true	15	true	true	true	true	2.0		false	0.81	0.4
wh2_main_hef_reaver_bow_arrow_tiranoc_chariot	arrow	small_arm_default		none	1	dual_low_fixed	165	0	88	50.0	20.0	0.0	16	10	false	false	0.1	7.0	120.0	4.0	0	0	wh2_main_hef_bow_arrow		wh_bow_arrow_normal	-1.0	false		-1.0	1	0.0	3.0			0.0	true	true	true	45	very_low	300	false	false	false	false	3	false	false	false	true	1.0		false	0.84	0.4
wh2_main_hef_sea_guard_arrow	arrow	small_arm_default		none	1	dual_low_fixed	165	0	88	45.0	10.0	0.0	15	4	false	false	0.1	11.0	120.0	5.3	0	0	wh2_main_hef_bow_arrow		wh_bow_arrow_normal	-1.0	false		-1.0	1	0.0	3.0			0.0	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	1.0		false	0.93000007	0.4
wh2_main_hef_star_dragon_breath	misc	artillery_explosive	wh2_main_hef_star_dragon_explosion	none	1	low	90	0	88	54.0	60.0	0.0	32	50	false	false	1.0	6.0	80.0	12.0	0	0	wh2_hef_star_dragon_breath		wh2_dragon_breath_dark	1.0	true		3.0	1	0.0	45.0			1.0	false	true	true	45	medium	140	false	true	false	true	15	true	true	true	true	2.0		false	0.7799999	0.4
wh2_main_hef_sun_dragon_breath	misc	artillery_explosive	wh2_main_hef_sun_dragon_explosion	none	1	low	90	0	88	52.0	60.0	0.0	55	22	false	false	1.0	6.0	80.0	35.0	0	0	wh2_hef_sun_dragon_breath		wh_dragon_breath_flame	1.0	true		3.0	1	0.0	45.0			1.0	false	true	true	45	medium	140	false	true	false	true	15	true	true	true	true	2.0		false	0.81	0.4
wh2_main_hero_abilities_doomrocket	misc	artillery_default	wh2_main_hero_abilities_doomrocket	shell_spin	1	fixed	200	0	65	72.0	100.0	0.0	52	26	false	false	1.0	23.0	100.0	10.0	0	0	wh2_main_hero_abilities_doomrocket		wh2_main_ability_doomrocket	1.0	true		-1.0	1	0.0	350.0			1.0	true	true	true	30	medium_magic	-1	false	false	false	true	1	false	false	true	true	2.0		true	0.5799999	0.4
wh2_main_hero_abilities_doomrocket_shrapnel	misc	artillery_default	wh2_main_hero_abilities_doomrocket_shrapnel	shell_spin	1	fixed	200	0	88	20.0	100.0	3.0	0	264	false	false	0.5	23.0	100.0	30.0	0	0	wh2_main_hero_abilities_doomrocket_shrapnel			0.5	true		-1.0	1	0.0	20.0			1.0	true	true	true	30	medium_magic	-1	false	false	false	true	1	false	false	true	true	2.0		true	2.1	0.4
wh2_main_lzd_bastiladon_solar_engine	artillery	artillery_default	wh2_main_lzd_bastiladon_solar_engine	none	1	low	240	10	45	110.0	30.0	0.0	252	108	false	false	0.3	16.0	200.0	3.0	0	0	wh2_main_lzd_bastiladon_solar_engine		wh2_solar_engine	1.0	true	wh_dlc06_unit_contact_blinded	2.0	1	0.0	100.0			1.0	true	true	true	45	large_2	-1	false	false	false	true	1	true	false	true	true	2.0		false	0.0	0.4
wh2_main_lzd_blowpipe	arrow	small_arm_default		none	1	low	70	0	75	54.0	10.0	0.0	6	2	false	false	0.1	6.0	45.0	3.6	0	0	wh2_lzd_blowpipe_dart		wh2_dart_normal	-1.0	false	wh_main_unit_contact_poison	-1.0	1	0.0	1.0			0.0	false	true	true	50	low	140	false	false	false	false	1	false	false	false	true	1.0		false	0.7799999	0.4
wh2_main_lzd_blowpipe_chamelon_skinks	arrow	small_arm_default		none	1	low	80	0	75	56.0	20.0	0.0	9	3	false	false	0.1	6.0	45.0	3.0	0	0	wh2_lzd_blowpipe_dart		wh2_dart_normal	-1.0	false	wh_main_unit_contact_poison	-1.0	1	0.0	1.0			0.0	false	true	true	50	low	140	false	false	false	false	1	false	false	false	true	1.0		false	0.75	0.4
wh2_main_lzd_blowpipe_chamelon_skinks_daemonbane	arrow	small_arm_default		none	1	low	80	0	75	56.0	20.0	0.0	9	3	false	false	0.1	6.0	45.0	3.0	0	6	wh2_lzd_blowpipe_daemonbane		wh2_dart_normal	-1.0	false		-1.0	1	0.0	1.0	wh_main_generic		0.0	true	true	true	50	low	140	false	false	false	true	1	false	false	false	true	1.0		false	0.75	0.4
wh2_main_lzd_blowpipe_chamelon_skinks_fireblood	arrow	small_arm_default	wh2_dlc17_lzd_fireblood_explosion	none	1	low	80	0	75	56.0	20.0	0.0	9	3	false	false	0.1	6.0	45.0	3.0	0	0	wh2_lzd_blowpipe_fireblood		wh2_dart_normal	-1.0	false	wh2_dlc12_unit_contact_sundered_armour	-1.0	1	0.0	1.0			1.0	false	true	true	50	low	140	false	false	false	true	1	false	false	false	false	2.0		false	0.75	0.4
wh2_main_lzd_blowpipe_chamelon_skinks_slow_death	arrow	small_arm_default		none	1	low	80	0	75	56.0	20.0	0.0	9	3	false	false	0.1	6.0	45.0	3.0	0	0	wh2_lzd_blowpipe_slow_death		wh2_dart_normal	-1.0	false	wh2_dlc17_unit_contact_slow_death	-1.0	1	0.0	1.0			0.0	false	true	true	50	low	140	false	false	false	true	1	false	false	false	false	1.0	wh2_dlc17_lzd_slow_death	false	0.75	0.4
wh2_main_lzd_blowpipe_chamelon_skinks_toadskin	arrow	small_arm_default		none	1	low	80	0	75	56.0	20.0	0.0	9	3	false	false	0.1	6.0	45.0	3.0	5	0	wh2_lzd_blowpipe_toadskin		wh2_dart_normal	-1.0	false	wh_dlc06_unit_contact_discouraged	-1.0	1	0.0	1.0			0.0	false	true	true	50	low	140	false	false	false	true	1	false	false	false	true	1.0		false	0.75	0.4
wh2_main_lzd_blowpipe_daemonbane	arrow	small_arm_default		none	1	low	70	0	75	54.0	10.0	0.0	6	2	false	false	0.1	6.0	45.0	3.6	0	5	wh2_lzd_blowpipe_daemonbane		wh2_dart_normal	-1.0	false		-1.0	1	0.0	1.0	wh_main_generic		0.0	true	true	true	50	low	140	false	false	false	true	1	false	false	false	true	1.0		false	0.7799999	0.4
wh2_main_lzd_blowpipe_fireblood	arrow	small_arm_default	wh2_dlc17_lzd_fireblood_explosion	none	1	low	70	0	75	54.0	10.0	0.0	6	2	false	false	0.1	6.0	45.0	3.6	0	0	wh2_lzd_blowpipe_fireblood		wh2_dart_normal	-1.0	false	wh2_dlc12_unit_contact_sundered_armour	-1.0	1	0.0	1.0			1.0	false	true	true	50	low	140	false	false	false	true	1	false	false	false	false	2.0		false	0.7799999	0.4
wh2_main_lzd_blowpipe_skink_chief	arrow	small_arm_default		none	1	low	100	0	75	60.0	100.0	0.0	115	35	false	false	0.1	4.0	75.0	1.0	0	0	wh2_lzd_blowpipe_dart_hero		wh2_dart_normal	-1.0	false	wh_main_unit_contact_poison	-1.0	1	0.0	1.0			0.0	false	true	true	50	low	140	false	false	false	false	1	false	false	false	true	1.0		false	0.7	0.4
wh2_main_lzd_blowpipe_skink_chief_daemonbane	arrow	small_arm_default		none	1	low	100	0	75	60.0	100.0	0.0	115	35	false	false	0.1	4.0	75.0	1.0	0	35	wh2_lzd_blowpipe_daemonbane		wh2_dart_normal	-1.0	false		-1.0	1	0.0	1.0	wh_main_generic		0.0	true	true	true	50	low	140	false	false	false	true	1	false	false	false	true	1.0		false	0.7	0.4
wh2_main_lzd_blowpipe_skink_chief_fireblood	arrow	small_arm_default	wh2_dlc17_lzd_blowpipe_chameleon_stalkers_explosion	none	1	low	100	0	75	60.0	100.0	0.0	115	35	false	false	0.1	4.0	75.0	1.0	0	0	wh2_lzd_blowpipe_fireblood		wh2_dart_normal	-1.0	false	wh2_dlc12_unit_contact_sundered_armour	-1.0	1	0.0	1.0			1.0	false	true	true	50	low	140	false	false	false	true	1	false	false	false	false	2.0		false	0.7	0.4
wh2_main_lzd_blowpipe_skink_chief_slow_death	arrow	small_arm_default		none	1	low	100	0	75	60.0	100.0	0.0	115	35	false	false	0.1	4.0	75.0	1.0	0	0	wh2_lzd_blowpipe_slow_death		wh2_dart_normal	-1.0	false	wh2_dlc17_unit_contact_slow_death	-1.0	1	0.0	1.0			0.0	false	true	true	50	low	140	false	false	false	true	1	false	false	false	false	1.0	wh2_dlc17_lzd_slow_death	false	0.7	0.4
wh2_main_lzd_blowpipe_skink_chief_toadskin	arrow	small_arm_default		none	1	low	100	0	75	60.0	100.0	0.0	115	35	false	false	0.1	4.0	75.0	1.0	40	0	wh2_lzd_blowpipe_toadskin		wh2_dart_normal	-1.0	false	wh_dlc06_unit_contact_discouraged	-1.0	1	0.0	1.0			0.0	false	true	true	50	low	140	false	false	false	true	1	false	false	false	true	1.0		false	0.7	0.4
wh2_main_lzd_blowpipe_slow_death	arrow	small_arm_default		none	1	low	70	0	75	54.0	10.0	0.0	6	2	false	false	0.1	6.0	45.0	3.6	0	0	wh2_lzd_blowpipe_slow_death		wh2_dart_normal	-1.0	false	wh2_dlc17_unit_contact_slow_death	-1.0	1	0.0	1.0			0.0	false	true	true	50	low	140	false	false	false	true	1	false	false	false	false	1.0	wh2_dlc17_lzd_slow_death	false	0.7799999	0.4
wh2_main_lzd_blowpipe_toadskin	arrow	small_arm_default		none	1	low	70	0	75	54.0	10.0	0.0	6	2	false	false	0.1	6.0	45.0	3.6	6	0	wh2_lzd_blowpipe_toadskin		wh2_dart_normal	-1.0	false	wh_dlc06_unit_contact_discouraged	-1.0	1	0.0	1.0			0.0	false	true	true	50	low	140	false	false	false	true	1	false	false	false	true	1.0		false	0.7799999	0.4
wh2_main_lzd_fireleech_bolas_terradon	javelin	small_arm_default	wh2_main_unit_lzd_terradon_fireleech_bola_explosion	chain_shot_spin	1	low	80	0	75	24.0	10.0	0.0	11	4	false	false	0.1	8.0	45.0	6.0	0	0	wh2_lzd_terradon_fire_leech_bola		wh2_bolas	-1.0	false		5.0	1	0.0	10.0			1.0	false	true	true	50	low	140	false	false	false	false	1	false	false	false	true	2.0		false	1.75	0.4
wh2_main_lzd_javelin	javelin	small_arm_default		none	1	low	80	0	75	40.0	10.0	0.0	12	4	false	false	0.1	10.0	50.0	2.9	0	0	wh2_lzd_javelin		wh_javelin	-1.0	false	wh_main_unit_contact_poison	-1.0	1	0.0	5.0			0.0	false	true	true	50	low	140	false	false	false	false	1	false	false	false	true	1.0		false	1.0499998	0.4
wh2_main_lzd_javelin_daemonbane	javelin	small_arm_default		none	1	low	80	0	75	40.0	10.0	0.0	12	4	false	false	0.1	10.0	50.0	2.9	0	8	wh2_lzd_javelin_daemonbane		wh_javelin	-1.0	false		-1.0	1	0.0	5.0	wh_main_generic		0.0	true	true	true	50	low	140	false	false	false	true	1	false	false	false	true	1.0		false	1.0499998	0.4
wh2_main_lzd_javelin_fireblood	javelin	small_arm_default	wh2_dlc17_lzd_fireblood_explosion	none	1	low	80	0	75	40.0	10.0	0.0	12	4	false	false	0.1	10.0	50.0	2.9	0	0	wh2_lzd_javelin_fireblood		wh_javelin	-1.0	false	wh2_dlc12_unit_contact_sundered_armour	-1.0	1	0.0	5.0			1.0	false	true	true	50	low	140	false	false	false	true	1	false	false	false	false	2.0		false	1.0499998	0.4
wh2_main_lzd_javelin_mounted	javelin	small_arm_default		none	1	dual_low_fixed	90	0	75	40.0	10.0	0.0	18	8	false	false	0.1	6.0	50.0	2.9	0	0	wh2_lzd_javelin		wh_javelin	-1.0	false	wh_main_unit_contact_poison	-1.0	1	0.0	5.0			0.0	false	true	true	50	low	140	false	false	false	false	1	false	false	false	true	1.0		false	1.0499998	0.4
wh2_main_lzd_javelin_slow_death	javelin	small_arm_default		none	1	low	80	0	75	40.0	10.0	0.0	12	4	false	false	0.1	10.0	50.0	2.9	0	0	wh2_lzd_javelin_slow_death		wh_javelin	-1.0	false	wh2_dlc17_unit_contact_slow_death	-1.0	1	0.0	5.0			0.0	false	true	true	50	low	140	false	false	false	true	1	false	false	false	false	1.0	wh2_dlc17_lzd_slow_death	false	1.0499998	0.4
wh2_main_lzd_javelin_terradon	javelin	small_arm_default		none	1	low	90	0	75	45.0	10.0	0.0	27	13	false	false	0.1	6.0	50.0	2.9	0	0	wh2_lzd_javelin		wh_javelin	-1.0	false	wh_main_unit_contact_poison	-1.0	1	0.0	5.0			0.0	false	true	true	50	low	140	false	false	false	false	1	false	false	false	true	1.0		false	0.93000007	0.4
wh2_main_lzd_javelin_terradon_daemonbane	javelin	small_arm_default		none	1	low	90	0	75	45.0	10.0	0.0	27	13	false	false	0.1	6.0	50.0	2.9	0	15	wh2_lzd_javelin_daemonbane		wh_javelin	-1.0	false		-1.0	1	0.0	5.0	wh_main_generic		0.0	true	true	true	50	low	140	false	false	false	true	1	false	false	false	true	1.0		false	0.93000007	0.4
wh2_main_lzd_javelin_terradon_fireblood	javelin	small_arm_default	wh2_dlc17_lzd_fireblood_explosion	none	1	low	90	0	75	45.0	10.0	0.0	27	13	false	false	0.1	6.0	50.0	2.9	0	0	wh2_lzd_javelin_fireblood		wh_javelin	-1.0	false	wh2_dlc12_unit_contact_sundered_armour	-1.0	1	0.0	5.0			1.0	false	true	true	50	low	140	false	false	false	true	1	false	false	false	false	2.0		false	0.93000007	0.4
wh2_main_lzd_javelin_terradon_slow_death	javelin	small_arm_default		none	1	low	90	0	75	45.0	10.0	0.0	27	13	false	false	0.1	6.0	50.0	2.9	0	0	wh2_lzd_javelin_slow_death		wh_javelin	-1.0	false	wh2_dlc17_unit_contact_slow_death	-1.0	1	0.0	5.0			0.0	false	true	true	50	low	140	false	false	false	true	1	false	false	false	false	1.0	wh2_dlc17_lzd_slow_death	false	0.93000007	0.4
wh2_main_lzd_javelin_terradon_toadskin	javelin	small_arm_default		none	1	low	90	0	75	45.0	10.0	0.0	27	13	false	false	0.1	6.0	50.0	2.9	15	0	wh2_lzd_javelin_toadskin		wh_javelin	-1.0	false	wh_dlc06_unit_contact_discouraged	-1.0	1	0.0	5.0			0.0	false	true	true	50	low	140	false	false	false	true	1	false	false	false	true	1.0		false	0.93000007	0.4
wh2_main_lzd_javelin_toadskin	javelin	small_arm_default		none	1	low	80	0	75	40.0	10.0	0.0	12	4	false	false	0.1	10.0	50.0	2.9	8	0	wh2_lzd_javelin_toadskin		wh_javelin	-1.0	false	wh_dlc06_unit_contact_discouraged	-1.0	1	0.0	5.0			0.0	false	true	true	50	low	140	false	false	false	true	1	false	false	false	true	1.0		false	1.0499998	0.4
wh2_main_lzd_mon_stegadon_crossbow	artillery	artillery_default		none	1	low	360	10	45	95.0	20.0	0.0	100	300	true	false	0.1	12.0	275.0	9.0	0	0	wh2_main_lzd_stegadon_bolt		wh2_bolt_thrower_eagle_claw	0.3	true	wh_main_unit_contact_poison	-1.0	1	0.0	50.0			0.0	false	true	true	45	very_high	600	false	false	false	false	1	true	false	false	true	1.0		false	0.44	0.4
wh2_main_lzd_mon_stegadon_crossbow_skink_chief	artillery	artillery_default		none	1	low	360	10	45	95.0	20.0	0.0	100	300	true	false	0.1	12.0	275.0	9.0	0	0	wh2_main_lzd_stegadon_bolt		wh_bolt_thrower	0.3	true	wh_main_unit_contact_poison	-1.0	1	0.0	50.0			0.0	false	true	true	45	very_high	600	false	false	false	false	1	true	false	false	true	1.0		false	0.44	0.4
wh2_main_lzd_mon_stegadon_crossbow_skink_priest	artillery	artillery_default		none	1	low	360	10	45	95.0	20.0	0.0	100	300	true	false	0.1	12.0	275.0	9.0	0	0	wh2_main_lzd_stegadon_bolt		wh_bolt_thrower	0.3	true	wh_main_unit_contact_poison	-1.0	1	0.0	50.0			0.0	false	true	true	45	very_high	600	false	false	false	false	1	true	false	true	true	1.0		false	0.44	0.4
wh2_main_lzd_mon_stegadon_giant_blowpipe	artillery	artillery_default		none	1	low	115	12	45	65.0	25.0	0.0	41	14	false	false	0.1	8.0	90.0	15.0	0	0	wh2_lzd_blowpipe_dart_hero		wh2_dart_Large_Poison	-1.0	false	wh_main_unit_contact_poison	-1.0	1	0.0	10.0			0.0	false	true	true	45	low	230	false	false	false	false	8	false	false	true	true	1.0		false	0.65	0.4
wh2_main_lzd_mon_stegadon_giant_blowpipe_skink_chief	artillery	artillery_default		none	1	low	115	12	45	65.0	25.0	0.0	41	14	false	false	0.1	8.0	90.0	15.0	0	0	wh2_lzd_blowpipe_dart_hero		wh2_dart_normal	-1.0	false	wh_main_unit_contact_poison	-1.0	1	0.0	10.0			0.0	false	true	true	45	low	230	false	false	false	false	8	false	false	true	true	1.0		false	0.65	0.4
wh2_main_lzd_mon_stegadon_giant_blowpipe_skink_priest	artillery	artillery_default		none	1	low	115	12	45	65.0	25.0	0.0	41	14	false	false	0.1	8.0	90.0	15.0	0	0	wh2_lzd_blowpipe_dart_hero		wh2_dart_normal	-1.0	false	wh_main_unit_contact_poison	-1.0	1	0.0	10.0			0.0	false	true	true	45	low	230	false	false	false	false	8	false	false	true	true	1.0		false	0.65	0.4
wh2_main_skv_death_globe	artillery	artillery_explosive	wh2_main_skv_death_globe	grenade_spin	1	dual_low_fixed	85	4	88	30.0	10.0	0.0	6	16	false	false	0.1	10.0	60.0	8.0	0	0	wh2_main_skv_death_globe		wh2_main_skv_death_globe	-1.0	false		6.5	1	0.0	10.0			0.0	true	true	true	30	very_low	120	false	true	false	false	1	false	false	false	true	1.0		false	1.4	0.4
wh2_main_skv_doomwheel_warp_lightning	artillery	artillery_explosive	wh2_main_skv_doomwheel_warp_lightning	none	1	low	60	0	80	100.0	10.0	0.0	20	45	false	false	0.1	12.0	50.0	5.0	0	0	wh2_main_skv_warp_lightning_doomwheel		wh2_main_skv_doomwheel_warp_lightning	0.2	true		6.0	1	0.0	200.0			0.0	true	true	true	45	medium	100	false	false	false	true	1	false	false	false	true	1.0		false	0.42	0.4
wh2_main_skv_plagueclaw	artillery	artillery_default	wh2_main_skv_plagueclaw	axe_spin	1	low	400	35	60	67.0	10.0	0.0	45	105	false	false	0.2	18.0	600.0	150.0	0	0	wh2_main_skv_plagueclaw		wh2_catapult_plagueclaw	0.6	true	wh2_main_unit_contact_plague_monk_censer_morale	-1.0	1	0.0	50.0			0.0	true	true	true	45	high	700	false	false	false	false	1	false	false	true	true	1.0		false	0.0	0.4
wh2_main_skv_poison_wind_globe	artillery	artillery_default	wh2_main_skv_poison_wind_globe	grenade_spin	1	dual_low_fixed	85	4	88	30.0	10.0	0.0	4	12	false	false	0.1	11.0	60.0	8.0	0	0	wh2_main_skv_poison_wind_globe		wh2_main_skv_poison_wind_globe	-1.0	false	wh2_dlc14_unit_contact_poisoned_wind	6.5	1	0.0	10.0			0.0	true	true	true	30	very_low	120	false	true	false	false	1	false	false	false	true	1.0		false	1.4	0.4
wh2_main_skv_sling	sling	small_arm_default		grenade_spin	1	dual_low_fixed	120	0	88	50.0	10.0	0.0	7	1	false	false	0.1	9.0	85.0	4.8	0	0	wh2_main_skv_sling_bullet		wh2_slingshot_rock_small	-1.0	false		-1.0	1	0.0	1.0			0.0	false	true	true	50	very_low	300	false	false	false	false	1	false	false	false	true	1.0		false	0.84	0.4
wh2_main_skv_sling_gutter_runners	sling	small_arm_default		grenade_spin	1	dual_low_fixed	140	0	88	50.0	15.0	0.0	12	2	false	false	0.1	8.0	85.0	3.8	0	0	wh2_main_skv_sling_bullet		wh2_slingshot_rock_small	-1.0	false		-1.0	1	0.0	1.0			0.0	false	true	true	50	very_low	300	false	false	false	false	1	false	false	false	true	1.0		false	0.84	0.4
wh2_main_skv_sling_gutter_runners_alt	sling	small_arm_default		grenade_spin	1	dual_low_fixed	140	0	88	50.0	15.0	0.0	3	11	false	false	0.1	8.0	85.0	3.8	0	0	wh2_main_skv_sling_bullet		wh2_slingshot_rock_small	-1.0	false		-1.0	1	0.0	1.0			0.0	false	true	true	50	very_low	300	false	false	false	false	1	false	false	false	false	1.0		false	0.84	0.4
wh2_main_skv_sling_gutter_runners_poison	sling	small_arm_default		grenade_spin	1	dual_low_fixed	140	0	88	50.0	15.0	0.0	12	2	false	false	0.1	8.0	85.0	3.8	0	0	wh2_main_skv_sling_bullet_poison		wh2_slingshot_rock_small	-1.0	false	wh_main_unit_contact_poison	-1.0	1	0.0	1.0			0.0	false	true	true	50	very_low	300	false	false	false	false	1	false	false	false	true	1.0		false	0.84	0.4
wh2_main_skv_sling_gutter_runners_poison_alt	sling	small_arm_default		grenade_spin	1	dual_low_fixed	140	0	88	50.0	15.0	0.0	3	11	false	false	0.1	8.0	85.0	3.8	0	0	wh2_main_skv_sling_bullet_poison		wh2_slingshot_rock_small	-1.0	false	wh_main_unit_contact_poison	-1.0	1	0.0	1.0			0.0	false	true	true	50	very_low	300	false	false	false	false	1	false	false	false	false	1.0		false	0.84	0.4
wh2_main_skv_sling_night_runners	sling	small_arm_default		grenade_spin	1	dual_low_fixed	140	0	88	50.0	15.0	0.0	10	1	false	false	0.1	8.0	85.0	4.0	0	0	wh2_main_skv_sling_bullet		wh2_slingshot_rock_small	-1.0	false		-1.0	1	0.0	1.0			0.0	false	true	true	50	very_low	300	false	false	false	false	1	false	false	false	true	1.0		false	0.84	0.4
wh2_main_skv_sling_night_runners_alt	sling	small_arm_default		grenade_spin	1	dual_low_fixed	140	0	88	50.0	15.0	0.0	2	9	false	false	0.1	8.0	85.0	4.0	0	0	wh2_main_skv_sling_bullet		wh2_slingshot_rock_small	-1.0	false		-1.0	1	0.0	1.0			0.0	false	true	true	50	very_low	300	false	false	false	false	1	false	false	false	false	1.0		false	0.84	0.4
wh2_main_skv_throwing_star	musket	small_arm_default		chain_shot_spin	1	low	70	0	88	48.0	10.0	0.0	10	2	false	false	0.1	7.0	40.0	1.8	0	0	wh2_main_skv_throwing_star		wh_throwing_axe	-1.0	false		-1.0	1	0.0	1.0			0.0	false	true	true	45	very_low	200	false	false	false	false	1	false	false	false	true	1.0		false	0.88	0.4
wh2_main_skv_throwing_star_gutter_runners	musket	small_arm_default		chain_shot_spin	1	low	70	0	88	48.0	10.0	0.0	11	3	false	false	0.1	7.0	50.0	1.8	0	0	wh2_main_skv_throwing_star		wh_throwing_axe	-1.0	false		-1.0	1	0.0	1.0			0.0	false	true	true	45	very_low	200	false	false	false	false	1	false	false	false	true	1.0		false	0.88	0.4
wh2_main_skv_throwing_star_gutter_runners_alt	musket	small_arm_default		chain_shot_spin	1	low	70	0	88	48.0	10.0	0.0	3	11	false	false	0.1	7.0	50.0	1.8	0	0	wh2_main_skv_throwing_star		wh_throwing_axe	-1.0	false		-1.0	1	0.0	1.0			0.0	false	true	true	45	very_low	200	false	false	false	false	1	false	false	false	false	1.0		false	0.88	0.4
wh2_main_skv_throwing_star_gutter_runners_poison	musket	small_arm_default		chain_shot_spin	1	low	70	0	88	48.0	10.0	0.0	11	3	false	false	0.1	7.0	50.0	1.8	0	0	wh2_main_skv_throwing_star_poison		wh_throwing_axe	-1.0	false	wh_main_unit_contact_poison	-1.0	1	0.0	1.0			0.0	false	true	true	45	very_low	200	false	false	false	false	1	false	false	false	true	1.0		false	0.88	0.4
wh2_main_skv_throwing_star_gutter_runners_poison_alt	musket	small_arm_default		chain_shot_spin	1	low	70	0	88	48.0	10.0	0.0	3	11	false	false	0.1	7.0	50.0	1.8	0	0	wh2_main_skv_throwing_star_poison		wh_throwing_axe	-1.0	false	wh_main_unit_contact_poison	-1.0	1	0.0	1.0			0.0	false	true	true	45	very_low	200	false	false	false	false	1	false	false	false	false	1.0		false	0.88	0.4
wh2_main_skv_throwing_stars_alt	musket	small_arm_default		chain_shot_spin	1	low	70	0	88	48.0	10.0	0.0	2	10	false	false	0.1	7.0	40.0	1.8	0	0	wh2_main_skv_throwing_star		wh_throwing_axe	-1.0	false		-1.0	1	0.0	1.0			0.0	false	true	true	45	very_low	200	false	false	false	false	1	false	false	false	false	1.0		false	0.88	0.4
wh2_main_skv_warlock_doomrocket	artillery	artillery_explosive	wh2_main_skv_warlock_doomrocket	none	1	low	200	20	65	72.0	10.0	0.0	70	30	false	false	0.25	17.0	200.0	10.0	0	0	wh2_main_hero_abilities_doomrocket		wh_helstorm_rocket	1.0	true		-1.0	1	0.0	1.0			0.0	false	true	true	45	low	800	false	true	false	false	1	false	false	true	true	1.0		false	0.5799999	0.4
wh2_main_skv_warp_lightning	artillery	artillery_default	wh2_main_skv_warp_lightning	none	1	low	430	10	50	110.0	30.0	0.0	80	260	false	false	0.1	21.0	275.0	9.0	0	70	wh2_main_skv_warp_lightning		wh2_main_skv_warp_lightning_cannon	0.4	true		6.0	1	0.0	300.0			0.0	true	true	true	45	very_high_low_entity	600	false	false	false	true	1	false	false	true	true	1.0		false	0.0	0.4
wh2_main_skv_warpfire	musket	artillery_flammable	wh2_main_skv_warpfire	none	1	low	80	0	55	30.0	10.0	0.0	8	3	false	false	1.0	14.0	40.0	1.7	0	0	wh2_main_skv_warpfire		wh2_warpfiregun_flame	-1.0	false	wh_main_unit_contact_morale	3.0	4	0.35	40.0			1.0	true	true	true	45	low	85	true	true	false	false	1	false	false	false	true	2.0		false	1.4	0.4
wh2_main_spell_dark_magic_doombolt	misc	artillery_explosive	wh2_main_spell_dark_magic_doombolt	shell_spin	1	low	300	0	50	85.0	30.0	0.0	0	672	false	false	1.0	1.0	75.0	0.1	0	0	wh2_main_spell_dark_magic_doombolt		wh_magic_dark_magic_doombolt	3.0	true		0.85	1	0.0	250.0	wh2_main_army_abilities_bolt_of_spite		0.0	true	true	true	45	very_low_magic	-1	false	false	false	true	1	false	false	true	true	1.0		true	0.49	0.4
wh2_main_spell_dark_magic_doombolt_upgraded	misc	artillery_explosive	wh2_main_spell_dark_magic_doombolt	shell_spin	1	low	300	0	50	85.0	30.0	0.0	0	1008	false	false	2.0	1.0	75.0	0.1	0	0	wh2_main_spell_dark_magic_doombolt		wh_magic_dark_magic_doombolt	3.0	true		0.85	1	0.0	250.0	wh2_main_army_abilities_bolt_of_spite		0.0	true	true	true	45	very_low_magic	-1	false	false	false	true	1	false	false	true	true	1.0		true	0.49	0.4
